# File: EPA_state_egu_emission_factors_ktPJ.csv
# Title: Electric Generating Unit (EGU) emission factors for US states for plants built after 2015
# Source: EPA's Power Sector Modeling Platform v5.14 Base Case scenario. https://www.epa.gov/airmarkets/power-sector-modeling-platform-v514#results.
# Comments: State-level emission data were obtained from the 2017 & 2018 and 2025 flat files that are used with EPA emissions and air quality modeling applications
# Units: kilotonne per PJ fuel input
# Column types: ccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
state_name,fuel,2015_NOx,2017_NOx,2018_NOx,2020_NOx,2025_NOx,2030_NOx,2040_NOx,2050_NOx,2015_SO2,2017_SO2,2018_SO2,2020_SO2,2025_SO2,2030_SO2,2040_SO2,2050_SO2,2015_PM10,2017_PM10,2018_PM10,2020_PM10,2025_PM10,2030_PM10,2040_PM10,2050_PM10,2015_PM2.5,2017_PM2.5,2018_PM2.5,2020_PM2.5,2025_PM2.5,2030_PM2.5,2040_PM2.5,2050_PM2.5,2015_NMVOC,2017_NMVOC,2018_NMVOC,2020_NMVOC,2025_NMVOC,2030_NMVOC,2040_NMVOC,2050_NMVOC,2015_CO,2017_CO,2018_CO,2020_CO,2025_CO,2030_CO,2040_CO,2050_CO,2015_NH3,2017_NH3,2018_NH3,2020_NH3,2025_NH3,2030_NH3,2040_NH3,2050_NH3,2015_BC,2016_BC,2018_BC,2020_BC,2025_BC,2030_BC,2040_BC,2050_BC,2015_OC,2016_OC,2018_OC,2020_OC,2025_OC,2030_OC,2040_OC,2050_OC
Michigan,gas,0.052439517,0.052439517,0.052439517,0.04822964,0.037704947,0.037704947,0.037704947,0.037704947,,,,,,,,,0.000147706,0.000147706,0.000147706,0.000147475,0.000146895,0.000146895,0.000146895,0.000146895,9.10E-05,9.10E-05,9.10E-05,9.07E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000984712,0.000984712,0.000984712,0.000981046,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003023298,0.003023298,0.003023298,0.00302692,0.003035976,0.003035976,0.003035976,0.003035976,5.46E-06,5.46E-06,5.46E-06,5.44E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.55E-05,4.55E-05,4.55E-05,4.53E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Minnesota,biomass,0.135294887,0.135294887,0.135294887,0.133973081,0.130668565,0.130668565,0.130668565,0.130668565,0.392984871,0.392984871,0.392984871,0.385982825,0.368489764,0.368489764,0.368489764,0.368489764,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Minnesota,coal,0.083477119,0.075994242,0.072252804,0.072237878,0.072200563,0.072200563,0.072200563,0.072200563,0.462176136,0.462176136,0.462176136,0.462578816,0.461762246,0.461762246,0.461762246,0.461762246,0.028956769,0.028956769,0.028956769,0.028949309,0.02893066,0.02893066,0.02893066,0.02893066,0.021335028,0.021335028,0.021335028,0.021329894,0.021317061,0.021317061,0.021317061,0.021317061,0.001761143,0.001761143,0.001761143,0.001761084,0.001760936,0.001760936,0.001760936,0.001760936,0.014243873,0.014243873,0.014243873,0.014243539,0.014242704,0.014242704,0.014242704,0.014242704,0.000799035,0.000799035,0.000799035,0.000799035,0.000799037,0.000799037,0.000799037,0.000799037,0.00012801,0.00012801,0.00012801,0.000127979,0.000127902,0.000127902,0.000127902,0.000127902,0,0,0,0,0,0,0,0
Minnesota,gas,0.022696114,0.021525981,0.020940914,0.020932493,0.02091144,0.02091144,0.02091144,0.02091144,,,,,,,,,0.000153817,0.000153817,0.000153817,0.000153381,0.000152292,0.000152292,0.000152292,0.000152292,9.79E-05,9.79E-05,9.79E-05,9.74E-05,9.62E-05,9.62E-05,9.62E-05,9.62E-05,0.001081342,0.001081342,0.001081342,0.00107445,0.00105722,0.00105722,0.00105722,0.00105722,0.037109621,0.037109621,0.037109621,0.037220438,0.037497481,0.037497481,0.037497481,0.037497481,0.002927805,0.002927805,0.002927805,0.002934616,0.002951643,0.002951643,0.002951643,0.002951643,5.88E-06,5.88E-06,5.88E-06,5.85E-06,5.77E-06,5.77E-06,5.77E-06,5.77E-06,4.90E-05,4.90E-05,4.90E-05,4.87E-05,4.81E-05,4.81E-05,4.81E-05,4.81E-05
Mississippi,biomass,0.131942807,0.131942807,0.131942807,0.131776207,0.131359708,0.131359708,0.131359708,0.131359708,0.424697988,0.424697988,0.424697988,0.419722395,0.417852641,0.417852641,0.417852641,0.417852641,0.0098186,0.0098186,0.0098186,0.009819756,0.009822646,0.009822646,0.009822646,0.009822646,0.00973731,0.00973731,0.00973731,0.009738913,0.00974292,0.00974292,0.00974292,0.00974292,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000486866,0.000486866,0.000486866,0.000486946,0.000487146,0.000487146,0.000487146,0.000487146,0.001947462,0.001947462,0.001947462,0.001947783,0.001948584,0.001948584,0.001948584,0.001948584
Mississippi,coal,0.080158539,0.080158539,0.080158539,0.080891472,0.082723804,0.082723804,0.082723804,0.082723804,0.766461813,0.766461813,0.766461813,0.742727375,0.683399638,0.683399638,0.683399638,0.683399638,0.016370214,0.016370214,0.016370214,0.016006388,0.015096823,0.015096823,0.015096823,0.015096823,0.015155381,0.015155381,0.015155381,0.014807373,0.013937351,0.013937351,0.013937351,0.013937351,0.00090043,0.00090043,0.00090043,0.000900046,0.000899086,0.000899086,0.000899086,0.000899086,0.008009929,0.008009929,0.008009929,0.008019713,0.008044173,0.008044173,0.008044173,0.008044173,0.000783504,0.000783504,0.000783504,0.000782729,0.000780794,0.000780794,0.000780794,0.000780794,9.09E-05,9.09E-05,9.09E-05,8.88E-05,8.36E-05,8.36E-05,8.36E-05,8.36E-05,0,0,0,0,0,0,0,0
Mississippi,gas,0.019664468,0.019664468,0.019664468,0.018755593,0.016483407,0.016483407,0.016483407,0.016483407,,,,,,,,,0.000154988,0.000154988,0.000154988,0.000154519,0.000153346,0.000153346,0.000153346,0.000153346,9.93E-05,9.93E-05,9.93E-05,9.87E-05,9.74E-05,9.74E-05,9.74E-05,9.74E-05,0.001099858,0.001099858,0.001099858,0.00109244,0.001073895,0.001073895,0.001073895,0.001073895,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.002909507,0.002909507,0.002909507,0.002916837,0.002935164,0.002935164,0.002935164,0.002935164,5.96E-06,5.96E-06,5.96E-06,5.92E-06,5.84E-06,5.84E-06,5.84E-06,5.84E-06,4.96E-05,4.96E-05,4.96E-05,4.94E-05,4.87E-05,4.87E-05,4.87E-05,4.87E-05
Missouri,biomass,0.042355783,0.042355783,0.042355783,0.045570027,0.053605638,0.053605638,0.053605638,0.053605638,0.183376521,0.183376521,0.183376521,0.174627386,0.158394367,0.158394367,0.158394367,0.158394367,0.008680248,0.008680248,0.008680248,0.008239328,0.00713703,0.00713703,0.00713703,0.00713703,0.008680248,0.008680248,0.008680248,0.008237258,0.007129784,0.007129784,0.007129784,0.007129784,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000434012,0.000434012,0.000434012,0.000411863,0.000356489,0.000356489,0.000356489,0.000356489,0.00173605,0.00173605,0.00173605,0.001647452,0.001425957,0.001425957,0.001425957,0.001425957
Missouri,coal,0.050313115,0.050313115,0.050313115,0.050246621,0.050080386,0.050080386,0.050080386,0.050080386,0.751598385,0.751598385,0.751598385,0.785445627,0.876374476,0.876374476,0.876374476,0.876374476,0.006471788,0.006471788,0.006471788,0.006514219,0.006620297,0.006620297,0.006620297,0.006620297,0.005869339,0.005869339,0.005869339,0.005904789,0.005993412,0.005993412,0.005993412,0.005993412,0.001869585,0.001869585,0.001869585,0.001870053,0.001871222,0.001871222,0.001871222,0.001871222,0.013381829,0.013381829,0.013381829,0.013384081,0.013389713,0.013389713,0.013389713,0.013389713,0.000779154,0.000779154,0.000779154,0.00077897,0.000778509,0.000778509,0.000778509,0.000778509,3.52E-05,3.52E-05,3.52E-05,3.54E-05,3.60E-05,3.60E-05,3.60E-05,3.60E-05,0,0,0,0,0,0,0,0
Missouri,gas,0.018536104,0.018536104,0.018536104,0.02003616,0.023786299,0.023786299,0.023786299,0.023786299,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Montana,biomass,0.088668604,0.088668604,0.088668604,0.08579629,0.078615507,0.078615507,0.078615507,0.078615507,0.121797469,0.121797469,0.121797469,0.131131527,0.154465128,0.154465128,0.154465128,0.154465128,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
Montana,coal,0.138345448,0.095542784,0.074141452,0.074062873,0.073866427,0.073866427,0.073866427,0.073866427,0.657847982,0.657847982,0.657847982,0.681451529,0.87243158,0.87243158,0.87243158,0.87243158,0.033711605,0.033711605,0.033711605,0.033889568,0.034334475,0.034334475,0.034334475,0.034334475,0.02107853,0.02107853,0.02107853,0.021269692,0.021747598,0.021747598,0.021747598,0.021747598,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000126471,0.000126471,0.000126471,0.000127618,0.000130486,0.000130486,0.000130486,0.000130486,0,0,0,0,0,0,0,0
Montana,gas,0.040567557,0.040567557,0.040567557,0.041014161,0.04213067,0.04213067,0.04213067,0.04213067,0.379127448,0.379127448,0.379127448,0.321696572,0.178123892,0.178123892,0.178123892,0.178123892,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Nebraska,coal,0.097404539,0.097404539,0.097404539,0.097404539,0.097404539,0.097404539,0.097404539,0.097404539,0.734582173,0.734582173,0.734582173,0.734582173,0.734582173,0.734582173,0.734582173,0.734582173,0.006684623,0.006684623,0.006684623,0.006684623,0.006684623,0.006684623,0.006684623,0.006684623,0.005680262,0.005680262,0.005680262,0.005680262,0.005680262,0.005680262,0.005680262,0.005680262,0.001677312,0.001677312,0.001677312,0.001677312,0.001677312,0.001677312,0.001677312,0.001677312,0.021065819,0.021065819,0.021065819,0.021065819,0.021065819,0.021065819,0.021065819,0.021065819,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,3.41E-05,0,0,0,0,0,0,0,0
Nebraska,gas,0.021070769,0.021070769,0.021070769,0.028272702,0.046277535,0.046277535,0.046277535,0.046277535,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
Nevada,coal,0.104901072,0.110218814,0.112877685,0.087626201,0.024497491,0.024497491,0.024497491,0.024497491,0.192955514,0.922374643,0.833878439,0.695958193,0.351157575,0.351157575,0.351157575,0.351157575,0.012807996,0.010798449,0.009793676,0.009062241,0.007233654,0.007233654,0.007233654,0.007233654,0.011011743,0.009024799,0.008031326,0.007303876,0.005485251,0.005485251,0.005485251,0.005485251,0.001239642,0.001303444,0.001335344,0.001408268,0.001590577,0.001590577,0.001590577,0.001590577,0.01033035,0.010862031,0.011127871,0.011735568,0.013254811,0.013254811,0.013254811,0.013254811,0.000619821,0.000651722,0.000667672,0.000704134,0.000795289,0.000795289,0.000795289,0.000795289,6.61E-05,5.41E-05,4.82E-05,4.38E-05,3.29E-05,3.29E-05,3.29E-05,3.29E-05,0,0,0,0,0,0,0,0
Nevada,gas,0.007209886,0.007209886,0.007209886,0.007827236,0.009370611,0.009370611,0.009370611,0.009370611,,,,,,,,,0.000147041,0.000147041,0.000147041,0.000146999,0.000146895,0.000146895,0.000146895,0.000146895,9.02E-05,9.02E-05,9.02E-05,9.02E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000974184,0.000974184,0.000974184,0.000973526,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003033702,0.003033702,0.003033702,0.003034352,0.003035976,0.003035976,0.003035976,0.003035976,5.41E-06,5.41E-06,5.41E-06,5.41E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.51E-05,4.51E-05,4.51E-05,4.51E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
New Hampshire,biomass,0.039332749,0.039332749,0.039332749,0.038865965,0.037699005,0.037699005,0.037699005,0.037699005,0.379126831,0.379126831,0.379126831,0.379126836,0.379126828,0.379126828,0.379126828,0.379126828,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009857297,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.009604546,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.000480227,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909,0.001920909
New Hampshire,gas,0.004534778,0.004534778,0.004534778,0.004553401,0.004599961,0.004599961,0.004599961,0.004599961,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
New Jersey,biomass,0.039033788,0.039033788,0.039033788,0.038045701,0.035575483,0.035575483,0.035575483,0.035575483,0.379126844,0.379126844,0.379126844,0.379126835,0.379126821,0.379126821,0.379126821,0.379126821,0.008712263,0.008712263,0.008712263,0.008740793,0.00881212,0.00881212,0.00881212,0.00881212,0.00850444,0.00850444,0.00850444,0.008528752,0.008589532,0.008589532,0.008589532,0.008589532,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000425222,0.000425222,0.000425222,0.000426438,0.000429477,0.000429477,0.000429477,0.000429477,0.001700888,0.001700888,0.001700888,0.00170575,0.001717906,0.001717906,0.001717906,0.001717906
New Jersey,coal,0.051105342,0.051105342,0.051105342,0.051076844,0.0510056,0.0510056,0.0510056,0.0510056,0.762131918,0.762131918,0.762131918,0.752498419,0.733211634,0.733211634,0.733211634,0.733211634,0.016629787,0.016629787,0.016629787,0.016697234,0.016865851,0.016865851,0.016865851,0.016865851,0.013260176,0.013260176,0.013260176,0.013275984,0.013315502,0.013315502,0.013315502,0.013315502,0.001096955,0.001096955,0.001096955,0.00109848,0.001102293,0.001102293,0.001102293,0.001102293,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.010187199,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,0.000611232,7.96E-05,7.96E-05,7.96E-05,7.97E-05,7.99E-05,7.99E-05,7.99E-05,7.99E-05,0,0,0,0,0,0,0,0
New Jersey,gas,0.018025266,0.018025266,0.018025266,0.018103203,0.018298047,0.018298047,0.018298047,0.018298047,,,,,,,,,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,0.000146895,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.000971883,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,0.003035976,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,5.40E-06,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05,4.50E-05
New Mexico,biomass,0.09376114,0.09376114,0.09376114,0.09376114,0.09376114,0.09376114,0.09376114,0.09376114,0.284345985,0.284345985,0.284345985,0.284345985,0.284345985,0.284345985,0.284345985,0.284345985,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.00903862,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000451931,0.000451931,0.000451931,0.000451931,0.000451931,0.000451931,0.000451931,0.000451931,0.001807724,0.001807724,0.001807724,0.001807724,0.001807724,0.001807724,0.001807724,0.001807724
New Mexico,coal,0.124428818,0.124428818,0.124428818,0.124428818,0.124428818,0.124428818,0.124428818,0.124428818,0.396148172,0.396148172,0.396148172,0.396148172,0.396148172,0.396148172,0.396148172,0.396148172,0.022415947,0.022415947,0.022415947,0.022415947,0.022415947,0.022415947,0.022415947,0.022415947,0.017203235,0.017203235,0.017203235,0.017203235,0.017203235,0.017203235,0.017203235,0.017203235,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.001601042,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.013342019,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000800521,0.000103219,0.000103219,0.000103219,0.000103219,0.000103219,0.000103219,0.000103219,0.000103219,0,0,0,0,0,0,0,0
New Mexico,gas,0.024038819,0.024038819,0.024038819,0.024617692,0.026064874,0.026064874,0.026064874,0.026064874,,,,,,,,,0.000166887,0.000166887,0.000166887,0.000166499,0.000165531,0.000165531,0.000165531,0.000165531,0.00011288,0.00011288,0.00011288,0.000112437,0.000111331,0.000111331,0.000111331,0.000111331,0.001288005,0.001288005,0.001288005,0.001281881,0.00126657,0.00126657,0.00126657,0.00126657,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.002723573,0.002723573,0.002723573,0.002729625,0.002744756,0.002744756,0.002744756,0.002744756,6.77E-06,6.77E-06,6.77E-06,6.75E-06,6.68E-06,6.68E-06,6.68E-06,6.68E-06,5.64E-05,5.64E-05,5.64E-05,5.62E-05,5.57E-05,5.57E-05,5.57E-05,5.57E-05
New York,biomass,0.088868528,0.088868528,0.088868528,0.088862166,0.08884626,0.08884626,0.08884626,0.08884626,0.285647177,0.285647177,0.285647177,0.285577932,0.285159336,0.285159336,0.285159336,0.285159336,0.009001946,0.009001946,0.009001946,0.009008065,0.009023362,0.009023362,0.009023362,0.009023362,0.008792163,0.008792163,0.008792163,0.008798894,0.00881572,0.00881572,0.00881572,0.00881572,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000439608,0.000439608,0.000439608,0.000439945,0.000440786,0.000440786,0.000440786,0.000440786,0.001758433,0.001758433,0.001758433,0.001759779,0.001763144,0.001763144,0.001763144,0.001763144
New York,coal,0.148917105,0.148917105,0.148917105,0.149031755,0.14931838,0.14931838,0.14931838,0.14931838,0.916825841,0.916825841,0.916825841,0.915291272,0.913312994,0.913312994,0.913312994,0.913312994,0.018186095,0.018186095,0.018186095,0.018198957,0.018231112,0.018231112,0.018231112,0.018231112,0.013661281,0.013661281,0.013661281,0.013671571,0.013697297,0.013697297,0.013697297,0.013697297,0.001244501,0.001244501,0.001244501,0.001243935,0.001242521,0.001242521,0.001242521,0.001242521,0.010370843,0.010370843,0.010370843,0.010366129,0.010354343,0.010354343,0.010354343,0.010354343,0.000622251,0.000622251,0.000622251,0.000621968,0.000621261,0.000621261,0.000621261,0.000621261,8.20E-05,8.20E-05,8.20E-05,8.20E-05,8.22E-05,8.22E-05,8.22E-05,8.22E-05,0,0,0,0,0,0,0,0
New York,gas,0.014891315,0.014891315,0.014891315,0.013836064,0.011197935,0.011197935,0.011197935,0.011197935,,,,,,,,,0.00016018,0.00016018,0.00016018,0.000158605,0.000154665,0.000154665,0.000154665,0.000154665,0.000105215,0.000105215,0.000105215,0.000103415,9.89E-05,9.89E-05,9.89E-05,9.89E-05,0.001181957,0.001181957,0.001181957,0.001157041,0.001094752,0.001094752,0.001094752,0.001094752,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.038875307,0.002828373,0.002828373,0.002828373,0.002852996,0.002914553,0.002914553,0.002914553,0.002914553,6.31E-06,6.31E-06,6.31E-06,6.20E-06,5.93E-06,5.93E-06,5.93E-06,5.93E-06,5.26E-05,5.26E-05,5.26E-05,5.17E-05,4.95E-05,4.95E-05,4.95E-05,4.95E-05
New York,oil,0.128220314,0.128220314,0.128220314,0.128220314,0.128220314,0.128220314,0.128220314,0.128220314,,,,,,,,,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.005472613,0.000206047,0.000206047,0.000206047,0.000206047,0.000206047,0.000206047,0.000206047,0.000206047,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.001579695,0.022733872,0.022733872,0.022733872,0.022733872,0.022733872,0.022733872,0.022733872,0.022733872,0.001641784,0.001641784,0.001641784,0.001641784,0.001641784,0.001641784,0.001641784,0.001641784,0.000492535,0.000492535,0.000492535,0.000492535,0.000492535,0.000492535,0.000492535,0.000492535
North Carolina,biomass,0.096068931,0.096068931,0.096068931,0.096191918,0.096499385,0.096499385,0.096499385,0.096499385,0.396589718,0.396589718,0.396589718,0.396795542,0.397311393,0.397311393,0.397311393,0.397311393,0.00867288,0.00867288,0.00867288,0.008684288,0.008712809,0.008712809,0.008712809,0.008712809,0.008517639,0.008517639,0.008517639,0.008528981,0.008557335,0.008557335,0.008557335,0.008557335,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.007503551,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.26854815,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.003554314,0.000425882,0.000425882,0.000425882,0.000426449,0.000427867,0.000427867,0.000427867,0.000427867,0.001703528,0.001703528,0.001703528,0.001705796,0.001711467,0.001711467,0.001711467,0.001711467
