# File: MOVES_vehicle_age_fractions.csv
# Title: MOVES vehicle age fractions
# Source: Table 7-1 in Population and Activity of On-road Vehicles in MOVES2014. U.S. Environmental Protection Agency. https://cfpub.epa.gov/si/si_public_record_report.cfm?Lab=OTAQ&dirEntryId=309336
# Comments: Fractions of vehicles at each age class (0-30 years) of each MOVES class
# Units: ageID: years
# Column types: iiin
# ----------
sourceTypeID,yearID,ageID,ageFraction
41,1999,24,0.010785313
41,1999,23,0.009611525
41,1999,22,0.012437467
41,1999,21,0.013815369
41,1999,20,0.014622293
41,1999,19,0.02448812
41,1999,18,0.027841434
41,1999,17,0.026923247
41,1999,16,0.024957073
41,1999,15,0.030253931
41,1999,14,0.034400974
41,1999,13,0.041914177
41,1999,12,0.042589731
41,1999,11,0.041785996
41,1999,10,0.040049447
41,1999,9,0.04664297
41,1999,8,0.049766577
41,1999,7,0.04782419
41,1999,6,0.054358764
41,1999,5,0.057980036
41,1999,4,0.065024941
41,1999,3,0.054661684
41,1999,2,0.061792483
41,1999,1,0.057033858
41,1999,0,0.069927536
32,1999,30,0
32,1999,29,0
32,1999,28,0.000268736
32,1999,27,0.000238777
32,1999,26,0.000318708
32,1999,25,0.000246528
32,1999,24,0.000296516
32,1999,23,0.000208645
32,1999,22,0.003632753
32,1999,21,0.00617078
32,1999,20,0.007985552
32,1999,19,0.007362879
32,1999,18,0.010975581
32,1999,17,0.011554251
32,1999,16,0.01039042
32,1999,15,0.015616326
32,1999,14,0.015919171
32,1999,13,0.022272666
32,1999,12,0.02371036
32,1999,11,0.030396618
32,1999,10,0.033490319
32,1999,9,0.031523872
32,1999,8,0.029844227
32,1999,7,0.031736699
32,1999,6,0.05726427
32,1999,5,0.058198563
32,1999,4,0.090909819
32,1999,3,0.084564278
32,1999,2,0.125330861
32,1999,1,0.112655125
32,1999,0,0.176916698
31,1999,30,0
31,1999,29,0
31,1999,28,0.000255778
31,1999,27,0.000319138
31,1999,26,0.000295936
31,1999,25,0.00025607
31,1999,24,0.000269756
31,1999,23,0.000241369
31,1999,22,0.003157236
31,1999,21,0.004593075
31,1999,20,0.005186797
31,1999,19,0.004877431
31,1999,18,0.009016504
31,1999,17,0.009295362
31,1999,16,0.009072864
31,1999,15,0.014058887
31,1999,14,0.015244244
31,1999,13,0.021790813
31,1999,12,0.021595146
31,1999,11,0.028311863
31,1999,10,0.033429051
31,1999,9,0.033134267
31,1999,8,0.037518997
31,1999,7,0.044688344
31,1999,6,0.054508843
31,1999,5,0.077695634
31,1999,4,0.084415041
31,1999,3,0.087828429
31,1999,2,0.114048497
31,1999,1,0.130341621
31,1999,0,0.154553008
21,1999,30,0.001355825
21,1999,29,0.00221915
21,1999,28,0.004218676
21,1999,27,0.005840343
21,1999,26,0.007366597
21,1999,25,0.007820972
21,1999,24,0.009333149
21,1999,23,0.010081057
21,1999,22,0.011668246
21,1999,21,0.012909216
21,1999,20,0.013940676
21,1999,19,0.015668735
21,1999,18,0.017206421
21,1999,17,0.016898341
21,1999,16,0.019272847
21,1999,15,0.022997711
21,1999,14,0.02553345
21,1999,13,0.029093361
21,1999,12,0.027972898
21,1999,11,0.029050273
21,1999,10,0.031419051
21,1999,9,0.038553183
21,1999,8,0.046099419
21,1999,7,0.052640887
21,1999,6,0.059725043
21,1999,5,0.066504316
21,1999,4,0.074950272
21,1999,3,0.07545769
21,1999,2,0.083566152
21,1999,1,0.084849395
21,1999,0,0.09578665
11,1999,30,0.001642133
11,1999,29,0.001940378
11,1999,28,0.005992977
11,1999,27,0.009574327
11,1999,26,0.009977425
11,1999,25,0.018505225
11,1999,24,0.01789414
11,1999,23,0.021343095
11,1999,22,0.020190298
11,1999,21,0.032989968
11,1999,20,0.038159585
11,1999,19,0.039315064
11,1999,18,0.043564119
11,1999,17,0.03914694
11,1999,16,0.043675189
11,1999,15,0.033764589
11,1999,14,0.036624693
11,1999,13,0.03160281
11,1999,12,0.02719837
11,1999,11,0.025636565
11,1999,10,0.032615648
11,1999,9,0.032858976
11,1999,8,0.033362026
11,1999,7,0.039253861
11,1999,6,0.040934336
11,1999,5,0.046959658
11,1999,4,0.040252817
11,1999,3,0.061006629
11,1999,2,0.059911432
11,1999,1,0.052675772
11,1999,0,0.061430955
11,1990,0,0.051624
11,1990,1,0.051229998
11,1990,2,0.063943997
11,1990,3,0.079722002
11,1990,4,0.074129999
11,1990,5,0.079697996
11,1990,6,0.075754002
11,1990,7,0.055452
11,1990,8,0.042622
11,1990,9,0.047726002
11,1990,10,0.042668
11,1990,11,0.034316
11,1990,12,0.035819001
11,1990,13,0.032800999
11,1990,14,0.030007999
11,1990,15,0.027407
11,1990,16,0.024972999
11,1990,17,0.022688
11,1990,18,0.020532999
11,1990,19,0.018495001
11,1990,20,0.016561
11,1990,21,0.014722
11,1990,22,0.012968
11,1990,23,0.011292
11,1990,24,0.009687
11,1990,25,0.008148
11,1990,26,0.00667
11,1990,27,0.005247
11,1990,28,0.003876
11,1990,29,0.002553
11,1990,30,0.001275
21,1990,0,0.057163998
21,1990,1,0.078254998
21,1990,2,0.082406998
21,1990,3,0.081566997
21,1990,4,0.083378002
21,1990,5,0.080351003
21,1990,6,0.076807998
21,1990,7,0.055369001
21,1990,8,0.049778
21,1990,9,0.050863001
21,1990,10,0.049155001
21,1990,11,0.05328
21,1990,12,0.046576999
21,1990,13,0.03675
21,1990,14,0.023980999
21,1990,15,0.010248
21,1990,16,0.009366
21,1990,17,0.00856
21,1990,18,0.007823
21,1990,19,0.00715
21,1990,20,0.006534
21,1990,21,0.005972
21,1990,22,0.005458
21,1990,23,0.004988
21,1990,24,0.004559
21,1990,25,0.004167
21,1990,26,0.003808
21,1990,27,0.00348
21,1990,28,0.003181
21,1990,29,0.002907
21,1990,30,0.002657
31,1990,0,0.064012997
31,1990,1,0.084985003
31,1990,2,0.073586002
31,1990,3,0.083650999
31,1990,4,0.077017002
31,1990,5,0.073059
31,1990,6,0.084654003
31,1990,7,0.064444996
31,1990,8,0.05931
31,1990,9,0.036075
31,1990,10,0.033633001
31,1990,11,0.036375999
31,1990,12,0.032224
31,1990,13,0.044709999
31,1990,14,0.041898999
31,1990,15,0.027927
31,1990,16,0.021225
31,1990,17,0.007426
31,1990,18,0.006506
31,1990,19,0.009565
31,1990,20,0.009565
31,1990,21,0.006092
31,1990,22,0.004102
31,1990,23,0.004321
31,1990,24,0.002766
31,1990,25,0.005669
31,1990,26,0.002581
31,1990,27,0.000742
31,1990,28,0.000715
31,1990,29,0.000261
31,1990,30,6.80E-05
32,1990,0,0.093835004
32,1990,1,0.082181998
32,1990,2,0.086034998
32,1990,3,0.087975003
32,1990,4,0.074387997
32,1990,5,0.065824002
32,1990,6,0.076981999
32,1990,7,0.058081999
32,1990,8,0.055358998
32,1990,9,0.031851001
32,1990,10,0.032892998
32,1990,11,0.038899001
32,1990,12,0.033080999
32,1990,13,0.043443002
32,1990,14,0.037928998
32,1990,15,0.023933001
32,1990,16,0.016083
32,1990,17,0.009773
32,1990,18,0.007029
32,1990,19,0.010609
32,1990,20,0.007836
32,1990,21,0.003765
32,1990,22,0.005801
32,1990,23,0.00294
32,1990,24,0.002186
32,1990,25,0.000794
32,1990,26,0.001761
32,1990,27,0.005626
32,1990,28,0.000646
32,1990,29,0.000315
32,1990,30,0.000385
41,1990,0,0.042828001
41,1990,1,0.045304999
41,1990,2,0.054758001
41,1990,3,0.058453999
41,1990,4,0.060224999
41,1990,5,0.065205
41,1990,6,0.061023001
41,1990,7,0.066155002
41,1990,8,0.071399003
41,1990,9,0.036849
41,1990,10,0.054506
41,1990,11,0.060539
41,1990,12,0.074759997
41,1990,13,0.072673999
41,1990,14,0.047005001
41,1990,15,0.028842
41,1990,16,0.017904
41,1990,17,0.009444
41,1990,18,0.028364001
41,1990,19,0.015495
41,1990,20,0.009684
41,1990,21,0.00199
41,1990,22,0.006454
41,1990,23,0.004366
41,1990,24,0.002352
41,1990,25,0.001645
41,1990,26,0.000975
41,1990,27,0.000217
41,1990,28,0.000179
41,1990,29,0.000179
41,1990,30,0.000179
42,1990,0,0.056203
42,1990,1,0.056203
42,1990,2,0.056203
42,1990,3,0.056203
42,1990,4,0.056203
42,1990,5,0.056203
42,1990,6,0.056203
42,1990,7,0.056201998
42,1990,8,0.056198999
42,1990,9,0.056186002
42,1990,10,0.056139
42,1990,11,0.055991001
42,1990,12,0.055574998
42,1990,13,0.054508001
42,1990,14,0.052011002
42,1990,15,0.046755001
42,1990,16,0.037179001
42,1990,17,0.023234
42,1990,18,0.011084
42,1990,19,0.009075
42,1990,20,0.00743
42,1990,21,0.006083
42,1990,22,0.00498
42,1990,23,0.004077
42,1990,24,0.003338
42,1990,25,0.002733
42,1990,26,0.002238
42,1990,27,0.001832
42,1990,28,0.0015
42,1990,29,0.001228
42,1990,30,0.001005
43,1990,0,0.061537001
43,1990,1,0.084895
43,1990,2,0.073347002
43,1990,3,0.055925999
43,1990,4,0.069499999
43,1990,5,0.078525998
43,1990,6,0.090651996
43,1990,7,0.047230002
43,1990,8,0.063259996
43,1990,9,0.036722999
43,1990,10,0.061057001
43,1990,11,0.061044998
43,1990,12,0.099083997
43,1990,13,0.074469
43,1990,14,0.009395
43,1990,15,0.00164
43,1990,16,0.008815
43,1990,17,0.004711
43,1990,18,0.005473
43,1990,19,0.009763
43,1990,20,5.30E-05
43,1990,21,0
43,1990,22,0
43,1990,23,0
43,1990,24,0
43,1990,25,0.002952
43,1990,26,5.30E-05
43,1990,27,0
43,1990,28,0
43,1990,29,0
43,1990,30,0
51,1990,0,0.061537001
51,1990,1,0.084895
51,1990,2,0.073347002
51,1990,3,0.055925999
51,1990,4,0.069499999
51,1990,5,0.078525998
51,1990,6,0.090651996
51,1990,7,0.047230002
51,1990,8,0.063259996
51,1990,9,0.036722999
51,1990,10,0.061057001
51,1990,11,0.061044998
51,1990,12,0.099083997
51,1990,13,0.074469
51,1990,14,0.009395
51,1990,15,0.00164
51,1990,16,0.008815
51,1990,17,0.004711
51,1990,18,0.005473
51,1990,19,0.009763
51,1990,20,5.30E-05
51,1990,21,0
51,1990,22,0
51,1990,23,0
51,1990,24,0
51,1990,25,0.002952
51,1990,26,5.30E-05
51,1990,27,0
51,1990,28,0
51,1990,29,0
51,1990,30,0
52,1990,0,0.027181
52,1990,1,0.044868998
52,1990,2,0.045049999
52,1990,3,0.054400999
52,1990,4,0.065958001
52,1990,5,0.046969999
52,1990,6,0.060540002
52,1990,7,0.045573998
52,1990,8,0.044486001
52,1990,9,0.032846
52,1990,10,0.040479001
52,1990,11,0.056968998
52,1990,12,0.060842
52,1990,13,0.060132999
52,1990,14,0.047556002
52,1990,15,0.036637001
52,1990,16,0.033549
52,1990,17,0.027399
52,1990,18,0.035177
52,1990,19,0.032563999
52,1990,20,0.021947
52,1990,21,0.014326
52,1990,22,0.011592
52,1990,23,0.014517
52,1990,24,0.011835
52,1990,25,0.006119
52,1990,26,0.005476
52,1990,27,0.004927
52,1990,28,0.002465
52,1990,29,0.000569
52,1990,30,0.001235
53,1990,0,0.048119001
53,1990,1,0.129345
53,1990,2,0.079241998
53,1990,3,0.054207001
53,1990,4,0.054526001
53,1990,5,0.077293999
53,1990,6,0.066209003
53,1990,7,0.091059998
53,1990,8,0.021898
53,1990,9,0.026116
53,1990,10,0.030758001
53,1990,11,0.056497999
53,1990,12,0.158850998
53,1990,13,0.028757
53,1990,14,0.003408
53,1990,15,0.002028
53,1990,16,0.029248999
53,1990,17,0.010177
53,1990,18,0.009154
53,1990,19,0.003142
53,1990,20,0.002028
53,1990,21,0.016861999
53,1990,22,0
53,1990,23,0
53,1990,24,0
53,1990,25,0
53,1990,26,0.001071
53,1990,27,0
53,1990,28,0
53,1990,29,0
53,1990,30,0
54,1990,0,0.073712997
54,1990,1,0.045616001
54,1990,2,0.073930003
54,1990,3,0.048698001
54,1990,4,0.060515001
54,1990,5,0.060803998
54,1990,6,0.044092
54,1990,7,0.040780999
54,1990,8,0.031984001
54,1990,9,0.04417
54,1990,10,0.060194999
54,1990,11,0.056322001
54,1990,12,0.057429999
54,1990,13,0.044695001
54,1990,14,0.050087001
54,1990,15,0.053064998
54,1990,16,0.036308002
54,1990,17,0.022150001
54,1990,18,0.012724
54,1990,19,0.001733
54,1990,20,0.013844
54,1990,21,0.019059001
54,1990,22,0.026699999
54,1990,23,0.016930999
54,1990,24,0.004455
54,1990,25,0
54,1990,26,0
54,1990,27,0
54,1990,28,0
54,1990,29,0
54,1990,30,0
61,1990,0,0.042828001
61,1990,1,0.045304999
61,1990,2,0.054758001
61,1990,3,0.058453999
61,1990,4,0.060224999
61,1990,5,0.065205
61,1990,6,0.061023001
61,1990,7,0.066155002
61,1990,8,0.071399003
61,1990,9,0.036849
61,1990,10,0.054506
61,1990,11,0.060539
61,1990,12,0.074759997
61,1990,13,0.072673999
61,1990,14,0.047005001
61,1990,15,0.028842
61,1990,16,0.017904
61,1990,17,0.009444
61,1990,18,0.028364001
61,1990,19,0.015495
61,1990,20,0.009684
61,1990,21,0.00199
61,1990,22,0.006454
61,1990,23,0.004366
61,1990,24,0.002352
61,1990,25,0.001645
61,1990,26,0.000975
61,1990,27,0.000217
61,1990,28,0.000179
61,1990,29,0.000179
61,1990,30,0.000179
62,1990,0,0.138962001
62,1990,1,0.091675997
62,1990,2,0.111477003
62,1990,3,0.134186998
62,1990,4,0.109485
62,1990,5,0.081206001
62,1990,6,0.065945998
62,1990,7,0.066909
62,1990,8,0.062181
62,1990,9,0.022699
62,1990,10,0.024443001
62,1990,11,0.025559001
62,1990,12,0.017402001
62,1990,13,0.01392
62,1990,14,0.010311
62,1990,15,0.006363
62,1990,16,0.006279
62,1990,17,0.001759
62,1990,18,0.002635
62,1990,19,0.002323
62,1990,20,0.001351
62,1990,21,0.001147
62,1990,22,0.001053
62,1990,23,0
62,1990,24,0
62,1990,25,0
62,1990,26,0.000727
62,1990,27,0
62,1990,28,0
62,1990,29,0
62,1990,30,0
21,2011,30,0.001585208
21,2011,29,0.001745916
21,2011,28,0.002511533
21,2011,27,0.004199844
21,2011,26,0.005296069
21,2011,25,0.006515214
21,2011,24,0.008015958
21,2011,23,0.009689734
21,2011,22,0.012400447
21,2011,21,0.014962204
21,2011,20,0.017768955
21,2011,19,0.020948916
21,2011,18,0.024946971
21,2011,17,0.029008651
21,2011,16,0.036715394
21,2011,15,0.035393668
21,2011,14,0.041973754
21,2011,13,0.044075495
21,2011,12,0.049975925
21,2011,11,0.057454963
21,2011,10,0.05337102
21,2011,9,0.05497061
21,2011,8,0.055071404
21,2011,7,0.052646758
21,2011,6,0.056223801
21,2011,5,0.056186375
21,2011,4,0.059718981
21,2011,3,0.054459357
21,2011,2,0.042986643
21,2011,1,0.047185151
21,2011,0,0.041995083
31,2011,30,0.001630937
31,2011,29,0.00191302
31,2011,28,0.002385368
31,2011,27,0.004007155
31,2011,26,0.004854817
31,2011,25,0.007052597
31,2011,24,0.006963929
31,2011,23,0.009182831
31,2011,22,0.010841762
31,2011,21,0.01062503
31,2011,20,0.012006777
31,2011,19,0.014202522
31,2011,18,0.017483108
31,2011,17,0.025039545
31,2011,16,0.027407931
31,2011,15,0.028408973
31,2011,14,0.037180278
31,2011,13,0.042421856
31,2011,12,0.050355567
31,2011,11,0.05447842
31,2011,10,0.056184364
31,2011,9,0.062375694
31,2011,8,0.063846652
31,2011,7,0.068593668
31,2011,6,0.067742295
31,2011,5,0.064437912
31,2011,4,0.062614403
31,2011,3,0.05871224
31,2011,2,0.033512074
31,2011,1,0.043974989
31,2011,0,0.049563285
32,2011,30,0.001166686
32,2011,29,0.001518128
32,2011,28,0.001872815
32,2011,27,0.003101692
32,2011,26,0.003686972
32,2011,25,0.005286095
32,2011,24,0.005687117
32,2011,23,0.007318219
32,2011,22,0.008047701
32,2011,21,0.007484033
32,2011,20,0.007015263
32,2011,19,0.007345128
32,2011,18,0.013645072
32,2011,17,0.013746344
32,2011,16,0.021899405
32,2011,15,0.020298059
32,2011,14,0.030457984
32,2011,13,0.027337701
32,2011,12,0.043273363
32,2011,11,0.054954529
32,2011,10,0.064650917
32,2011,9,0.070219367
32,2011,8,0.072425556
32,2011,7,0.078115391
32,2011,6,0.076969024
32,2011,5,0.074342483
32,2011,4,0.070335791
32,2011,3,0.066771407
32,2011,2,0.037155737
32,2011,1,0.048187718
32,2011,0,0.055684303
51,2011,30,0.003501142
51,2011,29,0.00291461
51,2011,28,0.002521293
51,2011,27,0.005584067
51,2011,26,0.006807501
51,2011,25,0.006774825
51,2011,24,0.013207674
51,2011,23,0.014728208
51,2011,22,0.025590071
51,2011,21,0.016556975
51,2011,20,0.023336833
51,2011,19,0.014909712
51,2011,18,0.016696618
51,2011,17,0.036669155
51,2011,16,0.052068607
51,2011,15,0.040574522
51,2011,14,0.031178849
51,2011,13,0.064510294
51,2011,12,0.070182153
51,2011,11,0.048848217
51,2011,10,0.035742876
51,2011,9,0.028967937
51,2011,8,0.039961861
51,2011,7,0.040683539
51,2011,6,0.067710968
51,2011,5,0.071820772
51,2011,4,0.095613136
51,2011,3,0.027282794
51,2011,2,0.035139382
51,2011,1,0.026487103
51,2011,0,0.033428305
52,2011,30,0.006567616
52,2011,29,0.006674274
52,2011,28,0.006740472
52,2011,27,0.011340401
52,2011,26,0.013153201
52,2011,25,0.015381857
52,2011,24,0.017108623
52,2011,23,0.018798968
52,2011,22,0.021148542
52,2011,21,0.021982398
52,2011,20,0.016178639
52,2011,19,0.017867756
52,2011,18,0.022457724
52,2011,17,0.032252362
52,2011,16,0.042266648
52,2011,15,0.030808196
52,2011,14,0.045942598
52,2011,13,0.033420799
52,2011,12,0.059120538
52,2011,11,0.069675946
52,2011,10,0.042663365
52,2011,9,0.039272887
52,2011,8,0.043762847
52,2011,7,0.050624994
52,2011,6,0.05768687
52,2011,5,0.06661787
52,2011,4,0.062927972
52,2011,3,0.047892348
52,2011,2,0.023097142
52,2011,1,0.021556948
52,2011,0,0.035009199
53,2011,30,0.002724287
53,2011,29,0.002777195
53,2011,28,0.002764351
53,2011,27,0.004783715
53,2011,26,0.005544089
53,2011,25,0.006374359
53,2011,24,0.006113672
53,2011,23,0.017041453
53,2011,22,0.05347625
53,2011,21,0.013151519
53,2011,20,0.021330324
53,2011,19,0.013714049
53,2011,18,0.077652598
53,2011,17,0.027926973
53,2011,16,0.033824371
53,2011,15,0.019753429
53,2011,14,0.017532048
53,2011,13,0.02134101
53,2011,12,0.126658134
53,2011,11,0.14566951
53,2011,10,0.059035564
53,2011,9,0.023845759
53,2011,8,0.028370219
53,2011,7,0.033320412
53,2011,6,0.045023754
53,2011,5,0.048582685
53,2011,4,0.054358497
53,2011,3,0.030994331
53,2011,2,0.01760663
53,2011,1,0.014973363
53,2011,0,0.023735453
61,2011,30,0.00888179
61,2011,29,0.007290441
61,2011,28,0.006217536
61,2011,27,0.014459874
61,2011,26,0.017721445
61,2011,25,0.017418602
61,2011,24,0.024961259
61,2011,23,0.031744187
61,2011,22,0.034330033
61,2011,21,0.033687596
61,2011,20,0.027157962
61,2011,19,0.029247949
61,2011,18,0.038030049
61,2011,17,0.052443915
61,2011,16,0.062782696
61,2011,15,0.055623018
61,2011,14,0.039757456
61,2011,13,0.048964407
61,2011,12,0.048221126
61,2011,11,0.053542327
61,2011,10,0.039091043
61,2011,9,0.019929666
61,2011,8,0.025647761
61,2011,7,0.028768597
61,2011,6,0.045516825
61,2011,5,0.046773079
61,2011,4,0.06292041
61,2011,3,0.019199554
61,2011,2,0.021297244
61,2011,1,0.016424004
61,2011,0,0.02194815
62,2011,30,0.000423371
62,2011,29,0.000352424
62,2011,28,0.000291561
62,2011,27,0.000717621
62,2011,26,0.000893877
62,2011,25,0.000868404
62,2011,24,0.003241496
62,2011,23,0.001913592
62,2011,22,0.003104435
62,2011,21,0.003078163
62,2011,20,0.003954702
62,2011,19,0.005155512
62,2011,18,0.008560477
62,2011,17,0.012664769
62,2011,16,0.020910066
62,2011,15,0.02344041
62,2011,14,0.021508393
62,2011,13,0.038069262
62,2011,12,0.057196189
62,2011,11,0.076646191
62,2011,10,0.048154522
62,2011,9,0.041510505
62,2011,8,0.057041173
62,2011,7,0.058437224
62,2011,6,0.097110696
62,2011,5,0.102756459
62,2011,4,0.1370912
62,2011,3,0.039158888
62,2011,2,0.050100256
62,2011,1,0.037802043
62,2011,0,0.047846118
11,2011,0,0.058536999
11,2011,1,0.056517273
11,2011,2,0.061423343
11,2011,3,0.108840674
11,2011,4,0.0968391
11,2011,5,0.091748759
11,2011,6,0.080345996
11,2011,7,0.068163566
11,2011,8,0.058349829
11,2011,9,0.051395696
11,2011,10,0.043556239
11,2011,11,0.034769505
11,2011,12,0.026280066
11,2011,13,0.022424813
11,2011,14,0.021454984
11,2011,15,0.018803302
11,2011,16,0.014163656
