# File: MOVES_src_type_reg_class_fractions.csv
# Title: MOVES source type regulatory class fractions
# Source: Population and Activity of On-road Vehicles in MOVES2014. U.S. Environmental Protection Agency. https://cfpub.epa.gov/si/si_public_record_report.cfm?Lab=OTAQ&dirEntryId=309336
# Comments: Fractions of vehicles by sourceTypeID/year/regClassID combinations. SourceTypeID is the primary vehicle classification in MOVES and are intended to be groups of vehicles with similar activity and usage patterns. RegClassID is a secondary identifier used to group vehicles subject to similar emission standards. SourceTypeID is more specific than regClassID.
# Units: Unitless
# Column types: iiin
# ----------
sourceTypeID,modelYearID,regClassID,stmyFraction
52,1980,46,0.171130392
52,1980,46,0.704999987
52,1979,47,0.176478118
52,1979,46,0.089021884
52,1979,46,0.734499997
52,1976,47,0.098350985
52,1976,46,0.078649088
52,1976,46,0.822999927
52,1975,47,0.126448792
52,1975,46,0.021051198
52,1975,46,0.85250001
52,1972,47,0.059000002
52,1972,46,0.940999998
52,1971,47,0.029500006
52,1971,46,0.970499994
52,1970,47,0.010000004
52,1967,47,0.01
52,1967,46,0.99
52,1966,47,0.01
52,1966,46,0.99
52,1965,47,0.01
52,1962,47,0.01
52,1962,46,0.99
52,1961,47,0.01
52,1961,46,0.99
52,1960,47,0.01
51,1978,47,0.959999999
51,1978,46,0.040000001
51,1977,47,0.959999999
51,1977,46,0.040000001
51,1976,47,0.959999999
51,1976,46,0.040000001
51,1972,46,0.040000001
51,1971,46,0.959999999
51,1971,46,0.040000001
51,1970,46,0.959999999
51,1970,46,0.040000001
51,1969,46,0.959999999
51,1969,46,0.040000001
51,1965,46,0.959999999
51,1965,46,0.040000001
51,1964,46,0.959999999
51,1964,46,0.040000001
51,1963,46,0.959999999
51,1963,46,0.040000001
51,1962,46,0.959999999
52,1982,46,0.225774648
52,1982,42,0.006891859
52,1982,47,0.007422538
52,2015,41,0.209835953
52,2015,41,0.132786701
53,2038,47,0
52,2014,41,0.209835953
52,2014,41,0.132786701
52,1982,47,0.226952821
52,1982,46,0.210373945
52,1983,47,0.003588537
52,2013,41,0.209835953
52,2013,41,0.132786701
52,1983,46,0.19602053
52,1983,42,0.003759756
52,1983,47,0.183988741
52,1983,46,0.211216262
53,2037,47,0
52,2012,41,0.209835953
52,2012,41,0.132786701
52,2011,41,0.209835953
52,2011,41,0.132786701
52,1984,46,0.122335331
52,1984,42,0.008398547
52,1984,47,0.000346687
52,1984,47,0.274120137
52,1984,46,0.215553744
53,2036,47,0
52,2010,41,0.152544436
52,2010,41,0.187714136
52,2009,41,0.136637886
52,2009,41,0.134773249
52,1985,46,0.12353132
52,1985,42,0.016815724
53,2035,47,0
52,1985,47,0.295901179
52,1985,46,0.200905395
53,2034,47,0
52,2008,41,0.212911936
52,2008,41,0.116194411
52,2007,41,0.140913101
52,1986,46,0.125256537
52,1986,42,0.026152943
53,2033,47,0
52,2007,41,0.093427706
53,2032,47,0
52,2006,41,0.200065365
52,2006,41,0.093516195
52,1986,47,0.244934178
52,1986,46,0.183885622
52,1987,46,0.111542219
52,1987,42,0.075044286
53,2031,47,0
52,2005,41,0.187017626
52,2005,41,0.112097138
52,1987,46,0.199070889
52,2004,41,0.176747475
52,1987,47,0.238355458
52,1987,42,0.00484283
52,2004,41,0.130671165
53,2030,47,0
52,1988,42,0.104329534
52,2003,41,0.189930418
52,1988,46,0.097419981
52,2003,41,0.13975411
52,2002,41,0.190213239
52,1988,47,0.242566355
52,1988,46,0.188980052
52,1988,42,0.054957443
52,2002,41,0.151345429
52,1989,46,0.053211143
52,1989,42,0.094112891
52,2001,41,0.115991744
53,2029,47,0
52,2001,41,0.118996623
52,1989,46,0.170334073
52,2000,41,0.187706494
52,1989,47,0.251923267
52,1989,42,0.056577823
52,2000,41,0.152968218
52,1990,46,0.070265843
52,1999,41,0.12560197
52,1999,41,0.135706167
53,2028,47,0
52,1990,42,0.094861582
52,1990,46,0.212078286
52,1998,41,0.099567366
52,1990,47,0.228452913
52,1990,42,0.079079224
52,1998,41,0.121318341
52,1991,46,0.094314961
52,1991,42,0.108961335
52,1997,41,0.142778956
52,1997,41,0.147983258
53,2027,47,0
52,1991,46,0.25988313
52,1996,41,0.132085694
52,1996,41,0.157500929
52,1991,47,0.230845793
52,1991,42,0.080855247
52,1992,47,0.00055468
52,1995,41,0.140746443
52,1995,41,0.169708547
52,1992,46,0.085261329
52,1992,42,0.184837672
52,1992,47,0.206604588
52,1992,46,0.1872483
52,1992,42,0.107776928
52,1994,41,0.179035378
52,1994,41,0.173020933
52,1993,46,0.054284238
52,1993,41,0.093905657
52,1993,42,0.09825017
52,1993,41,0.213803052
53,2026,47,0
52,1993,42,0.119961327
52,1993,47,0.241526435
52,1993,46,0.17826912
52,1992,41,0.073909406
52,1992,41,0.153807097
52,1991,41,0.049246095
52,1994,46,0.026147877
52,1991,41,0.175893439
53,2025,47,0
52,1994,42,0.173198257
52,1994,47,0.204362598
52,1990,41,0.098585793
52,1994,46,0.15035527
52,1994,42,0.093879687
52,1990,41,0.216676358
52,1989,41,0.099034926
52,1995,46,0.027409461
52,1995,42,0.156471755
52,1989,41,0.274805878
53,2024,47,0
52,1988,41,0.071342529
52,1995,42,0.114364378
52,1988,41,0.240404106
52,1995,46,0.204354847
52,1995,47,0.186944569
53,2023,47,0
52,1996,42,0.16781963
52,1987,41,0.099546436
52,1996,46,0.030865511
52,1987,41,0.271597882
52,1996,47,0.206747212
52,1996,46,0.167826036
52,1996,42,0.137154989
52,1986,41,0.060604352
52,1986,41,0.359166368
52,1985,41,0.044392813
52,1997,46,0.030611199
52,1997,42,0.22063003
52,1985,41,0.318453569
52,1997,47,9.52E-06
52,1997,47,0.162551693
52,1984,41,0.04907516
52,1997,46,0.135277828
52,1997,42,0.160157513
52,1984,41,0.330170394
52,1998,46,0.051758628
52,1998,42,0.121976851
52,1983,41,0.062806407
53,2022,47,0
52,1983,41,0.338619767
52,1998,46,0.257423914
52,1982,41,0.063179108
52,1998,47,0.234489574
52,1998,42,0.113465326
52,1982,41,0.259405081
52,1999,47,2.90E-05
52,1999,46,0.016938517
52,1999,42,0.210354998
52,1999,47,0.163546387
52,1999,46,0.155606156
32,2050,40,0.029407414
52,1999,42,0.192216758
32,2050,40,0.054754016
52,2000,47,9.98E-05
52,2000,42,0.141250108
52,2000,46,0.008687934
52,2000,42,0.154599176
52,2000,47,0.171633435
32,2049,40,0.029407414
32,2049,40,0.054754016
52,2000,46,0.183054878
52,2001,42,0.148993814
52,2001,47,0.000204027
52,2001,46,0.016622073
52,2001,46,0.211143602
32,2048,40,0.029407414
32,2048,40,0.054754016
52,2001,47,0.184603095
52,2001,42,0.203445022
52,2002,47,2.24E-05
52,2002,46,0.086159622
52,2002,42,0.145198838
52,2002,47,0.092393867
52,2002,42,0.187548382
32,2047,40,0.029407414
52,2002,46,0.147118194
32,2047,40,0.054754016
53,2021,47,0
52,2003,46,0.054342992
52,2003,42,0.148895637
52,2003,46,0.13372647
32,2046,40,0.029407414
52,2003,47,0.115528325
52,2003,42,0.217822048
32,2046,40,0.054754016
52,2004,47,8.04E-05
52,2004,46,0.091558218
52,2004,42,0.116356238
52,2004,47,0.100339479
52,2004,42,0.206712807
32,2045,40,0.029407414
52,2004,46,0.177534185
32,2045,40,0.054754016
53,2020,47,0
52,2005,46,0.045710611
52,2005,42,0.080763448
52,2005,46,0.211278769
32,2044,40,0.029407414
52,2005,47,0.147921602
52,2005,42,0.215210806
32,2044,40,0.054754016
52,2006,42,0.107207223
53,2019,47,0
52,2006,46,0.060384999
52,2006,47,0.136374308
32,2043,40,0.029407414
52,2006,42,0.233920754
52,2006,46,0.168531155
32,2043,40,0.054754016
53,2018,47,0
52,2007,46,0.039219026
52,2007,42,0.061660973
52,2007,46,0.247927814
32,2042,40,0.029407414
52,2007,47,0.192279987
52,2007,42,0.224571393
32,2042,40,0.054754016
53,2017,47,0
52,2008,46,0.049175206
52,2008,42,0.10969634
52,2008,47,0.07113871
52,2008,42,0.317064122
32,2041,40,0.029407414
52,2008,46,0.123819274
32,2041,40,0.054754016
53,2016,47,0
52,2009,46,0.034008861
52,2009,42,0.125663753
52,2009,46,0.158604464
32,2040,40,0.029407414
52,2009,47,0.194394067
52,2009,42,0.21591772
32,2040,40,0.054754016
53,2015,47,0
52,2010,46,0.000612756
52,2010,42,0.161361165
52,2010,47,0.156495713
52,2010,42,0.1932916
32,2039,40,0.029407414
52,2010,46,0.147980194
32,2039,40,0.054754016
53,2014,47,0
52,2011,46,0.03583902
52,2011,42,0.15388533
52,2011,46,0.155133314
32,2038,40,0.029407414
52,2011,47,0.120637097
52,2011,42,0.191882585
32,2038,40,0.054754016
32,1981,30,0
53,2031,41,0.263943645
32,1981,30,0.0083938
53,2033,41,0.263943645
53,2032,41,0.263943645
32,1981,30,0.830556184
32,1979,30,0
32,1979,30,0
53,2037,41,0.263943645
32,1979,30,0.003018839
53,2039,41,0.263943645
53,2038,41,0.263943645
32,1979,30,0.744414902
32,1978,30,0.77601255
32,1977,30,0
32,1977,30,0
53,2043,41,0.263943645
32,1977,30,0.003013201
53,2045,41,0.263943645
53,2048,41,0.263943645
53,2047,41,0.263943645
32,1976,30,0.846227222
32,1975,30,0
32,1975,30,0
53,2049,41,0.263943645
61,1961,46,0.085362006
32,1974,30,0.003013202
61,1963,46,0.085362006
61,1962,46,0.085362006
32,1974,30,0.625174134
32,1973,30,0
32,1972,30,0
61,1967,46,0.085362006
32,1972,30,0.0030132
61,1969,46,0.085362006
61,1968,46,0.085362006
32,1972,30,0.716389668
32,1971,30,0
32,1970,30,0
32,1970,30,0
61,1973,46,0.085361997
32,1970,30,0.003013199
61,1974,46,0.085362008
61,1973,46,0.072362582
32,1970,30,0.762231989
32,1968,30,0
61,1975,46,0.030152223
32,1968,30,0.003013201
61,1976,46,0.115810543
61,1976,46,0.085362004
32,1968,30,0.644040872
32,1966,30,0
32,1966,30,0
61,1978,46,0.163113787
32,1966,30,0.003013198
61,1979,46,0.142183221
61,1979,46,0.085362008
32,1966,30,0.227793305
32,1965,30,0.227793305
32,1964,30,0
32,1964,30,0
61,1981,46,0.287876817
32,1964,30,0.003013198
61,1982,46,0.173480251
61,1984,46,0.005176451
61,1983,46,0.206256314
32,1963,30,0.227793305
32,1962,30,0
32,1962,30,0
61,1984,46,0.152274556
61,1986,46,0.006093059
32,1961,30,0.003013198
61,1987,46,0.003703382
61,1986,46,0.14626861
32,1961,30,0.227793305
32,1960,30,0
62,2050,46,0.04116734
62,2049,46,0.04116734
31,1981,30,0.006760198
31,1981,30,0.943270894
31,1980,30,0
31,1980,30,0
31,1979,30,0.0052896
31,1979,30,0.853201774
31,1978,30,0
31,1978,30,0
31,1978,30,0.0052896
31,1977,30,0.878256098
31,1976,30,0
31,1976,30,0
31,1976,30,0.005289599
31,1976,30,0.937980807
31,1974,30,0
31,1974,30,0
31,1974,30,0.005289602
53,1982,46,0.174619015
53,1982,42,0.008789772
53,1982,47,0.002707061
53,1982,47,0.268257419
53,1982,46,0.277118766
53,2013,47,0
32,2037,40,0.029407414
32,2037,40,0.054754016
53,1983,46,0.153821615
53,1983,42,0.004865195
53,1983,47,0.001327891
53,2012,47,0
32,2036,40,0.029407414
32,2036,40,0.054754016
53,1983,47,0.220651484
53,1983,46,0.28229344
53,1984,46,0.09333268
53,1984,42,0.010566006
53,1984,47,0.000124723
53,2011,47,0
32,2035,40,0.029407414
32,2035,40,0.054754016
53,1984,47,0.31961163
53,1984,46,0.280088342
53,2010,47,0
53,1985,46,0.094318533
53,1985,42,0.021171926
53,1985,47,0.345276045
53,1985,46,0.261257749
53,2009,47,0
32,2034,40,0.029407414
32,2034,40,0.054754016
53,1986,46,0.09727279
53,1986,42,0.033491638
53,2008,47,0
53,1986,47,0.290696739
53,1986,46,0.243218369
53,2007,47,0
32,2033,40,0.029407414
32,2033,40,0.054754016
53,2006,47,0
53,1987,46,0.406902385
53,1987,47,0.477891863
32,2032,40,0.029407414
53,1988,42,0.019895042
53,1988,47,0.152832122
53,1988,46,0.576749437
53,1988,42,0.051807996
32,2032,40,0.054754016
53,1989,46,0.147638192
53,1989,46,0.064942759
32,2031,40,0.029407414
53,1989,47,0.057390114
53,1989,42,0.28928564
32,2031,40,0.054754016
53,1990,46,0.057005495
53,1990,42,0.198758973
53,1990,46,0.1302941
53,1990,47,0.205175038
53,1991,46,0.071500721
32,2030,40,0.029407414
53,1991,46,0.24089286
32,2030,40,0.054754016
53,1991,47,0.056660215
53,1992,46,0.136943299
53,1992,47,0.194893802
53,1992,46,0.236754065
53,1992,42,0.18713831
53,1993,46,0.037561891
32,2029,40,0.029407414
53,1993,42,0.378774192
32,2029,40,0.054754016
53,1993,42,0.006794561
53,1993,47,0.077759479
53,1993,46,0.081328088
53,2005,47,0
53,1994,42,0.215631429
53,1994,46,0.002794851
32,2028,40,0.029407414
53,1994,47,0.174551847
32,2028,40,0.054754016
53,1994,46,0.156191045
53,1994,42,0.037501104
53,2003,47,0
53,1995,46,0.20321733
53,1995,47,0.174496426
32,2027,40,0.029407414
53,1995,42,0.037405344
53,1995,46,0.276000384
53,1996,46,0.041108974
53,2001,47,0
53,1996,42,0.144123811
32,2027,40,0.054754016
53,1996,46,0.27885987
53,1996,42,0.16159704
53,1996,47,0.350299611
53,1997,47,4.83E-05
53,1997,46,0.0158588
32,2026,40,0.029407414
53,1997,47,0.320790146
32,2026,40,0.054754016
53,1997,46,0.295675968
53,1998,46,0.071196636
53,1998,46,0.329566702
32,2025,40,0.029407414
53,1998,47,0.24870233
53,1998,42,0.194620228
32,2025,40,0.054754016
53,1999,42,0.085135928
53,1999,47,3.65E-06
53,1999,47,0.091507353
53,1999,46,0.212021082
32,2024,40,0.029407414
53,1999,42,0.085391307
53,2000,46,0.133946347
53,2000,47,2.51E-05
53,2000,42,0.238047949
32,2024,40,0.054754016
53,2000,46,0.137464493
53,2000,42,0.113320284
53,2000,47,0.121816638
32,2023,40,0.029407414
53,2001,42,0.027734218
32,2023,40,0.054754016
53,2001,47,0.16303797
53,2001,42,0.181008493
53,2001,46,0.251533392
32,2022,40,0.029407414
53,2002,47,3.95E-05
53,2002,46,0.289936462
32,2022,40,0.054754016
53,2002,47,0.235393634
53,2002,42,0.204081265
53,2002,46,0
53,2003,47,0.275677443
53,2003,42,0.221999933
53,2003,46,0.246839705
32,2021,40,0.029407414
53,2004,47,0.000130635
53,2004,46,0.322768674
32,2021,40,0.054754016
53,2004,47,0.235828531
53,2004,42,0.207505751
53,2048,46,0
53,2005,47,0.293181633
53,2005,42,0.182182846
53,2005,46,0.323926068
32,2020,40,0.029407414
53,2047,46,0
53,2006,46,0.276531237
32,2020,40,0.054754016
53,2006,47,0.289275516
53,2006,42,0.211926917
53,2046,46,0
53,2007,47,0.344334278
53,2007,42,0.171766654
53,2007,46,0.343444295
32,2019,40,0.029407414
53,2045,46,0
53,2008,46,0.228942746
32,2019,40,0.054754016
53,2008,47,0.170043383
53,2008,42,0.323697318
53,2044,46,0
53,2009,47,0.394488993
53,2009,42,0.187145081
53,2009,46,0.248972955
32,2018,40,0.029407414
53,2043,46,0
53,2010,46,0.254933133
32,2018,40,0.054754016
53,2010,47,0.34853007
53,2010,42,0.183860754
53,2042,46,0
53,2011,47,0.275255116
53,2011,42,0.186994284
53,2011,46,0.273806955
32,2017,40,0.029407414
54,1980,46,0.25210084
54,1980,42,0.336134454
54,1980,47,0.033613445
54,1980,41,0.226890756
54,1980,47,0.008403361
54,1980,41,0.042016807
54,1980,46,0.042016807
54,1980,42,0.058823529
54,1981,47,0.033085502
54,1981,41,0.228996283
54,1981,46,0.252788104
54,1981,42,0.334944238
54,1981,42,0.059107807
54,1981,47,0.005947955
54,1981,41,0.040520446
54,1981,46,0.044609665
54,1982,42,0.334900838
54,1982,47,0.032917604
54,1982,41,0.229196483
54,1982,46,0.253117972
54,1982,46,0.044571662
54,1982,42,0.059088121
54,1982,47,0.005724801
54,1982,41,0.040482519
54,1983,46,0.253040501
54,1983,42,0.334868343
54,1983,47,0.032943677
54,1983,41,0.229188806
54,1983,47,0.005785807
54,1983,41,0.040500649
54,1983,46,0.044633369
54,1983,42,0.059038848
54,1984,42,0.334854579
54,1984,47,0.032951733
54,1984,41,0.22919245
54,1984,46,0.253016708
54,1984,46,0.044631807
54,1984,42,0.059096535
54,1984,47,0.005801361
54,1984,41,0.040454827
54,1985,46,0.253008307
54,1985,42,0.334834252
54,1985,47,0.032916699
54,1985,41,0.229252387
54,1985,47,0.005822529
54,1985,41,0.04044717
54,1985,46,0.044639391
54,1985,42,0.059079264
54,1986,47,0.032888229
54,1986,41,0.229228487
54,1986,46,0.252967359
54,1986,42,0.334899439
54,1986,42,0.059099901
54,1986,47,0.005769865
54,1986,41,0.04047148
54,1986,46,0.044675239
54,1987,42,0.334869432
54,1987,47,0.032933948
54,1987,41,0.229185868
54,1987,46,0.25296467
54,1987,46,0.044669739
54,1987,42,0.059109063
54,1987,47,0.005837174
54,1987,41,0.040430108
54,1988,46,0.252999169
54,1988,42,0.334837867
54,1988,47,0.03290177
54,1988,41,0.229243378
54,1988,47,0.005820169
54,1988,41,0.040444233
54,1988,46,0.044660886
54,1988,42,0.059092529
54,1989,47,0.032920727
54,1989,41,0.229233605
54,1989,46,0.252989202
54,1989,42,0.334843297
54,1989,42,0.059099289
54,1989,47,0.005794048
54,1989,41,0.040452989
54,1989,46,0.044666842
54,1990,42,0.334853952
54,1990,47,0.032886226
54,1990,41,0.229250357
54,1990,46,0.253012869
54,1990,46,0.04466535
54,1990,42,0.059099884
54,1990,47,0.005787431
54,1990,41,0.04044393
54,1991,46,0.252987337
54,1991,42,0.334849296
54,1991,47,0.032905297
54,1991,41,0.229177813
54,1991,47,0.005796326
54,1991,41,0.040485108
54,1991,46,0.044676297
54,1991,42,0.059122525
54,1992,42,0.334859038
54,1992,47,0.032902156
54,1992,41,0.229187396
54,1992,46,0.253001658
54,1992,46,0.044643449
54,1992,42,0.059104478
54,1992,47,0.005837479
54,1992,41,0.040464345
54,1993,46,0.252983988
54,1993,42,0.334847162
54,1993,47,0.032896652
54,1993,41,0.22922853
54,1993,47,0.005822416
54,1993,41,0.040465793
54,1993,46,0.044657933
54,1993,42,0.059097525
54,1994,47,0.031774652
54,1994,41,0.221140361
54,1994,46,0.244059783
54,1994,42,0.323035621
54,1994,42,0.070921986
54,1994,47,0.006971992
54,1994,41,0.04852346
54,1994,46,0.053572144
54,1995,42,0.31125043
54,1995,47,0.030582209
54,1995,41,0.213043312
54,1995,46,0.235138958
54,1995,46,0.062502389
54,1995,42,0.082724875
54,1995,47,0.008142513
54,1995,41,0.056615314
54,1996,46,0.229202947
54,1996,42,0.303371288
54,1996,47,0.029828087
54,1996,41,0.207635633
54,1996,47,0.008885912
54,1996,41,0.062022773
54,1996,46,0.06845278
54,1996,42,0.09060058
54,1997,47,0.028668026
54,1997,41,0.199558524
54,1997,46,0.220263209
54,1997,42,0.291514152
54,1997,42,0.102433709
54,1997,47,0.010058957
54,1997,41,0.07010534
54,1997,46,0.077398083
54,1998,42,0.279716068
54,1998,47,0.027489783
54,1998,41,0.191482039
54,1998,46,0.211314261
54,1998,46,0.086298129
54,1998,42,0.114261131
54,1998,47,0.011228221
54,1998,41,0.078210368
54,1999,46,0.202407749
54,1999,42,0.267887402
54,1999,47,0.026328435
54,1999,41,0.183388553
54,1999,47,0.012392827
54,1999,41,0.086294545
54,1999,46,0.09524773
54,1999,42,0.126052758
54,2000,42,0.260029239
54,2000,47,0.025546993
54,2000,41,0.177986471
54,2000,46,0.196446713
54,2000,46,0.101196818
54,2000,42,0.133954456
54,2000,47,0.013157569
54,2000,41,0.09168174
54,2001,46,0.187521435
54,2001,42,0.248199446
54,2001,47,0.024403113
54,2001,41,0.16989843
54,2001,47,0.014325287
54,2001,41,0.099775755
54,2001,46,0.110117399
54,2001,42,0.145759135
54,2002,47,0.023241111
54,2002,41,0.161814733
54,2002,46,0.178583256
54,2002,42,0.236354879
54,2002,42,0.157569919
54,2002,47,0.015504109
54,2002,41,0.107866454
54,2002,46,0.119065539
54,2003,42,0.232439567
54,2003,47,0.02285315
54,2003,41,0.159117967
54,2003,46,0.175604327
54,2003,46,0.122030126
54,2003,42,0.161524924
54,2003,47,0.01586521
54,2003,41,0.110564729
54,2004,46,0.169651407
54,2004,42,0.224558401
54,2004,47,0.022064666
54,2004,41,0.15371921
54,2004,47,0.016645274
54,2004,41,0.115966832
54,2004,46,0.127987287
54,2004,42,0.169406923
54,2005,47,0.021683406
54,2005,41,0.151010011
54,2005,46,0.166680101
54,2005,42,0.220622612
54,2005,42,0.173338277
54,2005,47,0.017040417
54,2005,41,0.118654178
54,2005,46,0.130970997
54,2006,42,0.212745598
54,2006,47,0.020907757
54,2006,41,0.145620694
54,2006,46,0.160723399
54,2006,46,0.136913116
54,2006,42,0.181216509
54,2006,47,0.017813856
54,2006,41,0.124059071
54,2007,46,0.15775465
54,2007,42,0.208804169
54,2007,47,0.020528186
54,2007,41,0.142932279
54,2007,47,0.018201234
54,2007,41,0.126739238
54,2007,46,0.139888115
54,2007,42,0.185152129
54,2008,42,0.200914622
54,2008,47,0.019742939
54,2008,41,0.137535759
54,2008,46,0.151799025
54,2008,46,0.145855997
54,2008,42,0.193037592
54,2008,47,0.018977396
54,2008,41,0.132136669
54,2009,46,0.148831419
54,2009,42,0.196989418
54,2009,47,0.019353743
54,2009,41,0.13482542
54,2009,47,0.019353743
54,2009,41,0.13482542
54,2009,46,0.148831419
54,2009,42,0.196989418
54,2010,47,0.01936711
54,2010,41,0.134834861
54,2010,46,0.148819817
54,2010,42,0.196978212
54,2010,42,0.196978212
54,2010,47,0.01936711
54,2010,41,0.134834861
54,2010,46,0.148819817
54,2011,42,0.196985065
54,2011,47,0.019359239
54,2011,41,0.13483264
54,2011,46,0.148823056
54,2011,46,0.148823056
54,2011,42,0.196985065
54,2011,47,0.019359239
54,2011,41,0.13483264
31,1972,30,0
31,1972,30,0.944458343
31,1971,30,0
31,1971,30,0.943002909
31,1970,30,0
31,1969,30,0
31,1969,30,0
31,1969,30,0.0052896
31,1968,30,0.0052896
31,1968,30,0.86699901
31,1967,30,0.891605468
31,1966,30,0
31,1965,30,0
31,1965,30,0
31,1964,30,0
31,1964,30,0.0052896
31,1963,30,0.0052896
31,1963,30,0.797131296
31,1962,30,0.0052896
31,1962,30,0.797131296
31,1961,30,0
31,1961,30,0.797131296
31,1960,30,0
31,1960,30,0
21,1981,20,0
21,1981,20,0.076401726
21,1981,20,0.923598274
21,1980,20,0
21,1980,20,0
21,1978,20,0
21,1978,20,0
21,1978,20,0.015057296
21,1978,20,0.984942704
21,1977,20,0
21,1976,20,0.983491195
21,1975,20,0
21,1975,20,0
21,1975,20,0.018020195
21,1975,20,0.981979805
21,1973,20,0.006876911
21,1973,20,0.993123089
21,1972,20,0
21,1972,20,0
21,1972,20,0.006876911
21,1970,20,0
21,1970,20,0.006876911
21,1970,20,0.993123089
21,1969,20,0
21,1969,20,0
61,1982,47,0.001193458
31,2001,40,0.004533833
31,2001,40,0.017643651
61,1982,47,0.814238269
31,2000,40,0.003775808
61,1983,47,0.000683273
61,1983,47,0.781679967
31,2000,40,0.0156968
61,1984,47,4.78E-05
61,1984,47,0.84250124
31,1999,40,0.009699362
31,1999,40,0.027557148
53,2001,46,0
61,1985,47,0.860685939
53,2050,46,0
31,1998,40,0.003702211
31,1998,40,0.013186454
61,1986,47,0.847638331
31,1997,40,0.002958176
61,1987,47,0.793779627
31,1997,40,0.025563049
61,1988,47,0.864622868
31,1996,40,0.01110879
61,1989,47,0.855463688
61,1990,46,0
61,1990,47,0.816255621
31,1996,40,0.025640743
61,1991,46,0
61,1991,47,0.878006526
61,1992,47,0.815108001
31,1995,40,0.001000612
31,1995,40,0.018089063
61,1993,47,0.890189395
61,1994,46,0
61,1994,47,0.837515574
31,1994,40,0.00098027
31,1994,40,0.024339632
61,1995,47,0.860609629
61,1996,46,0
61,1996,47,0.859972706
61,1997,47,2.05E-06
31,1993,40,0.007196006
61,1997,47,0.918447589
61,1998,47,0
61,1998,47,0.884673736
31,1993,40,0.03149009
61,1999,47,4.78E-06
61,1999,47,0.872506033
61,2000,47,1.71E-05
61,2000,47,0.856842633
31,1992,40,0.011254808
61,2001,47,3.82E-05
31,1992,40,0.025588426
61,2001,47,0.878785468
61,2002,47,1.92E-05
61,2002,47,0.720304942
61,2003,47,0
61,2003,47,0.779875066
31,1991,40,0.025687324
61,2004,47,6.16E-05
61,2004,47,0.698551752
61,2005,47,0
61,2005,47,0.741680842
61,2006,47,0
61,2006,47,0.768436166
31,1990,40,7.74E-05
61,2007,47,0
61,2007,47,0.760793382
31,1990,40,0.021290752
61,2008,47,0
61,2008,47,0.702039298
61,2009,47,0
61,2009,47,0.834061941
61,2010,47,0
61,2010,47,0.81262676
31,1989,40,0.019585249
61,2011,47,0
61,2011,47,0.761282048
21,1967,20,0
21,1967,20,0
21,1967,20,0.006876911
21,1967,20,0.993123089
21,1966,20,0
21,1966,20,0
21,1966,20,0.006876911
21,1966,20,0.993123089
21,1965,20,0
21,1965,20,0
21,1965,20,0.006876911
21,1965,20,0.993123089
21,1964,20,0
21,1964,20,0
21,1964,20,0.006876911
21,1964,20,0.993123089
21,1963,20,0
21,1963,20,0
21,1963,20,0.006876911
21,1963,20,0.993123089
21,1962,20,0
21,1962,20,0
21,1962,20,0.006876911
21,1962,20,0.993123089
21,1961,20,0
21,1961,20,0
21,1961,20,0.006876911
21,1961,20,0.993123089
21,1960,20,0
21,1960,20,0
21,1960,20,0.006876911
21,1960,20,0.993123089
62,1982,47,0.95667749
31,1978,40,0.148253178
62,1983,47,0.946895671
62,1984,47,0.96300567
62,1985,47,0.967895561
31,1977,40,0.008630399
62,1986,47,0.964620904
31,1977,40,0.107823903
62,1987,47,0.98038982
62,1988,47,0.987885007
31,1976,40,0.008630398
62,1989,47,0.960213217
31,1976,40,0.048099197
62,1990,47,0.888845236
62,1991,47,0.97019166
62,1992,47,0.973414535
62,1993,47,0.917105308
31,1975,40,0.008630396
62,1994,47,0.964436114
31,1975,40,0.029993088
62,1995,47,0.960850896
62,1996,47,0.944887778
31,1974,40,0.008630404
62,1997,47,0.964147019
31,1974,40,0.052883012
62,1998,47,0.946946438
62,1999,47,0.979369991
62,2000,47,0.984502523
31,1973,40,0.008630404
31,1973,40,0.044899697
62,2001,47,0.962400534
62,2002,47,0.949520684
62,2003,47,0.962791106
62,2004,47,0.944221137
31,1972,40,0.008630398
31,1972,40,0.04162166
62,2005,47,0.954482538
62,2006,47,0.960374562
62,2007,47,0.958726464
62,2008,47,0.945079271
31,1971,40,0.008630398
31,1971,40,0.043077094
62,2009,47,0.973481682
62,2010,47,0.969395319
62,2011,47,0.95883266
21,1982,20,0
21,1983,20,0
21,1984,20,0
21,1985,20,0
21,1986,20,0
21,1987,20,0
21,1988,20,0
21,1989,20,0
21,1990,20,0
21,1991,20,0
21,1992,20,0
21,1993,20,0
21,1994,20,0
21,1995,20,0
21,1996,20,0
21,1997,20,0
21,1998,20,0.009018558
21,1999,20,0.01694404
21,2000,20,0.02188453
21,2001,20,0.022995654
21,2002,20,0.03337271
21,2003,20,0.036013313
21,2004,20,0.029741849
21,2005,20,0.030404416
21,2006,20,0.034338336
21,2007,20,0.036536282
21,2008,20,0.050749959
21,2009,20,0.044472842
21,2010,20,0.054086617
21,2011,20,0.074410674
31,1982,30,0
31,1983,30,0
31,1984,30,0
31,1985,30,0
31,1986,30,0
31,1987,30,0
31,1988,30,0
31,1989,30,0
31,1990,30,0
31,1991,30,0
31,1992,30,0
31,1993,30,0
31,1994,30,0
31,1995,30,0
31,1996,30,0
31,1997,30,0
31,1998,30,0.02176256
31,1999,30,0.03967244
31,2000,30,0.052495206
