# File: USDA_InternationAgProductivity_LaborCapital.csv
# Title: USDA Internation Ag Productivity: Labor and Capital inputs by ISO, 1961-2023
# Units: 1000 persons or million 2015 USD
# Description:  Data is downloaded from USDA and preprocessed to keep labor_Q and capital_Q
# Data source:https://www.ers.usda.gov/data-products/international-agricultural-productivity
# Date of CSV last update: 2026-03-04
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
fao_area_code,iso,variable,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
28,mmr,Capital_Q_Mil2015USD,332.4715,340.3163,364.8548,397.1229,417.7123,409.5672,429.7658,454.3566,466.5072,483.2583,499.2562,526.1307,538.5424,540.1238,550.6221,561.4489,574.7167,588.6048,614.2867,638.7444,669.7439,694.5343,707.589,721.5187,741.3078,745.1152,758.0916,774.7831,701.3315,699.7147,701.4879,714.4139,725.2073,735.6409,748.4185,823.0443,916.6351,1028.8234,1181.2332,1345.5671,1535.2724,1786.6043,2065.3507,2384.3686,2787.2329,3258.6485,3854.5998,4479.3307,5163.9799,5917.4005,6580.5501,7256.6261,7990.7919,8742.5632,9528.422,10299.5845,11044.4488,11810.9219,12564.615,13269.8104,13893.4726,14497.7236,15027.3236
28,mmr,Labor_Q_ThousPPL,6972.1744,7081.1636,7193.2892,7307.7671,7426.9496,7550.0526,7677.076,7808.804,7946.0206,8090.2941,8270.636,8458.0348,8650.1381,8842.2414,9031.2084,9217.0389,9398.949,9579.2909,9758.0646,9938.4065,10157.9531,10379.8521,10600.9669,10822.8659,11043.9807,11262.7433,11481.5058,11696.3479,11908.8377,12115.8388,12331.465,12446.459,12646.414,12837.999,12712.463,12624.724,12499.315,12616.243,12778.842,12809.598,12883.738,12860.911,12775.549,12692.888,12632.2,12537.878,12510.714,12402.673,12331.57,12312.994,12334.925,12375.415,12435.138,12491.657,12463.632,12281.799,12076.612,11773.451,11777.706,10928.548,10928.548,9830.658,9890.445
29,bdi,Capital_Q_Mil2015USD,171.9413,176.4967,177.8462,183.1473,196.8586,201.1552,226.9449,233.5133,256.1857,269.275,270.6909,282.6453,300.5015,309.2955,334.9316,344.3262,351.7284,390.0459,402.8263,326.4855,260.3262,264.4573,265.8394,271.7734,251.6884,296.9611,277.0175,288.4561,285.0434,298.1554,289.5016,294.3175,284.3072,257.5164,266.0638,260.1009,260.0301,260.4825,272.1217,266.6833,263.669,259.1595,260.322,274.9184,275.782,277.0292,276.5658,280.2518,287.0027,297.2344,306.8217,317.1868,331.9678,344.5083,355.8533,367.0969,380.9323,393.7726,406.7936,417.2256,425.0355,432.2018,437.8618
29,bdi,Labor_Q_ThousPPL,1302.4684,1321.1331,1339.7978,1360.0854,1380.3731,1403.0953,1426.629,1450.1627,1470.4504,1486.6805,1498.8531,1506.9682,1514.2717,1524.8213,1540.2399,1562.9621,1590.5534,1624.6367,1664.4005,1709.8449,1757.7238,1811.2832,1868.0887,1927.3287,1987.3802,2049.0547,2109.9177,2169.9692,2225.9632,2276.2766,2320.098,2371.577,2188.782,2179.394,2398.344,2358.828,2316.986,2354.095,2419.063,2464.03,2519.342,2578.825,2656.938,2745.284,2830.169,2891.855,3027.66,3183.613,3360.589,3510.751,3605.317,3696.782,3788.308,3875.864,3961.017,4001.682,4091.901,4218.534,4361.222,4438.817,4635.655,4808.54,4973.657
32,cmr,Capital_Q_Mil2015USD,637.8405,640.8954,684.2773,624.5696,665.9631,751.3349,766.9583,806.982,888.965,972.9019,1029.5719,991.6796,983.6157,1013.9182,1081.5481,1154.533,1247.1525,1314.117,1346.7513,1553.3613,1581.9449,1476.7114,1429.7075,1499.2072,1715.9052,1771.0211,1791.4588,1857.5463,1919.0537,1988.4746,1972.3861,1965.7701,1964.9583,1971.5999,1963.6667,2050.855,2159.6743,2257.5222,2366.7284,2482.0329,2602.1712,2715.2311,2811.0711,2925.5298,3026.9416,3116.3419,3217.2646,3324.1474,3449.6326,3614.4899,3762.6277,3929.7635,4131.4196,4365.0903,4625.1246,4892.8112,5140.8727,5390.2713,5661.929,5938.14,6225.1053,6500.557,6858.9872
32,cmr,Labor_Q_ThousPPL,2205.3366,2229.7464,2255.0951,2282.3215,2310.4867,2339.5908,2370.5725,2403.4319,2437.2302,2471.9673,2481.3557,2490.7441,2501.0714,2513.2763,2526.4201,2540.5027,2556.463,2572.4232,2587.4447,2602.4661,2655.0412,2707.6163,2761.1302,2816.5218,2874.7299,2935.7546,2998.6569,3062.498,3126.3392,3190.1804,3251.205,3343.502,3439.052,3548.16,3653.285,3768.282,3873.056,3972.944,4064.368,4151.495,4229.472,4334.96,4437.082,4531.548,4628.271,4715.899,4798.986,4696.171,4576.999,4446.02,4374.633,4297.842,4212.747,4137.627,4167.373,4184.19,4191.943,4194.782,4203.932,4219.459,4268.595,4450.95,4538.291
33,can,Capital_Q_Mil2015USD,27643.7222,28043.8815,28520.551,29033.6294,29535.5383,30002.3202,29918.7744,29860.6065,29793.5328,29826.8898,29877.9514,30277.5843,30765.0095,30872.4902,31270.5469,31618.4607,32034.8009,32441.0375,32433.0576,32476.8216,32480.1257,33073.3038,33636.0079,34198.795,34768.4527,35313.0885,35882.8319,36486.403,37090.808,36224.869,35495.038,35341.9366,35037.2361,34753.3129,34525.768,35295.8543,36290.5669,37364.111,38291.833,37691.8582,37461.9652,37337.6444,36825.1239,35929.3357,35822.7379,34249.0278,33789.9672,35033.4323,35137.3055,34613.9634,34782.9461,35925.1645,36902.0226,37971.3589,39231.5554,38960.8343,38639.7219,41437.9866,42287.2089,42007.4035,43342.1014,45256.0269,48225.7269
33,can,Labor_Q_ThousPPL,745.7294,731.1241,714.8006,698.477,683.0126,666.689,651.2245,634.0418,616,582,584,553,550,556,564,463.852,451.788,433.991,447.345,436.928,437.611,442.039,451.489,438.422,449.216,466.496,464.47,450.604,442.918,439.01,448.884,439.386,445.511,437.212,419.268,417.673,412.247,420.146,404.116,371.292,322.559,323.7,329.982,321.988,342.149,341.699,328.02,325.421,318.596,301.945,304.908,301.384,319.283,307.214,294.362,352.2,278.904,284.381,294.076,279.796,258.538,257.3,256.482
35,cpv,Capital_Q_Mil2015USD,9.7718,11.8508,12.5923,13.4001,13.2817,15.3537,14.01,14.5729,15.2627,15.3455,15.0835,15.5991,14.7871,13.2729,12.7358,12.9161,13.6437,14.4351,15.3332,16.6275,18.0553,20.3594,16.8335,16.9224,18.8705,20.8695,23.1662,26.9991,29.5321,31.0679,33.8542,42.4039,42.6591,36.3394,44.929,49.0644,52.164,56.5855,64.0724,71.2414,76.8731,82.3229,88.527,94.0428,98.8143,104.1391,109.221,113.8154,119.1348,123.9551,128.1238,133.0489,138.123,142.7835,148.7413,155.8599,160.6852,164.7625,168.1363,170.2644,173.645,175.7675,176.7575
35,cpv,Labor_Q_ThousPPL,40.327,40.327,40.327,41.3882,41.3882,41.3882,42.4495,42.4495,42.4495,42.4495,42.4495,42.4495,41.3882,40.327,40.327,39.2658,38.2045,38.2045,37.1433,37.1433,37.1433,37.1433,37.1433,38.2045,38.2045,38.2045,39.2658,39.2658,39.2658,40.327,40.327,40.589,40.946,41.094,41.045,40.999,40.622,40.279,40.058,39.49,39.211,38.749,38.309,37.701,37.102,36.499,35.536,34.919,34.622,36.821,35.486,34.305,32.953,31.484,29.982,28.072,25.968,21.244,19.706,18.584,18.779,19.52,19.306
37,caf,Capital_Q_Mil2015USD,126.482,128.1702,132.6843,138.4355,145.7499,161.1328,176.2717,191.4935,206.0082,218.6982,229.388,243.6717,256.4689,267.0156,272.8946,282.69,308.322,349.1373,450.0655,483.6975,499.1552,526.0097,595.3394,575.1376,595.5501,620.3116,625.2521,646.0054,673.4845,697.7079,748.6927,755.8278,760.0354,778.2491,800.4871,789.8946,784.3213,781.8086,780.1779,780.6408,782.382,782.84760000000006,779.9856,777.4508,737.4253,700.6747,700.6162,699.0531,696.6758,691.5182,689.4219,690.6102,665.231,641.9028,620.5413,602.0658,586.3677,571.2262,570.004,568.8715,567.8426,567.2849,569.0449
37,caf,Labor_Q_ThousPPL,626.2876,631.3734,636.4593,642.2717,648.0841,654.6231,661.1621,668.4276,674.9666,680.779,685.1383,689.4976,693.1303,697.4897,703.3021,709.841,717.1066,725.0986,734.5438,744.7155,757.0669,769.4183,782.4962,794.84760000000006,805.7459,815.191,823.1831,831.1752,839.8938,850.7921,863.87,890.149,916.36,941.672,962.53,989.671,1013.828,1038.874,1065.536,1101.65,1120.353,1140.76,1179.935,1198.382,1225.529,1242.301,1255.774,1277.69,1248.344,1222.051,1225.651,1215.068,1253.552,1225.694,1202.801,1213.916,1222.885,1234.802,1243.52,1248.759,1262.505,1265.04,1279.6
38,lka,Capital_Q_Mil2015USD,4075.9082,3885.3443,4428.0514,5131.1764,5317.8175,4671.7473,4418.4661,4466.7478,4305.1089,4260.2676,4318.7469,4341.6768,4362.2122,4442.0516,4567.7305,4693.4145,4507.8952,4294.2393,4490.3818,4534.4451,4680.9433,4558.798,4417.5049,4434.9798,4490.483,4474.8779,4543.5258,4463.388,4500.0034,4431.7584,3970.9481,4191.5644,4256.2379,4370.8502,4581.6247,4614.5875,4658.7996,4730.9095,4806.2367,4886.089,4955.8542,5039.945,5148.112,5252.7433,5360.2796,5466.2314,5646.5779,5946.0924,6271.5877,6667.8082,7128.2729,7495.6923,7870.6087,8271.4259,8627.7795,8954.6886,9374.105,9839.5177,10236.836,10752.6066,11377.2373,11882.9688,12573.0488
38,lka,Labor_Q_ThousPPL,1362.3977,1393.8114,1425.2251,1456.6387,1489.4182,1522.8806,1557.0259,1591.8541,1625.9995,1659.4619,1688.8268,1717.5089,1744.8251,1772.1414,1798.7747,1824.7251,1850.6756,1875.9431,1899.1619,1921.0149,1958.5747,1994.7688,2030.9628,2067.1568,2104.0337,2142.2765,2181.2021,2220.8107,2261.1021,2300.7107,2334.856,2434.104,2232.234,2558.645,2235.998,2204.309,2418.301,2983.144,2861.812,2745.031,2657.935,2529.675,2525.038,2601.372,2481.911,2536.546,2509.628,2617.588,2609.313,2445.121,2447.954,2480.67,2366.184,2251.712,2403.524,2307.068,2260.677,2135.375,2158.394,2241.902,2257.162,2220.393,2193.936
39,tcd,Capital_Q_Mil2015USD,99.4132,100.4183,104.4677,105.4848,106.2612,109.9398,114.7913,118.6949,118.2189,121.1455,124.4777,133.5549,120.4623,99.6057,103.4239,104.4508,109.8856,115.0678,121.0359,127.3076,133.6788,140.3616,147.3985,152.7741,160.4322,168.5684,177.2873,186.3773,196.2597,206.3146,216.3457,227.8364,239.3316,251.776,264.8114,262.821,262.6479,263.8338,263.2591,263.553,267.3999,275.1005,293.9846,322.8205,361.6986,409.3547,455.8632,510.3691,578.0669,678.5056,747.6545,845.674,965.4698,1068.963,1217.7729,1347.5057,1472.2965,1603.935,1673.5846,1742.8953,1812.1561,1891.0768,1972.2168
39,tcd,Labor_Q_ThousPPL,1166.8484,1186.1485,1207.0568,1227.1611,1247.2653,1268.1736,1288.2779,1309.1862,1330.8988,1354.2197,1375.9322,1399.2531,1423.3782,1446.699,1468.4116,1488.5158,1507.0117,1525.5076,1544.8076,1565.716,1588.2327,1613.1619,1640.5036,1670.2579,1704.0329,1740.2205,1780.429,1823.0499,1867.2791,1910.7042,1952.521,2031.309,2081.795,2071.649,2161.145,2248.517,2283.251,2320.18,2384.087,2445.816,2471.75,2512.544,2567.448,2624.81,2671.542,2742.378,2796.485,2859.902,2922.383,2950.195,3025.813,3073.142,3132.504,3190.628,3243.057,3338.16,3431.127,3489.487,3590.258,3657.695,3809.637,4040.433,4251.782
40,chl,Capital_Q_Mil2015USD,6294.2237,6327.0646,6277.8347,6313.0903,6353.2443,6426.1745,6569.8975,6447.1817,6465.9164,6511.8808,6405.6932,6615.2768,6573.1361,6777.0412,6895.8667,6752.1991,6779.925,6845.9541,6966.6058,7065.3504,7175.451,7197.9831,7158.1608,7052.7479,6787.1858,7171.9667,7613.576,7320.5334,7191.3567,6949.3402,7210.0991,7554.0714,7856.0502,7931.7066,8191.2867,8203.0974,8454.5982,8608.6083,8714.669,8910.8855,9187.5701,8975.4144,9147.2971,9670.5064,9826.3888,10630.6728,11184.0196,11633.1762,11546.0642,12021.5355,12831.8603,13285.1255,14169.9106,14466.9472,14573.6875,15244.6212,15717.5097,15852.2899,15513.1237,15991.8119,16653.4731,16933.2417,17215.2617
40,chl,Labor_Q_ThousPPL,748.8515,746.9165,744.0139,739.1764,734.3389,727.5663,719.8262,712.0862,702.4111,691.7685,702.4111,712.0862,721.7612,731.4363,740.1439,748.8515,756.5915,764.3316,772.0717,780.7793,792.3894,803.9995,817.5446,830.1222,843.6673,858.1799,871.725,886.2377,901.7178,917.1979,924.938,916.362,865.756,857.849,869.629,853.225,815.107,831.275,809.533,819.791,774.699,777.378,808.577,792.787,785.805,786.476,776.226,760.36,725.223,751.531,760.286,745.473,691.466,683.366,689.77,704.716,714.366,714.732,705.897,569.96,544.76,561.445,564.417
44,col,Capital_Q_Mil2015USD,7754.6362,8022.6371,8317.2934,8359.8255,8521.4101,8660.3908,8940.6398,9233.8886,9466.4001,9758.2938,10099.451,10373.6616,10498.8047,10665.4527,10955.3898,11228.0629,11587.3973,11755.5127,11904.5652,12083.4578,12412.5085,12823.6995,12977.6117,13100.596,13198.559,13351.8083,13572.1065,13677.1574,13498.8847,13289.6547,13035.3916,12524.4846,12014.1902,11470.9391,10858.9831,10967.9707,11059.7661,11178.6911,11247.7672,11223.1019,11240.9749,11456.0889,11652.0725,11786.5784,11974.7413,12159.7954,12360.8435,12592.3133,12831.3182,13139.1274,13547.2559,13740.977,13800.6265,13882.7252,14003.1766,14425.0063,14971.6311,15621.9008,16335.697,17057.414,17839.8406,19063.1167,20644.6267
44,col,Labor_Q_ThousPPL,1694.1449,1701.2367,1723.358,1733.736,1750.0612,1765.4185,1799.9436,1816.4051,1819.1317,1817.3761,1884.0429,1949.8786,2015.0791,2079.4816,2162.8133,2191.0739,2204.7926,2207.5517,2208.0441,2206.1437,2288.9117,2355.3784,2397.6566,2445.4046,2549.7559,2590.3009,2648.7017,2697.7738,2804.8935,2592.0441,2587.649,2674.081,2714.824,2658.906,2686.935,2679.139,2678.116,2682.416,2659.244,2879.81,3232.93,3158.148,3361.157,3253.043,3407.683,3226.057,3141.656,3114.313,3440.403,3442.807,3465.643,3479.117,3405.357,3365.467,3404.019,3411.388,3576.936,3615.935,3433.117,3173.181,3303.472,3224.136,3280.426
45,com,Capital_Q_Mil2015USD,91.5139,98.7008,105.8659,113.0671,120.6247,127.3045,128.8928,132.8971,136.9592,139.5487,142.3818,145.385,149.8583,154.5634,157.5558,161.6243,164.0898,168.206,163.0243,161.7285,160.0664,157.0383,151.8165,148.9507,142.6063,139.7457,134.4237,139.3499,143.8049,141.6658,140.439,141.9508,144.9865,148.2451,152.3774,156.3423,160.5902,164.5045,169.1043,179.8701,189.2769,197.3142,204.4676,213.1945,215.7884,219.0151,214.8028,211.6874,210.3932,208.8902,211.145,215.1128,219.1994,223.7878,230.7074,237.0739,242.9503,252.2349,264.5716,276.0123,284.6503,298.0593,313.8293
45,com,Labor_Q_ThousPPL,28.6678,28.9794,29.291,29.6026,30.2258,30.849,31.4722,32.0955,32.7187,33.3419,33.9651,34.5883,35.2115,36.1463,37.0812,38.3276,39.574,41.132,42.3785,43.6249,45.1829,46.4294,47.9874,49.2338,50.4802,51.7267,52.9731,54.5311,55.7775,57.024,58.582,59.484,60.122,61.257,61.851,62.811,63.645,64.583,65.669,65.925,66.889,67.782,68.431,69.315,70.151,70.877,71.693,71.914,72.121,72.041,71.634,71.198,70.239,69.212,72.213,74.577,76.686,78.648,80.811,82.71,85.441,88.168,88.952
46,cog,Capital_Q_Mil2015USD,181.881,188.0053,206.8562,222.5308,219.1764,216.8393,208.222,225.2811,246.9764,273.1645,285.5853,294.0555,299.5266,325.7946,365.663,407.3216,439.2473,476.8947,457.9811,442.6216,461.7667,492.2127,546.7096,539.0936,590.6226,580.2412,592.6871,585.5245,558.8088,595.0799,588.3437,595.5557,611.717,618.7873,626.2375,637.8564,646.6618,730.8672,730.1542,727.4424,716.2084,725.9617,729.7312,736.0382,759.2036,766.5007,765.8743,772.3307,778.4763,788.6134,802.4562,827.148,854.0395,886.9681,925.7721,958.7373,997.3008,1035.8889,1078.4116,1137.7331,1176.2508,1191.3535,1191.6635
46,cog,Labor_Q_ThousPPL,215.2886,219.4024,222.8306,227.63,231.7438,236.5433,241.3427,246.8277,251.6272,257.7979,261.226,265.3398,270.1392,274.253,278.3668,282.4806,287.2801,291.3939,295.5077,300.3071,305.1065,309.9059,314.7054,318.8192,323.6186,327.7324,331.8462,335.96,340.0738,344.1876,348.987,358.601,368.622,379.77,389.819,399.636,405.161,409.064,419.788,434.737,445.377,448.517,454.095,464.335,473.632,482.149,491.563,498.899,503.933,517.009,520.47,518.481,518.098,516.52,514.761,520.18,530.273,542.171,549.273,545.673,563.804,589.12,600.645
48,cri,Capital_Q_Mil2015USD,1795.2858,1933.8485,2048.8065,2116.932,2201.2958,2295.0241,2351.9653,2407.3453,2492.8673,2578.3627,2665.5729,2759.8044,2856.9893,2868.0751,2939.0935,2992.0997,3066.6598,3153.6788,3238.8168,3322.4642,3400.175,3409.4274,3497.5068,3552.9076,3492.0615,3500.6698,3508.8578,3486.3279000000002,3491.2209,3528.9597,3544.6787,3647.6031,3656.2059,3500.2613,3329.9167,3506.9708,3762.6448,4078.5427,4243.5677,4341.8754,4435.4551,4566.0561,4713.5878,4886.0374,4943.5162,5006.9163,5108.2309,5172.0776,5229.1894,5297.6929,5365.8245,5553.7876,5703.2712,6007.7423,6219.2236,6475.4417,7298.2973,6778.2305,6877.0693,7028.2146,7181.7055,7298.2973,7422.7073
48,cri,Labor_Q_ThousPPL,171.6797,175.0561,177.5848,181.3621,178.8408,180.8937,186.4187,188.5176,189.6042,189.7357,189.4865,187.1159,187.0953,185.6097,193.8743,194.9605,194.3908,195.1336,193.507,198.857,200.153,227.959,216.317,251.675,225.793,229.832,259.47,266.88,258.305,263.713,256.393,251.152,247.903,243.579,252.364,247.871,252.718,261.584,256.454,269.2,241.896,251.508,248.378,245.328,269.975,256.243,254.6,241.632,211.572,233.54,265.43,276.776,271.502,311.032,333.291,320.332,323.07,345.294,344.635,333.543,320.427,298.665,288.833
49,cub,Capital_Q_Mil2015USD,1362.389,1685.5279,1876.0794,2038.8975,2171.7881,2294.3233,2366.7372,2478.0431,2964.0031,3290.3157,3243.8876,3027.5996,3179.6293,3169.2428,3268.5113,3132.2822,3541.4462,3567.5804,3648.7816,3611.6914,3515.8072,3550.7262,3554.65,3542.728,3613.329,3715.8746,3732.739,3746.3475,3787.284,3763.4962,3757.5889,3795.1782,3762.6998,3771.9956,3670.072,3573.0769,3487.5574,3395.4071,3317.267,3262.3582,3210.1192,3158.216,3099.4601,3048.7295,3001.9937,2972.3463,2965.9393,2956.4611,2973.5412,2978.3287,3006.6149,3063.0022,3118.7232,3186.6879,3247.7448,3311.1203,3352.9594,3372.3238,3400.3835,3415.8363,3434.0548,3503.9784,3562.5584
49,cub,Labor_Q_ThousPPL,1034.01,1031.6968,1029.3836,1027.0704,1023.6006,1018.9741,1013.1911,1006.2514,999.3117,991.2154,999.3117,1007.408,1014.3477,1021.2873,1025.9138,1029.3836,1030.5402,1031.6968,1032.8534,1032.8534,1030.5402,1027.0704,1022.4439,1018.9741,1016.6609,1016.6609,1017.8175,1018.9741,1018.9741,1017.8175,1007.408,1022.751,1041.99,1038.464,1037.576,1056.31,1075.762,1077.142,1022.345,1013.734,989.478,1002.73,1019.385,1008.57,973.947,973.058,918.248,915.938,946.92,924.209,974.718,954.033,926.625,948.306,942.799,933.985,926.365,911.799,890.572,846.207,842.845,839.378,823.151
50,cyp,Capital_Q_Mil2015USD,872.7452,918.8179,947.6483,993.7117,1005.5656,1103.706,1144.9503,1232.6739,1300.696,1351.8756,1450.3376,1487.7726,1495.4535,1362.6164,913.2666,942.8512,1016.2034,1096.2722,1082.3126,1094.8772,1141.8136,1190.6851,1251.5723,1333.4377,1318.5549,1316.5693,1370.3631,1423.4415,1454.2449,1491.5439,1643.1921,1712.6899,1764.8872,1779.5291,1830.8562,1853.5614,1883.5766,1921.6609,1958.5631,2005.2059,2057.6381,2093.4925,2122.4011,2135.8467,2138.8418,2133.5694,2112.3157,2085.8957,2050.272,2015.9147,1980.2286,1953.5428,1903.9841,1871.9861,1831.3942,1802.1452,1779.3073,1757.7206,1736.3373,1731.5397,1727.6784,1730.5731,1743.7631
50,cyp,Labor_Q_ThousPPL,101.7536,100.7153,100.7153,100.7153,100.7153,100.7153,101.7536,102.7919,102.7919,102.7919,100.7153,98.6387,96.5621,93.4472,91.3706,88.2557,85.1408,83.0642,79.9493,77.8727,74.7578,72.6812,69.5663,66.4513,63.3364,60.2215,57.1066,52.9534,49.8385,45.6853,44.647,43.954,43.539,41.68,41.643,34.832,28.907,23.872,19.149,22.881,21.689,24.248,24.772,23.538,23.523,21.896,23.455,23.185,21.632,21.358,21.503,15.973,16.543,24.18,22.318,21.016,15.245,13.841,16.007,18.13,19.414,16.721,17.095
52,aze,Capital_Q_Mil2015USD,1477.2722,1592.2924,1691.6464,1740.3702,1785.9166,1917.0782,2003.2502,2065.3562,2191.4514,2248.2195,2313.4336,2366.2718,2404.3556,2459.3968,2511.4039,2541.2001,2569.7902,2620.1256,2661.7788,2700.4208,2779.7716,2865.0263,2873.9353,2918.771,2956.4629,2945.7502,3015.252,3028.2802,3012.3766,2966.9308,2836.7356,2546.6485,2359.538,2186.6957,2174.9282,2216.5722,2125.4713,2442.7427,2781.8946,3251.3294,3599.3133,3431.4262,3071.497,2813.0634,3016.116,3702.635,4423.7064,4734.7767,5357.9204,5238.0105,5389.5311,5588.3017,5794.7224,6071.385,6202.8347,5446.174,5045.9723,5085.167,5545.4754,5500.3189,6187.0069,6406.371,6629.821
52,aze,Labor_Q_ThousPPL,619.5867,608.9669,597.2916,584.3822,570.1412,570.5201,570.8989,571.2777,571.6566,572.0354,584.6631,588.1989,609.5397,640.3513,664.2177,669.5213,709.8037,725.3358,740.8679,756.4,778.9,799.5,830.6,850,865.3,879.6,920.4,899,904.8,1139.5,1181,1286.3,1198.5,1139.5,1109.1,1168.8,1067.1,1139.6,1566.3,1517.2,1482,1495,1497,1502.7,1513.8,1576.3,1547.4,1605.9,1628.576,1655.014,1657.476,1673.806,1677.39,1691.725,1698.4,1729.6,1752.864,1769.3,1720.394,1696.458,1732.892,1753.081,1753.081
53,ben,Capital_Q_Mil2015USD,237.6317,254.4757,273.8764,290.5828,319.0899,339.7918,358.2606,351.7623,377.0161,384.6532,396.844,425.391,458.8145,442.5497,479.9006,487.2565,500.1062,514.6679,530.2603,570.3181,588.7681,615.7652,660.1131,687.4655,725.772,639.8994,636.0876,623.1256,612.5012,663.0941,683.8761,700.9294,704.2714,781.9405,695.1155,689.4206,691.4789,704.0126,722.9332,743.454,777.3944,817.3667,855.8139,906.6624,952.4763,1003.9721,1055.4978,1115.0355,1174.3609,1228.6343,1280.8751,1346.6402,1429.6512,1525.1127,1640.0799,1767.3739,1908.4679,2054.994,2222.8673,2391.9214,2589.0268,2724.0823,2855.6623
53,ben,Labor_Q_ThousPPL,831.8481,839.5433,847.2385,855.7032,865.7069,875.7106,887.2534,899.5657,912.6474,926.4988,924.9597,923.4207,921.8817,921.1121,920.3426,919.5731,918.8036,918.8036,919.5731,921.1121,941.8891,964.9746,988.0601,1011.9152,1035.7702,1058.8557,1081.9412,1105.0268,1129.6513,1157.3539,1182.748,1216.491,1275.224,1323.005,1330.478,1352.185,1380.972,1414.108,1444.674,1472.123,1498.635,1526.674,1557.555,1585.45,1626.308,1657.295,1674.424,1696.782,1729.911,1764.801,1732.404,1725.41,1704.07,1680.63,1674.073,1655.312,1621.823,1589.692,1593.965,1628.929,1683.612,1692.024,1708.04
54,dnk,Capital_Q_Mil2015USD,30634.9767,32191.4675,33861.7705,36206.7329,37629.9336,38524.5084,39547.7694,39694.4938,39595.663,39588.3998,39232.165,39484.1564,40533.724,41026.9213,41166.4013,40771.0123,42138.4522,42112.8725,42144.8783,42152.541,40666.1616,40778.7392,39327.2064,37856.4177,37149.744,37277.9555,36560.1532,36817.0847,36355.1624,36577.902,35989.6156,35433.8074,34984.6175,34221.3615,33537.0345,34208.1184,34490.9337,34237.8186,33531.6712,33752.3955,34054.6692,33605.7442,33466.208,33693.5993,34103.0434,34724.5802,35123.5602,34047.7718,34289.5592,34696.9492,34215.1087,33240.6702,32718.7258,32140.1805,31895.8044,31503.7698,31840.7873,31179.6214,31545.2152,31594.6248,31791.7576,31879.922,32157.532
54,dnk,Labor_Q_ThousPPL,398.0584,385.1843,370.5593,358.6523,344.7013,325.81,306.2286,287.4666,267.7467,249.1488,237.7278,230.5818,226.4879,221.2516,216.158,209.3844,204.8394,197.2188,190.8145,182.7517,176.5866,175.6964,173.77,170.0306,165.204,159.7293,153.9976,149.5216,142.6238,134.759,131.8705,128.7811,121.2442,113.8028,111.975,101.521,99.546,99.043,89.625,99.307,96.211,87.834,88.929,89.52,87.454,86.536,83.008,75.932,74.983,67.662,63.636,69.668,68.233,65.914,67.292,63.841,58.297,61.949,63.751,59.802,59.021,63.163,60.782
56,dom,Capital_Q_Mil2015USD,1259.5596,1260.4587,1264.514,1270.3101,1276.3796,1279.1266,1287.9666,1293.2732,1301.1502,1307.2054,1396.8204,1434.5369,1468.3784,1575.2264,1608.9728,1622.787,1629.2053,1636.3313,1672.3081,1683.5366,1622.7417,1678.15,1782.4633,1794.7492,1809.555,1830.3927,1854.0595,1879.8102,1922.7739,1932.1551,1965.6148,1950.3305,1944.3401,1924.626,1890.8101,1933.4679,1994.2014,2089.0963,2243.2474,2305.7129,2352.6392,2427.7552,2459.1887,2439.7589,2404.0229,2414.929,2460.8774,2500.7308,2482.7728,2483.3239,2464.8763,2435.2974,2419.6609,2399.1741,2404.9788,2424.8526,2456.0975,2483.4971,2518.2089,2544.8858,2574.4435,2599.0975,2625.8775
56,dom,Labor_Q_ThousPPL,488.5608,495.9857,503.4107,510.0931,517.5181,524.2005,530.8829,536.8229,542.7628,548.7028,550.1878,550.9303,550.9303,550.1878,547.9603,544.2478,540.5354,535.3379,528.6555,521.973,524.943,527.1705,529.3979,530.8829,532.3679,533.1104,533.1104,532.3679,531.6254,530.1404,523.458,532.929,541.472,541.887,543.362,543.695,563.651,494.616,521.12,474.298,433.603,473.006,444.444,457.709,445.914,465.377,447.249,454.689,458.725,453.091,454.612,443,435.232,454.497,411.269,388.111,428.922,433.534,420.693,403.884,376.928,379.798,371.342
