NAICS_code,industry,service,Total,Net.electricity,Residual.fuel.oil,Distillate.fuel.oil,Natural.gas,LPG_NGL,Coal,Other
312,BEVERAGE AND TOBACCO PRODUCTS,Total boiler fuel,NA,0,2,0,30,0,18,0
312,BEVERAGE AND TOBACCO PRODUCTS,Conventional boiler fuel,NA,0,2,0,27,0,3,0
312,BEVERAGE AND TOBACCO PRODUCTS,CHP boiler fuel,NA,0,0,0,3,0,15,0
312,BEVERAGE AND TOBACCO PRODUCTS,Total process fuel,NA,21,0,0,7,0,2,0
312,BEVERAGE AND TOBACCO PRODUCTS,Process heating,NA,1,0,0,4,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Process cooling and refrigeration,NA,8,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Machine drive,NA,12,0,0,1,0,1,0
312,BEVERAGE AND TOBACCO PRODUCTS,Electrochemical processes,NA,0,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Other process use,NA,1,0,0,2,0,1,0
312,BEVERAGE AND TOBACCO PRODUCTS,Nonprocess use,NA,9,0,0,4,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Facility HVAC,NA,4,0,0,4,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Facility lighting,NA,3,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Other facility support,NA,1,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Onsite transportation,NA,0,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Conventional electricity generation,NA,0,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,Other nonprocess use,NA,0,0,0,0,0,0,0
312,BEVERAGE AND TOBACCO PRODUCTS,End use not reported,13,0,0,0,0,0,0,13
3121,Beverages,Total fuel consumption,97,26,2,1,38,1,16,13
3121,Beverages,Total boiler fuel,NA,0,2,0,28,0,14,0
3121,Beverages,Conventional boiler fuel,NA,0,2,0,25,0,1,0
3121,Beverages,CHP boiler fuel,NA,0,0,0,3,0,13,0
3121,Beverages,Total process fuel,NA,19,0,0,6,0,2,0
3121,Beverages,Process heating,NA,1,0,0,4,0,0,0
3121,Beverages,Process cooling and refrigeration,NA,8,0,0,0,0,0,0
3121,Beverages,Machine drive,NA,10,0,0,1,0,1,0
3121,Beverages,Electrochemical processes,NA,0,0,0,0,0,0,0
3121,Beverages,Other process use,NA,1,0,0,2,0,1,0
3121,Beverages,Nonprocess use,NA,6,0,0,4,0,0,0
3121,Beverages,Facility HVAC,NA,2,0,0,4,0,0,0
3121,Beverages,Facility lighting,NA,3,0,0,0,0,0,0
3121,Beverages,Other facility support,NA,1,0,0,0,0,0,0
3121,Beverages,Onsite transportation,NA,0,0,0,0,0,0,0
3121,Beverages,Conventional electricity generation,NA,0,0,0,0,0,0,0
3121,Beverages,Other nonprocess use,NA,0,0,0,0,0,0,0
3121,Beverages,End use not reported,13,0,0,0,0,0,0,13
3122,Tobacco,Total fuel consumption,12,4,1,0,3,0,4,0
3122,Tobacco,Total boiler fuel,NA,0,1,0,2,0,4,0
3122,Tobacco,Conventional boiler fuel,NA,0,1,0,2,0,2,0
3122,Tobacco,CHP boiler fuel,NA,0,0,0,0,0,2,0
3122,Tobacco,Total process fuel,NA,2,0,0,0,0,0,0
3122,Tobacco,Process heating,NA,0,0,0,0,0,0,0
3122,Tobacco,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
3122,Tobacco,Machine drive,NA,2,0,0,0,0,0,0
3122,Tobacco,Electrochemical processes,NA,0,0,0,0,0,0,0
3122,Tobacco,Other process use,NA,0,0,0,0,0,0,0
3122,Tobacco,Nonprocess use,NA,2,0,0,0,0,0,0
3122,Tobacco,Facility HVAC,NA,2,0,0,0,0,0,0
3122,Tobacco,Facility lighting,NA,1,0,0,0,0,0,0
3122,Tobacco,Other facility support,NA,0,0,0,0,0,0,0
3122,Tobacco,Onsite transportation,NA,0,0,0,0,0,0,0
3122,Tobacco,Conventional electricity generation,NA,0,0,0,0,0,0,0
3122,Tobacco,Other nonprocess use,NA,0,0,0,0,0,0,0
3122,Tobacco,End use not reported,0,0,0,0,0,0,0,0
313,TEXTILE MILLS,Total fuel consumption,178,66,2,0,65,0,32,12
313,TEXTILE MILLS,Total boiler fuel,NA,1,0,0,34,0,32,0
313,TEXTILE MILLS,Conventional boiler fuel,NA,1,0,0,34,0,17,0
313,TEXTILE MILLS,CHP boiler fuel,NA,0,0,0,0,0,15,0
313,TEXTILE MILLS,Total process fuel,NA,51,2,0,23,0,0,0
313,TEXTILE MILLS,Process heating,NA,7,2,0,21,0,0,0
313,TEXTILE MILLS,Process cooling and refrigeration,NA,9,0,0,0,0,0,0
313,TEXTILE MILLS,Machine drive,NA,35,0,0,0,0,0,0
313,TEXTILE MILLS,Electrochemical processes,NA,0,0,0,0,0,0,0
313,TEXTILE MILLS,Other process use,NA,0,0,0,2,0,0,0
313,TEXTILE MILLS,Nonprocess use,NA,14,0,0,8,0,0,0
313,TEXTILE MILLS,Facility HVAC,NA,7,0,0,7,0,0,0
313,TEXTILE MILLS,Facility lighting,NA,5,0,0,0,0,0,0
313,TEXTILE MILLS,Other facility support,NA,1,0,0,0,0,0,0
313,TEXTILE MILLS,Onsite transportation,NA,0,0,0,1,0,0,0
313,TEXTILE MILLS,Conventional electricity generation,NA,0,0,0,0,0,0,0
313,TEXTILE MILLS,Other nonprocess use,NA,0,0,0,0,0,0,0
313,TEXTILE MILLS,End use not reported,12,0,0,0,0,0,0,12
314,TEXTILE PRODUCT MILLS,Total fuel consumption,72,20,0,0,46,1,3,0
314,TEXTILE PRODUCT MILLS,Total boiler fuel,NA,0,0,0,16,0,3,0
314,TEXTILE PRODUCT MILLS,Conventional boiler fuel,NA,0,0,0,16,0,3,0
314,TEXTILE PRODUCT MILLS,CHP boiler fuel,NA,0,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Total process fuel,NA,13,0,0,27,0,0,0
314,TEXTILE PRODUCT MILLS,Process heating,NA,2,0,0,27,0,0,0
314,TEXTILE PRODUCT MILLS,Process cooling and refrigeration,NA,2,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Machine drive,NA,9,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Electrochemical processes,NA,0,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Other process use,NA,1,0,0,1,0,0,0
314,TEXTILE PRODUCT MILLS,Nonprocess use,NA,6,0,0,3,0,0,0
314,TEXTILE PRODUCT MILLS,Facility HVAC,NA,3,0,0,3,0,0,0
314,TEXTILE PRODUCT MILLS,Facility lighting,NA,2,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Other facility support,NA,1,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Onsite transportation,NA,0,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Conventional electricity generation,NA,0,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,Other nonprocess use,NA,0,0,0,0,0,0,0
314,TEXTILE PRODUCT MILLS,End use not reported,0,0,0,0,0,0,0,0
315,APPAREL,Total fuel consumption,14,7,0,0,7,0,0,0
315,APPAREL,Total boiler fuel,NA,0,0,0,4,0,0,0
315,APPAREL,Conventional boiler fuel,NA,0,0,0,4,0,0,0
315,APPAREL,CHP boiler fuel,NA,0,0,0,0,0,0,0
315,APPAREL,Total process fuel,NA,3,0,0,2,0,0,0
315,APPAREL,Process heating,NA,0,0,0,1,0,0,0
315,APPAREL,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
315,APPAREL,Machine drive,NA,2,0,0,1,0,0,0
315,APPAREL,Electrochemical processes,NA,0,0,0,0,0,0,0
315,APPAREL,Other process use,NA,0,0,0,0,0,0,0
315,APPAREL,Nonprocess use,NA,4,0,0,1,0,0,0
315,APPAREL,Facility HVAC,NA,2,0,0,1,0,0,0
315,APPAREL,Facility lighting,NA,1,0,0,0,0,0,0
315,APPAREL,Other facility support,NA,0,0,0,0,0,0,0
315,APPAREL,Onsite transportation,NA,0,0,0,0,0,0,0
315,APPAREL,Conventional electricity generation,NA,0,0,0,0,0,0,0
315,APPAREL,Other nonprocess use,NA,0,0,0,0,0,0,0
315,APPAREL,End use not reported,0,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Total fuel consumption,3,1,0,0,1,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Total boiler fuel,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Conventional boiler fuel,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,CHP boiler fuel,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Total process fuel,NA,1,0,0,1,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Process heating,NA,0,0,0,1,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Machine drive,NA,1,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Electrochemical processes,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Other process use,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Nonprocess use,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Facility HVAC,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Facility lighting,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Other facility support,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Onsite transportation,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Conventional electricity generation,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,Other nonprocess use,NA,0,0,0,0,0,0,0
316,LEATHER AND ALLIED PRODUCTS,End use not reported,0,0,0,0,0,0,0,0
321,WOOD PRODUCTS,Total fuel consumption,445,91,4,15,86,5,2,228
321,WOOD PRODUCTS,Total boiler fuel,NA,1,1,1,25,0,1,0
321,WOOD PRODUCTS,Conventional boiler fuel,NA,1,1,1,16,0,1,0
321,WOOD PRODUCTS,CHP boiler fuel,NA,0,0,0,9,0,0,0
321,WOOD PRODUCTS,Total process fuel,NA,76,1,3,52,1,1,0
321,WOOD PRODUCTS,Process heating,NA,7,0,0,47,1,1,0
321,WOOD PRODUCTS,Process cooling and refrigeration,NA,1,0,0,0,0,0,0
321,WOOD PRODUCTS,Machine drive,NA,67,0,2,2,0,0,0
321,WOOD PRODUCTS,Electrochemical processes,NA,1,0,0,0,0,0,0
321,WOOD PRODUCTS,Other process use,NA,0,0,0,3,0,0,0
321,WOOD PRODUCTS,Nonprocess use,NA,12,0,11,7,3,0,0
321,WOOD PRODUCTS,Facility HVAC,NA,4,0,0,6,0,0,0
321,WOOD PRODUCTS,Facility lighting,NA,6,0,0,0,0,0,0
321,WOOD PRODUCTS,Other facility support,NA,1,0,0,0,0,0,0
321,WOOD PRODUCTS,Onsite transportation,NA,0,0,10,0,3,0,0
321,WOOD PRODUCTS,Conventional electricity generation,NA,0,0,0,0,0,0,0
321,WOOD PRODUCTS,Other nonprocess use,NA,0,0,1,0,0,0,0
321,WOOD PRODUCTS,End use not reported,236,2,2,0,2,1,0,228
321113,Sawmills,Total fuel consumption,138,23,0,8,12,0,0,94
321113,Sawmills,Total boiler fuel,NA,0,0,1,6,0,0,0
321113,Sawmills,Conventional boiler fuel,NA,0,0,1,6,0,0,0
321113,Sawmills,CHP boiler fuel,NA,0,0,0,0,0,0,0
321113,Sawmills,Total process fuel,NA,20,0,2,5,0,0,0
321113,Sawmills,Process heating,NA,2,0,0,4,0,0,0
321113,Sawmills,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
321113,Sawmills,Machine drive,NA,18,0,1,0,0,0,0
321113,Sawmills,Electrochemical processes,NA,0,0,0,0,0,0,0
321113,Sawmills,Other process use,NA,0,0,0,0,0,0,0
321113,Sawmills,Nonprocess use,NA,3,0,6,0,0,0,0
321113,Sawmills,Facility HVAC,NA,1,0,0,0,0,0,0
321113,Sawmills,Facility lighting,NA,1,0,0,0,0,0,0
321113,Sawmills,Other facility support,NA,0,0,0,0,0,0,0
321113,Sawmills,Onsite transportation,NA,0,0,5,0,0,0,0
321113,Sawmills,Conventional electricity generation,NA,0,0,0,0,0,0,0
321113,Sawmills,Other nonprocess use,NA,0,0,0,0,0,0,0
321113,Sawmills,End use not reported,96,1,0,0,1,0,0,94
3212,"Veneer, Plywood, and Engineered Woods",Total fuel consumption,169,34,0,1,45,3,2,84
3212,"Veneer, Plywood, and Engineered Woods",Total boiler fuel,NA,1,0,0,15,0,1,0
3212,"Veneer, Plywood, and Engineered Woods",Conventional boiler fuel,NA,1,0,0,6,0,1,0
3212,"Veneer, Plywood, and Engineered Woods",CHP boiler fuel,NA,0,0,0,9,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Total process fuel,NA,28,0,0,27,0,1,0
3212,"Veneer, Plywood, and Engineered Woods",Process heating,NA,2,0,0,23,0,1,0
3212,"Veneer, Plywood, and Engineered Woods",Process cooling and refrigeration,NA,0,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Machine drive,NA,25,0,0,1,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Electrochemical processes,NA,0,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Other process use,NA,0,0,0,3,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Nonprocess use,NA,4,0,1,2,2,0,0
3212,"Veneer, Plywood, and Engineered Woods",Facility HVAC,NA,2,0,0,1,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Facility lighting,NA,2,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Other facility support,NA,0,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Onsite transportation,NA,0,0,1,0,2,0,0
3212,"Veneer, Plywood, and Engineered Woods",Conventional electricity generation,NA,0,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",Other nonprocess use,NA,0,0,0,0,0,0,0
3212,"Veneer, Plywood, and Engineered Woods",End use not reported,87,1,0,0,1,0,0,84
3219,Other Wood Products,Total fuel consumption,129,33,0,5,28,1,0,48
3219,Other Wood Products,Total boiler fuel,NA,0,0,0,3,0,0,0
3219,Other Wood Products,Conventional boiler fuel,NA,0,0,0,3,0,0,0
3219,Other Wood Products,CHP boiler fuel,NA,0,0,0,0,0,0,0
3219,Other Wood Products,Total process fuel,NA,27,0,0,20,0,0,0
3219,Other Wood Products,Process heating,NA,2,0,0,20,0,0,0
3219,Other Wood Products,Process cooling and refrigeration,NA,1,0,0,0,0,0,0
3219,Other Wood Products,Machine drive,NA,24,0,0,0,0,0,0
3219,Other Wood Products,Electrochemical processes,NA,0,0,0,0,0,0,0
3219,Other Wood Products,Other process use,NA,0,0,0,0,0,0,0
3219,Other Wood Products,Nonprocess use,NA,5,0,4,5,1,0,0
3219,Other Wood Products,Facility HVAC,NA,2,0,0,5,0,0,0
3219,Other Wood Products,Facility lighting,NA,3,0,0,0,0,0,0
3219,Other Wood Products,Other facility support,NA,1,0,0,0,0,0,0
3219,Other Wood Products,Onsite transportation,NA,0,0,4,0,1,0,0
3219,Other Wood Products,Conventional electricity generation,NA,0,0,0,0,0,0,0
3219,Other Wood Products,Other nonprocess use,NA,0,0,0,0,0,0,0
3219,Other Wood Products,End use not reported,48,0,0,0,0,0,0,48
322,PAPER,Total fuel consumption,2354,247,91,13,474,5,221,1303
322,PAPER,Total boiler fuel,NA,11,61,5,277,0,194,0
322,PAPER,Conventional boiler fuel,NA,11,16,2,120,0,11,0
322,PAPER,CHP boiler fuel,NA,0,45,3,157,0,183,0
322,PAPER,Total process fuel,NA,208,25,3,142,1,26,0
322,PAPER,Process heating,NA,9,23,3,124,1,24,0
322,PAPER,Process cooling and refrigeration,NA,4,0,0,2,0,0,0
322,PAPER,Machine drive,NA,190,2,0,12,0,2,0
322,PAPER,Electrochemical processes,NA,2,0,0,0,0,0,0
322,PAPER,Other process use,NA,3,0,0,4,0,0,0
322,PAPER,Nonprocess use,NA,27,3,3,18,3,1,0
322,PAPER,Facility HVAC,NA,12,1,0,14,0,1,0
322,PAPER,Facility lighting,NA,11,0,0,0,0,0,0
322,PAPER,Other facility support,NA,3,1,0,1,0,0,0
322,PAPER,Onsite transportation,NA,1,0,3,0,3,0,0
322,PAPER,Conventional electricity generation,NA,0,0,0,3,0,0,0
322,PAPER,Other nonprocess use,NA,0,0,0,0,0,0,0
322,PAPER,End use not reported,1370,2,2,2,37,1,0,1303
322110,Pulp Mills,Total fuel consumption,200,6,11,4,13,0,6,160
322110,Pulp Mills,Total boiler fuel,NA,0,5,1,8,0,6,0
322110,Pulp Mills,Conventional boiler fuel,NA,0,0,0,4,0,0,0
322110,Pulp Mills,CHP boiler fuel,NA,0,5,0,3,0,6,0
322110,Pulp Mills,Total process fuel,NA,4,4,2,5,0,0,0
322110,Pulp Mills,Process heating,NA,0,4,2,5,0,0,0
322110,Pulp Mills,Process cooling and refrigeration,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Machine drive,NA,4,0,0,0,0,0,0
322110,Pulp Mills,Electrochemical processes,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Other process use,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Nonprocess use,NA,1,0,0,0,0,0,0
322110,Pulp Mills,Facility HVAC,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Facility lighting,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Other facility support,NA,0,0,0,0,0,0,0
322110,Pulp Mills,Onsite transportation,NA,0,0,0,0,0,0,0
