# UCS 2005 cooling technology (using saline water) by generation technology and state,,,,,,,
region,fuel,UCS_technology,Dry_Cooled,Once_Through,Cooling_Pond,Recirculating,No_Cooling_Needed
MO,Oil and others,Combined cycle (oil),0,0,0,0,0
MO,Oil and others,Combustion turbine (oil),0,0,0,0,0
MO,Oil and others,Generic steam plant (oil),0,0,0,0,0
MO,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
MO,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
MO,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
MO,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
MO,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
MO,Hydropower,Hydropower,0,0,0,0,0
MO,Hydropower,Pumped Storage,0,0,0,0,0
MO,PV,PV,0,0,0,0,0
MO,Coal,Generic steam plant (coal),0,0,0,0,0
MO,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
MO,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
MO,Wind,Wind,0,0,0,0,0
MO,,,0,0,0,0,0
MS,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
MS,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
MS,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
MS,Oil and others,Combined cycle (oil),0,0,0,0,0
MS,Oil and others,Combustion turbine (oil),0,0,0,0,0
MS,Oil and others,Generic steam plant (oil),0,0,0,0,0
MS,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
MS,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
MS,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
MS,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
MS,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
MS,Hydropower,Hydropower,0,0,0,0,0
MS,Hydropower,Pumped Storage,0,0,0,0,0
MS,PV,PV,0,0,0,0,0
MS,Coal,Generic steam plant (coal),0,0,0,0,0
MS,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
MS,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
MS,Wind,Wind,0,0,0,0,0
MS,,,0,0,0,0,0
MT,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
MT,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
MT,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
MT,Oil and others,Combined cycle (oil),0,0,0,0,0
MT,Oil and others,Combustion turbine (oil),0,0,0,0,0
MT,Oil and others,Generic steam plant (oil),0,0,0,0,0
MT,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
MT,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
MT,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
MT,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
MT,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
MT,Hydropower,Hydropower,0,0,0,0,0
MT,Hydropower,Pumped Storage,0,0,0,0,0
MT,PV,PV,0,0,0,0,0
MT,Coal,Generic steam plant (coal),0,0,0,0,0
MT,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
MT,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
MT,Wind,Wind,0,0,0,0,0
MT,,,0,0,0,0,0
NC,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NC,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
NC,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NC,Oil and others,Combined cycle (oil),0,0,0,0,0
NC,Oil and others,Combustion turbine (oil),0,0,0,0,0
NC,Oil and others,Generic steam plant (oil),0,0,0,0,0
NC,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NC,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NC,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NC,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NC,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NC,Hydropower,Hydropower,0,0,0,0,0
NC,Hydropower,Pumped Storage,0,0,0,0,0
NC,PV,PV,0,0,0,0,0
NC,Coal,Generic steam plant (coal),0,0,0,0,0
NC,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
NC,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NC,Wind,Wind,0,0,0,0,0
NC,,,0,0,0,0,0
ND,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
ND,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
ND,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
ND,Oil and others,Combined cycle (oil),0,0,0,0,0
ND,Oil and others,Combustion turbine (oil),0,0,0,0,0
ND,Oil and others,Generic steam plant (oil),0,0,0,0,0
ND,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
ND,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
ND,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
ND,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
ND,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
ND,Hydropower,Hydropower,0,0,0,0,0
ND,Hydropower,Pumped Storage,0,0,0,0,0
ND,PV,PV,0,0,0,0,0
ND,Coal,Generic steam plant (coal),0,0,0,0,0
ND,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
ND,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
ND,Wind,Wind,0,0,0,0,0
ND,,,0,0,0,0,0
NE,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NE,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
NE,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NE,Oil and others,Combined cycle (oil),0,0,0,0,0
NE,Oil and others,Combustion turbine (oil),0,0,0,0,0
NE,Oil and others,Generic steam plant (oil),0,0,0,0,0
NE,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NE,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NE,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NE,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NE,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NE,Hydropower,Hydropower,0,0,0,0,0
NE,Hydropower,Pumped Storage,0,0,0,0,0
NE,PV,PV,0,0,0,0,0
NE,Coal,Generic steam plant (coal),0,0,0,0,0
NE,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
NE,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NE,Wind,Wind,0,0,0,0,0
NE,,,0,0,0,0,0
NH,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NH,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
NH,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NH,Oil and others,Combined cycle (oil),0,0,0,0,0
NH,Oil and others,Combustion turbine (oil),0,0,0,0,0
NH,Oil and others,Generic steam plant (oil),0,0,0,0,0
NH,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NH,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NH,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NH,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NH,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NH,Hydropower,Hydropower,0,0,0,0,0
NH,Hydropower,Pumped Storage,0,0,0,0,0
NH,PV,PV,0,0,0,0,0
NH,Coal,Generic steam plant (coal),0,0,0,0,0
NH,Nuclear,Generic steam plant (nuclear),0,9350314,0,0,0
NH,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NH,Wind,Wind,0,0,0,0,0
NH,,,0,0,0,0,0
NJ,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NJ,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,372110
NJ,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NJ,Oil and others,Combined cycle (oil),0,0,0,0,0
NJ,Oil and others,Combustion turbine (oil),0,0,0,0,0
NJ,Oil and others,Generic steam plant (oil),0,0,0,0,0
NJ,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NJ,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NJ,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NJ,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NJ,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NJ,Hydropower,Hydropower,0,0,0,0,0
NJ,Hydropower,Pumped Storage,0,0,0,0,0
NJ,PV,PV,0,0,0,0,0
NJ,Coal,Generic steam plant (coal),0,0,0,1954227,0
NJ,Nuclear,Generic steam plant (nuclear),0,4664005,0,0,0
NJ,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NJ,Wind,Wind,0,0,0,0,0
NJ,,,0,0,0,0,0
NM,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NM,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
NM,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NM,Oil and others,Combined cycle (oil),0,0,0,0,0
NM,Oil and others,Combustion turbine (oil),0,0,0,0,0
NM,Oil and others,Generic steam plant (oil),0,0,0,0,0
NM,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NM,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NM,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NM,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NM,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NM,Hydropower,Hydropower,0,0,0,0,0
NM,Hydropower,Pumped Storage,0,0,0,0,0
NM,PV,PV,0,0,0,0,0
NM,Coal,Generic steam plant (coal),0,0,0,0,0
NM,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
NM,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NM,Wind,Wind,0,0,0,0,0
NM,,,0,0,0,0,0
NV,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
NV,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
NV,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
NV,Oil and others,Combined cycle (oil),0,0,0,0,0
NV,Oil and others,Combustion turbine (oil),0,0,0,0,0
NV,Oil and others,Generic steam plant (oil),0,0,0,0,0
NV,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NV,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NV,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NV,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NV,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NV,Hydropower,Hydropower,0,0,0,0,0
NV,Hydropower,Pumped Storage,0,0,0,0,0
NV,PV,PV,0,0,0,0,0
NV,Coal,Generic steam plant (coal),0,0,0,0,0
NV,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
NV,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NV,Wind,Wind,0,0,0,0,0
NV,,,0,0,0,0,0
NY,Natural Gas,Combined cycle (natural gas),0,2652811,0,0,0
NY,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,540503.0128
NY,Natural Gas,Generic steam plant (natural gas),0,7922621,0,0,0
NY,Oil and others,Combined cycle (oil),0,0,0,0,0
NY,Oil and others,Combustion turbine (oil),0,0,0,0,30020.98717
NY,Oil and others,Generic steam plant (oil),0,0,0,0,0
NY,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
NY,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
NY,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
NY,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
NY,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
NY,Hydropower,Hydropower,0,0,0,0,0
NY,Hydropower,Pumped Storage,0,0,0,0,0
NY,PV,PV,0,0,0,0,0
NY,Coal,Generic steam plant (coal),0,0,0,0,0
NY,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
NY,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
NY,Wind,Wind,0,0,0,0,0
NY,,,0,0,0,0,0
OH,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
OH,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
OH,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
OH,Oil and others,Combined cycle (oil),0,0,0,0,0
OH,Oil and others,Combustion turbine (oil),0,0,0,0,0
OH,Oil and others,Generic steam plant (oil),0,0,0,0,0
OH,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
OH,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
OH,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
OH,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
OH,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
OH,Hydropower,Hydropower,0,0,0,0,0
OH,Hydropower,Pumped Storage,0,0,0,0,0
OH,PV,PV,0,0,0,0,0
OH,Coal,Generic steam plant (coal),0,0,0,0,0
OH,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
OH,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
OH,Wind,Wind,0,0,0,0,0
OH,,,0,0,0,0,0
OK,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
OK,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
OK,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
OK,Oil and others,Combined cycle (oil),0,0,0,0,0
OK,Oil and others,Combustion turbine (oil),0,0,0,0,0
OK,Oil and others,Generic steam plant (oil),0,0,0,0,0
OK,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
OK,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
OK,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
OK,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
OK,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
OK,Hydropower,Hydropower,0,0,0,0,0
OK,Hydropower,Pumped Storage,0,0,0,0,0
OK,PV,PV,0,0,0,0,0
OK,Coal,Generic steam plant (coal),0,0,0,0,0
OK,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
OK,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
OK,Wind,Wind,0,0,0,0,0
OK,,,0,0,0,0,0
OR,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
OR,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
OR,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
OR,Oil and others,Combined cycle (oil),0,0,0,0,0
OR,Oil and others,Combustion turbine (oil),0,0,0,0,0
OR,Oil and others,Generic steam plant (oil),0,0,0,0,0
OR,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
OR,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
OR,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
OR,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
OR,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
OR,Hydropower,Hydropower,0,0,0,0,0
OR,Hydropower,Pumped Storage,0,0,0,0,0
OR,PV,PV,0,0,0,0,0
OR,Coal,Generic steam plant (coal),0,0,0,0,0
OR,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
OR,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
OR,Wind,Wind,0,0,0,0,0
OR,,,0,0,0,0,0
PA,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
PA,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,78258
PA,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
PA,Oil and others,Combined cycle (oil),0,0,0,0,0
PA,Oil and others,Combustion turbine (oil),0,0,0,0,0
PA,Oil and others,Generic steam plant (oil),0,0,0,0,0
PA,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
PA,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
PA,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
PA,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
PA,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
PA,Hydropower,Hydropower,0,0,0,0,0
PA,Hydropower,Pumped Storage,0,0,0,0,0
PA,PV,PV,0,0,0,0,0
PA,Coal,Generic steam plant (coal),0,0,0,0,0
PA,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
PA,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
PA,Wind,Wind,0,0,0,0,0
PA,,,0,0,0,0,0
RI,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
RI,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
RI,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
RI,Oil and others,Combined cycle (oil),0,0,0,0,0
RI,Oil and others,Combustion turbine (oil),0,0,0,0,7883.2
RI,Oil and others,Generic steam plant (oil),0,0,0,0,0
RI,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
RI,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
RI,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
RI,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
RI,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
RI,Hydropower,Hydropower,0,0,0,0,0
RI,Hydropower,Pumped Storage,0,0,0,0,0
RI,PV,PV,0,0,0,0,0
RI,Coal,Generic steam plant (coal),0,0,0,0,0
RI,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
RI,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
RI,Wind,Wind,0,0,0,0,0
RI,,,0,0,0,0,0
SC,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
SC,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,21062
SC,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
SC,Oil and others,Combined cycle (oil),0,0,0,0,0
SC,Oil and others,Combustion turbine (oil),0,0,0,0,388.08
SC,Oil and others,Generic steam plant (oil),0,0,0,0,0
SC,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
SC,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
SC,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
SC,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
SC,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
SC,Hydropower,Hydropower,0,0,0,0,0
SC,Hydropower,Pumped Storage,0,0,0,0,0
SC,PV,PV,0,0,0,0,0
SC,Coal,Generic steam plant (coal),0,0,0,0,0
SC,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
SC,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
SC,Wind,Wind,0,0,0,0,0
SC,,,0,0,0,0,0
SD,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
SD,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
SD,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
SD,Oil and others,Combined cycle (oil),0,0,0,0,0
SD,Oil and others,Combustion turbine (oil),0,0,0,0,0
SD,Oil and others,Generic steam plant (oil),0,0,0,0,0
SD,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
SD,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
SD,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
SD,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
SD,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
SD,Hydropower,Hydropower,0,0,0,0,0
SD,Hydropower,Pumped Storage,0,0,0,0,0
SD,PV,PV,0,0,0,0,0
SD,Coal,Generic steam plant (coal),0,0,0,0,0
SD,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
SD,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
SD,Wind,Wind,0,0,0,0,0
SD,,,0,0,0,0,0
TN,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
TN,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
TN,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
TN,Oil and others,Combined cycle (oil),0,0,0,0,0
TN,Oil and others,Combustion turbine (oil),0,0,0,0,0
TN,Oil and others,Generic steam plant (oil),0,0,0,0,0
TN,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
TN,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
TN,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
TN,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
TN,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
TN,Hydropower,Hydropower,0,0,0,0,0
TN,Hydropower,Pumped Storage,0,0,0,0,0
TN,PV,PV,0,0,0,0,0
TN,Coal,Generic steam plant (coal),0,0,0,0,0
TN,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
TN,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
TN,Wind,Wind,0,0,0,0,0
TN,,,0,0,0,0,0
TX,Natural Gas,Combined cycle (natural gas),0,305228,0,2418654,0
TX,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,204945
TX,Natural Gas,Generic steam plant (natural gas),0,2448003,0,0,0
TX,Oil and others,Combined cycle (oil),0,0,0,0,0
TX,Oil and others,Combustion turbine (oil),0,0,0,0,0
TX,Oil and others,Generic steam plant (oil),0,0,0,974764,0
TX,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
TX,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
TX,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
TX,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
TX,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
TX,Hydropower,Hydropower,0,0,0,0,0
TX,Hydropower,Pumped Storage,0,0,0,0,0
TX,PV,PV,0,0,0,0,0
TX,Coal,Generic steam plant (coal),0,0,0,0,0
TX,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
TX,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
TX,Wind,Wind,0,0,0,0,0
TX,,,0,0,0,0,0
UT,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
UT,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
UT,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
UT,Oil and others,Combined cycle (oil),0,0,0,0,0
UT,Oil and others,Combustion turbine (oil),0,0,0,0,0
UT,Oil and others,Generic steam plant (oil),0,0,0,0,0
UT,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
UT,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
UT,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
UT,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
UT,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
UT,Hydropower,Hydropower,0,0,0,0,0
UT,Hydropower,Pumped Storage,0,0,0,0,0
UT,PV,PV,0,0,0,0,0
UT,Coal,Generic steam plant (coal),0,0,0,0,0
UT,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
UT,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
UT,Wind,Wind,0,0,0,0,0
UT,,,0,0,0,0,0
VA,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
VA,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,43771.17881
VA,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
VA,Oil and others,Combined cycle (oil),0,0,0,0,0
VA,Oil and others,Combustion turbine (oil),0,0,0,0,5293.821192
VA,Oil and others,Generic steam plant (oil),0,0,0,0,0
VA,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
VA,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
VA,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
VA,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
VA,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
VA,Hydropower,Hydropower,0,0,0,0,0
VA,Hydropower,Pumped Storage,0,0,0,0,0
VA,PV,PV,0,0,0,0,0
VA,Coal,Generic steam plant (coal),0,0,0,0,0
VA,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
VA,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
VA,Wind,Wind,0,0,0,0,0
VA,,,0,0,0,0,0
VT,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
VT,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
VT,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
VT,Oil and others,Combined cycle (oil),0,0,0,0,0
VT,Oil and others,Combustion turbine (oil),0,0,0,0,0
VT,Oil and others,Generic steam plant (oil),0,0,0,0,0
VT,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
VT,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
VT,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
VT,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
VT,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
VT,Hydropower,Hydropower,0,0,0,0,0
VT,Hydropower,Pumped Storage,0,0,0,0,0
VT,PV,PV,0,0,0,0,0
VT,Coal,Generic steam plant (coal),0,0,0,0,0
VT,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
VT,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
VT,Wind,Wind,0,0,0,0,0
VT,,,0,0,0,0,0
WA,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
WA,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,0
WA,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
WA,Oil and others,Combined cycle (oil),0,0,0,0,0
WA,Oil and others,Combustion turbine (oil),0,0,0,0,0
WA,Oil and others,Generic steam plant (oil),0,0,0,0,0
WA,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
WA,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
WA,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
WA,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
WA,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
WA,Hydropower,Hydropower,0,0,0,0,0
WA,Hydropower,Pumped Storage,0,0,0,0,0
WA,PV,PV,0,0,0,0,0
WA,Coal,Generic steam plant (coal),0,0,0,0,0
WA,Nuclear,Generic steam plant (nuclear),0,0,0,0,0
WA,Concentrated Solar Power (CSP),CSP Trough,0,0,0,0,0
WA,Wind,Wind,0,0,0,0,0
WA,,,0,0,0,0,0
WI,Natural Gas,Combined cycle (natural gas),0,0,0,0,0
WI,Natural Gas,Combustion Turbine (natural gas),0,0,0,0,34980
WI,Natural Gas,Generic steam plant (natural gas),0,0,0,0,0
WI,Oil and others,Combined cycle (oil),0,0,0,0,0
WI,Oil and others,Combustion turbine (oil),0,0,0,0,0
WI,Oil and others,Generic steam plant (oil),0,0,0,0,0
WI,Biopower and Biogas,Combustion Turbine (biopower),0,0,0,0,0
WI,Biopower and Biogas,Generic steam plant (biopower),0,0,0,0,0
WI,Geothermal Dry Steam,Geothermal EGS,0,0,0,0,0
WI,Geothermal Dry Steam,Geothermal Dry Steam,0,0,0,0,0
WI,Geothermal Dry Steam,Geothermal Binary,0,0,0,0,0
