# File: GTAP_ag_Prod_t.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Production by country / crop / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/SAGE_DATA.xls [SGPD],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry,GTAP_crop,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
bih,PeasDry,0,0,0,0,0,0,0,0,0,394,31,0,0,0,0,0,0,0
bih,PigeonPeas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Pulsesnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Vetches,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0
bih,Cassava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Potatoes,0,0,0,0,0,0,0,0,0,183251,133442,3371,0,0,0,0,0,0
bih,Root_TbrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,SweetPotato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,TaroCocoYam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Yams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,YautiaCcYam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,SugarBeets,0,0,0,0,0,0,0,0,0,71772,11152,1423,0,0,0,0,0,0
bih,SugarCane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,SugarCrpNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Almonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,BrazilNuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,CashewNuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Chestnuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,HzlntFlbrt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Nutsnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Pistachios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Walnuts,0,0,0,0,0,0,0,0,0,708,559,0,0,0,0,0,0,0
bih,Artichokes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Asparagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,BeanGreen,0,0,0,0,0,0,0,0,0,45,21,0,0,0,0,0,0,0
bih,BrdBeanGreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Cabbages,0,0,0,0,0,0,0,0,0,42368,27776,775,0,0,0,0,0,0
bih,Cntlp_othMln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Carrots,0,0,0,0,0,0,0,0,0,587,536,0,0,0,0,0,0,0
bih,Cauliflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Chll_PpprGrn,0,0,0,0,0,0,0,0,0,11894,7920,0,0,0,0,0,0,0
bih,Ccmbr_Ghrkn,0,0,0,0,0,0,0,0,0,609,247,0,0,0,0,0,0,0
bih,Eggplants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Garlic,0,0,0,0,0,0,0,0,0,735,598,0,0,0,0,0,0,0
bih,GrnCornMaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Lettuce,0,0,0,0,0,0,0,0,0,90,41,0,0,0,0,0,0,0
bih,Mushrooms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Okra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,OnionDry,0,0,0,0,0,0,0,0,0,14039,9242,126,0,0,0,0,0,0
bih,OnionShlltGn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,PeasGreen,0,0,0,0,0,0,0,0,0,392,39,0,0,0,0,0,0,0
bih,PmpknSqshGrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Spinach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,StringBeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bih,Tomatoes,0,0,0,0,0,0,0,0,0,14587,9233,138,0,0,0,0,0,0
bih,VgtbFrshNES,0,0,0,0,0,0,0,0,0,218888,148727,6569,0,0,0,0,0,0
bih,Watermelons,0,0,0,0,0,0,0,0,0,9224,5554,0,0,0,0,0,0,0
blr,Barley,0,0,0,0,0,0,0,0,0,1501642,0,0,0,0,0,0,0,0
blr,Buckwheat,0,0,0,0,0,0,0,0,0,8996,0,0,0,0,0,0,0,0
blr,CanarySeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cerealsnes,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
blr,Fonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Maize,0,0,0,0,0,0,0,0,0,4797,0,0,0,0,0,0,0,0
blr,Millet,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
blr,MixedGrain,0,0,0,0,0,0,0,0,0,5765,0,0,0,0,0,0,0,0
blr,Oats,0,0,0,0,0,0,0,0,0,508417,0,0,0,0,0,0,0,0
blr,PopCorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Quinoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PaddyRice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Rye,0,0,0,0,0,0,0,0,0,1228188,0,0,0,0,0,0,0,0
blr,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Triticale,0,0,0,0,0,0,0,0,0,381288,0,0,0,0,0,0,0,0
blr,Wheat,0,0,0,0,0,0,0,0,0,765229,0,0,0,0,0,0,0,0
blr,Abaca_M_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,AgaveFibrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Coir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,FibreCropNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,FlaxFibr_Tow,0,0,0,0,0,0,0,0,0,27437,0,0,0,0,0,0,0,0
blr,HempFibr_Tow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Jute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,JuteLikeFibr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,KapokFibre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,KapksdShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Ramie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SeedCotton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Sisal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Alff4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Beets4Fodder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cabbage4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Carrots4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Clovr4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,FrgProdNES,0,0,0,0,0,0,0,0,0,403293,0,0,0,0,0,0,0,0
blr,GrsNESFrgSlg,0,0,0,0,0,0,0,0,0,3319,0,0,0,0,0,0,0,0
blr,GrnOlsd4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,LgmNESFrgSlg,0,0,0,0,0,0,0,0,0,21829,0,0,0,0,0,0,0,0
blr,Maize4FrgSlg,0,0,0,0,0,0,0,0,0,5886452,0,0,0,0,0,0,0,0
blr,MxGrss_Lgm,0,0,0,0,0,0,0,0,0,1819274,0,0,0,0,0,0,0,0
blr,RyeGrsFrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Srgm4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Swedes4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Turnips4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Vgt_RootFddr,0,0,0,0,0,0,0,0,0,2576308,0,0,0,0,0,0,0,0
blr,Apples,0,0,0,0,0,0,0,0,0,157634,0,0,0,0,0,0,0,0
blr,Apricots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Avocados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Bananas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Berriesnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Blueberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Carobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cashewapple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cherries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CitrusFrtNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cranberries,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0
blr,Currants,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
blr,Dates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Figs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,FrtFrshNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,FrtTrpFrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Gooseberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Grpfrt_Pmlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Grapes,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
blr,KiwiFruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Lmn_Lme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Mangoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Oranges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Papayas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Peach_Nctrn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Persimmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pineapples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Plantains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Plums,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,0,0,0,0
blr,Quinces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Raspberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SourCherries,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0
blr,StnFrtNESFrh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Strawberries,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0
blr,TngMndClmnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CastorBeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Coconuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,GrndntWShll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Hempseed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,KrtNtSheant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Linseed,0,0,0,0,0,0,0,0,0,12682,0,0,0,0,0,0,0,0
blr,Melonseed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,MustardSeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,OilPalmFruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Oilseedsnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Olives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PoppySeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Rapeseed,0,0,0,0,0,0,0,0,0,54596,0,0,0,0,0,0,0,0
blr,SfflwrSeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SesameSeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Soybeans,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0
blr,SnflwrSeed,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0
blr,TungNuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Ans_bdn_fnnl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,ArcNtBtl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,ChicoryRoots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CnnmnCnlla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,cloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CocoaBeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CoffeeGreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,ginger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Hops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Kolanuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Mate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,NaturalGums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,NatRubber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Ntmg_Mc_Crdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Peppermint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pimento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PrthrmDrdFlw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,spicesnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Tea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,TbccLeaves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Vanilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,BambaraBeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,BeansDry,0,0,0,0,0,0,0,0,0,161134,0,0,0,0,0,0,0,0
blr,BrdBeansDry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,ChickPeas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CowPeasDry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Lentils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Lupins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PeasDry,0,0,0,0,0,0,0,0,0,132104,0,0,0,0,0,0,0,0
blr,PigeonPeas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pulsesnes,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0
blr,Vetches,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0
blr,Cassava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Potatoes,0,0,0,0,0,0,0,0,0,7095526,0,0,0,0,0,0,0,0
blr,Root_TbrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SweetPotato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,TaroCocoYam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Yams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,YautiaCcYam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SugarBeets,0,0,0,0,0,0,0,0,0,1251131,0,0,0,0,0,0,0,0
blr,SugarCane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,SugarCrpNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Almonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,BrazilNuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,CashewNuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Chestnuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,HzlntFlbrt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Nutsnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Pistachios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Walnuts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Artichokes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Asparagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,BeanGreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,BrdBeanGreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Cabbages,0,0,0,0,0,0,0,0,0,406513,0,0,0,0,0,0,0,0
blr,Cntlp_othMln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Carrots,0,0,0,0,0,0,0,0,0,106304,0,0,0,0,0,0,0,0
blr,Cauliflower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Chll_PpprGrn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Ccmbr_Ghrkn,0,0,0,0,0,0,0,0,0,61964,0,0,0,0,0,0,0,0
blr,Eggplants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Garlic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,GrnCornMaize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Lettuce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Mushrooms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Okra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,OnionDry,0,0,0,0,0,0,0,0,0,3989,0,0,0,0,0,0,0,0
blr,OnionShlltGn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PeasGreen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,PmpknSqshGrd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Spinach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,StringBeans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr,Tomatoes,0,0,0,0,0,0,0,0,0,42626,0,0,0,0,0,0,0,0
blr,VgtbFrshNES,0,0,0,0,0,0,0,0,0,235741,0,0,0,0,0,0,0,0
blr,Watermelons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Barley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Buckwheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,CanarySeed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Cerealsnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Fonio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Maize,0,0,0,0,0,30313,0,0,0,0,0,0,0,0,0,0,0,0
blz,Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,MixedGrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Oats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,PopCorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Quinoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,PaddyRice,0,0,0,0,0,12660,0,0,0,0,0,0,0,0,0,0,0,0
blz,Rye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Sorghum,0,0,0,0,0,4761,0,0,0,0,0,0,0,0,0,0,0,0
blz,Triticale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Abaca_M_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,AgaveFibrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Coir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,FibreCropNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,FlaxFibr_Tow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,HempFibr_Tow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Jute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,JuteLikeFibr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,KapokFibre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,KapksdShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Ramie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,SeedCotton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Sisal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Alff4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Beets4Fodder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Cabbage4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Carrots4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Clovr4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,FrgProdNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,GrsNESFrgSlg,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0
blz,GrnOlsd4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,LgmNESFrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Maize4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,MxGrss_Lgm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,RyeGrsFrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Srgm4FrgSlg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Swedes4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Turnips4Fddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Vgt_RootFddr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Apples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Apricots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Avocados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Bananas,0,0,0,0,0,124681,0,0,0,0,0,0,0,0,0,0,0,0
blz,Berriesnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Blueberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Carobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Cashewapple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Cherries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,CitrusFrtNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Cranberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Currants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Dates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Figs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,FrtFrshNES,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0
blz,FrtTrpFrNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Gooseberries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Grpfrt_Pmlos,0,0,0,0,0,40444,0,0,0,0,0,0,0,0,0,0,0,0
blz,Grapes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,KiwiFruit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Lmn_Lme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Mangoes,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
blz,Oranges,0,0,0,0,0,178471,0,0,0,0,0,0,0,0,0,0,0,0
blz,Papayas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Peach_Nctrn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Pears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz,Persimmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
