Canada,comm heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Canada,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Canada,comm cooling,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Canada,comm others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Canada,comm others,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Canada,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Canada,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Canada,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Canada,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Canada,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Western Europe,resid heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Western Europe,resid heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Western Europe,resid heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Western Europe,resid heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Western Europe,resid heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Western Europe,resid heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Western Europe,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,resid cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Western Europe,resid others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Western Europe,resid others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Western Europe,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Western Europe,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Western Europe,resid others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Western Europe,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Western Europe,comm heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Western Europe,comm heating,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Western Europe,comm heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Western Europe,comm heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Western Europe,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Western Europe,comm heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Western Europe,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,comm cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Western Europe,comm others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Western Europe,comm others,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Western Europe,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Western Europe,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Western Europe,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Western Europe,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Western Europe,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,Technology,,,,,,,,,,,,,,,,,,,,,,,
,,,logit-exponent,share-weight,,,,,,,,,interpolation-rule,,,,,,,,,,,,,
region,supplysector,subsector,1975 fillout,1975,1990,2005,2020,2035,2050,2065,2080,2095,apply-to,from-year,to-year,interpolation-function,,,,,,,,,,
Japan,resid heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Japan,resid heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Japan,resid heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Japan,resid heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Japan,resid heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Japan,resid heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Japan,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,resid cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Japan,resid others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Japan,resid others,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Japan,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Japan,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Japan,resid others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Japan,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Japan,comm heating,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Japan,comm heating,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Japan,comm heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Japan,comm heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Japan,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Japan,comm heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Japan,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,comm cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Japan,comm others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Japan,comm others,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Japan,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Japan,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Japan,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Japan,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Japan,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Australia_NZ,resid heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Australia_NZ,resid heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Australia_NZ,resid heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Australia_NZ,resid heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Australia_NZ,resid heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Australia_NZ,resid heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Australia_NZ,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,resid cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Australia_NZ,resid others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Australia_NZ,resid others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Australia_NZ,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Australia_NZ,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Australia_NZ,resid others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Australia_NZ,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Australia_NZ,comm heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Australia_NZ,comm heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Australia_NZ,comm heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Australia_NZ,comm heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Australia_NZ,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Australia_NZ,comm heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Australia_NZ,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,comm cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,industrializedgas,,,,,,,,
Australia_NZ,comm others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedbiomass,,,,,,,,
Australia_NZ,comm others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedcoal,,,,,,,,
Australia_NZ,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedelectricity,,,,,,,,
Australia_NZ,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedgas,,,,,,,,
Australia_NZ,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,industrializedrefined liquids,,,,,,,,
Australia_NZ,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializedtrad biomass,,,,,,,,
Australia_NZ,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,industrializeddistrict heat,,,,,,,,
Former Soviet Union,resid heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Former Soviet Union,resid heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Former Soviet Union,resid heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Former Soviet Union,resid heating,refined liquids,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developingrefined liquids,,,,,,,,
Former Soviet Union,resid heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Former Soviet Union,resid heating,district heat,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Former Soviet Union,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,resid cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developinggas,,,,,,,,
Former Soviet Union,resid others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Former Soviet Union,resid others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Former Soviet Union,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Former Soviet Union,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
Former Soviet Union,resid others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Former Soviet Union,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Former Soviet Union,comm heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Former Soviet Union,comm heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Former Soviet Union,comm heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Former Soviet Union,comm heating,refined liquids,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developingrefined liquids,,,,,,,,
Former Soviet Union,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Former Soviet Union,comm heating,district heat,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Former Soviet Union,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,comm cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developinggas,,,,,,,,
Former Soviet Union,comm others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Former Soviet Union,comm others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Former Soviet Union,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Former Soviet Union,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Former Soviet Union,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
Former Soviet Union,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Former Soviet Union,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,Technology,,,,,,,,,,,,,,,,,,,,,,,
,,,logit-exponent,share-weight,,,,,,,,,interpolation-rule,,,,,,,,,,,,,
region,supplysector,subsector,1975 fillout,1975,1990,2005,2020,2035,2050,2065,2080,2095,apply-to,from-year,to-year,interpolation-function,,,,,,,,,,
China,resid heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
China,resid heating,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
China,resid heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
China,resid heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
China,resid heating,trad biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
China,resid heating,district heat,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
China,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,resid cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developinggas,,,,,,,,
China,resid others,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
China,resid others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
China,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
China,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
China,resid others,trad biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
China,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
China,comm heating,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
China,comm heating,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
China,comm heating,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
China,comm heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
China,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
China,comm heating,district heat,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
China,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,comm cooling,gas,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developinggas,,,,,,,,
China,comm others,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
China,comm others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
China,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
China,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
China,comm others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
China,comm others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
China,comm others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Middle East,resid heating,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Middle East,resid heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Middle East,resid heating,electricity,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developingelectricity,,,,,,,,
Middle East,resid heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Middle East,resid heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
Middle East,resid heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Middle East,resid heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Middle East,resid cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Middle East,resid cooling,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Middle East,resid others,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Middle East,resid others,coal,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Middle East,resid others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Middle East,resid others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Middle East,resid others,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
Middle East,resid others,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Middle East,resid others,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Middle East,comm heating,biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Middle East,comm heating,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Middle East,comm heating,electricity,-6,0,0,0,1,1,1,1,1,1,share-weight,2005,2020,linear,,developingelectricity,,,,,,,,
Middle East,comm heating,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Middle East,comm heating,refined liquids,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingrefined liquids,,,,,,,,
Middle East,comm heating,trad biomass,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingtrad biomass,,,,,,,,
Middle East,comm heating,district heat,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingdistrict heat,,,,,,,,
Middle East,comm cooling,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Middle East,comm cooling,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
Middle East,comm others,biomass,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingbiomass,,,,,,,,
Middle East,comm others,coal,-6,0,0,0,0,0,0,0,0,0,share-weight,2005,9999,fixed,,developingcoal,,,,,,,,
Middle East,comm others,electricity,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developingelectricity,,,,,,,,
Middle East,comm others,gas,-6,1,1,1,1,1,1,1,1,1,share-weight,2005,9999,fixed,,developinggas,,,,,,,,
