# Appendix VI of Mekonnen and Hoekstra Water Footprint of Nations report,,,,
country,iso,MH2011_crop,water_type,coefficient
Angola,ago,Grapefruit,Blue,136
Angola,ago,Grapefruit,Gray,23
Angola,ago,Citrus other,Green,1039
Angola,ago,Citrus other,Blue,209
Angola,ago,Citrus other,Gray,15
Angola,ago,Bananas,Green,814
Angola,ago,Bananas,Blue,130
Angola,ago,Bananas,Gray,8
Angola,ago,Plantains,Green,1570
Angola,ago,Plantains,Blue,27
Angola,ago,Plantains,Gray,6
Angola,ago,Apples,Green,261
Angola,ago,Apples,Blue,189
Angola,ago,Apples,Gray,26
Angola,ago,Pineapples,Green,323
Angola,ago,Pineapples,Blue,14
Angola,ago,Pineapples,Gray,6
Angola,ago,Dates,Green,967
Angola,ago,Dates,Blue,1237
Angola,ago,Dates,Gray,93
Angola,ago,Grapes,Green,949
Angola,ago,Grapes,Blue,106
Angola,ago,Grapes,Gray,130
Angola,ago,Fruits other,Green,1463
Angola,ago,Fruits other,Blue,20
Angola,ago,Fruits other,Gray,17
Angola,ago,Coffee,Green,218746
Angola,ago,Coffee,Blue,8
Angola,ago,Coffee,Gray,249
Angola,ago,Cocoa Beans,Green,51398
Angola,ago,Cocoa Beans,Blue,3
Angola,ago,Cocoa Beans,Gray,148
Angola,ago,Tea,Green,6865
Angola,ago,Tea,Blue,722
Angola,ago,Tea,Gray,936
Angola,ago,Pepper,Green,6222
Angola,ago,Pepper,Blue,437
Angola,ago,Pepper,Gray,572
Angola,ago,Pimento,Green,4106
Angola,ago,Pimento,Blue,5533
Angola,ago,Pimento,Gray,1341
Angola,ago,Cloves,Green,44259
Angola,ago,Cloves,Blue,22
Angola,ago,Cloves,Gray,996
Angola,ago,Spices other,Green,5735
Angola,ago,Spices other,Blue,1128
Angola,ago,Spices other,Gray,183
Angola,ago,Wine,Green,1355
Angola,ago,Wine,Blue,151
Angola,ago,Wine,Gray,186
Angola,ago,Beer,Green,188
Angola,ago,Beer,Blue,10
Angola,ago,Beer,Gray,30
Angola,ago,Cotton Lint,Green,9873
Angola,ago,Cotton Lint,Blue,75
Angola,ago,Cotton Lint,Gray,645
Angola,ago,Jute,Green,2407
Angola,ago,Jute,Blue,34
Angola,ago,Jute,Gray,218
Angola,ago,Jute-Like Fibers,Green,4852
Angola,ago,Jute-Like Fibers,Blue,320
Angola,ago,Jute-Like Fibers,Gray,8
Angola,ago,Soft-Fibers other,Green,2230
Angola,ago,Soft-Fibers other,Blue,261
Angola,ago,Soft-Fibers other,Gray,359
Angola,ago,Sisal,Green,4239
Angola,ago,Sisal,Blue,279
Angola,ago,Sisal,Gray,7
Angola,ago,Abaca,Green,19376
Angola,ago,Abaca,Blue,246
Angola,ago,Abaca,Gray,766
Angola,ago,Hard Fibers other,Green,39
Angola,ago,Hard Fibers other,Blue,119
Angola,ago,Hard Fibers other,Gray,242
Angola,ago,Tobacco,Green,815
Angola,ago,Tobacco,Blue,24
Angola,ago,Tobacco,Gray,37
Angola,ago,Rubber,Green,12964
Angola,ago,Rubber,Blue,361
Angola,ago,Rubber,Gray,422
Angola,ago,Bovine Meat,Green,16283
Angola,ago,Bovine Meat,Blue,346
Angola,ago,Bovine Meat,Gray,141
Angola,ago,Mutton and Goat Meat,Green,10807
Angola,ago,Mutton and Goat Meat,Blue,291
Angola,ago,Mutton and Goat Meat,Gray,2
Angola,ago,Pigmeat,Green,5107
Angola,ago,Pigmeat,Blue,223
Angola,ago,Pigmeat,Gray,86
Angola,ago,Poultry Meat,Green,12184
Angola,ago,Poultry Meat,Blue,168
Angola,ago,Poultry Meat,Gray,96
Angola,ago,Meat other,Green,3662
Angola,ago,Meat other,Blue,637
Angola,ago,Meat other,Gray,322
Angola,ago,Raw Animal Fats,Green,10903
Angola,ago,Raw Animal Fats,Blue,326
Angola,ago,Raw Animal Fats,Gray,17
Angola,ago,Butter and Ghee,Green,10903
Angola,ago,Butter and Ghee,Blue,326
Angola,ago,Butter and Ghee,Gray,17
Angola,ago,Cream,Green,3098
Angola,ago,Cream,Blue,93
Angola,ago,Cream,Gray,5
Angola,ago,Hides and Skins,Green,7114
Angola,ago,Hides and Skins,Blue,131
Angola,ago,Hides and Skins,Gray,20
Angola,ago,Offals,Green,8144
Angola,ago,Offals,Blue,122
Angola,ago,Offals,Gray,5
Angola,ago,Milk excl Butter,Green,2128
Angola,ago,Milk excl Butter,Blue,72
Angola,ago,Milk excl Butter,Gray,16
Angola,ago,Eggs,Green,5481
Angola,ago,Eggs,Blue,461
Angola,ago,Eggs,Gray,423
Antigua and Barbuda,atg,Wheat,Green,1294
Antigua and Barbuda,atg,Wheat,Blue,331
Antigua and Barbuda,atg,Wheat,Gray,209
Antigua and Barbuda,atg,Rice,Green,2046
Antigua and Barbuda,atg,Rice,Blue,538
Antigua and Barbuda,atg,Rice,Gray,233
Antigua and Barbuda,atg,Barley,Green,473
Antigua and Barbuda,atg,Barley,Blue,12
Antigua and Barbuda,atg,Barley,Gray,115
Antigua and Barbuda,atg,Maize,Green,620
Antigua and Barbuda,atg,Maize,Blue,57
Antigua and Barbuda,atg,Maize,Gray,163
Antigua and Barbuda,atg,Rye,Green,2201
Antigua and Barbuda,atg,Rye,Blue,136
Antigua and Barbuda,atg,Rye,Gray,190
Antigua and Barbuda,atg,Oats,Green,1240
Antigua and Barbuda,atg,Oats,Blue,548
Antigua and Barbuda,atg,Oats,Gray,202
Antigua and Barbuda,atg,Millet,Green,3407
Antigua and Barbuda,atg,Millet,Blue,69
Antigua and Barbuda,atg,Millet,Gray,352
Antigua and Barbuda,atg,Sorghum,Green,2857
Antigua and Barbuda,atg,Sorghum,Blue,103
Antigua and Barbuda,atg,Sorghum,Gray,87
Antigua and Barbuda,atg,Cereals other,Green,3027
Antigua and Barbuda,atg,Cereals other,Blue,89
Antigua and Barbuda,atg,Cereals other,Gray,8
Antigua and Barbuda,atg,Potatoes,Green,68
Antigua and Barbuda,atg,Potatoes,Blue,63
Antigua and Barbuda,atg,Potatoes,Gray,189
Antigua and Barbuda,atg,Cassava,Green,1791
Antigua and Barbuda,atg,Cassava,Blue,0
Antigua and Barbuda,atg,Cassava,Gray,2
Antigua and Barbuda,atg,Sweet Potatoes,Green,1131
Antigua and Barbuda,atg,Sweet Potatoes,Blue,3
Antigua and Barbuda,atg,Sweet Potatoes,Gray,16
Antigua and Barbuda,atg,Roots other,Green,1301
Antigua and Barbuda,atg,Roots other,Blue,11
Antigua and Barbuda,atg,Roots other,Gray,0
Antigua and Barbuda,atg,Yams,Green,1256
Antigua and Barbuda,atg,Yams,Blue,0
Antigua and Barbuda,atg,Yams,Gray,0
Antigua and Barbuda,atg,Sugarcane,Green,154
Antigua and Barbuda,atg,Sugarcane,Blue,23
Antigua and Barbuda,atg,Sugarcane,Gray,7
Antigua and Barbuda,atg,Sugar Beet,Green,80
Antigua and Barbuda,atg,Sugar Beet,Blue,26
Antigua and Barbuda,atg,Sugar Beet,Gray,24
Antigua and Barbuda,atg,Sugar Non-centrifugal,Green,1208
Antigua and Barbuda,atg,Sugar Non-centrifugal,Blue,186
Antigua and Barbuda,atg,Sugar Non-centrifugal,Gray,59
Antigua and Barbuda,atg,Sugar Raw equivalent,Green,1208
Antigua and Barbuda,atg,Sugar Raw equivalent,Blue,186
Antigua and Barbuda,atg,Sugar Raw equivalent,Gray,59
Antigua and Barbuda,atg,Sweeteners other,Green,10259
Antigua and Barbuda,atg,Sweeteners other,Blue,0
Antigua and Barbuda,atg,Sweeteners other,Gray,983
Antigua and Barbuda,atg,Beans,Green,3945
Antigua and Barbuda,atg,Beans,Blue,125
Antigua and Barbuda,atg,Beans,Gray,983
Antigua and Barbuda,atg,Peas,Green,1347
Antigua and Barbuda,atg,Peas,Blue,31
Antigua and Barbuda,atg,Peas,Gray,1321
Antigua and Barbuda,atg,Pulses other,Green,2500
Antigua and Barbuda,atg,Pulses other,Blue,201
Antigua and Barbuda,atg,Pulses other,Gray,1060
Antigua and Barbuda,atg,Nuts,Green,7016
Antigua and Barbuda,atg,Nuts,Blue,1367
Antigua and Barbuda,atg,Nuts,Gray,680
Antigua and Barbuda,atg,Soybean,Green,1936
Antigua and Barbuda,atg,Soybean,Blue,71
Antigua and Barbuda,atg,Soybean,Gray,29
Antigua and Barbuda,atg,Groundnut,Green,2924
Antigua and Barbuda,atg,Groundnut,Blue,284
Antigua and Barbuda,atg,Groundnut,Gray,259
Antigua and Barbuda,atg,Sunflower,Green,3140
Antigua and Barbuda,atg,Sunflower,Blue,114
Antigua and Barbuda,atg,Sunflower,Gray,384
Antigua and Barbuda,atg,Rapeseed,Green,2886
Antigua and Barbuda,atg,Rapeseed,Blue,21
Antigua and Barbuda,atg,Rapeseed,Gray,386
Antigua and Barbuda,atg,Cottonseed,Green,300
Antigua and Barbuda,atg,Cottonseed,Blue,361
Antigua and Barbuda,atg,Cottonseed,Gray,19
Antigua and Barbuda,atg,Coconuts,Green,2677
Antigua and Barbuda,atg,Coconuts,Blue,0
Antigua and Barbuda,atg,Coconuts,Gray,86
Antigua and Barbuda,atg,Sesameseed,Green,8992
Antigua and Barbuda,atg,Sesameseed,Blue,575
Antigua and Barbuda,atg,Sesameseed,Gray,452
Antigua and Barbuda,atg,Palm kernels,Green,2011
Antigua and Barbuda,atg,Palm kernels,Blue,0
Antigua and Barbuda,atg,Palm kernels,Gray,83
Antigua and Barbuda,atg,Olives,Green,1115
Antigua and Barbuda,atg,Olives,Blue,310
Antigua and Barbuda,atg,Olives,Gray,28
Antigua and Barbuda,atg,Oilcrops other,Green,2151
Antigua and Barbuda,atg,Oilcrops other,Blue,17
Antigua and Barbuda,atg,Oilcrops other,Gray,461
Antigua and Barbuda,atg,Soybean oil,Green,3782
Antigua and Barbuda,atg,Soybean oil,Blue,138
Antigua and Barbuda,atg,Soybean oil,Gray,56
Antigua and Barbuda,atg,Groundnut oil,Green,5540
Antigua and Barbuda,atg,Groundnut oil,Blue,538
Antigua and Barbuda,atg,Groundnut oil,Gray,491
Antigua and Barbuda,atg,Sunflower oil,Green,6336
Antigua and Barbuda,atg,Sunflower oil,Blue,230
Antigua and Barbuda,atg,Sunflower oil,Gray,775
Antigua and Barbuda,atg,Rape and Mustard Oil,Green,5466
Antigua and Barbuda,atg,Rape and Mustard Oil,Blue,40
Antigua and Barbuda,atg,Rape and Mustard Oil,Gray,732
Antigua and Barbuda,atg,Cottonseed Oil,Green,70
Antigua and Barbuda,atg,Cottonseed Oil,Blue,85
Antigua and Barbuda,atg,Cottonseed Oil,Gray,4
Antigua and Barbuda,atg,Palmkernel Oil,Green,3788
Antigua and Barbuda,atg,Palmkernel Oil,Blue,0
Antigua and Barbuda,atg,Palmkernel Oil,Gray,156
Antigua and Barbuda,atg,Palm Oil,Green,3486
Antigua and Barbuda,atg,Palm Oil,Blue,0
Antigua and Barbuda,atg,Palm Oil,Gray,143
Antigua and Barbuda,atg,Coconut Oil,Green,9571
Antigua and Barbuda,atg,Coconut Oil,Blue,0
Antigua and Barbuda,atg,Coconut Oil,Gray,308
Antigua and Barbuda,atg,Sesameseed Oil,Green,20911
Antigua and Barbuda,atg,Sesameseed Oil,Blue,1338
Antigua and Barbuda,atg,Sesameseed Oil,Gray,1050
Antigua and Barbuda,atg,Olive Oil,Green,5447
Antigua and Barbuda,atg,Olive Oil,Blue,1517
Antigua and Barbuda,atg,Olive Oil,Gray,138
Antigua and Barbuda,atg,Ricebran Oil,Green,2689
Antigua and Barbuda,atg,Ricebran Oil,Blue,707
Antigua and Barbuda,atg,Ricebran Oil,Gray,306
Antigua and Barbuda,atg,Maize Germ Oil,Green,1307
Antigua and Barbuda,atg,Maize Germ Oil,Blue,119
Antigua and Barbuda,atg,Maize Germ Oil,Gray,343
Antigua and Barbuda,atg,Oilcrops Oil other,Green,3920
Antigua and Barbuda,atg,Oilcrops Oil other,Blue,30
Antigua and Barbuda,atg,Oilcrops Oil other,Gray,840
Antigua and Barbuda,atg,Tomatoes,Green,411
Antigua and Barbuda,atg,Tomatoes,Blue,73
Antigua and Barbuda,atg,Tomatoes,Gray,5
Antigua and Barbuda,atg,Onions,Green,869
Antigua and Barbuda,atg,Onions,Blue,90
Antigua and Barbuda,atg,Onions,Gray,0
Antigua and Barbuda,atg,Vegetables other,Green,517
Antigua and Barbuda,atg,Vegetables other,Blue,127
Antigua and Barbuda,atg,Vegetables other,Gray,33
Antigua and Barbuda,atg,"Oranges, Mandarines",Green,1044
Antigua and Barbuda,atg,"Oranges, Mandarines",Blue,33
Antigua and Barbuda,atg,"Oranges, Mandarines",Gray,63
Antigua and Barbuda,atg,"Lemons, Limes",Green,2729
Antigua and Barbuda,atg,"Lemons, Limes",Blue,1
Antigua and Barbuda,atg,"Lemons, Limes",Gray,2
Antigua and Barbuda,atg,Grapefruit,Green,1229
Antigua and Barbuda,atg,Grapefruit,Blue,14
Antigua and Barbuda,atg,Grapefruit,Gray,22
Antigua and Barbuda,atg,Citrus other,Green,750
Antigua and Barbuda,atg,Citrus other,Blue,65
Antigua and Barbuda,atg,Citrus other,Gray,50
Antigua and Barbuda,atg,Bananas,Green,772
Antigua and Barbuda,atg,Bananas,Blue,21
Antigua and Barbuda,atg,Bananas,Gray,1
Antigua and Barbuda,atg,Plantains,Green,1570
Antigua and Barbuda,atg,Plantains,Blue,27
Antigua and Barbuda,atg,Plantains,Gray,6
Antigua and Barbuda,atg,Apples,Green,171
Antigua and Barbuda,atg,Apples,Blue,208
Antigua and Barbuda,atg,Apples,Gray,45
Antigua and Barbuda,atg,Pineapples,Green,336
Antigua and Barbuda,atg,Pineapples,Blue,3
Antigua and Barbuda,atg,Pineapples,Gray,34
Antigua and Barbuda,atg,Dates,Green,417
Antigua and Barbuda,atg,Dates,Blue,33
Antigua and Barbuda,atg,Dates,Gray,196
Antigua and Barbuda,atg,Grapes,Green,407
Antigua and Barbuda,atg,Grapes,Blue,96
Antigua and Barbuda,atg,Grapes,Gray,73
Antigua and Barbuda,atg,Fruits other,Green,1921
Antigua and Barbuda,atg,Fruits other,Blue,32
Antigua and Barbuda,atg,Fruits other,Gray,7
Antigua and Barbuda,atg,Coffee,Green,17887
Antigua and Barbuda,atg,Coffee,Blue,17
Antigua and Barbuda,atg,Coffee,Gray,3645
Antigua and Barbuda,atg,Cocoa Beans,Green,22162
Antigua and Barbuda,atg,Cocoa Beans,Blue,3
Antigua and Barbuda,atg,Cocoa Beans,Gray,160
Antigua and Barbuda,atg,Tea,Green,5691
Antigua and Barbuda,atg,Tea,Blue,328
Antigua and Barbuda,atg,Tea,Gray,334
Antigua and Barbuda,atg,Pepper,Green,5282
Antigua and Barbuda,atg,Pepper,Blue,366
Antigua and Barbuda,atg,Pepper,Gray,474
Antigua and Barbuda,atg,Pimento,Green,5988
Antigua and Barbuda,atg,Pimento,Blue,1095
Antigua and Barbuda,atg,Pimento,Gray,362
Antigua and Barbuda,atg,Cloves,Green,62968
Antigua and Barbuda,atg,Cloves,Blue,31
Antigua and Barbuda,atg,Cloves,Gray,1414
Antigua and Barbuda,atg,Spices other,Green,3661
Antigua and Barbuda,atg,Spices other,Blue,33
Antigua and Barbuda,atg,Spices other,Gray,127
Antigua and Barbuda,atg,Wine,Green,581
Antigua and Barbuda,atg,Wine,Blue,138
Antigua and Barbuda,atg,Wine,Gray,104
Antigua and Barbuda,atg,Beer,Green,99
Antigua and Barbuda,atg,Beer,Blue,3
Antigua and Barbuda,atg,Beer,Gray,24
Antigua and Barbuda,atg,Cotton Lint,Green,2123
Antigua and Barbuda,atg,Cotton Lint,Blue,2556
Antigua and Barbuda,atg,Cotton Lint,Gray,135
Antigua and Barbuda,atg,Jute,Green,2356
Antigua and Barbuda,atg,Jute,Blue,33
Antigua and Barbuda,atg,Jute,Gray,217
Antigua and Barbuda,atg,Jute-Like Fibers,Green,3492
Antigua and Barbuda,atg,Jute-Like Fibers,Blue,200
Antigua and Barbuda,atg,Jute-Like Fibers,Gray,500
Antigua and Barbuda,atg,Soft-Fibers other,Green,3525
Antigua and Barbuda,atg,Soft-Fibers other,Blue,649
Antigua and Barbuda,atg,Soft-Fibers other,Gray,343
Antigua and Barbuda,atg,Sisal,Green,6555
Antigua and Barbuda,atg,Sisal,Blue,644
Antigua and Barbuda,atg,Sisal,Gray,199
Antigua and Barbuda,atg,Abaca,Green,19376
Antigua and Barbuda,atg,Abaca,Blue,246
Antigua and Barbuda,atg,Abaca,Gray,766
Antigua and Barbuda,atg,Hard Fibers other,Green,39
Antigua and Barbuda,atg,Hard Fibers other,Blue,119
Antigua and Barbuda,atg,Hard Fibers other,Gray,242
Antigua and Barbuda,atg,Tobacco,Green,3457
Antigua and Barbuda,atg,Tobacco,Blue,45
Antigua and Barbuda,atg,Tobacco,Gray,1033
Antigua and Barbuda,atg,Rubber,Green,12964
Antigua and Barbuda,atg,Rubber,Blue,361
Antigua and Barbuda,atg,Rubber,Gray,422
Antigua and Barbuda,atg,Bovine Meat,Green,19772
Antigua and Barbuda,atg,Bovine Meat,Blue,374
Antigua and Barbuda,atg,Bovine Meat,Gray,315
Antigua and Barbuda,atg,Mutton and Goat Meat,Green,5883
Antigua and Barbuda,atg,Mutton and Goat Meat,Blue,388
Antigua and Barbuda,atg,Mutton and Goat Meat,Gray,9
Antigua and Barbuda,atg,Pigmeat,Green,4651
Antigua and Barbuda,atg,Pigmeat,Blue,354
Antigua and Barbuda,atg,Pigmeat,Gray,426
Antigua and Barbuda,atg,Poultry Meat,Green,1750
Antigua and Barbuda,atg,Poultry Meat,Blue,374
Antigua and Barbuda,atg,Poultry Meat,Gray,375
Antigua and Barbuda,atg,Meat other,Green,3662
Antigua and Barbuda,atg,Meat other,Blue,637
Antigua and Barbuda,atg,Meat other,Gray,322
Antigua and Barbuda,atg,Raw Animal Fats,Green,8400
Antigua and Barbuda,atg,Raw Animal Fats,Blue,195
Antigua and Barbuda,atg,Raw Animal Fats,Gray,1
Antigua and Barbuda,atg,Butter and Ghee,Green,8400
Antigua and Barbuda,atg,Butter and Ghee,Blue,195
Antigua and Barbuda,atg,Butter and Ghee,Gray,1
Antigua and Barbuda,atg,Cream,Green,2387
Antigua and Barbuda,atg,Cream,Blue,55
Antigua and Barbuda,atg,Cream,Gray,0
Antigua and Barbuda,atg,Hides and Skins,Green,6218
Antigua and Barbuda,atg,Hides and Skins,Blue,193
Antigua and Barbuda,atg,Hides and Skins,Gray,17
Antigua and Barbuda,atg,Offals,Green,8083
Antigua and Barbuda,atg,Offals,Blue,122
Antigua and Barbuda,atg,Offals,Gray,0
Antigua and Barbuda,atg,Milk excl Butter,Green,2039
Antigua and Barbuda,atg,Milk excl Butter,Blue,67
Antigua and Barbuda,atg,Milk excl Butter,Gray,61
Antigua and Barbuda,atg,Eggs,Green,328
Antigua and Barbuda,atg,Eggs,Blue,88
Antigua and Barbuda,atg,Eggs,Gray,68
Argentina,arg,Wheat,Green,1769
Argentina,arg,Wheat,Blue,11
Argentina,arg,Wheat,Gray,110
Argentina,arg,Rice,Green,1741
Argentina,arg,Rice,Blue,706
Argentina,arg,Rice,Gray,48
Argentina,arg,Barley,Green,1452
Argentina,arg,Barley,Blue,12
Argentina,arg,Barley,Gray,71
Argentina,arg,Maize,Green,1046
Argentina,arg,Maize,Blue,14
Argentina,arg,Maize,Gray,79
Argentina,arg,Rye,Green,4585
Argentina,arg,Rye,Blue,43
Argentina,arg,Rye,Gray,145
Argentina,arg,Oats,Green,2047
Argentina,arg,Oats,Blue,435
Argentina,arg,Oats,Gray,105
Argentina,arg,Millet,Green,3419
Argentina,arg,Millet,Blue,172
Argentina,arg,Millet,Gray,129
Argentina,arg,Sorghum,Green,1039
Argentina,arg,Sorghum,Blue,13
Argentina,arg,Sorghum,Gray,38
Argentina,arg,Cereals other,Green,1463
Argentina,arg,Cereals other,Blue,61
Argentina,arg,Cereals other,Gray,105
Argentina,arg,Potatoes,Green,145
Argentina,arg,Potatoes,Blue,51
Argentina,arg,Potatoes,Gray,17
Argentina,arg,Cassava,Green,2246
Argentina,arg,Cassava,Blue,0
Argentina,arg,Cassava,Gray,112
Argentina,arg,Sweet Potatoes,Green,395
Argentina,arg,Sweet Potatoes,Blue,40
Argentina,arg,Sweet Potatoes,Gray,27
Argentina,arg,Roots other,Green,324
Argentina,arg,Roots other,Blue,13
Argentina,arg,Roots other,Gray,25
Argentina,arg,Yams,Green,341
Argentina,arg,Yams,Blue,0
Argentina,arg,Yams,Gray,1
Argentina,arg,Sugarcane,Green,89
Argentina,arg,Sugarcane,Blue,27
Argentina,arg,Sugarcane,Gray,7
Argentina,arg,Sugar Beet,Green,68
Argentina,arg,Sugar Beet,Blue,37
Argentina,arg,Sugar Beet,Gray,20
Argentina,arg,Sugar Non-centrifugal,Green,708
Argentina,arg,Sugar Non-centrifugal,Blue,216
Argentina,arg,Sugar Non-centrifugal,Gray,59
Argentina,arg,Sugar Raw equivalent,Green,708
Argentina,arg,Sugar Raw equivalent,Blue,216
Argentina,arg,Sugar Raw equivalent,Gray,59
Argentina,arg,Sweeteners other,Green,9806
Argentina,arg,Sweeteners other,Blue,0
Argentina,arg,Sweeteners other,Gray,944
Argentina,arg,Beans,Green,1107
Argentina,arg,Beans,Blue,29
Argentina,arg,Beans,Gray,431
Argentina,arg,Peas,Green,1278
Argentina,arg,Peas,Blue,23
Argentina,arg,Peas,Gray,371
Argentina,arg,Pulses other,Green,1097
Argentina,arg,Pulses other,Blue,16
Argentina,arg,Pulses other,Gray,482
Argentina,arg,Nuts,Green,3053
Argentina,arg,Nuts,Blue,900
Argentina,arg,Nuts,Gray,11
Argentina,arg,Soybean,Green,2100
Argentina,arg,Soybean,Blue,5
Argentina,arg,Soybean,Gray,11
Argentina,arg,Groundnut,Green,4796
Argentina,arg,Groundnut,Blue,65
Argentina,arg,Groundnut,Gray,41
Argentina,arg,Sunflower,Green,2673
Argentina,arg,Sunflower,Blue,11
Argentina,arg,Sunflower,Gray,26
Argentina,arg,Rapeseed,Green,3337
Argentina,arg,Rapeseed,Blue,3
Argentina,arg,Rapeseed,Gray,57
Argentina,arg,Cottonseed,Green,1539
Argentina,arg,Cottonseed,Blue,46
Argentina,arg,Cottonseed,Gray,68
Argentina,arg,Coconuts,Green,3258
Argentina,arg,Coconuts,Blue,0
Argentina,arg,Coconuts,Gray,12
Argentina,arg,Sesameseed,Green,8191
Argentina,arg,Sesameseed,Blue,358
Argentina,arg,Sesameseed,Gray,200
Argentina,arg,Palm kernels,Green,2315
Argentina,arg,Palm kernels,Blue,0
Argentina,arg,Palm kernels,Gray,121
Argentina,arg,Olives,Green,2194
Argentina,arg,Olives,Blue,908
Argentina,arg,Olives,Gray,26
Argentina,arg,Oilcrops other,Green,5776
Argentina,arg,Oilcrops other,Blue,456
Argentina,arg,Oilcrops other,Gray,16
Argentina,arg,Soybean oil,Green,4102
Argentina,arg,Soybean oil,Blue,11
Argentina,arg,Soybean oil,Gray,22
Argentina,arg,Groundnut oil,Green,9087
Argentina,arg,Groundnut oil,Blue,122
Argentina,arg,Groundnut oil,Gray,78
Argentina,arg,Sunflower oil,Green,5394
Argentina,arg,Sunflower oil,Blue,23
Argentina,arg,Sunflower oil,Gray,53
Argentina,arg,Rape and Mustard Oil,Green,6477
Argentina,arg,Rape and Mustard Oil,Blue,6
Argentina,arg,Rape and Mustard Oil,Gray,72
Argentina,arg,Cottonseed Oil,Green,361
Argentina,arg,Cottonseed Oil,Blue,11
Argentina,arg,Cottonseed Oil,Gray,16
Argentina,arg,Palmkernel Oil,Green,4361
Argentina,arg,Palmkernel Oil,Blue,0
Argentina,arg,Palmkernel Oil,Gray,228
Argentina,arg,Palm Oil,Green,4013
Argentina,arg,Palm Oil,Blue,0
Argentina,arg,Palm Oil,Gray,210
Argentina,arg,Coconut Oil,Green,11650
Argentina,arg,Coconut Oil,Blue,0
Argentina,arg,Coconut Oil,Gray,42
Argentina,arg,Sesameseed Oil,Green,19050
Argentina,arg,Sesameseed Oil,Blue,833
Argentina,arg,Sesameseed Oil,Gray,466
Argentina,arg,Olive Oil,Green,10717
Argentina,arg,Olive Oil,Blue,4437
Argentina,arg,Olive Oil,Gray,127
Argentina,arg,Ricebran Oil,Green,2288
Argentina,arg,Ricebran Oil,Blue,928
Argentina,arg,Ricebran Oil,Gray,63
Argentina,arg,Maize Germ Oil,Green,2203
Argentina,arg,Maize Germ Oil,Blue,30
Argentina,arg,Maize Germ Oil,Gray,167
Argentina,arg,Oilcrops Oil other,Green,10523
Argentina,arg,Oilcrops Oil other,Blue,830
Argentina,arg,Oilcrops Oil other,Gray,28
Argentina,arg,Tomatoes,Green,75
Argentina,arg,Tomatoes,Blue,33
Argentina,arg,Tomatoes,Gray,13
Argentina,arg,Onions,Green,151
Argentina,arg,Onions,Blue,109
Argentina,arg,Onions,Gray,18
Argentina,arg,Vegetables other,Green,277
Argentina,arg,Vegetables other,Blue,130
Argentina,arg,Vegetables other,Gray,39
Argentina,arg,"Oranges, Mandarines",Green,496
Argentina,arg,"Oranges, Mandarines",Blue,32
Argentina,arg,"Oranges, Mandarines",Gray,29
Argentina,arg,"Lemons, Limes",Green,234
Argentina,arg,"Lemons, Limes",Blue,17
Argentina,arg,"Lemons, Limes",Gray,16
Argentina,arg,Grapefruit,Green,418
Argentina,arg,Grapefruit,Blue,29
Argentina,arg,Grapefruit,Gray,26
Argentina,arg,Citrus other,Green,1034
Argentina,arg,Citrus other,Blue,80
Argentina,arg,Citrus other,Gray,38
Argentina,arg,Bananas,Green,444
Argentina,arg,Bananas,Blue,167
Argentina,arg,Bananas,Gray,14
Argentina,arg,Plantains,Green,1570
Argentina,arg,Plantains,Blue,27
Argentina,arg,Plantains,Gray,6
Argentina,arg,Apples,Green,204
Argentina,arg,Apples,Blue,170
Argentina,arg,Apples,Gray,18
Argentina,arg,Pineapples,Green,190
Argentina,arg,Pineapples,Blue,17
Argentina,arg,Pineapples,Gray,17
Argentina,arg,Dates,Green,548
Argentina,arg,Dates,Blue,410
Argentina,arg,Dates,Gray,177
Argentina,arg,Grapes,Green,171
Argentina,arg,Grapes,Blue,246
Argentina,arg,Grapes,Gray,40
Argentina,arg,Fruits other,Green,347
Argentina,arg,Fruits other,Blue,284
Argentina,arg,Fruits other,Gray,33
Argentina,arg,Coffee,Green,11568
Argentina,arg,Coffee,Blue,178
Argentina,arg,Coffee,Gray,344
Argentina,arg,Cocoa Beans,Green,29803
Argentina,arg,Cocoa Beans,Blue,46
Argentina,arg,Cocoa Beans,Gray,618
Argentina,arg,Tea,Green,7637
Argentina,arg,Tea,Blue,1217
Argentina,arg,Tea,Gray,248
Argentina,arg,Pepper,Green,2396
Argentina,arg,Pepper,Blue,144
Argentina,arg,Pepper,Gray,172
Argentina,arg,Pimento,Green,6095
Argentina,arg,Pimento,Blue,2839
Argentina,arg,Pimento,Gray,389
Argentina,arg,Cloves,Green,52166
Argentina,arg,Cloves,Blue,15
Argentina,arg,Cloves,Gray,658
Argentina,arg,Spices other,Green,6268
Argentina,arg,Spices other,Blue,1262
Argentina,arg,Spices other,Gray,481
Argentina,arg,Wine,Green,244
Argentina,arg,Wine,Blue,351
Argentina,arg,Wine,Gray,57
Argentina,arg,Beer,Green,304
Argentina,arg,Beer,Blue,3
Argentina,arg,Beer,Gray,15
Argentina,arg,Cotton Lint,Green,10889
Argentina,arg,Cotton Lint,Blue,322
Argentina,arg,Cotton Lint,Gray,478
Argentina,arg,Jute,Green,2356
Argentina,arg,Jute,Blue,33
Argentina,arg,Jute,Gray,217
Argentina,arg,Jute-Like Fibers,Green,3492
Argentina,arg,Jute-Like Fibers,Blue,200
Argentina,arg,Jute-Like Fibers,Gray,500
