FID,GCAM_region,Country,PY_ID,Province,AEZ,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop26,Total water (km^3/year)
9626,9,Togo,10996,Tchaoudjo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,9,Togo,11003,Tchamba,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9628,9,Chad,11016,Logone Occidental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9629,9,Central African Republic,11017,Haute-Kotto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9630,9,Nigeria,11035,Oyo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786.584113,0,5.79E-06
9631,9,Chad,11043,Logone Oriental,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9632,9,Ghana,11050,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9633,9,Sudan,11069,Uwayl,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,9,Togo,11070,Sotouboua,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9635,9,Sierra Leone,11094,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9636,9,Ghana,11118,Brong-Ahafo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,9,Ghana,11119,Volta,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,9,Benin,11122,Zou,4,0,0,0,0,0,0,0,0,0,1007.561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01E-06
9639,9,Ghana,11126,Brong-Ahafo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,9,Ghana,11129,Volta,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9641,9,Ghana,11131,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9642,9,Nigeria,11134,Kogi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603962.851,0,0.002603963
9643,9,Ethiopia,11138,Gambela Hizboch,4,48577.74912,0,0,0,0,0,0,0,0,86113.60656,0,140749.1928,0,0,0,0,0,0,0,0,0,0,19142.17877,0,0,0.000294583
9644,9,Ghana,11143,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,9,Central African Republic,11178,Ouham,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9646,9,Sierra Leone,11179,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9647,9,Central African Republic,11183,Nana-Grebizi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9648,9,Ethiopia,11188,Gambela Hizboch,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9649,9,Togo,11219,Atakpame,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,9,Ghana,11230,Volta,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,9,Central African Republic,11250,Haut-Mbomou,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9652,9,Cameroon,11269,Adamaoua,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,9,Nigeria,11284,Benue,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100530.033,0,0.00210053
9654,9,Nigeria,11295,Osun,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,9,Nigeria,11296,Ondo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9656,9,Central African Republic,11326,Ouham-Pende,4,0,0,16153.27912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E-05
9657,9,Sudan,11333,Ash Shamaliyah,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9658,9,Central African Republic,11359,Ouaka,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,9,Sudan,11609,Junqali,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9660,9,Sudan,11766,Janub Kurdufan,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9661,9,Sudan,11840,Al Istiwa'Iyah,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9662,9,Kenya,12166,Rift Valley,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9663,9,Uganda,12212,Kotido,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,9,Uganda,12243,Kitgum,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9665,9,Uganda,12338,Moroto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9668,9,Uganda,12338,Moroto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9669,9,Uganda,12441,Soroti,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9812,9,Kenya,12166,Rift Valley,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9813,9,Uganda,12338,Moroto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9814,9,Uganda,12531,Kapchorwa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9873,9,Kenya,12166,Rift Valley,4,0,61754.91449,88444.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322338.4268,0,0,0,0,207212.6926,0,0,0.00067975
9884,9,Kenya,12166,Rift Valley,4,0,373528.3936,110555.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830268.9143,0,0,532876.2037,0,1303289.651,1367828.766,0,0.004518347
9885,9,Kenya,12186,Eastern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9886,9,Kenya,12815,Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9936,9,Kenya,12186,Eastern,4,0,1042688.128,1007960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786913.646,0,0,314138.1836,0,8497547.905,1403609.513,0,0.014052857
10110,9,Kenya,12186,Eastern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10111,9,Kenya,12815,Central,4,0,1259939.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8404389.288,0,0,318370.3661,0,41997962.15,9203398.692,0,0.06118406
10115,9,Kenya,12166,Rift Valley,4,0,0,11055.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86749.15419,0,0,0,0,63450.69621,0,0,0.000161255
10118,9,Kenya,12166,Rift Valley,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,9,Kenya,12186,Eastern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10120,9,Kenya,12815,Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848265.3561,0,0,51349.46293,0,12895789.8,3028862.01,0,0.016824267
10121,9,Kenya,13090,Nairobi Area,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,9,Kenya,12166,Rift Valley,4,0,98349.31167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171066.7632,0,0,0,0,21823.46926,394151.7766,0,0.000685391
10229,9,Kenya,12186,Eastern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,9,Kenya,12846,Coast,4,0,5207930.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104816.0747,0,0,587345.3525,0,647383.4615,1636565.553,0,0.008184041
10231,9,Tanzania,13230,Arusha,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,9,Tanzania,13457,Kilimanjaro,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,9,Kenya,12846,Coast,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187893.3442,0,0,7978.75927,0,0,34380.70017,0,0.000230253
10416,9,"Congo, DRC",13633,Bas-Congo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10417,9,Angola,13640,Cabinda,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,9,"Congo, DRC",13830,Bas-Congo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10419,9,"Congo, DRC",13832,Bas-Congo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10620,9,Angola,13807,Zaire,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10678,9,Angola,13807,Zaire,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107714.6738,0,0.000107715
10679,9,Angola,13815,Uige,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680,9,Angola,14035,Bengo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10681,9,Angola,14062,Cuanza Norte,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10712,9,Angola,13984,Malanje,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,9,Angola,14035,Bengo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10714,9,Angola,14062,Cuanza Norte,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407160,0,0.00040716
10715,9,Angola,14351,Cuanza Sul,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10967,9,Madagascar,14562,Antsiranana,4,0,0,68125599.71,0,0,0,0,0,0,0,0,4748255.142,0,0,0,0,0,0,0,0,1262080.503,0,0,0,0,0.074135935
10968,9,Madagascar,14604,Antsiranana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10969,9,Madagascar,14605,Antsiranana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10970,9,Madagascar,14609,Antsiranana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10971,9,Madagascar,14614,Antsiranana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10972,9,Madagascar,14616,Antsiranana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064,9,Kenya,12846,Coast,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11065,9,Tanzania,13062,Kagera,4,0,6112131.111,4532735.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010644867
11066,9,Tanzania,13067,Mara,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11067,9,Tanzania,13075,Mara,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,9,Tanzania,13180,Mwanza,4,0,28876.77577,20637.82901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05
11069,9,Tanzania,13230,Arusha,4,0,25892445.91,12830525.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365494.9561,0,0.039088467
11070,9,Tanzania,13266,Mara,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11071,9,Tanzania,13330,Mwanza,4,0,899181.4057,555549.3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001454731
11072,9,Tanzania,13343,Shinyanga,4,0,3437735.291,2199441.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186174.3559,0,0,0,0,0.005823352
11073,9,Tanzania,13457,Kilimanjaro,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11074,9,Tanzania,13462,Kigoma,4,0,8159342.728,12051269.48,0,0,0,0,0,0,0,0,201617.3046,0,0,0,0,0,0,0,0,680636.7655,0,39656.13445,0,0,0.021132522
11075,9,Tanzania,13472,Mwanza,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11076,9,Burundi,13585,Rutana,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,9,Tanzania,13593,Singida,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11078,9,Tanzania,13598,Tabora,4,0,3899136.865,1094560.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225765.0921,0,0,0,0,0.005219463
11079,9,Burundi,13600,Makamba,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11080,9,Tanzania,13627,Tanga,4,0,31768701.17,24783921.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116138.145,0,0,1651811.028,0,0.060320572
11081,9,Burundi,13629,Makamba,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11082,9,Tanzania,13631,Dodoma,4,0,7689904.665,3095015.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407021.6274,0,0,2119099.674,0,0.013311041
11083,9,Tanzania,13643,Kigoma,4,0,304022.0938,98588.93734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26102.65572,0,0,0,0,0.000428714
11084,9,Kenya,13664,Coast,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11085,9,Tanzania,13677,Tanga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,9,Tanzania,13678,Tanga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11087,9,"Congo, DRC",13683,Katanga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,9,"Congo, DRC",13684,Katanga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11089,9,Tanzania,13689,Tanga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11090,9,Tanzania,13695,Rukwa,4,0,14325191.79,12311216.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511522.342,0,0,0,0,0.02814793
11091,9,Tanzania,13812,Pwani,4,0,6593880.71,4446569.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01104045
11092,9,Tanzania,13813,Morogoro,4,0,63404199.08,66489927.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440457.6085,0,0,1657311.484,0,0.131991896
11093,9,Tanzania,13881,Dar es Salaam,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,9,Tanzania,13885,Rukwa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,9,Tanzania,13912,Iringa,4,0,54376883.06,45048636.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751426.0143,0,0,0,0,0.100176945
11096,9,Tanzania,13915,Mbeya,4,0,78874867.2,88047755.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9823536.164,0,0,1526000.362,0,0.178272159
11097,9,Angola,13984,Malanje,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11098,9,Tanzania,14002,Rukwa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,9,Tanzania,14009,Rukwa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,9,Tanzania,14061,Lindi,4,0,3886421.434,3183017.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128887.4109,0,0,0,0,0.007198326
11101,9,Zambia,14117,Northern,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,9,Zambia,14123,Northern,4,2925511.013,112328.767,0,0,0,0,0,0,0,0,0,2977502.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006015342
11103,9,Angola,14148,Lunda Sul,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,9,Zambia,14162,Luapula,4,737668.7972,120622.8786,2374740.211,0,0,0,0,0,0,0,0,2267820.149,0,0,0,0,0,0,0,0,0,0,512173.2625,0,0,0.006013025
11105,9,Tanzania,14199,Lindi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,9,Tanzania,14252,Lindi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,9,Tanzania,14260,Lindi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,9,Tanzania,14272,Lindi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11109,9,Tanzania,14293,Ruvuma,4,0,1162769.999,567163.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68937.77048,0,0,0,0,0.001798871
11110,9,Malawi,14322,Chitipa,4,38.16481587,0,0,0,0,0,0,0,0,0,0,318137.0957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000318175
11111,9,Malawi,14332,Karonga,4,0,153699.4353,269755.7998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423455
11112,9,Malawi,14345,Karonga,4,0,664646.2066,2560661.96,0,0,0,0,0,0,0,0,183183.3002,0,0,0,0,0,0,0,0,0,0,264471.2694,0,0,0.003672963
11113,9,Tanzania,14391,Mtwara,4,0,2341772.363,2078421.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13192.80109,0,0,0,0,0.004433387
11114,9,Tanzania,14403,Mtwara,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11115,9,Zambia,14411,Eastern,4,5685615.712,25959.69302,1828048.664,0,0,0,0,0,0,0,0,11034437.53,0,0,0,0,0,0,0,0,0,0,378368.1681,0,0,0.01895243
11116,9,Malawi,14434,Rumphi,4,0,0,308211.1353,0,0,0,0,0,0,0,0,285420.6813,0,0,0,0,0,0,0,0,0,0,243155.285,0,0,0.000836787
11117,9,Mozambique,14435,Cabo Delgado,4,0,357578.9831,1705071.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38822.92541,0,0.002101473
11118,9,Angola,14444,Bie,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,9,Malawi,14448,Rumphi,4,0,0,0,0,0,0,0,0,0,0,0,41432.03438,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14E-05
11120,9,Angola,14450,Moxico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121,9,Zambia,14488,North-Western,4,46448.273,39418.93815,133876.9414,0,0,0,0,0,0,0,0,1945694.776,0,0,0,0,0,0,0,0,0,0,52370.93689,0,0,0.00221781
11122,9,Malawi,14497,Mzimba,4,0,0,0,0,0,0,0,0,0,0,0,845328.5904,0,0,0,0,0,0,0,0,0,0,44900.6114,0,0,0.000890229
11123,9,Malawi,14498,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11124,9,Malawi,14499,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,5754.44922,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-06
11125,9,Malawi,14523,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11126,9,Mozambique,14526,Niassa,4,0,4835.310132,466568.2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471404
11127,9,Mozambique,14545,Niassa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,9,Malawi,14563,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129,9,Malawi,14567,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11130,9,Zambia,14568,Central,4,138043.5506,2413910.787,0,0,0,0,0,0,0,0,0,1607648.028,0,0,0,0,0,0,0,0,2473.177752,0,1501989.269,1588895.902,0,0.007252961
11131,9,Malawi,14569,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11132,9,Malawi,14571,Nkhata Bay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11133,9,Malawi,14581,Nkhotakota,4,0,0,4981473.55,0,0,0,0,0,0,0,0,31517502.01,0,0,0,0,0,0,0,0,0,0,4266889.368,0,0,0.040765865
11134,9,Malawi,14586,Nkhotakota,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11135,9,Zambia,14588,Copperbelt,4,0,76085.20036,0,0,0,0,0,0,0,0,0,213654.5842,0,0,0,0,0,0,0,0,0,0,142651.7143,0,0,0.000432391
11136,9,Malawi,14595,Kasungu,4,0,0,0,0,0,0,0,0,0,0,0,427171.9471,0,0,0,0,0,0,0,0,0,0,30315.80311,0,0,0.000457488
11137,9,Malawi,14623,Ntchisi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11138,9,Malawi,14633,Dowa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11139,9,Malawi,14643,Salima,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140,9,Malawi,14645,Salima,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141,9,Angola,14658,Cuando Cubango,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142,9,Zambia,14667,Western,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147,9,Mozambique,14647,Nampula,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11177,9,Angola,14351,Cuanza Sul,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11178,9,Angola,14536,Huambo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11179,9,Angola,14553,Benguela,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11180,9,Angola,14638,Huila,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11181,9,Angola,14656,Namibe,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11692,9,Mozambique,14526,Niassa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11693,9,Mozambique,14647,Nampula,4,0,4826.311416,1400474.738,0,0,0,0,0,0,0,0,2313974.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003719276
11694,9,Mozambique,14689,Tete,4,0,0,284977.3335,0,0,0,0,0,0,0,0,7609.466751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292587
11695,9,Malawi,14715,Machinga,4,0,0,0,0,0,0,0,0,0,0,0,276789.0075,0,0,0,0,0,0,0,0,0,0,21062.06736,0,0,0.000297851
11696,9,Mozambique,14732,Zambezia,4,0,0,282107.3996,0,0,0,0,0,0,0,0,56093.91768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338201
11697,9,Malawi,14739,Zomba,4,0,0,160286.2199,0,0,0,0,0,0,0,0,129475.1074,0,0,0,0,0,0,0,0,0,0,118378.9169,0,0,0.00040814
11698,9,Malawi,14750,Blantyre,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11699,9,Malawi,14755,Mulanje,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
