Country_name,ID,AEZ,,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop25,Crop26
China,699,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,700,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,721,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,739,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,749,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,772,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,779,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,797,8,China8,3869700,2786100,1607800,34099,15915,53830,55982,400890,42076,72489,0,55981,20,0,0,222070,37,52320,0,0,303150,0,0,172240,484,193240
China,808,7,China7,1686800,862970,1994000,15063,7186,24267,24898,210690,23801,37309,0,37346,55,0,0,154770,0,30676,0,0,167790,0,0,102690,5420,105810
China,821,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,822,8,China8,3869700,2786100,1607800,34099,15915,53830,55982,400890,42076,72489,0,55981,20,0,0,222070,37,52320,0,0,303150,0,0,172240,484,193240
China,836,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,837,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,838,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,867,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,868,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,869,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,870,9,China9,6048000,4232400,2402700,46876,22091,71388,65717,543390,51403,70793,0,89839,0,0,0,296750,0,78023,0,0,614120,0,0,257260,408,216570
China,879,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,880,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,881,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,882,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,883,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,884,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,885,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,896,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,897,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,913,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,914,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,915,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,932,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,933,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,934,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,935,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,936,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,937,17,China17,498.23,56,4771,9,5,11,33,82,20,14,0,0,0,0,0,102,0,4,0,0,0,0,0,12,0,28
China,947,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,948,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,949,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,950,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,951,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,962,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,963,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,964,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,965,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,966,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,967,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,968,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,969,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,977,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,979,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,980,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,981,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,982,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,983,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,988,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,989,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,990,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,991,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,996,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,997,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,998,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,999,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1000,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1001,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1002,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1003,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1004,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1005,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1010,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1011,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1012,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1013,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1014,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1015,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1016,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1023,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1024,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1025,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1026,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1027,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1028,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1029,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1040,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1041,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1042,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1043,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1044,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1045,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,1047,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1048,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1049,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1050,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1060,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1061,13,China13,239800,127490,263410,2855,1239,4166,5243,29886,3920,1893,0,5209,38,0,0,31324,2,2714,0,37,12767,0,0,7822,2344,16995
China,1062,15,China15,73784,37515,104520,974,410,1250,1233,7538,1423,1572,0,1967,0,0,0,8578,2,1282,0,0,7010,0,0,3508,1277,5569
China,1063,14,China14,51204,19743,59023,818,342,889,902,12803,725,1220,0,1223,73,0,0,4784,0,1072,0,5,3753,0,0,5165,1040,4448
China,1065,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1066,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1067,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1068,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1069,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1070,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1071,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1077,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1079,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1080,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1082,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1083,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1084,17,China17,498.23,56,4771,9,5,11,33,82,20,14,0,0,0,0,0,102,0,4,0,0,0,0,0,12,0,28
China,1085,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,1098,16,China16,38921,18887,96425,667,298,1124,1080,8587,778,1378,0,651,0,0,0,4528,1,736,0,0,7562,0,0,1296,0,3475
China,1099,10,China10,3180400,1986800,1827800,18672,8895,26743,25591,278030,16684,61673,0,47715,9,0,0,197350,44,42856,0,0,255760,0,0,161680,135,164330
China,1105,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1109,7,China7,1686800,862970,1994000,15063,7186,24267,24898,210690,23801,37309,0,37346,55,0,0,154770,0,30676,0,0,167790,0,0,102690,5420,105810
China,1123,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1129,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1137,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1138,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1146,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1147,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1148,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1156,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1157,5,China5,0,0,64405,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,19029
China,1158,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1162,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1164,5,China5,0,0,64405,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,19029
China,1165,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1166,4,China4,0,0,27529,0,0,0,0,0,0,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,4819
China,1167,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1178,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1187,5,China5,0,0,64405,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,19029
China,1189,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
China,1197,12,China12,3040200,1104300,17608000,67693,32425,108180,102700,825350,81412,132540,0,140260,0,0,0,557640,0,122450,0,0,384260,0,0,418760,0,462510
China,1252,11,China11,2749600,1330700,9484600,43545,20954,60677,70308,543580,55956,91918,0,67580,0,0,0,367900,56,74440,0,0,275050,0,0,222630,0,280230
China,1254,6,China6,101400,34427,803500,2107,1022,3093,9475,28395,3073,7496,0,12598,0,0,0,21734,0,4696,0,0,19835,0,0,20770,0,42067
Colombia,1303,3,Colombia3,0,3,182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,33,0,0,3,0,93
Colombia,1304,2,Colombia2,0,0,343,0,0,0,0,0,0,0,0,51,0,0,0,0,0,27,0,0,30,0,0,0,0,0
Colombia,1308,5,Colombia5,0,1465,65673,0,0,0,0,0,0,0,0,35423,0,0,0,0,0,1517,0,0,2076,0,1,4463,0,11265
Colombia,1317,12,Colombia12,0,188,2722,0,0,0,0,0,0,0,0,13312,0,0,0,0,0,220,0,0,429,0,0,624,0,988
Colombia,1318,4,Colombia4,0,32,4229,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,72,0,0,97,0,0,205,0,732
Colombia,1346,4,Colombia4,0,32,4229,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,72,0,0,97,0,0,205,0,732
Colombia,1378,5,Colombia5,0,1465,65673,0,0,0,0,0,0,0,0,35423,0,0,0,0,0,1517,0,0,2076,0,1,4463,0,11265
Colombia,1389,5,Colombia5,0,1465,65673,0,0,0,0,0,0,0,0,35423,0,0,0,0,0,1517,0,0,2076,0,1,4463,0,11265
Colombia,1390,5,Colombia5,0,1465,65673,0,0,0,0,0,0,0,0,35423,0,0,0,0,0,1517,0,0,2076,0,1,4463,0,11265
Colombia,1397,11,Colombia11,0,34,402,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,37,0,0,63,0,0,125,0,241
Colombia,1398,6,Colombia6,10.249,14276,225690,6,0,0,0,0,0,73,0,115010,0,0,0,0,55,12807,0,0,18955,0,6,50834,0,46067
Colombia,1411,12,Colombia12,0,188,2722,0,0,0,0,0,0,0,0,13312,0,0,0,0,0,220,0,0,429,0,0,624,0,988
Colombia,1419,11,Colombia11,0,34,402,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,37,0,0,63,0,0,125,0,241
Colombia,1425,5,Colombia5,0,1465,65673,0,0,0,0,0,0,0,0,35423,0,0,0,0,0,1517,0,0,2076,0,1,4463,0,11265
Colombia,1429,12,Colombia12,0,188,2722,0,0,0,0,0,0,0,0,13312,0,0,0,0,0,220,0,0,429,0,0,624,0,988
Colombia,1430,12,Colombia12,0,188,2722,0,0,0,0,0,0,0,0,13312,0,0,0,0,0,220,0,0,429,0,0,624,0,988
Colombia,1454,11,Colombia11,0,34,402,0,0,0,0,0,0,0,0,1165,0,0,0,0,0,37,0,0,63,0,0,125,0,241
Colombia,1721,6,Colombia6,10.249,14276,225690,6,0,0,0,0,0,73,0,115010,0,0,0,0,55,12807,0,0,18955,0,6,50834,0,46067
Congo,1529,6,Congo6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,1630,5,Congo5,0,0,0,0,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Costa Rica,1307,4,Costa Rica4,0,0,7611,0,0,0,0,0,0,0,0,10158,0,0,0,0,1069,2343,0,0,0,0,0,9245,0,563
Costa Rica,1316,5,Costa Rica5,0,0,12008,0,0,0,0,0,0,0,0,13558,0,0,0,0,1107,3895,0,0,0,0,0,10298,0,725
Costa Rica,1329,4,Costa Rica4,0,0,7611,0,0,0,0,0,0,0,0,10158,0,0,0,0,1069,2343,0,0,0,0,0,9245,0,563
Costa Rica,1345,5,Costa Rica5,0,0,12008,0,0,0,0,0,0,0,0,13558,0,0,0,0,1107,3895,0,0,0,0,0,10298,0,725
Costa Rica,1352,5,Costa Rica5,0,0,12008,0,0,0,0,0,0,0,0,13558,0,0,0,0,1107,3895,0,0,0,0,0,10298,0,725
Costa Rica,1376,5,Costa Rica5,0,0,12008,0,0,0,0,0,0,0,0,13558,0,0,0,0,1107,3895,0,0,0,0,0,10298,0,725
Costa Rica,1377,6,Costa Rica6,0,0,15017,0,0,0,0,0,0,0,0,7510,0,0,0,0,907,2193,0,0,0,0,0,10160,0,934
Croatia,530,12,Croatia12,0,36,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,93,0,0,0,37,0,231
Croatia,531,11,Croatia11,308.57,999,0,316,0,0,0,47,15,1020,0,0,101,0,330,0,233,0,0,1256,0,0,0,1413,479,3529
Croatia,542,11,Croatia11,308.57,999,0,316,0,0,0,47,15,1020,0,0,101,0,330,0,233,0,0,1256,0,0,0,1413,479,3529
Croatia,559,11,Croatia11,308.57,999,0,316,0,0,0,47,15,1020,0,0,101,0,330,0,233,0,0,1256,0,0,0,1413,479,3529
Croatia,584,12,Croatia12,0,36,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,93,0,0,0,37,0,231
Croatia,605,11,Croatia11,308.57,999,0,316,0,0,0,47,15,1020,0,0,101,0,330,0,233,0,0,1256,0,0,0,1413,479,3529
Croatia,622,12,Croatia12,0,36,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,93,0,0,0,37,0,231
Croatia,623,11,Croatia11,308.57,999,0,316,0,0,0,47,15,1020,0,0,101,0,330,0,233,0,0,1256,0,0,0,1413,479,3529
Croatia,686,10,Croatia10,4.6431,26,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,52,0,0,0,192,48,91
Cuba,1160,5,Cuba5,0,86940,0,0,0,0,0,0,0,50246,0,263670,0,0,0,0,0,39475,0,0,0,0,0,0,0,59110
Cuba,1169,5,Cuba5,0,86940,0,0,0,0,0,0,0,50246,0,263670,0,0,0,0,0,39475,0,0,0,0,0,0,0,59110
Cuba,1170,6,Cuba6,0,15203,0,0,0,0,0,0,0,13938,0,23205,0,0,0,0,0,8928,0,0,0,0,0,0,0,14531
Cuba,1171,4,Cuba4,0,30857,0,0,0,0,0,0,0,25043,0,55432,0,0,0,0,0,17196,0,0,0,0,0,0,0,25481
Cuba,1182,6,Cuba6,0,15203,0,0,0,0,0,0,0,13938,0,23205,0,0,0,0,0,8928,0,0,0,0,0,0,0,14531
Cuba,1183,4,Cuba4,0,30857,0,0,0,0,0,0,0,25043,0,55432,0,0,0,0,0,17196,0,0,0,0,0,0,0,25481
Cuba,1202,5,Cuba5,0,86940,0,0,0,0,0,0,0,50246,0,263670,0,0,0,0,0,39475,0,0,0,0,0,0,0,59110
Cuba,1203,6,Cuba6,0,15203,0,0,0,0,0,0,0,13938,0,23205,0,0,0,0,0,8928,0,0,0,0,0,0,0,14531
Cuba,1209,4,Cuba4,0,30857,0,0,0,0,0,0,0,25043,0,55432,0,0,0,0,0,17196,0,0,0,0,0,0,0,25481
Cuba,1210,5,Cuba5,0,86940,0,0,0,0,0,0,0,50246,0,263670,0,0,0,0,0,39475,0,0,0,0,0,0,0,59110
Cuba,1211,6,Cuba6,0,15203,0,0,0,0,0,0,0,13938,0,23205,0,0,0,0,0,8928,0,0,0,0,0,0,0,14531
