UnmanagedLand,Savannah BurningAEZ8,Savannah BurningAEZ8,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ9,Savannah BurningAEZ9,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1990,CO,0.004897085,0.020021474,0.003791156,0.001753227,0.013311836,0.006735834,0.001455714,0.000252603,0.037264417,0.008336606,0.009021598,0.006855258,0.007631816,0.003957588,,Savannah Burning
UnmanagedLand,Forest FiresAEZ1,Forest FiresAEZ1,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ2,Forest FiresAEZ2,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ3,Forest FiresAEZ3,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ4,Forest FiresAEZ4,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ5,Forest FiresAEZ5,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ6,Forest FiresAEZ6,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ7,Forest FiresAEZ7,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ8,Forest FiresAEZ8,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ9,Forest FiresAEZ9,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,1990,CO,0.001120665,0.001408795,2.5467E-05,0.001047342,0.013931677,0.003495302,0.00090627,0,0.002739283,0.003360143,0.028796431,0.001615162,3.39218E-05,0.003171648,,Forest Fires
UnmanagedLand,Savannah BurningAEZ1,Savannah BurningAEZ1,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ2,Savannah BurningAEZ2,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ3,Savannah BurningAEZ3,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ4,Savannah BurningAEZ4,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ5,Savannah BurningAEZ5,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ6,Savannah BurningAEZ6,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ7,Savannah BurningAEZ7,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ8,Savannah BurningAEZ8,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ9,Savannah BurningAEZ9,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1990,NMVOC,0.000886976,0.003683667,0.00059457,0.000269004,0.002042674,0.001144596,0.000226033,3.87578E-05,0.005856536,0.001309084,0.001473816,0.001051825,0.001170971,0.000612257,,Savannah Burning
UnmanagedLand,Forest FiresAEZ1,Forest FiresAEZ1,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ2,Forest FiresAEZ2,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ3,Forest FiresAEZ3,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ4,Forest FiresAEZ4,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ5,Forest FiresAEZ5,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ6,Forest FiresAEZ6,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ7,Forest FiresAEZ7,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ8,Forest FiresAEZ8,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ9,Forest FiresAEZ9,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,1990,NMVOC,0.000189161,0.000244181,4.45862E-06,0.00017018,0.002486257,0.000607373,0.000153086,0,0.000491412,0.000600012,0.005435154,0.000262444,5.51188E-06,0.000563833,,Forest Fires
UnmanagedLand,Savannah BurningAEZ1,Savannah BurningAEZ1,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ2,Savannah BurningAEZ2,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ3,Savannah BurningAEZ3,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ4,Savannah BurningAEZ4,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ5,Savannah BurningAEZ5,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ6,Savannah BurningAEZ6,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ7,Savannah BurningAEZ7,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ8,Savannah BurningAEZ8,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ9,Savannah BurningAEZ9,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ10,Savannah BurningAEZ10,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1990,NH3,0.000262984,0.001162163,6.38394E-05,2.0485E-05,0.000155838,0.00024728,2.10721E-05,2.95145E-06,0.000646205,0.000142887,0.000241373,8.00976E-05,8.91711E-05,5.38763E-05,,Savannah Burning
UnmanagedLand,Forest FiresAEZ1,Forest FiresAEZ1,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ2,Forest FiresAEZ2,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ3,Forest FiresAEZ3,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ4,Forest FiresAEZ4,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ5,Forest FiresAEZ5,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ6,Forest FiresAEZ6,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ7,Forest FiresAEZ7,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ8,Forest FiresAEZ8,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ9,Forest FiresAEZ9,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ10,Forest FiresAEZ10,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1990,NH3,3.0219E-05,4.89794E-05,7.36645E-07,1.68741E-05,0.000148901,0.000124185,1.53952E-05,0,3.65132E-05,4.15815E-05,0.00115324,2.60224E-05,5.46525E-07,4.92993E-05,,Forest Fires
