Country_name,ID,AEZ,8,Crop1,Crop2,Crop3,Crop4,Crop5,Crop6,Crop7,Crop8,Crop9,Crop10,Crop11,Crop12,Crop13,Crop14,Crop15,Crop16,Crop17,Crop18,Crop19,Crop20,Crop21,Crop22,Crop23,Crop24,Crop25,Crop26
Canada,859,10,Canada10,494490,1148900,0,318120,28347,0,0,890320,1692,62106,0,0,2351,0,193470,0,65436,1,0,3407,0,0,0,65,1690800,327120
Canada,1180,7,Canada7,3397800,5091,0,742030,32238,0,0,556,787,20892,0,0,628,0,659060,0,847800,0,0,0,0,0,0,0,638860,595230
Central African Republic,1370,3,Central African Republic3,0,132,37,0,0,907,959,0,0,2,223,142,0,41,0,913,1076,21,1,0,240,0,0,590,0,2029
Central African Republic,1441,4,Central African Republic4,2,15321,2155,0,0,6244,24315,0,0,165,44524,6590,0,1958,0,38179,19546,1263,26,0,20704,6,321,26527,0,78946
Central African Republic,1473,5,Central African Republic5,51,88795,19912,3,0,1211,11799,31,0,85,140720,4148,0,2908,0,52165,6444,3719,0,0,11609,2066,14891,26450,0,54698
Central African Republic,1529,6,Central African Republic6,35,34801,7143,2,0,8,1519,22,0,6,51437,687,0,1296,0,10456,580,823,0,0,1212,1035,6643,6857,0,6377
Chad,1259,7,Chad7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1260,7,Chad7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1356,2,Chad2,2,21271,268,0,0,261980,119350,15,0,1648,2972,184,0,0,0,15334,35767,0,2017,0,10281,0,0,5535,0,114230
Chad,1370,3,Chad3,0,30744,13849,0,0,118220,162770,39,0,1004,7408,243,0,1,0,111980,35632,0,1483,0,48642,0,0,5589,0,133770
Chad,1441,4,Chad4,0,9408,3086,0,0,46339,128320,14,0,260,9525,131,0,40,0,84446,20408,48,852,0,83873,0,0,3089,0,14939
Chad,1444,1,Chad1,3,30433,45,0,0,203780,53650,0,0,873,703,0,0,0,0,8635,24305,0,1018,0,1509,0,0,2399,0,43433
Chile,1748,1,Chile1,59,26,0,0,0,0,0,0,2,206,0,0,13,0,15,0,17,0,0,141,0,0,0,0,417,0
Chile,1778,1,Chile1,59,26,0,0,0,0,0,0,2,206,0,0,13,0,15,0,17,0,0,141,0,0,0,0,417,0
Chile,1848,1,Chile1,59,26,0,0,0,0,0,0,2,206,0,0,13,0,15,0,17,0,0,141,0,0,0,0,417,0
Chile,1873,1,Chile1,59,26,0,0,0,0,0,0,2,206,0,0,13,0,15,0,17,0,0,141,0,0,0,0,417,0
Chile,1888,7,Chile7,2732,3098,0,2,0,0,0,0,58,2707,0,0,386,0,379,0,932,44,0,3764,0,0,0,0,10438,0
Chile,1903,8,Chile8,3999,3170,0,4,7,0,0,0,127,1016,0,0,362,0,747,0,2277,57,0,5201,0,0,0,0,19391,0
Chile,1919,8,Chile8,3999,3170,0,4,7,0,0,0,127,1016,0,0,362,0,747,0,2277,57,0,5201,0,0,0,0,19391,0
Chile,1952,9,Chile9,10626,2438,0,94,103,0,0,0,386,1608,0,0,590,0,2263,0,5719,452,0,13226,0,0,0,0,58830,0
Chile,1953,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,1975,9,Chile9,10626,2438,0,94,103,0,0,0,386,1608,0,0,590,0,2263,0,5719,452,0,13226,0,0,0,0,58830,0
Chile,1983,8,Chile8,3999,3170,0,4,7,0,0,0,127,1016,0,0,362,0,747,0,2277,57,0,5201,0,0,0,0,19391,0
Chile,1996,8,Chile8,3999,3170,0,4,7,0,0,0,127,1016,0,0,362,0,747,0,2277,57,0,5201,0,0,0,0,19391,0
Chile,1998,13,Chile13,5950,2499,96,90,47,5,0,0,57,1400,0,0,281,0,322,3,929,317,0,3044,0,1,3,17,7666,129
Chile,2003,10,Chile10,45792,9829,0,262,374,0,0,0,1177,3029,0,0,1675,0,6821,0,37104,753,0,33534,0,0,0,0,177060,0
Chile,2019,11,Chile11,17528,404,0,370,0,0,0,0,346,1347,0,0,503,0,2009,0,5473,0,0,12356,0,0,0,0,52159,0
Chile,2020,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2021,9,Chile9,10626,2438,0,94,103,0,0,0,386,1608,0,0,590,0,2263,0,5719,452,0,13226,0,0,0,0,58830,0
Chile,2023,10,Chile10,45792,9829,0,262,374,0,0,0,1177,3029,0,0,1675,0,6821,0,37104,753,0,33534,0,0,0,0,177060,0
Chile,2024,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2025,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2038,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2039,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2040,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2048,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2054,17,Chile17,240,4,0,0,0,0,0,0,0,30,0,0,3,0,3,0,3,0,0,50,0,0,0,0,145,0
Chile,2062,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2066,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2067,17,Chile17,240,4,0,0,0,0,0,0,0,30,0,0,3,0,3,0,3,0,0,50,0,0,0,0,145,0
Chile,2068,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2069,9,Chile9,10626,2438,0,94,103,0,0,0,386,1608,0,0,590,0,2263,0,5719,452,0,13226,0,0,0,0,58830,0
Chile,2077,18,Chile18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,0,0,44,0
Chile,2078,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2081,17,Chile17,240,4,0,0,0,0,0,0,0,30,0,0,3,0,3,0,3,0,0,50,0,0,0,0,145,0
Chile,2082,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2083,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2085,18,Chile18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,0,0,44,0
Chile,2086,12,Chile12,54747,3586,0,693,0,0,0,0,364,8510,0,0,2183,0,2117,0,2974,0,0,19942,0,0,0,0,55017,0
Chile,2087,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2088,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2089,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2090,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2091,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2093,18,Chile18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,0,0,44,0
Chile,2094,17,Chile17,240,4,0,0,0,0,0,0,0,30,0,0,3,0,3,0,3,0,0,50,0,0,0,0,145,0
Chile,2095,18,Chile18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,0,0,44,0
Chile,2096,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2097,18,Chile18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16,0,0,0,0,44,0
Chile,2098,13,Chile13,5950,2499,96,90,47,5,0,0,57,1400,0,0,281,0,322,3,929,317,0,3044,0,1,3,17,7666,129
Chile,2100,17,Chile17,240,4,0,0,0,0,0,0,0,30,0,0,3,0,3,0,3,0,0,50,0,0,0,0,145,0
Chile,2101,13,Chile13,5950,2499,96,90,47,5,0,0,57,1400,0,0,281,0,322,3,929,317,0,3044,0,1,3,17,7666,129
Chile,2102,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2103,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2104,13,Chile13,5950,2499,96,90,47,5,0,0,57,1400,0,0,281,0,322,3,929,317,0,3044,0,1,3,17,7666,129
Chile,2105,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2106,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2107,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2108,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2109,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2110,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2112,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2113,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2114,14,Chile14,7626,480,1,75,22,0,0,0,32,1058,0,0,226,0,221,0,778,122,0,2169,0,0,0,6,6260,0
Chile,2115,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
Chile,2116,16,Chile16,2139,135,0,15,0,0,0,0,10,298,0,0,105,0,100,0,115,0,0,1030,0,0,0,0,2897,0
Chile,2117,15,Chile15,2528,93,0,31,3,0,0,0,5,341,0,0,58,0,58,0,63,0,0,621,0,0,0,0,1665,0
China,394,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,395,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,396,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,444,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,462,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,476,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,478,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,479,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,490,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,493,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,508,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,510,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,520,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,522,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,535,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,537,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,548,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,550,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,552,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,567,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,568,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,569,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,589,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,590,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,591,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,592,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,612,7,China7,40358,20801,14,21020,6871,16784,9228,35251,117320,26460,9508,0,73239,1645,85582,0,68651,25059,0,40497,365270,0,249,32364,76498,16527
China,613,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,629,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,678,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,679,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,680,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,699,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,700,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,721,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,739,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,749,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,772,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,779,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,797,8,China8,181430,2129400,36112,335680,149260,526130,371120,1392200,485660,456430,39537,0,165020,7306,218700,261340,1116400,175500,340,52331,27049,0,1395,937880,89004,295320
China,808,7,China7,40358,20801,14,21020,6871,16784,9228,35251,117320,26460,9508,0,73239,1645,85582,0,68651,25059,0,40497,365270,0,249,32364,76498,16527
China,821,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,822,8,China8,181430,2129400,36112,335680,149260,526130,371120,1392200,485660,456430,39537,0,165020,7306,218700,261340,1116400,175500,340,52331,27049,0,1395,937880,89004,295320
China,836,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,837,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,838,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,867,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,868,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,869,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,870,9,China9,1105300,3363600,154800,225050,99714,392540,228260,1327600,191550,368520,45026,0,83959,8420,174600,566920,810450,183050,720,68083,529270,0,1659,1594100,57018,1410900
China,879,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,880,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,881,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,882,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,883,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,884,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,885,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,896,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,897,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,913,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,914,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,915,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,932,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,933,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,934,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,935,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,936,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,937,17,China17,2097,2189,38,351,157,0,82,896,0,436,21,5,0,4,80,12,1090,125,0,10,0,0,0,220,213,4067
China,947,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,948,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,949,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,950,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,951,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,962,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,963,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,964,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,965,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,966,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,967,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,968,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,969,11,China11,4161700,2030000,191790,101540,44784,32527,5601,1015900,25376,844640,36785,153230,887,6824,1729400,552040,467640,138140,705,29727,903590,0,1381,1018800,111940,1864900
China,977,10,China10,1474200,1484200,122500,69175,26794,53351,35203,785370,37291,328350,28425,3288,37063,5293,203550,487730,230400,121740,529,31690,292170,0,1040,1141600,49947,838900
China,979,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,980,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,981,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,982,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,983,11,China11,4161700,2030000,191790,101540,44784,32527,5601,1015900,25376,844640,36785,153230,887,6824,1729400,552040,467640,138140,705,29727,903590,0,1381,1018800,111940,1864900
China,988,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,989,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,990,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,991,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,996,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,997,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,998,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,999,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,1000,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,1001,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,1002,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,1003,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
China,1004,16,China16,65339,53710,2895,10792,4837,1770,1735,46084,903,23657,1152,560,149,192,12753,577,35871,6006,0,411,147,0,32,13490,10808,72744
China,1005,15,China15,27146,53840,7026,28400,9172,1136,3240,119630,4350,10349,2331,11,9384,360,44621,100,66997,12272,0,337,26,0,42,16674,29403,50133
China,1010,13,China13,60999,9848,550,18042,4464,680,314,11575,38362,10573,2739,2,20159,454,84239,6,38823,13672,0,11630,48371,0,63,15438,35026,19480
China,1011,14,China14,97441,6039,189,30268,5690,3201,2017,29397,20418,13187,1162,0,3400,180,45597,6,39250,6096,0,1046,1061,0,23,8442,39312,18531
