# File: gains_iso_fuel_emissions.csv
# Title: Sectorwise emission factors from GAINS dataset by ISO
# Units: kt/EJ
# Comments: These emissions factors are used to divide CEDS emissions into different transportation  categories
# Source:GAINS dataset
# Column types: ccinnn
# ----------
Non.co2,iso,year,dieseloil,lightoil,natural_gas
NMVOC,are,2010,0.087988674,0.510919557,0.060668917
NMVOC,arg,2010,0.086212985,1.066518507,0.048127683
NMVOC,arm,2010,0.075961986,0.670303935,0.024511951
NMVOC,asm,2010,0.064462257,0.187845935,0.032399011
NMVOC,atg,2010,0.099485132,1.248426218,0.032181168
NMVOC,aus,2010,0.064462257,0.187845935,0.032399011
NMVOC,aut,2010,0.01770952,0.182764084,0.059285673
NMVOC,aze,2010,0.075961986,0.670303935,0.024511951
NMVOC,bdi,2010,0.134682151,1.41984954,0.087407329
NMVOC,bel,2010,0.01770952,0.182764084,0.059285673
NMVOC,ben,2010,0.134480271,1.309700441,0.444444444
NMVOC,bfa,2010,0.134480271,1.309700441,0.444444444
NMVOC,bgd,2010,0.112744651,1.702274511,0.32763681
NMVOC,bgr,2010,0.03517958,0.385662955,0.28147066
NMVOC,bhr,2010,0.087988674,0.510919557,0.060668917
NMVOC,bhs,2010,0.099485132,1.248426218,0.032181168
NMVOC,bih,2010,0.03517958,0.385662955,0.28147066
NMVOC,blr,2010,0.061597292,0.799906604,0.032886119
NMVOC,blz,2010,0.099485132,1.248426218,0.032181168
NMVOC,bmu,2010,0.099485132,1.248426218,0.032181168
NMVOC,bol,2010,0.086212985,1.066518507,0.048127683
NMVOC,bra,2010,0.078914779,0.540121542,0.135566476
NMVOC,brb,2010,0.099485132,1.248426218,0.032181168
NMVOC,brn,2010,0.081953149,1.43042941,0.337123904
NMVOC,btn,2010,0.112744651,1.702274511,0.32763681
NMVOC,bwa,2010,0.134480271,1.309700441,0.444444444
NMVOC,caf,2010,0.134480271,1.309700441,0.444444444
NMVOC,can,2010,0.047738503,0.15025909,0.017685386
NMVOC,che,2010,0.01770952,0.182764084,0.059285673
NMVOC,chl,2010,0.086212985,1.066518507,0.048127683
NMVOC,chn,2010,0.104496145,0.511791232,0.238574662
NMVOC,civ,2010,0.134480271,1.309700441,0.444444444
NMVOC,cmr,2010,0.134480271,1.309700441,0.444444444
NMVOC,cod,2010,0.134480271,1.309700441,0.444444444
NMVOC,cog,2010,0.134480271,1.309700441,0.444444444
NMVOC,cok,2010,0.064462257,0.187845935,0.032399011
NMVOC,col,2010,0.086212985,1.066518507,0.048127683
NMVOC,com,2010,0.134682151,1.41984954,0.087407329
NMVOC,cpv,2010,0.134480271,1.309700441,0.444444444
NMVOC,cri,2010,0.099485132,1.248426218,0.032181168
NMVOC,cub,2010,0.099485132,1.248426218,0.032181168
NMVOC,cuw,2010,0.099485132,1.248426218,0.032181168
NMVOC,cym,2010,0.099485132,1.248426218,0.032181168
NMVOC,cyp,2010,0.03517958,0.385662955,0.28147066
NMVOC,cze,2010,0.03517958,0.385662955,0.28147066
NMVOC,deu,2010,0.01770952,0.182764084,0.059285673
NMVOC,dji,2010,0.134682151,1.41984954,0.087407329
NMVOC,dma,2010,0.099485132,1.248426218,0.032181168
NMVOC,dnk,2010,0.01770952,0.182764084,0.059285673
NMVOC,dom,2010,0.099485132,1.248426218,0.032181168
NMVOC,dza,2010,0.129077148,1.294638254,0.131970294
NMVOC,ecu,2010,0.086212985,1.066518507,0.048127683
NMVOC,egy,2010,0.129077148,1.294638254,0.131970294
NMVOC,eri,2010,0.134682151,1.41984954,0.087407329
NMVOC,esh,2010,0.129077148,1.294638254,0.131970294
NMVOC,esp,2010,0.01770952,0.182764084,0.059285673
NMVOC,est,2010,0.03517958,0.385662955,0.28147066
NMVOC,eth,2010,0.134682151,1.41984954,0.087407329
NMVOC,fin,2010,0.01770952,0.182764084,0.059285673
NMVOC,fji,2010,0.064462257,0.187845935,0.032399011
NMVOC,flk,2010,0.086212985,1.066518507,0.048127683
NMVOC,fra,2010,0.01770952,0.182764084,0.059285673
NMVOC,fro,2010,0.01770952,0.182764084,0.059285673
NMVOC,fsm,2010,0.064462257,0.187845935,0.032399011
NMVOC,gab,2010,0.134480271,1.309700441,0.444444444
NMVOC,gbr,2010,0.01770952,0.182764084,0.059285673
NMVOC,geo,2010,0.075961986,0.670303935,0.024511951
NMVOC,gha,2010,0.134480271,1.309700441,0.444444444
NMVOC,gib,2010,0.01770952,0.182764084,0.059285673
NMVOC,gin,2010,0.134480271,1.309700441,0.444444444
NMVOC,glp,2010,0.099485132,1.248426218,0.032181168
NMVOC,gmb,2010,0.134480271,1.309700441,0.444444444
NMVOC,gnb,2010,0.134480271,1.309700441,0.444444444
NMVOC,gnq,2010,0.134480271,1.309700441,0.444444444
NMVOC,grc,2010,0.01770952,0.182764084,0.059285673
NMVOC,grd,2010,0.099485132,1.248426218,0.032181168
NMVOC,grl,2010,0.01770952,0.182764084,0.059285673
NMVOC,gtm,2010,0.099485132,1.248426218,0.032181168
NMVOC,guf,2010,0.086212985,1.066518507,0.048127683
NMVOC,gum,2010,0.064462257,0.187845935,0.032399011
NMVOC,guy,2010,0.086212985,1.066518507,0.048127683
NMVOC,hkg,2010,0.104496145,0.511791232,0.238574662
NMVOC,hnd,2010,0.099485132,1.248426218,0.032181168
NMVOC,hrv,2010,0.03517958,0.385662955,0.28147066
NMVOC,hti,2010,0.099485132,1.248426218,0.032181168
NMVOC,hun,2010,0.03517958,0.385662955,0.28147066
NMVOC,idn,2010,0.139752937,1.738328049,0.533498759
NMVOC,ind,2010,0.110776218,1.379208851,1.41438511
NMVOC,irl,2010,0.01770952,0.182764084,0.059285673
NMVOC,irn,2010,0.087988674,0.510919557,0.060668917
NMVOC,irq,2010,0.087988674,0.510919557,0.060668917
NMVOC,isl,2010,0.01770952,0.182764084,0.059285673
NMVOC,isr,2010,0.087988674,0.510919557,0.060668917
NMVOC,ita,2010,0.01770952,0.182764084,0.059285673
NMVOC,jam,2010,0.099485132,1.248426218,0.032181168
NMVOC,jor,2010,0.087988674,0.510919557,0.060668917
NMVOC,jpn,2010,0.04192607,0.08054947,0.025958562
NMVOC,kaz,2010,0.110410191,1.343411442,0.050747711
NMVOC,ken,2010,0.134682151,1.41984954,0.087407329
NMVOC,kgz,2010,0.110410191,1.343411442,0.050747711
NMVOC,khm,2010,0.081953149,1.43042941,0.337123904
NMVOC,kir,2010,0.064462257,0.187845935,0.032399011
NMVOC,kna,2010,0.099485132,1.248426218,0.032181168
NMVOC,kor,2010,0.043785371,0.166137621,0.036493112
NMVOC,kwt,2010,0.087988674,0.510919557,0.060668917
NMVOC,lao,2010,0.081953149,1.43042941,0.337123904
NMVOC,lbn,2010,0.087988674,0.510919557,0.060668917
NMVOC,lbr,2010,0.134480271,1.309700441,0.444444444
NMVOC,lby,2010,0.129077148,1.294638254,0.131970294
NMVOC,lca,2010,0.099485132,1.248426218,0.032181168
NMVOC,lie,2010,0.01770952,0.182764084,0.059285673
NMVOC,lka,2010,0.112744651,1.702274511,0.32763681
NMVOC,lso,2010,0.134480271,1.309700441,0.444444444
NMVOC,ltu,2010,0.03517958,0.385662955,0.28147066
NMVOC,lux,2010,0.01770952,0.182764084,0.059285673
NMVOC,lva,2010,0.03517958,0.385662955,0.28147066
NMVOC,mac,2010,0.104496145,0.511791232,0.238574662
NMVOC,mar,2010,0.129077148,1.294638254,0.131970294
NMVOC,mda,2010,0.061597292,0.799906604,0.032886119
NMVOC,mdg,2010,0.134682151,1.41984954,0.087407329
NMVOC,mdv,2010,0.112744651,1.702274511,0.32763681
NMVOC,mex,2010,0.066120047,0.309685256,0.14640884
NMVOC,mhl,2010,0.064462257,0.187845935,0.032399011
NMVOC,mkd,2010,0.03517958,0.385662955,0.28147066
NMVOC,mli,2010,0.134480271,1.309700441,0.444444444
NMVOC,mlt,2010,0.03517958,0.385662955,0.28147066
NMVOC,mmr,2010,0.081953149,1.43042941,0.337123904
NMVOC,mne,2010,0.03517958,0.385662955,0.28147066
NMVOC,mng,2010,0.104496145,0.511791232,0.238574662
NMVOC,moz,2010,0.134480271,1.309700441,0.444444444
NMVOC,mrt,2010,0.134480271,1.309700441,0.444444444
NMVOC,msr,2010,0.099485132,1.248426218,0.032181168
NMVOC,mtq,2010,0.099485132,1.248426218,0.032181168
NMVOC,mus,2010,0.134682151,1.41984954,0.087407329
NMVOC,mwi,2010,0.134480271,1.309700441,0.444444444
NMVOC,mys,2010,0.081953149,1.43042941,0.337123904
NMVOC,nam,2010,0.134480271,1.309700441,0.444444444
NMVOC,ncl,2010,0.064462257,0.187845935,0.032399011
NMVOC,ner,2010,0.134480271,1.309700441,0.444444444
NMVOC,nga,2010,0.134480271,1.309700441,0.444444444
NMVOC,nic,2010,0.099485132,1.248426218,0.032181168
NMVOC,niu,2010,0.064462257,0.187845935,0.032399011
NMVOC,nld,2010,0.01770952,0.182764084,0.059285673
NMVOC,nor,2010,0.01770952,0.182764084,0.059285673
NMVOC,npl,2010,0.112744651,1.702274511,0.32763681
NMVOC,nzl,2010,0.064462257,0.187845935,0.032399011
NMVOC,omn,2010,0.087988674,0.510919557,0.060668917
NMVOC,pak,2010,0.112744651,1.702274511,0.32763681
NMVOC,pan,2010,0.099485132,1.248426218,0.032181168
NMVOC,per,2010,0.086212985,1.066518507,0.048127683
NMVOC,phl,2010,0.081953149,1.43042941,0.337123904
NMVOC,plw,2010,0.064462257,0.187845935,0.032399011
NMVOC,png,2010,0.139752937,1.738328049,0.533498759
NMVOC,pol,2010,0.03517958,0.385662955,0.28147066
NMVOC,pri,2010,0.099485132,1.248426218,0.032181168
NMVOC,prk,2010,0.043785371,0.166137621,0.036493112
NMVOC,prt,2010,0.01770952,0.182764084,0.059285673
NMVOC,pry,2010,0.086212985,1.066518507,0.048127683
NMVOC,pse,2010,0.087988674,0.510919557,0.060668917
NMVOC,pyf,2010,0.064462257,0.187845935,0.032399011
NMVOC,qat,2010,0.087988674,0.510919557,0.060668917
NMVOC,reu,2010,0.134682151,1.41984954,0.087407329
NMVOC,rou,2010,0.03517958,0.385662955,0.28147066
NMVOC,rus,2010,0.075961986,0.670303935,0.024511951
NMVOC,rwa,2010,0.134682151,1.41984954,0.087407329
NMVOC,sau,2010,0.087988674,0.510919557,0.060668917
NMVOC,sdn,2010,0.134682151,1.41984954,0.087407329
NMVOC,sen,2010,0.134480271,1.309700441,0.444444444
NMVOC,sgp,2010,0.081953149,1.43042941,0.337123904
NMVOC,slb,2010,0.064462257,0.187845935,0.032399011
NMVOC,sle,2010,0.134480271,1.309700441,0.444444444
NMVOC,slv,2010,0.099485132,1.248426218,0.032181168
NMVOC,som,2010,0.134682151,1.41984954,0.087407329
NMVOC,spm,2010,0.054530221,0.113996957,0.018529996
NMVOC,srb,2010,0.03517958,0.385662955,0.28147066
NMVOC,srb (kosovo),2010,0.03517958,0.385662955,0.28147066
NMVOC,ssd,2010,0.134682151,1.41984954,0.087407329
NMVOC,stp,2010,0.134480271,1.309700441,0.444444444
NMVOC,sur,2010,0.086212985,1.066518507,0.048127683
NMVOC,svk,2010,0.03517958,0.385662955,0.28147066
NMVOC,svn,2010,0.03517958,0.385662955,0.28147066
NMVOC,swe,2010,0.01770952,0.182764084,0.059285673
NMVOC,swz,2010,0.134480271,1.309700441,0.444444444
NMVOC,sxm,2010,0.099485132,1.248426218,0.032181168
NMVOC,syc,2010,0.134682151,1.41984954,0.087407329
NMVOC,syr,2010,0.087988674,0.510919557,0.060668917
NMVOC,tca,2010,0.099485132,1.248426218,0.032181168
NMVOC,tcd,2010,0.134480271,1.309700441,0.444444444
NMVOC,tgo,2010,0.134480271,1.309700441,0.444444444
NMVOC,tha,2010,0.081953149,1.43042941,0.337123904
NMVOC,tjk,2010,0.110410191,1.343411442,0.050747711
NMVOC,tkl,2010,0.064462257,0.187845935,0.032399011
NMVOC,tkm,2010,0.110410191,1.343411442,0.050747711
NMVOC,tls,2010,0.139752937,1.738328049,0.533498759
NMVOC,ton,2010,0.064462257,0.187845935,0.032399011
NMVOC,tto,2010,0.099485132,1.248426218,0.032181168
NMVOC,tun,2010,0.129077148,1.294638254,0.131970294
NMVOC,tur,2010,0.041905991,0.275077077,0.069105246
NMVOC,twn,2010,0.104496145,0.511791232,0.238574662
NMVOC,tza,2010,0.134480271,1.309700441,0.444444444
NMVOC,uga,2010,0.134682151,1.41984954,0.087407329
NMVOC,ukr,2010,0.061597292,0.799906604,0.032886119
NMVOC,ury,2010,0.086212985,1.066518507,0.048127683
NMVOC,usa,2010,0.054530221,0.113996957,0.018529996
NMVOC,uzb,2010,0.110410191,1.343411442,0.050747711
NMVOC,vct,2010,0.099485132,1.248426218,0.032181168
NMVOC,ven,2010,0.086212985,1.066518507,0.048127683
NMVOC,vgb,2010,0.099485132,1.248426218,0.032181168
NMVOC,vir,2010,0.099485132,1.248426218,0.032181168
NMVOC,vnm,2010,0.081953149,1.43042941,0.337123904
NMVOC,vut,2010,0.064462257,0.187845935,0.032399011
NMVOC,wlf,2010,0.064462257,0.187845935,0.032399011
NMVOC,wsm,2010,0.064462257,0.187845935,0.032399011
NMVOC,yem,2010,0.087988674,0.510919557,0.060668917
NMVOC,zaf,2010,0.104190361,1.134254087,0.428571429
NMVOC,zmb,2010,0.134480271,1.309700441,0.444444444
NMVOC,zwe,2010,0.134480271,1.309700441,0.444444444
NOx,abw,2010,0.934969707,0.657962273,0.860548272
NOx,afg,2010,1.10741569,0.939136377,0.573836237
NOx,ago,2010,1.217668814,0.61805073,0.444444444
NOx,alb,2010,0.565268769,0.193212777,0.171901631
NOx,are,2010,1.128229537,0.302510844,0.128094433
NOx,arg,2010,0.958488471,0.572513874,0.244750572
NOx,arm,2010,0.884908547,0.432364696,0.26985409
NOx,asm,2010,0.680561687,0.161083161,0.377164056
NOx,atg,2010,0.934969707,0.657962273,0.860548272
NOx,aus,2010,0.680561687,0.161083161,0.377164056
NOx,aut,2010,0.42113707,0.078034303,0.108216853
NOx,aze,2010,0.884908547,0.432364696,0.26985409
NOx,bdi,2010,1.211642103,0.759976528,0.269444526
NOx,bel,2010,0.42113707,0.078034303,0.108216853
NOx,ben,2010,1.217668814,0.61805073,0.444444444
NOx,bfa,2010,1.217668814,0.61805073,0.444444444
NOx,bgd,2010,1.10741569,0.939136377,0.573836237
NOx,bgr,2010,0.565268769,0.193212777,0.171901631
NOx,bhr,2010,1.128229537,0.302510844,0.128094433
NOx,bhs,2010,0.934969707,0.657962273,0.860548272
NOx,bih,2010,0.565268769,0.193212777,0.171901631
NOx,blr,2010,0.849671432,0.399669203,0.333320102
NOx,blz,2010,0.934969707,0.657962273,0.860548272
NOx,bmu,2010,0.934969707,0.657962273,0.860548272
NOx,bol,2010,0.958488471,0.572513874,0.244750572
NOx,bra,2010,1.088152877,0.225577288,0.325041702
NOx,brb,2010,0.934969707,0.657962273,0.860548272
NOx,brn,2010,1.03661722,0.350969346,0.239005474
NOx,btn,2010,1.10741569,0.939136377,0.573836237
NOx,bwa,2010,1.217668814,0.61805073,0.444444444
NOx,caf,2010,1.217668814,0.61805073,0.444444444
NOx,can,2010,0.49815592,0.138140543,0.354396137
NOx,che,2010,0.42113707,0.078034303,0.108216853
NOx,chl,2010,0.958488471,0.572513874,0.244750572
NOx,chn,2010,1.387502609,0.295199548,0.287594951
NOx,civ,2010,1.217668814,0.61805073,0.444444444
NOx,cmr,2010,1.217668814,0.61805073,0.444444444
NOx,cod,2010,1.217668814,0.61805073,0.444444444
NOx,cog,2010,1.217668814,0.61805073,0.444444444
NOx,cok,2010,0.680561687,0.161083161,0.377164056
NOx,col,2010,0.958488471,0.572513874,0.244750572
NOx,com,2010,1.211642103,0.759976528,0.269444526
NOx,cpv,2010,1.217668814,0.61805073,0.444444444
NOx,cri,2010,0.934969707,0.657962273,0.860548272
NOx,cub,2010,0.934969707,0.657962273,0.860548272
NOx,cuw,2010,0.934969707,0.657962273,0.860548272
NOx,cym,2010,0.934969707,0.657962273,0.860548272
NOx,cyp,2010,0.565268769,0.193212777,0.171901631
NOx,cze,2010,0.565268769,0.193212777,0.171901631
NOx,deu,2010,0.42113707,0.078034303,0.108216853
NOx,dji,2010,1.211642103,0.759976528,0.269444526
NOx,dma,2010,0.934969707,0.657962273,0.860548272
NOx,dnk,2010,0.42113707,0.078034303,0.108216853
NOx,dom,2010,0.934969707,0.657962273,0.860548272
NOx,dza,2010,1.152465771,0.830786404,0.746273219
NOx,ecu,2010,0.958488471,0.572513874,0.244750572
NOx,egy,2010,1.152465771,0.830786404,0.746273219
NOx,eri,2010,1.211642103,0.759976528,0.269444526
NOx,esh,2010,1.152465771,0.830786404,0.746273219
NOx,esp,2010,0.42113707,0.078034303,0.108216853
NOx,est,2010,0.565268769,0.193212777,0.171901631
NOx,eth,2010,1.211642103,0.759976528,0.269444526
NOx,fin,2010,0.42113707,0.078034303,0.108216853
NOx,fji,2010,0.680561687,0.161083161,0.377164056
NOx,flk,2010,0.958488471,0.572513874,0.244750572
NOx,fra,2010,0.42113707,0.078034303,0.108216853
NOx,fro,2010,0.42113707,0.078034303,0.108216853
NOx,fsm,2010,0.680561687,0.161083161,0.377164056
NOx,gab,2010,1.217668814,0.61805073,0.444444444
NOx,gbr,2010,0.42113707,0.078034303,0.108216853
NOx,geo,2010,0.884908547,0.432364696,0.26985409
NOx,gha,2010,1.217668814,0.61805073,0.444444444
NOx,gib,2010,0.42113707,0.078034303,0.108216853
NOx,gin,2010,1.217668814,0.61805073,0.444444444
NOx,glp,2010,0.934969707,0.657962273,0.860548272
NOx,gmb,2010,1.217668814,0.61805073,0.444444444
NOx,gnb,2010,1.217668814,0.61805073,0.444444444
NOx,gnq,2010,1.217668814,0.61805073,0.444444444
NOx,grc,2010,0.42113707,0.078034303,0.108216853
NOx,grd,2010,0.934969707,0.657962273,0.860548272
NOx,grl,2010,0.42113707,0.078034303,0.108216853
NOx,gtm,2010,0.934969707,0.657962273,0.860548272
NOx,guf,2010,0.958488471,0.572513874,0.244750572
NOx,gum,2010,0.680561687,0.161083161,0.377164056
NOx,guy,2010,0.958488471,0.572513874,0.244750572
NOx,hkg,2010,1.387502609,0.295199548,0.287594951
NOx,hnd,2010,0.934969707,0.657962273,0.860548272
NOx,hrv,2010,0.565268769,0.193212777,0.171901631
NOx,hti,2010,0.934969707,0.657962273,0.860548272
NOx,hun,2010,0.565268769,0.193212777,0.171901631
NOx,idn,2010,1.492757102,0.483952562,0.58808933
NOx,ind,2010,1.365685875,0.208579022,0.25018264
NOx,irl,2010,0.42113707,0.078034303,0.108216853
NOx,irn,2010,1.128229537,0.302510844,0.128094433
NOx,irq,2010,1.128229537,0.302510844,0.128094433
NOx,isl,2010,0.42113707,0.078034303,0.108216853
NOx,isr,2010,1.128229537,0.302510844,0.128094433
NOx,ita,2010,0.42113707,0.078034303,0.108216853
NOx,jam,2010,0.934969707,0.657962273,0.860548272
NOx,jor,2010,1.128229537,0.302510844,0.128094433
NOx,jpn,2010,0.300658467,0.051767283,0.025958562
NOx,kaz,2010,0.948114144,0.886626605,0.857234894
NOx,ken,2010,1.211642103,0.759976528,0.269444526
NOx,kgz,2010,0.948114144,0.886626605,0.857234894
NOx,khm,2010,1.03661722,0.350969346,0.239005474
NOx,kir,2010,0.680561687,0.161083161,0.377164056
NOx,kna,2010,0.934969707,0.657962273,0.860548272
NOx,kor,2010,0.52470852,0.107898772,0.042306794
NOx,kwt,2010,1.128229537,0.302510844,0.128094433
NOx,lao,2010,1.03661722,0.350969346,0.239005474
NOx,lbn,2010,1.128229537,0.302510844,0.128094433
NOx,lbr,2010,1.217668814,0.61805073,0.444444444
NOx,lby,2010,1.152465771,0.830786404,0.746273219
NOx,lca,2010,0.934969707,0.657962273,0.860548272
NOx,lie,2010,0.42113707,0.078034303,0.108216853
NOx,lka,2010,1.10741569,0.939136377,0.573836237
NOx,lso,2010,1.217668814,0.61805073,0.444444444
NOx,ltu,2010,0.565268769,0.193212777,0.171901631
NOx,lux,2010,0.42113707,0.078034303,0.108216853
NOx,lva,2010,0.565268769,0.193212777,0.171901631
NOx,mac,2010,1.387502609,0.295199548,0.287594951
NOx,mar,2010,1.152465771,0.830786404,0.746273219
NOx,mda,2010,0.849671432,0.399669203,0.333320102
NOx,mdg,2010,1.211642103,0.759976528,0.269444526
NOx,mdv,2010,1.10741569,0.939136377,0.573836237
NOx,mex,2010,1.088094037,0.242756347,0.14640884
NOx,mhl,2010,0.680561687,0.161083161,0.377164056
NOx,mkd,2010,0.565268769,0.193212777,0.171901631
NOx,mli,2010,1.217668814,0.61805073,0.444444444
NOx,mlt,2010,0.565268769,0.193212777,0.171901631
NOx,mmr,2010,1.03661722,0.350969346,0.239005474
NOx,mne,2010,0.565268769,0.193212777,0.171901631
NOx,mng,2010,1.387502609,0.295199548,0.287594951
NOx,moz,2010,1.217668814,0.61805073,0.444444444
NOx,mrt,2010,1.217668814,0.61805073,0.444444444
NOx,msr,2010,0.934969707,0.657962273,0.860548272
NOx,mtq,2010,0.934969707,0.657962273,0.860548272
NOx,mus,2010,1.211642103,0.759976528,0.269444526
NOx,mwi,2010,1.217668814,0.61805073,0.444444444
NOx,mys,2010,1.03661722,0.350969346,0.239005474
NOx,nam,2010,1.217668814,0.61805073,0.444444444
NOx,ncl,2010,0.680561687,0.161083161,0.377164056
NOx,ner,2010,1.217668814,0.61805073,0.444444444
NOx,nga,2010,1.217668814,0.61805073,0.444444444
NOx,nic,2010,0.934969707,0.657962273,0.860548272
NOx,niu,2010,0.680561687,0.161083161,0.377164056
NOx,nld,2010,0.42113707,0.078034303,0.108216853
NOx,nor,2010,0.42113707,0.078034303,0.108216853
NOx,npl,2010,1.10741569,0.939136377,0.573836237
NOx,nzl,2010,0.680561687,0.161083161,0.377164056
NOx,omn,2010,1.128229537,0.302510844,0.128094433
NOx,pak,2010,1.10741569,0.939136377,0.573836237
NOx,pan,2010,0.934969707,0.657962273,0.860548272
NOx,per,2010,0.958488471,0.572513874,0.244750572
NOx,phl,2010,1.03661722,0.350969346,0.239005474
NOx,plw,2010,0.680561687,0.161083161,0.377164056
NOx,png,2010,1.492757102,0.483952562,0.58808933
NOx,pol,2010,0.565268769,0.193212777,0.171901631
NOx,pri,2010,0.934969707,0.657962273,0.860548272
NOx,prk,2010,0.52470852,0.107898772,0.042306794
NOx,prt,2010,0.42113707,0.078034303,0.108216853
NOx,pry,2010,0.958488471,0.572513874,0.244750572
NOx,pse,2010,1.128229537,0.302510844,0.128094433
NOx,pyf,2010,0.680561687,0.161083161,0.377164056
NOx,qat,2010,1.128229537,0.302510844,0.128094433
NOx,reu,2010,1.211642103,0.759976528,0.269444526
NOx,rou,2010,0.565268769,0.193212777,0.171901631
NOx,rus,2010,0.884908547,0.432364696,0.26985409
NOx,rwa,2010,1.211642103,0.759976528,0.269444526
NOx,sau,2010,1.128229537,0.302510844,0.128094433
NOx,sdn,2010,1.211642103,0.759976528,0.269444526
NOx,sen,2010,1.217668814,0.61805073,0.444444444
NOx,sgp,2010,1.03661722,0.350969346,0.239005474
NOx,slb,2010,0.680561687,0.161083161,0.377164056
NOx,sle,2010,1.217668814,0.61805073,0.444444444
NOx,slv,2010,0.934969707,0.657962273,0.860548272
NOx,som,2010,1.211642103,0.759976528,0.269444526
NOx,spm,2010,0.699302406,0.112574949,0.347376981
NOx,srb,2010,0.565268769,0.193212777,0.171901631
NOx,srb (kosovo),2010,0.565268769,0.193212777,0.171901631
NOx,ssd,2010,1.211642103,0.759976528,0.269444526
NOx,stp,2010,1.217668814,0.61805073,0.444444444
NOx,sur,2010,0.958488471,0.572513874,0.244750572
NOx,svk,2010,0.565268769,0.193212777,0.171901631
NOx,svn,2010,0.565268769,0.193212777,0.171901631
NOx,swe,2010,0.42113707,0.078034303,0.108216853
NOx,swz,2010,1.217668814,0.61805073,0.444444444
NOx,sxm,2010,0.934969707,0.657962273,0.860548272
NOx,syc,2010,1.211642103,0.759976528,0.269444526
NOx,syr,2010,1.128229537,0.302510844,0.128094433
NOx,tca,2010,0.934969707,0.657962273,0.860548272
NOx,tcd,2010,1.217668814,0.61805073,0.444444444
NOx,tgo,2010,1.217668814,0.61805073,0.444444444
NOx,tha,2010,1.03661722,0.350969346,0.239005474
NOx,tjk,2010,0.948114144,0.886626605,0.857234894
NOx,tkl,2010,0.680561687,0.161083161,0.377164056
NOx,tkm,2010,0.948114144,0.886626605,0.857234894
NOx,tls,2010,1.492757102,0.483952562,0.58808933
NOx,ton,2010,0.680561687,0.161083161,0.377164056
NOx,tto,2010,0.934969707,0.657962273,0.860548272
NOx,tun,2010,1.152465771,0.830786404,0.746273219
NOx,tur,2010,0.709243283,0.127066695,0.509692257
NOx,twn,2010,1.387502609,0.295199548,0.287594951
NOx,tza,2010,1.217668814,0.61805073,0.444444444
NOx,uga,2010,1.211642103,0.759976528,0.269444526
NOx,ukr,2010,0.849671432,0.399669203,0.333320102
NOx,ury,2010,0.958488471,0.572513874,0.244750572
NOx,usa,2010,0.699302406,0.112574949,0.347376981
NOx,uzb,2010,0.948114144,0.886626605,0.857234894
NOx,vct,2010,0.934969707,0.657962273,0.860548272
NOx,ven,2010,0.958488471,0.572513874,0.244750572
NOx,vgb,2010,0.934969707,0.657962273,0.860548272
NOx,vir,2010,0.934969707,0.657962273,0.860548272
NOx,vnm,2010,1.03661722,0.350969346,0.239005474
NOx,vut,2010,0.680561687,0.161083161,0.377164056
NOx,wlf,2010,0.680561687,0.161083161,0.377164056
NOx,wsm,2010,0.680561687,0.161083161,0.377164056
NOx,yem,2010,1.128229537,0.302510844,0.128094433
NOx,zaf,2010,1.002458503,0.705745974,0.428571429
NOx,zmb,2010,1.217668814,0.61805073,0.444444444
NOx,zwe,2010,1.217668814,0.61805073,0.444444444
OC,abw,2010,0.044752199,0.017400312,0
OC,afg,2010,0.05864703,0.052902859,0
OC,ago,2010,0.056166404,0.028816458,0
OC,alb,2010,0.009103326,0.003972055,0
OC,are,2010,0.024739376,0.005817677,0
OC,arg,2010,0.034940574,0.015167306,0
OC,arm,2010,0.020612783,0.007329756,0
OC,asm,2010,0.009551861,0.003058447,0
OC,atg,2010,0.044752199,0.017400312,0
OC,aus,2010,0.009551861,0.003058447,0
OC,aut,2010,0.00442256,0.005330377,0
OC,aze,2010,0.020612783,0.007329756,0
OC,bdi,2010,0.057244388,0.026818593,0
OC,bel,2010,0.00442256,0.005330377,0
OC,ben,2010,0.056166404,0.028816458,0
OC,bfa,2010,0.056166404,0.028816458,0
OC,bgd,2010,0.05864703,0.052902859,0
OC,bgr,2010,0.009103326,0.003972055,0
OC,bhr,2010,0.024739376,0.005817677,0
OC,bhs,2010,0.044752199,0.017400312,0
OC,bih,2010,0.009103326,0.003972055,0
OC,blr,2010,0.013476278,0.006128687,0
OC,blz,2010,0.044752199,0.017400312,0
OC,bmu,2010,0.044752199,0.017400312,0
OC,bol,2010,0.034940574,0.015167306,0
OC,bra,2010,0.023870608,0.009458011,0
OC,brb,2010,0.044752199,0.017400312,0
OC,brn,2010,0.034618088,0.020122922,0
OC,btn,2010,0.05864703,0.052902859,0
OC,bwa,2010,0.056166404,0.028816458,0
OC,caf,2010,0.056166404,0.028816458,0
OC,can,2010,0.005776701,0.003912616,0
OC,che,2010,0.00442256,0.005330377,0
OC,chl,2010,0.034940574,0.015167306,0
OC,chn,2010,0.033432298,0.006948476,0
OC,civ,2010,0.056166404,0.028816458,0
OC,cmr,2010,0.056166404,0.028816458,0
OC,cod,2010,0.056166404,0.028816458,0
OC,cog,2010,0.056166404,0.028816458,0
OC,cok,2010,0.009551861,0.003058447,0
OC,col,2010,0.034940574,0.015167306,0
OC,com,2010,0.057244388,0.026818593,0
OC,cpv,2010,0.056166404,0.028816458,0
OC,cri,2010,0.044752199,0.017400312,0
OC,cub,2010,0.044752199,0.017400312,0
