ALL,electricity,solar,CSP,2065,renewable,0.25,electricity,0,0.05,,,
ALL,electricity,solar,CSP,2080,renewable,0.25,electricity,0,0.05,,,
ALL,electricity,solar,CSP,2095,renewable,0.25,electricity,0,0.05,,,
,,,,,,,,,,,,
Intermittent Technology: cost,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1002,,,,,,,,,,,,
,,,,input-cost,,,,,,,,
region,supplysector,subsector,intermittent-technology,1990,2005,2020,2035,2050,2065,2080,2095,
USA,electricity,solar,CSP,15.83,15.83,14.69,13.62,12.63,11.72,10.87,10.08,
Canada,electricity,solar,CSP,19.51,19.51,18.10,16.79,15.57,14.45,13.40,12.43,
Western Europe,electricity,solar,CSP,18.97,18.97,17.60,16.32,15.14,14.04,13.03,12.08,
Japan,electricity,solar,CSP,17.04,17.04,15.80,14.66,13.60,12.61,11.70,10.85,
Australia_NZ,electricity,solar,CSP,13.60,13.60,12.62,11.71,10.86,10.07,9.34,8.66,
Former Soviet Union,electricity,solar,CSP,19.78,19.78,18.35,17.02,15.79,14.64,13.58,12.60,
China,electricity,solar,CSP,16.08,16.08,14.92,13.84,12.83,11.91,11.04,10.24,
Middle East,electricity,solar,CSP,11.94,11.94,11.08,10.28,9.53,8.84,8.20,7.61,
Africa,electricity,solar,CSP,11.84,11.84,10.98,10.18,9.45,8.76,8.13,7.54,
Latin America,electricity,solar,CSP,12.98,12.98,12.04,11.17,10.36,9.61,8.91,8.27,
Southeast Asia,electricity,solar,CSP,13.00,13.00,12.06,11.19,10.38,9.63,8.93,8.28,
Eastern Europe,electricity,solar,CSP,19.58,19.58,18.16,16.85,15.63,14.49,13.44,12.47,
Korea,electricity,solar,CSP,15.91,15.91,14.76,13.69,12.70,11.78,10.93,10.14,
India,electricity,solar,CSP,13.18,13.18,12.22,11.34,10.52,9.76,9.05,8.39,
,,,,,,,,,,,,
CSP technology: sharewt,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1003,,,,,,,,,,,,
,,,,sharewt,,,,,,,,
region,supplysector,subsector,intermittent-technology,1975,1990,2005,2020,2035,2050,2065,2080,2095
USA,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Canada,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Western Europe,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Japan,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Australia_NZ,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Former Soviet Union,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
China,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Middle East,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Africa,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Latin America,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Southeast Asia,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Eastern Europe,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
Korea,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
India,electricity,solar,CSP,0,0,0,1,1,1,1,1,1
,,,,,,,,,,,,
Backup technology: all input parameters,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1100,,,,,,,,,,,,
,,,,,,,,,,,,
region,supplysector,subsector,technology,period,minicam-energy-input,efficiency,minicam-non-energy-input,input-cost,CO2 tag added here,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,1975,wholesale gas,0.307,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,1990,wholesale gas,0.307,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2005,wholesale gas,0.307,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2020,wholesale gas,0.327,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2035,wholesale gas,0.333,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2050,wholesale gas,0.339,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2065,wholesale gas,0.345,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2080,wholesale gas,0.351,non-energy,0,,,,
ALL,csp_backup,gas,CSP Gas Hybrid Mode,2095,wholesale gas,0.358,non-energy,0,,,,
,,,,,,,,,,,,
CSP with storage technology,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1105,,,,,,,,,,,,
,,,,,,,,,,,,
region,supplysector,subsector,technology,period,minicam-energy-input,efficiency,lifetime,CO2 tag added here,,,,
ALL,electricity,solar,CSP_storage,1975,global solar resource,1,15,,,,,
ALL,electricity,solar,CSP_storage,1990,global solar resource,1,15,,,,,
ALL,electricity,solar,CSP_storage,2005,global solar resource,1,15,,,,,
ALL,electricity,solar,CSP_storage,2020,global solar resource,1,30,,,,,
ALL,electricity,solar,CSP_storage,2035,global solar resource,1,30,,,,,
ALL,electricity,solar,CSP_storage,2050,global solar resource,1,30,,,,,
ALL,electricity,solar,CSP_storage,2065,global solar resource,1,30,,,,,
ALL,electricity,solar,CSP_storage,2080,global solar resource,1,30,,,,,
ALL,electricity,solar,CSP_storage,2095,global solar resource,1,30,,,,,
,,,,,,,,,,,,
CSP with storage: cost,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1102,,,,,,,,,,,,
,,,,input-cost,,,,,,,,
region,supplysector,subsector,technology,1990,2005,2020,2035,2050,2065,2080,2095,
USA,electricity,solar,CSP_storage,12.72,12.72,11.80,10.95,10.15,9.42,8.74,8.10,
Canada,electricity,solar,CSP_storage,15.68,15.68,14.55,13.49,12.52,11.61,10.77,9.99,
Western Europe,electricity,solar,CSP_storage,15.25,15.25,14.14,13.12,12.17,11.29,10.47,9.71,
Japan,electricity,solar,CSP_storage,13.69,13.69,12.70,11.78,10.93,10.14,9.40,8.72,
Australia_NZ,electricity,solar,CSP_storage,10.93,10.93,10.14,9.41,8.73,8.09,7.51,6.96,
Former Soviet Union,electricity,solar,CSP_storage,15.90,15.90,14.75,13.68,12.69,11.77,10.92,10.13,
China,electricity,solar,CSP_storage,12.93,12.93,11.99,11.12,10.32,9.57,8.88,8.23,
Middle East,electricity,solar,CSP_storage,9.60,9.60,8.90,8.26,7.66,7.11,6.59,6.11,
Africa,electricity,solar,CSP_storage,9.51,9.51,8.82,8.19,7.59,7.04,6.53,6.06,
Latin America,electricity,solar,CSP_storage,10.43,10.43,9.67,8.97,8.32,7.72,7.16,6.64,
Southeast Asia,electricity,solar,CSP_storage,10.45,10.45,9.69,8.99,8.34,7.74,7.18,6.66,
Eastern Europe,electricity,solar,CSP_storage,15.74,15.74,14.60,13.54,12.56,11.65,10.81,10.02,
Korea,electricity,solar,CSP_storage,12.79,12.79,11.86,11.01,10.21,9.47,8.78,8.15,
India,electricity,solar,CSP_storage,10.59,10.59,9.82,9.11,8.45,7.84,7.27,6.75,
,,,,,,,,,,,,
CSP with storage technology: sharewt,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
1103,,,,,,,,,,,,
,,,,sharewt,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095
USA,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Canada,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Western Europe,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Japan,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Australia_NZ,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Former Soviet Union,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
China,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Middle East,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Africa,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Latin America,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Southeast Asia,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Eastern Europe,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
Korea,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
India,electricity,solar,CSP_storage,0,0,0,0.1,0.9,1,1,1,1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
