Beef,Mixed,Scavenging,1990,NH3_AGR,0,0,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Beef,Pastoral,Pasture,1990,NH3_AGR,1.21017E-09,5.86975E-10,0,0,7.18572E-10,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
Beef,Pastoral,Scavenging,1990,NH3_AGR,0,0,0,0,0,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
Dairy,Mixed,Corn,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,FodderCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,MiscCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,OilCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,OtherGrain,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,Rice,1990,NH3_AGR,0,0,1.03558E-09,1.2873E-09,0,0,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Dairy,Mixed,SugarCrop,1990,NH3_AGR,0,9.43439E-10,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Dairy,Mixed,Wheat,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,Pasture,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Mixed,Scavenging,1990,NH3_AGR,0,0,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Dairy,Pastoral,Pasture,1990,NH3_AGR,1.21017E-09,5.86975E-10,0,0,7.18572E-10,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
Dairy,Pastoral,Scavenging,1990,NH3_AGR,0,0,0,0,0,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
Pork,Mixed,Corn,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Pork,Mixed,FodderCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Pork,Mixed,MiscCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Pork,Mixed,OilCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Pork,Mixed,OtherGrain,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Pork,Mixed,Rice,1990,NH3_AGR,0,0,1.03558E-09,1.2873E-09,0,0,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Pork,Mixed,SugarCrop,1990,NH3_AGR,0,9.43439E-10,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Pork,Mixed,Wheat,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,Corn,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,FodderCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,MiscCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,OilCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,OtherGrain,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
Poultry,Mixed,Rice,1990,NH3_AGR,0,0,1.03558E-09,1.2873E-09,0,0,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Poultry,Mixed,SugarCrop,1990,NH3_AGR,0,9.43439E-10,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
Poultry,Mixed,Wheat,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,Corn,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,FodderCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,MiscCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,OilCrop,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,OtherGrain,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,Rice,1990,NH3_AGR,0,0,1.03558E-09,1.2873E-09,0,0,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
SheepGoat,Mixed,SugarCrop,1990,NH3_AGR,0,9.43439E-10,1.03558E-09,0,0,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,0,4.96189E-09
SheepGoat,Mixed,Wheat,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,Pasture,1990,NH3_AGR,1.2721E-09,9.43439E-10,1.03558E-09,1.2873E-09,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,1.08798E-09,1.298E-09,4.96189E-09
SheepGoat,Mixed,Scavenging,1990,NH3_AGR,0,0,1.03558E-09,0,1.77544E-09,3.31382E-10,1.87482E-09,2.71126E-09,6.12205E-10,1.98661E-10,6.10722E-10,0,1.298E-09,4.96189E-09
SheepGoat,Pastoral,Pasture,1990,NH3_AGR,1.21017E-09,5.86975E-10,0,0,7.18572E-10,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
SheepGoat,Pastoral,Scavenging,1990,NH3_AGR,0,0,0,0,7.18572E-10,2.10204E-11,1.42327E-09,3.29364E-09,8.04757E-11,1.81463E-10,1.31115E-10,0,7.91383E-11,1.70083E-10
