# ../aglu-data/level1//L107.an_FeedIO_R_C_Sys_Fd_Y.csv
# Written by LA107.an_IMAGE_R_C_Sys_Fd_Y.R
# Mon Mar 12 09:47:34 2018
# " Animal production input-output coefficients by GCAM region / commodity / system / feed type / year "
# " Unitless "
"GCAM_region_ID","GCAM_commodity","system","feed","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
30,"Poultry","Mixed","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"Poultry","Mixed","FeedCrops",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
32,"Poultry","Mixed","FeedCrops",4.964,4.928,4.892,4.856,4.82,4.784,4.748,4.712,4.676,4.64,4.606,4.572,4.538,4.504,4.47,4.436,4.402,4.368,4.334,4.3,4.28933333333333,4.27866666666667,4.268,4.25733333333333,4.24666666666667,4.236,4.22533333333333,4.21466666666667,4.204,4.19333333333333,4.18266666666667,4.172,4.16133333333333,4.15066666666667,4.14,4.118,4.096,4.074,4.052,4.03
1,"SheepGoat","Mixed","FeedCrops",36.377230168,36.366481086,36.355732004,36.344982922,36.33423384,36.323484758,36.312735676,36.301986594,36.291237512,36.28048843,35.657606467,35.034724504,34.411842541,33.788960578,33.166078615,32.543196652,31.920314689,31.297432726,30.674550763,30.0516688,29.8616222433333,29.6715756866667,29.48152913,29.2914825733333,29.1014360166667,28.91138946,28.7213429033333,28.5312963466667,28.34124979,28.1512032333333,27.9611566766667,27.77111012,27.5810635633333,27.3910170066667,27.20097045,27.1350882204,27.0692059908,27.0033237612,26.9374415316,26.871559302
2,"SheepGoat","Mixed","FeedCrops",25.651026605,25.62310299,25.595179375,25.56725576,25.539332145,25.51140853,25.483484915,25.4555613,25.427637685,25.39971407,25.325792389,25.251870708,25.177949027,25.104027346,25.030105665,24.956183984,24.882262303,24.808340622,24.734418941,24.66049726,24.6120176993333,24.5635381386667,24.515058578,24.4665790173333,24.4180994566667,24.369619896,24.3211403353333,24.2726607746667,24.224181214,24.1757016533333,24.1272220926667,24.078742532,24.0302629713333,23.9817834106667,23.93330385,23.762429658,23.591555466,23.420681274,23.249807082,23.07893289
3,"SheepGoat","Mixed","FeedCrops",21.429815917,21.141841824,20.853867731,20.565893638,20.277919545,19.989945452,19.701971359,19.413997266,19.126023173,18.83804908,18.359613683,17.881178286,17.402742889,16.924307492,16.445872095,15.967436698,15.489001301,15.010565904,14.532130507,14.05369511,13.8961253073333,13.7385555046667,13.580985702,13.4234158993333,13.2658460966667,13.108276294,12.9507064913333,12.7931366886667,12.635566886,12.4779970833333,12.3204272806667,12.162857478,12.0052876753333,11.8477178726667,11.69014807,11.6349023568,11.5796566436,11.5244109304,11.4691652172,11.413919504
4,"SheepGoat","Mixed","FeedCrops",21.153943373,21.149924616,21.145905859,21.141887102,21.137868345,21.133849588,21.129830831,21.125812074,21.121793317,21.11777456,21.218006491,21.318238422,21.418470353,21.518702284,21.618934215,21.719166146,21.819398077,21.919630008,22.019861939,22.12009387,22.2409745353333,22.3618552006667,22.482735866,22.6036165313333,22.7244971966667,22.845377862,22.9662585273333,23.0871391926667,23.208019858,23.3289005233333,23.4497811886667,23.570661854,23.6915425193333,23.8124231846667,23.93330385,23.7865450768,23.6397863036,23.4930275304,23.3462687572,23.199509984
5,"SheepGoat","Mixed","FeedCrops",27.073915786,26.857754162,26.641592538,26.425430914,26.20926929,25.993107666,25.776946042,25.560784418,25.344622794,25.12846117,25.058462417,24.988463664,24.918464911,24.848466158,24.778467405,24.708468652,24.638469899,24.568471146,24.498472393,24.42847364,24.3954623206667,24.3624510013333,24.329439682,24.2964283626667,24.2634170433333,24.230405724,24.1973944046667,24.1643830853333,24.131371766,24.0983604466667,24.0653491273333,24.032337808,23.9993264886667,23.9663151693333,23.93330385,23.6098019904,23.2863001308,22.9627982712,22.6392964116,22.315794552
6,"SheepGoat","Mixed","FeedCrops",40.71308333,39.57272461,38.43236589,37.29200717,36.15164845,35.01128973,33.87093101,32.73057229,31.59021357,30.44985485,30.434794517,30.419734184,30.404673851,30.389613518,30.374553185,30.359492852,30.344432519,30.329372186,30.314311853,30.29925152,30.0926994486667,29.8861473773333,29.679595306,29.4730432346667,29.2664911633333,29.059939092,28.8533870206667,28.6468349493333,28.440282878,28.2337308066667,28.0271787353333,27.820626664,27.6140745926667,27.4075225213333,27.20097045,27.105556512,27.010142574,26.914728636,26.819314698,26.72390076
7,"SheepGoat","Mixed","FeedCrops",61.258198584,61.386831208,61.515463832,61.644096456,61.77272908,61.901361704,62.029994328,62.158626952,62.287259576,62.4158922,61.760387013,61.104881826,60.449376639,59.793871452,59.138366265,58.482861078,57.827355891,57.171850704,56.516345517,55.86084033,55.530886364,55.200932398,54.870978432,54.541024466,54.2110705,53.881116534,53.551162568,53.221208602,52.891254636,52.56130067,52.231346704,51.901392738,51.571438772,51.241484806,50.91153084,50.9628970908,51.0142633416,51.0656295924,51.1169958432,51.168362094
8,"SheepGoat","Mixed","FeedCrops",26.24687081,26.37264044,26.49841007,26.6241797,26.74994933,26.87571896,27.00148859,27.12725822,27.25302785,27.37879748,27.78933069,28.1998639,28.61039711,29.02093032,29.43146353,29.84199674,30.25252995,30.66306316,31.07359637,31.48412958,31.198585638,30.913041696,30.627497754,30.341953812,30.05640987,29.770865928,29.485321986,29.199778044,28.914234102,28.62869016,28.343146218,28.057602276,27.772058334,27.486514392,27.20097045,27.0431414768,26.8853125036,26.7274835304,26.5696545572,26.411825584
9,"SheepGoat","Mixed","FeedCrops",70.678400633,70.724848886,70.771297139,70.817745392,70.864193645,70.910641898,70.957090151,71.003538404,71.049986657,71.09643491,72.179087945,73.26174098,74.344394015,75.42704705,76.509700085,77.59235312,78.675006155,79.75765919,80.840312225,81.92296526,79.8555362986667,77.7881073373333,75.720678376,73.6532494146667,71.5858204533333,69.518391492,67.4509625306667,65.3835335693333,63.316104608,61.2486756466667,59.1812466853333,57.113817724,55.0463887626667,52.9789598013333,50.91153084,51.608130446,52.304730052,53.001329658,53.697929264,54.39452887
10,"SheepGoat","Mixed","FeedCrops",20.2964120526768,20.4945520576309,20.6936818474518,20.893314961992,21.0932872752006,21.2940245701651,21.4951367529785,21.6965867783381,21.8985212182068,22.1008293443699,22.0570762862777,22.0139866558694,21.9716228202911,21.9300708828646,21.8894420010856,21.8498631267641,21.811357728372,21.7739731930123,21.7377269564598,21.7029486483288,21.2139175912249,20.7196936075125,20.254710196847,19.8237650955333,19.4106142487055,19.0914128696667,18.8446696808078,18.6290761826769,18.389779409266,18.1348235731587,17.8586895549949,17.5929573069968,17.327158590738,17.0949144264343,16.8919130475837,16.7260175437514,16.728840346929,16.725651612409,16.749509190197,16.7883762839203
11,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.7084576764,15.5621887428,15.4159198092,15.2696508756,15.123381942
12,"SheepGoat","Mixed","FeedCrops",41.6233406253978,41.9872665408765,42.351384336158,42.7154739926974,43.0790752764011,43.4427672078789,43.8071349567757,44.1711616395547,44.5356193279521,44.9007478141265,44.8828552572043,44.8646881357487,44.8464082480734,44.8276603109976,44.8086964700732,44.7898219350461,44.7707694325685,44.7517517902154,44.7326709011238,44.7135302989462,44.2715606406196,43.8295048918745,43.3873701788389,42.945165520628,42.5032893641313,42.0614847500483,41.6198060817665,41.1769532749185,40.73432470509,40.2915277450452,39.8484349733356,39.4053523766103,38.9633252244147,38.5211278413863,38.0789164546846,38.1661754317478,38.253511568717,38.3411477610019,38.428935195492,38.5165347875533
13,"SheepGoat","Mixed","FeedCrops",25.111856874,25.133515668,25.155174462,25.176833256,25.19849205,25.220150844,25.241809638,25.263468432,25.285127226,25.30678602,25.232134523,25.157483026,25.082831529,25.008180032,24.933528535,24.858877038,24.784225541,24.709574044,24.634922547,24.56027105,24.7363176766667,24.9123643033333,25.08841093,25.2644575566667,25.4405041833333,25.61655081,25.7925974366667,25.9686440633333,26.14469069,26.3207373166667,26.4967839433333,26.67283057,26.8488771966667,27.0249238233333,27.20097045,26.9382234016,26.6754763532,26.4127293048,26.1499822564,25.887235208
14,"SheepGoat","Mixed","FeedCrops",47.985949233,48.458717596,48.931485959,49.404254322,49.877022685,50.349791048,50.822559411,51.295327774,51.768096137,52.2408645,52.003237706,51.765610912,51.527984118,51.290357324,51.05273053,50.815103736,50.577476942,50.339850148,50.102223354,49.86459656,49.07936108,48.2941256,47.50889012,46.72365464,45.93841916,45.15318368,44.3679482,43.58271272,42.79747724,42.01224176,41.22700628,40.4417708,39.65653532,38.87129984,38.08606436,38.6974554076,39.3088464552,39.9202375028,40.5316285504,41.143019598
15,"SheepGoat","Mixed","FeedCrops",66.5550492224966,63.7912449714562,60.996603994885,58.1805853900715,55.3811826676897,52.5757930126536,49.7465992253382,46.9531514691573,44.1932370238005,41.4488366184722,38.7128812750005,35.9201367301772,33.1163864351374,30.32378981618,27.532094632819,24.7658433307916,22.0232867437397,19.2711737108001,16.4811285145273,13.5969651253107,13.6277046456439,13.6608361171391,13.6891086390312,13.7723475812856,13.895755138176,14.0037492124326,14.0759830489855,14.1502166200206,14.2361399987111,14.3537777418009,14.5102606436276,14.7178960370856,14.9167099506035,15.087887836437,15.2789143812006,15.2462887202023,15.2223142242,15.2130288115846,15.212257559489,15.1793126171312
16,"SheepGoat","Mixed","FeedCrops",25.111856874,25.133515668,25.155174462,25.176833256,25.19849205,25.220150844,25.241809638,25.263468432,25.285127226,25.30678602,25.232134523,25.157483026,25.082831529,25.008180032,24.933528535,24.858877038,24.784225541,24.709574044,24.634922547,24.56027105,24.7363176766667,24.9123643033333,25.08841093,25.2644575566667,25.4405041833333,25.61655081,25.7925974366667,25.9686440633333,26.14469069,26.3207373166667,26.4967839433333,26.67283057,26.8488771966667,27.0249238233333,27.20097045,26.9382234016,26.6754763532,26.4127293048,26.1499822564,25.887235208
17,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
18,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.6765320752,15.4983375404,15.3201430056,15.1419484708,14.963753936
19,"SheepGoat","Mixed","FeedCrops",35.173512014,34.274882558,33.376253102,32.477623646,31.57899419,30.680364734,29.781735278,28.883105822,27.984476366,27.08584691,26.854816678,26.623786446,26.392756214,26.161725982,25.93069575,25.699665518,25.468635286,25.237605054,25.006574822,24.77554459,24.9372396473333,25.0989347046667,25.260629762,25.4223248193333,25.5840198766667,25.745714934,25.9074099913333,26.0691050486667,26.230800106,26.3924951633333,26.5541902206667,26.715885278,26.8775803353333,27.0392753926667,27.20097045,26.8845109304,26.5680514108,26.2515918912,25.9351323716,25.618672852
20,"SheepGoat","Mixed","FeedCrops",105.8631798,108.8673195,111.8714592,114.8755989,117.8797386,120.8838783,123.888018,126.8921577,129.8962974,132.9004371,125.604444961,118.308452822,111.012460683,103.716468544,96.420476405,89.124484266,81.828492127,74.532499988,67.236507849,59.94051571,59.3385833853333,58.7366510606667,58.134718736,57.5327864113333,56.9308540866667,56.328921762,55.7269894373333,55.1250571126667,54.523124788,53.9211924633333,53.3192601386667,52.717327814,52.1153954893333,51.5134631646667,50.91153084,50.3195088504,49.7274868608,49.1354648712,48.5434428816,47.951420892
21,"SheepGoat","Mixed","FeedCrops",26.301342329,25.525632308,24.749922287,23.974212266,23.198502245,22.422792224,21.647082203,20.871372182,20.095662161,19.31995214,18.954679507,18.589406874,18.224134241,17.858861608,17.493588975,17.128316342,16.763043709,16.397771076,16.032498443,15.66722581,15.512843224,15.358460638,15.204078052,15.049695466,14.89531288,14.740930294,14.586547708,14.432165122,14.277782536,14.12339995,13.969017364,13.814634778,13.660252192,13.505869606,13.35148702,13.2955271672,13.2395673144,13.1836074616,13.1276476088,13.071687756
22,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
23,"SheepGoat","Mixed","FeedCrops",47.108487915,47.61581176,48.123135605,48.63045945,49.137783295,49.64510714,50.152430985,50.65975483,51.167078675,51.67440252,51.396648424,51.118894328,50.841140232,50.563386136,50.28563204,50.007877944,49.730123848,49.452369752,49.174615656,48.89686156,48.1761417466667,47.4554219333333,46.73470212,46.0139823066667,45.2932624933333,44.57254268,43.8518228666667,43.1311030533333,42.41038324,41.6896634266667,40.9689436133333,40.2482238,39.5275039866667,38.8067841733333,38.08606436,38.2183355848,38.3506068096,38.4828780344,38.6151492592,38.747420484
24,"SheepGoat","Mixed","FeedCrops",21.153943373,21.149924616,21.145905859,21.141887102,21.137868345,21.133849588,21.129830831,21.125812074,21.121793317,21.11777456,21.218006491,21.318238422,21.418470353,21.518702284,21.618934215,21.719166146,21.819398077,21.919630008,22.019861939,22.12009387,22.2409745353333,22.3618552006667,22.482735866,22.6036165313333,22.7244971966667,22.845377862,22.9662585273333,23.0871391926667,23.208019858,23.3289005233333,23.4497811886667,23.570661854,23.6915425193333,23.8124231846667,23.93330385,23.7865450768,23.6397863036,23.4930275304,23.3462687572,23.199509984
25,"SheepGoat","Mixed","FeedCrops",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
26,"SheepGoat","Mixed","FeedCrops",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
27,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.5919822272,15.3292378444,15.0664934616,14.8037490788,14.541004696
28,"SheepGoat","Mixed","FeedCrops",31.232520502,30.311374394,29.390228286,28.469082178,27.54793607,26.626789962,25.705643854,24.784497746,23.863351638,22.94220553,22.508448771,22.074692012,21.640935253,21.207178494,20.773421735,20.339664976,19.905908217,19.472151458,19.038394699,18.60463794,18.421310518,18.237983096,18.054655674,17.871328252,17.68800083,17.504673408,17.321345986,17.138018564,16.954691142,16.77136372,16.588036298,16.404708876,16.221381454,16.038054032,15.85472661,15.733902158,15.613077706,15.492253254,15.371428802,15.25060435
29,"SheepGoat","Mixed","FeedCrops",31.2673650660196,30.3400237526681,29.4148143367096,28.4895465397341,27.56556508239,26.6419403228427,25.7189061827998,24.7963127204304,23.8740300823998,22.9517161214008,22.5218898691053,22.0921464894064,21.66211886427,21.2320210210902,20.8019564677692,20.3707411622901,19.9387830588582,19.5064829971573,19.0743565632879,18.6421062603652,18.4640449741123,18.286523250297,18.1101197098179,17.9332046067699,17.7567837599001,17.5816450654265,17.404804545749,17.2265870330331,17.0483846780254,16.8692435556072,16.6866877148735,16.5102608635543,16.3278309720103,16.1410722497439,15.9522545392239,15.78793605123,15.6180369750745,15.4540565994853,15.2922915872411,15.1322392878677
30,"SheepGoat","Mixed","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,"SheepGoat","Mixed","FeedCrops",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
32,"SheepGoat","Mixed","FeedCrops",37.728687548,38.236145536,38.743603524,39.251061512,39.7585195,40.265977488,40.773435476,41.280893464,41.788351452,42.29580944,42.531888323,42.767967206,43.004046089,43.240124972,43.476203855,43.712282738,43.948361621,44.184440504,44.420519387,44.65659827,45.0735937746667,45.4905892793333,45.907584784,46.3245802886667,46.7415757933333,47.158571298,47.5755668026667,47.9925623073333,48.409557812,48.8265533166667,49.2435488213333,49.660544326,50.0775398306667,50.4945353353333,50.91153084,50.5189944192,50.1264579984,49.7339215776,49.3413851568,48.948848736
1,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,"Beef","Pastoral","FeedCrops",150.30133497,149.33976684,148.37819871,147.41663058,146.45506245,145.49349432,144.53192619,143.57035806,142.60878993,141.6472218,142.10437204,142.56152228,143.01867252,143.47582276,143.932973,144.39012324,144.84727348,145.30442372,145.76157396,146.2187242,146.648845293333,147.078966386667,147.50908748,147.939208573333,148.369329666667,148.79945076,149.229571853333,149.659692946667,150.08981404,150.519935133333,150.950056226667,151.38017732,151.810298413333,152.240419506667,152.6705406,150.5617019268,148.4528632536,146.3440245804,144.2351859072,142.126347234
3,"Beef","Pastoral","FeedCrops",11.1985081588,11.0480224876,10.8975368164,10.7470511452,10.596565474,10.4460798028,10.2955941316,10.1451084604,9.9946227892,9.844137118,9.5941227118,9.3441083056,9.0940938994,8.8440794932,8.594065087,8.3440506808,8.0940362746,7.8440218684,7.5940074622,7.343993056,7.2616523244,7.1793115928,7.0969708612,7.0146301296,6.932289398,6.8499486664,6.7676079348,6.6852672032,6.6029264716,6.52058574,6.4382450084,6.3559042768,6.2735635452,6.1912228136,6.108882082,6.08001251216,6.05114294232,6.02227337248,5.99340380264,5.9645342328
4,"Beef","Pastoral","FeedCrops",102.779503626,101.932879052,101.086254478,100.239629904,99.39300533,98.546380756,97.699756182,96.853131608,96.006507034,95.15988246,94.129021255,93.09816005,92.067298845,91.03643764,90.005576435,88.97471523,87.943854025,86.91299282,85.882131615,84.85127041,85.34261172,85.83395303,86.32529434,86.81663565,87.30797696,87.79931827,88.29065958,88.78200089,89.2733422,89.76468351,90.25602482,90.74736613,91.23870744,91.73004875,92.22139006,91.6522070288,91.0830239976,90.5138409664,89.9446579352,89.375474904
5,"Beef","Pastoral","FeedCrops",135.8039163,134.6087118,133.4135073,132.2183028,131.0230983,129.8278938,128.6326893,127.4374848,126.2422803,125.0470758,125.9059053,126.7647348,127.6235643,128.4823938,129.3412233,130.2000528,131.0588823,131.9177118,132.7765413,133.6353708,133.100871433333,132.566372066667,132.0318727,131.497373333333,130.962873966667,130.4283746,129.893875233333,129.359375866667,128.8248765,128.290377133333,127.755877766667,127.2213784,126.686879033333,126.152379666667,125.6178803,123.9178667496,122.2178531992,120.5178396488,118.8178260984,117.117812548
6,"Beef","Pastoral","FeedCrops",52.340470217,51.164268824,49.988067431,48.811866038,47.635664645,46.459463252,45.283261859,44.107060466,42.930859073,41.75465768,41.406915702,41.059173724,40.711431746,40.363689768,40.01594779,39.668205812,39.320463834,38.972721856,38.624979878,38.2772379,38.4417958473333,38.6063537946667,38.770911742,38.9354696893333,39.1000276366667,39.264585584,39.4291435313333,39.5937014786667,39.758259426,39.9228173733333,40.0873753206667,40.251933268,40.4164912153333,40.5810491626667,100,100,100,100,100,100
7,"Beef","Pastoral","FeedCrops",90.167292215,89.9908796,89.814466985,89.63805437,89.461641755,89.28522914,89.108816525,88.93240391,88.755991295,88.57957868,86.946387061,85.313195442,83.680003823,82.046812204,80.413620585,78.780428966,77.147237347,75.514045728,73.880854109,72.24766249,71.570583832,70.893505174,70.216426516,69.539347858,68.8622692,68.185190542,67.508111884,66.831033226,66.153954568,65.47687591,64.799797252,64.122718594,63.445639936,62.768561278,62.09148262,62.0602586552,62.0290346904,61.9978107256,61.9665867608,61.935362796
8,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,"Beef","Pastoral","FeedCrops",76.902526117,76.908703634,76.914881151,76.921058668,76.927236185,76.933413702,76.939591219,76.945768736,76.951946253,76.95812377,78.032747397,79.107371024,80.181994651,81.256618278,82.331241905,83.405865532,84.480489159,85.555112786,86.629736413,87.70436004,86.9883720153333,86.2723839906667,85.556395966,84.8404079413333,84.1244199166667,83.408431892,82.6924438673333,81.9764558426667,81.260467818,80.5444797933333,79.8284917686667,79.112503744,78.3965157193333,77.6805276946667,76.96453967,75.6668290196,74.3691183692,73.0714077188,71.7736970684,70.475986418
10,"Beef","Pastoral","FeedCrops",51.2931884423248,49.9020634543099,48.8481701729646,48.6301624827438,47.054957907724,46.6317622949104,46.5301994178765,46.0231935992244,45.1816534533592,44.5616315559043,43.2412773937505,41.6869471930858,40.1978657064242,38.877022550267,37.5536349767371,36.2725888290966,35.0605537159368,33.8275213489455,32.9344026732692,32.1020299996204,31.2166066323837,30.3700657323203,29.7079692408479,29.0895145606224,28.4568471244074,28.1507733114493,27.8926569604647,27.5706629103622,26.5215292673555,25.397068074996,24.0337104801475,22.7500565728704,21.4751980559408,20.5439303059367,19.7051827934677,19.8864519428202,20.0549488221718,20.2546197993867,20.4632548082318,20.6685788121931
11,"Beef","Pastoral","FeedCrops",514.0544436,495.059656,476.0648684,457.0700808,438.0752932,419.0805056,400.085718,381.0909304,362.0961428,343.1013552,324.41378619,305.72621718,287.03864817,268.35107916,249.66351015,230.97594114,212.28837213,193.60080312,174.91323411,156.2256651,149.838882348667,143.452099597333,137.065316846,130.678534094667,124.291751343333,117.904968592,111.518185840667,105.131403089333,98.744620338,92.3578375866667,85.9710548353333,79.584272084,73.1974893326667,66.8107065813333,60.42392383,60.2391440152,60.0543642004,59.8695843856,59.6848045708,59.500024756
12,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
13,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
14,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
15,"Beef","Pastoral","FeedCrops",18.33409489,36.66818978,55.00228467,73.33637956,91.67047445,110.00456934,128.33866423,146.67275912,165.00685401,183.3409489,176.31603239,169.29111588,162.26619937,155.24128286,148.21636635,141.19144984,134.16653333,127.14161682,120.11670031,113.0917838,112.781972933333,112.472162066667,112.1623512,111.852540333333,111.542729466667,111.2329186,110.923107733333,110.613296866667,110.303486,109.993675133333,109.683864266667,109.3740534,109.064242533333,108.754431666667,108.4446208,108.607913904,108.771207008,108.934500112,109.097793216,109.26108632
16,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
17,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
18,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
19,"Beef","Pastoral","FeedCrops",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
20,"Beef","Pastoral","FeedCrops",86.644171636,85.512180072,84.380188508,83.248196944,82.11620538,80.984213816,79.852222252,78.720230688,77.588239124,76.45624756,74.605504426,72.754761292,70.904018158,69.053275024,67.20253189,65.351788756,63.501045622,61.650302488,59.799559354,57.94881622,57.1970935053333,56.4453707906667,55.693648076,54.9419253613333,54.1902026466667,53.438479932,52.6867572173333,51.9350345026667,51.183311788,50.4315890733333,49.6798663586667,48.928143644,48.1764209293333,47.4246982146667,46.6729755,46.275564256,45.878153012,45.480741768,45.083330524,44.68591928
