# File: LDS_ag_prod_t.csv
# Title: Initialization of production (t) by country/GLU/crop
# Units: tons
# Author: moirai
# Description: Initialization of production (t) by country/GLU/crop
# Original source: many, including HYDE and SAGE
# Source: https://github.com/JGCRI/moirai
# ----------
ctry_iso,glu_code,SAGE_crop,value
egy,80,Figs,37
egy,80,FrtFrshNES,69
egy,80,FrtTrpFrNES,1
egy,80,Grapes,54
egy,80,Lmn_Lme,57
egy,80,Mangoes,57
egy,80,Oranges,126
egy,80,Peach_Nctrn,63
egy,80,Pears,8
egy,80,Plums,4
egy,80,Strawberries,12
egy,80,TngMndClmnt,4
egy,80,GrndntWShll,2
egy,80,Linseed,5
egy,80,Olives,83
egy,80,SesameSeed,7
egy,80,Soybeans,5
egy,80,SnflwrSeed,8
egy,80,Ans_bdn_fnnl,4
egy,80,Pimento,9
egy,80,BeansDry,7
egy,80,BrdBeansDry,82
egy,80,CowPeasDry,1
egy,80,Lentils,1
egy,80,Lupins,1
egy,80,Pulsesnes,1
egy,80,Potatoes,376
egy,80,SweetPotato,142
egy,80,TaroCocoYam,13
egy,80,SugarBeets,12
egy,80,SugarCane,3025
egy,80,Nutsnes,1
egy,80,Walnuts,2
egy,80,Artichokes,13
egy,80,BeanGreen,41
egy,80,Cabbages,108
egy,80,Cntlp_othMln,830
egy,80,Carrots,25
egy,80,Cauliflower,21
egy,80,Chll_PpprGrn,83
egy,80,Ccmbr_Ghrkn,138
egy,80,Eggplants,532
egy,80,Garlic,35
egy,80,Lettuce,31
egy,80,Okra,16
egy,80,OnionDry,111
egy,80,PeasGreen,44
egy,80,PmpknSqshGrd,1081
egy,80,Spinach,9
egy,80,Tomatoes,4298
egy,80,VgtbFrshNES,107
egy,80,Watermelons,2282
egy,87,Barley,99491
egy,87,Maize,5937660
egy,87,PaddyRice,5556601
egy,87,Rye,26331
egy,87,Sorghum,879749
egy,87,Wheat,6162353
egy,87,FlaxFibr_Tow,10622
egy,87,Jute,2113
egy,87,SeedCotton,674098
egy,87,Clovr4FrgSlg,46617980
egy,87,Apples,427418
egy,87,Apricots,60575
egy,87,Bananas,733335
egy,87,Berriesnes,618
egy,87,CitrusFrtNES,2656
egy,87,Dates,942343
egy,87,Figs,183585
egy,87,FrtFrshNES,335948
egy,87,FrtTrpFrNES,6591
egy,87,Grpfrt_Pmlos,2828
egy,87,Grapes,972961
egy,87,Lmn_Lme,280510
egy,87,Mangoes,278616
egy,87,Oranges,1564460
egy,87,Peach_Nctrn,309510
egy,87,Pears,41199
egy,87,Plums,20111
egy,87,StnFrtNESFrh,797
egy,87,Strawberries,59304
egy,87,TngMndClmnt,437523
egy,87,GrndntWShll,124649
egy,87,Linseed,24498
egy,87,Olives,138894
egy,87,SesameSeed,32858
egy,87,Soybeans,24327
egy,87,SnflwrSeed,36900
egy,87,Ans_bdn_fnnl,21013
egy,87,Pimento,44088
egy,87,BeansDry,36228
egy,87,BrdBeansDry,400049
egy,87,ChickPeas,12692
egy,87,CowPeasDry,6382
egy,87,Lentils,4301
egy,87,Lupins,4526
egy,87,PeasDry,301
egy,87,Pulsesnes,6442
egy,87,Vetches,1584
egy,87,Potatoes,1843059
egy,87,Root_TbrNES,3663
egy,87,SweetPotato,247265
egy,87,TaroCocoYam,65374
egy,87,SugarBeets,2420482
egy,87,SugarCane,14814373
egy,87,Nutsnes,6363
egy,87,Walnuts,7978
egy,87,Artichokes,63481
egy,87,BeanGreen,201729
egy,87,BrdBeanGreen,2379
egy,87,Cabbages,530201
egy,87,Cntlp_othMln,535058
egy,87,Carrots,120090
egy,87,Cauliflower,105014
egy,87,Chll_PpprGrn,407804
egy,87,Ccmbr_Ghrkn,451930
egy,87,Eggplants,623178
egy,87,Garlic,202732
egy,87,Lettuce,152523
egy,87,Okra,79843
egy,87,OnionDry,674228
egy,87,PeasGreen,213990
egy,87,PmpknSqshGrd,554879
egy,87,Spinach,44218
egy,87,Tomatoes,5474019
egy,87,VgtbFrshNES,524022
egy,87,Watermelons,1459719
egy,98,Barley,231
egy,98,Maize,987
egy,98,PaddyRice,39
egy,98,Rye,1
egy,98,Wheat,420
egy,98,SeedCotton,25
egy,98,Clovr4FrgSlg,1734
egy,98,Apples,84
egy,98,Apricots,2
egy,98,Bananas,31
egy,98,Dates,35
egy,98,Figs,7
egy,98,FrtFrshNES,12
egy,98,Grapes,43
egy,98,Lmn_Lme,10
egy,98,Mangoes,10
egy,98,Oranges,102
egy,98,Peach_Nctrn,12
egy,98,Pears,2
egy,98,Strawberries,2
egy,98,TngMndClmnt,33
egy,98,GrndntWShll,10
egy,98,Linseed,1
egy,98,Olives,1351
egy,98,SesameSeed,1
egy,98,Soybeans,1
egy,98,SnflwrSeed,1
egy,98,Ans_bdn_fnnl,1
egy,98,Pimento,2
egy,98,BeansDry,1
egy,98,BrdBeansDry,15
egy,98,Potatoes,69
egy,98,TaroCocoYam,2
egy,98,SugarBeets,41
egy,98,SugarCane,551
egy,98,Artichokes,2
egy,98,BeanGreen,8
egy,98,Cabbages,20
egy,98,Cntlp_othMln,55
egy,98,Carrots,4
egy,98,Cauliflower,4
egy,98,Chll_PpprGrn,15
egy,98,Ccmbr_Ghrkn,72
egy,98,Eggplants,364
egy,98,Garlic,13
egy,98,Lettuce,6
egy,98,Okra,3
egy,98,OnionDry,22
egy,98,PeasGreen,8
egy,98,PmpknSqshGrd,341
egy,98,Spinach,2
egy,98,Tomatoes,6170
egy,98,VgtbFrshNES,19
egy,98,Watermelons,64
egy,144,Barley,1929
egy,144,Maize,3497
egy,144,PaddyRice,7098
egy,144,Rye,127
egy,144,Sorghum,560
egy,144,Wheat,14877
egy,144,FlaxFibr_Tow,51
egy,144,Jute,10
egy,144,SeedCotton,3245
egy,144,Clovr4FrgSlg,224431
egy,144,Apples,388
egy,144,Apricots,292
egy,144,Bananas,718
egy,144,Berriesnes,3
egy,144,CitrusFrtNES,5
egy,144,Dates,4537
egy,144,Figs,884
egy,144,FrtFrshNES,1617
egy,144,FrtTrpFrNES,32
egy,144,Grpfrt_Pmlos,13
egy,144,Grapes,1250
egy,144,Lmn_Lme,1350
egy,144,Mangoes,1341
egy,144,Oranges,854
egy,144,Peach_Nctrn,1490
egy,144,Pears,198
egy,144,Plums,97
egy,144,StnFrtNESFrh,3
egy,144,Strawberries,286
egy,144,TngMndClmnt,1514
egy,144,GrndntWShll,275
egy,144,Linseed,118
egy,144,Olives,707
egy,144,SesameSeed,158
egy,144,Soybeans,117
egy,144,SnflwrSeed,178
egy,144,Ans_bdn_fnnl,101
egy,144,Pimento,212
egy,144,BeansDry,174
egy,144,BrdBeansDry,1926
egy,144,ChickPeas,38
egy,144,CowPeasDry,31
egy,144,Lentils,21
egy,144,Lupins,22
egy,144,PeasDry,1
egy,144,Pulsesnes,31
egy,144,Vetches,8
egy,144,Potatoes,8873
egy,144,Root_TbrNES,18
egy,144,SweetPotato,3
egy,144,TaroCocoYam,315
egy,144,SugarCane,71320
egy,144,Nutsnes,31
egy,144,Walnuts,38
egy,144,Artichokes,306
egy,144,BeanGreen,971
egy,144,BrdBeanGreen,12
egy,144,Cabbages,2553
egy,144,Cntlp_othMln,378
egy,144,Carrots,578
egy,144,Cauliflower,506
egy,144,Chll_PpprGrn,1963
egy,144,Ccmbr_Ghrkn,721
egy,144,Eggplants,738
egy,144,Garlic,60
egy,144,Lettuce,734
egy,144,Okra,384
egy,144,OnionDry,4325
egy,144,PeasGreen,1030
egy,144,PmpknSqshGrd,1189
egy,144,Spinach,213
egy,144,Tomatoes,12319
egy,144,VgtbFrshNES,2523
egy,144,Watermelons,673
eri,87,Barley,15063
eri,87,Cerealsnes,7886
eri,87,Maize,7028
eri,87,Millet,9338
eri,87,Sorghum,65136
eri,87,Wheat,10334
eri,87,SeedCotton,10
eri,87,Avocados,5
eri,87,FrtFrshNES,2553
eri,87,Mangoes,23
eri,87,Papayas,32
eri,87,CastorBeans,3
eri,87,GrndntWShll,1013
eri,87,Linseed,236
eri,87,Oilseedsnes,11439
eri,87,SfflwrSeed,8
eri,87,SesameSeed,2478
eri,87,Soybeans,5
eri,87,CoffeeGreen,47
eri,87,Pimento,23
eri,87,spicesnes,544
eri,87,BeansDry,1040
eri,87,BrdBeansDry,1459
eri,87,ChickPeas,2150
eri,87,Lentils,147
eri,87,PeasDry,1531
eri,87,Pulsesnes,21768
eri,87,Vetches,3340
eri,87,Potatoes,19806
eri,87,Root_TbrNES,60193
eri,87,SweetPotato,55
eri,87,Yams,59
eri,87,SugarCane,429
eri,87,Nutsnes,15
eri,87,Cabbages,26
eri,87,OnionDry,23
eri,87,VgtbFrshNES,19157
eri,100,Barley,4971
eri,100,Cerealsnes,2714
eri,100,Maize,2365
eri,100,Millet,3245
eri,100,Sorghum,27069
eri,100,Wheat,2617
eri,100,FrtFrshNES,896
eri,100,GrndntWShll,358
eri,100,Linseed,76
eri,100,Oilseedsnes,4032
eri,100,SesameSeed,876
eri,100,spicesnes,172
eri,100,BeansDry,359
eri,100,BrdBeansDry,502
eri,100,ChickPeas,577
eri,100,Lentils,39
eri,100,PeasDry,506
eri,100,Pulsesnes,7710
eri,100,Vetches,1171
eri,100,Potatoes,6987
eri,100,Root_TbrNES,21061
eri,100,VgtbFrshNES,6755
eri,179,Barley,1107
eri,179,Cerealsnes,188
eri,179,Maize,164
eri,179,Millet,211
eri,179,Sorghum,2196
eri,179,Wheat,266
eri,179,FrtFrshNES,61
eri,179,GrndntWShll,24
eri,179,Linseed,5
eri,179,Oilseedsnes,275
eri,179,SesameSeed,60
eri,179,spicesnes,12
eri,179,BeansDry,25
eri,179,BrdBeansDry,35
eri,179,ChickPeas,40
eri,179,Lentils,3
eri,179,PeasDry,35
eri,179,Pulsesnes,527
eri,179,Vetches,80
eri,179,Potatoes,477
eri,179,Root_TbrNES,1438
eri,179,VgtbFrshNES,461
esp,41,Barley,523
esp,41,Maize,2474
esp,41,MixedGrain,3
esp,41,Oats,50
esp,41,PaddyRice,12
esp,41,Rye,1
esp,41,Sorghum,3
esp,41,Triticale,5
esp,41,Wheat,819
esp,41,HempFibr_Tow,1
esp,41,Alff4FrgSlg,852
esp,41,Beets4Fodder,10
esp,41,Cabbage4Fddr,10
esp,41,Clovr4FrgSlg,4
esp,41,GrsNESFrgSlg,233
esp,41,LgmNESFrgSlg,86
esp,41,Maize4FrgSlg,283
esp,41,MxGrss_Lgm,730
esp,41,RyeGrsFrgSlg,82
esp,41,Srgm4FrgSlg,12
esp,41,Turnips4Fddr,15
esp,41,Vgt_RootFddr,18
esp,41,Apples,59
esp,41,Apricots,10
esp,41,Avocados,5
esp,41,Bananas,27
esp,41,Carobs,6
esp,41,Cherries,6
esp,41,Figs,4
esp,41,FrtFrshNES,7
esp,41,FrtTrpFrNES,2
esp,41,Grapes,554
esp,41,Lmn_Lme,65
esp,41,Oranges,191
esp,41,Peach_Nctrn,74
esp,41,Pears,47
esp,41,Plums,12
esp,41,Strawberries,21
esp,41,TngMndClmnt,132
esp,41,Linseed,1
esp,41,Olives,10
esp,41,Rapeseed,12
esp,41,Soybeans,24
esp,41,SnflwrSeed,87
esp,41,Pimento,1
esp,41,TbccLeaves,5
esp,41,BeansDry,1
esp,41,BrdBeansDry,1
esp,41,ChickPeas,4
esp,41,Lentils,1
esp,41,Lupins,1
esp,41,PeasDry,5
esp,41,Pulsesnes,4
esp,41,Vetches,9
esp,41,Potatoes,91
esp,41,Almonds,18
esp,41,Chestnuts,1
esp,41,HzlntFlbrt,2
esp,41,Walnuts,1
esp,41,Artichokes,19
esp,41,Asparagus,4
esp,41,BeanGreen,19
esp,41,BrdBeanGreen,5
esp,41,Cabbages,21
esp,41,Cntlp_othMln,71
esp,41,Carrots,27
esp,41,Cauliflower,31
esp,41,Chll_PpprGrn,66
esp,41,Ccmbr_Ghrkn,32
esp,41,Eggplants,11
esp,41,Garlic,12
esp,41,Lettuce,70
esp,41,OnionDry,66
esp,41,OnionShlltGn,2
esp,41,PeasGreen,4
esp,41,PmpknSqshGrd,14
esp,41,Spinach,4
esp,41,Tomatoes,258
esp,41,VgtbFrshNES,32
esp,41,Watermelons,48
esp,60,Barley,31256
esp,60,Maize,127381
esp,60,Millet,11
esp,60,MixedGrain,482
esp,60,Oats,7495
esp,60,PaddyRice,55
esp,60,Rye,18069
esp,60,Sorghum,398
esp,60,Triticale,729
esp,60,Wheat,81795
esp,60,FlaxFibr_Tow,36
esp,60,HempFibr_Tow,158
esp,60,Alff4FrgSlg,127918
esp,60,Beets4Fodder,1559
esp,60,Cabbage4Fddr,1557
esp,60,Carrots4Fddr,43
esp,60,Clovr4FrgSlg,560
esp,60,GrsNESFrgSlg,34983
esp,60,LgmNESFrgSlg,12856
esp,60,Maize4FrgSlg,42463
esp,60,MxGrss_Lgm,109601
esp,60,RyeGrsFrgSlg,12336
esp,60,Srgm4FrgSlg,1737
esp,60,Turnips4Fddr,2294
esp,60,Vgt_RootFddr,2775
esp,60,Apples,8803
esp,60,Apricots,1452
esp,60,Avocados,703
esp,60,Bananas,4081
esp,60,Berriesnes,19
esp,60,Carobs,896
esp,60,Cherries,959
esp,60,CitrusFrtNES,102
esp,60,Dates,56
esp,60,Figs,532
esp,60,FrtFrshNES,1061
esp,60,FrtTrpFrNES,355
esp,60,Grpfrt_Pmlos,250
esp,60,Grapes,180036
esp,60,KiwiFruit,102
esp,60,Lmn_Lme,9750
esp,60,Oranges,28643
esp,60,Peach_Nctrn,11104
esp,60,Pears,7055
esp,60,Plums,1790
esp,60,Quinces,45
esp,60,Raspberries,26
esp,60,Strawberries,3157
esp,60,TngMndClmnt,19758
esp,60,Linseed,119
esp,60,Olives,141
esp,60,Rapeseed,37
esp,60,Soybeans,32
esp,60,SnflwrSeed,1117
esp,60,Ans_bdn_fnnl,4
esp,60,ChicoryRoots,44
esp,60,Hops,13
esp,60,Pimento,107
esp,60,spicesnes,25
esp,60,TbccLeaves,12
esp,60,BeansDry,189
esp,60,BrdBeansDry,211
esp,60,ChickPeas,576
esp,60,Lentils,182
esp,60,Lupins,104
esp,60,PeasDry,757
esp,60,Pulsesnes,650
esp,60,Vetches,1285
esp,60,Potatoes,518954
esp,60,Root_TbrNES,53
esp,60,SweetPotato,197
esp,60,SugarBeets,45040
esp,60,SugarCane,954
esp,60,Almonds,2703
esp,60,Chestnuts,111
esp,60,HzlntFlbrt,233
esp,60,Nutsnes,64
esp,60,Walnuts,116
esp,60,Artichokes,2915
esp,60,Asparagus,631
esp,60,BeanGreen,2817
esp,60,BrdBeanGreen,723
esp,60,Cabbages,3186
esp,60,Cntlp_othMln,10693
esp,60,Carrots,4058
esp,60,Cauliflower,4639
esp,60,Chll_PpprGrn,9883
esp,60,Ccmbr_Ghrkn,4836
esp,60,Eggplants,1608
esp,60,Garlic,1847
esp,60,Lettuce,10514
esp,60,Mushrooms,689
esp,60,OnionDry,9954
esp,60,OnionShlltGn,364
esp,60,PeasGreen,564
esp,60,PmpknSqshGrd,2151
esp,60,Spinach,544
esp,60,Tomatoes,38690
esp,60,VgtbFrshNES,4863
esp,60,Watermelons,7175
esp,61,Barley,16955
esp,61,Maize,11012
esp,61,Millet,2
esp,61,MixedGrain,67
esp,61,Oats,1043
esp,61,PaddyRice,4069
esp,61,Rye,48
esp,61,Sorghum,55
esp,61,Triticale,101
esp,61,Wheat,8105
esp,61,FlaxFibr_Tow,48
esp,61,HempFibr_Tow,22
esp,61,Alff4FrgSlg,17805
esp,61,Beets4Fodder,217
esp,61,Cabbage4Fddr,217
esp,61,Clovr4FrgSlg,78
esp,61,GrsNESFrgSlg,4869
esp,61,LgmNESFrgSlg,1789
esp,61,Maize4FrgSlg,5910
esp,61,MxGrss_Lgm,15256
esp,61,RyeGrsFrgSlg,1717
esp,61,Srgm4FrgSlg,242
esp,61,Turnips4Fddr,319
esp,61,Vgt_RootFddr,386
esp,61,Apples,1225
esp,61,Apricots,202
esp,61,Avocados,98
esp,61,Bananas,568
esp,61,Carobs,125
esp,61,Cherries,133
esp,61,CitrusFrtNES,16
esp,61,Dates,8
esp,61,Figs,74
esp,61,FrtFrshNES,148
esp,61,FrtTrpFrNES,50
esp,61,Grpfrt_Pmlos,36
esp,61,Grapes,14003
esp,61,KiwiFruit,15
esp,61,Lmn_Lme,1357
esp,61,Oranges,3987
esp,61,Peach_Nctrn,1546
esp,61,Pears,982
esp,61,Plums,249
esp,61,Quinces,7
esp,61,Raspberries,4
esp,61,Strawberries,439
esp,61,TngMndClmnt,2750
esp,61,Linseed,17
esp,61,Olives,5761
esp,61,Rapeseed,103
esp,61,Soybeans,2
esp,61,SnflwrSeed,586
esp,61,Ans_bdn_fnnl,1
esp,61,Hops,2
esp,61,Pimento,15
esp,61,spicesnes,4
esp,61,BeansDry,26
esp,61,BrdBeansDry,29
esp,61,ChickPeas,80
esp,61,Lentils,25
esp,61,Lupins,14
esp,61,PeasDry,105
esp,61,Pulsesnes,90
esp,61,Vetches,179
esp,61,Potatoes,3598
esp,61,SweetPotato,28
esp,61,SugarBeets,18
esp,61,SugarCane,135
esp,61,Almonds,376
esp,61,Chestnuts,15
esp,61,HzlntFlbrt,32
esp,61,Nutsnes,9
esp,61,Walnuts,16
esp,61,Artichokes,406
esp,61,Asparagus,88
esp,61,BeanGreen,392
esp,61,BrdBeanGreen,101
esp,61,Cabbages,444
esp,61,Cntlp_othMln,1488
esp,61,Carrots,565
esp,61,Cauliflower,646
esp,61,Chll_PpprGrn,1376
esp,61,Ccmbr_Ghrkn,673
esp,61,Eggplants,224
esp,61,Garlic,257
esp,61,Lettuce,1463
esp,61,OnionDry,1386
esp,61,OnionShlltGn,51
esp,61,PeasGreen,79
esp,61,PmpknSqshGrd,300
esp,61,Spinach,76
esp,61,Tomatoes,5385
esp,61,VgtbFrshNES,677
esp,61,Watermelons,999
esp,63,Barley,21436
esp,63,Maize,5431
esp,63,Millet,12
esp,63,MixedGrain,458
esp,63,Oats,7117
esp,63,Sorghum,378
esp,63,Triticale,692
esp,63,Wheat,12129
esp,63,HempFibr_Tow,150
esp,63,Alff4FrgSlg,121461
esp,63,Beets4Fodder,1484
esp,63,Cabbage4Fddr,1479
esp,63,Carrots4Fddr,72
esp,63,Clovr4FrgSlg,535
esp,63,GrsNESFrgSlg,33218
esp,63,LgmNESFrgSlg,12207
esp,63,Maize4FrgSlg,40320
esp,63,MxGrss_Lgm,104070
esp,63,RyeGrsFrgSlg,11714
esp,63,Srgm4FrgSlg,1650
esp,63,Turnips4Fddr,2179
esp,63,Vgt_RootFddr,2635
esp,63,Apples,8359
esp,63,Apricots,1379
esp,63,Avocados,668
esp,63,Bananas,3876
esp,63,Berriesnes,25
esp,63,Carobs,851
esp,63,Cherries,910
esp,63,CitrusFrtNES,106
esp,63,Dates,57
esp,63,Figs,506
esp,63,FrtFrshNES,1008
esp,63,FrtTrpFrNES,338
esp,63,Grpfrt_Pmlos,248
esp,63,Grapes,5568
esp,63,KiwiFruit,102
esp,63,Lmn_Lme,9258
esp,63,Oranges,27197
esp,63,Peach_Nctrn,10543
esp,63,Pears,6699
esp,63,Plums,1700
esp,63,Quinces,45
esp,63,Raspberries,26
esp,63,Strawberries,2998
esp,63,TngMndClmnt,18761
esp,63,GrndntWShll,2
esp,63,Linseed,113
esp,63,Olives,18072
esp,63,Rapeseed,20
esp,63,SfflwrSeed,1
esp,63,SnflwrSeed,433
esp,63,Ans_bdn_fnnl,4
esp,63,ChicoryRoots,64
esp,63,Hops,13
esp,63,Pimento,102
esp,63,spicesnes,24
esp,63,BeansDry,180
esp,63,BrdBeansDry,201
esp,63,ChickPeas,547
esp,63,Lentils,173
esp,63,Lupins,99
esp,63,PeasDry,719
esp,63,Pulsesnes,617
esp,63,Vetches,1220
esp,63,Potatoes,76229
esp,63,Root_TbrNES,68
esp,63,SweetPotato,190
esp,63,SugarCane,925
esp,63,Almonds,2567
esp,63,Chestnuts,106
esp,63,HzlntFlbrt,221
esp,63,Nutsnes,61
esp,63,Walnuts,111
esp,63,Artichokes,2768
esp,63,Asparagus,599
esp,63,BeanGreen,2675
esp,63,BrdBeanGreen,687
esp,63,Cabbages,3026
esp,63,Cntlp_othMln,10153
esp,63,Carrots,3855
esp,63,Cauliflower,4405
esp,63,Chll_PpprGrn,9384
esp,63,Ccmbr_Ghrkn,4593
esp,63,Eggplants,1529
esp,63,Garlic,1754
esp,63,Lettuce,9984
esp,63,Mushrooms,952
esp,63,OnionDry,9452
esp,63,OnionShlltGn,349
esp,63,PeasGreen,536
esp,63,PmpknSqshGrd,2044
esp,63,Spinach,518
esp,63,Tomatoes,36737
esp,63,VgtbFrshNES,4617
esp,63,Watermelons,6813
esp,64,Barley,763
esp,64,Maize,533
esp,64,MixedGrain,3
esp,64,Oats,48
esp,64,PaddyRice,181
esp,64,Rye,2
esp,64,Sorghum,3
esp,64,Triticale,5
esp,64,Wheat,400
esp,64,FlaxFibr_Tow,2
esp,64,HempFibr_Tow,1
esp,64,Alff4FrgSlg,817
esp,64,Beets4Fodder,10
esp,64,Cabbage4Fddr,10
esp,64,Clovr4FrgSlg,3
esp,64,GrsNESFrgSlg,223
esp,64,LgmNESFrgSlg,82
esp,64,Maize4FrgSlg,271
esp,64,MxGrss_Lgm,700
esp,64,RyeGrsFrgSlg,79
esp,64,Srgm4FrgSlg,11
esp,64,Turnips4Fddr,15
esp,64,Vgt_RootFddr,18
esp,64,Apples,56
esp,64,Apricots,9
esp,64,Avocados,4
esp,64,Bananas,26
esp,64,Carobs,6
esp,64,Cherries,6
esp,64,Figs,3
esp,64,FrtFrshNES,7
esp,64,FrtTrpFrNES,2
esp,64,Grapes,630
esp,64,Lmn_Lme,62
esp,64,Oranges,183
esp,64,Peach_Nctrn,71
esp,64,Pears,45
esp,64,Plums,11
esp,64,Strawberries,20
esp,64,TngMndClmnt,126
esp,64,Linseed,1
esp,64,Olives,256
esp,64,Rapeseed,6
esp,64,Soybeans,2
esp,64,SnflwrSeed,34
esp,64,Pimento,1
esp,64,BeansDry,1
esp,64,BrdBeansDry,1
esp,64,ChickPeas,4
esp,64,Lentils,1
esp,64,Lupins,1
esp,64,PeasDry,5
esp,64,Pulsesnes,4
esp,64,Vetches,8
esp,64,Potatoes,160
esp,64,Almonds,17
esp,64,Chestnuts,1
esp,64,HzlntFlbrt,1
esp,64,Walnuts,1
esp,64,Artichokes,19
esp,64,Asparagus,4
esp,64,BeanGreen,18
esp,64,BrdBeanGreen,5
esp,64,Cabbages,20
esp,64,Cntlp_othMln,68
esp,64,Carrots,26
esp,64,Cauliflower,30
esp,64,Chll_PpprGrn,63
esp,64,Ccmbr_Ghrkn,31
esp,64,Eggplants,10
esp,64,Garlic,12
esp,64,Lettuce,67
esp,64,OnionDry,64
esp,64,OnionShlltGn,2
esp,64,PeasGreen,4
esp,64,PmpknSqshGrd,14
esp,64,Spinach,3
esp,64,Tomatoes,247
esp,64,VgtbFrshNES,31
esp,64,Watermelons,46
esp,67,Barley,790953
esp,67,CanarySeed,11
esp,67,Maize,401526
esp,67,Millet,239
esp,67,MixedGrain,8868
esp,67,Oats,137890
esp,67,PaddyRice,225223
esp,67,Rye,3538
esp,67,Sorghum,7328
esp,67,Triticale,13413
esp,67,Wheat,540605
esp,67,FlaxFibr_Tow,4490
esp,67,HempFibr_Tow,2901
esp,67,SeedCotton,90294
esp,67,Alff4FrgSlg,2353291
esp,67,Beets4Fodder,28744
esp,67,Cabbage4Fddr,28663
esp,67,Carrots4Fddr,1392
esp,67,Clovr4FrgSlg,10359
esp,67,GrsNESFrgSlg,643584
esp,67,LgmNESFrgSlg,236512
esp,67,Maize4FrgSlg,781185
esp,67,MxGrss_Lgm,2016326
esp,67,RyeGrsFrgSlg,226951
esp,67,Srgm4FrgSlg,31976
esp,67,Turnips4Fddr,42211
esp,67,Vgt_RootFddr,51044
esp,67,Apples,161946
esp,67,Apricots,26719
esp,67,Avocados,12940
esp,67,Bananas,75092
esp,67,Berriesnes,492
esp,67,Carobs,16481
esp,67,Cherries,17634
esp,67,CitrusFrtNES,2052
esp,67,Dates,1102
esp,67,Figs,9794
esp,67,FrtFrshNES,19525
esp,67,FrtTrpFrNES,6555
esp,67,Grpfrt_Pmlos,4800
esp,67,Grapes,1611346
esp,67,KiwiFruit,1974
esp,67,Lmn_Lme,179373
esp,67,Oranges,526944
esp,67,Peach_Nctrn,204272
esp,67,Pears,129790
esp,67,Plums,32932
esp,67,Quinces,869
esp,67,Raspberries,508
esp,67,Strawberries,58077
esp,67,TngMndClmnt,363489
esp,67,GrndntWShll,31
esp,67,Linseed,2193
esp,67,Olives,1303826
esp,67,Rapeseed,8340
esp,67,SfflwrSeed,28
esp,67,Soybeans,360
esp,67,SnflwrSeed,148584
esp,67,Ans_bdn_fnnl,75
esp,67,ChicoryRoots,1242
esp,67,Hops,260
esp,67,Peppermint,33
esp,67,Pimento,1967
esp,67,spicesnes,471
esp,67,TbccLeaves,1442
esp,67,BeansDry,3485
esp,67,BrdBeansDry,3888
esp,67,ChickPeas,10601
esp,67,Lentils,3354
esp,67,Lupins,1913
esp,67,PeasDry,13927
esp,67,Pulsesnes,11957
esp,67,Vetches,23637
esp,67,Potatoes,412761
esp,67,Root_TbrNES,1317
esp,67,SweetPotato,3685
esp,67,SugarBeets,655813
esp,67,SugarCane,17902
esp,67,Almonds,49727
esp,67,Chestnuts,2046
esp,67,HzlntFlbrt,4287
esp,67,Nutsnes,1191
esp,67,Walnuts,2141
esp,67,Artichokes,53629
esp,67,Asparagus,11602
esp,67,BeanGreen,51830
esp,67,BrdBeanGreen,13309
esp,67,Cabbages,58619
esp,67,Cntlp_othMln,196720
esp,67,Carrots,74689
esp,67,Cauliflower,85346
esp,67,Chll_PpprGrn,181811
esp,67,Ccmbr_Ghrkn,88994
esp,67,Eggplants,29628
esp,67,Garlic,33982
esp,67,Lettuce,193430
esp,67,Mushrooms,18415
esp,67,OnionDry,183124
esp,67,OnionShlltGn,6757
esp,67,PeasGreen,10376
esp,67,PmpknSqshGrd,39604
esp,67,Spinach,10035
esp,67,Tomatoes,711772
esp,67,VgtbFrshNES,89462
esp,67,Watermelons,131991
esp,71,Barley,737189
esp,71,CanarySeed,5
esp,71,Maize,447446
esp,71,Millet,123
esp,71,MixedGrain,4574
esp,71,Oats,71123
esp,71,PaddyRice,36919
esp,71,Rye,6604
esp,71,Sorghum,3780
esp,71,Triticale,6918
esp,71,Wheat,337432
esp,71,FlaxFibr_Tow,4798
esp,71,HempFibr_Tow,1496
esp,71,SeedCotton,78
esp,71,Alff4FrgSlg,1213815
esp,71,Beets4Fodder,14826
esp,71,Cabbage4Fddr,14784
esp,71,Carrots4Fddr,710
esp,71,Clovr4FrgSlg,5343
esp,71,GrsNESFrgSlg,331957
esp,71,LgmNESFrgSlg,121992
esp,71,Maize4FrgSlg,402931
esp,71,MxGrss_Lgm,1040011
esp,71,RyeGrsFrgSlg,117060
esp,71,Srgm4FrgSlg,16493
esp,71,Turnips4Fddr,21772
esp,71,Vgt_RootFddr,26329
esp,71,Apples,83531
esp,71,Apricots,13782
esp,71,Avocados,6674
esp,71,Bananas,38732
esp,71,Berriesnes,252
esp,71,Carobs,8501
esp,71,Cherries,9095
esp,71,CitrusFrtNES,1056
esp,71,Dates,567
esp,71,Figs,5052
esp,71,FrtFrshNES,10071
esp,71,FrtTrpFrNES,3381
esp,71,Grpfrt_Pmlos,2474
esp,71,Grapes,1002142
esp,71,KiwiFruit,1017
esp,71,Lmn_Lme,92520
esp,71,Oranges,271795
esp,71,Peach_Nctrn,105362
esp,71,Pears,66945
esp,71,Plums,16986
esp,71,Quinces,448
esp,71,Raspberries,261
esp,71,Strawberries,29956
esp,71,TngMndClmnt,187486
esp,71,GrndntWShll,16
esp,71,Linseed,1131
esp,71,Olives,197148
esp,71,Rapeseed,6706
