# File: MIRCA_irrHA_ha.csv
# Title: MIRCA irrigated harvested area
# Units: ha
# Author: lds
# Description: mirca irrigated harvested area (ha) for sage land cells in country X glu
# Original source: MIRCA2000; country raster; new glu raster
# Source: https://github.com/JGCRI/lds
# ----------
iso,glu_code,mirca_crop,value
eri,87,21,835
eri,87,24,30
eri,87,26,1665
eri,100,21,1004
eri,100,24,757
eri,100,26,1375
eri,179,21,21
eri,179,24,75
eri,179,26,69
esp,41,18,1
esp,60,1,381
esp,60,2,37290
esp,60,3,7211
esp,60,4,108
esp,60,8,49
esp,60,9,201
esp,60,10,4885
esp,60,12,181
esp,60,13,1619
esp,60,17,58
esp,60,18,22553
esp,60,20,2732
esp,60,21,1401
esp,60,24,5617
esp,60,25,805
esp,60,26,3786
esp,61,1,270
esp,61,2,1202
esp,61,3,240
esp,61,4,686
esp,61,9,110
esp,61,10,73
esp,61,12,2
esp,61,15,3
esp,61,17,73
esp,61,18,555
esp,61,20,590
esp,61,21,99
esp,61,24,3619
esp,61,25,162
esp,61,26,860
esp,63,1,221
esp,63,2,1359
esp,63,3,2382
esp,63,4,491
esp,63,8,23
esp,63,9,35
esp,63,10,753
esp,63,12,10
esp,63,13,571
esp,63,17,135
esp,63,18,2902
esp,63,20,282
esp,63,21,458
esp,63,24,6712
esp,63,25,471
esp,63,26,2552
esp,64,2,29
esp,64,18,23
esp,64,20,2
esp,64,24,35
esp,64,25,1
esp,67,1,15868
esp,67,2,53065
esp,67,3,13288
esp,67,4,23846
esp,67,8,2119
esp,67,9,24340
esp,67,10,12330
esp,67,12,166
esp,67,13,41194
esp,67,15,133
esp,67,17,5609
esp,67,18,46539
esp,67,20,57413
esp,67,21,11188
esp,67,24,239440
esp,67,25,11957
esp,67,26,189327
esp,71,1,6194
esp,71,2,20452
esp,71,3,5491
esp,71,4,11168
esp,71,8,169
esp,71,9,8649
esp,71,10,1967
esp,71,12,63
esp,71,13,984
esp,71,15,73
esp,71,17,1548
esp,71,18,19183
esp,71,20,19925
esp,71,21,3000
esp,71,24,59503
esp,71,25,3021
esp,71,26,46018
esp,73,1,42962
esp,73,2,83103
esp,73,3,14549
esp,73,4,66909
esp,73,8,464
esp,73,9,14481
esp,73,10,10740
esp,73,12,132
esp,73,13,29144
esp,73,15,274
esp,73,17,6547
esp,73,18,37849
esp,73,20,36357
esp,73,21,37500
esp,73,24,123879
esp,73,25,9997
esp,73,26,181584
esp,74,1,30887
esp,74,2,55002
esp,74,3,55099
esp,74,4,65513
esp,74,8,633
esp,74,9,26206
esp,74,10,6913
esp,74,12,137
esp,74,13,16203
esp,74,15,27
esp,74,17,4044
esp,74,18,41570
esp,74,20,10213
esp,74,21,10873
esp,74,24,75286
esp,74,25,9343
esp,74,26,86369
esp,81,1,19400
esp,81,2,35318
esp,81,3,3952
esp,81,4,31267
esp,81,8,338
esp,81,9,26027
esp,81,10,3315
esp,81,12,111
esp,81,13,1258
esp,81,15,267
esp,81,17,4914
esp,81,18,34605
esp,81,20,51299
esp,81,21,8702
esp,81,24,124259
esp,81,25,6360
esp,81,26,84760
esp,83,1,42896
esp,83,2,36334
esp,83,3,10757
esp,83,4,9879
esp,83,8,106
esp,83,9,56095
esp,83,10,5869
esp,83,12,147
esp,83,13,9682
esp,83,15,222
esp,83,17,7026
esp,83,18,41370
esp,83,20,10001
esp,83,21,17413
esp,83,24,316505
esp,83,25,9989
esp,83,26,77624
est,20,2,15
est,20,10,22
est,20,24,22
est,20,25,90
est,20,26,115
est,22,2,33
est,22,10,29
est,22,24,27
est,22,25,111
est,22,26,135
eth,87,1,4529
eth,87,2,33299
eth,87,3,832
eth,87,4,456
eth,87,7,7062
eth,87,8,925
eth,87,10,14135
eth,87,12,8640
eth,87,17,2258
eth,87,18,1773
eth,87,21,14784
eth,87,23,756
eth,87,24,3011
eth,87,26,40733
eth,100,1,2
eth,100,2,562
eth,100,7,124
eth,100,8,9
eth,100,10,138
eth,100,12,74
eth,100,17,16
eth,100,18,17
eth,100,21,53
eth,100,23,5
eth,100,24,25
eth,100,26,306
eth,170,1,3730
eth,170,2,9098
eth,170,3,690
eth,170,4,435
eth,170,7,3225
eth,170,8,453
eth,170,10,7407
eth,170,12,6288
eth,170,17,444
eth,170,18,941
eth,170,21,11339
eth,170,23,203
eth,170,24,1005
eth,170,26,16796
eth,179,1,14251
eth,179,2,42546
eth,179,3,1759
eth,179,4,1783
eth,179,7,9304
eth,179,8,1458
eth,179,10,23610
eth,179,12,10990
eth,179,17,5731
eth,179,18,2991
eth,179,21,30579
eth,179,23,954
eth,179,24,3606
eth,179,26,56283
fin,13,10,4802
fin,13,13,4811
fin,13,25,970
fin,13,26,8740
fin,17,10,109
fin,17,13,106
fin,17,25,17
fin,17,26,151
fra,32,1,494
fra,32,2,38917
fra,32,3,109
fra,32,4,361
fra,32,7,165
fra,32,8,48
fra,32,9,10
fra,32,10,848
fra,32,13,1102
fra,32,15,321
fra,32,17,1309
fra,32,18,104
fra,32,20,299
fra,32,24,2289
fra,32,25,1084
fra,32,26,4162
fra,36,1,475
fra,36,2,8372
fra,36,3,20
fra,36,4,592
fra,36,7,91
fra,36,10,5987
fra,36,13,1866
fra,36,15,97
fra,36,17,903
fra,36,18,45
fra,36,24,2351
fra,36,25,1077
fra,36,26,2869
fra,41,1,6805
fra,41,2,206909
fra,41,3,1255
fra,41,4,7431
fra,41,7,1748
fra,41,8,4906
fra,41,9,2975
fra,41,10,18524
fra,41,13,9330
fra,41,15,6555
fra,41,17,14586
fra,41,18,622
fra,41,20,2506
fra,41,24,29631
fra,41,25,15252
fra,41,26,56333
fra,44,1,10333
fra,44,2,199749
fra,44,3,1732
fra,44,4,12069
fra,44,7,1975
fra,44,8,1247
fra,44,9,2817
fra,44,10,5833
fra,44,13,5144
fra,44,15,17332
fra,44,17,17168
fra,44,18,567
fra,44,20,1127
fra,44,24,29205
fra,44,25,18914
fra,44,26,79266
fra,46,1,6109
fra,46,2,91414
fra,46,3,545
fra,46,4,8803
fra,46,7,1008
fra,46,8,914
fra,46,9,564
fra,46,10,19202
fra,46,13,16361
fra,46,15,9392
fra,46,17,9038
fra,46,18,456
fra,46,20,273
fra,46,24,21443
fra,46,25,9562
fra,46,26,34990
fra,60,2,35
fra,60,8,6
fra,60,10,3
fra,60,17,2
fra,60,24,14
fra,60,25,3
fra,60,26,11
fra,61,1,551
fra,61,2,14011
fra,61,3,3961
fra,61,4,256
fra,61,7,196
fra,61,8,457
fra,61,9,217
fra,61,10,896
fra,61,13,1
fra,61,15,184
fra,61,17,1746
fra,61,18,54
fra,61,20,2839
fra,61,24,4226
fra,61,25,2043
fra,61,26,6800
fra,62,1,2591
fra,62,2,85318
fra,62,3,9387
fra,62,4,3633
fra,62,7,797
fra,62,8,3455
fra,62,9,730
fra,62,10,3059
fra,62,13,433
fra,62,15,3153
fra,62,17,6762
fra,62,18,230
fra,62,20,4412
fra,62,24,17050
fra,62,25,7318
fra,62,26,25732
fra,63,1,1
fra,63,2,776
fra,63,3,46
fra,63,4,12
fra,63,7,9
fra,63,9,1
fra,63,10,42
fra,63,17,76
fra,63,18,4
fra,63,20,77
fra,63,24,655
fra,63,25,97
fra,63,26,333
fra,64,1,5148
fra,64,2,239161
fra,64,3,1691
fra,64,4,6820
fra,64,7,1835
fra,64,8,25442
fra,64,9,4139
fra,64,10,1971
fra,64,13,8
fra,64,15,2948
fra,64,17,15033
fra,64,18,327
fra,64,20,4224
fra,64,24,16865
fra,64,25,14386
fra,64,26,53660
fra,73,1,2
fra,73,2,57
fra,73,3,11
fra,73,4,1
fra,73,7,1
fra,73,8,2
fra,73,9,1
fra,73,10,3
fra,73,15,1
fra,73,17,7
fra,73,20,12
fra,73,24,16
fra,73,25,9
fra,73,26,31
gab,162,3,4448
gab,162,16,1978
gab,162,26,1978
gbr,16,1,10
gbr,16,4,8
gbr,16,10,498
gbr,16,24,36
gbr,16,25,21
gbr,16,26,195
gbr,24,1,1
gbr,24,4,10
gbr,24,10,1756
gbr,24,24,92
gbr,24,25,64
gbr,24,26,266
gbr,26,1,3726
gbr,26,4,1824
gbr,26,10,93666
gbr,26,13,12980
gbr,26,24,3569
gbr,26,25,5449
gbr,26,26,56687
geo,70,1,4069
geo,70,2,1751
geo,70,4,1152
geo,70,10,2847
geo,70,13,165
geo,70,20,7771
geo,70,24,8023
geo,70,25,10590
geo,70,26,11236
geo,72,1,13636
geo,72,2,5699
geo,72,4,3901
geo,72,10,9245
geo,72,13,474
geo,72,20,25474
geo,72,24,25860
geo,72,25,31781
geo,72,26,32989
gha,142,3,1731
gha,142,26,7781
gha,160,3,3435
gha,160,26,4086
gin,142,3,6698
gin,142,10,97
gin,142,14,373
gin,142,24,811
gin,142,26,1375
gin,149,2,1
gin,149,3,6412
gin,149,10,89
gin,149,12,2
gin,149,14,566
gin,149,16,1
gin,149,24,1105
gin,149,26,1816
gin,152,3,361
gin,152,10,6
gin,152,14,43
gin,152,24,74
gin,152,26,223
gmb,142,3,2149
gnb,142,3,637
gnb,142,18,1006
gnb,142,24,5661
gnb,142,26,512
grc,55,1,32220
grc,55,2,119360
grc,55,3,15244
grc,55,8,39
grc,55,9,3958
grc,55,10,14823
grc,55,13,32566
grc,55,17,4962
grc,55,18,45498
grc,55,20,29501
grc,55,21,382749
grc,55,24,231850
grc,55,26,197587
gtm,111,2,799
gtm,111,3,1596
gtm,111,12,19624
gtm,111,18,1654
gtm,111,24,976
gtm,111,26,1939
gtm,133,2,311
gtm,133,3,74
gtm,133,12,2929
gtm,133,18,104
gtm,133,24,103
gtm,133,26,137
gtm,135,2,8876
gtm,135,3,5321
gtm,135,12,75164
gtm,135,18,6230
gtm,135,24,4912
gtm,135,26,7909
guf,161,3,4223
guf,161,10,142
guf,161,18,128
guf,161,24,346
guf,161,26,500
guy,161,3,124398
guy,161,12,36636
guy,161,26,3150
guy,168,12,2
hnd,111,2,17
hnd,111,3,1
hnd,111,12,160
hnd,111,17,3
hnd,111,18,38
hnd,135,2,28974
hnd,135,3,14999
hnd,135,12,10865
hnd,135,17,19998
hnd,135,18,5372
hnd,135,21,1000
hnd,135,24,12921
hnd,135,26,5000
hrv,54,2,329
hrv,54,10,581
hrv,54,20,899
hrv,54,24,293
hrv,54,26,820
hrv,55,2,164
hrv,55,10,404
hrv,55,20,568
hrv,55,24,196
hrv,55,26,658
hti,101,2,11733
hti,101,3,40254
hti,101,12,5226
hti,101,17,4901
hti,101,18,4857
hti,101,21,984
hti,101,24,980
hti,101,26,12564
hun,54,1,6970
hun,54,2,4365
hun,54,3,1788
hun,54,4,6258
hun,54,5,3
hun,54,8,139
hun,54,9,653
hun,54,10,2919
hun,54,13,898
hun,54,15,6944
hun,54,17,6933
hun,54,20,222
hun,54,24,6537
hun,54,25,6332
hun,54,26,52378
idn,158,2,363
idn,158,3,10481
idn,158,8,10
idn,158,12,870
idn,158,17,88
idn,158,26,905
idn,159,3,372
idn,159,12,19
idn,159,17,1
idn,159,26,8
idn,163,2,60544
idn,163,3,686934
idn,163,8,9966
idn,163,12,58182
idn,163,17,8041
idn,163,26,59680
idn,164,2,30802
idn,164,3,323194
idn,164,8,4939
idn,164,12,22311
idn,164,17,2944
idn,164,26,19456
idn,165,2,1919
idn,165,3,46224
idn,165,8,290
idn,165,12,9484
idn,165,17,1225
idn,165,26,9039
idn,167,2,6
idn,167,3,4121
idn,167,8,2
idn,167,12,320
idn,167,17,29
idn,167,26,244
idn,175,2,245414
idn,175,3,4900701
idn,175,8,71921
idn,175,12,215984
idn,175,17,18323
idn,175,26,139564
ind,89,1,1965113
ind,89,2,136808
ind,89,3,1587550
ind,89,4,19955
ind,89,6,70120
ind,89,7,82
ind,89,9,29714
ind,89,10,15632
ind,89,12,95254
ind,89,15,86959
ind,89,16,939
ind,89,17,37381
ind,89,18,10
ind,89,21,386342
ind,89,24,44356
ind,89,26,38980
ind,107,1,4141995
ind,107,2,39976
ind,107,3,2183015
ind,107,4,126368
ind,107,6,416620
ind,107,7,20548
ind,107,8,3
ind,107,9,27231
ind,107,10,54775
ind,107,12,186531
ind,107,15,814541
ind,107,16,151207
ind,107,17,297790
ind,107,21,1365450
ind,107,24,174323
ind,107,26,168238
ind,110,1,14815381
ind,110,2,694729
ind,110,3,8553432
ind,110,4,362310
ind,110,6,252006
ind,110,7,65679
ind,110,8,39394
ind,110,9,25559
ind,110,10,181451
ind,110,12,2021685
ind,110,15,1961842
ind,110,16,75459
ind,110,17,1428334
ind,110,21,584900
ind,110,24,540445
ind,110,26,470517
ind,113,1,144385
ind,113,2,26709
ind,113,3,85435
ind,113,4,4424
ind,113,6,2582
ind,113,7,306
ind,113,8,1142
ind,113,10,4128
ind,113,12,16340
ind,113,15,4230
ind,113,16,3441
ind,113,17,36951
ind,113,21,47084
ind,113,24,14989
ind,113,26,9067
ind,116,1,2
ind,116,3,4316
ind,116,10,1
ind,116,12,5
ind,116,17,757
ind,117,1,94811
ind,117,2,8155
ind,117,3,78916
ind,117,4,846
ind,117,6,15073
ind,117,7,35323
ind,117,8,909
ind,117,9,178
ind,117,10,16963
ind,117,12,129500
ind,117,15,32088
ind,117,16,33161
ind,117,17,40347
ind,117,21,48889
ind,117,24,51347
ind,117,26,48169
ind,118,1,94294
ind,118,2,4381
ind,118,3,962515
ind,118,4,14
ind,118,6,71
ind,118,9,66
ind,118,10,2760
ind,118,12,2124
ind,118,15,125360
ind,118,16,1144
ind,118,17,3019
ind,118,24,5436
ind,118,26,6742
ind,120,1,10683
ind,120,2,4606
ind,120,3,433311
ind,120,4,108
ind,120,6,180
ind,120,9,311
ind,120,10,12524
ind,120,12,7944
ind,120,15,5542
ind,120,16,9383
ind,120,17,12730
ind,120,24,25799
ind,120,26,21433
ind,122,1,45096
ind,122,2,4678
ind,122,3,1741596
ind,122,4,2
ind,122,6,1019
ind,122,7,11
ind,122,8,2
ind,122,9,969
ind,122,10,10975
ind,122,12,16549
ind,122,15,1020
ind,122,16,24235
ind,122,17,41744
ind,122,24,59077
ind,122,26,57456
ind,123,1,456375
ind,123,2,149300
ind,123,3,1550203
ind,123,4,280
ind,123,6,58572
ind,123,7,216589
ind,123,8,9162
ind,123,9,29747
ind,123,10,55688
ind,123,12,430275
ind,123,15,1258
ind,123,16,52205
ind,123,17,213525
ind,123,21,147979
ind,123,24,211830
ind,123,26,172209
ind,128,1,1495
ind,128,2,8025
ind,128,3,669917
ind,128,6,25541
ind,128,7,168
ind,128,9,411
ind,128,10,14061
ind,128,12,36395
ind,128,16,51754
ind,128,17,12911
ind,128,21,2823
ind,128,24,24169
ind,128,26,27316
ind,129,1,29255
ind,129,2,32418
ind,129,3,271834
ind,129,4,39
ind,129,6,2547
ind,129,7,7665
ind,129,8,633
ind,129,9,3276
ind,129,10,3429
ind,129,12,72183
ind,129,15,6510
ind,129,16,7768
ind,129,17,7238
ind,129,21,2900
ind,129,24,24510
ind,129,26,12392
ind,137,1,2458
ind,137,3,92454
ind,137,10,7
ind,137,15,1010
ind,137,24,172
ind,137,26,262
ind,140,1,331236
ind,140,2,287480
ind,140,3,2529666
ind,140,6,91662
ind,140,7,394962
ind,140,8,24747
ind,140,9,157473
ind,140,10,76757
ind,140,12,663227
ind,140,16,346549
ind,140,17,148554
ind,140,21,173310
ind,140,24,185671
ind,140,26,179279
ind,145,1,1573
ind,145,2,17829
ind,145,3,882131
ind,145,6,38254
ind,145,7,8401
ind,145,8,669
ind,145,9,2774
ind,145,10,22409
ind,145,12,169197
ind,145,16,171993
ind,145,17,21134
ind,145,21,27478
ind,145,24,49711
ind,145,26,41871
ind,147,1,1159
ind,147,2,9724
ind,147,3,473326
ind,147,6,11640
ind,147,7,2409
ind,147,8,60
ind,147,9,23046
ind,147,10,11278
ind,147,12,12989
ind,147,16,109758
ind,147,17,2835
ind,147,21,25789
ind,147,24,29466
ind,147,26,23432
ind,153,1,4607
ind,153,2,59853
ind,153,3,772160
ind,153,6,51082
ind,153,7,25814
ind,153,8,1321
ind,153,9,4404
ind,153,10,14230
ind,153,12,173270
ind,153,16,109838
ind,153,17,29441
ind,153,21,27169
ind,153,24,60722
ind,153,26,68014
ind,155,2,16229
ind,155,3,865000
ind,155,6,6934
ind,155,7,6381
ind,155,8,314
ind,155,9,1003
ind,155,10,17587
ind,155,12,69271
ind,155,16,30069
ind,155,17,18377
ind,155,21,18304
ind,155,24,48279
ind,155,26,33121
ind,235,1,654130
ind,235,2,13048
ind,235,3,99552
ind,235,4,1464
ind,235,6,2214
ind,235,7,2056
ind,235,8,13565
ind,235,9,501
ind,235,10,7351
ind,235,12,50478
ind,235,15,2135
ind,235,16,5709
ind,235,17,297318
ind,235,21,150872
ind,235,24,24216
ind,235,26,20706
irl,24,10,491
irl,24,24,99
irl,24,26,440
irn,52,1,290518
irn,52,2,12623
irn,52,3,78658
irn,52,4,94994
irn,52,8,4213
irn,52,10,10333
irn,52,13,59311
irn,52,17,37944
irn,52,18,17776
irn,52,19,15113
irn,52,21,50315
irn,52,24,75275
irn,52,26,145309
irn,72,1,494463
irn,72,2,31415
irn,72,3,85284
irn,72,4,94489
irn,72,8,10280
irn,72,10,28489
irn,72,13,33005
irn,72,16,6
irn,72,17,180579
irn,72,18,53372
irn,72,19,44359
irn,72,20,19
irn,72,21,63400
irn,72,24,218975
irn,72,26,242415
irn,82,1,737297
irn,82,2,51297
irn,82,3,258721
irn,82,4,237222
irn,82,8,13265
irn,82,10,61446
irn,82,13,58932
irn,82,17,143036
irn,82,18,75677
irn,82,19,64305
irn,82,21,59000
irn,82,24,466070
irn,82,26,471890
irn,84,1,566738
irn,84,2,25486
irn,84,3,94835
irn,84,4,117747
irn,84,8,9345
irn,84,10,16904
irn,84,13,14892
irn,84,17,153596
irn,84,18,44499
irn,84,19,36526
irn,84,21,26365
irn,84,24,149198
irn,84,26,152841
irn,88,1,133936
irn,88,2,8695
irn,88,3,37691
irn,88,4,50535
irn,88,8,2750
irn,88,10,22635
irn,88,13,10290
irn,88,17,15600
irn,88,18,13260
irn,88,19,11188
irn,88,21,7822
irn,88,24,74639
irn,88,26,68563
irn,90,1,971
irn,90,2,292
irn,90,3,2
irn,90,4,463
irn,90,8,15
irn,90,10,137
irn,90,13,145
irn,90,17,360
irn,90,18,468
irn,90,19,397
irn,90,21,123
irn,90,24,3116
irn,90,26,3195
irn,97,1,537
irn,97,2,46
irn,97,3,56
irn,97,4,36
irn,97,8,21
irn,97,10,77
irn,97,13,309
irn,97,17,48
irn,97,18,162
irn,97,19,136
irn,97,21,322
irn,97,24,250
irn,97,26,312
irn,102,2,1433
irn,102,3,2748
irn,102,4,7666
irn,102,8,32
irn,102,10,3117
irn,102,13,924
irn,102,17,1148
irn,102,18,2624
irn,102,19,2227
irn,102,21,963
irn,102,24,16841
irn,102,26,10962
irn,104,2,6459
irn,104,4,665
irn,104,10,2826
irn,104,17,4175
irn,104,18,10662
irn,104,19,9040
irn,104,24,74718
irn,104,26,51955
irq,84,1,715583
irq,84,2,59480
irq,84,3,125777
irq,84,4,780189
irq,84,9,48944
irq,84,10,25912
irq,84,17,25897
irq,84,18,71866
irq,84,21,18965
irq,84,24,284471
irq,84,26,273497
isr,75,1,1171
isr,75,2,4387
isr,75,9,8910
isr,75,10,8550
isr,75,16,3030
isr,75,17,7261
isr,75,18,14219
isr,75,19,1525
isr,75,20,4882
isr,75,21,7973
isr,75,24,28933
isr,75,26,47999
isr,95,1,493
isr,95,2,1003
isr,95,9,2074
isr,95,10,1801
isr,95,16,552
isr,95,17,1587
isr,95,18,5735
isr,95,19,464
isr,95,20,1751
isr,95,21,2768
isr,95,24,12225
isr,95,26,8492
isr,98,2,2
isr,98,9,4
isr,98,10,4
isr,98,16,1
isr,98,17,4
isr,98,18,1247
isr,98,19,1
isr,98,20,2
isr,98,21,4
isr,98,24,12
isr,98,26,24
ita,50,1,37390
ita,50,2,165593
ita,50,3,29298
ita,50,8,22216
ita,50,9,2982
ita,50,10,7945
ita,50,13,29780
ita,50,18,27229
ita,50,20,61209
ita,50,24,157497
ita,50,25,32166
ita,50,26,88727
ita,54,18,1
ita,54,26,11
ita,55,1,40
ita,55,2,5611
ita,55,3,280
ita,55,8,646
ita,55,9,11
ita,55,10,56
ita,55,13,146
ita,55,18,593
ita,55,20,585
ita,55,24,1411
ita,55,25,655
ita,55,26,1598
ita,57,1,39261
ita,57,2,522483
ita,57,3,162324
ita,57,8,58816
ita,57,9,6202
ita,57,10,7295
ita,57,13,48836
ita,57,18,45416
ita,57,20,85832
ita,57,24,100682
ita,57,25,70199
ita,57,26,196531
ita,59,1,17351
ita,59,2,58079
ita,59,3,10274
ita,59,8,33
ita,59,9,2534
ita,59,10,9507
ita,59,13,3050
ita,59,18,27072
ita,59,20,24500
ita,59,24,153712
ita,59,25,19707
ita,59,26,60166
ita,61,2,23
ita,61,3,12
ita,61,10,1
ita,61,18,8
ita,61,20,3
ita,61,24,32
ita,61,25,4
ita,61,26,40
ita,63,1,4627
ita,63,2,13847
ita,63,3,15617
ita,63,9,83
ita,63,10,1332
ita,63,13,1144
ita,63,18,7330
ita,63,20,10193
ita,63,24,36011
ita,63,25,10250
ita,63,26,33814
ita,69,1,4835
ita,69,2,20761
ita,69,3,1583
ita,69,8,21
ita,69,9,3013
ita,69,10,1258
ita,69,13,1698
ita,69,18,10173
ita,69,20,7428
ita,69,24,41254
ita,69,25,5885
ita,69,26,17766
jam,101,12,17022
jam,101,23,154
jam,101,24,2796
jam,101,26,2595
jor,93,1,200
jor,93,4,24
jor,93,10,2
jor,93,18,245
jor,93,24,1181
jor,93,26,1899
jor,95,1,6966
jor,95,4,2850
jor,95,10,4568
jor,95,18,5464
jor,95,24,22754
jor,95,26,38709
jor,98,1,128
jor,98,4,77
jor,98,10,5
jor,98,18,622
jor,98,24,3111
jor,98,26,521
jor,99,1,228
jor,99,4,160
jor,99,10,18
jor,99,18,2036
jor,99,24,7877
jor,99,26,425
jpn,51,1,55424
jpn,51,2,8841
jpn,51,3,1625000
jpn,51,4,32406
jpn,51,10,32463
jpn,51,12,21245
jpn,51,13,23234
jpn,51,17,33469
jpn,51,18,36218
jpn,51,24,47413
jpn,51,25,969
jpn,51,26,39190
jpn,103,2,2
jpn,103,3,48
jpn,103,4,24
jpn,103,10,36
jpn,103,12,371
jpn,103,13,22
jpn,103,17,25
jpn,103,18,32
jpn,103,24,45
kaz,18,1,2
kaz,18,2,23
kaz,18,3,10
kaz,18,4,4
kaz,18,5,5
kaz,18,6,7
kaz,18,10,7
kaz,18,13,2
kaz,18,20,1
kaz,18,21,8
kaz,18,24,5
kaz,18,25,211
kaz,18,26,23
kaz,38,1,9769
kaz,38,2,10173
kaz,38,3,5223
kaz,38,4,4010
kaz,38,5,2377
kaz,38,6,1188
kaz,38,7,4
kaz,38,10,965
kaz,38,13,1188
kaz,38,20,18
kaz,38,21,2948
kaz,38,24,1306
kaz,38,25,26744
kaz,38,26,5638
kaz,42,1,6588
kaz,42,2,12113
kaz,42,3,3912
kaz,42,4,5423
kaz,42,5,2651
kaz,42,6,3917
kaz,42,7,5
kaz,42,10,1273
kaz,42,13,1393
kaz,42,20,30
kaz,42,21,3265
kaz,42,24,1588
kaz,42,25,34742
kaz,42,26,6335
kaz,45,1,1455
kaz,45,2,2649
kaz,45,3,1393
kaz,45,4,617
kaz,45,5,631
kaz,45,6,149
kaz,45,7,2
kaz,45,10,247
kaz,45,13,341
kaz,45,20,2
kaz,45,21,788
kaz,45,24,352
kaz,45,25,20204
kaz,45,26,1585
kaz,52,25,210
kaz,56,1,37482
kaz,56,2,31274
kaz,56,3,14578
kaz,56,4,8579
kaz,56,5,6743
kaz,56,6,9239
kaz,56,7,10
kaz,56,10,16450
kaz,56,13,1846
kaz,56,20,9837
kaz,56,21,8797
kaz,56,24,4117
kaz,56,25,127427
kaz,56,26,8694
kaz,58,1,728
kaz,58,2,18792
kaz,58,3,10225
kaz,58,4,973
kaz,58,5,4144
kaz,58,6,6498
kaz,58,7,7
kaz,58,10,2366
kaz,58,13,2620
kaz,58,20,38
kaz,58,21,4889
kaz,58,24,2723
kaz,58,25,19083
kaz,58,26,12463
kaz,68,1,2902
kaz,68,2,97157
kaz,68,3,939
kaz,68,4,16215
kaz,68,5,23953
kaz,68,6,30966
kaz,68,7,68
kaz,68,10,13030
kaz,68,13,16450
kaz,68,20,547
kaz,68,21,23188
kaz,68,24,14845
kaz,68,25,95282
kaz,68,26,73119
kaz,76,1,18905
kaz,76,2,176224
kaz,76,3,46887
kaz,76,4,41102
kaz,76,5,39313
kaz,76,6,55669
kaz,76,7,51
kaz,76,9,6
kaz,76,10,21724
kaz,76,13,25131
kaz,76,17,6
kaz,76,18,43
kaz,76,20,2064
kaz,76,21,44608
kaz,76,24,31126
kaz,76,25,213836
kaz,76,26,120817
ken,87,2,1531
ken,87,3,284
ken,87,18,1103
ken,87,21,1098
ken,87,23,2676
ken,87,24,2437
ken,87,26,2387
ken,170,2,460
ken,170,3,682
ken,170,12,623
ken,170,18,437
ken,170,21,443
ken,170,23,1447
ken,170,24,1252
ken,170,26,2264
ken,171,2,1396
ken,171,3,11223
ken,171,18,2805
ken,171,21,911
ken,171,23,9885
ken,171,24,5383
ken,171,26,18846
ken,179,2,570
ken,179,3,1014
ken,179,18,526
ken,179,21,494
ken,179,23,342
ken,179,24,1499
ken,179,26,2782
kgz,58,1,6065
kgz,58,2,1265
kgz,58,3,35
kgz,58,4,1004
kgz,58,5,11
kgz,58,7,79
kgz,58,8,3
kgz,58,9,119
kgz,58,10,81
kgz,58,13,145
kgz,58,17,14
kgz,58,18,2
kgz,58,20,128
kgz,58,21,313
kgz,58,24,840
kgz,58,25,9942
kgz,58,26,476
kgz,68,1,44017
kgz,68,2,16216
kgz,68,3,410
kgz,68,4,10833
kgz,68,5,209
kgz,68,7,319
kgz,68,8,61
kgz,68,9,1052
kgz,68,10,873
kgz,68,13,1461
kgz,68,17,150
kgz,68,18,1
kgz,68,20,793
kgz,68,21,3754
kgz,68,24,4450
kgz,68,25,65549
kgz,68,26,9936
kgz,76,1,267527
kgz,76,2,90028
kgz,76,3,2554
kgz,76,4,62516
kgz,76,5,929
kgz,76,7,2118
kgz,76,8,327
kgz,76,9,6491
kgz,76,10,5645
kgz,76,13,8598
kgz,76,17,1031
kgz,76,18,33
kgz,76,20,3853
kgz,76,21,22557
kgz,76,24,28114
kgz,76,25,393114
kgz,76,26,52938
khm,125,3,298726
khm,125,12,6122
khm,126,3,29139
khm,126,12,166
khm,126,24,1
khm,148,3,448
khm,148,12,1
kor,65,3,587029
kor,65,8,27913
kor,65,10,7866
kor,65,18,6839
kor,65,24,32631
kor,65,26,139505
kwt,84,1,48
kwt,84,2,5
kwt,84,4,254
kwt,84,10,198
kwt,84,18,1
kwt,84,19,246
kwt,84,20,1
kwt,84,26,1449
kwt,94,1,121
kwt,94,2,14
kwt,94,4,650
kwt,94,10,353
kwt,94,18,4
kwt,94,19,680
kwt,94,20,4
kwt,94,24,23
kwt,94,26,2060
lao,125,3,271858
lao,125,12,5397
lao,125,18,16064
lao,125,21,10658
lao,125,24,1
lao,125,26,32273
lao,126,3,13418
lao,126,12,234
lao,126,18,798
lao,126,21,760
lao,126,26,2026
lao,146,3,202
lao,146,12,1
lao,146,18,201
lao,146,21,22
lao,146,26,51
lbn,75,1,1328
lbn,75,10,8083
lbn,75,13,3337
lbn,75,16,2696
lbn,75,18,8486
lbn,75,24,32207
lbn,75,26,34519
lbn,95,1,545
lbn,95,10,5423
lbn,95,13,1512
lbn,95,16,1117
lbn,95,18,4916
lbn,95,24,11729
lbn,95,26,14397
lbr,142,26,2100
lby,80,1,35485
lby,80,4,27146
lby,80,10,4441
lby,80,16,4564
lby,80,17,4662
lby,80,18,4653
lby,80,19,14233
