# File: LDS_value_milUSD.csv
# Title: Initialization of land value (million USD) by country87/use/GLU
# Units: million USD
# Description: Initialization of land value (million USD) by country87/use/GLU
# Source: many, including HYDE and SAGE
reglr_iso,glu_code,use_sector,value
ltu,35,rmk,21.506921768
ltu,35,v_f,16.098316193
ltu,35,wht,9.289062500
ltu,35,wol,0.210868448
lux,32,ctl,7.652589798
lux,32,frs,13.275980949
lux,32,gro,16.749876022
lux,32,osd,4.398771763
lux,32,rmk,23.723217010
lux,32,v_f,4.856859684
lux,32,wht,17.027736664
lux,32,wol,0.008508996
lva,20,c_b,0.815950334
lva,20,ctl,1.285370231
lva,20,frs,33.630416870
lva,20,gro,3.694132090
lva,20,osd,0.080248274
lva,20,pfb,0.175530598
lva,20,rmk,6.474238873
lva,20,v_f,5.941200733
lva,20,wht,3.211966991
lva,20,wol,0.021182198
lva,22,c_b,0.054164816
lva,22,ctl,0.117153354
lva,22,frs,2.609608412
lva,22,gro,0.270327419
lva,22,osd,0.006256528
lva,22,pfb,0.011164547
lva,22,rmk,0.590085864
lva,22,v_f,0.465361774
lva,22,wht,0.209916770
lva,22,wol,0.001930623
lva,25,c_b,0.387539446
lva,25,ctl,0.890397608
lva,25,frs,21.662275314
lva,25,gro,1.724688172
lva,25,osd,0.037710868
lva,25,pfb,0.072389849
lva,25,rmk,4.484814644
lva,25,v_f,2.697755575
lva,25,wht,1.435689569
lva,25,wol,0.014673267
lva,35,c_b,0.004102400
lva,35,ctl,0.011086380
lva,35,frs,0.180780694
lva,35,gro,0.015561967
lva,35,osd,0.000310637
lva,35,pfb,0.000667220
lva,35,rmk,0.055840626
lva,35,v_f,0.023765456
lva,35,wht,0.014207311
lva,35,wol,0.000182697
mar,80,c_b,0.456468850
mar,80,ctl,17.502655029
mar,80,frs,0.000000505
mar,80,gro,8.479691505
mar,80,ocr,0.788861215
mar,80,osd,0.942771673
mar,80,pdr,0.008145567
mar,80,rmk,12.513580322
mar,80,v_f,9.994789124
mar,80,wht,4.929865360
mar,80,wol,4.464356899
mar,86,c_b,12.536589622
mar,86,ctl,45.519496918
mar,86,frs,80.292312622
mar,86,gro,62.158596039
mar,86,ocr,12.462935448
mar,86,osd,10.357373238
mar,86,pdr,0.182468891
mar,86,rmk,32.544311523
mar,86,v_f,177.343338013
mar,86,wht,146.229537964
mar,86,wol,11.610539436
mar,144,ctl,19.361677170
mar,144,gro,0.236728340
mar,144,ocr,0.018232126
mar,144,osd,0.020350888
mar,144,rmk,13.842694283
mar,144,v_f,0.188217163
mar,144,wht,1.060949326
mar,144,wol,4.938532829
mdg,177,c_b,14.090869904
mdg,177,ctl,35.035594940
mdg,177,frs,305.486511230
mdg,177,gro,1.256695271
mdg,177,ocr,43.109077454
mdg,177,osd,0.654355347
mdg,177,pdr,42.105991364
mdg,177,pfb,2.022035599
mdg,177,rmk,1.227097631
mdg,177,v_f,14.214056969
mdg,177,wol,0.000027867
mex,91,c_b,0.006985398
mex,91,frs,14.750769615
mex,91,gro,3.432588577
mex,91,ocr,5.226092815
mex,91,osd,1.063264847
mex,91,pfb,0.809463978
mex,91,v_f,46.086933136
mex,91,wht,1.901155114
mex,96,c_b,13.714083672
mex,96,ctl,72.100914001
mex,96,frs,452.146606445
mex,96,gro,94.724838257
mex,96,ocr,158.547424316
mex,96,osd,16.024560928
mex,96,pdr,2.007745981
mex,96,pfb,16.378938675
mex,96,rmk,87.550918579
mex,96,v_f,513.698425293
mex,96,wht,149.555175781
mex,96,wol,1.046965480
mex,105,c_b,16.751230240
mex,105,ctl,9.689092636
mex,105,frs,53.197742462
mex,105,gro,148.998458862
mex,105,ocr,246.655197144
mex,105,osd,2.904546022
mex,105,pdr,0.485416323
mex,105,pfb,16.653329849
mex,105,rmk,11.765300751
mex,105,v_f,207.611129761
mex,105,wht,3.335583210
mex,105,wol,0.140693709
mex,111,c_b,7.788876057
mex,111,ctl,1.435503364
mex,111,frs,819.919250488
mex,111,gro,16.962963104
mex,111,ocr,90.099685669
mex,111,osd,0.290294528
mex,111,pdr,3.980829716
mex,111,pfb,1.062753558
mex,111,rmk,1.743107438
mex,111,v_f,48.965103149
mex,111,wol,0.020844707
mex,114,c_b,0.406753153
mex,114,ctl,43.577877045
mex,114,frs,20.327360153
mex,114,gro,46.034755707
mex,114,ocr,65.989120483
mex,114,osd,0.818292618
mex,114,pfb,1.903003573
mex,114,rmk,52.915878296
mex,114,v_f,227.022216797
mex,114,wht,0.915392995
mex,114,wol,0.632787168
mex,115,c_b,39.415164948
mex,115,ctl,16.488681793
mex,115,frs,82.876686096
mex,115,gro,112.437530518
mex,115,ocr,105.310562134
mex,115,osd,9.160478592
mex,115,pdr,10.474018097
mex,115,pfb,0.504762352
mex,115,rmk,20.021926880
mex,115,v_f,150.881393433
mex,115,wht,2.485856295
mex,115,wol,0.239429429
mex,130,c_b,99.895889282
mex,130,ctl,3.919707775
mex,130,frs,86.831535339
mex,130,gro,88.139320374
mex,130,ocr,300.257781982
mex,130,osd,8.747460365
mex,130,pdr,10.682514191
mex,130,pfb,0.734630048
mex,130,rmk,4.759634972
mex,130,v_f,165.098373413
mex,130,wht,0.367148459
mex,130,wol,0.056917433
mex,131,c_b,14.492446899
mex,131,ctl,46.551261902
mex,131,frs,87.761451721
mex,131,gro,598.257751465
mex,131,ocr,156.711914062
mex,131,osd,3.213571310
mex,131,pdr,2.403842211
mex,131,pfb,1.148098230
mex,131,rmk,56.526416779
mex,131,v_f,267.293487549
mex,131,wht,36.319122314
mex,131,wol,0.675963223
mex,132,c_b,40.555740356
mex,132,ctl,11.531536102
mex,132,frs,66.210334778
mex,132,gro,166.849960327
mex,132,ocr,201.730331421
mex,132,osd,8.419029236
mex,132,pdr,1.162663341
mex,132,pfb,1.075939775
mex,132,rmk,14.002549171
mex,132,v_f,161.712036133
mex,132,wht,4.886368752
mex,132,wol,0.167447537
mex,133,c_b,79.537506104
mex,133,ctl,5.895812988
mex,133,frs,238.729995728
mex,133,gro,178.326828003
mex,133,ocr,288.104766846
mex,133,osd,9.669063568
mex,133,pdr,8.071454048
mex,133,pfb,1.148302555
mex,133,rmk,7.159185886
mex,133,v_f,128.640548706
mex,133,wht,0.301945239
mex,133,wol,0.085612133
mex,134,c_b,36.527164459
mex,134,ctl,20.223560333
mex,134,frs,168.405960083
mex,134,gro,339.658569336
mex,134,ocr,179.155227661
mex,134,osd,28.393762589
mex,134,pdr,13.679248810
mex,134,pfb,1.268115640
mex,134,rmk,24.557126999
mex,134,v_f,415.424835205
mex,134,wht,11.337429047
mex,134,wol,0.293662995
mex,135,c_b,0.462832749
mex,135,ctl,0.192894489
mex,135,frs,13.138831139
mex,135,gro,6.225270271
mex,135,ocr,93.021598816
mex,135,osd,2.203264713
mex,135,pdr,0.027722182
mex,135,pfb,0.061997470
mex,135,rmk,0.234228522
mex,135,v_f,22.868064880
mex,135,wht,0.003876053
mex,135,wol,0.002800989
mex,136,c_b,29.479608536
mex,136,ctl,5.615837574
mex,136,frs,183.750091553
mex,136,gro,63.102378845
mex,136,ocr,440.432434082
mex,136,osd,45.657196045
mex,136,pdr,3.021631002
mex,136,pfb,0.919570148
mex,136,rmk,6.819215775
mex,136,v_f,138.999649048
mex,136,wht,0.065248325
mex,136,wol,0.081546649
mex,217,ctl,0.627182066
mex,217,frs,2.701274395
mex,217,gro,0.662487149
mex,217,ocr,0.849546432
mex,217,osd,0.316611946
mex,217,pfb,8.163041115
mex,217,rmk,0.761576533
mex,217,v_f,3.915100098
mex,217,wht,9.689222336
mex,217,wol,0.009107207
mex,221,ctl,31.725402832
mex,221,frs,1.811132193
mex,221,gro,1.415852547
mex,221,ocr,5.549176693
mex,221,osd,1.895895839
mex,221,pfb,7.253637314
mex,221,rmk,38.523620605
mex,221,v_f,41.270214081
mex,221,wht,12.404786110
mex,221,wol,0.460679352
mex,231,c_b,4.205921650
mex,231,ctl,104.316360474
mex,231,frs,31.540075302
mex,231,gro,50.094493866
mex,231,ocr,67.348968506
mex,231,osd,1.952179909
mex,231,pfb,60.923774719
mex,231,rmk,126.669586182
mex,231,v_f,133.385375977
mex,231,wht,8.015934944
mex,231,wol,1.514760613
moz,171,c_b,0.007486442
moz,171,ctl,0.961291850
moz,171,frs,40.324344635
moz,171,gro,8.647094727
moz,171,ocr,16.409439087
moz,171,osd,0.204995796
moz,171,pdr,1.815117955
moz,171,pfb,2.112736940
moz,171,rmk,0.038096208
moz,171,v_f,16.452062607
moz,171,wol,0.000053411
moz,188,c_b,0.009618321
moz,188,ctl,0.221855834
moz,188,frs,2.922936678
moz,188,gro,5.371420860
moz,188,ocr,10.198097229
moz,188,osd,0.140285775
moz,188,pdr,0.513983011
moz,188,pfb,0.099110238
moz,188,rmk,0.008792195
moz,188,v_f,4.466382980
moz,188,wol,0.000012327
moz,190,c_b,0.009457147
moz,190,ctl,0.298735887
moz,190,frs,13.519989967
moz,190,gro,4.833755970
moz,190,ocr,4.750761986
moz,190,osd,0.064777754
moz,190,pdr,0.871469140
moz,190,pfb,0.049984612
moz,190,rmk,0.011838970
moz,190,v_f,3.043159723
moz,190,wol,0.000016598
moz,198,c_b,0.010627388
moz,198,ctl,0.089779355
moz,198,frs,0.888328493
moz,198,gro,0.885949910
moz,198,ocr,1.609148502
moz,198,osd,0.019635387
moz,198,pdr,0.159072623
moz,198,pfb,0.002915004
moz,198,rmk,0.003557976
moz,198,v_f,0.898652196
moz,198,wol,0.000004988
moz,199,c_b,0.000656333
moz,199,ctl,0.227785081
moz,199,frs,0.093041629
moz,199,gro,1.310977936
moz,199,ocr,3.048108339
moz,199,osd,0.030292556
moz,199,pdr,0.329901963
moz,199,pfb,0.043158833
moz,199,rmk,0.009027173
moz,199,v_f,2.064473152
moz,199,wol,0.000012656
mwi,171,ctl,0.089351639
mwi,171,frs,0.186782345
mwi,171,gro,1.583643556
mwi,171,ocr,2.255198717
mwi,171,osd,0.139476672
mwi,171,pdr,0.040200453
mwi,171,rmk,0.002387190
mwi,171,v_f,0.500006557
mwi,171,wol,0.000008960
mwi,188,ctl,0.551974714
mwi,188,frs,10.297623634
mwi,188,gro,18.271560669
mwi,188,ocr,30.395309448
mwi,188,osd,2.000280380
mwi,188,pdr,0.389363021
mwi,188,rmk,0.014746996
mwi,188,v_f,7.317976952
mwi,188,wol,0.000055350
mys,139,c_b,46.338748932
mys,139,ctl,0.818776727
mys,139,frs,389.043182373
mys,139,gro,2.852014303
mys,139,ocr,217.845504761
mys,139,osd,25.689636230
mys,139,pdr,54.554180145
mys,139,rmk,1.156082869
mys,139,v_f,148.898529053
mys,139,wol,0.003834029
mys,159,c_b,39.209659576
mys,159,ctl,0.417271793
mys,159,frs,757.582397461
mys,159,gro,2.153039694
mys,159,ocr,222.685897827
mys,159,osd,19.995887756
mys,159,pdr,61.800296783
mys,159,rmk,0.589172542
mys,159,v_f,154.454818726
mys,159,wol,0.001953930
mys,165,c_b,1.660801768
mys,165,ctl,0.018323140
mys,165,frs,40.945667267
mys,165,gro,0.079923466
mys,165,ocr,7.807673931
mys,165,osd,0.818861067
mys,165,pdr,3.059771538
mys,165,rmk,0.025871605
mys,165,v_f,5.518407345
mys,165,wol,0.000085800
nld,28,c_b,0.913307428
nld,28,ctl,1.157760739
nld,28,frs,1.791350365
nld,28,gro,6.608667374
nld,28,ocr,16.642961502
nld,28,osd,0.606873751
nld,28,rmk,3.832711697
nld,28,v_f,13.198789597
nld,28,wht,7.447617531
nld,28,wol,0.008077578
nld,32,c_b,12.416649818
nld,32,ctl,67.630516052
nld,32,frs,35.970111847
nld,32,gro,59.563823700
nld,32,ocr,247.742446899
nld,32,osd,3.228151321
nld,32,rmk,223.887619019
nld,32,v_f,181.945144653
nld,32,wht,51.156150818
nld,32,wol,0.471851110
nld,36,c_b,2.718669891
nld,36,ctl,3.676996708
nld,36,frs,3.455750465
nld,36,gro,12.566825867
nld,36,ocr,43.979713440
nld,36,osd,0.278001845
nld,36,rmk,12.172521591
nld,36,v_f,31.950025558
nld,36,wht,19.703418732
nld,36,wol,0.025654025
nzl,201,ctl,110.893470764
nzl,201,frs,390.865783691
nzl,201,gro,4.391863346
nzl,201,ocr,3.358778477
nzl,201,rmk,174.138244629
nzl,201,v_f,115.093536377
nzl,201,wht,2.754149675
nzl,201,wol,30.144933701
per,156,c_b,26.140478134
per,156,ctl,95.243400574
per,156,frs,76.287498474
per,156,gro,55.123809814
per,156,ocr,433.011108398
per,156,osd,15.693336487
per,156,pdr,31.182826996
per,156,pfb,11.345705032
per,156,rmk,35.164794922
per,156,v_f,203.777709961
per,156,wht,45.740932465
per,156,wol,8.260598183
per,157,c_b,0.050324626
per,157,ctl,0.053944800
per,157,gro,0.008200698
per,157,ocr,0.062865637
per,157,osd,0.024976129
per,157,pdr,0.051000427
per,157,pfb,0.021790730
per,157,rmk,0.019916948
per,157,v_f,0.281840533
per,157,wht,0.037531115
per,157,wol,0.004678711
per,180,c_b,16.499897003
per,180,ctl,58.488018036
per,180,frs,2.606164694
per,180,gro,22.416917801
per,180,ocr,41.496215820
per,180,osd,8.726710320
per,180,pdr,19.835784912
per,180,pfb,6.325347900
per,180,rmk,21.594348907
per,180,v_f,111.831138611
per,180,wht,24.405654907
per,180,wol,5.072750092
per,200,c_b,0.898960173
per,200,ctl,8.513779640
per,200,frs,0.037329089
per,200,gro,2.293884993
per,200,ocr,18.834676743
per,200,osd,1.749819636
per,200,pdr,1.074609995
per,200,pfb,1.267733455
per,200,rmk,3.143370628
per,200,v_f,17.011285782
per,200,wht,3.083733559
per,200,wol,0.738412440
phl,119,c_b,187.885055542
phl,119,ctl,132.223312378
phl,119,frs,68.069496155
phl,119,gro,553.114929199
phl,119,ocr,382.137573242
phl,119,osd,5.578286648
phl,119,pdr,1428.516113281
phl,119,pfb,58.011234283
phl,119,rmk,0.516957343
phl,119,v_f,1675.609863281
phl,119,wol,0.005000369
pol,21,c_b,0.021049961
pol,21,ctl,0.011001235
pol,21,frs,0.062273853
pol,21,gro,0.049552891
pol,21,ocr,0.020068184
pol,21,osd,0.033387057
pol,21,pfb,0.000233295
pol,21,rmk,0.053905949
pol,21,v_f,0.237387210
pol,21,wht,0.106305167
pol,21,wol,0.000097490
pol,29,c_b,54.793403625
pol,29,ctl,25.934862137
pol,29,frs,155.271881104
pol,29,gro,84.062568665
pol,29,ocr,71.287681580
pol,29,osd,32.121887207
pol,29,pfb,0.914280236
pol,29,rmk,127.080581665
pol,29,v_f,433.208709717
pol,29,wht,143.125640869
pol,29,wol,0.229827911
pol,30,c_b,40.513378143
pol,30,ctl,33.429489136
pol,30,frs,283.374450684
pol,30,gro,95.705711365
pol,30,ocr,368.959594727
pol,30,osd,14.013165474
pol,30,pfb,1.572898149
pol,30,rmk,163.804183960
pol,30,v_f,715.356689453
pol,30,wht,126.761184692
pol,30,wol,0.296243340
pol,31,c_b,0.596044481
pol,31,ctl,0.320577651
pol,31,frs,2.737376451
pol,31,gro,0.858884752
pol,31,ocr,1.191092491
pol,31,osd,0.506757617
pol,31,pfb,0.141844064
pol,31,rmk,1.570827365
pol,31,v_f,3.585679054
pol,31,wht,2.181087732
pol,31,wol,0.002840875
pol,33,c_b,6.398571014
pol,33,ctl,5.360964298
pol,33,frs,53.766696930
pol,33,gro,17.532007217
pol,33,ocr,20.470771790
pol,33,osd,8.969640732
pol,33,pfb,0.044152360
pol,33,rmk,26.268676758
pol,33,v_f,88.064682007
pol,33,wht,37.337078094
pol,33,wol,0.047507457
pol,35,c_b,0.469704926
pol,35,ctl,0.455227494
pol,35,frs,8.187891006
pol,35,gro,1.264159083
pol,35,ocr,0.999832332
pol,35,osd,0.179817528
pol,35,pfb,0.374499112
pol,35,rmk,2.230610132
pol,35,v_f,7.048358917
pol,35,wht,1.517192721
pol,35,wol,0.004034106
pol,49,c_b,0.003203068
pol,49,ctl,0.053532057
pol,49,frs,1.511029482
pol,49,gro,0.008247217
pol,49,ocr,0.064038359
pol,49,osd,0.000896466
pol,49,pfb,0.000017838
pol,49,rmk,0.262306571
pol,49,v_f,0.097314358
pol,49,wht,0.020057851
pol,49,wol,0.000474387
pol,54,c_b,0.007417663
pol,54,ctl,0.111179143
pol,54,frs,3.353826284
pol,54,gro,0.068727911
pol,54,ocr,0.922684848
pol,54,osd,0.002899552
pol,54,rmk,0.544776738
pol,54,v_f,0.774397373
pol,54,wht,0.151418775
pol,54,wol,0.000985240
prt,60,c_b,0.231253535
prt,60,ctl,2.795728922
prt,60,frs,9.224921227
prt,60,gro,22.016639709
prt,60,ocr,32.103363037
prt,60,osd,12.139560699
prt,60,pdr,2.463222742
prt,60,rmk,5.672391415
prt,60,v_f,16.120336533
prt,60,wht,75.830085754
prt,60,wol,0.020865127
prt,71,c_b,0.474997103
prt,71,ctl,4.852792263
prt,71,frs,20.250072479
prt,71,gro,35.123107910
prt,71,ocr,39.981441498
prt,71,osd,9.080477715
prt,71,pdr,3.926181078
prt,71,rmk,9.846068382
prt,71,v_f,19.403810501
prt,71,wht,74.354156494
prt,71,wol,0.036217432
prt,74,c_b,0.010616393
prt,74,ctl,2.050836086
prt,74,frs,202.760665894
prt,74,gro,25.615894318
prt,74,ocr,26.870382309
prt,74,osd,7.957279682
prt,74,pdr,0.656665683
prt,74,rmk,4.161041260
prt,74,v_f,19.468498230
prt,74,wht,20.416458130
prt,74,wol,0.015305831
prt,81,c_b,0.147477686
prt,81,ctl,2.647866726
prt,81,frs,39.613574982
prt,81,gro,10.209797859
prt,81,ocr,12.814382553
prt,81,osd,11.639257431
prt,81,pdr,1.734312534
prt,81,rmk,5.372386456
prt,81,v_f,12.063087463
prt,81,wht,107.234039307
prt,81,wol,0.019761600
rom,54,c_b,7.683766842
rom,54,ctl,63.382369995
rom,54,frs,74.980690002
rom,54,gro,506.992889404
rom,54,ocr,174.794143677
rom,54,osd,41.175655365
rom,54,pdr,0.860383749
rom,54,rmk,219.783126831
rom,54,v_f,528.154846191
rom,54,wht,267.460266113
rom,54,wol,0.807286024
rom,55,c_b,0.025310371
rom,55,ctl,1.596728444
rom,55,gro,13.425815582
rom,55,ocr,0.717556000
rom,55,osd,2.731771946
rom,55,rmk,5.536776066
rom,55,v_f,13.834952354
rom,55,wht,10.836464882
rom,55,wol,0.020337148
rus,3,frs,65.913627625
rus,4,ctl,88.963356018
rus,4,frs,258.882415771
rus,4,gro,0.015729107
rus,4,ocr,0.000858898
rus,4,osd,0.003757369
rus,4,rmk,143.498672485
rus,4,v_f,7.253623009
rus,4,wht,0.001299323
rus,4,wol,4.791512966
rus,5,frs,36.110481262
rus,6,ctl,1.818003416
rus,6,frs,244.671218872
rus,6,gro,0.167190418
rus,6,ocr,0.086249121
rus,6,osd,0.004254806
rus,6,rmk,2.932455301
rus,6,v_f,1.359089136
rus,6,wht,0.180872664
rus,6,wol,0.097916573
rus,8,ctl,2.510973454
rus,8,frs,20.207767487
rus,8,gro,0.002989079
rus,8,ocr,0.001489200
rus,8,osd,0.000074099
rus,8,rmk,4.050221920
rus,8,v_f,0.044903461
rus,8,wht,0.000153979
rus,8,wol,0.135239527
rus,9,ctl,18.697923660
rus,9,frs,70.455932617
rus,9,gro,0.384883374
rus,9,ocr,0.189492047
rus,9,osd,0.009622971
rus,9,pfb,0.091777116
rus,9,rmk,30.159912109
rus,9,v_f,5.549655437
rus,9,wht,0.038120255
rus,9,wol,1.007058978
rus,13,c_b,0.000550138
rus,13,frs,1.239582419
rus,13,gro,0.013769789
rus,13,ocr,0.003560814
rus,13,osd,0.000763277
rus,13,v_f,0.491563708
rus,13,wht,0.002216501
rus,14,c_b,0.000009245
rus,14,frs,26.763805389
rus,14,gro,1.189568162
rus,14,ocr,0.551505208
rus,14,osd,0.032834593
rus,14,pfb,0.782938361
rus,14,v_f,19.029531479
rus,14,wht,0.363698840
rus,17,c_b,0.000733367
rus,17,frs,8.312548637
rus,17,gro,1.653127074
rus,17,ocr,0.676246762
rus,17,osd,0.079139940
rus,17,pfb,2.023250341
rus,17,v_f,33.475028992
rus,17,wht,0.270092815
rus,18,c_b,14.751542091
rus,18,ctl,1.367987990
rus,18,frs,32.353157043
rus,18,gro,164.670471191
rus,18,ocr,56.774848938
rus,18,osd,15.562653542
rus,18,pdr,1.449105740
rus,18,pfb,24.167564392
rus,18,rmk,2.206576586
rus,18,v_f,868.190246582
rus,18,wht,141.816421509
rus,18,wol,0.073679008
rus,20,frs,0.179175854
rus,20,gro,0.383068115
rus,20,ocr,0.136076823
rus,20,osd,0.015603066
rus,20,pfb,0.114098191
rus,20,v_f,10.344785690
rus,20,wht,0.273610115
rus,22,c_b,0.054707784
rus,22,frs,0.256240666
rus,22,gro,0.504187703
rus,22,ocr,0.042418793
rus,22,osd,0.042704992
rus,22,pfb,0.039401464
rus,22,v_f,4.101205826
rus,22,wht,0.380571783
rus,25,c_b,0.000574707
rus,25,frs,0.194602534
rus,25,gro,0.835352659
rus,25,ocr,0.346598774
rus,25,osd,0.016640414
rus,25,pfb,1.363569498
rus,25,v_f,5.146660328
rus,25,wht,0.104454756
rus,33,frs,0.015865780
rus,33,gro,1.113940597
rus,33,ocr,0.343807787
rus,33,osd,0.016298413
rus,33,pfb,0.458854347
rus,33,v_f,10.006472588
rus,33,wht,1.325864673
rus,35,c_b,0.004209735
rus,35,frs,0.006277492
rus,35,gro,0.464384854
rus,35,ocr,0.148498565
rus,35,osd,0.007005645
rus,35,pfb,0.198935002
rus,35,v_f,4.087345600
rus,35,wht,0.575335801
rus,37,ctl,0.408241302
rus,37,frs,5.196740627
rus,37,gro,0.344789654
rus,37,ocr,0.160549313
rus,37,osd,0.009311843
rus,37,pdr,0.265341014
rus,37,rmk,0.658496797
rus,37,v_f,4.850513935
rus,37,wht,0.089444004
rus,37,wol,0.021987632
rus,38,c_b,0.970063627
rus,38,frs,0.399577081
rus,38,gro,19.824249268
rus,38,ocr,5.186372757
rus,38,osd,2.558706760
rus,38,v_f,39.671714783
rus,38,wht,25.236177444
rus,39,c_b,9.008098602
rus,39,frs,0.379577309
rus,39,gro,17.292823792
rus,39,ocr,9.135411263
rus,39,osd,1.110413074
rus,39,pdr,0.009007794
rus,39,pfb,5.934515476
rus,39,v_f,105.734970093
rus,39,wht,16.874374390
rus,42,frs,0.484594941
rus,42,gro,0.103992604
rus,42,ocr,0.050868351
rus,42,osd,0.004028520
rus,42,pfb,0.000003036
rus,42,v_f,0.224219188
rus,42,wht,0.143986076
rus,43,frs,64.509712219
rus,43,gro,12.364018440
rus,43,ocr,5.930690765
rus,43,osd,0.287572801
rus,43,pdr,1.206612945
rus,43,v_f,54.659297943
rus,43,wht,8.298235893
rus,45,c_b,1.934798241
rus,45,frs,1.001009345
rus,45,gro,10.309471130
rus,45,ocr,4.620073795
rus,45,osd,3.633796930
rus,45,pdr,1.651864052
rus,45,v_f,105.443359375
rus,45,wht,24.044567108
rus,47,c_b,17.763971329
rus,47,frs,0.936622322
rus,47,gro,10.146546364
rus,47,ocr,6.634372711
rus,47,osd,22.568256378
rus,47,pdr,0.426034927
rus,47,pfb,0.000480988
rus,47,v_f,105.443092346
rus,47,wht,73.918525696
rus,48,ctl,0.136523828
rus,48,frs,193.679794312
rus,48,gro,10.102782249
rus,48,ocr,4.674248695
rus,48,osd,0.392913520
rus,48,pdr,4.146406651
rus,48,pfb,0.037264258
rus,48,rmk,0.220214114
rus,48,v_f,35.175914764
rus,48,wht,17.031717300
rus,48,wol,0.007353091
rus,53,c_b,30.746875763
rus,53,frs,0.047596227
rus,53,gro,78.771408081
rus,53,ocr,39.813880920
rus,53,osd,47.080341339
rus,53,pdr,1.482212186
rus,53,pfb,0.001095203
rus,53,v_f,329.233459473
rus,53,wht,176.933074951
rus,56,c_b,2.431670904
rus,56,ctl,0.061007269
rus,56,frs,140.974700928
rus,56,gro,99.272880554
rus,56,ocr,48.373954773
rus,56,osd,5.379946709
rus,56,pdr,2.142025709
rus,56,pfb,1.549338937
rus,56,rmk,0.098405257
rus,56,v_f,317.640625000
rus,56,wht,86.175361633
rus,56,wol,0.003285815
rus,70,c_b,0.000894077
rus,70,frs,0.004932303
rus,70,gro,0.001561494
rus,70,ocr,0.000786637
rus,70,osd,0.000384575
rus,70,v_f,0.018221639
rus,70,wht,0.003385153
rus,72,c_b,0.000019722
rus,72,frs,0.001836019
rus,72,gro,0.004897225
rus,72,ocr,0.002427529
rus,72,osd,0.000880972
rus,72,pdr,0.005574708
rus,72,v_f,0.121057868
rus,72,wht,0.015158442
rus,76,c_b,0.001216349
rus,76,frs,0.002631185
rus,76,gro,0.621816635
rus,76,ocr,0.171411514
rus,76,osd,0.084801443
rus,76,v_f,0.739939034
rus,76,wht,0.728376567
sgp,139,frs,5.424335003
svk,29,frs,0.206999123
svk,30,c_b,0.027235797
svk,30,ctl,0.253817827
svk,30,frs,8.103045464
svk,30,gro,0.525961101
svk,30,ocr,0.715251744
svk,30,osd,0.232353032
svk,30,pfb,0.049974430
svk,30,rmk,0.672714531
svk,30,v_f,1.812144876
svk,30,wht,0.652693033
svk,30,wol,0.007637848
svk,54,c_b,9.709894180
svk,54,ctl,7.997837067
svk,54,frs,89.667030334
svk,54,gro,27.619768143
svk,54,ocr,32.906372070
svk,54,osd,15.147968292
svk,54,pfb,0.340064496
svk,54,rmk,21.197332382
svk,54,v_f,47.105579376
svk,54,wht,37.606853485
svk,54,wol,0.240669698
svn,54,c_b,1.966716766
svn,54,ctl,21.365329742
svn,54,frs,52.333572388
svn,54,gro,8.789446831
svn,54,ocr,5.143062115
svn,54,osd,0.724569738
svn,54,rmk,22.937808990
svn,54,v_f,4.824807644
svn,54,wht,6.060303688
svn,54,wol,0.329535604
svn,55,c_b,0.333755076
svn,55,ctl,6.053838253
svn,55,frs,10.722494125
svn,55,gro,1.293704152
svn,55,ocr,0.767330229
svn,55,osd,0.056931708
svn,55,rmk,6.499397755
svn,55,v_f,0.849327505
svn,55,wht,0.884384215
svn,55,wol,0.093373477
swe,8,frs,5.088410854
swe,12,c_b,5.316176891
swe,12,ctl,17.101343155
swe,12,frs,1396.683715820
swe,12,gro,304.393920898
swe,12,osd,64.315048218
swe,12,rmk,51.393329620
swe,12,v_f,26.070951462
swe,12,wht,153.035751343
swe,12,wol,0.034267038
swe,21,c_b,0.020270219
swe,21,frs,0.007080898
swe,21,gro,0.398521513
swe,21,osd,0.151206225
swe,21,v_f,0.058442943
swe,21,wht,0.286837548
tha,125,c_b,73.726020813
tha,125,ctl,19.472990036
tha,125,frs,52.668357849
tha,125,gro,39.619636536
tha,125,ocr,700.670532227
tha,125,osd,28.196571350
tha,125,pdr,565.991699219
tha,125,pfb,12.867568970
tha,125,rmk,8.426922798
tha,125,v_f,623.432189941
tha,125,wol,0.124571770
tha,127,c_b,0.853543937
tha,127,ctl,1.290594578
tha,127,frs,10.725706100
tha,127,gro,2.107085466
tha,127,ocr,6.497166634
tha,127,osd,1.046467900
tha,127,pdr,4.467767715
tha,127,pfb,0.543670416
tha,127,rmk,0.558503985
tha,127,v_f,5.694061756
tha,127,wol,0.008256136
tha,139,c_b,35.022987366
tha,139,ctl,7.316843510
tha,139,frs,42.497035980
tha,139,gro,3.485228062
tha,139,ocr,243.158065796
tha,139,osd,8.862610817
tha,139,pdr,95.142990112
tha,139,pfb,7.527304173
tha,139,rmk,3.166358948
tha,139,v_f,202.805007935
tha,139,wol,0.046806995
tha,146,c_b,47.759910583
tha,146,ctl,15.881192207
tha,146,frs,54.973724365
tha,146,gro,68.905441284
tha,146,ocr,397.997558594
tha,146,osd,21.750173569
tha,146,pdr,668.124267578
tha,146,pfb,13.764066696
tha,146,rmk,6.872574806
tha,146,v_f,367.495697021
tha,146,wol,0.101594478
tha,148,c_b,7.770975590
tha,148,ctl,3.844813108
tha,148,frs,11.679001808
tha,148,gro,12.209204674
