# File: MIRCA_rfdHA_ha.csv
# Title: MIRCA rainfed havested area
# Units: ha
# Author: lds
# Description: mirca rainfed havested area (ha) for sage land cells in country X glu
# Source: MIRCA2000; country raster; new glu raster
iso,glu_code,mirca_crop,value
chl,169,15,12402
chl,169,17,50510
chl,169,18,978
chl,169,20,77061
chl,169,25,321683
chl,180,1,5
chl,180,2,37
chl,180,10,27
chl,180,13,2
chl,180,15,2
chl,180,17,5
chl,180,20,19
chl,180,25,52
chl,200,1,71
chl,200,2,263
chl,200,4,9
chl,200,9,9
chl,200,10,330
chl,200,13,53
chl,200,15,51
chl,200,17,78
chl,200,18,6
chl,200,20,484
chl,200,25,1332
chl,207,1,16238
chl,207,2,10670
chl,207,4,44
chl,207,5,115
chl,207,9,617
chl,207,10,7130
chl,207,13,1608
chl,207,15,3547
chl,207,17,8332
chl,207,18,846
chl,207,20,24376
chl,207,25,91947
chl,212,1,266
chl,212,2,162
chl,212,4,1
chl,212,5,4
chl,212,9,4
chl,212,10,68
chl,212,13,27
chl,212,15,26
chl,212,17,61
chl,212,18,35
chl,212,20,566
chl,212,25,658
chl,213,1,80
chl,213,2,7
chl,213,4,2
chl,213,9,1
chl,213,10,12
chl,213,13,5
chl,213,15,5
chl,213,17,12
chl,213,20,35
chl,213,25,245
chl,215,1,4685
chl,215,2,18
chl,215,4,29
chl,215,5,13
chl,215,9,1
chl,215,10,573
chl,215,13,3
chl,215,15,3
chl,215,17,4
chl,215,20,30
chl,215,25,87
chn,37,2,26351
chn,37,3,7940
chn,37,4,265
chn,37,5,151
chn,37,6,141
chn,37,7,839
chn,37,8,35865
chn,37,9,2366
chn,37,10,1451
chn,37,11,511
chn,37,13,1121
chn,37,14,97
chn,37,15,207
chn,37,17,1351
chn,37,18,2549
chn,37,19,1
chn,37,20,572
chn,37,23,20
chn,37,24,4694
chn,37,25,146
chn,37,26,838
chn,42,1,57350
chn,42,2,9875
chn,42,4,16037
chn,42,5,7211
chn,42,6,16113
chn,42,7,8785
chn,42,8,57373
chn,42,9,82435
chn,42,10,44366
chn,42,11,6286
chn,42,13,37039
chn,42,14,1189
chn,42,15,75245
chn,42,16,2351
chn,42,17,68126
chn,42,18,25900
chn,42,19,2
chn,42,20,17874
chn,42,21,99515
chn,42,23,251
chn,42,24,36693
chn,42,25,43336
chn,42,26,30795
chn,43,1,145
chn,43,2,3283572
chn,43,3,247519
chn,43,4,91799
chn,43,5,41091
chn,43,6,77590
chn,43,7,204949
chn,43,8,1917150
chn,43,9,236226
chn,43,10,136187
chn,43,11,36896
chn,43,13,210790
chn,43,14,6980
chn,43,15,49317
chn,43,16,20
chn,43,17,320424
chn,43,18,186697
chn,43,19,69
chn,43,20,16154
chn,43,23,1474
chn,43,24,316035
chn,43,25,36702
chn,43,26,122370
chn,56,1,4
chn,56,2,799
chn,56,8,2
chn,56,9,5283
chn,56,11,677
chn,56,13,4356
chn,56,14,128
chn,56,15,3789
chn,56,17,485
chn,56,18,2811
chn,56,20,4380
chn,56,21,46
chn,56,23,27
chn,56,24,947
chn,56,25,6040
chn,66,1,2
chn,66,2,1504632
chn,66,3,63827
chn,66,4,133850
chn,66,5,60191
chn,66,6,156212
chn,66,7,245121
chn,66,8,287226
chn,66,9,78404
chn,66,10,54855
chn,66,11,15564
chn,66,13,42194
chn,66,14,2941
chn,66,15,22010
chn,66,16,35916
chn,66,17,444679
chn,66,18,69692
chn,66,19,281
chn,66,20,26605
chn,66,21,486
chn,66,23,621
chn,66,24,548981
chn,66,25,17428
chn,66,26,140
chn,68,2,4313
chn,68,9,29928
chn,68,11,1232
chn,68,13,16609
chn,68,14,233
chn,68,15,23528
chn,68,17,3033
chn,68,18,3712
chn,68,19,1
chn,68,20,7968
chn,68,21,3617
chn,68,23,49
chn,68,24,2355
chn,68,25,10987
chn,76,9,2
chn,76,15,1
chn,76,17,3
chn,76,18,2
chn,76,20,1
chn,76,21,2
chn,76,25,1
chn,77,1,196538
chn,77,2,1037366
chn,77,3,65
chn,77,4,159685
chn,77,5,71343
chn,77,6,424372
chn,77,7,116414
chn,77,8,485404
chn,77,9,196109
chn,77,10,268667
chn,77,11,21665
chn,77,13,24127
chn,77,14,4103
chn,77,15,95158
chn,77,16,442679
chn,77,17,580490
chn,77,18,66972
chn,77,19,670
chn,77,20,63855
chn,77,21,290973
chn,77,23,866
chn,77,24,1187391
chn,77,25,24312
chn,77,26,326774
chn,78,1,1269046
chn,78,2,682891
chn,78,3,642451
chn,78,4,67640
chn,78,5,29624
chn,78,6,22242
chn,78,8,275423
chn,78,10,455153
chn,78,11,22836
chn,78,12,51967
chn,78,13,1705
chn,78,14,4321
chn,78,15,847417
chn,78,16,811755
chn,78,17,323814
chn,78,18,66008
chn,78,19,1643
chn,78,20,38545
chn,78,21,442672
chn,78,23,912
chn,78,24,1481248
chn,78,25,57807
chn,78,26,2082949
chn,79,1,1579311
chn,79,2,744496
chn,79,4,235496
chn,79,5,105774
chn,79,6,304298
chn,79,7,87178
chn,79,8,819377
chn,79,9,250044
chn,79,10,464173
chn,79,11,32514
chn,79,12,1
chn,79,13,44240
chn,79,14,6152
chn,79,15,399276
chn,79,16,166194
chn,79,17,789946
chn,79,18,140534
chn,79,19,363
chn,79,20,29886
chn,79,21,116368
chn,79,23,1299
chn,79,24,1126326
chn,79,25,115863
chn,79,26,1475659
chn,85,1,14051
chn,85,2,11744
chn,85,4,2295
chn,85,5,1037
chn,85,6,14
chn,85,7,4
chn,85,8,2145
chn,85,9,17563
chn,85,10,296
chn,85,11,3794
chn,85,13,12859
chn,85,14,717
chn,85,15,38713
chn,85,17,10692
chn,85,18,6672
chn,85,19,5
chn,85,20,22975
chn,85,21,309405
chn,85,23,151
chn,85,24,3719
chn,85,25,34059
chn,85,26,1343
chn,89,1,1
chn,89,2,28
chn,89,4,98
chn,89,5,44
chn,89,8,23
chn,89,9,1
chn,89,11,4
chn,89,14,1
chn,89,15,8
chn,89,17,300
chn,89,18,23
chn,89,20,12
chn,89,21,117
chn,89,24,11
chn,89,25,22
chn,92,1,82
chn,92,4,91
chn,92,5,41
chn,92,8,37
chn,92,11,5
chn,92,14,1
chn,92,15,90
chn,92,17,274
chn,92,18,28
chn,92,24,15
chn,92,25,19
chn,106,1,5772857
chn,106,2,3284827
chn,106,3,2509143
chn,106,4,146372
chn,106,5,65215
chn,106,6,38992
chn,106,7,30665
chn,106,8,1552865
chn,106,9,21983
chn,106,10,2102347
chn,106,11,77312
chn,106,12,48013
chn,106,13,637
chn,106,14,14626
chn,106,15,5220834
chn,106,16,1072688
chn,106,17,658426
chn,106,18,296503
chn,106,19,2172
chn,106,20,57096
chn,106,21,1658935
chn,106,23,3088
chn,106,24,2041017
chn,106,25,446552
chn,106,26,7597065
chn,108,1,183851
chn,108,2,847801
chn,108,3,731575
chn,108,4,13894
chn,108,5,5396
chn,108,6,85
chn,108,7,1141
chn,108,8,320497
chn,108,9,1260
chn,108,10,220392
chn,108,11,11328
chn,108,12,502416
chn,108,13,2249
chn,108,14,2127
chn,108,15,233551
chn,108,16,320271
chn,108,17,77235
chn,108,18,46896
chn,108,19,208
chn,108,20,1704
chn,108,21,88
chn,108,23,449
chn,108,24,276563
chn,108,25,130559
chn,108,26,1816670
chn,109,1,64882
chn,109,2,195631
chn,109,3,1742
chn,109,4,5859
chn,109,5,2616
chn,109,8,85205
chn,109,10,11703
chn,109,11,1751
chn,109,12,29839
chn,109,13,18
chn,109,14,331
chn,109,15,21931
chn,109,16,101
chn,109,17,19964
chn,109,18,7956
chn,109,19,18
chn,109,20,444
chn,109,23,71
chn,109,24,33184
chn,109,25,11854
chn,109,26,33670
chn,110,1,1
chn,110,2,2
chn,110,3,20
chn,110,4,12897
chn,110,5,5817
chn,110,8,3017
chn,110,11,627
chn,110,14,119
chn,110,15,17210
chn,110,17,40966
chn,110,18,2431
chn,110,23,25
chn,110,24,1372
chn,110,25,1470
chn,110,26,343
chn,112,2,17429
chn,112,3,208077
chn,112,4,20
chn,112,5,4
chn,112,8,22298
chn,112,10,96132
chn,112,11,2539
chn,112,12,228856
chn,112,13,8631
chn,112,14,480
chn,112,15,16305
chn,112,16,126725
chn,112,17,5813
chn,112,18,9155
chn,112,19,215
chn,112,23,101
chn,112,24,172209
chn,112,25,29489
chn,112,26,367507
chn,124,2,3585
chn,124,3,126433
chn,124,8,3946
chn,124,10,60298
chn,124,11,1136
chn,124,12,75255
chn,124,14,215
chn,124,16,49424
chn,124,17,991
chn,124,18,5150
chn,124,19,320
chn,124,23,45
chn,124,24,229188
chn,124,25,332
chn,124,26,195951
chn,125,1,51773
chn,125,2,155994
chn,125,3,123
chn,125,4,9064
chn,125,5,4055
chn,125,8,65391
chn,125,10,7599
chn,125,11,1627
chn,125,12,62050
chn,125,13,38
chn,125,14,308
chn,125,15,13646
chn,125,16,1
chn,125,17,30487
chn,125,18,7959
chn,125,19,30
chn,125,20,396
chn,125,23,65
chn,125,24,44842
chn,125,25,10571
chn,125,26,15007
chn,127,1,34271
chn,127,2,92742
chn,127,4,5415
chn,127,5,2430
chn,127,8,39463
chn,127,10,5277
chn,127,11,804
chn,127,12,48192
chn,127,13,30
chn,127,14,153
chn,127,15,6450
chn,127,17,17904
chn,127,18,3771
chn,127,19,19
chn,127,20,189
chn,127,23,32
chn,127,24,25883
chn,127,25,5032
chn,127,26,8964
chn,137,1,8590
chn,137,2,23261
chn,137,3,139
chn,137,4,1241
chn,137,5,558
chn,137,6,4
chn,137,8,10522
chn,137,9,11
chn,137,10,3988
chn,137,11,416
chn,137,12,28304
chn,137,13,20
chn,137,14,80
chn,137,15,12744
chn,137,16,19
chn,137,17,5429
chn,137,18,1553
chn,137,19,13
chn,137,20,107
chn,137,21,6
chn,137,23,17
chn,137,24,13597
chn,137,25,2762
chn,137,26,3725
civ,142,2,667570
civ,142,3,424351
civ,142,6,70318
civ,142,7,37926
civ,142,8,2209
civ,142,11,275472
civ,142,12,248
civ,142,14,120708
civ,142,16,131473
civ,142,17,10684
civ,142,18,4605
civ,142,21,255992
civ,142,22,1613289
civ,142,23,696288
civ,142,24,717828
civ,142,26,640748
civ,149,2,59478
civ,149,3,38243
civ,149,6,7767
civ,149,7,8302
civ,149,8,196
civ,149,11,24482
civ,149,12,20
civ,149,14,10750
civ,149,16,11751
civ,149,17,1172
civ,149,18,459
civ,149,21,22838
civ,149,22,143746
civ,149,23,283
civ,149,24,28732
civ,149,26,75708
civ,160,2,31734
civ,160,3,20241
civ,160,6,8191
civ,160,7,11863
civ,160,8,105
civ,160,11,13101
civ,160,12,10
civ,160,14,5731
civ,160,16,6253
civ,160,17,526
civ,160,18,219
civ,160,21,12209
civ,160,22,76939
civ,160,23,469
civ,160,24,16946
civ,160,26,35584
cmr,149,1,128
cmr,149,2,87539
cmr,149,3,239
cmr,149,6,22467
cmr,149,7,163089
cmr,149,8,3745
cmr,149,10,8927
cmr,149,11,23838
cmr,149,12,35112
cmr,149,14,5232
cmr,149,16,74819
cmr,149,17,60603
cmr,149,19,18
cmr,149,21,75343
cmr,149,22,21614
cmr,149,23,18768
cmr,149,24,139633
cmr,149,26,223045
cmr,151,1,43
cmr,151,2,38625
cmr,151,3,16
cmr,151,6,11039
cmr,151,7,75548
cmr,151,8,1681
cmr,151,10,4259
cmr,151,11,11863
cmr,151,12,6727
cmr,151,14,160
cmr,151,16,79457
cmr,151,17,33876
cmr,151,19,34
cmr,151,21,35864
cmr,151,23,645
cmr,151,24,65568
cmr,151,26,96686
cmr,162,1,80
cmr,162,2,181577
cmr,162,3,1
cmr,162,6,20880
cmr,162,7,154984
cmr,162,8,3469
cmr,162,10,8794
cmr,162,11,78333
cmr,162,12,84741
cmr,162,14,28990
cmr,162,16,71076
cmr,162,17,119128
cmr,162,19,32
cmr,162,21,74053
cmr,162,22,247831
cmr,162,23,173561
cmr,162,24,200889
cmr,162,26,274094
cmr,183,1,1
cmr,183,2,6703
cmr,183,6,282
cmr,183,7,2140
cmr,183,8,48
cmr,183,10,121
cmr,183,11,20183
cmr,183,12,5783
cmr,183,14,2399
cmr,183,16,5806
cmr,183,17,105
cmr,183,19,2
cmr,183,21,1001
cmr,183,22,22077
cmr,183,23,6665
cmr,183,24,3630
cmr,183,26,338
cod,87,1,132
cod,87,2,37440
cod,87,3,46363
cod,87,4,13
cod,87,6,495
cod,87,7,1752
cod,87,8,422
cod,87,10,2883
cod,87,11,86680
cod,87,12,625
cod,87,14,4391
cod,87,16,16928
cod,87,17,25934
cod,87,18,260
cod,87,21,1283
cod,87,22,423
cod,87,23,2367
cod,87,24,39470
cod,87,26,388
cod,162,1,8
cod,162,2,1369
cod,162,3,1242
cod,162,4,1
cod,162,7,95
cod,162,8,51
cod,162,10,6
cod,162,11,8853
cod,162,12,37
cod,162,14,257
cod,162,16,1632
cod,162,17,2567
cod,162,18,15
cod,162,21,78
cod,162,22,25
cod,162,23,139
cod,162,24,2123
cod,183,1,7171
cod,183,2,1430415
cod,183,3,383779
cod,183,4,714
cod,183,6,50783
cod,183,7,81847
cod,183,8,22929
cod,183,10,16555
cod,183,11,1852571
cod,183,12,31322
cod,183,14,220892
cod,183,16,468928
cod,183,17,306217
cod,183,18,13068
cod,183,21,66889
cod,183,22,21290
cod,183,23,119097
cod,183,24,383694
cod,183,26,257384
cod,188,1,5
cod,188,2,451
cod,188,3,15
cod,188,4,1
cod,188,6,3
cod,188,7,59
cod,188,8,4
cod,188,11,397
cod,188,12,22
cod,188,14,175
cod,188,16,140
cod,188,17,107
cod,188,18,9
cod,188,21,48
cod,188,22,17
cod,188,23,83
cod,188,24,78
cod,188,26,255
cog,162,2,1335
cog,162,3,327
cog,162,10,69
cog,162,11,26436
cog,162,12,1467
cog,162,14,1066
cog,162,16,13676
cog,162,17,1643
cog,162,18,274
cog,162,22,652
cog,162,23,2371
cog,162,24,8349
cog,162,26,3325
cog,183,2,6976
cog,183,3,1506
cog,183,10,391
cog,183,11,56530
cog,183,12,8388
cog,183,14,6078
cog,183,16,11451
cog,183,17,9363
cog,183,18,1565
cog,183,22,3715
cog,183,23,2180
cog,183,24,21036
cog,183,26,18798
col,143,1,9
col,143,2,57003
col,143,3,7189
col,143,7,13410
col,143,8,786
col,143,10,4973
col,143,11,29232
col,143,12,23209
col,143,14,12613
col,143,16,235
col,143,17,12555
col,143,18,1330
col,143,20,114
col,143,21,2333
col,143,22,8516
col,143,23,66292
col,143,24,35980
col,143,26,9307
col,156,1,2735
col,156,2,85240
col,156,3,46990
col,156,4,842
col,156,7,2450
col,156,8,19715
col,156,10,43423
col,156,11,22556
col,156,12,30373
col,156,14,28931
col,156,16,537
col,156,17,11232
col,156,18,4473
col,156,20,261
col,156,21,7539
col,156,22,11371
col,156,23,151496
col,156,24,78243
col,156,26,30170
col,157,1,3867
col,157,2,59209
col,157,3,1774
col,157,4,383
col,157,7,305
col,157,8,738
col,157,10,32029
col,157,11,9008
col,157,12,21675
col,157,14,11242
col,157,16,209
col,157,17,19170
col,157,18,1334
col,157,20,101
col,157,21,2150
col,157,22,13767
col,157,23,58920
col,157,24,47552
col,157,26,5799
col,166,1,12167
col,166,2,295550
col,166,3,83420
col,166,4,4095
col,166,7,55490
col,166,8,6557
col,166,10,83693
col,166,11,112142
col,166,12,152578
col,166,14,81328
col,166,16,1518
col,166,17,78896
col,166,18,9367
col,166,20,733
col,166,21,16032
col,166,22,51738
col,166,23,426233
col,166,24,307616
col,166,26,73573
cri,135,2,10953
cri,135,3,17117
cri,135,10,3214
cri,135,11,7509
cri,135,12,13421
cri,135,14,34292
cri,135,16,145
cri,135,17,27470
cri,135,18,18634
cri,135,21,304
cri,135,22,3214
cri,135,23,111266
cri,135,24,81876
cri,135,26,18901
cub,101,3,196797
cub,101,7,574
cub,101,11,97791
cub,101,12,629491
cub,101,16,11534
cub,101,17,103464
cub,101,22,6908
cub,101,23,76412
cub,101,24,190659
cub,101,26,110150
cyp,75,2,56
cyp,75,25,5202
cze,29,1,25065
cze,29,2,16475
cze,29,4,15754
cze,29,5,1859
cze,29,6,129
cze,29,8,1
cze,29,9,38
cze,29,10,2555
cze,29,13,3212
cze,29,15,8326
cze,29,17,2763
cze,29,24,2922
cze,29,25,31617
cze,29,26,14547
cze,31,1,552492
cze,31,2,150421
cze,31,4,343254
cze,31,5,33573
cze,31,6,1026
cze,31,8,1359
cze,31,9,18791
cze,31,10,35268
cze,31,13,46078
cze,31,15,190820
cze,31,17,21958
cze,31,20,4973
cze,31,24,22346
cze,31,25,251313
cze,31,26,108905
cze,54,1,145612
cze,54,2,94018
cze,54,4,89239
cze,54,5,5322
cze,54,6,690
cze,54,8,253
cze,54,9,2008
cze,54,10,9184
cze,54,13,21045
cze,54,15,47411
cze,54,17,14774
cze,54,20,954
cze,54,24,13889
cze,54,25,169092
cze,54,26,72974
deu,21,1,349436
deu,21,2,123188
deu,21,4,163166
deu,21,5,107001
deu,21,8,56
deu,21,9,791
deu,21,10,13096
deu,21,13,27655
deu,21,15,190990
deu,21,17,17546
deu,21,24,28901
deu,21,25,35281
deu,21,26,384301
deu,28,1,425002
deu,28,2,294049
deu,28,4,398758
deu,28,5,108663
deu,28,8,89
deu,28,9,302
deu,28,10,73258
deu,28,13,73803
deu,28,15,129014
deu,28,17,27946
deu,28,24,45166
deu,28,25,56192
deu,28,26,613326
deu,29,1,29043
deu,29,2,25148
deu,29,4,20253
deu,29,5,53187
deu,29,8,11
deu,29,9,2079
deu,29,10,1631
deu,29,13,1487
deu,29,15,18606
deu,29,17,3381
deu,29,20,1
deu,29,24,5294
deu,29,25,6787
deu,29,26,72054
deu,31,1,750936
deu,31,2,344388
deu,31,4,480555
deu,31,5,353447
deu,31,8,145
deu,31,9,11190
deu,31,10,31986
deu,31,13,70862
deu,31,15,357533
deu,31,17,45420
deu,31,20,678
deu,31,24,72840
deu,31,25,91329
deu,31,26,942533
deu,32,1,572640
deu,32,2,358387
deu,32,4,530487
deu,32,5,65120
deu,32,8,115
deu,32,9,11198
deu,32,10,34922
deu,32,13,96391
deu,32,15,180215
deu,32,17,35699
deu,32,20,82491
deu,32,24,57195
deu,32,25,71682
deu,32,26,771589
deu,54,1,345461
deu,54,2,240168
deu,54,4,282068
deu,54,5,21776
deu,54,8,70
deu,54,9,2096
deu,54,10,37017
deu,54,13,38065
deu,54,15,110570
deu,54,17,21518
deu,54,20,3181
deu,54,24,35104
deu,54,25,43268
deu,54,26,478822
dji,100,24,17
dji,100,26,690
dnk,12,1,7273
dnk,12,2,782
dnk,12,4,8318
dnk,12,5,1954
dnk,12,10,409
dnk,12,13,680
dnk,12,15,1194
dnk,12,17,660
dnk,12,24,80
dnk,12,25,4944
dnk,12,26,1366
dnk,21,1,598712
dnk,21,2,46365
dnk,21,4,683178
dnk,21,5,126566
dnk,21,10,14700
dnk,21,13,59913
dnk,21,15,105297
dnk,21,17,58160
dnk,21,24,6295
dnk,21,25,427252
dnk,21,26,97502
dom,101,2,24403
dom,101,3,16542
dom,101,7,3747
dom,101,10,2641
dom,101,11,17627
dom,101,12,46114
dom,101,14,9769
dom,101,16,2862
dom,101,17,63663
dom,101,18,8703
dom,101,22,134079
dom,101,23,137499
dom,101,24,152130
dom,101,26,63124
dza,80,1,1290553
dza,80,2,3377
dza,80,3,185
dza,80,4,344599
dza,80,5,59366
dza,80,7,78
dza,80,9,62
dza,80,10,12197
dza,80,16,2768
dza,80,17,65512
dza,80,18,3566
dza,80,20,1394
dza,80,21,86
dza,80,24,181585
dza,80,25,269957
dza,80,26,368610
dza,144,1,147766
dza,144,2,349
dza,144,3,11
dza,144,4,88757
dza,144,5,3650
dza,144,7,7
dza,144,9,4
dza,144,10,606
dza,144,16,398
dza,144,17,4012
dza,144,18,102
dza,144,20,30
dza,144,21,5
dza,144,24,9493
dza,144,25,16600
dza,144,26,23273
ecu,156,1,1429
ecu,156,2,126308
ecu,156,3,37053
ecu,156,4,9829
ecu,156,5,35
ecu,156,7,217
ecu,156,8,753
ecu,156,10,5708
ecu,156,11,8348
ecu,156,13,196
ecu,156,14,40404
ecu,156,16,4129
ecu,156,17,18745
ecu,156,18,10549
ecu,156,20,29
ecu,156,21,464
ecu,156,22,24895
ecu,156,23,32614
ecu,156,24,48275
ecu,156,26,16695
ecu,157,1,3976
ecu,157,2,158125
ecu,157,3,98372
ecu,157,4,20610
ecu,157,5,60
ecu,157,7,3704
ecu,157,8,39959
ecu,157,10,6854
ecu,157,11,9116
ecu,157,12,52
ecu,157,13,343
ecu,157,14,70158
ecu,157,16,7213
ecu,157,17,48807
ecu,157,18,8329
ecu,157,20,50
ecu,157,21,4622
ecu,157,22,315900
ecu,157,23,278504
ecu,157,24,202314
ecu,157,26,29980
ecu,180,1,53
ecu,180,2,5011
ecu,180,3,2700
ecu,180,4,26
ecu,180,5,4
ecu,180,7,4
ecu,180,8,6
ecu,180,10,24
ecu,180,11,3714
ecu,180,13,21
ecu,180,14,4304
ecu,180,16,441
ecu,180,17,4085
ecu,180,18,256
ecu,180,20,3
ecu,180,21,252
ecu,180,22,6038
ecu,180,23,14214
ecu,180,24,16478
ecu,180,26,927
egy,75,5,50
egy,75,8,16
egy,75,17,6
egy,75,19,340
egy,75,20,280
egy,75,25,60368
egy,80,17,2
egy,80,19,74
egy,80,20,14
egy,80,25,76048
egy,87,5,13358
egy,87,7,6817
egy,87,8,2830
egy,87,17,4329
egy,87,19,24415
egy,87,20,52126
egy,87,25,682475
egy,98,25,4862
egy,100,7,21
egy,100,17,1
egy,100,19,45
egy,100,20,3
egy,100,25,10461
egy,144,5,63
egy,144,7,91
egy,144,8,39
egy,144,17,438
egy,144,19,1185
egy,144,20,610
egy,144,25,197492
eri,87,1,15793
eri,87,2,13093
eri,87,3,1
eri,87,4,21733
eri,87,6,36613
eri,87,7,126150
eri,87,8,2
eri,87,10,2814
eri,87,12,4
eri,87,16,1077
eri,87,17,51905
eri,87,18,1
eri,87,23,53
eri,87,24,3
eri,87,26,84853
eri,100,1,6227
eri,100,2,5170
eri,100,4,10942
eri,100,6,14367
eri,100,7,49367
eri,100,10,1119
eri,100,16,424
eri,100,17,20492
eri,100,26,32489
eri,179,1,397
eri,179,2,330
eri,179,4,1593
eri,179,6,916
eri,179,7,3149
eri,179,10,71
eri,179,16,27
eri,179,17,1307
eri,179,26,2088
esp,41,1,124
esp,41,2,161
esp,41,4,85
esp,41,5,3
esp,41,7,1
esp,41,9,37
esp,41,10,2
esp,41,15,4
esp,41,17,29
esp,41,18,4
esp,41,20,111
esp,41,24,70
esp,41,25,46
esp,41,26,70
esp,60,1,26829
esp,60,2,13521
esp,60,4,9554
esp,60,5,11199
esp,60,6,5
esp,60,7,165
esp,60,9,736
esp,60,10,18663
esp,60,13,122
esp,60,15,24
esp,60,16,1
esp,60,17,5401
esp,60,18,134
esp,60,19,7
esp,60,20,24779
esp,60,24,5648
esp,60,25,7744
esp,60,26,6651
esp,61,1,1903
esp,61,2,112
esp,61,4,4763
esp,61,5,80
esp,61,6,1
esp,61,7,22
esp,61,9,270
esp,61,10,84
esp,61,15,55
esp,61,17,667
esp,61,19,1
esp,61,20,1249
esp,61,24,1416
esp,61,25,997
esp,61,26,426
esp,63,1,6745
esp,63,2,412
esp,63,4,14963
esp,63,5,433
esp,63,6,5
esp,63,7,164
esp,63,9,125
esp,63,10,1631
esp,63,15,21
esp,63,16,1
esp,63,17,5305
esp,63,18,53
esp,63,19,7
esp,63,20,1445
esp,63,24,12711
esp,63,25,8040
esp,63,26,3938
esp,64,1,288
esp,64,2,52
esp,64,4,594
esp,64,5,9
esp,64,7,2
esp,64,9,47
esp,64,10,11
esp,64,15,6
esp,64,17,79
esp,64,18,8
esp,64,20,157
esp,64,24,385
esp,64,25,116
esp,64,26,81
esp,67,1,251567
esp,67,2,18222
esp,67,4,353279
esp,67,5,10933
esp,67,6,97
esp,67,7,2932
esp,67,9,124860
esp,67,10,9224
esp,67,12,9
esp,67,13,2659
esp,67,15,5196
esp,67,16,12
esp,67,17,91535
esp,67,18,3390
esp,67,19,130
esp,67,20,245437
esp,67,21,1826
esp,67,24,513981
esp,67,25,140077
esp,67,26,76038
esp,71,1,150638
esp,71,2,20259
esp,71,4,310091
esp,71,5,9055
esp,71,6,50
esp,71,7,1503
esp,71,9,78454
esp,71,10,3111
esp,71,12,7
esp,71,13,743
esp,71,15,4137
esp,71,16,6
esp,71,17,48227
esp,71,18,2863
esp,71,19,66
esp,71,20,189855
esp,71,21,2
esp,71,24,210243
esp,71,25,74868
esp,71,26,44034
esp,73,1,463250
esp,73,2,53055
esp,73,4,706810
esp,73,5,17348
esp,73,6,93
esp,73,7,2825
esp,73,9,58409
esp,73,10,8832
esp,73,12,12
esp,73,13,1793
esp,73,15,6983
esp,73,16,11
esp,73,17,87024
esp,73,18,5117
esp,73,19,125
esp,73,20,143607
esp,73,21,1
esp,73,24,237771
esp,73,25,136415
esp,73,26,71613
esp,74,1,567858
esp,74,2,44754
esp,74,4,1193517
esp,74,5,88198
esp,74,6,99
esp,74,7,3008
esp,74,9,132932
esp,74,10,14967
esp,74,12,12
esp,74,13,12987
esp,74,15,1297
esp,74,16,12
esp,74,17,95573
esp,74,18,4545
esp,74,19,133
esp,74,20,57266
esp,74,24,143687
esp,74,25,146528
esp,74,26,89513
esp,81,1,236370
esp,81,2,32922
esp,81,4,367057
esp,81,5,12102
esp,81,6,81
esp,81,7,2454
esp,81,9,133637
esp,81,10,3803
esp,81,12,9
esp,81,13,1375
esp,81,15,8151
esp,81,16,10
esp,81,17,76370
esp,81,18,3127
esp,81,19,108
esp,81,20,256168
esp,81,21,261
esp,81,24,400689
esp,81,25,120791
esp,81,26,69450
esp,83,1,368812
esp,83,2,13567
esp,83,4,99177
esp,83,5,7892
esp,83,6,86
esp,83,7,2608
esp,83,9,196620
esp,83,10,10187
esp,83,12,6
esp,83,13,6261
esp,83,15,5187
esp,83,16,11
esp,83,17,79302
esp,83,18,2155
esp,83,19,115
esp,83,20,40355
esp,83,21,4728
esp,83,24,891570
esp,83,25,124770
esp,83,26,90964
est,20,1,32264
est,20,2,161
est,20,4,76126
est,20,5,13082
est,20,10,13391
est,20,15,13489
est,20,17,2354
est,20,24,7013
est,20,25,183430
est,20,26,37319
est,22,1,31550
est,22,2,137
est,22,4,74440
est,22,5,12793
est,22,10,13086
est,22,15,13191
est,22,17,2302
est,22,24,6849
est,22,25,179336
est,22,26,36458
est,25,1,166
est,25,2,1
est,25,4,392
est,25,5,67
est,25,10,69
est,25,15,69
est,25,17,12
est,25,24,36
est,25,25,944
est,25,26,193
eth,87,1,183792
eth,87,2,628081
eth,87,3,34
eth,87,4,159281
eth,87,6,106602
eth,87,7,462840
eth,87,8,1692
eth,87,15,2471
eth,87,16,5474
eth,87,17,365339
eth,87,20,569
eth,87,23,99391
eth,87,24,150893
eth,87,26,1072027
eth,100,1,72
eth,100,2,4869
eth,100,7,5815
eth,100,8,22
eth,100,16,69
eth,100,17,1011
eth,100,20,7
eth,100,23,1259
eth,100,24,1914
eth,100,26,5435
eth,170,1,193243
eth,170,2,117561
eth,170,3,17
eth,170,4,185452
eth,170,6,28084
eth,170,7,127905
eth,170,8,841
eth,170,15,4479
eth,170,16,2630
eth,170,17,185725
eth,170,20,274
eth,170,23,47957
eth,170,24,73653
eth,170,26,612210
eth,179,1,358497
eth,179,2,344347
eth,179,3,29
eth,179,4,283902
eth,179,6,49207
eth,179,7,228961
eth,179,8,1460
eth,179,15,7562
eth,179,16,4882
eth,179,17,404047
eth,179,20,508
eth,179,23,88361
eth,179,24,131762
eth,179,26,1034156
fin,13,1,148250
fin,13,4,556177
fin,13,5,29342
fin,13,10,26357
fin,13,13,27363
fin,13,15,64987
fin,13,17,5060
fin,13,24,7711
fin,13,25,556274
fin,13,26,451080
