# File: Mekonnen_Hoekstra_Rep47_A2.csv
# Title: Water footprint per ton of crop or derived crop product at national and sub-national level (1996-2005)
# Units: m3/ton
# Description: FAO_crop (item) and item_code are both updated to match primary (land-based) crops aglu/FAO/FAO_ag_items_PRODSTAT
# Source: http://waterfootprint.org/media/downloads/Report47-Appendix-II.zip
# Date of last update: 2022-03-15 (XZ)
# Column types: cicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
FAO_crop_item,item_code,water_type,afg,alb,dza,asm,ago,atg,arg,arm,aus,aut,aze,bhs,bhr,bgd,brb,blr,bel,blz,ben,bmu,btn,bol,bih,bwa,bra,brn,bgr,bfa,mmr,bdi,khm,cmr,can,cpv,cym,caf,tcd,chl,chn,col,com,cog,cod,cok,cri,civ,hrv,cub,cyp,cze,dnk,dji,dma,dom,tls,ecu,egy,slv,gnq,eri,est,eth,fsm,fji,fin,fra,guf,pyf,gab,gmb,pse,geo,deu,gha,grc,grd,glp,gum,gtm,gin,gnb,guy,hti,hnd,hun,isl,ind,idn,irn,irq,irl,isr,ita,jam,jpn,jor,kaz,ken,kir,prk,kor,kwt,kgz,lao,lva,lbn,lso,lbr,lby,ltu,lux,mkd,mdg,mwi,mys,mdv,mli,mlt,mhl,mtq,mrt,mus,mex,mda,mng,msr,mar,moz,nam,nru,npl,nld,ncl,nzl,nic,ner,nga,niu,nor,omn,pak,pan,png,pry,per,phl,pol,prt,pri,qat,reu,rom,rus,rwa,kna,lca,spm,vct,wsm,stp,sau,sen,scg,syc,sle,sgp,svk,svn,slb,som,zaf,esp,lka,sdn,sur,swz,swe,che,syr,tjk,tza,tha,tgo,tkl,ton,tto,tun,tur,tkm,tuv,uga,ukr,are,gbr,usa,ury,uzb,vut,ven,vnm,wlf,esh,yem,zmb,zwe
"Bastfibres, other",782,Green,,,,,4852.09002,,,,,,,,,,,,,,,,,,,,2843.861388,,,,7523.910426,,,,,,,24746.2659,,1354.317812,1416.980632,,,,3005.726346,,,,,5603.470093,,,,,,,,,,2543.957662,,,,9038.944615,,,,,,,,,,,,,,,,,5440.113595,,,,,,,,4690.229113,4725.28717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.329458,,,,,,,,,,,8981.1762,,,,,,,,,,,,,1187.150922,,,,,,,,,,,,1533.021559,,,,,,,,,,,,,,,,,,3538.765826,,,,,,,,,,,3455.88031,,,,,,,,,,,,,,,,,,,,,,,
"Bastfibres, other",782,Blue,,,,,320.1041783,,,,,,,,,,,,,,,,,,,,,,,,30.33514318,,,,,,,0.010817505,,4241.274714,12.86376763,,,,,,,,,38.42957618,,,,,,,,,,2070.309533,,,,68.92981768,,,,,,,,,,,,,,,,,2.941512765,,,,,,,,89.59528656,148.5965889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0254715,,,,,,,,,,,49.27194774,,,,,,,,,,,,,3549.538071,,,,,,,,,,,,50.48768723,,,,,,,,,,,,,,,,,,1535.786321,,,,,,,,,,,58.19443459,,,,,,,,,,,,,,,,,,,,,,,
"Melons, other (inc.cantaloupes)",568,Green,97.793809,123.5298568,,550.0963636,,385.0782493,188.3392595,,120.6094248,,,,246.7894404,324.8790428,191.3341364,,,332.1220994,,,,,,,208.3727548,,,,,,,377.2182614,114.4806365,,,,,94.99690249,124.3698416,204.0564478,,,,,138.4670191,,,489.5377367,38.32040636,,,,,184.1534499,,221.9540972,40.15741284,237.7680473,,,,,,171.7576861,,143.333403,,235.6012471,,,45.99462164,,,,87.76718114,,246.2133289,,136.2759332,343.5681537,,,272.4755659,192.3717204,212.9696285,,177.0280725,205.1588472,86.83084998,134.935514,,43.13637209,120.9417527,,116.057996,80.11126819,92.77981308,,,252.1747298,107.754563,38.8581153,,248.6525331,,56.22645064,,,90.36496899,,,134.9913538,,,,,,104.3089624,,338.5281208,,,134.1453331,1303.848673,,,72.64046471,,268.9169992,,,62.52560081,,290.2968724,,549.9587109,,,,32.59124451,49.88062285,438.5670625,,1166.909354,181.1183112,324.1275751,,347.7490283,10.36492252,60.4178452,247.4891106,193.862239,,,,,,,,,53.54866699,,,,,,269.1979541,,212.3745055,,246.693695,84.59393035,,52.69544993,,,,1537.553899,85.57424525,,,,,,,,123.5772973,139.7494834,,,,617.7442224,81.07229802,,80.00622845,448.261449,,,179.0457268,,761.9853333,,192.6645322,,349.4915231
"Melons, other (inc.cantaloupes)",568,Blue,334.2537799,59.67946226,,,,2.285523732,22.68555164,,14.55949844,,,,2340.676258,0.010277186,0.001438578,,,,,,,,,,5.003209142,,,,,,,0.238972836,1.407134628,,,,,173.2312007,2.198745862,2.580796822,,,,,0.969857362,,,3.527235167,29.68383392,,,,,2.079785772,,45.63415778,174.7457362,41.8560355,,,,,,0.373302138,,9.154904482,,,,,159.0325879,,,,72.53142297,,0.406878836,,0.524345334,0.002128736,,,2.522336569,1.467301303,6.229073887,,2.742176994,6.769852351,23.70163345,442.5439252,,156.2753488,15.48732278,,0.055403089,40.96573805,146.8252336,,,0.291754617,0.035835348,298.8567939,,2.007328511,,11.37569706,,,51.4024384,,,11.77921452,,,,,,57.65720882,,0.939412354,,,25.69093397,461.6510229,,,6.300224786,,1.325089683,,,0.926252234,,30.02510947,,41.58198806,,,,179.8777969,65.33580038,0.029969143,,0.158195188,43.65024656,0.369061616,,123.7019327,0.913449263,500.4499871,2.855456366,4.786398072,,,,,,,,,150.8158229,,,,,,32.7130942,,,,113.6892424,61.45821364,,8.823286155,,,,0.136661038,375.8368018,,,,,,,,2.225365784,40.58830385,,,,12.94036098,174.6855008,,36.95510395,10.89849993,,,10.94996771,,,,102.7962213,,6.117013629
Papayas,600,Green,,,,,,,518.5281645,,166.4650268,,,,,,,,,246.7485587,,,,663.585086,,,211.3894141,,,,,,,,,,,,,244.847375,238.453884,387.8761938,,496.1274952,405.9631478,388.6525944,223.6647928,4743.117636,,563.7587413,,,,,,1005.545012,482.7684211,440.1000698,,123.9110512,,,,402.0710166,,666.0741097,,,1609.986999,,,,,,,1263.429091,,,,,266.8135353,,797.8443206,,513.122,563.6247642,,,293.4785505,215.9847129,440.6029189,,,7703.370787,,512.9856823,,,,666.0632775,,,,,,,,,,,,,,,,,1268.983573,1388.748081,244.769496,,,,,,208.8439343,,,,466.2123655,565.2038835,,,568.5847323,,,,,,,,,91.40076046,723.895954,257.4861833,,1023.98866,450.8221436,808.7503331,,,589.2879289,,712.9706264,,,,,,,,664.9854088,,,,,,,,,,,,572.9103774,,,,,,,,,,,823.8216815,,,,,,,,,,,,,359.3185858,,,,538.8041483,,,,193.1830323,,1072.512537
Papayas,600,Blue,,,,,,,108.3069988,,274.8473533,,,,,,,,,2.034102109,,,,14.6726938,,,17.11822556,,,,,,,,,,,,,245.0140228,9.748423887,3.233034737,,,,,12.59731644,24.68219209,,,,,,,,2.381050907,,50.86003473,,,,,,5.388968145,,,,,48.75721209,,,,,,,,,,,,1.594838341,,15.06460891,,,17.92978272,,,44.67921058,,1685.798171,,,23312.9588,,0.95962051,,,,10.28429494,,,,,,,,,,,,,,,,,0.025303262,137.6155444,55.35849092,,,,,,62.60754147,,,,289.0354052,,,,,,,,,,,,,806.418251,826.5064961,6.204752552,,,246.1306832,,,,10.14329088,,11.96269979,,,,,,,,,,,,,,,,,,,,497.1273585,,,,,,,,,,,56.54418053,,,,,,,,,,,,,63.24852414,,,,45.36922048,,,,646.2472038,,126.3952581
Peaches and nectarines,534,Green,481.7424966,686.2271116,781.9887608,,,,503.4146279,1157.7237,547.5918605,209.6130274,602.5399335,,,,,,,,,,,1224.285539,1499.251986,,1126.640155,,1070.388417,,,,,1720.519337,466.7569494,,,,,422.5032388,826.0365173,1042.690102,,,,,,,896.6860562,,616.6529567,1324.935661,,,,,,1530.061599,249.2766731,,,,,1796.267765,,,,277.1768097,,,,,653.7022282,1158.4695,1252.043981,,256.4708424,,,,1147.008498,,,,,,903.9740235,,1196.778158,,252.2641844,518.5116279,,275.4858592,323.8605823,,421.7470103,519.3563832,1438.016239,1059.633212,,922.7451038,648.0692848,,1555.4866,,,269.5252828,,,437.1699186,,,772.0380488,,,,,,334.2705606,,,,,1838.471506,2994.551065,,,362.2912238,,,,1292.526757,,,867.9929444,,,,,,,706.2857382,,,1650.3,768.887583,,1351.932508,727.5471983,,,1097.450799,1119.592141,1417.117119,,,,,,,,,,994.3324899,,,,995.1265557,441.8927663,,,512.0098529,341.6667717,,,,,,592.8842362,525.7080454,2255.728291,,,,,,,1120.32615,270.6455645,1646.36842,,,2462.420242,,,220.121879,1174.957441,766.0363398,,877.922633,,,,1301.844363,,1227.887565
Peaches and nectarines,534,Blue,1308.104168,148.5646259,309.3772233,,,,400.9892382,815.8463672,838.6382427,13.15495878,378.0276446,,,,,,,,,,,38.22765387,,,,,8.463555298,,,,,,119.2605132,,,,,157.3164702,21.0114545,8.086274512,,,,,,,1.685091019,,924.5199426,21.35001068,,,,,,134.6094647,1192.663668,,,,,46.21068426,,,,40.2142514,,,,,362.7501066,138.5239589,45.27832471,,162.8875992,,,,,,,,,,15.33124203,,343.1437597,,711.6854486,2433.738372,,567.704531,76.41567888,,0.145264117,1488.589124,1042.936111,,,2.368221031,2.40812387,,1034.569091,,,523.0181016,,,585.9990543,,,85.4302957,,,,,,32.20643391,,,,,585.6589745,69.91964239,,,565.1425417,,,,,,,29.81703487,,,,,,,600.2133346,,,,579.7156248,,2.105780653,95.31097545,,,22.0886338,7.034243033,1.23E-06,,,,,,,,,,4.116873446,,,,26.79849411,,,,460.3857087,223.7293398,,,,,,0.048976469,1158.014967,3054.37125,,,,,,,,83.45907509,1736.513941,,,,,,324.6435546,11.34358973,1114.489751,,63.03692701,,,,1495.146409,,
Pears,521,Green,485.6242274,1019.93549,598.168083,,,,185.8629799,1068.19782,160.7475114,20.40713283,485.5879855,,,,,475.478414,191.2110991,,,,,1297.969206,1605.066072,,1083.376832,,296.9624883,,,,,,484.2532906,,,,,261.9034292,876.9479102,963.7401366,,,,,,,1265.000891,,545.4779001,201.2671472,351.7916214,,,,,1316.124297,224.6900639,,,,,,,,,253.5641751,,,,,883.6193482,886.1070457,217.8805382,,259.4703427,,,,,,,,,,707.2335823,,1044.66594,,350.2270873,610.1807695,,227.1054577,285.0877161,,317.2130517,584.8903635,1120.509572,721.818437,,762.4150851,610.9448755,,1172.843924,,2251.868132,310.6482347,,,637.6423214,1044.289664,572.7160714,952.7366207,,,,,,,,,,,1247.597255,1108.680486,,,414.1794732,,,,794.0207389,190.8669299,,222.7316478,,,,,902.5181598,,404.2088369,,,1801.122581,636.119951,,1183.246583,541.4323136,,,,470.7187326,1236.148754,,,,,2763.662894,,,,,1195.332504,,,,99.79704798,204.517544,,,280.9261968,285.4575198,,,,,512.2753075,61.23344718,497.9457299,,1273.266599,,,,,,1193.939443,460.214039,,,,762.8590544,,337.9758263,126.6772183,737.6136365,992.7406824,,,,,,1482.76367,,2573.321562
Pears,521,Blue,1397.462917,241.8532983,252.7500407,,,,169.0401986,827.4386692,266.6718943,1.545732822,326.2233307,,,,,,0.518208173,,,,,43.16784174,,,,,2.688836099,,,,,,124.3721096,,,,,161.2670892,27.83749348,9.390933892,,,,,,,2.873070963,,873.7390624,3.99712767,2.465730672,,,,,123.9006174,1149.400833,,,,,,,,,43.28052091,,,,,517.1505119,124.0053338,1.043319351,,174.9376289,,,,,,,,,,14.00839795,,340.0391104,,1044.79624,3028.112875,,498.8123482,73.78114278,,0.212942337,1786.053087,845.1323095,,,3.423043197,3.436991657,,848.8364265,,,632.5629867,,,892.8769895,,,117.422159,,,,,,,,,,,427.936339,29.55677422,,,690.6544972,,,,,2.413083107,,9.339724635,,,,,6.883874092,,329.8558002,,,,523.523646,,2.645304072,76.96518577,,,,3.364790901,1.77E-06,,,,,,,,,,5.881451564,,,,3.245496494,,,,222.9543034,199.7897851,,,,,,0.00928548,1159.190816,,,,,,,,,150.10567,,,,,,1.895326927,188.3207499,10.32529659,1546.916704,,,,,,1895.536941,,
"Peas, dry",187,Green,,,3581.840626,,,,1279.557609,1930.038008,1486.064376,816.1084715,805.9791385,,,,,1402.769559,528.5993631,2306.436164,,,920.5643879,1196.207449,1298.75667,,697.7371242,,1346.518673,,4193.166547,1648.26804,,,1198.53047,,,,,1478.998988,2023.054626,2217.052997,,1854.495754,2979.562916,,,,3259.654853,,,1045.135212,566.4720034,,,2869.114643,,3751.222837,448.7037453,,,7205.707776,1479.644733,4139.716211,,,1046.340336,487.566839,,,,,486.8943614,3998.356587,734.6430381,,844.8867486,,,,,,,4931.07789,,,1133.892126,,4025.945733,,,,478.7435999,1250.636364,822.1678422,3224.524756,1536.103061,,2129.802404,,,,,,1643.673026,,1377.722327,583.951428,2479.017138,,775.5530805,1453.894685,755.6595453,1008.836798,486.3774614,1697.706002,,,,,,,7924.708987,,2592.796029,1938.38632,,,3117.534764,,,,,508.2122671,,458.1092396,,7533.324033,,,,,4160.224475,,,2261.354808,1438.005863,7858.343969,1123.242952,,,,,1493.366495,1671.344939,3750.528243,,,,,,,,,1240.981232,,4365.925037,,1237.508299,775.7846887,,,993.9826087,1828.885679,,,,,791.8918123,657.6044741,1056.582134,3051.315357,2277.279198,,,,,,2898.628743,871.019872,1305.57255,,3665.243117,1583.982635,,580.2806166,1057.241244,792.8777828,2992.750279,,3368.734811,,,,1218.083136,,
"Peas, dry",187,Blue,,,,,,,23.32574121,,,,,,,,,1.221041318,,,,,,,,,15.76179343,,,,0.022622037,,,,,,,,,68.04227839,,,,,,,,,,,,,,,,,,488.6425353,1826.056973,,,,,2.789583516,,,,25.70690484,,,,,,,,,176.263781,,,,,,,,,,77.18192981,,84.05102043,,,,,3563.060606,,,8.503956989,,,,,,,,121.7700928,,,,,,1260.108535,,,,,,,,,,,,,,99.20334003,63.55901714,,,462.7052318,,,,,,,,,,,,,,1175.960548,,,,827.6498862,,,,,,,,56.48041784,,,,,,,,,,,,,,,,,,957.3391304,93.0721675,,,,,,,91.19313846,3623.720578,,,,,,,55.23596204,87.74413108,1557.661278,,,,,,47.7813739,,5287.522257,,72.21050071,,,,1202.063618,,
"Peas, green",417,Green,,,446.8812926,,,,1482.371858,359.3701031,255.051508,446.8301122,503.4809148,,,,,778.0786117,220.8271282,,,,,2177.999845,,,,,766.9788259,,,,,,669.5379723,,,,,203.0079058,384.368988,2738.335825,,,,,,,929.1240261,,122.9359848,658.7637358,443.7432412,,,,,1732.93825,74.88009491,,,,1469.309915,815.8029131,,,758.5548998,163.9640375,,,,,121.997201,,266.1673597,,241.6045128,,,,527.5491879,,,,,,311.5847175,,440.1802212,,121.97,,644.5132057,276.3851141,383.4370074,,466.7253771,302.5597345,382.0692999,534.2406905,,,,,80.43283886,,937.9883104,173.2424655,,,250.5663804,157.0311638,416.7700409,1100.001166,,,,,,199.9924695,,,,1621.424912,622.9522419,982.9434576,,,341.9852556,,,,,167.8988038,,623.6035037,,,,,373.7024371,,84.58075994,,,,805.8437911,1236.652696,543.7343931,265.1456335,,,1508.230712,662.76673,607.6773263,,,,,,,,,,1254.574835,,,,945.4875358,133.4325943,,,496.7410165,253.3792339,,,,,443.9919291,429.9256371,107.9810283,,813.6049519,1691.111944,,,,,304.3798296,290.178155,,,,1043.390274,,205.4151242,249.4768957,,388.5590094,,,,,,,,
"Peas, green",417,Blue,,,12.1387477,,,,305.2896273,76.70620936,55.76651485,16.65532797,474.4541095,,,,,1.238481088,10.25979699,,,,,169.1311622,,,,,69.2316805,,,,,,13.43920849,,,,,601.6368008,12.67251028,120.8170404,,,,,,,8.177245767,,139.3876263,11.74913752,2.775866546,,,,,858.2305272,468.7912769,,,,1.585060647,5.602146678,,,4.697325046,23.87838412,,,,,639.8760814,,2.053481667,,338.4514482,,,,2.598931305,,,,,,19.94110546,,12.92289666,,56.5875,,1.999020592,1488.953859,96.41919026,,2.476324607,195.7646018,985.1535898,15.95164172,,,,,98.41622183,,0.614835237,44.28986824,,,263.119276,0.955556903,0.415824135,182.249023,,,,,,222.7862435,,,,52.1047102,200.2924965,663.4518219,,,73.3008685,,,,,11.61220397,,119.9022322,,,,,9.015481257,,188.6203039,,,,311.6371463,7.515332594,0.688890607,162.1162171,,,96.44789504,32.20962585,23.02434321,,,,,,,,,,65.9721274,,,,263.2238194,,,,442.2246444,307.2827334,,,,,5.503123722,10.39804777,819.9867124,,10.30357876,101.3546863,,,,,9.223840347,142.9860137,,,,35.77720032,,9.172209485,111.3447901,,1522.246864,,,,,,,,
Pepper (Piper spp.),687,Green,,,,,,,,,,,,,,,,,,,15558.46438,,,6239.414017,,,1653.197831,12793.68493,,,,,767.9189941,15726.35208,,,,,,,2596.430953,,,,,,1043.783491,7989.514544,,,,,,,,,,1269.336409,,,,,,9921.076255,,53931.10266,,,,,,,,,,5733.670236,,,,,7534.991392,,,,,8665.38041,,,17833.23765,6316.543125,,,,,,,,,,4778.814389,,,,,2176.055233,,,,,,,,,,10299.68049,4957.158609,3066.427855,,,,,,,,2882.271769,,,,,,,,,,,,,8567.416687,,,,,,,,,706.8369485,309.897178,,,,,,,,,,118.13125,,,9133.793846,,,,,,,,,,,,,,5499.020346,,,,,,,750.1531238,11453.5377,1423.868841,,,,,,,,,4478.503203,,,,,,1577.709091,,,2596.044875,,,,4561.119371,5378.90792
Pepper (Piper spp.),687,Blue,,,,,,,,,,,,,,,,,,,10.11256894,,,518.8852688,,,95.88007718,14.56218687,,,,,,76.96264885,,,,,,,96.10248016,,,,,,15.61052746,3.15153744,,,,,,,,,,513.3776678,,,,,,113.1373632,,1034.132029,,,,,,,,,,13.8456426,,,,,57.81587624,,,,,273.3478246,,,707.0057689,407.3329169,,,,,,,,,,188.5746963,,,,,3052.849886,,,,,,,,,,49.6199442,30.40205097,74.73834974,,,,,,,,954.2857486,,,,,,,,,,,,,1412.752708,,,,,,,,,628.3961543,2.452567357,,,,,,,,,,,,,,,,,,,,,,,,,,,3277.888424,,,,,,,3177.051172,150.3056128,70.42963049,,,,,,,,,0.938197865,,,,,,7167.454545,,,56.38648726,,,,51.50280292,391.1661292
Peppermint,748,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.3255278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.801105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peppermint,748,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.07843718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01156509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pigeon peas,197,Green,,,,,,,,,,,,5284.033058,,,,,,,,,,,,,,,,,3615.858372,1070.580952,,,,,,,,,,,4486.033654,,1761.447107,,,,,,,,,,,3513.802796,,,,,,,,,,,,,,,,,,,,,,3397.662083,,,,,,,7858.633398,,,,5261.181956,,,,,,,2966.067473,,,,3199.783358,,,,,,,,,,,,,,,,940.8711946,,,,,,,,,,,,,,,,,4142.33935,,,,,,,,,,,6882.87596,,,,2661.491353,,,2840.884718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.08026,,,,,1238.967262,,,,,2316.655347,,,,,,,,4611.347873,,,,,,
Pigeon peas,197,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003045454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.59717452,,,,92.38168925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.024968621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0973626,,,,,,
Pineapples,574,Green,,,,,325.4341597,604.8398555,267.9714893,,62.84119413,,,,,,,,,441.7778054,87.0234769,,,418.2468677,,,145.6030711,626.4912487,,,,,496.303161,301.41434,,,,743.5020243,,,154.7483962,113.6607768,,1245.681024,159.4837251,454.5543434,67.54697548,120.821746,,534.564904,,,,,,310.906011,787.902439,313.9389597,,227.3509491,,,,9583.599459,,471.4733415,,,299.6359762,279.9441029,673.1233645,,,,,711.0964286,,,312.9667228,,180.166771,1047.205634,1111.600888,567.3965887,498.0508063,172.662008,,,289.02784,110.3064053,,,,165.9532741,,259.6255024,112.1671822,,,100.1958026,,,92.92506537,,,417.125,,,,796.0309013,,,,,,,189.9530861,,,,,142.9756142,,160.5273325,87.22189792,,,,,550.8688269,,,280.8295016,,,,278.0732762,,,,,,,83.87629182,249.8621622,395.7594494,276.7307817,142.223037,,262.1577967,200.2573198,,610.9153669,,,,2786.204545,,,,158.6502985,,,,,970.770428,,,,,,,238.8978534,,607.9823854,953.5037594,354.7460484,118.6135726,,,,,444.6225458,211.3131629,547.0883986,,,433.379085,,,,,518.9712599,,,,143.7790987,,,,239.6508322,499.6615793,,,,,473.5445461
Pineapples,574,Blue,,,,,13.21766092,0.000604632,6.25495684,,18.21606232,,,,,,,,,3.640119706,0.010336803,,,3.913394871,,,3.431348706,,,,,,,0.559699225,,,,,,,3.188134662,0.278824718,,,,,5.504334493,0.610453725,,,,,,,,0.265972743,,11.57733124,,,,,,88.99867863,,,,,2.464021336,,,,,,,,,,0.388255108,,1.249915168,4.901395888,26.68199635,,0.283712212,6.166034188,,,30.69372999,,,,,254.0321543,,0.233812841,,,,0.721048108,,,0.058473939,,,,,,,,,,,,,,0.001331156,,,,,0.671230523,,1.16E-08,23.46434774,,,,,,,,,,,,7.857242048,,,,,,,2.997978486,,,65.65356339,,,9.662261676,1.533037385,,0.088013836,,,,,,,,,,,,,,,,,,,,94.29557275,,,,0.054233747,0.254427655,,,,,5.284180938,13.66768537,4.983142058,,,,,,,,,,,,4.851511203,,,,18.6018801,3.60826112,,,,,25.58233829
Pistachios,223,Green,2837.387405,,,,,,,,,,1391.312428,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259.617346,,,,,,,,,,23009.85075,,,,,,,,,,,,,,,,,,,,,,,,,,2118.10176,,,,,,,,,,,,,,3682.852874,,,,6333.736904,,,,,,,,,,3775.356601,,,,,,,,,,,,,,,,,,,,49300.61885,,,,,,,,,,,,,,,,,,1153.938416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.452864,,,,,,,,80862.8551,2786.7199,,,,,,,950.9654327,,16947.83961,,,,,,,,
Pistachios,223,Blue,9907.719205,,,,,,,,,,751.4067426,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9474257,,,,,,,,,,71266.26866,,,,,,,,,,,,,,,,,,,,,,,,,,854.8451563,,,,,,,,,,,,,,13374.52677,,,,1573.357961,,,,,,,,,,3500.219817,,,,,,,,,,,,,,,,,,,,90766.23721,,,,,,,,,,,,,,,,,,1509.1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.72512,,,,,,,,12021.67737,743.7784988,,,,,,,2158.242989,,42087.53368,,,,,,,,
Plantains and others,489,Green,,,,,,,,,,,,,,,,,,423.2388588,,,,863.2706081,,,,,,,1203.446561,,,1862.660902,,,,3307.771988,,,,1697.209553,,1464.185268,2252.667663,,1867.448217,2702.770301,,1626.108418,,,,,2405.526658,1245.138367,,1273.633676,,427.7106921,,,,,,,,,1933.423001,,1953.950668,,,,,1124.655699,,1963.10422,1691.771447,,374.6161216,2042.674699,2757.717448,3669.586377,1670.59167,747.1652416,,,,,,,,,,775.1823049,,,,545.8339912,,,,,,,,,,5561.128062,,,,,,997.5078947,,,,,,851.5611267,,,,,,,,,,,,,7578.582011,,1101.874633,,,,,,,1143.553315,,,633.7001864,,,,927.3555975,,,,,1260.795441,,81.24070179,,1477.817757,,,,,,,2113.811189,,,,,,,,1123.841858,,501.4705882,,,,,,3285.644321,,,,,2803.170124,,,,,1519.536756,,,,,,,,1147.561909,,,,,,
Plantains and others,489,Blue,,,,,,,,,,,,,,,,,,,,,,38.59415789,,,,,,,59.50729536,,,,,,,,,,,34.59523082,,,,,59.01075089,13.96110185,,,,,,,,12.52219514,,188.7478151,,,,,,,,,,,155.5725307,,,,,,,,,,,,13.39174556,,930.8194813,,5.157890383,77.43479609,,,,,,,,,,2.815656843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.59276914,,,286.308946,,,,73.62667178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.12737252,,,,,,
Plums and sloes,536,Green,455.1195292,819.0559852,1247.668052,,,,724.676245,938.4491071,431.840572,471.5630544,736.9159041,,,,,1784.177269,1595.995228,,,,,1217.073873,2960.388272,,,,1257.777926,,,,,2516.058642,923.8301508,,,,,427.7211142,2357.745629,1250.143086,,,,,,,2583.635279,,855.1334417,255.69345,727.8053112,,,,,1809.570437,186.8142574,,,,3878.277903,,,,,465.9645794,,,,,905.8004055,1289.149185,543.8631148,,388.1342691,2974.062766,,,,,,,,,864.1843162,,1428.245128,,377.0960991,551.7939487,,419.1544138,431.9010776,,993.2050434,465.333102,1875.054131,983.1735541,,,761.2036362,,1574.132006,,2131.067124,273.4182116,,,674.5611163,1498.126527,6391.308946,823.1917785,,,,,,,,,,,1661.843521,2579.09441,,,595.950757,,,,1246.304781,359.875063,,1407.218547,,,,,1122.083972,,548.6650447,,,1958.265193,989.5390617,,1359.268238,741.8943647,,,,995.1923837,1890.863194,,,,,,,,,,1710.456735,,,,229.978189,2742.3624,,,661.7461416,566.0521412,,,,1428.821879,1142.414708,1168.464394,367.4529933,5393.296904,,,,,,,1388.742367,429.024121,923.2981435,,,1274.617054,,428.5226944,307.1644169,1514.75864,774.2256272,,,,,,,,1482.218626
Plums and sloes,536,Blue,1309.682207,194.220378,527.1919006,,,,659.2469902,727.344684,721.1917373,35.71839283,495.0645918,,,,,,4.32532303,,,,,40.49165046,,,,,11.3137723,,,,,,488.0201388,,,,,187.9798585,74.19572046,12.18175727,,,,,,,5.867926992,,1369.745979,5.073454064,5.101267093,,,,,170.3622641,955.646949,,,,1.041679948,,,,,79.53537654,,,,,530.1316773,180.4084047,2.595544455,,260.6631449,2.025066792,,,,,,,,,17.11709008,,464.9910398,,1124.955602,2738.357696,,920.6286689,111.7204803,,0.666730186,1420.964608,1414.230832,,,,4.282303606,,1142.499721,,0.000286075,556.7530568,,,944.5746059,,,101.4554852,,,,,,,,,,,584.9541848,68.75674411,,,993.759217,,,,,4.541212746,,59.00820441,,,,,8.558596384,,447.741421,,,,812.0149556,,3.045614412,105.4836381,,,,7.111419351,8.67E-07,,,,,,,,,,8.416083814,,,,7.47907939,,,,716.9437709,396.1764574,,,,,,0.176072284,855.4121051,7781.252729,,,,,,,,140.0106934,1042.966871,,,,,2.40309568,492.1180355,21.20835787,1206.627344,,,,,,,,
