# File: GTAP_ag_HA_ha.csv,,,,,,,,,,,,,,,,,,,
# Author: Page Kyle,,,,,,,,,,,,,,,,,,,
# Description: GTAP v2.1 Land value by country / use / and AEZ,,,,,,,,,,,,,,,,,,,
# Original source: aglu-data/RawData/GTAP/GTPLU18V60_AGMP_DEC06.XLS [VFMA],,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,
ctry87,GTAP_use,AEZ01,AEZ02,AEZ03,AEZ04,AEZ05,AEZ06,AEZ07,AEZ08,AEZ09,AEZ10,AEZ11,AEZ12,AEZ13,AEZ14,AEZ15,AEZ16,AEZ17,AEZ18
deu,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deu,pfb,0,0,0,0,0,0,0,0,0,0.611067057,1.03623724,0,0,0,0,0,0,0
deu,rmk,0,0,0,0,0,0,0,0,0,737.7261353,131.0760345,0,0,0,0,6.797625542,0,0
deu,v_f,0,0,0,0,0,0,0,0,0,238.2627716,96.70578003,0,0,0,0,0.03889114,0,0
deu,wht,0,0,0,0,0,0,0,0,0,1579.662842,242.3785248,0,0,0,0,0.675828815,0,0
deu,wol,0,0,0,0,0,0,0,0,0,3.737341404,0.664034843,0,0,0,0,0.034436963,0,0
dnk,c_b,0,0,0,0,0,0,0,0,0,6.60368681,0,0,0,0,0,0,0,0
dnk,ctl,0,0,0,0,0,0,0,0,0,26.3299427,0,0,0,0,0,0,0,0
dnk,frs,0,0,0,0,0,0,0,0,0,83.81742859,0,0,0,0,0,0,0,0
dnk,gro,0,0,0,0,0,0,0,0,0,546.6027832,0,0,0,0,0,0,0,0
dnk,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnk,ocr,0,0,0,0,0,0,0,0,0,91.54228973,0,0,0,0,0,0,0,0
dnk,osd,0,0,0,0,0,0,0,0,0,40.23905945,0,0,0,0,0,0,0,0
dnk,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnk,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dnk,rmk,0,0,0,0,0,0,0,0,0,133.1732178,0,0,0,0,0,0,0,0
dnk,v_f,0,0,0,0,0,0,0,0,0,25.87961006,0,0,0,0,0,0,0,0
dnk,wht,0,0,0,0,0,0,0,0,0,377.5963745,0,0,0,0,0,0,0,0
dnk,wol,0,0,0,0,0,0,0,0,0,0.238506973,0,0,0,0,0,0,0,0
esp,c_b,0,0,0,0.014273939,0,0,0,0.277317226,11.31005383,7.985156536,0.009544455,0.103208847,0,0,0,0,0,0
esp,ctl,0,0,0,0.337892711,0,0,0,1.067765594,40.9324379,50.21098709,5.360179901,10.66964054,0,0,0,0,0,0
esp,frs,0,0,0,0,0,0,0,0,124.679924,348.4060364,150.736145,0,0,0,0,0,0,0
esp,gro,0,0,0,0.196746036,0,0,0,4.036099911,567.7606201,329.1181335,21.08049583,9.928525925,0,0,0,0,0,0
esp,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esp,ocr,0,0,0,0.162657589,0,0,0,4.759106159,156.5865021,111.5168381,3.986097574,1.37155962,0,0,0,0,0,0
esp,osd,0,0,0,1.33752954,0,0,0,16.11586189,155.3244019,231.0244293,3.874253511,0.038816813,0,0,0,0,0,0
esp,pdr,0,0,0,0.02881781,0,0,0,0.695290387,12.79209232,13.16474724,1.27086854,0,0,0,0,0,0,0
esp,pfb,0,0,0,0.044264104,0,0,0,0.659085572,5.071020603,7.625137806,0.007559529,0.000130337,0,0,0,0,0,0
esp,rmk,0,0,0,0.267712682,0,0,0,0.845991671,32.43080521,39.78220749,4.246875286,8.453565598,0,0,0,0,0,0
esp,v_f,0,0,0,0.136544228,0,0,0,11.93892193,486.486145,318.8723755,17.82489586,14.59410954,0,0,0,0,0,0
esp,wht,0,0,0,0.570492506,0,0,0,6.98085022,404.8481445,295.6859741,11.23686695,9.233204842,0,0,0,0,0,0
esp,wol,0,0,0,0.003727052,0,0,0,0.011777756,0.451496333,0.553841352,0.059124295,0.11768914,0,0,0,0,0,0
est,c_b,0,0,0,0,0,0,0,0,0,1.549049973,0,0,0,0,0,0,0,0
est,ctl,0,0,0,0,0,0,0,0,0,3.837751865,0,0,0,0,0,0.447543025,0,0
est,frs,0,0,0,0,0,0,0,0,0,36.9762001,0,0,0,0,0,0,0,0
est,gro,0,0,0,0,0,0,0,0,0,3.976638556,0,0,0,0,0,0.41813913,0,0
est,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
est,ocr,0,0,0,0,0,0,0,0,0,26.41205788,0,0,0,0,0,1.634148955,0,0
est,osd,0,0,0,0,0,0,0,0,0,1.870629668,0,0,0,0,0,0.225522488,0,0
est,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
est,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
est,rmk,0,0,0,0,0,0,0,0,0,11.43344593,0,0,0,0,0,1.333322048,0,0
est,v_f,0,0,0,0,0,0,0,0,0,6.09671402,0,0,0,0,0,0.665635943,0,0
est,wht,0,0,0,0,0,0,0,0,0,4.588671207,0,0,0,0,0,0.435143888,0,0
est,wol,0,0,0,0,0,0,0,0,0,0.891417861,0,0,0,0,0,0.103953533,0,0
fin,c_b,0,0,0,0,0,0,0,0,2.353393316,0.32525754,0,0,0,0,4.880075932,0,0,0
fin,ctl,0,0,0,0,0,0,0,0,11.21582413,1.187374115,0,0,0,0,11.88819122,0,0,0
fin,frs,0,0,0,0,0,0,0,0,183.2960663,0,0,0,0,175.905365,1117.514771,0,0,0
fin,gro,0,0,0,0,0,0,0,0,133.2792664,18.52021599,0,0,0,0,247.9575195,0,0,0
fin,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fin,ocr,0,0,0,0,0,0,0,0,36.68219376,7.372200489,0,0,0,0,100.8250504,0,0,0
fin,osd,0,0,0,0,0,0,0,0,9.575730324,1.328803658,0,0,0,0,20.09815598,0,0,0
fin,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fin,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fin,rmk,0,0,0,0,0,0,0,0,48.55208588,5.140013695,0,0,0,0,51.46268845,0,0,0
fin,v_f,0,0,0,0,0,0,0,0,8.045556068,1.267714262,0,0,0,0,14.56235027,0,0,0
fin,wht,0,0,0,0,0,0,0,0,15.96765709,2.756207228,0,0,0,0,39.53223038,0,0,0
fin,wol,0,0,0,0,0,0,0,0,0.015420875,0.001632546,0,0,0,0,0.016345326,0,0,0
fra,c_b,0,0,0,0,0,0,0,0,0,11.28523159,36.72985077,1.374562144,0,0,0,0,0,0
fra,ctl,0,0,0,0,0,0,0,0,0,58.63277435,210.8470001,31.49114037,0,0,5.973259449,2.804542542,0,0
fra,frs,0,0,0,0,0,0,0,0,0,425.5154724,1135.909668,119.2852783,0,0,25.76591873,10.7756691,0,0
fra,gro,0,0,0,0,0,0,0,0,0,477.3734436,1150.249268,344.7858276,0,0,2.800451279,2.105657101,0,0
fra,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fra,ocr,0,0,0,0,0,0,0,0,0,332.3798828,806.6352539,226.0993958,0,0,1.940312028,2.245645285,0,0
fra,osd,0,0,0,0,0,0,0,0,0,221.8415222,398.8526917,61.04534912,0,0,0.828585684,0.926594734,0,0
fra,pdr,0,0,0,0,0,0,0,0,0,2.72602725,6.292479515,0.149868384,0,0,0.313934863,0.387582064,0,0
fra,pfb,0,0,0,0,0,0,0,0,0,1.56994915,12.08572483,3.167582989,0,0,0,0,0,0
fra,rmk,0,0,0,0,0,0,0,0,0,92.53540802,332.7629089,49.69993973,0,0,9.427116394,4.426184654,0,0
fra,v_f,0,0,0,0,0,0,0,0,0,86.25598145,279.6197205,54.09386826,0,0,1.374800801,1.999761701,0,0
fra,wht,0,0,0,0,0,0,0,0,0,623.1363525,1258.928589,237.8595428,0,0,1.547756314,1.433050394,0,0
fra,wol,0,0,0,0,0,0,0,0,0,0.148266658,0.533175886,0.079632699,0,0,0.015104782,0.007091941,0,0
gbr,c_b,0,0,0,0,0,0,0,0,0,1.084224105,38.59540558,0.004528088,0,0,0,0,0,0
gbr,ctl,0,0,0,0,0,0,0,0,0,61.39393234,118.5898361,48.13534164,0,0,0,30.37496758,0,0
gbr,frs,0,0,0,0,0,0,0,0,0,97.81560516,102.8918686,28.4308815,0,0,12.18478298,97.47690582,0,0
gbr,gro,0,0,0,0,0,0,0,0,0,143.8829651,518.2678833,90.18740082,0,0,0,48.09887314,0,0
gbr,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gbr,ocr,0,0,0,0,0,0,0,0,0,39.88802338,224.9439392,50.82908249,0,0,0,11.11679554,0,0
gbr,osd,0,0,0,0,0,0,0,0,0,48.70933533,278.697052,31.15641975,0,0,0,13.50960445,0,0
gbr,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gbr,pfb,0,0,0,0,0,0,0,0,0,0.187676609,4.6047225,0.675476313,0,0,0,0.060875271,0,0
gbr,rmk,0,0,0,0,0,0,0,0,0,101.9685822,196.9647064,79.9475174,0,0,0,50.44948578,0,0
gbr,v_f,0,0,0,0,0,0,0,0,0,39.23670959,231.7075195,34.24192047,0,0,0,11.54114437,0,0
gbr,wht,0,0,0,0,0,0,0,0,0,86.78301239,775.5828247,88.211586,0,0,0,15.69736862,0,0
gbr,wol,0,0,0,0,0,0,0,0,0,1.770643711,3.420213223,1.388256669,0,0,0,0.876035154,0,0
grc,c_b,0,0,0,0,0,0,0,0,2.178744555,1.904952168,0,0,0,0,0,0,0,0
grc,ctl,0,0,0,0,0,0,0,0,13.60662746,28.89296532,10.79342079,0,0,0,0,0,0,0
grc,frs,0,0,0,0,0,0,0,0,103.075264,201.8810577,0,0,0,0,0,0,0,0
grc,gro,0,0,0,0,0,0,0,0,48.41448593,57.11425781,8.834467888,0,0,0,0,0,0,0
grc,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grc,ocr,0,0,0,0,0,0,0,0,34.77147293,64.76590729,13.14067268,0,0,0,0,0,0,0
grc,osd,0,0,0,0,0,0,0,0,8.2895298,52.04714584,5.216775894,0,0,0,0,0,0,0
grc,pdr,0,0,0,0,0,0,0,0,2.655266523,1.924637079,0.019978046,0,0,0,0,0,0,0
grc,pfb,0,0,0,0,0,0,0,0,4.400858879,13.51214409,0.134447575,0,0,0,0,0,0,0
grc,rmk,0,0,0,0,0,0,0,0,13.40907574,28.4734745,10.63671303,0,0,0,0,0,0,0
grc,v_f,0,0,0,0,0,0,0,0,128.90448,291.5365295,49.7060051,0,0,0,0,0,0,0
grc,wht,0,0,0,0,0,0,0,0,112.3646088,127.9691315,2.473958731,0,0,0,0,0,0,0
grc,wol,0,0,0,0,0,0,0,0,0.071400285,0.151614785,0.056638081,0,0,0,0,0,0,0
hkg,c_b,0,0,0,0,0,0,0,0,0,0,0,0.294520169,0,0,0,0,0,0
hkg,ctl,0,0,0,0,0,0,0,0,0,0,0,81.34246063,0,0,0,0,0,0
hkg,frs,0,0,0,0,0.267381757,0.987931311,0,0,0,0,0,0,0,0,0,0,0,0
hkg,gro,0,0,0,0,0,0,0,0,0,0,0,3.628754854,0,0,0,0,0,0
hkg,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkg,ocr,0,0,0,0,0,0,0,0,0,0,0,19.98404884,0,0,0,0,0,0
hkg,osd,0,0,0,0,0,0,0,0,0,0,0,0.574977636,0,0,0,0,0,0
hkg,pdr,0,0,0,0,0,0,0,0,0,0,0,3.847657681,0,0,0,0,0,0
hkg,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkg,rmk,0,0,0,0,0,0,0,0,0,0,0,0.327448249,0,0,0,0,0,0
hkg,v_f,0,0,0,0,0,0,0,0,0,0,0,302.8788757,0,0,0,0,0,0
hkg,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hkg,wol,0,0,0,0,0,0,0,0,0,0,0,0.011780159,0,0,0,0,0,0
hrv,c_b,0,0,0,0,0,0,0,0,0,0.125699073,1.991479158,0.150603056,0,0,0,0,0,0
hrv,ctl,0,0,0,0,0,0,0,0,0,3.730530739,22.22859955,4.179862022,0,0,0,0,0,0
hrv,frs,0,0,0,0,0,0,0,0,0,14.54503441,52.43296051,3.902298927,0,0,0,0,0,0
hrv,gro,0,0,0,0,0,0,0,0,0,2.560396433,40.85694885,2.582915306,0,0,0,0,0,0
hrv,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrv,ocr,0,0,0,0,0,0,0,0,0,0.391353667,8.067858696,0.503764749,0,0,0,0,0,0
hrv,osd,0,0,0,0,0,0,0,0,0,2.043898106,29.64025116,2.249053001,0,0,0,0,0,0
hrv,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrv,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrv,rmk,0,0,0,0,0,0,0,0,0,8.558542252,50.99660492,9.589392662,0,0,0,0,0,0
hrv,v_f,0,0,0,0,0,0,0,0,0,7.931613922,146.1769104,9.728765488,0,0,0,0,0,0
hrv,wht,0,0,0,0,0,0,0,0,0,3.828384399,62.61463928,3.621922731,0,0,0,0,0,0
hrv,wol,0,0,0,0,0,0,0,0,0,1.28380096,7.649607658,1.438430905,0,0,0,0,0,0
hun,c_b,0,0,0,0,0,0,0,0,1.036685467,19.31462669,4.145302773,0,0,0,0,0,0,0
hun,ctl,0,0,0,0,0,0,0,0,1.756601095,28.11712456,9.68500042,0,0,0,0,0,0,0
hun,frs,0,0,0,0,0,0,0,0,0,29.52814102,33.40871429,0,0,0,0,0,0,0
hun,gro,0,0,0,0,0,0,0,0,11.06715202,138.0763245,56.09925842,0,0,0,0,0,0,0
hun,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hun,ocr,0,0,0,0,0,0,0,0,6.292187214,82.27342987,26.65888786,0,0,0,0,0,0,0
hun,osd,0,0,0,0,0,0,0,0,2.066149712,28.00827026,6.567761898,0,0,0,0,0,0,0
hun,pdr,0,0,0,0,0,0,0,0,0.051113017,0.499812812,0,0,0,0,0,0,0,0
hun,pfb,0,0,0,0,0,0,0,0,0,0.723350465,0,0,0,0,0,0,0,0
hun,rmk,0,0,0,0,0,0,0,0,1.558105707,24.93989754,8.59059906,0,0,0,0,0,0,0
hun,v_f,0,0,0,0,0,0,0,0,7.864144325,129.6145477,30.24346352,0,0,0,0,0,0,0
hun,wht,0,0,0,0,0,0,0,0,8.036547661,101.1190796,25.1919632,0,0,0,0,0,0,0
hun,wol,0,0,0,0,0,0,0,0,0.005966126,0.095497102,0.032894172,0,0,0,0,0,0,0
idn,c_b,0,0,0,9.421860695,27.07234955,346.4692078,0,0,0,0,0,0,0,0,0,0,0,0
idn,ctl,0,0,0,36.31807327,13.19104385,194.2024841,0,0,0,0,0,0,0,0,0,0,0,0
idn,frs,0,0,0,13.63034344,18.7417469,1671.426514,0,0,0,0,0,0,0,0,0,0,0,0
idn,gro,0,0,0,67.60385132,118.6685715,207.94487,0,0,0,0,0,0,0,0,0,0,0,0
idn,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idn,ocr,0,0,0,69.64524841,162.6074677,1906.735352,0,0,0,0,0,0,0,0,0,0,0,0
idn,osd,0,0,0,10.9569149,31.00992584,319.0164185,0,0,0,0,0,0,0,0,0,0,0,0
idn,pdr,0,0,0,107.5142746,636.5332031,1721.082886,0,0,0,0,0,0,0,0,0,0,0,0
idn,pfb,0,0,0,0.970876276,2.85970068,34.72748947,0,0,0,0,0,0,0,0,0,0,0,0
idn,rmk,0,0,0,7.845272064,2.849471807,41.95077515,0,0,0,0,0,0,0,0,0,0,0,0
idn,v_f,0,0,0,87.06103516,315.9783936,1823.64563,0,0,0,0,0,0,0,0,0,0,0,0
idn,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idn,wol,0,0,0,3.158746958,1.147284627,16.89066696,0,0,0,0,0,0,0,0,0,0,0,0
ind,c_b,4.168148994,23.13154602,1614.161743,564.2144775,23.04430199,9.086155891,4.567428589,195.9138641,480.1831665,33.20727158,11.69771957,0.929226339,0.038355552,0.003974936,0,0,0,0
ind,ctl,0.000522736,0.014795447,0.072352767,0.027231595,0.004619384,0.001859912,0.002072569,0.014908189,0.016943585,0.056070618,0.019648872,0.004807173,0.000651004,0.007002258,0.033764709,0.002263309,0,0
ind,frs,0,27.53618431,646.7651978,2119.715088,308.3106384,69.91094971,0,6.356189728,21.18611145,14.12347889,13.41711903,64.26112366,0,0,0,0,0,0
ind,gro,6.355247974,92.31491852,647.7182617,195.2719269,19.70960236,3.547821045,22.26384735,193.2877655,129.7299652,98.49880981,44.87526703,12.14762783,0.076865949,0.517736316,8.821893692,0.538984179,0,0
ind,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ind,ocr,90.44262695,451.4372253,2680.887695,1166.021851,305.535675,59.88231659,223.0493011,611.0759277,474.0413818,48.41008377,32.4368515,21.09814453,0.341060519,0.370250225,2.568173647,0.982984245,0,0
ind,osd,45.6556015,888.5410767,2178.73584,1120.636719,372.8821106,30.68981552,141.3843536,763.947937,607.4152222,15.98531914,90.60269928,6.78092432,0.432487667,0.386822581,0.490567803,0.061063491,0,0
ind,pdr,2.311621904,62.27156067,1336.918579,1525.751343,273.5514526,116.3576126,30.12816048,341.4964905,227.1084137,39.70226288,32.1149025,22.89884567,0.045876238,0.178714678,1.297738791,0.287202477,0,0
ind,pfb,52.26708984,792.102417,520.4927368,229.1399231,61.92368317,7.492181301,46.98332596,164.3710632,138.1711121,3.032442093,1.41679728,2.474152088,0,0,0,0,0,0
ind,rmk,15.53936005,439.8240051,2150.82959,809.5131836,137.320343,55.28957367,61.61122513,443.1755066,503.6817017,1666.810425,584.1017456,142.9027557,19.35237503,208.1560059,1003.722961,67.28135681,0,0
ind,v_f,45.7420311,359.7857971,3139.86084,2791.128174,656.2514038,111.3610382,90.57726288,687.5840454,1055.226074,117.3556747,90.59173584,40.20654297,0.376629502,0.289856374,4.021965027,1.111507893,0,0
ind,wht,8.842037201,98.05381012,1323.391724,246.6372375,15.6539526,1.528814673,162.5215607,1303.590332,746.3408813,62.01913452,27.48359489,4.268324375,0.080197692,0.286574602,0.562406957,0.764634669,0,0
ind,wol,0.848865747,24.02618599,117.492981,44.22113037,7.501373291,3.020293474,3.365625143,24.20926857,27.51452827,91.05254364,31.90761757,7.806323051,1.057158709,11.37090015,54.83019257,3.675366163,0,0
irl,c_b,0,0,0,0,0,0,0,0,0,0,0.29892534,2.914206743,0,0,0,0,0,0
irl,ctl,0,0,0,0,0,0,0,0,0,0,26.85698318,58.40558624,0,0,0,0,0,0
irl,frs,0,0,0,0,0,0,0,0,0,0,1.758681774,3.80675292,0,0,0,0,0,0
irl,gro,0,0,0,0,0,0,0,0,0,0,51.61745453,259.1611633,0,0,0,0,0,0
irl,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irl,ocr,0,0,0,0,0,0,0,0,0,0,10.28357887,40.55455017,0,0,0,0,0,0
irl,osd,0,0,0,0,0,0,0,0,0,0,1.978613734,15.68828011,0,0,0,0,0,0
irl,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irl,pfb,0,0,0,0,0,0,0,0,0,0,0.02864274,0,0,0,0,0,0,0
irl,rmk,0,0,0,0,0,0,0,0,0,0,23.36604309,50.81387329,0,0,0,0,0,0
irl,v_f,0,0,0,0,0,0,0,0,0,0,10.02068615,49.3874321,0,0,0,0,0,0
irl,wht,0,0,0,0,0,0,0,0,0,0,13.10407162,96.05125427,0,0,0,0,0,0
irl,wol,0,0,0,0,0,0,0,0,0,0,0.189332157,0.411738545,0,0,0,0,0,0
ita,c_b,0,0,0,0,0,0,0,0,0.011660618,4.257526398,24.00418472,0.431404203,0.003038094,0.115375496,0.577675581,0,0,0
ita,ctl,0,0,0,0,0,0,0,0,0.820010066,40.97841263,133.4646149,6.893897057,2.402403116,10.39371014,5.557934761,0,0,0
ita,frs,0,0,0,0,0,0,0,0,0,73.57276917,220.1249237,2.966628313,0,160.8102264,0,0,0,0
ita,gro,0,0,0,0,0,0,0,0,1.825582504,113.6511612,739.2195435,38.91186142,0.024430044,5.796112537,23.97507668,0,0,0
ita,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ita,ocr,0,0,0,0,0,0,0,0,1.127064824,185.1288757,708.6569214,23.46142387,0.122621901,6.548548698,22.30936623,0,0,0
ita,osd,0,0,0,0,0,0,0,0,0.091411039,155.4945068,439.578064,6.717955112,0.001104373,0.407167941,2.368423939,0,0,0
ita,pdr,0,0,0,0,0,0,0,0,0.735811651,6.51025486,101.068779,0.016099151,0,0.423810124,0.552442312,0,0,0
ita,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ita,rmk,0,0,0,0,0,0,0,0,1.16702497,58.31980133,189.9446564,9.811281204,3.419060946,14.79215813,7.909962177,0,0,0
ita,v_f,0,0,0,0,0,0,0,0,0.547469974,174.8109589,704.0227661,21.29044724,0.017117007,5.272425652,22.07023048,0,0,0
ita,wht,0,0,0,0,0,0,0,0,1.854548335,378.6120605,1268.141968,17.1010952,0.122695528,3.364626408,8.339224815,0,0,0
ita,wol,0,0,0,0,0,0,0,0,0.0020026,0.10007605,0.325942636,0.016836036,0.005867065,0.025383158,0.013573395,0,0,0
jpn,c_b,0,0,0,0,0,0,0,0,4.013523579,50.26956558,42.70152664,56.04893112,0,0,2.174888134,0,0,0
jpn,ctl,0,0,0,0,0,0,0,0,6.842495918,131.4901276,4.25082016,2.103222847,0,0,6.272648335,0,0,0
jpn,frs,0,0,0,0,0,0,0,0,64.2647171,1262.158936,686.34729,532.1118164,0,0,25.70595551,0,0,0
jpn,gro,0,0,0,0,0,0,0,0,1.349496365,16.53742409,13.28626442,9.214112282,0,0,0.729004204,0,0,0
jpn,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpn,ocr,0,0,0,0,0,0,0,0,52.9678421,680.1560059,544.7579346,377.9951172,0,0,28.69462204,0,0,0
jpn,osd,0,0,0,0,0,0,0,0,2.626701593,38.94956207,38.35399628,42.36655045,0,0,1.407692671,0,0,0
jpn,pdr,0,0,0,0,0,0,0,0,21.9151268,698.0259399,882.5667114,513.1787109,0,0,11.93719292,0,0,0
jpn,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpn,rmk,0,0,0,0,0,0,0,0,18.47932625,355.1115112,11.48006439,5.680111408,0,0,16.9403553,0,0,0
jpn,v_f,0,0,0,0,0,0,0,0,115.5686569,1357.863281,1100.939209,781.9685669,0,0,62.19456863,0,0,0
jpn,wht,0,0,0,0,0,0,0,0,11.82006264,77.87054443,19.97913361,22.29776764,0,0,6.433208466,0,0,0
jpn,wol,0,0,0,0,0,0,0,0,0.965997934,18.56328392,0.600114822,0.296925098,0,0,0.885548949,0,0,0
kor,c_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor,ctl,0,0,0,0,0,0,0,0,0,87.36982727,105.9158249,0,0,0,0,0,0,0
kor,frs,0,0,0,0,0,0,0,0,0,190.3884583,152.0368805,0,0,0,0,0,0,0
kor,gro,0,0,0,0,0,0,0,0,0,24.39528465,59.83967972,0,0,0,0,0,0,0
kor,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kor,ocr,0,0,0,0,0,0,0,0,0,248.5149841,634.6461182,0,0,0,0,0,0,0
kor,osd,0,0,0,0,0,0,0,0,0,24.44186401,60.25629425,0,0,0,0,0,0,0
kor,pdr,0,0,0,0,0,0,0,0,0,1007.009705,2366.929443,0,0,0,0,0,0,0
kor,pfb,0,0,0,0,0,0,0,0,0,18.14233589,0,0,0,0,0,0,0,0
kor,rmk,0,0,0,0,0,0,0,0,0,54.06420517,65.5404129,0,0,0,0,0,0,0
kor,v_f,0,0,0,0,0,0,0,0,0,945.0098267,2544.608643,0,0,0,0,0,0,0
kor,wht,0,0,0,0,0,0,0,0,0,313.1782532,0,0,0,0,0,0,0,0
kor,wol,0,0,0,0,0,0,0,0,0,1.835464239,2.225078344,0,0,0,0,0,0,0
lka,c_b,0,0,0.000842354,0.062522933,0.094856478,0.592974424,0,0,0,0,0,0,0,0,0,0,0,0
lka,ctl,0,0,1.176794171,2.051950216,1.312703967,2.332496881,0,0,0,0,0,0,0,0,0,0,0,0
lka,frs,0,0,0,31.22867012,26.85267639,41.37300873,0,0,0,0,0,0,0,0,0,0,0,0
lka,gro,0,0,0.000714623,0.007024503,0.005551003,0.023855532,0,0,0,0,0,0,0,0,0,0,0,0
lka,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lka,ocr,0,0,0.380017668,8.47969532,10.53784657,299.0274048,0,0,0,0,0,0,0,0,0,0,0,0
lka,osd,0,0,0.049155563,0.337228298,0.421379805,1.267844677,0,0,0,0,0,0,0,0,0,0,0,0
lka,pdr,0,0,5.568376541,87.28909302,60.53236008,120.9584045,0,0,0,0,0,0,0,0,0,0,0,0
lka,pfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lka,rmk,0,0,24.2271843,42.24441528,27.02521896,48.02014923,0,0,0,0,0,0,0,0,0,0,0,0
lka,v_f,0,0,11.70184326,129.7570801,128.3826599,647.7125854,0,0,0,0,0,0,0,0,0,0,0,0
lka,wht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lka,wol,0,0,1.37E-05,2.40E-05,1.53E-05,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0
ltu,c_b,0,0,0,0,0,0,0,0,0,3.088582039,0,0,0,0,0,0,0,0
ltu,ctl,0,0,0,0,0,0,0,0,0,6.540555954,0,0,0,0,0,0,0,0
ltu,frs,0,0,0,0,0,0,0,0,0,54.78614044,0,0,0,0,0,0,0,0
ltu,gro,0,0,0,0,0,0,0,0,0,14.43027115,0,0,0,0,0,0,0,0
ltu,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,ocr,0,0,0,0,0,0,0,0,0,23.18969154,0,0,0,0,0,0,0,0
ltu,osd,0,0,0,0,0,0,0,0,0,0.834658206,0,0,0,0,0,0,0,0
ltu,pdr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltu,pfb,0,0,0,0,0,0,0,0,0,0.349046916,0,0,0,0,0,0,0,0
ltu,rmk,0,0,0,0,0,0,0,0,0,28.50726891,0,0,0,0,0,0,0,0
ltu,v_f,0,0,0,0,0,0,0,0,0,22.23459816,0,0,0,0,0,0,0,0
ltu,wht,0,0,0,0,0,0,0,0,0,13.99626064,0,0,0,0,0,0,0,0
ltu,wol,0,0,0,0,0,0,0,0,0,0.279504597,0,0,0,0,0,0,0,0
lux,c_b,0,0,0,0,0,0,0,0,0,0.009999097,0.348086298,0,0,0,0,0,0,0
lux,ctl,0,0,0,0,0,0,0,0,0,0.982912481,6.669677258,0,0,0,0,0,0,0
lux,frs,0,0,0,0,0,0,0,0,0,2.933958054,10.3420229,0,0,0,0,0,0,0
lux,gro,0,0,0,0,0,0,0,0,0,1.469431043,15.2804451,0,0,0,0,0,0,0
lux,oap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lux,ocr,0,0,0,0,0,0,0,0,0,0.939920068,4.897029877,0,0,0,0,0,0,0
