"GCAM_region_ID","GCAM_commodity","HarvestIndex","ErosCtrl_tHa","ResEnergy_GJt","Root_Shoot","WaterContent"
7,"MiscCrop",0.828454760323202,1.33993023325835,8.47873538940238,0.155640639940860,0.537066636008314
8,"MiscCrop",0.745258506091676,2.70486467597939,10.8231512861733,0.150343994389745,0.750920340302536
9,"MiscCrop",0.644178881839044,2.0894019113535,9.56259560619573,0.21683677129257,0.6333612830172
10,"MiscCrop",0.681852337798772,1.76666129487657,11.394075719,0.209659428101986,0.695141364206882
11,"MiscCrop",0.68200590712892,1.43353063712817,9.2236243110051,0.204267048312597,0.561411122087332
12,"MiscCrop",0.749493233606391,1.77828581096408,10.4430280993719,0.151005452707824,0.716161416167822
13,"MiscCrop",0.843359938573285,1.13786431032476,8.69890124176416,0.151424969657939,0.554757724211886
14,"MiscCrop",0.672096874351444,1.59275205973782,8.79869366261645,0.186556244961827,0.578157119172471
1,"OilCrop",0.413057126231988,1.74200348283032,8.29657640427349,0.149182541457494,0.080602169034075
2,"OilCrop",0.324536436516333,2.40199004735691,14.0029814180865,0.14944615182701,0.0296717086099454
3,"OilCrop",0.452800723419268,1.20025198246646,15.2988558608693,0.142946024842090,0.273280431124473
4,"OilCrop",0.417746145917937,1.93801868950382,7.87397409731528,0.143081849958002,0.080533610813325
5,"OilCrop",0.354137324270288,1.25797950082106,15.3481837801369,0.157269478214403,0.0484259364984247
6,"OilCrop",0.319823726370619,1.10375082700692,9.89513785332725,0.104075826440779,0.0697093102792013
7,"OilCrop",0.377989661729593,1.301083688676,13.5757317029181,0.134597527502526,0.0653402638691409
8,"OilCrop",0.473023405844187,0.457097616025581,15.1222083206157,0.153549840251892,0.264090552386994
9,"OilCrop",0.421839620615435,0.622183948033304,15.7457531276758,0.115553561182014,0.159154564522125
10,"OilCrop",0.413178876798968,1.89430403818819,7.47938198883416,0.146711477958286,0.0810199319837973
11,"OilCrop",0.379518937227068,0.597500198374527,14.5582247931516,0.139455941836151,0.0737822256975933
12,"OilCrop",0.302668749225311,1.88636585855430,10.4604894502787,0.104535183043227,0.0521636050457526
13,"OilCrop",0.394171538120036,1.72944141172096,8.92975583391335,0.147734097897385,0.07048541565669
14,"OilCrop",0.374789819564847,1.29493308220692,13.7116947664549,0.133724262117592,0.0643518443203442
1,"OtherGrain",0.465341833808672,1.19408122719766,14.8783931119518,0.239459472795259,0.115875832528055
2,"OtherGrain",0.504293721019933,1.70688922024487,16.2129647432743,0.48976750573875,0.0957062789800274
3,"OtherGrain",0.500886200814563,1.80008167014023,16.2214614587330,0.517186459299809,0.098085681495935
4,"OtherGrain",0.500134625737748,1.77999999999041,16.1983844910275,0.498357565963929,0.0997845988147561
5,"OtherGrain",0.493464603774494,1.59054035567441,15.8731587633399,0.424972094482306,0.101883484759616
6,"OtherGrain",0.501866200270928,1.85495154927925,16.2642735397246,0.550149819838558,0.0970437461740531
7,"OtherGrain",0.474658974638188,1.35942563359275,15.4313727436188,0.339505618486782,0.106637261150659
8,"OtherGrain",0.492222867034669,1.66466390242169,15.9314071099224,0.445711498544894,0.103395894761237
9,"OtherGrain",0.446381047898243,0.924079556083448,14.7897346868344,0.148940958263635,0.111372835734977
10,"OtherGrain",0.456851968248220,1.07485990559395,14.5645137651818,0.179656029506293,0.120552436662798
11,"OtherGrain",0.459370964683410,1.08602703965726,15.4201474105816,0.243805206044075,0.100538842350340
12,"OtherGrain",0.502513005165556,1.98542796763728,16.3354951386836,0.606914376607768,0.0972092523710075
13,"OtherGrain",0.497229146497199,1.75591939939713,16.1740339625142,0.486716884477228,0.0994483099383556
14,"OtherGrain",0.449362467432442,0.847263150955094,14.8051781061773,0.145537272027249,0.111462137274131
1,"PalmFruit",0.659999999831116,0.62699999983956,17.2999999955732,0.149999999961617,0.799999999795292
2,"PalmFruit",0,0,0,0,0
3,"PalmFruit",0.659999999426087,0.626999999454782,17.2999999849565,0.149999999869565,0.799999999304348
4,"PalmFruit",0,0,0,0,0
5,"PalmFruit",0.659999999931606,0.626999999935026,17.2999999982073,0.149999999984456,0.799999999917098
6,"PalmFruit",0,0,0,0,0
7,"PalmFruit",0.500916521414466,0.589767696501021,17.2999999999913,0.149999999999925,0.76615245136445
8,"PalmFruit",0,0,0,0,0
9,"PalmFruit",0.240127152298296,0.528731886708086,17.2999999999991,0.149999999999992,0.710665351552793
10,"PalmFruit",0.362750826979339,0.557431044612153,17.2999999999988,0.149999999999990,0.736755495101942
11,"PalmFruit",0.285961019335730,0.53945896197219,17.2999999999999,0.149999999999999,0.720417238156535
12,"PalmFruit",0,0,0,0,0
13,"PalmFruit",0,0,0,0,0
14,"PalmFruit",0.659999999999925,0.626999999999929,17.2999999999980,0.149999999999983,0.79999999999991
1,"Rice",0.39999999999996,0.989999999999902,13.5999999999987,0.459999999999955,0.089999999999991
2,"Rice",0,0,0,0,0
3,"Rice",0.399999999999876,0.989999999999693,13.5999999999958,0.459999999999858,0.0899999999999721
4,"Rice",0.399999999999965,0.989999999999913,13.5999999999988,0.459999999999959,0.089999999999992
5,"Rice",0.39999999999882,0.989999999997079,13.5999999999599,0.459999999998643,0.0899999999997344
6,"Rice",0.3999999999997,0.989999999999257,13.5999999999898,0.459999999999655,0.0899999999999324
7,"Rice",0.399999999999998,0.989999999999996,13.5999999999999,0.459999999999998,0.0899999999999996
8,"Rice",0.399999999999869,0.989999999999675,13.5999999999955,0.459999999999849,0.0899999999999705
9,"Rice",0.39999999999998,0.989999999999951,13.5999999999993,0.459999999999977,0.0899999999999956
10,"Rice",0.399999999999985,0.989999999999962,13.5999999999995,0.459999999999982,0.0899999999999966
11,"Rice",0.399999999999998,0.989999999999995,13.5999999999999,0.459999999999998,0.0899999999999995
12,"Rice",0.399999999992911,0.989999999982455,13.5999999997590,0.459999999991848,0.089999999998405
13,"Rice",0.399999999999938,0.989999999999846,13.5999999999979,0.459999999999929,0.089999999999986
14,"Rice",0.399999999999997,0.989999999999993,13.5999999999999,0.459999999999997,0.0899999999999993
1,"Root_Tuber",0.5011284538676,0.711339385309423,6.89999999999965,0.0728958914837863,0.799984514719933
2,"Root_Tuber",0.499999999999887,0.714999999999839,6.89999999999844,0.0699999999999842,0.79999999999982
3,"Root_Tuber",0.500312755387474,0.714405616052557,6.89999999999986,0.0701844018998382,0.79999586413485
4,"Root_Tuber",0.516205439402374,0.666028302581956,6.8999999999983,0.0959695845514837,0.799999999999804
5,"Root_Tuber",0.501528562769943,0.710857107222804,6.89999999999628,0.0729267068029292,0.798655014855389
6,"Root_Tuber",0.500018497762976,0.714972085194035,6.89999999999991,0.0700033632296322,0.79999999999999
7,"Root_Tuber",0.50951987102478,0.670352032833048,6.89999999999996,0.118972306567346,0.7596914580027
8,"Root_Tuber",0.500227420287806,0.714477954731837,6.89999999999917,0.0702894960990345,0.799999999999904
9,"Root_Tuber",0.452689570650861,0.725918108062501,6.89999999999996,0.143086189681887,0.410699005194662
10,"Root_Tuber",0.429716702903775,0.80817221369005,6.89999999999988,0.127789811206524,0.359349108493353
11,"Root_Tuber",0.429359864099861,0.80950597386647,6.89999999999988,0.134443808914239,0.3219638447572
12,"Root_Tuber",0.499999999999973,0.714999999999962,6.89999999999963,0.0699999999999963,0.799999999999958
13,"Root_Tuber",0.50720275744577,0.691230900426949,6.89999999999414,0.0892073531897935,0.79999999999932
14,"Root_Tuber",0.477019601975948,0.745974653953103,6.89999999999982,0.0884712222047056,0.664959445790647
1,"SugarCrop",0.547704435685328,2.82556298229052,11.6757767538257,0.306912970262212,0.579208534576869
2,"SugarCrop",0.399999999999342,1.02799999999831,6.89999999998865,0.429999999999293,0.849999999998602
3,"SugarCrop",0.400599485561324,1.03529573928134,6.91938336648286,0.429500428698891,0.84890094313756
4,"SugarCrop",0.467257617728446,1.84652520775589,9.07466297322085,0.373951985226154,0.726694367497557
5,"SugarCrop",0.699999999999982,4.67899999999988,16.5999999999996,0.179999999999995,0.299999999999992
6,"SugarCrop",0.399999999999991,1.02799999999998,6.89999999999984,0.42999999999999,0.84999999999998
7,"SugarCrop",0.678608667876704,4.41866748805952,15.9083469280135,0.19782611010274,0.339217442226029
8,"SugarCrop",0.542932195996407,2.76748482527660,11.5214743372177,0.310889836669595,0.587957640673117
9,"SugarCrop",0.679638656476859,4.43120244932341,15.9416498927518,0.196967786269277,0.33732912979241
10,"SugarCrop",0.69876909240739,4.66401985459795,16.5602006545056,0.181025756327174,0.302256663919782
11,"SugarCrop",0.699792241266045,4.67647157620779,16.5932824676022,0.180173132278291,0.300380891012241
12,"SugarCrop",0.399999999999985,1.02799999999996,6.89999999999974,0.429999999999984,0.849999999999968
13,"SugarCrop",0,0,0,0,0
14,"SugarCrop",0.699999999999997,4.67899999999998,16.5999999999999,0.179999999999999,0.299999999999999
1,"Wheat",0.389999999999993,2.95999999999995,16.1999999999997,0.199999999999997,0.109999999999998
2,"Wheat",0.389999999999985,2.95999999999989,16.1999999999994,0.199999999999992,0.109999999999996
3,"Wheat",0.389999999999997,2.95999999999998,16.1999999999999,0.199999999999998,0.109999999999999
4,"Wheat",0.389999999999554,2.95999999999662,16.1999999999815,0.199999999999771,0.109999999999874
5,"Wheat",0.389999999999985,2.95999999999988,16.1999999999994,0.199999999999992,0.109999999999996
6,"Wheat",0.389999999999996,2.95999999999997,16.1999999999998,0.199999999999998,0.109999999999999
7,"Wheat",0.389999999999996,2.95999999999997,16.1999999999998,0.199999999999998,0.109999999999999
8,"Wheat",0.389999999999984,2.95999999999988,16.1999999999993,0.199999999999992,0.109999999999996
9,"Wheat",0.389999999999981,2.95999999999986,16.1999999999992,0.199999999999990,0.109999999999995
10,"Wheat",0.389999999999984,2.95999999999988,16.1999999999993,0.199999999999992,0.109999999999995
11,"Wheat",0.389999999999986,2.95999999999990,16.1999999999994,0.199999999999993,0.109999999999996
12,"Wheat",0.389999999999989,2.95999999999991,16.1999999999995,0.199999999999994,0.109999999999997
13,"Wheat",0.389999999949206,2.95999999961448,16.1999999978901,0.199999999973952,0.109999999985673
14,"Wheat",0.389999999999994,2.95999999999996,16.1999999999998,0.199999999999997,0.109999999999998
