"GCAM_region_ID","GCAM_commodity","year","Prod_Mt","NetExp_Mt","Supply_Mt","Food_Mt","OtherUses_Mt","ID_R_C_Y"
10,"OtherMeat_Fish",1990,21.3797906,10.5796784025285,10.8001121974715,6.4344716,4.36564059747148,"10OtherMeat_Fish1990"
11,"OtherMeat_Fish",1990,12.791289,0.166082381856704,12.6252066181433,10.1707484,2.45445821814330,"11OtherMeat_Fish1990"
12,"OtherMeat_Fish",1990,3.1370306,-0.485509618988282,3.62254021898828,2.0406594,1.58188081898828,"12OtherMeat_Fish1990"
13,"OtherMeat_Fish",1990,2.9057358,-0.141193836504134,3.04692963650413,2.1602884,0.886641236504134,"13OtherMeat_Fish1990"
14,"OtherMeat_Fish",1990,4.5471178,0.192634485553075,4.35448331444692,3.8613386,0.493144714446924,"14OtherMeat_Fish1990"
1,"Pork",1990,7.2649,-0.284954083272809,7.54985408327281,7.4780462,0.0718078832728084,"1Pork1990"
2,"Pork",1990,1.1573066,0.246221079667704,0.911085520332296,0.8018444,0.109241120332296,"2Pork1990"
3,"Pork",1990,15.7743066,0.36656788752274,15.4077387124773,15.2278842,0.179854512477259,"3Pork1990"
4,"Pork",1990,1.5290012,-0.410886771902762,1.93988797190276,1.8984614,0.041426571902762,"4Pork1990"
5,"Pork",1990,0.3589682,0.00216806724182207,0.356800132758178,0.3563412,0.000458932758177932,"5Pork1990"
6,"Pork",1990,6.206007,-0.277414643033731,6.48342164303373,6.3064954,0.17692624303373,"6Pork1990"
7,"Pork",1990,25.2388876,0.261482709866143,24.9774048901339,24.938919,0.0384858901338596,"7Pork1990"
8,"Pork",1990,0.012965,-0.00360111652329466,0.0165661165232947,0.0162142,0.000351916523294658,"8Pork1990"
9,"Pork",1990,0.5581042,-0.0217875444316055,0.579891744431605,0.5787626,0.00112914443160539,"9Pork1990"
10,"Pork",1990,3.0380486,-0.0943874312919845,3.13243603129198,3.1110034,0.0214326312919848,"10Pork1990"
11,"Pork",1990,1.9568264,-0.0150774727589775,1.97190387275898,1.9712464,0.000657472758977651,"11Pork1990"
12,"Pork",1990,5.7160032,0.23482888802176,5.48117431197824,4.63575,0.84542431197824,"12Pork1990"
13,"Pork",1990,0.5474,-0.00316217986494314,0.550562179864943,0.5501058,0.000456379864943068,"13Pork1990"
14,"Pork",1990,0.4123,2.61075993889621e-06,0.412297389240061,0.4122972,0,"14Pork1990"
1,"Poultry",1990,14.7833996,0.609445404909842,14.1739541950902,13.4487742,0.725179995090159,"1Poultry1990"
2,"Poultry",1990,1.0388534,-0.0483656378702769,1.08721903787028,1.0535542,0.0336648378702769,"2Poultry1990"
3,"Poultry",1990,12.8475806,0.166660626435080,12.6809199735649,12.0754232,0.605496773564919,"3Poultry1990"
4,"Poultry",1990,3.858401,-0.366469981927769,4.22487098192777,4.0581728,0.16669818192777,"4Poultry1990"
5,"Poultry",1990,0.7027238,0.00588368071629932,0.696840119283701,0.6674378,0.0294023192837006,"5Poultry1990"
6,"Poultry",1990,7.6036616,-0.163458702625360,7.76712030262536,7.3769614,0.390158902625359,"6Poultry1990"
7,"Poultry",1990,13.0120586,-0.172020968983295,13.1840795689833,12.3540626,0.830016968983296,"7Poultry1990"
8,"Poultry",1990,1.8655858,-0.312954977035162,2.17854077703516,2.050209,0.128331777035161,"8Poultry1990"
9,"Poultry",1990,3.3579922,-0.130494469875848,3.48848666987585,3.2544046,0.234082069875849,"9Poultry1990"
10,"Poultry",1990,9.1383968,0.0817824977769769,9.05661430222302,8.4112692,0.645345102223024,"10Poultry1990"
11,"Poultry",1990,4.553988,0.135218498498761,4.41876950150124,3.996987,0.42178250150124,"11Poultry1990"
12,"Poultry",1990,3.458708,0.202398788746286,3.25630921125371,2.5592084,0.697100811253714,"12Poultry1990"
13,"Poultry",1990,0.6906988,-0.0108965705374575,0.701595370537458,0.6605936,0.0410017705374576,"13Poultry1990"
14,"Poultry",1990,1.482956,0.00327181177192300,1.47968418822808,1.3357008,0.143983388228077,"14Poultry1990"
1,"SheepGoat",1990,0.15931,-0.0180096503777693,0.177319650377769,0.1763914,0.000928250377769252,"1SheepGoat1990"
2,"SheepGoat",1990,0.0096656,-0.0126150151618496,0.0222806151618496,0.0219654,0.000315215161849573,"2SheepGoat1990"
3,"SheepGoat",1990,1.6007504,-0.213803367010275,1.81455376701028,1.753036,0.0615177670102753,"3SheepGoat1990"
4,"SheepGoat",1990,0.0003914,-0.0685675381161775,0.0689589381161775,0.0675898,0.00136913811617746,"4SheepGoat1990"
5,"SheepGoat",1990,1.20288,0.538353735095003,0.664526264904997,0.4748986,0.189627664904997,"5SheepGoat1990"
6,"SheepGoat",1990,0.9550872,-0.0737424777221322,1.02882967772213,1.0183276,0.0105020777221323,"6SheepGoat1990"
7,"SheepGoat",1990,1.184939,-0.00400125916970467,1.18894025916970,1.187742,0.00119825916970462,"7SheepGoat1990"
8,"SheepGoat",1990,0.6496762,-0.115707683911921,0.765383883911921,0.7606706,0.00471328391192094,"8SheepGoat1990"
9,"SheepGoat",1990,1.486073,-0.0167496000000000,1.5028226,1.5028226,0,"9SheepGoat1990"
10,"SheepGoat",1990,0.4333814,-0.00156089673860493,0.434942296738605,0.4245034,0.0104388967386049,"10SheepGoat1990"
11,"SheepGoat",1990,0.726808,-0.0219631058565624,0.748771105856562,0.7485996,0.000171505856562448,"11SheepGoat1990"
12,"SheepGoat",1990,0.2793132,0.0129531511669879,0.266360048833012,0.2090316,0.0573284488330121,"12SheepGoat1990"
13,"SheepGoat",1990,0.001238,-0.0114932191164194,0.0127312191164194,0.011626,0.00110521911641942,"13SheepGoat1990"
14,"SheepGoat",1990,0.6116,0.00690692691942522,0.604693073080575,0.6040694,0.000623673080574871,"14SheepGoat1990"
1,"Beef",2005,11.642396,-1.03913213216382,12.6815281321638,12.6017292,0.0797989321638166,"1Beef2005"
2,"Beef",2005,1.355404,0.233391697969399,1.12201230203060,1.0658822,0.0561301020306015,"2Beef2005"
3,"Beef",2005,7.9168172,-0.600073547818627,8.51689074781863,8.2487576,0.268133147818629,"3Beef2005"
4,"Beef",2005,0.5019928,-0.631108324637166,1.13310112463717,1.1084732,0.0246279246371663,"4Beef2005"
5,"Beef",2005,2.7735434,1.62341518939568,1.15012821060432,0.9405738,0.209554410604324,"5Beef2005"
6,"Beef",2005,4.0141676,-0.667412482914193,4.68158008291419,4.579967,0.101613082914193,"6Beef2005"
7,"Beef",2005,6.1278352,-0.0986021351060612,6.22643733510606,6.211602,0.0148353351060608,"7Beef2005"
8,"Beef",2005,0.6958928,-0.327610664725476,1.02350346472548,1.0143672,0.0091362647254758,"8Beef2005"
9,"Beef",2005,4.7950146,-0.403556602815448,5.19857120281545,5.187679,0.0108922028154472,"9Beef2005"
10,"Beef",2005,16.1447112,2.14181927108986,14.0028919289101,13.4076686,0.595223328910139,"10Beef2005"
11,"Beef",2005,2.7088718,-0.25938278501177,2.96825458501177,2.9641058,0.00414878501177007,"11Beef2005"
12,"Beef",2005,0.9740744,-0.0120056059723765,0.986080005972377,0.9476754,0.0384046059723765,"12Beef2005"
13,"Beef",2005,0.1976,-0.332978744405903,0.530578744405903,0.5289234,0.00165534440590343,"13Beef2005"
14,"Beef",2005,2.273943,0.373236867115901,1.9007061328841,1.853066,0.0476401328840985,"14Beef2005"
1,"Dairy",2005,106.6452878,1.85953266353296,104.785755136467,84.717505,20.0682501364670,"1Dairy2005"
2,"Dairy",2005,11.35629,-0.6430601670487,11.9993501670487,7.557552,4.4417981670487,"2Dairy2005"
3,"Dairy",2005,198.6022648,8.56348470855117,190.038780091449,120.5462736,69.4925064914489,"3Dairy2005"
4,"Dairy",2005,8.7753034,-2.80088692563098,11.5761903256310,10.2799264,1.29626392563098,"4Dairy2005"
5,"Dairy",2005,30.2959544,16.6275495175058,13.6684048824942,5.3304954,8.33790948249423,"5Dairy2005"
6,"Dairy",2005,77.8369484,2.11988257979270,75.7170658202073,48.6617876,27.0552782202073,"6Dairy2005"
7,"Dairy",2005,33.6489232,-5.32330374062767,38.9722269406277,32.8964968,6.07573014062768,"7Dairy2005"
8,"Dairy",2005,15.9353972,-3.46680335696079,19.4022005569608,13.3720332,6.03016735696079,"8Dairy2005"
9,"Dairy",2005,35.3850072,-6.20338453013736,41.5883917301374,35.2285232,6.35986853013735,"9Dairy2005"
10,"Dairy",2005,74.8781248,-4.20747522452408,79.0856000245241,61.3529756,17.7326244245241,"10Dairy2005"
11,"Dairy",2005,37.8565842,-8.7016424359307,46.5582266359307,38.1709088,8.3873178359307,"11Dairy2005"
12,"Dairy",2005,39.516437,2.60022909456079,36.9162079054392,24.7915096,12.1246983054392,"12Dairy2005"
13,"Dairy",2005,2.3077992,-1.06008893254411,3.36788813254412,1.3360702,2.03181793254412,"13Dairy2005"
14,"Dairy",2005,98.028136,0.635966749461009,97.392169250539,76.8278542,20.564315050539,"14Dairy2005"
1,"OtherMeat_Fish",2005,13.4288562,-0.248019010561341,13.6768752105613,8.9353522,4.74152301056134,"1OtherMeat_Fish2005"
2,"OtherMeat_Fish",2005,2.2807882,0.634659462807489,1.64612873719251,1.0549062,0.591222537192511,"2OtherMeat_Fish2005"
3,"OtherMeat_Fish",2005,20.04896,-2.42169013061773,22.4706501306177,15.482694,6.98795613061773,"3OtherMeat_Fish2005"
4,"OtherMeat_Fish",2005,5.6548562,-5.50307978059212,11.1579359805921,8.4520706,2.70586538059212,"4OtherMeat_Fish2005"
5,"OtherMeat_Fish",2005,2.972183,1.32571536452409,1.64646763547591,0.9732654,0.673202235475913,"5OtherMeat_Fish2005"
6,"OtherMeat_Fish",2005,6.3248372,-1.27013473056135,7.59497193056135,5.8725814,1.72239053056135,"6OtherMeat_Fish2005"
7,"OtherMeat_Fish",2005,57.3408566,-2.93256984347556,60.2734264434756,45.8677558,14.4056706434756,"7OtherMeat_Fish2005"
8,"OtherMeat_Fish",2005,1.6042746,-0.580399897506788,2.18467449750679,1.7826974,0.401977097506788,"8OtherMeat_Fish2005"
9,"OtherMeat_Fish",2005,11.0119978,-0.947388061589042,11.9593858615890,10.7159392,1.24344666158904,"9OtherMeat_Fish2005"
10,"OtherMeat_Fish",2005,24.553445,11.8427435677393,12.7107014322607,8.5934662,4.11723523226065,"10OtherMeat_Fish2005"
11,"OtherMeat_Fish",2005,21.9067716,1.86029300124644,20.0464785987536,17.4745068,2.57197179875356,"11OtherMeat_Fish2005"
12,"OtherMeat_Fish",2005,1.807643,-0.920451620579425,2.72809462057943,2.0187242,0.709370420579426,"12OtherMeat_Fish2005"
13,"OtherMeat_Fish",2005,2.3728588,-1.30917593601419,3.68203473601419,2.813099,0.868935736014191,"13OtherMeat_Fish2005"
14,"OtherMeat_Fish",2005,7.3680712,0.46949761518018,6.89857358481982,6.2617712,0.63680238481982,"14OtherMeat_Fish2005"
1,"Pork",2005,9.448608,0.488229305329945,8.96037869467006,8.910623,0.0497556946700559,"1Pork2005"
2,"Pork",2005,1.9069934,0.86927992522434,1.03771347477566,0.8648792,0.172834274775659,"2Pork2005"
3,"Pork",2005,18.5240636,1.19326030761088,17.3308032923891,16.9935294,0.337273892389117,"3Pork2005"
4,"Pork",2005,1.2556598,-1.33264731113326,2.58830711113326,2.5411418,0.0471653111332562,"4Pork2005"
5,"Pork",2005,0.4450934,-0.0849743931441457,0.530067793144146,0.5290772,0.000990593144145846,"5Pork2005"
6,"Pork",2005,3.0827848,-0.74179530531532,3.82458010531532,3.7942896,0.0302905053153206,"6Pork2005"
7,"Pork",2005,47.7374772,0.0650072690870951,47.6724699309129,47.6313368,0.0411331309129039,"7Pork2005"
8,"Pork",2005,0.019095,-0.0166120789978808,0.0357070789978808,0.0276098,0.00809727899788082,"8Pork2005"
9,"Pork",2005,0.8914114,-0.0996834826466429,0.991094882646643,0.9904652,0.000629682646642982,"9Pork2005"
10,"Pork",2005,5.8631666,0.369588430155786,5.49357816984421,5.4425226,0.0510555698442143,"10Pork2005"
11,"Pork",2005,3.3673782,-0.0489701525586302,3.41634835255863,3.412235,0.00411335255863055,"11Pork2005"
12,"Pork",2005,4.3604464,-0.348132613128363,4.70857901312836,4.64707,0.0615090131283633,"12Pork2005"
13,"Pork",2005,1.0102164,-0.3132284,1.3234448,1.3234448,0,"13Pork2005"
14,"Pork",2005,0.472822,0.000678499516189152,0.472143500483811,0.4721212,2.23004838108554e-05,"14Pork2005"
1,"Poultry",2005,23.678897,2.72993898489519,20.9489580151048,19.8088004,1.14015761510481,"1Poultry2005"
2,"Poultry",2005,1.5481342,-0.058631926047233,1.60676612604723,1.5448352,0.0619309260472332,"2Poultry2005"
3,"Poultry",2005,15.8045134,-0.00665630189489992,15.8111697018949,14.7325448,1.0786249018949,"3Poultry2005"
4,"Poultry",2005,3.8122282,-0.875542871882436,4.68777107188244,4.5299082,0.157862871882436,"4Poultry2005"
5,"Poultry",2005,1.1235318,0.0242386663123855,1.09929313368761,1.0547712,0.0445219336876146,"5Poultry2005"
6,"Poultry",2005,5.8139658,-1.66198475361676,7.47595055361676,7.1566108,0.319339753616763,"6Poultry2005"
7,"Poultry",2005,39.3732708,-0.617902183109989,39.99117298311,37.631869,2.35930398310999,"7Poultry2005"
8,"Poultry",2005,4.2779608,-0.816333162330784,5.09429396233078,4.7641986,0.330095362330784,"8Poultry2005"
9,"Poultry",2005,5.7074094,-0.659289853256994,6.36669925325699,5.9909378,0.375761453256994,"9Poultry2005"
10,"Poultry",2005,22.3559948,1.72944105717699,20.626553742823,18.8645962,1.76195754282302,"10Poultry2005"
11,"Poultry",2005,9.2478282,0.268803733849181,8.97902446615082,8.1597352,0.819289266150818,"11Poultry2005"
12,"Poultry",2005,3.76376,-0.0690570063870313,3.83281700638703,3.6060246,0.226792406387031,"12Poultry2005"
13,"Poultry",2005,1.0615428,-0.068216155660099,1.1297589556601,1.0558014,0.0739575556600991,"13Poultry2005"
14,"Poultry",2005,3.167062,0.0811917719524846,3.08587022804752,2.772341,0.313529228047515,"14Poultry2005"
1,"SheepGoat",2005,0.09486,-0.0787554031645027,0.173615403164503,0.1545928,0.0190226031645027,"1SheepGoat2005"
2,"SheepGoat",2005,0.0170082,-0.0197685776075573,0.0367767776075573,0.0352454,0.00153137760755729,"2SheepGoat2005"
3,"SheepGoat",2005,1.403048,-0.232292709043984,1.63534070904398,1.579157,0.0561837090439838,"3SheepGoat2005"
4,"SheepGoat",2005,0.000175,-0.0277221130870577,0.0278971130870577,0.0273408,0.000556313087057735,"4SheepGoat2005"
5,"SheepGoat",2005,1.1763004,0.614975944420564,0.561324455579436,0.3717834,0.189541055579436,"5SheepGoat2005"
6,"SheepGoat",2005,0.5835668,-0.00776170744631952,0.59132850744632,0.5847412,0.00658730744631963,"6SheepGoat2005"
7,"SheepGoat",2005,3.5953712,-0.0509095999999998,3.6462808,3.6462808,0,"7SheepGoat2005"
8,"SheepGoat",2005,0.9275292,-0.104029681913745,1.03155888191375,1.0243026,0.00725628191374517,"8SheepGoat2005"
9,"SheepGoat",2005,2.1892828,-0.0426064748000262,2.23188927480003,2.2299176,0.00197167480002580,"9SheepGoat2005"
10,"SheepGoat",2005,0.4222508,-0.0365758589861554,0.458826658986155,0.4413428,0.0174838589861554,"10SheepGoat2005"
11,"SheepGoat",2005,0.886744,-0.0273571076561496,0.91410110765615,0.9135628,0.000538307656149595,"11SheepGoat2005"
12,"SheepGoat",2005,0.1422994,0.00733197360952452,0.134967426390475,0.1328212,0.00214622639047549,"12SheepGoat2005"
13,"SheepGoat",2005,0.0028074,-0.0030492,0.0058566,0.0058566,0,"13SheepGoat2005"
14,"SheepGoat",2005,0.7082936,0.00852051567540839,0.699773084324592,0.6990352,0.000737884324591653,"14SheepGoat2005"
