"GCAM_region_ID","GCAM_commodity","year","kcalg","ID_R_C_Y"
11,"Rice",1990,2.80115175506536,"11Rice1990"
12,"Rice",1990,2.8,"12Rice1990"
13,"Rice",1990,2.81268363900721,"13Rice1990"
14,"Rice",1990,2.81433857204269,"14Rice1990"
1,"Root_Tuber",1990,0.680823402178025,"1Root_Tuber1990"
2,"Root_Tuber",1990,0.671961193352705,"2Root_Tuber1990"
3,"Root_Tuber",1990,0.670651129444669,"3Root_Tuber1990"
4,"Root_Tuber",1990,0.751488531914696,"4Root_Tuber1990"
5,"Root_Tuber",1990,0.674343984178498,"5Root_Tuber1990"
6,"Root_Tuber",1990,0.67,"6Root_Tuber1990"
7,"Root_Tuber",1990,0.873049689325418,"7Root_Tuber1990"
8,"Root_Tuber",1990,0.670782604593801,"8Root_Tuber1990"
9,"Root_Tuber",1990,1.02364308030778,"9Root_Tuber1990"
10,"Root_Tuber",1990,0.901540372682129,"10Root_Tuber1990"
11,"Root_Tuber",1990,0.985285277561642,"11Root_Tuber1990"
12,"Root_Tuber",1990,0.670010830149649,"12Root_Tuber1990"
13,"Root_Tuber",1990,0.761470147816818,"13Root_Tuber1990"
14,"Root_Tuber",1990,0.808041748832147,"14Root_Tuber1990"
1,"SugarCrop",1990,3.73,"1SugarCrop1990"
2,"SugarCrop",1990,3.73,"2SugarCrop1990"
3,"SugarCrop",1990,3.72996924812281,"3SugarCrop1990"
4,"SugarCrop",1990,3.73,"4SugarCrop1990"
5,"SugarCrop",1990,3.73,"5SugarCrop1990"
6,"SugarCrop",1990,3.73,"6SugarCrop1990"
7,"SugarCrop",1990,3.4733657959843,"7SugarCrop1990"
8,"SugarCrop",1990,3.72639869916696,"8SugarCrop1990"
9,"SugarCrop",1990,2.82551953637473,"9SugarCrop1990"
10,"SugarCrop",1990,3.57837184722164,"10SugarCrop1990"
11,"SugarCrop",1990,2.52865964456051,"11SugarCrop1990"
12,"SugarCrop",1990,3.73,"12SugarCrop1990"
13,"SugarCrop",1990,3.73,"13SugarCrop1990"
14,"SugarCrop",1990,2.22855761873277,"14SugarCrop1990"
1,"Wheat",1990,3.34,"1Wheat1990"
2,"Wheat",1990,3.34,"2Wheat1990"
3,"Wheat",1990,3.34,"3Wheat1990"
4,"Wheat",1990,3.34,"4Wheat1990"
5,"Wheat",1990,3.34,"5Wheat1990"
6,"Wheat",1990,3.34,"6Wheat1990"
7,"Wheat",1990,3.34,"7Wheat1990"
8,"Wheat",1990,3.34,"8Wheat1990"
9,"Wheat",1990,3.34,"9Wheat1990"
10,"Wheat",1990,3.34,"10Wheat1990"
11,"Wheat",1990,3.34,"11Wheat1990"
12,"Wheat",1990,3.34,"12Wheat1990"
13,"Wheat",1990,3.34,"13Wheat1990"
14,"Wheat",1990,3.34,"14Wheat1990"
1,"Corn",2005,4.31942435669684,"1Corn2005"
2,"Corn",2005,3.90622640664263,"2Corn2005"
3,"Corn",2005,3.98187529407037,"3Corn2005"
4,"Corn",2005,3.84164009982813,"4Corn2005"
5,"Corn",2005,3.77147530967091,"5Corn2005"
6,"Corn",2005,3.77166551771163,"6Corn2005"
7,"Corn",2005,3.60943282864457,"7Corn2005"
8,"Corn",2005,4.03898404182613,"8Corn2005"
9,"Corn",2005,3.59477737487887,"9Corn2005"
10,"Corn",2005,3.60328375454923,"10Corn2005"
11,"Corn",2005,3.56806443571202,"11Corn2005"
12,"Corn",2005,3.65881476094033,"12Corn2005"
13,"Corn",2005,3.65279014859654,"13Corn2005"
14,"Corn",2005,3.57545141503457,"14Corn2005"
1,"MiscCrop",2005,0.44792803325907,"1MiscCrop2005"
2,"MiscCrop",2005,0.459673079226980,"2MiscCrop2005"
3,"MiscCrop",2005,0.442726005444439,"3MiscCrop2005"
4,"MiscCrop",2005,0.404831525139708,"4MiscCrop2005"
5,"MiscCrop",2005,0.442664438595518,"5MiscCrop2005"
6,"MiscCrop",2005,0.353802127460654,"6MiscCrop2005"
7,"MiscCrop",2005,0.289243969545793,"7MiscCrop2005"
8,"MiscCrop",2005,0.486651463648248,"8MiscCrop2005"
9,"MiscCrop",2005,0.666942550816156,"9MiscCrop2005"
10,"MiscCrop",2005,0.603932185439309,"10MiscCrop2005"
11,"MiscCrop",2005,0.585767224965321,"11MiscCrop2005"
12,"MiscCrop",2005,0.412576014215886,"12MiscCrop2005"
13,"MiscCrop",2005,0.32358997649345,"13MiscCrop2005"
14,"MiscCrop",2005,0.701388737066187,"14MiscCrop2005"
1,"OilCrop",2005,7.87448619858441,"1OilCrop2005"
2,"OilCrop",2005,7.89326431064667,"2OilCrop2005"
3,"OilCrop",2005,7.76426582413026,"3OilCrop2005"
4,"OilCrop",2005,6.55981457006906,"4OilCrop2005"
5,"OilCrop",2005,7.63505948465817,"5OilCrop2005"
6,"OilCrop",2005,8.3264490955509,"6OilCrop2005"
7,"OilCrop",2005,6.0847306575777,"7OilCrop2005"
8,"OilCrop",2005,7.35066184951334,"8OilCrop2005"
9,"OilCrop",2005,6.30001993385062,"9OilCrop2005"
10,"OilCrop",2005,7.80228241560197,"10OilCrop2005"
11,"OilCrop",2005,6.42159426660082,"11OilCrop2005"
12,"OilCrop",2005,8.02405642324032,"12OilCrop2005"
13,"OilCrop",2005,6.10315300873516,"13OilCrop2005"
14,"OilCrop",2005,7.75742190192859,"14OilCrop2005"
1,"OtherGrain",2005,3.68019084512631,"1OtherGrain2005"
2,"OtherGrain",2005,3.44553760152749,"2OtherGrain2005"
3,"OtherGrain",2005,3.39245918365199,"3OtherGrain2005"
4,"OtherGrain",2005,3.45715664117382,"4OtherGrain2005"
5,"OtherGrain",2005,3.69958765844009,"5OtherGrain2005"
6,"OtherGrain",2005,3.32889279677242,"6OtherGrain2005"
7,"OtherGrain",2005,3.40036841318699,"7OtherGrain2005"
8,"OtherGrain",2005,3.42587885759003,"8OtherGrain2005"
9,"OtherGrain",2005,3.40860691323655,"9OtherGrain2005"
10,"OtherGrain",2005,3.53331199857307,"10OtherGrain2005"
11,"OtherGrain",2005,3.40840681787981,"11OtherGrain2005"
12,"OtherGrain",2005,3.24151155715979,"12OtherGrain2005"
13,"OtherGrain",2005,3.32732750990866,"13OtherGrain2005"
14,"OtherGrain",2005,3.40647042155559,"14OtherGrain2005"
1,"PalmFruit",2005,3.95046158499727,"1PalmFruit2005"
2,"PalmFruit",2005,3.31691576715987,"2PalmFruit2005"
3,"PalmFruit",2005,7.2928036004521,"3PalmFruit2005"
4,"PalmFruit",2005,8.43981057594166,"4PalmFruit2005"
5,"PalmFruit",2005,6.78572436627123,"5PalmFruit2005"
6,"PalmFruit",2005,2.52478190068828,"6PalmFruit2005"
7,"PalmFruit",2005,7.63613512399108,"7PalmFruit2005"
8,"PalmFruit",2005,7.59721624054239,"8PalmFruit2005"
9,"PalmFruit",2005,7.48785374906577,"9PalmFruit2005"
10,"PalmFruit",2005,3.76565765656658,"10PalmFruit2005"
11,"PalmFruit",2005,3.92868266115578,"11PalmFruit2005"
12,"PalmFruit",2005,7.10532465025466,"12PalmFruit2005"
13,"PalmFruit",2005,8.7521459630345,"13PalmFruit2005"
14,"PalmFruit",2005,3.72099492181019,"14PalmFruit2005"
1,"Rice",2005,2.8,"1Rice2005"
2,"Rice",2005,2.8,"2Rice2005"
3,"Rice",2005,2.8,"3Rice2005"
4,"Rice",2005,2.83169011589446,"4Rice2005"
5,"Rice",2005,2.8,"5Rice2005"
6,"Rice",2005,2.8,"6Rice2005"
7,"Rice",2005,2.80315475226417,"7Rice2005"
8,"Rice",2005,2.8,"8Rice2005"
9,"Rice",2005,2.8,"9Rice2005"
10,"Rice",2005,2.80412540240951,"10Rice2005"
11,"Rice",2005,2.80162378052454,"11Rice2005"
12,"Rice",2005,2.8,"12Rice2005"
13,"Rice",2005,2.81324397022750,"13Rice2005"
14,"Rice",2005,2.82888164028589,"14Rice2005"
1,"Root_Tuber",2005,0.680555211055685,"1Root_Tuber2005"
2,"Root_Tuber",2005,0.674584993309625,"2Root_Tuber2005"
3,"Root_Tuber",2005,0.670422310433781,"3Root_Tuber2005"
4,"Root_Tuber",2005,0.753357826575556,"4Root_Tuber2005"
5,"Root_Tuber",2005,0.676763536044105,"5Root_Tuber2005"
6,"Root_Tuber",2005,0.670003309436334,"6Root_Tuber2005"
7,"Root_Tuber",2005,0.802759996221422,"7Root_Tuber2005"
8,"Root_Tuber",2005,0.671524209992268,"8Root_Tuber2005"
9,"Root_Tuber",2005,1.00194596634333,"9Root_Tuber2005"
10,"Root_Tuber",2005,0.884699110064952,"10Root_Tuber2005"
11,"Root_Tuber",2005,0.915614925523131,"11Root_Tuber2005"
12,"Root_Tuber",2005,0.670133497274057,"12Root_Tuber2005"
13,"Root_Tuber",2005,0.742758834861768,"13Root_Tuber2005"
14,"Root_Tuber",2005,0.779600349957642,"14Root_Tuber2005"
1,"SugarCrop",2005,3.73,"1SugarCrop2005"
2,"SugarCrop",2005,3.73,"2SugarCrop2005"
3,"SugarCrop",2005,3.72998616484265,"3SugarCrop2005"
4,"SugarCrop",2005,3.73,"4SugarCrop2005"
5,"SugarCrop",2005,3.73,"5SugarCrop2005"
6,"SugarCrop",2005,3.73,"6SugarCrop2005"
7,"SugarCrop",2005,3.37900545711220,"7SugarCrop2005"
8,"SugarCrop",2005,3.72863911758493,"8SugarCrop2005"
9,"SugarCrop",2005,2.70944044432985,"9SugarCrop2005"
10,"SugarCrop",2005,3.3723155652406,"10SugarCrop2005"
11,"SugarCrop",2005,2.46720835662595,"11SugarCrop2005"
12,"SugarCrop",2005,3.73,"12SugarCrop2005"
13,"SugarCrop",2005,3.73,"13SugarCrop2005"
14,"SugarCrop",2005,2.60223472901191,"14SugarCrop2005"
1,"Wheat",2005,3.34,"1Wheat2005"
2,"Wheat",2005,3.34,"2Wheat2005"
3,"Wheat",2005,3.34,"3Wheat2005"
4,"Wheat",2005,3.34,"4Wheat2005"
5,"Wheat",2005,3.34,"5Wheat2005"
6,"Wheat",2005,3.34,"6Wheat2005"
7,"Wheat",2005,3.34,"7Wheat2005"
8,"Wheat",2005,3.34,"8Wheat2005"
9,"Wheat",2005,3.34,"9Wheat2005"
10,"Wheat",2005,3.34,"10Wheat2005"
11,"Wheat",2005,3.34,"11Wheat2005"
12,"Wheat",2005,3.34,"12Wheat2005"
13,"Wheat",2005,3.34,"13Wheat2005"
14,"Wheat",2005,3.34,"14Wheat2005"
