# UC Davis transportation database,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Korea,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,5.814154793,5.811248297,5.808343254,5.805439663,5.802537523,5.799636835,5.796737596
Korea,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,91.324,90.98213366,90.64154709,90.30223548,89.96419406,89.62741808,89.29190281
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,1.39019656,1.235730275,1.112157248,1.011052044,0.992997543,0.975576533,0.958756248
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.474833455,0.469870039,0.465009315,0.460248127,0.458838725,0.457437928,0.456045658
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.582640631,2.295680561,2.066112505,1.878284096,1.844743308,1.81237939,1.78113147
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.937660833,1.783333864,1.651776448,1.538295623,1.51744523,1.497152501,1.477395356
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.604265613,2.328519842,2.105576453,1.921594044,1.888589566,1.856699686,1.82586888
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.689891078,0.682679673,0.67561747,0.668699885,0.666652148,0.664616914,0.662594069
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.272466766,1.041109172,0.987258698,0.938704991,0.935255279,0.931830829,0.928431365
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,2.753052755,2.447158004,2.202442204,2.002220185,1.966466253,1.931966845,1.898657072
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.065514818,1.901004788,1.76076673,1.639798023,1.617571845,1.595940127,1.574879333
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,2.776104632,2.482164141,2.244510128,2.048387884,2.013205649,1.979211557,1.946346421
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.733417872,0.725751483,0.718243709,0.710889678,0.708712745,0.706549104,0.704398633
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.335614819,1.092775761,1.036252876,0.98528962,0.981668711,0.978074318,0.974506151
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,intensity,MJ/vkm,3.551782601,3.15714009,2.841426081,2.583114619,2.536987572,2.492479018,2.449505242
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.664772616,2.452534089,2.271609444,2.115544673,2.086870121,2.058962497,2.031791438
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,intensity,MJ/vkm,3.581522407,3.202302388,2.895698968,2.642676728,2.597287242,2.553430609,2.51103047
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,intensity,MJ/vkm,0.979929383,0.969686218,0.959654982,0.949829163,0.946920533,0.944029663,0.94115639
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,intensity,MJ/vkm,1.82146871,1.490292581,1.413208482,1.343706425,1.338768345,1.333866427,1.329000275
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,intensity,MJ/vkm,4.084549991,3.630711103,3.267639993,2.970581812,2.917535708,2.866350871,2.816931028
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.064488509,2.820414203,2.61235086,2.432876373,2.399900639,2.367806872,2.336560153
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,intensity,MJ/vkm,4.118750769,3.682647746,3.330053813,3.039078237,2.986880328,2.936445201,2.887685041
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,intensity,MJ/vkm,1.108758907,1.097169093,1.085819068,1.074701467,1.071410445,1.068139517,1.064888501
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.965523741,1.608155788,1.524975316,1.44997653,1.444647911,1.439358313,1.43410731
Korea,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,247.5,246.5734975,245.6504632,244.7308843,243.8147478,242.9020408,241.9927505
Korea,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,82.5,82.19116582,81.88348774,81.57696144,81.27158261,80.96734694,80.66425016
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,121.1426942,120.6892032,120.2374099,119.7873078,119.3388907
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,36.95020895,36.81188789,36.67408463,36.53679723,36.40002375
Korea,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,102.6268652,102.2426872,101.8599474,101.4786403,101.0987606,100.720303,100.3432621
Korea,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,44.62037617,44.45334226,44.28693364,44.12114795,43.95598288,43.79143609,43.62750528
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,57.76714823,57.55090011,57.3354615,57.12082938,56.90700072
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,24.8438896,24.75088788,24.6582343,24.56592756,24.47396638
Korea,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,336.5514043,331.5383185,326.5999048,321.7350511,316.9426616,312.2216568
Korea,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2092.70081,2061.529082,2030.821671,2000.571661,1970.772239,1941.416692
Korea,Freight,Truck,Truck,Liquids,Liquids,intensity,MJ/vkm,1.51957691,1.518817273,1.518058016,1.517299139,1.516540641,1.515782523,1.515024783
Korea,Freight,Truck,Truck,NG,Natural Gas,intensity,MJ/vkm,1.823492292,1.822580728,1.82166962,1.820758967,1.81984877,1.818939027,1.81802974
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,366.4804211,329.8295067,310.5843595,310.5843595,310.5843595,310.5843595
Latin America,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,410.9167694,369.8218719,348.2432192,348.2432192,348.2432192,348.2432192
Latin America,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,9.237210241,9.23259256,9.227977187,9.223364121,9.218753361,9.214144906,9.209538755
Latin America,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,10.16093127,10.15585182,10.15077491,10.14570053,10.1406287,10.1355594,10.13049263
Latin America,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,307.4467047,307.4467047,306.295795,305.1491936,304.0068845,302.8688516,301.7350788
Latin America,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,1.262906909,1.122583919,1.010325527,0.918477752,0.902076363,0.886250462,0.870970282
Latin America,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.332486269,0.329010803,0.325607243,0.32227338,0.321286493,0.320305632,0.319330742
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,1.871979132,1.66398145,1.497583305,1.361439369,1.337127951,1.313669566,1.291020091
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.571946846,0.565968307,0.560113463,0.554378513,0.552680858,0.550993569,0.549316551
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,intensity,MJ/vkm,2.295823464,2.040731968,1.836658771,1.669689792,1.639873903,1.611104185,1.583326527
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,intensity,MJ/vkm,0.862418557,0.853403729,0.844575414,0.835927885,0.833368051,0.830823847,0.828295131
Latin America,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.02919,1.803724444,1.623352,1.475774545,1.449421429,1.423992982,1.399441379
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.522427061,1.401171808,1.297806675,1.208644384,1.192262156,1.176318086,1.160794826
Latin America,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.046180825,1.829526385,1.654358965,1.509803327,1.483871591,1.458815598,1.434591723
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.537502121,0.531883632,0.526381388,0.520991817,0.519396402,0.517810728,0.516234706
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,0.963546327,0.788356086,0.747579047,0.710812864,0.708200649,0.705607563,0.703033396
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.840904,2.525248,2.2727232,2.066112,2.029217143,1.993616842,1.959244138
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.131426395,1.961666771,1.816953648,1.692124772,1.669189346,1.646867348,1.625134495
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.864691474,2.5613712,2.316133532,2.113752932,2.077448015,2.042369156,2.008455277
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.764917772,0.756922115,0.749091887,0.741422004,0.739151572,0.736895004,0.734652172
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.380728902,1.129687283,1.071255183,1.018570501,1.014827286,1.011111482,1.00742279
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.029048,2.692487111,2.4232384,2.202944,2.163605714,2.125647719,2.088998621
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.272583959,2.091581697,1.937284686,1.804188792,1.779734426,1.755934114,1.732761963
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.054410842,2.731002635,2.46952366,2.253740039,2.215030763,2.177628743,2.141468856
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.82405174,0.815437959,0.807002394,0.798739571,0.796293618,0.793862599,0.791446379
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.457632714,1.192608584,1.130921933,1.075302822,1.071351117,1.06742835,1.063534206
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,3.9072,3.473066667,3.12576,2.8416,2.790857143,2.741894737,2.69462069
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.931429295,2.697952626,2.498923334,2.327241578,2.295697641,2.264997375,2.235107381
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,3.939915789,3.522748235,3.18546383,2.90712233,2.85719084,2.808945591,2.762302583
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,1.087963264,1.076590826,1.06545368,1.054544597,1.051315301,1.048105723,1.044915682
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,2.032283999,1.662777817,1.576772068,1.499225901,1.493716292,1.488247029,1.482817673
Latin America,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,344.350569,343.0615117,341.7772799,340.4978556,339.2232207,337.9533574,336.6882477
Latin America,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,114.783523,114.3538372,113.92576,113.4992852,113.0744069,112.6511191,112.2294159
Latin America,Freight,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,168.5476997,167.9167507,167.2881637,166.6619297,166.03804
Latin America,Freight,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,51.40939587,51.21694764,51.02521983,50.83420975,50.6439147
Latin America,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,567.8275676,565.7019366,563.5842627,561.4745163,559.3726675,557.2786869,555.192545
Latin America,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,246.8815511,245.9573637,245.036636,244.1193549,243.2055076,242.2950813,241.3880631
Latin America,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,319.62176,318.4252736,317.2332662,316.0457211,314.8626214
Latin America,Passenger,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,137.4595763,136.945004,136.4323579,135.921631,135.4128159
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,336.5514043,331.5383185,326.5999048,321.7350511,316.9426616,312.2216568
Latin America,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2092.70081,2061.529082,2030.821671,2000.571661,1970.772239,1941.416692
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,intensity,MJ/vkm,8.212051785,8.207946581,8.203843428,8.199742327,8.195643275,8.191546273,8.187451319
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,9.854462142,9.849535897,9.844612114,9.839690792,9.83477193,9.829855528,9.824941583
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,intensity,MJ/vkm,10.93668607,10.93121882,10.9257543,10.92029252,10.91483346,10.90937714,10.90392354
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,13.12402328,13.11746258,13.11090516,13.10435102,13.09780016,13.09125257,13.08470825
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,intensity,MJ/vkm,13.6340781,13.63066992,13.62726259,13.62385612,13.6204505,13.61704572,13.6136418
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,16.36089372,16.35680391,16.35271511,16.34862734,16.34454059,16.34045487,16.33637016
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,366.4804211,329.8295067,310.5843595,310.5843595,310.5843595,310.5843595
Middle East,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,410.9167694,369.8218719,348.2432192,348.2432192,348.2432192,348.2432192
Middle East,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,7.92,7.916040792,7.912083563,7.908128312,7.904175039,7.900223742,7.89627442
Middle East,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,8.712,8.707644871,8.703291919,8.698941144,8.694592543,8.690246116,8.685901862
Middle East,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,60.86039337,60.86039337,60.63256586,60.40559121,60.17946622,59.95418772,59.72975254
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,0.85,0.755555556,0.68,0.618181818,0.607142857,0.596491228,0.586206897
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.244969407,0.242408751,0.239901075,0.23744475,0.236717631,0.235994951,0.235276671
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.979675,2.6486,2.38374,2.167036364,2.128339286,2.091,2.054948276
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.235541202,2.057489248,1.905707254,1.774780802,1.750725038,1.727312667,1.704518219
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,3.004624432,2.686487727,2.429270817,2.217004435,2.178926115,2.142133741,2.106563255
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.815666947,0.807140811,0.798791079,0.79061233,0.788191265,0.785784982,0.783393347
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.595939867,1.305768982,1.238229207,1.177332689,1.173006027,1.16871105,1.16444741
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,3.5055,3.116,2.8044,2.549454545,2.503928571,2.46,2.417586207
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.630048473,2.420575586,2.242008535,2.087977414,2.059676515,2.03213255,2.005315551
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,3.534852273,3.160573797,2.857965667,2.608240512,2.563442488,2.520157343,2.478309712
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.991222984,0.980861768,0.970714922,0.960775861,0.95783371,0.954909523,0.952003136
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.786329863,1.461542615,1.385945583,1.317784325,1.312941508,1.308134155,1.303361878
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.737571429,3.322285714,2.990057143,2.718233766,2.669693878,2.622857143,2.577635468
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.804163181,2.58082275,2.390434187,2.226205884,2.196031406,2.166663973,2.138071633
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.768866883,3.36981039,3.047168969,2.780911487,2.73314774,2.686997027,2.642378996
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,1.037112635,1.026271737,1.015655133,1.005255933,1.002177572,0.999118007,0.996077066
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.921728685,1.57232347,1.490996394,1.417668702,1.412458813,1.407287076,1.402153074
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,4.820571429,4.284952381,3.856457143,3.50587013,3.443265306,3.382857143,3.32453202
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.616698481,3.32864285,3.08308723,2.871272077,2.832354232,2.794477281,2.757600015
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,4.860935065,4.346247823,3.930117712,3.586709368,3.525105581,3.465582223,3.408035654
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,1.388462676,1.373949129,1.359735862,1.345813652,1.341692412,1.337596336,1.333525194
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,2.385168194,1.95150125,1.85056153,1.759550307,1.753084014,1.746665073,1.740292967
Middle East,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,284.648387,283.5828215,282.521245,281.4636423,280.4099988,279.3602995,278.3145297
Middle East,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,86.86360582,86.53843672,86.21448488,85.89174573,85.57021474,85.24988738,84.93075915
Middle East,Freight,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,139.3255455,138.803988,138.284383,137.766723,137.2510009
Middle East,Freight,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,38.90458649,38.75894933,38.61385735,38.46930851,38.32530079
Middle East,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,143.3403897,142.8038029,142.2692248,141.7366478,141.2060645,140.6774675,140.1508492
Middle East,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,53.39710926,53.19722014,52.9980793,52.79968392,52.60203123,52.40511844,52.20894278
Middle East,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,80.6841905,80.3821537,80.08124756,79.78146785,79.48281034
Middle East,Passenger,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,29.73062985,29.61933488,29.50845654,29.39799327,29.28794351
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,336.5514043,331.5383185,326.5999048,321.7350511,316.9426616,312.2216568
Middle East,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2092.70081,2061.529082,2030.821671,2000.571661,1970.772239,1941.416692
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,intensity,MJ/vkm,3,2.9985003,2.99700135,2.995503149,2.994005697,2.992508993,2.991013038
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,intensity,MJ/vkm,3.6,3.59820036,3.59640162,3.594603778,3.592806836,3.591010792,3.589215645
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,intensity,MJ/vkm,5.443114956,5.440393942,5.437674289,5.434955996,5.432239061,5.429523485,5.426809266
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,intensity,MJ/vkm,6.531737947,6.528472731,6.525209147,6.521947195,6.518686874,6.515428182,6.512171119
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,intensity,MJ/vkm,7.860534881,7.858569944,7.856605498,7.854641543,7.852678079,7.850715105,7.848752623
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,intensity,MJ/vkm,9.432641857,9.430283932,9.427926597,9.425569851,9.423213694,9.420858127,9.418503148
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,intensity,MJ/vkm,10.11199941,10.10947167,10.10694455,10.10441807,10.10189222,10.099367,10.09684241
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,intensity,MJ/vkm,12.1343993,12.131366,12.12833346,12.12530168,12.12227066,12.1192404,12.11621089
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,366.4804211,329.8295067,310.5843595,310.5843595,310.5843595,310.5843595
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,410.9167694,369.8218719,348.2432192,348.2432192,348.2432192,348.2432192
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,4.976540108,4.974052336,4.971565807,4.969080521,4.966596478,4.964113676,4.961632116
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,5.474194119,5.47145757,5.468722388,5.465988573,5.463256126,5.460525044,5.457795327
Southeast Asia,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,199.4895755,199.4895755,198.7427974,197.9988147,197.2576171,196.5191942,195.7835354
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,0.834590069,0.741857839,0.667672055,0.606974595,0.596135763,0.585677241,0.575579358
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.231318901,0.228900933,0.226532993,0.224213542,0.223526941,0.222844531,0.222166276
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,intensity,MJ/vkm,0.848423109,0.754153875,0.678738488,0.617034989,0.606016507,0.595384638,0.585119386
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,intensity,MJ/vkm,0.242002474,0.239472831,0.236995526,0.23456895,0.233850638,0.233136711,0.23242713
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,0.657776439,0.584690168,0.526221151,0.478382865,0.469840313,0.461597501,0.453638923
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.181718795,0.179819296,0.177959096,0.176136989,0.175597611,0.175061526,0.174528704
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,intensity,MJ/vkm,1.577611365,1.402321213,1.262089092,1.14735372,1.126865261,1.107095695,1.088007838
Southeast Asia,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,intensity,MJ/vkm,1.418832059,1.404001062,1.389476913,1.375250187,1.371038805,1.366853137,1.362692948
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.029192208,1.803726407,1.623353766,1.475776151,1.449423005,1.423994532,1.399442902
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.522428717,1.401173332,1.297808087,1.208645699,1.192263453,1.176319365,1.160796089
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.046183051,1.829528375,1.654360765,1.50980497,1.483873205,1.458817185,1.434593283
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.557151894,0.551328007,0.545624614,0.540038014,0.538384274,0.536740631,0.535106994
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,1.015442836,0.830816866,0.787843579,0.749097174,0.746344265,0.743611515,0.740898705
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.484878764,2.208781124,1.987903011,1.807184556,1.774913403,1.743774571,1.713709493
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.864313679,1.715828518,1.589251005,1.480065821,1.460004688,1.440480108,1.42147084
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.505685165,2.240377324,2.025873113,1.848855074,1.817099929,1.786417191,1.756753437
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.668375183,0.661388683,0.654546731,0.647844888,0.645861014,0.643889254,0.641929496
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.200512992,0.982237903,0.931432494,0.885624338,0.882369696,0.879138888,0.875931652
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,3.13144524,2.78350688,2.505156192,2.27741472,2.2367466,2.197505431,2.159617407
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.349408864,2.162287804,2.002774769,1.865179556,1.839898508,1.815293624,1.791338137
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,3.157665475,2.823324425,2.553006129,2.329927923,2.289910077,2.251243678,2.213861403
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.8475592,0.838699696,0.830023493,0.821524959,0.819009231,0.816508863,0.814023716
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.558837622,1.2754126,1.209442982,1.14996218,1.145736104,1.141540976,1.137376457
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,intensity,MJ/vkm,4.183042983,3.718260429,3.346434386,3.042213078,2.987887845,2.93546876,2.884857229
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,intensity,MJ/vkm,3.138384199,2.888424396,2.675343908,2.491541654,2.457770758,2.424903096,2.392902908
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,intensity,MJ/vkm,4.218068462,3.771449449,3.410353225,3.112361195,3.05890461,3.007253313,2.957317372
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,intensity,MJ/vkm,1.175729273,1.16343942,1.15140384,1.139614722,1.136124918,1.132656423,1.129209041
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,intensity,MJ/vkm,2.017364718,1.650571133,1.565196764,1.488219874,1.482750711,1.4773216,1.471932101
