AEZ_ID,Type,Area(km2)
3015,22,882.854599
3015,81,7396.146812
3015,82,18096.903770
3015,91,64.925301
3015,92,1360.246815
3015,101,2439.594296
3015,102,14672.885176
3015,131,4509.112421
3015,132,5105.291832
3015,141,63.850601
3015,142,983.217995
3015,151,1859.126794
3015,152,315.986797
3016,1,2151.891250
3016,2,4042.407874
3016,21,113.585602
3016,22,183.923302
3016,32,154.203800
3016,81,11690.745382
3016,82,27000.352345
3016,91,130.256897
3016,92,287.261189
3016,101,6011.701817
3016,102,3593.739199
3016,131,3815.104895
3016,132,3903.972109
3016,141,624.702606
3016,142,396.248203
3016,151,835.823856
3016,152,896.365082
3017,1,1725.800906
3017,2,2309.186376
3017,81,10060.952917
3017,82,6146.192137
3017,101,1573.171196
3017,102,307.776299
3017,142,355.179905
3017,151,40.748501
3018,1,1274.399312
3018,2,1228.183879
3018,81,5748.515085
3018,82,1183.734802
3018,101,49.206600
3104,2,64.958371
3104,12,1174.195686
3104,82,158.172600
3104,122,127.575600
3105,2,79.453899
3105,11,238.527901
3105,12,5703.220322
3105,22,476.752792
3105,81,79.819901
3105,82,2700.792191
3105,92,79.158997
3105,112,474.662697
3105,122,126.230198
3106,1,149.449200
3106,2,4066.238954
3106,11,3364.445206
3106,12,57804.446598
3106,21,1002.264694
3106,22,14738.350601
3106,32,628.530792
3106,42,1175.499298
3106,52,317.211594
3106,81,1906.503361
3106,82,10270.021877
3106,91,646.520302
3106,92,17270.683025
3106,101,152.149796
3106,102,152.207794
3106,111,557.113007
3106,112,319.894402
3106,142,54.417500
3107,2,1531.722712
3107,52,960.088779
3107,72,119.308300
3107,82,6625.145412
3107,91,248.956902
3107,92,9226.865108
3107,101,9794.770260
3107,102,343278.754601
3107,111,133.770103
3107,112,2078.499256
3107,121,22696.389118
3107,122,502717.421114
3107,131,246.712204
3107,132,5937.522346
3107,141,90564.489052
3107,142,942720.203003
3108,1,313.482257
3108,2,1848.311427
3108,42,1414.194607
3108,51,702.035690
3108,52,128636.135983
3108,72,69.793701
3108,81,1196.967201
3108,82,124663.938030
3108,91,4399.627230
3108,92,109961.253838
3108,101,10366.241455
3108,102,415379.767296
3108,111,305.967304
3108,112,34481.173065
3108,121,339.162506
3108,122,82561.531124
3108,132,258.323906
3108,142,1174.983795
3109,1,70.299202
3109,2,1159.366213
3109,41,278.951210
3109,42,10414.160454
3109,51,3791.961651
3109,52,165056.479832
3109,71,279.055996
3109,72,191.301304
3109,81,5024.519394
3109,82,306581.752995
3109,91,1940.538105
3109,92,98772.948887
3109,101,2407.519833
3109,102,69704.710976
3109,111,63.347198
3109,112,6030.661999
3109,121,340.333000
3109,122,4164.160332
3109,132,47.141701
3109,141,136.391701
3109,142,1996.297916
3110,1,447.185107
3110,2,2604.992816
3110,12,2737.917641
3110,22,983.946320
3110,32,1146.801407
3110,41,152.553299
3110,42,5444.898487
3110,51,2221.343010
3110,52,94404.153316
3110,72,211.398499
3110,81,8473.315027
3110,82,269028.535686
3110,91,1420.527912
3110,92,15196.807552
3110,101,724.095200
3110,102,54753.737488
3110,111,380.432587
3110,112,16973.914139
3110,122,594.365997
3110,131,511.973297
3110,132,1300.855400
3110,142,260.749794
3111,1,662.124971
3111,2,3219.678726
3111,11,3095.776016
3111,12,39153.303249
3111,21,4455.357445
3111,22,26918.372528
3111,31,4624.342373
3111,32,63180.983677
3111,41,450.735100
3111,42,9934.796974
3111,51,17396.342129
3111,52,234150.813639
3111,81,9722.604759
3111,82,222061.656052
3111,91,3642.361076
3111,92,27427.950012
3111,101,9993.055367
3111,102,42929.636108
3111,111,4415.849171
3111,112,110456.851032
3111,121,1332.115509
3111,122,2344.160290
3111,131,439.547592
3111,132,370.276794
3111,141,211.887703
3111,142,49.868698
3111,152,201.494600
3112,1,318.343432
3112,2,9651.448035
3112,11,4019.799995
3112,12,72873.408577
3112,21,5457.310722
3112,22,37882.330814
3112,31,15971.588848
3112,32,495147.393078
3112,41,4162.540024
3112,42,245556.131886
3112,51,7271.839828
3112,52,242169.830227
3112,81,14190.614067
3112,82,234013.914894
3112,91,5446.645477
3112,92,116192.047947
3112,101,2265.976990
3112,102,9537.840889
3112,111,237.183701
3112,112,8554.996048
3112,121,875.465599
3112,122,1630.118889
3112,132,75.127998
3112,141,88.190300
3113,1,3418.887396
3113,2,1013.237305
3113,21,151.566803
3113,61,75.428299
3113,62,119.746700
3113,72,2008.630108
3113,81,390.548405
3113,82,9051.431599
3113,91,188.686501
3113,92,3501.434807
3113,101,8367.334026
3113,102,119086.876118
3113,121,8825.826408
3113,122,106153.011700
3113,131,450808.732704
3113,132,275245.715561
3113,141,17567.783875
3113,142,150152.547947
3113,151,87083.572358
3113,152,88355.114099
3114,1,1396.896963
3114,2,3862.735740
3114,11,151.153900
3114,21,75.067398
3114,22,76.132797
3114,52,1078.382595
3114,61,379.908691
3114,62,426.137093
3114,71,56.378502
3114,72,817.337189
3114,81,905.157993
3114,82,11229.640724
3114,91,1870.712395
3114,92,23211.158844
3114,101,6072.348278
3114,102,32500.675247
3114,121,149.769608
3114,122,7800.094410
3114,131,252958.092434
3114,132,438426.598532
3114,142,1007.440102
3114,151,1807.296890
3114,152,13306.276419
3115,1,686.204106
3115,2,633.470901
3115,11,74.014000
3115,12,750.408592
3115,21,228.340591
3115,22,2097.306480
3115,41,445.196491
3115,42,249.629700
3115,51,191.301102
3115,52,309.076908
3115,61,587.137905
3115,62,820.999607
3115,71,1258.250221
3115,72,11050.742271
3115,81,13904.773003
3115,82,146521.124943
3115,91,1691.616802
3115,92,35035.714481
3115,101,32285.532631
3115,102,72859.264111
3115,111,601.977394
3115,112,1047.185089
3115,121,1183.768101
3115,122,7349.870148
3115,131,51234.962749
3115,132,197151.448132
3115,141,565.500999
3115,142,1207.118492
3115,151,376.635799
3115,152,2524.025476
3116,2,59.124699
3116,11,605.987999
3116,12,6142.666939
3116,21,377.433601
3116,22,3982.389076
3116,32,75.724701
3116,41,149.952202
3116,42,682.491180
3116,51,642.497002
3116,52,856.501892
3116,61,980.380508
3116,62,1128.772980
3116,72,352.555504
3116,81,1211.851303
3116,82,3694.001831
3116,91,429.320389
3116,92,359.512299
3116,101,19533.479126
3116,102,101746.141113
3116,111,2882.445801
3116,112,12404.807762
3116,121,1396.274109
3116,122,4536.011612
3116,131,3433.906731
3116,132,6758.966862
3116,141,194.152603
3116,142,738.789104
3116,152,155.003202
3117,11,228.398293
3117,12,761.787888
3117,62,76.248001
3117,82,76.190498
3117,101,1141.691391
3117,102,3833.185341
3117,111,76.419502
3117,112,228.340294
3202,1,61.505901
3202,2,373.267371
3202,21,83.947701
3202,91,755.607201
3202,121,335.738297
3202,122,191.146194
3202,131,671.918106
3202,141,3449.721802
3202,142,159.765198
3203,2,157.165901
3203,91,1009.071678
3203,92,84.076797
3203,131,1008.764999
3203,132,163.459198
3203,141,84.127098
3204,2,255.868401
3204,11,1011.044525
3204,12,5554.836090
3204,22,311.128803
3204,91,499.045006
3204,92,992.458580
3204,101,168.547607
3204,112,1263.040413
3204,142,168.304001
3205,2,999.324574
3205,11,5063.479355
3205,12,67936.609818
3205,22,7865.037792
3205,81,1019.801102
3205,91,3899.439278
3205,92,45043.364517
3205,101,1096.006409
3205,102,745.817505
3205,112,9040.749828
3205,121,421.532806
3205,131,84.321297
3206,1,430.494694
3206,2,1642.476688
3206,11,193283.333469
3206,12,588486.650597
3206,21,341.932098
3206,22,6402.585457
3206,32,85.583702
3206,52,171.073097
3206,81,170.123703
3206,82,772.339508
3206,91,12230.396973
3206,92,97193.671135
3206,101,7532.308136
3206,102,27065.616264
3206,111,82.919502
3206,112,1715.911499
3206,121,2565.293411
3206,122,10193.145020
3206,131,599.498505
3206,132,4627.473129
3206,142,85.412300
3211,11,427.073601
3211,12,4916.618195
3211,22,426.417908
3211,92,2712.089989
3211,102,340.721001
3211,132,341.156906
3212,11,1279.758026
3212,12,14078.542534
3212,22,170.911797
3212,52,171.017593
3212,92,3755.884811
3212,101,3149.362785
3212,102,937.273705
3212,121,930.795181
3212,122,255.350899
3212,131,680.900490
3212,132,683.294106
3305,2,5.707530
3305,11,2055.602577
3305,12,32805.602654
3305,22,8995.356354
3305,91,1627.482185
3305,92,13881.041473
3305,101,257.025497
3305,102,85.649696
3305,142,168.082695
3306,2,1012.000896
3306,11,32181.500786
3306,12,217267.043621
3306,22,8018.867668
3306,91,3516.747429
3306,92,43187.291569
3306,142,1166.091503
3404,1,15.957700
3404,2,164.822269
3404,12,1636.647861
3404,21,77.135597
3404,22,1915.183441
3404,81,84.459396
3404,82,413.582588
3404,91,84.526100
3404,92,169.052094
3405,1,51.826300
3405,2,447.289734
3405,11,1339.426399
3405,12,6194.147255
3405,21,84.367996
3405,22,844.514297
3405,81,412.014893
3405,82,1906.097805
3405,91,621.527290
3405,92,407.793503
3405,111,70.631798
3406,1,148.796168
3406,2,310.899231
3406,11,11189.308018
3406,12,20383.230419
3406,81,507.216484
3406,82,1838.650875
3406,92,84.481796
3504,11,7282.890923
3504,12,28336.115112
3504,91,7110.488235
3504,92,32825.735397
3505,11,18855.465981
3505,12,82077.347153
3505,91,5694.601669
3505,92,31378.397583
3505,141,80.084297
3505,142,852.683304
3506,1,78.547398
3506,2,1904.871005
3506,11,28580.943516
3506,12,73414.924431
3506,91,5034.106110
3506,92,18578.139008
3506,102,85.485703
3506,111,341.918602
3506,112,482.285599
3506,142,493.783302
3610,2,179.026338
3610,51,971.145893
3610,52,7159.999802
3610,82,105.910099
3611,2,910.962990
3611,41,60.048599
3611,42,179.871601
3611,51,2311.097500
3611,52,36194.394821
3611,81,238.025105
3611,82,6478.101345
3611,92,378.459702
3611,122,43.887199
3612,2,196.982611
3612,42,228.121601
3612,52,1026.521702
3612,81,106.455101
3612,82,1288.886120
3612,92,53.410000
3704,1,229.759785
3704,2,470.098186
3704,11,2577.104805
3704,12,1607.841896
3704,21,1346.399113
3704,22,10357.500740
3704,91,239.529007
3704,92,1701.026890
3704,101,536.502396
3704,102,398.195793
3705,1,619.769277
3705,2,524.630575
3705,11,3467.864502
3705,12,15871.364262
3705,21,500.743702
3705,22,25482.894939
3705,91,237.572998
3705,92,10631.475765
3705,101,158.510803
3705,102,2117.052303
3706,1,23.189390
3706,2,582.360158
3706,11,1744.048000
3706,12,6232.585060
3706,22,1410.766579
3706,91,160.851501
3706,92,2187.750107
3706,101,79.425598
3706,102,504.729202
3810,41,1695.423916
3810,42,11631.733452
3810,51,8006.334133
3810,52,52601.299072
3810,81,388.276798
3810,82,4715.989532
3810,102,54.567600
3910,1,990.003885
3910,2,2159.661709
3910,41,416.362003
3910,42,8823.532295
3910,51,997.160898
3910,52,20759.441095
3910,81,95.919998
3910,82,2133.631275
4001,2,385.563797
4001,92,167.973900
4001,112,504.281799
4001,122,5139.412323
4001,142,13579.364502
4105,1,85.843280
4105,2,252.056139
4105,11,1499.314594
4105,12,5639.743587
4105,21,568.176590
4105,22,3661.039883
4105,91,81.366501
4105,92,478.240097
4105,101,597.632999
4105,102,1744.738293
4106,1,132.298872
4106,2,244.317649
4106,11,1784.999702
4106,12,14357.817204
4106,21,1461.691597
4106,22,1786.332504
4106,91,162.367104
4106,92,3252.071732
4106,101,1461.647400
4106,102,1136.832497
4201,11,85.631798
4201,12,1113.100876
4201,21,85.667000
4201,22,513.924294
4201,101,85.675301
4201,102,342.732803
4201,112,1625.945976
4201,121,599.660004
4201,122,1455.539597
4201,131,85.675301
4201,132,171.350601
4202,2,513.646825
4202,12,2399.942673
4202,21,414.335403
4202,22,4307.768188
4202,92,85.631798
4202,102,856.701607
4202,111,85.828796
4202,112,4044.424980
4202,122,257.090103
4202,132,171.253197
4202,142,66.693604
4203,1,48.607899
4203,2,944.429202
4203,11,831.341385
4203,12,11683.698586
4203,21,74.086502
4203,22,4314.238518
4203,91,161.893700
4203,92,338.733398
4203,101,85.603500
4203,102,4375.799301
4203,112,1609.948708
4203,122,1180.282318
4203,131,85.622498
4203,132,256.913597
4203,142,139.809303
4204,2,478.885163
4204,12,6055.472115
4204,22,1536.609592
4204,102,85.858200
4205,11,257.584198
4205,12,8918.295052
4205,22,772.313103
4205,92,85.863297
4205,102,1286.169800
4205,122,343.326096
4205,131,515.168900
4205,142,171.724899
4206,2,36.058601
4206,11,17077.857124
4206,12,79711.364941
4206,21,85.859497
4206,22,2574.992790
4206,82,85.860497
4206,92,858.502205
4206,101,1545.499893
4206,102,6437.151787
4206,121,1974.746162
4206,122,4634.939308
4206,131,686.885086
4206,132,1888.716812
4206,141,343.438988
4206,142,257.584511
4208,11,342.488792
4208,12,2652.143669
4208,22,256.779800
4208,92,171.176300
4208,101,513.817589
4208,102,1198.020294
4208,122,684.994888
4208,131,85.603500
4208,132,256.940292
4209,12,1799.504417
4209,22,1800.011528
4209,82,171.333801
4209,92,85.735603
4209,102,1114.044815
4209,122,599.911507
4209,132,600.006012
4210,12,1629.721924
4210,21,85.755203
4210,22,1629.843605
4210,92,343.104004
4210,101,171.516602
4210,102,2484.349617
4210,122,1114.967514
4210,131,85.755203
4210,132,1715.513008
4211,11,601.025993
4211,12,5235.280724
4211,21,257.571594
4211,22,1116.132004
4211,82,171.712799
4211,91,171.714401
4211,92,1287.525391
4211,101,858.590485
4211,102,3174.836128
4211,121,601.008286
4211,122,1201.575005
4211,131,858.582100
4211,132,2919.177109
4211,141,85.858200
4212,11,858.327698
4212,12,2831.972290
4212,22,171.723701
4212,92,171.622902
4212,101,1973.944801
4212,102,1802.285385
4212,121,772.515793
4212,122,2146.273796
4212,131,772.530396
4212,132,515.036911
4212,142,343.451889
4301,1,320.399007
4301,2,2399.442179
4301,12,155.790894
4301,91,240.141396
4301,92,7071.036613
4301,102,3394.926224
4301,112,1113.250504
4301,122,443.576202
4301,141,38186.438736
4301,142,220178.552036
4302,2,218.492372
4302,92,1606.146000
4307,1,75.512800
4307,2,743.622319
4307,12,154.565102
4307,92,537.566010
4307,102,229.674408
4307,122,678.875008
4307,141,18828.708458
4307,142,689225.267689
4404,1,156.862389
4404,2,304.080666
4404,11,1335.556725
4404,12,5606.995049
4404,22,1014.009022
4404,81,330.892601
4404,82,2468.097725
4404,91,608.568302
4404,92,5010.995682
4405,1,74.633598
4405,11,332.606995
4405,12,498.957001
4405,82,832.151817
4405,91,230.809204
4405,92,911.707016
4506,1,117.640299
4506,2,164.591300
4506,11,1545.004608
4506,12,13215.943214
4506,91,1115.871803
4506,92,858.371490
4601,2,1314.828136
4601,92,8509.172493
4601,102,9555.930824
4601,111,82.309700
4601,112,3556.636711
4601,121,1315.148582
4601,122,17829.369068
4601,141,3286.607002
4601,142,38614.868507
4602,12,1993.088799
4602,91,248.731705
4602,92,21160.519844
4602,101,580.221909
4602,102,5136.140640
4602,112,581.283295
4602,122,413.917809
4710,1,175.668930
4710,2,651.428491
4710,41,4860.969194
4710,42,19624.318472
4710,51,44.596901
4710,81,1391.808907
4710,82,10630.236422
4716,2,14.874800
4716,42,681.417101
4716,61,87.695198
4716,62,131.649998
4716,81,87.909500
4716,82,2108.650681
4801,2,177.298100
4801,91,3061.506485
4801,92,3893.992973
4801,101,6179.251411
4801,102,5398.738747
4801,111,14384.936844
4801,112,126496.701241
4801,121,5316.367996
4801,122,57741.935272
4801,141,5539.359589
4801,142,68355.004257
4802,1,84.526100
4802,11,338.380402
4802,12,4094.240814
4802,21,84.776703
4802,22,1695.927696
4802,32,499.450714
4802,91,7772.266602
4802,92,44536.315468
4802,101,6687.825882
4802,102,8069.212402
4802,111,34686.093544
4802,112,81413.388374
4802,121,4908.596909
4802,122,13826.029762
4802,141,825.295700
4802,142,2628.876266
4803,11,341.936890
4803,12,1950.755684
4803,21,256.614693
4803,22,85.168900
4803,32,418.825798
4803,91,6988.384827
4803,92,46709.109314
4803,101,508.196396
4803,102,1689.940910
4803,111,26601.864883
4803,112,43310.563889
4803,122,4157.741707
4804,2,215.431107
4804,11,3316.657341
4804,12,3549.616081
4804,21,169.945801
4804,22,2278.292221
4804,32,674.591484
4804,91,21849.604683
4804,92,129023.808670
4804,101,1274.494499
4804,102,8026.718315
4804,111,6327.244339
4804,112,11252.214073
4804,121,511.694603
4804,122,6268.097946
4804,142,307.802601
4805,1,156.151300
4805,2,606.376116
4805,11,14308.393814
4805,12,26203.297375
4805,21,511.180595
4805,22,682.683601
4805,32,255.039001
4805,91,11176.729034
4805,92,52492.048985
4805,101,2554.034515
4805,102,7405.469955
4805,111,397.032700
4805,112,5117.243996
4805,121,4428.916786
4805,122,24105.646404
4805,141,79.850800
4805,142,330.780701
4806,11,7920.580368
4806,12,8690.569000
4806,21,510.269302
4806,91,1617.405022
4806,92,3238.277740
4806,101,85.070602
4806,102,426.234497
4806,111,85.104103
4806,121,1446.533318
4806,122,1363.472816
4808,32,249.679405
4808,92,4512.338295
4808,102,83.297699
4809,12,167.039803
4809,31,83.620300
4809,32,1673.841110
4809,91,585.170990
4809,92,20021.603798
4809,102,83.676598
4809,112,419.348999
4809,122,5122.494789
4810,2,193.902782
4810,32,811.343082
4810,91,169.689301
4810,92,25539.844639
4810,102,1439.728714
4810,112,253.493401
4810,122,6663.852226
4811,11,765.535118
4811,12,1438.685486
4811,31,84.321297
4811,32,7023.170982
4811,91,4002.029427
4811,92,29193.732925
4811,101,2721.961830
4811,102,2966.686661
4811,111,169.330002
4811,112,1434.879585
4811,121,339.747902
4811,122,2870.111061
4812,11,1533.272011
4812,12,767.579102
4812,21,2046.985703
4812,22,511.681107
4812,91,3152.707642
4812,92,170.282204
4812,101,340.773911
4812,111,1619.641861
4812,121,1446.844521
4812,122,681.996117
4909,1,42.267650
4909,2,3019.474149
4909,41,124.632500
4909,42,37950.233079
4909,52,42.335400
4909,62,2285.372899
4909,82,884.015902
4910,2,705.085891
4910,41,27.620300
4910,42,2426.501411
4910,82,42.335400
4914,1,140.390199
4914,2,163.905360
4914,61,5375.166588
4914,62,3944.555680
4914,72,30.245300
4914,81,10815.432474
4914,82,5550.084986
4914,101,1790.184393
4914,102,177.725201
4914,131,564.346397
4914,132,208.554403
4914,152,87.690102
4915,1,301.176923
4915,2,7310.659119
4915,41,41.681900
4915,42,3683.987221
4915,61,9640.985302
4915,62,192946.014575
4915,71,442.390400
4915,72,11322.590614
4915,81,344.506302
4915,82,3866.875271
4915,101,31.759300
5006,1,159.324604
5006,2,174.218551
5006,11,16959.429153
5006,12,67373.608639
5006,91,85.583702
5006,92,85.552597
5006,102,171.017593
5110,2,141.574800
5110,31,805.324306
5110,32,185.337902
5110,41,556.925598
5110,42,3336.694916
5110,51,20054.448833
5110,52,86704.628410
5110,62,244.257198
5110,72,302.717300
5110,81,7197.583809
5110,82,16499.307854
5110,91,1057.257404
5110,92,1242.790710
5110,101,314.688503
5110,102,884.411594
5110,111,1017.926590
5110,112,1055.606384
5110,131,246.364403
5110,132,249.192799
5111,1,659.746452
5111,2,998.914561
5111,31,587.875896
5111,32,2122.217705
5111,41,437.446995
5111,42,6642.594799
5111,51,21954.641438
5111,52,198677.354073
5111,81,8067.258732
5111,82,53442.856068
5111,91,4015.307213
5111,92,9141.968956
5111,111,1116.990524
5111,112,2604.884617
5111,141,39.902599
5112,1,144.377279
5112,2,1557.284365
5112,41,3185.337311
5112,42,15239.388275
5112,51,840.843414
5112,52,24108.819035
5112,81,1580.926628
5112,82,11015.996727
5112,91,61.634602
5112,92,1714.160210
5112,112,1377.250690
5115,41,62.839001
5115,42,245.861904
5115,52,300.687096
5115,61,1396.987595
5115,62,2047.750805
5115,71,122.045498
5115,72,664.606594
5115,81,1445.689793
5115,82,2016.892117
5115,92,316.145302
5115,101,864.509499
5115,102,671.676006
5115,121,387.641903
5115,122,38.317200
5115,131,1355.075100
5115,132,792.362110
5115,151,108.990002
5115,152,105.141201
5116,32,185.164501
5116,41,183.853798
5116,42,308.086006
5116,52,364.816200
5116,61,307.389198
5116,62,183.243999
5116,71,60.846802
5116,72,121.869797
5116,81,918.132401
5116,82,1223.696697
5116,101,122.833401
5116,102,183.857403
5116,121,184.119400
5116,131,61.460400
5205,1,459.771598
5205,2,1172.996577
5205,11,3118.287022
5205,12,12440.309711
5205,22,343.014404
5205,91,4150.443409
5205,92,5455.285404
5205,101,342.750000
5205,102,509.925301
5205,121,171.633904
5205,122,162.968903
5205,141,85.773201
5205,142,1199.970123
5206,1,357.430500
5206,2,621.092995
5206,11,24433.641502
5206,12,166386.696903
5206,21,77.377098
5206,22,5704.087502
5206,91,3258.421875
5206,92,7836.125484
5206,141,85.789497
5303,1,110.078699
5303,2,463.259677
5303,22,2827.007774
5303,91,163.974800
5303,92,10138.975750
5303,102,119.691299
5409,42,194.036308
5409,52,3031.996407
5409,92,775.569527
5409,101,129.275406
5409,102,2258.651810
5409,122,582.437523
5410,2,13.373800
5410,42,127.532902
5410,51,319.587006
5410,52,14860.067074
5410,62,950.629482
5410,72,252.695602
5410,81,506.645107
5410,82,7167.277840
5410,92,128.200504
5410,101,127.701202
5410,102,1788.793068
5410,132,882.459995
5411,51,191.050198
5411,52,3530.871082
5411,82,569.782898
5411,132,251.441002
5412,1,84.102303
5412,2,425.797621
5412,51,381.165497
5412,52,4592.911911
5412,81,64.100502
5412,82,1431.766693
5412,132,396.167095
5414,62,62.326000
5414,102,62.411800
5414,131,686.957806
5414,132,751.079296
5414,141,62.411800
5414,142,125.422298
5414,151,62.583099
5414,152,438.252098
5415,2,47.661999
5415,52,1323.554604
5415,61,443.849995
5415,62,951.945190
5415,72,189.445599
5415,82,3656.237789
5415,92,316.601604
5415,101,121.503403
5415,102,2124.750629
5415,121,187.492401
5415,122,564.667599
5415,131,876.580009
5415,132,6908.100903
5415,141,125.250801
5415,142,251.268600
5415,151,62.497501
5416,51,128.034607
5416,52,2298.451942
5416,62,637.405403
5416,72,256.733810
5416,81,191.299702
5416,82,3001.866554
5416,92,898.402832
5416,102,1599.513065
5416,132,190.209995
5510,1,1379.750811
5510,2,1075.175599
5510,41,4549.147812
5510,42,11383.916248
5510,51,108062.875881
5510,52,148472.135185
5510,61,173.886898
5510,62,405.643894
5510,71,173.702496
5510,72,458.827694
5510,81,9075.747511
5510,82,20687.074553
5510,102,104.544601
5511,1,22.248000
5511,2,37.393600
5511,41,208.782898
5511,42,3289.577614
5511,51,18960.113564
5511,52,23325.441326
5511,81,1331.721607
5511,82,3413.204533
5516,51,107.053600
5516,52,978.366886
5516,61,229.865204
5516,62,636.847588
5516,72,57.777802
5516,101,57.962299
5603,92,3036.821365
5604,2,224.158932
5604,11,1269.640419
5604,12,12448.790375
5604,91,3638.970901
5604,92,70072.157116
5604,122,198.611801
5604,142,505.277710
5605,1,103.253002
5605,2,1421.205135
5605,11,4704.983200
5605,12,58108.362812
5605,22,85.215599
5605,91,416.139503
5605,92,17614.110416
5605,112,940.220695
5605,141,130.525303
5605,142,1429.619991
5606,11,256.455994
5606,12,38673.915901
5606,22,85.449799
5606,92,3582.709595
5606,111,170.983101
5606,112,684.035088
5709,1,125.607071
5709,2,87.821899
5709,31,1014.557812
5709,32,1620.140297
5709,41,196.151802
5709,42,582.151596
5709,51,842.119987
5709,52,6463.392502
5709,81,1078.288216
5709,82,8699.084110
5709,91,1185.570305
5709,92,6432.130203
5709,101,65.734901
5709,111,1316.138229
5709,112,6242.914028
5709,121,387.002403
5709,122,4195.026455
5710,1,159.516199
5710,2,3128.743749
5710,31,1288.937992
5710,32,7309.473808
5710,41,103.504200
5710,42,1313.410889
5710,51,328.965706
5710,52,1614.098389
5710,81,1742.612217
5710,82,11022.238533
5710,91,585.338898
5710,92,7938.306591
5710,111,1737.389927
5710,112,20000.794201
5710,121,44.716499
5710,122,496.029884
5711,1,66.928400
5711,2,176.318820
5711,81,375.500603
5711,82,1685.480206
5711,91,133.532898
5711,92,447.619701
5711,111,553.434010
5711,112,2777.897644
5805,1,42.193501
5805,2,115.846319
5805,11,332.573700
5805,12,12293.492401
5805,21,165.627007
5805,22,1149.445312
5805,81,249.431992
5805,82,2411.345016
5805,91,249.586700
5805,92,4289.044567
5806,1,43.239101
5806,2,243.441403
5806,11,31003.581905
5806,12,39226.020538
5806,22,912.603188
5806,81,1243.329819
5806,82,7450.250511
5806,91,83.112701
5806,92,3483.018494
5806,101,1317.754509
5806,102,3094.746990
5806,111,165.712402
5806,112,580.091309
5812,1,22.146601
5812,11,545.037598
5812,12,2072.815216
5812,22,248.468803
5812,41,331.975502
5812,42,3066.391129
5812,81,478.939804
5812,82,1243.014618
5812,102,82.985901
5812,112,745.343307
5903,92,3020.688583
5904,1,474.875608
5904,2,843.853043
5904,11,2008.317070
5904,12,52355.114914
5904,21,344.915703
5904,22,4982.953247
5904,91,4341.011852
5904,92,107733.170780
5904,112,2523.096062
5905,11,1441.761101
5905,12,34756.273262
5905,22,254.562607
5905,91,1017.315819
5905,92,17631.553322
5906,11,1701.089012
5906,12,5359.956474
5906,91,510.060104
5906,92,5272.203705
6003,1,85.768700
6003,2,32.651801
6003,12,587.396896
6003,21,488.842697
6003,22,1170.609497
6003,91,167.789803
6003,92,8293.094856
6003,102,335.710999
6003,111,289.525593
6003,112,167.763298
6004,1,153.880295
6004,2,124.972363
6004,11,546.628204
6004,12,1136.506489
6004,21,84.225601
6004,91,3607.727592
6004,92,13680.075829
6004,111,217.656399
6004,112,540.749298
6104,12,1457.968521
6104,92,4717.050369
6105,11,85.832199
6105,12,11584.461960
6105,92,514.756401
6105,102,171.573799
6106,1,45.336800
6106,2,594.613383
6106,11,9497.283661
6106,12,173320.302147
6106,22,171.358803
6106,91,256.753197
6106,92,1627.691597
6106,102,250.847206
6106,131,85.563202
6204,2,196.198270
6204,11,359.144108
6204,12,692.523190
6204,22,611.118401
6204,92,206.833900
6204,102,1182.466400
6205,2,360.753273
6205,11,81.083199
6205,12,1747.070602
6205,22,5056.154602
6205,91,80.959099
6205,92,1623.470474
6205,102,2191.826706
6205,122,43.128399
6206,1,42.117201
6206,2,722.381179
6206,11,244.885803
6206,12,4341.206326
6206,21,58.320301
6206,22,1999.508488
6206,92,849.048084
6206,101,489.304382
6206,102,2726.852547
6206,122,79.976700
6304,1,104.244799
6304,2,51.332508
6304,11,763.535381
6304,12,8912.391945
6304,22,249.862701
6304,81,83.175003
6304,82,2749.834457
6304,91,303.202801
6304,92,5669.634758
6304,102,83.175003
6304,111,75.258301
6304,112,83.327904
6305,11,8142.622261
6305,12,24368.443592
6305,22,2988.472412
6305,82,8220.451828
6305,91,83.206001
6305,92,2162.524818
6305,102,491.813507
6306,1,489.590896
6306,2,595.205493
6306,11,13812.570164
6306,12,24774.010895
6306,22,82.757103
6306,81,827.333412
6306,82,3809.253838
6306,91,412.849106
6306,92,1292.263206
6306,111,72.499199
6306,112,645.978600
6412,1,20.563601
6412,2,100.486103
6412,12,946.224373
6412,42,298.011402
6412,102,79.255501
6412,122,70.906601
6509,52,59.600700
6509,91,235.961803
6509,92,2841.140411
6510,1,21.495100
6510,2,97.812199
6510,42,914.714294
6510,51,1962.186512
6510,52,27731.583389
6510,81,59.510700
6510,82,3414.890423
6510,91,1514.520893
6510,92,30514.730282
6511,1,209.048901
6511,2,105.210999
6511,42,234.667702
6511,51,815.227005
6511,52,19595.514668
6511,82,700.034206
6511,92,981.481693
6613,131,159.082201
6613,132,134.716702
6613,141,26.308701
6613,151,672.310883
6613,152,787.861842
6614,1,96.724899
6614,2,1737.765868
6614,62,322.680599
6614,72,175.726196
6614,81,708.012207
6614,82,19715.755886
6614,102,717.588215
6614,122,103.999001
6614,131,2182.196987
6614,132,24822.281668
6614,142,245.990604
6614,151,3202.715447
6614,152,12622.230427
6615,2,1263.244407
6615,62,2098.427881
6615,72,36.386501
6615,81,30.534100
6615,82,5582.182270
6615,92,34.977001
6615,122,67.594099
6615,131,148.970200
6615,132,3063.914371
6615,142,38.256100
