AEZ_ID,Category,SoilCarbon(pg),VegCarbon(pg),Area(Km2)
3116,32,0.000464,0.001166,75.724701
3116,41,0.001525,0.002399,149.952202
3116,42,0.007708,0.010920,682.491180
3116,51,0.004382,0.008674,642.497002
3116,52,0.006120,0.011563,856.501892
3116,61,0.012315,0.008823,980.380508
3116,62,0.011928,0.010159,1128.772980
3116,72,0.002288,0.001763,352.555504
3116,81,0.009063,0.012482,1211.851303
3116,82,0.031515,0.038048,3694.001831
3116,91,0.003010,0.001288,429.320389
3116,92,0.003152,0.001079,359.512299
3116,101,0.213612,0.013673,19533.479126
3116,102,1.102779,0.071222,101746.141113
3116,111,0.029092,0.015853,2882.445801
3116,112,0.107666,0.068226,12404.807762
3116,121,0.019243,0.003770,1396.274109
3116,122,0.054007,0.012247,4536.011612
3116,131,0.041477,0.003091,3433.906731
3116,132,0.073707,0.006083,6758.966862
3116,141,0.001800,0.000116,194.152603
3116,142,0.009280,0.000443,738.789104
3116,152,0.000679,0.000000,155.003202
3117,11,0.003042,0.004568,228.398293
3117,12,0.008861,0.015236,761.787888
3117,62,0.001141,0.000686,76.248001
3117,82,0.001140,0.000785,76.190498
3117,101,0.014808,0.000799,1141.691391
3117,102,0.037654,0.002683,3833.185341
3117,111,0.000468,0.000420,76.419502
3117,112,0.001929,0.001256,228.340294
3202,1,0.000511,0.000000,61.505901
3202,2,0.001720,0.000000,206.966499
3202,21,0.000510,0.001175,83.947701
3202,91,0.007058,0.002267,755.607201
3202,121,0.002910,0.000906,335.738297
3202,122,0.001197,0.000389,144.098095
3202,131,0.004763,0.000605,671.918106
3202,141,0.027133,0.002070,3449.721802
3202,142,0.001158,0.000096,159.765198
3203,91,0.006125,0.003027,1009.071678
3203,92,0.000510,0.000252,84.076797
3203,131,0.006178,0.000832,924.739296
3203,132,0.000510,0.000076,84.076797
3203,141,0.000511,0.000050,84.127098
3204,2,0.001759,0.000000,125.613400
3204,11,0.009517,0.020221,1011.044525
3204,12,0.049775,0.109454,5472.713593
3204,22,0.003813,0.004356,311.128803
3204,91,0.002554,0.001262,420.760002
3204,92,0.007464,0.002778,925.966682
3204,101,0.002773,0.000118,168.547607
3204,112,0.011140,0.006947,1263.040413
3204,142,0.001210,0.000101,168.304001
3205,2,0.007428,0.000000,607.589920
3205,11,0.071435,0.099579,4978.931358
3205,12,0.758596,1.351692,67584.623817
3205,22,0.087090,0.110111,7865.037792
3205,81,0.013518,0.010504,1019.801102
3205,91,0.040614,0.011698,3899.439278
3205,92,0.587147,0.135130,45043.364517
3205,101,0.017338,0.000767,1096.006409
3205,102,0.008207,0.000475,678.195305
3205,112,0.084062,0.047747,8681.211433
3205,121,0.006934,0.001138,421.532806
3205,131,0.001943,0.000076,84.321297
3206,1,0.001535,0.000000,200.591892
3206,2,0.004084,0.000000,493.220589
3206,11,1.961119,3.863980,193198.977070
3206,12,7.067338,11.756928,587846.372406
3206,21,0.004985,0.004787,341.932098
3206,22,0.111868,0.089636,6402.585457
3206,32,0.001408,0.001318,85.583702
3206,52,0.003453,0.002309,171.073097
3206,81,0.002686,0.001752,170.123703
3206,82,0.017724,0.007955,772.339508
3206,91,0.141743,0.036691,12230.396973
3206,92,1.189363,0.291261,97086.882332
3206,101,0.117665,0.005273,7532.308136
3206,102,0.412251,0.018946,27065.616264
3206,111,0.000635,0.000456,82.919502
3206,112,0.018895,0.009438,1715.911499
3206,121,0.037112,0.006926,2565.293411
3206,122,0.172463,0.027521,10193.145020
3206,131,0.010759,0.000540,599.498505
3206,132,0.078390,0.004165,4627.473129
3206,142,0.001405,0.000051,85.412300
3211,11,0.009000,0.008541,427.073601
3211,12,0.077015,0.098332,4916.618195
3211,22,0.008288,0.005970,426.417908
3211,92,0.034796,0.008136,2712.089989
3211,102,0.006741,0.000239,340.721001
3211,132,0.005673,0.000307,341.156906
3212,11,0.020376,0.025595,1279.758026
3212,12,0.230522,0.281571,14078.542534
3212,22,0.002244,0.002393,170.911797
3212,52,0.002874,0.002309,171.017593
3212,92,0.055714,0.011268,3755.884811
3212,101,0.066631,0.002205,3149.362785
3212,102,0.018609,0.000656,937.273705
3212,121,0.020551,0.002513,930.795181
3212,122,0.006034,0.000689,255.350899
3212,131,0.012672,0.000613,680.900490
3212,132,0.010723,0.000615,683.294106
3305,11,0.021772,0.041112,2055.602577
3305,12,0.348843,0.656112,32805.602654
3305,22,0.091780,0.125935,8995.356354
3305,91,0.015893,0.004882,1627.482185
3305,92,0.130314,0.041643,13881.041473
3305,101,0.002100,0.000180,257.025497
3305,102,0.000573,0.000060,85.649696
3305,142,0.000625,0.000101,168.082695
3306,2,0.003087,0.000000,1012.000896
3306,11,0.402737,0.643630,32181.500786
3306,12,3.636899,4.345341,217267.043621
3306,22,0.082421,0.112264,8018.867668
3306,91,0.032929,0.010550,3516.747429
3306,92,0.369064,0.129562,43187.291569
3306,142,0.008411,0.000700,1166.091503
3404,12,0.027538,0.032733,1636.647861
3404,21,0.000929,0.001080,77.135597
3404,22,0.025666,0.026813,1915.183441
3404,81,0.002369,0.000870,84.459396
3404,82,0.004038,0.004260,413.582588
3404,91,0.000823,0.000254,84.526100
3404,92,0.001646,0.000507,169.052094
3405,2,0.002886,0.000000,239.709705
3405,11,0.024177,0.026789,1339.426399
3405,12,0.098102,0.123883,6194.147255
3405,21,0.000832,0.001181,84.367996
3405,22,0.009653,0.011823,844.514297
3405,81,0.007288,0.004244,412.014893
3405,82,0.024330,0.019633,1906.097805
3405,91,0.006130,0.001865,621.527290
3405,92,0.007094,0.001223,407.793503
3405,111,0.000697,0.000388,70.631798
3406,1,0.001312,0.000000,45.441299
3406,2,0.000854,0.000000,79.565001
3406,11,0.186352,0.223786,11189.308018
3406,12,0.323942,0.406600,20330.024120
3406,81,0.009299,0.005224,507.216484
3406,82,0.022130,0.018938,1838.650875
3406,92,0.000980,0.000253,84.481796
3504,11,0.061293,0.145658,7282.890923
3504,12,0.226720,0.566722,28336.115112
3504,91,0.055900,0.021331,7110.488235
3504,92,0.263791,0.098477,32825.735397
3505,11,0.149763,0.377109,18855.465981
3505,12,0.650109,1.641547,82077.347153
3505,91,0.047252,0.017084,5694.601669
3505,92,0.255943,0.094135,31378.397583
3505,141,0.000000,0.000048,80.084297
3505,142,0.001744,0.000512,852.683304
3506,1,0.000545,0.000000,30.406500
3506,2,0.020125,0.000000,1612.453394
3506,11,0.250552,0.570836,28541.794815
3506,12,0.667951,1.464535,73226.740429
3506,91,0.040595,0.015102,5034.106110
3506,92,0.164804,0.055734,18578.139008
3506,102,0.000628,0.000060,85.485703
3506,111,0.003021,0.001881,341.918602
3506,112,0.004606,0.002653,482.285599
3506,142,0.000940,0.000296,493.783302
3610,2,0.000836,0.000000,92.242300
3610,51,0.011460,0.013110,971.145893
3610,52,0.089497,0.096660,7159.999802
3610,82,0.000959,0.001091,105.910099
3611,2,0.003387,0.000000,375.291080
3611,41,0.000592,0.000961,60.048599
3611,42,0.001699,0.002878,179.871601
3611,51,0.023373,0.031200,2311.097500
3611,52,0.408616,0.488624,36194.394821
3611,81,0.002156,0.002452,238.025105
3611,82,0.059875,0.066724,6478.101345
3611,92,0.002770,0.000917,305.813000
3612,2,0.001421,0.000000,150.125100
3612,42,0.002117,0.003650,228.121601
3612,52,0.009223,0.013858,1026.521702
3612,81,0.000964,0.001096,106.455101
3612,82,0.012101,0.013276,1288.886120
3612,92,0.000484,0.000160,53.410000
3704,1,0.001953,0.000000,80.418900
3704,2,0.003780,0.000000,221.883147
3704,11,0.054323,0.050325,2516.230404
3704,12,0.024208,0.030848,1542.422394
3704,21,0.031066,0.015766,1126.164211
3704,22,0.145640,0.143680,10262.891239
3704,91,0.010379,0.000719,239.529007
3704,92,0.025777,0.005103,1701.026890
3704,101,0.017139,0.000318,454.041992
3704,102,0.004828,0.000279,398.195793
3705,1,0.009317,0.000000,502.427375
3705,2,0.002660,0.000000,197.196297
3705,11,0.046858,0.067018,3350.923000
3705,12,0.192797,0.315765,15788.240662
3705,21,0.007969,0.006406,457.547100
3705,22,0.316410,0.355978,25426.978840
3705,91,0.002299,0.000713,237.572998
3705,92,0.122422,0.031021,10340.261265
3705,101,0.001806,0.000111,158.510803
3705,102,0.026905,0.001482,2117.052303
3706,2,0.004833,0.000000,449.457999
3706,11,0.018352,0.034000,1700.019402
3706,12,0.073028,0.124652,6232.585060
3706,22,0.013138,0.019751,1410.766579
3706,91,0.001750,0.000483,160.851501
3706,92,0.025008,0.006563,2187.750107
3706,101,0.000779,0.000056,79.425598
3706,102,0.006674,0.000327,466.831100
3810,41,0.027121,0.027127,1695.423916
3810,42,0.170506,0.186108,11631.733452
3810,51,0.125174,0.108086,8006.334133
3810,52,0.748518,0.710118,52601.299072
3810,81,0.005611,0.003999,388.276798
3810,82,0.064750,0.048575,4715.989532
3810,102,0.000852,0.000038,54.567600
3910,1,0.006647,0.000000,390.229858
3910,2,0.013009,0.000000,1207.903727
3910,41,0.008288,0.006662,416.362003
3910,42,0.188063,0.139658,8728.645897
3910,51,0.016288,0.012668,938.364496
3910,52,0.408875,0.275569,20412.488295
3910,81,0.001216,0.000988,95.919998
3910,82,0.026955,0.021270,2065.048275
4001,2,0.001028,0.000000,157.533798
4001,92,0.001097,0.000504,167.973900
4001,112,0.003393,0.002774,504.281799
4001,122,0.033196,0.013876,5139.412323
4001,142,0.088151,0.008110,13516.222702
4105,1,0.000333,0.000000,30.401771
4105,2,0.000954,0.000000,75.080589
4105,11,0.014380,0.026629,1331.438393
4105,12,0.063251,0.112795,5639.743587
4105,21,0.006884,0.007954,568.176590
4105,22,0.039836,0.051255,3661.039883
4105,91,0.000891,0.000244,81.366501
4105,92,0.004749,0.001435,478.240097
4105,101,0.006264,0.000418,597.632999
4105,102,0.019672,0.001221,1744.738293
4106,1,0.001718,0.000000,132.298872
4106,2,0.002338,0.000000,197.115651
4106,11,0.019698,0.035700,1784.999702
4106,12,0.159271,0.285019,14250.953705
4106,21,0.016794,0.020464,1461.691597
4106,22,0.021591,0.025009,1786.332504
4106,91,0.002144,0.000487,162.367104
4106,92,0.033719,0.009756,3252.071732
4106,101,0.016146,0.001023,1461.647400
4106,102,0.011841,0.000796,1136.832497
4201,11,0.001080,0.001713,85.631798
4201,12,0.013585,0.022262,1113.100876
4201,21,0.001080,0.001199,85.667000
4201,22,0.006862,0.007195,513.924294
4201,101,0.000559,0.000060,85.675301
4201,102,0.005547,0.000240,342.732803
4201,112,0.018564,0.008943,1625.945976
4201,121,0.007040,0.001619,599.660004
4201,122,0.012418,0.003930,1455.539597
4201,131,0.001080,0.000077,85.675301
4201,132,0.002161,0.000154,171.350601
4202,2,0.001149,0.000000,110.841702
4202,12,0.027408,0.047999,2399.942673
4202,21,0.002980,0.004807,343.338501
4202,22,0.059010,0.059601,4257.213989
4202,92,0.001662,0.000257,85.631798
4202,102,0.012457,0.000600,856.701607
4202,111,0.000741,0.000472,85.828796
4202,112,0.034866,0.018995,3453.592888
4202,122,0.004989,0.000694,257.090103
4202,132,0.001516,0.000154,171.253197
4202,142,0.000510,0.000040,66.693604
4203,1,0.000372,0.000000,48.607899
4203,2,0.009300,0.000000,696.630203
4203,11,0.008262,0.013700,684.978683
4203,12,0.143348,0.227696,11384.779785
4203,22,0.045965,0.053830,3845.005226
4203,91,0.002046,0.000486,161.893700
4203,92,0.003305,0.000772,257.195900
4203,101,0.001039,0.000060,85.603500
4203,102,0.049670,0.003003,4290.077698
4203,112,0.013919,0.008471,1540.122810
4203,122,0.015084,0.003187,1180.282318
4203,131,0.001393,0.000077,85.622498
4203,132,0.003472,0.000231,256.913597
4203,142,0.001247,0.000042,69.902603
4204,2,0.012084,0.000000,397.115393
4204,12,0.142589,0.121109,6055.472115
4204,22,0.013178,0.021513,1536.609592
4204,102,0.002907,0.000060,85.858200
4205,11,0.001461,0.003434,171.722000
4205,12,0.088919,0.176744,8837.203651
4205,22,0.010242,0.010812,772.313103
4205,92,0.000720,0.000258,85.863297
4205,102,0.017452,0.000900,1286.169800
4205,122,0.002878,0.000927,343.326096
4205,131,0.004318,0.000464,515.168900
4205,142,0.001398,0.000103,171.724899
4206,11,0.205359,0.341557,17077.857124
4206,12,1.124576,1.589439,79471.927738
4206,21,0.001265,0.001202,85.859497
4206,22,0.067047,0.036050,2574.992790
4206,82,0.002224,0.000884,85.860497
4206,92,0.023382,0.002576,858.502205
4206,101,0.029888,0.001082,1545.499893
4206,102,0.127365,0.004506,6437.151787
4206,121,0.042347,0.005332,1974.746162
4206,122,0.098118,0.012514,4634.939308
4206,131,0.014007,0.000618,686.885086
4206,132,0.036466,0.001700,1888.716812
4206,141,0.010721,0.000206,343.438988
4206,142,0.003859,0.000155,257.584511
4208,11,0.005755,0.006850,342.488792
4208,12,0.041094,0.053043,2652.143669
4208,22,0.004179,0.003595,256.779800
4208,92,0.002764,0.000514,171.176300
4208,101,0.008898,0.000360,513.817589
4208,102,0.017315,0.000839,1198.020294
4208,122,0.012402,0.001849,684.994888
4208,131,0.001393,0.000077,85.603500
4208,132,0.003953,0.000231,256.940292
4209,12,0.031812,0.035990,1799.504417
4209,22,0.032188,0.025200,1800.011528
4209,82,0.003325,0.001765,171.333801
4209,92,0.001975,0.000257,85.735603
4209,102,0.018578,0.000780,1114.044815
4209,122,0.010920,0.001620,599.911507
4209,132,0.011724,0.000540,600.006012
4210,12,0.036380,0.032594,1629.721924
4210,21,0.002325,0.001201,85.755203
4210,22,0.041295,0.022818,1629.843605
4210,92,0.007905,0.001029,343.104004
4210,101,0.003885,0.000120,171.516602
4210,102,0.050412,0.001739,2484.349617
4210,122,0.023313,0.003010,1114.967514
4210,131,0.002221,0.000077,85.755203
4210,132,0.035393,0.001544,1715.513008
4211,11,0.012752,0.012021,601.025993
4211,12,0.110000,0.104706,5235.280724
4211,21,0.008267,0.003606,257.571594
4211,22,0.032001,0.015626,1116.132004
4211,82,0.004885,0.001769,171.712799
4211,91,0.003409,0.000515,171.714401
4211,92,0.029376,0.003863,1287.525391
4211,101,0.016165,0.000601,858.590485
4211,102,0.069380,0.002222,3174.836128
4211,121,0.016849,0.001623,601.008286
4211,122,0.029399,0.003244,1201.575005
4211,131,0.018210,0.000773,858.582100
4211,132,0.070732,0.002627,2919.177109
4211,141,0.003145,0.000052,85.858200
4212,11,0.012774,0.017167,858.327698
4212,12,0.046528,0.056639,2831.972290
4212,22,0.003956,0.002404,171.723701
4212,92,0.002550,0.000515,171.622902
4212,101,0.036404,0.001382,1973.944801
4212,102,0.039590,0.001262,1802.285385
4212,121,0.017777,0.002086,772.515793
4212,122,0.047011,0.005795,2146.273796
4212,131,0.013138,0.000695,772.530396
4212,132,0.009994,0.000464,515.036911
4212,142,0.010721,0.000206,343.451889
4301,1,0.000193,0.000000,93.809803
4301,2,0.002884,0.000000,870.467316
4301,12,0.001176,0.003116,155.790894
4301,91,0.001488,0.000522,174.161797
4301,92,0.052602,0.021020,7006.778412
4301,102,0.021070,0.002376,3394.926224
4301,112,0.007807,0.006123,1113.250504
4301,122,0.001721,0.001198,443.576202
4301,141,0.177554,0.022912,38186.438736
4301,142,1.062767,0.131348,218913.921027
4302,2,0.001035,0.000000,192.399202
4302,92,0.011265,0.004818,1606.146000
4307,1,0.000283,0.000000,49.199100
4307,2,0.000546,0.000000,407.765202
4307,12,0.000993,0.003091,154.565102
4307,92,0.003523,0.001613,537.566010
4307,102,0.001017,0.000161,229.674408
4307,122,0.004432,0.001833,678.875008
4307,141,0.080935,0.011297,18828.708458
4307,142,2.899702,0.413535,689225.267689
4404,1,0.000548,0.000000,42.311901
4404,2,0.001577,0.000000,84.551800
4404,11,0.022270,0.025907,1295.336525
4404,12,0.091838,0.112140,5606.995049
4404,22,0.011542,0.014196,1014.009022
4404,81,0.003613,0.003408,330.892601
4404,82,0.033323,0.025421,2468.097725
4404,91,0.009191,0.001826,608.568302
4404,92,0.060007,0.015033,5010.995682
4405,1,0.000780,0.000000,74.633598
4405,11,0.003958,0.006652,332.606995
4405,12,0.006983,0.009979,498.957001
4405,82,0.012517,0.008571,832.151817
4405,91,0.002533,0.000692,230.809204
4405,92,0.010367,0.002735,911.707016
4506,1,0.000213,0.000000,31.791201
4506,2,0.000595,0.000000,88.994900
4506,11,0.015259,0.027466,1373.311203
4506,12,0.149795,0.264319,13215.943214
4506,91,0.010151,0.003348,1115.871803
4506,92,0.007473,0.002575,858.371490
4601,2,0.000968,0.000000,189.380201
4601,92,0.145497,0.025528,8509.172493
4601,102,0.108942,0.006689,9555.930824
4601,111,0.001421,0.000453,82.309700
4601,112,0.062338,0.019562,3556.636711
4601,121,0.015345,0.003551,1315.148582
4601,122,0.175818,0.048016,17783.852669
4601,141,0.028387,0.001972,3286.607002
4601,142,0.250605,0.022845,38075.066105
4602,12,0.022169,0.039862,1993.088799
4602,91,0.001985,0.000746,248.731705
4602,92,0.275590,0.063482,21160.519844
4602,101,0.004631,0.000406,580.221909
4602,102,0.043047,0.003595,5136.140640
4602,112,0.004653,0.003197,581.283295
4602,122,0.004551,0.001118,413.917809
4710,1,0.000354,0.000000,56.528740
4710,2,0.004501,0.000000,366.193682
4710,41,0.078991,0.077395,4837.172194
4710,42,0.339903,0.311550,19471.898172
4710,51,0.001006,0.000602,44.596901
4710,81,0.022864,0.014336,1391.808907
4710,82,0.191126,0.108931,10575.829121
4716,42,0.012277,0.010903,681.417101
4716,61,0.001978,0.000789,87.695198
4716,62,0.002969,0.001185,131.649998
4716,81,0.001983,0.000905,87.909500
4716,82,0.045519,0.021719,2108.650681
4801,2,0.001549,0.000000,177.298100
4801,91,0.026575,0.009185,3061.506485
4801,92,0.032771,0.011682,3893.992973
4801,101,0.049276,0.004325,6179.251411
4801,102,0.040615,0.003779,5398.738747
4801,111,0.101504,0.079117,14384.936844
4801,112,0.718856,0.695732,126496.701241
4801,121,0.040955,0.014354,5316.367996
4801,122,0.385715,0.155903,57741.935272
4801,141,0.039634,0.003324,5539.359589
4801,142,0.449655,0.041013,68355.004257
4802,1,0.000487,0.000000,84.526100
4802,11,0.002502,0.006768,338.380402
4802,12,0.053126,0.081885,4094.240814
4802,21,0.001062,0.001187,84.776703
4802,22,0.015220,0.023743,1695.927696
4802,32,0.008223,0.007692,499.450714
4802,91,0.064353,0.023317,7772.266602
4802,92,0.501576,0.133609,44536.315468
4802,101,0.056665,0.004681,6687.825882
4802,102,0.083138,0.005648,8069.212402
4802,111,0.239171,0.190774,34686.093544
4802,112,0.595328,0.447774,81413.388374
4802,121,0.036419,0.013253,4908.596909
4802,122,0.107466,0.037330,13826.029762
4802,141,0.006456,0.000495,825.295700
4802,142,0.018878,0.001577,2628.876266
4803,11,0.002646,0.006839,341.936890
4803,12,0.017902,0.039015,1950.755684
4803,21,0.001773,0.003593,256.614693
4803,22,0.000778,0.001192,85.168900
4803,32,0.005055,0.006450,418.825798
4803,91,0.060488,0.020965,6988.384827
4803,92,0.514820,0.140127,46709.109314
4803,101,0.004244,0.000356,508.196396
4803,102,0.017116,0.001183,1689.940910
4803,111,0.195350,0.146310,26601.864883
4803,112,0.313812,0.238208,43310.563889
4803,122,0.037663,0.011226,4157.741707
4804,2,0.001125,0.000000,215.431107
4804,11,0.038645,0.066333,3316.657341
4804,12,0.044038,0.070992,3549.616081
4804,21,0.002711,0.002379,169.945801
4804,22,0.027176,0.031896,2278.292221
4804,32,0.008627,0.010389,674.591484
4804,91,0.292616,0.065549,21849.604683
4804,92,1.756927,0.387071,129023.808670
4804,101,0.013513,0.000892,1274.494499
4804,102,0.094271,0.005619,8026.718315
4804,111,0.047133,0.034800,6327.244339
4804,112,0.083466,0.061887,11252.214073
4804,121,0.005440,0.001382,511.694603
4804,122,0.069559,0.016924,6268.097946
4804,142,0.001475,0.000185,307.802601
4805,1,0.001313,0.000000,156.151300
4805,2,0.001348,0.000000,606.376116
4805,11,0.173855,0.286168,14308.393814
4805,12,0.302892,0.524066,26203.297375
4805,21,0.006076,0.007157,511.180595
4805,22,0.008346,0.009558,682.683601
4805,32,0.003081,0.003928,255.039001
4805,91,0.132875,0.033530,11176.729034
4805,92,0.669036,0.157476,52492.048985
4805,101,0.029756,0.001788,2554.034515
4805,102,0.092845,0.005184,7405.469955
4805,111,0.004313,0.002184,397.032700
4805,112,0.044136,0.028145,5117.243996
4805,121,0.050561,0.011958,4428.916786
4805,122,0.295316,0.065085,24105.646404
4805,141,0.000000,0.000048,79.850800
4805,142,0.000000,0.000198,330.780701
4806,11,0.093041,0.158412,7920.580368
4806,12,0.105376,0.173811,8690.569000
4806,21,0.006193,0.007144,510.269302
4806,91,0.019308,0.004852,1617.405022
4806,92,0.044869,0.009715,3238.277740
4806,101,0.001028,0.000060,85.070602
4806,102,0.006848,0.000298,426.234497
4806,111,0.001037,0.000468,85.104103
4806,121,0.017477,0.003906,1446.533318
4806,122,0.017776,0.003681,1363.472816
4808,32,0.002869,0.003845,249.679405
4808,92,0.052136,0.013537,4512.338295
4808,102,0.001919,0.000058,83.297699
4809,12,0.002016,0.003341,167.039803
4809,31,0.001009,0.001288,83.620300
4809,32,0.020485,0.025777,1673.841110
4809,91,0.007063,0.001756,585.170990
4809,92,0.239416,0.060065,20021.603798
4809,102,0.001010,0.000059,83.676598
4809,112,0.005061,0.002306,419.348999
4809,122,0.061483,0.013831,5122.494789
4810,2,0.001316,0.000000,193.902782
4810,32,0.009558,0.012495,811.343082
4810,91,0.002050,0.000509,169.689301
4810,92,0.310036,0.076620,25539.844639
4810,102,0.017344,0.001008,1439.728714
4810,112,0.003117,0.001394,253.493401
4810,122,0.078383,0.017992,6663.852226
4811,11,0.009295,0.015311,765.535118
4811,12,0.019103,0.028774,1438.685486
4811,31,0.001018,0.001299,84.321297
4811,32,0.086754,0.108157,7023.170982
4811,91,0.048805,0.012006,4002.029427
4811,92,0.370174,0.087581,29193.732925
4811,101,0.032761,0.001905,2721.961830
4811,102,0.033891,0.002077,2966.686661
4811,111,0.001763,0.000931,169.330002
4811,112,0.016818,0.007892,1434.879585
4811,121,0.004140,0.000917,339.747902
4811,122,0.032969,0.007749,2870.111061
4812,11,0.018750,0.030665,1533.272011
4812,12,0.007919,0.015352,767.579102
4812,21,0.024877,0.028658,2046.985703
4812,22,0.006256,0.007164,511.681107
4812,91,0.038408,0.009458,3152.707642
4812,92,0.002000,0.000511,170.282204
4812,101,0.004166,0.000239,340.773911
4812,111,0.019784,0.008908,1619.641861
4812,121,0.017407,0.003906,1446.844521
4812,122,0.008028,0.001841,681.996117
4909,1,0.000000,0.000000,26.624439
4909,2,0.031932,0.000000,2758.219600
4909,41,0.002433,0.001994,124.632500
4909,42,0.891958,0.604171,37760.685779
4909,52,0.000936,0.000572,42.335400
4909,62,0.062227,0.020568,2285.372899
4909,82,0.016772,0.009105,884.015902
4910,2,0.004759,0.000000,294.823312
4910,41,0.000388,0.000442,27.620300
4910,42,0.041022,0.037020,2313.727312
4910,82,0.000701,0.000436,42.335400
4914,1,0.002930,0.000000,140.390199
4914,2,0.005687,0.000000,163.905360
4914,61,0.213060,0.048376,5375.166588
4914,62,0.160517,0.035501,3944.555680
4914,72,0.001271,0.000151,30.245300
4914,81,0.444220,0.111399,10815.432474
4914,82,0.239854,0.057166,5550.084986
4914,101,0.060358,0.001253,1790.184393
4914,102,0.006516,0.000124,177.725201
4914,131,0.009474,0.000508,564.346397
4914,132,0.003264,0.000188,208.554403
4914,152,0.000832,0.000000,87.690102
4915,1,0.006852,0.000000,251.183223
4915,2,0.112571,0.000000,6562.259177
4915,41,0.001055,0.000667,41.681900
4915,42,0.089019,0.058944,3683.987221
4915,61,0.470591,0.086769,9640.985302
4915,62,8.094238,1.734610,192734.473376
4915,71,0.026024,0.002212,442.390400
4915,72,0.562980,0.056395,11279.029814
4915,81,0.015058,0.003548,344.506302
4915,82,0.167926,0.039629,3847.427370
4915,101,0.001335,0.000022,31.759300
5006,1,0.001024,0.000000,57.379501
5006,11,0.163285,0.330841,16542.053253
5006,12,0.724526,1.332700,66634.993347
5006,91,0.000913,0.000257,85.583702
5006,92,0.000717,0.000257,85.552597
5006,102,0.001825,0.000120,171.017593
5110,2,0.000352,0.000000,141.574800
5110,31,0.008164,0.012402,805.324306
5110,32,0.002006,0.002854,185.337902
5110,41,0.006678,0.008911,556.925598
5110,42,0.046520,0.053387,3336.694916
5110,51,0.301902,0.270735,20054.448833
5110,52,1.180297,1.170512,86704.628410
5110,62,0.004034,0.002198,244.257198
5110,72,0.004285,0.001514,302.717300
5110,81,0.111515,0.074135,7197.583809
5110,82,0.223896,0.169943,16499.307854
5110,91,0.013426,0.003172,1057.257404
5110,92,0.015253,0.003728,1242.790710
5110,101,0.005191,0.000220,314.688503
5110,102,0.015588,0.000619,884.411594
5110,111,0.017175,0.005599,1017.926590
5110,112,0.015017,0.005806,1055.606384
5110,131,0.004069,0.000222,246.364403
5110,132,0.003835,0.000224,249.192799
5111,1,0.004027,0.000000,472.654190
5111,2,0.005699,0.000000,577.807918
5111,31,0.007397,0.009053,587.875896
5111,32,0.022452,0.032682,2122.217705
5111,41,0.005769,0.006999,437.446995
5111,42,0.083094,0.106282,6642.594799
5111,51,0.285002,0.295792,21910.490639
5111,52,2.487643,2.681084,198598.846375
5111,81,0.125885,0.083093,8067.258732
5111,82,0.710732,0.549842,53382.747669
5111,91,0.044124,0.012046,4015.307213
5111,92,0.093327,0.027130,9043.185356
5111,111,0.016531,0.005874,1067.917625
5111,112,0.030359,0.013977,2541.285118
5111,141,0.000175,0.000024,39.902599
5112,1,0.001218,0.000000,87.336578
5112,2,0.009037,0.000000,782.095697
5112,41,0.124977,0.050100,3131.239410
5112,42,0.352938,0.243830,15239.388275
5112,51,0.015612,0.011351,840.843414
5112,52,0.325161,0.321536,23817.486435
5112,81,0.021139,0.015708,1525.020527
5112,82,0.143741,0.111537,10828.853928
5112,91,0.002460,0.000185,61.634602
5112,92,0.036157,0.004723,1574.299511
5112,112,0.017719,0.007575,1377.250690
5115,41,0.000673,0.001005,62.839001
5115,42,0.003105,0.003934,245.861904
5115,52,0.004206,0.004059,300.687096
5115,61,0.020076,0.012573,1396.987595
5115,62,0.030264,0.018430,2047.750805
5115,71,0.001784,0.000610,122.045498
5115,72,0.010020,0.003323,664.606594
5115,81,0.021299,0.014891,1445.689793
5115,82,0.029454,0.020774,2016.892117
5115,92,0.005171,0.000948,316.145302
5115,101,0.014266,0.000605,864.509499
5115,102,0.009953,0.000470,671.676006
5115,121,0.005874,0.001047,387.641903
5115,122,0.000633,0.000103,38.317200
5115,131,0.021791,0.001220,1355.075100
5115,132,0.010589,0.000713,792.362110
5115,151,0.001800,0.000000,108.990002
5115,152,0.001512,0.000000,105.141201
5116,32,0.002004,0.002852,185.164501
5116,41,0.002680,0.002942,183.853798
5116,42,0.003684,0.004929,308.086006
5116,52,0.004404,0.004925,364.816200
5116,61,0.004026,0.002767,307.389198
5116,62,0.002332,0.001649,183.243999
5116,71,0.001005,0.000304,60.846802
5116,72,0.001319,0.000609,121.869797
5116,81,0.011911,0.009457,918.132401
5116,82,0.014709,0.012604,1223.696697
5116,101,0.001678,0.000086,122.833401
5116,102,0.002757,0.000129,183.857403
5116,121,0.002761,0.000497,184.119400
5116,131,0.001015,0.000055,61.460400
5205,1,0.008318,0.000000,388.376698
5205,2,0.018717,0.000000,1063.849897
5205,11,0.047887,0.062366,3118.287022
5205,12,0.201522,0.248806,12440.309711
5205,22,0.003084,0.004802,343.014404
5205,91,0.068313,0.012007,4002.211315
5205,92,0.072338,0.016366,5455.285404
5205,101,0.003815,0.000240,342.750000
5205,102,0.007001,0.000357,509.925301
5205,121,0.003308,0.000463,171.633904
5205,122,0.003072,0.000440,162.968903
5205,142,0.013356,0.000720,1199.970123
5206,1,0.002353,0.000000,85.856697
5206,2,0.007219,0.000000,475.481897
