Guatemala,Roundwood + (Total),0,0,0,2940,1883,17133,12500,3013,838,1583
Guinea,Roundwood + (Total),0,0,186,262,593,0,697,697,697,697
Guinea-Bissau,Roundwood + (Total),0,0,0,0,6,0,0,0,6,6
Guyana,Roundwood + (Total),0,0,0,0,0,162,162,1518,329,329
Haiti,Roundwood + (Total),0,0,39,573,0,600,600,600,600,600
Honduras,Roundwood + (Total),0,0,0,43,32,0,3364,3364,5408,5408
Hungary,Roundwood + (Total),1217400,1223400,212043,712550,32079,530000,589000,350000,357000,496000
Iceland,Roundwood + (Total),1800,1200,533,1216,2783,978,825,604,1484,1417
India,Roundwood + (Total),1037400,902400,1342008,772606,726419,2264806,2649252,3745407,4121972,4121972
Indonesia,Roundwood + (Total),6000,10000,61226,31212,67948,108584,151970,155883,120260,120260
Iran (Islamic Republic of),Roundwood + (Total),100,4000,6846,54438,21213,22683,14684,98013,98013,122751
Iraq,Roundwood + (Total),0,0,43310,0,0,300,1342,1342,1342,1342
Ireland,Roundwood + (Total),16712,11034,30168,12504,18454,163585,194653,232911,208850,272000
Israel,Roundwood + (Total),275240,244699,310696,297493,295371,139849,139849,139849,139849,139849
Italy,Roundwood + (Total),4814000,5955000,6327248,6910371,5744588,4958975,5417537,5620037,5585558,4965000
Jamaica,Roundwood + (Total),1200,1200,52675,43108,1468,2773,2773,2773,2773,2773
Japan,Roundwood + (Total),29849400,29936008,27634377,25372062,23176066,12640000,12682000,10655000,10582700,9724700
Jordan,Roundwood + (Total),0,953,617,0,3369,100,7398,7398,7398,7398
Kazakhstan,Roundwood + (Total),0,0,0,0,0,162800,156421,175326,140095,130646
Kenya,Roundwood + (Total),0,0,15,24,0,580,1738,1738,8477,9599
Kiribati,Roundwood + (Total),0,0,161,4,0,127,127,127,127,127
Kuwait,Roundwood + (Total),500,500,4028,2084,1649,2500,7244,7244,7244,7244
Kyrgyzstan,Roundwood + (Total),0,0,0,0,0,4066,3915,3502,4000,4000
Lao Peoples Democratic Republic,Roundwood + (Total),0,0,0,0,126,0,0,0,0,0
Latvia,Roundwood + (Total),0,0,0,0,1372,465034,805618,1086681,1217789,1697812
Lebanon,Roundwood + (Total),7246,6405,5864,5798,849,300,38367,38367,38367,38367
Lesotho,Roundwood + (Total),32700,32700,32700,1400,0,0,0,0,0,0
Liberia,Roundwood + (Total),0,0,154,0,0,31,31,31,117,117
Libyan Arab Jamahiriya,Roundwood + (Total),29800,29800,3910,321,1291,518,7631,7631,7631,7631
Liechtenstein,Roundwood + (Total),0,0,0,0,0,0,0,0,0,0
Lithuania,Roundwood + (Total),0,0,0,0,951,78000,223559,287906,210097,394599
Luxembourg,Roundwood + (Total),0,0,0,0,0,1526095,442653,412573,679717,1040392
Madagascar,Roundwood + (Total),0,0,0,0,0,0,201,201,201,64100
Malawi,Roundwood + (Total),0,0,0,0,0,439,590,590,1573,33
Malaysia,Roundwood + (Total),0,0,9533,69608,48959,126550,90550,79538,150000,150000
Maldives,Roundwood + (Total),0,400,300,423,499,364,364,364,364,364
Mali,Roundwood + (Total),0,0,0,0,0,39,923,923,923,504
Malta,Roundwood + (Total),400,300,26585,7362,6866,184,30,20,75,14
Martinique,Roundwood + (Total),0,0,1054,733,827,3100,3100,3100,3100,3100
Mauritania,Roundwood + (Total),0,0,121,0,0,262,1422,1422,1422,3355
Mauritius,Roundwood + (Total),1700,14500,0,23788,26304,10688,19863,19863,19863,19863
Mexico,Roundwood + (Total),13000,13600,37954,23748,22220,106480,193000,143000,175934,175934
Micronesia (Federated States of),Roundwood + (Total),0,0,0,0,1036,708,708,708,708,708
Mongolia,Roundwood + (Total),0,0,0,4,0,6514,6514,6514,6514,6514
Montenegro,Roundwood + (Total),0,0,0,0,0,0,0,0,1290,1290
Morocco,Roundwood + (Total),600500,319000,77623,236677,371474,478885,653157,653157,462239,473185
Mozambique,Roundwood + (Total),0,0,21,122,0,1686,16187,16187,3790,4542
Myanmar,Roundwood + (Total),0,0,54,10300,190,0,0,0,0,0
Nauru,Roundwood + (Total),0,0,51,0,0,3,3,3,3,3
Nepal,Roundwood + (Total),0,0,0,0,0,833,983,983,983,983
Netherlands,Roundwood + (Total),709700,697500,121867,712035,636178,387700,278200,316195,391400,469300
Netherlands Antilles,Roundwood + (Total),300,1900,1399,829,640,642,1622,1622,1249,3139
New Caledonia,Roundwood + (Total),200,400,148,1142,743,2412,3754,3754,4065,2148
New Zealand,Roundwood + (Total),10400,7200,6201,4021,11004,3100,2100,3000,3400,5800
Nicaragua,Roundwood + (Total),0,0,0,284,0,102,194,194,1735,1948
Niger,Roundwood + (Total),0,0,0,0,0,848,848,848,848,483
Nigeria,Roundwood + (Total),0,0,0,658,0,500,500,500,500,500
Niue,Roundwood + (Total),0,0,45,0,0,0,0,0,0,0
Norfolk Island,Roundwood + (Total),0,0,0,0,5,0,0,0,0,0
Norway,Roundwood + (Total),1733600,1071200,1022535,1076663,1077898,3015586,3029673,3255722,2508257,2702937
Oman,Roundwood + (Total),22500,7100,0,54,970,23700,57273,57273,57273,57273
Pacific Islands Trust Territory,Roundwood + (Total),0,0,177,0,0,0,0,0,0,0
Pakistan,Roundwood + (Total),29900,34700,67523,91982,77275,205835,202254,197250,259400,224000
Palau,Roundwood + (Total),0,0,0,0,414,632,632,632,632,632
Panama,Roundwood + (Total),1700,4800,253,8844,615,800,5971,5971,5971,5971
Papua New Guinea,Roundwood + (Total),0,0,50,143,270,0,0,0,0,0
Paraguay,Roundwood + (Total),0,0,0,0,0,300,20,20,20,20
Peru,Roundwood + (Total),100,100,84,3318,2010,0,4640,3460,2597,2597
Philippines,Roundwood + (Total),2500,397900,320871,378519,548623,355787,247096,164941,138365,101400
Poland,Roundwood + (Total),201000,248000,839,15836,12545,668600,954700,2045400,1828100,2091945
Portugal,Roundwood + (Total),881000,820000,780667,590000,638493,469000,364000,363523,337000,747000
Qatar,Roundwood + (Total),900,900,1021,1387,347,8262,37673,46073,44946,2518
Republic of Korea,Roundwood + (Total),7319000,7787000,10061971,8881115,7990939,7163000,6540000,6218000,6366000,5710000
Republic of Moldova,Roundwood + (Total),0,0,0,0,0,30500,30500,30500,45459,41364
Réunion,Roundwood + (Total),1700,1600,89,903,4800,518,518,518,518,518
Romania,Roundwood + (Total),11388,22230,419928,94754,131896,21000,144000,336037,426060,411050
Russian Federation,Roundwood + (Total),0,0,0,0,21932,852000,1004000,730000,516000,324950
Rwanda,Roundwood + (Total),0,0,16,0,0,0,115,115,115,115
Saint Helena,Roundwood + (Total),0,0,55,0,0,0,0,0,0,0
Saint Kitts and Nevis,Roundwood + (Total),0,0,149,295,63,1117,1117,1117,1117,1117
Saint Lucia,Roundwood + (Total),0,0,247,1261,327,6769,6769,6769,6769,6769
Saint Pierre and Miquelon,Roundwood + (Total),0,0,0,24,16,64,64,64,64,64
Saint Vincent and the Grenadines,Roundwood + (Total),0,0,796,285,0,300,2481,2481,2481,5093
Samoa,Roundwood + (Total),0,0,0,62,857,7430,13626,13626,5642,116
Sao Tome and Principe,Roundwood + (Total),0,0,0,0,0,106,106,106,106,29
Saudi Arabia,Roundwood + (Total),143900,22300,4539,7731,18748,25200,28766,28766,28766,28766
Senegal,Roundwood + (Total),22700,23200,0,84,820,22900,22900,22900,22900,22900
Serbia,Roundwood + (Total),0,0,0,0,0,0,0,0,88000,85000
Serbia and Montenegro,Roundwood + (Total),0,0,0,0,93800,30800,13000,28000,0,0
Seychelles,Roundwood + (Total),0,0,4165,1078,117,108,108,108,108,108
Sierra Leone,Roundwood + (Total),0,0,0,0,124,322,349,349,205,147
Singapore,Roundwood + (Total),77600,74400,80691,77184,70253,34900,34900,34900,34900,34900
Slovakia,Roundwood + (Total),0,0,0,0,0,162000,246000,104531,404518,413000
Slovenia,Roundwood + (Total),0,0,0,0,210194,376368,402824,409084,415985,339396
Solomon Islands,Roundwood + (Total),0,0,0,0,0,0,64,64,64,64
Somalia,Roundwood + (Total),1053,0,0,0,50,947,947,947,947,240
South Africa,Roundwood + (Total),4414,3270,5655,9080,102404,21683,37994,37493,50713,50713
Spain,Roundwood + (Total),1841100,1937400,2488024,2202974,2321025,3215000,2991000,3684000,3883000,4001893
Sri Lanka,Roundwood + (Total),0,0,3877,15362,7027,488,1182,1182,1541,795
Sudan,Roundwood + (Total),0,0,40,0,0,113,126,126,60,3302
Suriname,Roundwood + (Total),0,0,0,0,0,0,0,0,227,227
Swaziland,Roundwood + (Total),53600,36200,0,0,0,0,0,0,0,0
Sweden,Roundwood + (Total),7411700,6563200,1956915,4707174,4896191,9697445,9670742,8849968,6893697,7469196
Switzerland,Roundwood + (Total),405000,405000,293762,328872,434569,380000,246357,212696,381143,864173
Syrian Arab Republic,Roundwood + (Total),22400,22400,136,1190,2570,27792,17552,17552,4381,25095
Tajikistan,Roundwood + (Total),0,0,0,0,0,0,0,0,0,0
Thailand,Roundwood + (Total),438900,1182100,2035949,1544574,2036453,433540,520356,590763,397970,397970
The former Yugoslav Republic of Macedonia,Roundwood + (Total),0,0,0,0,0,2545,980,796,1214,1082
Timor-Leste,Roundwood + (Total),0,0,0,0,0,475,475,475,78,78
Togo,Roundwood + (Total),100,2800,0,0,40,201,1022,1022,364,1691
Tonga,Roundwood + (Total),0,0,0,137,1632,1744,2278,2278,2710,2706
Trinidad and Tobago,Roundwood + (Total),1100,2800,0,11217,5139,4500,5000,5000,5000,5000
Tunisia,Roundwood + (Total),15800,9800,71700,55900,49827,15400,81476,81476,81476,81476
Turkey,Roundwood + (Total),938400,481100,857342,988908,995306,1401000,2052888,2303600,2255000,2082000
Turkmenistan,Roundwood + (Total),0,0,0,0,0,0,0,0,0,0
Turks and Caicos Islands,Roundwood + (Total),0,0,330,181,258,231,231,231,231,231
Tuvalu,Roundwood + (Total),0,0,0,48,35,64,64,64,64,64
Uganda,Roundwood + (Total),0,0,0,0,0,923,362,362,46,7241
Ukraine,Roundwood + (Total),0,0,0,0,0,116172,135537,170218,173273,133455
United Arab Emirates,Roundwood + (Total),0,0,364,8729,2966,109900,159578,159578,159578,312760
United Kingdom,Roundwood + (Total),260900,271500,253325,249906,317950,703461,631905,661661,419379,682743
United Republic of Tanzania,Roundwood + (Total),0,0,0,0,0,84,6486,6486,1658,4804
United States of America,Roundwood + (Total),1427600,1090000,246348,218867,456720,2720658,2587816,3753855,3091528,2354438
United States Virgin Islands,Roundwood + (Total),0,0,28,0,0,0,0,0,0,0
Uruguay,Roundwood + (Total),200,300,670,1204,613,2000,2000,8000,8000,7000
USSR,Roundwood + (Total),216800,195000,5154,32177,0,0,0,0,0,0
Uzbekistan,Roundwood + (Total),0,0,0,0,0,233600,233600,206954,372601,134000
Vanuatu,Roundwood + (Total),0,0,0,36,4,121,1551,1551,2378,134
Venezuela (Bolivarian Republic of),Roundwood + (Total),0,200,1073,995,30692,0,0,0,0,0
Viet Nam,Roundwood + (Total),0,0,0,0,11,54300,124230,124230,203000,203000
Wallis and Futuna Islands,Roundwood + (Total),0,0,0,0,0,106,106,106,106,106
Yemen,Roundwood + (Total),5200,5200,500,252,81,0,10236,10236,10236,10236
Yugoslav SFR,Roundwood + (Total),868900,1067400,1059746,16400,0,0,0,0,0,0
Zambia,Roundwood + (Total),8600,8600,0,146,0,1216,439,439,439,439
Zimbabwe,Roundwood + (Total),0,0,3435,31178,25833,0,1091,1091,1091,1091
