country_ID,crop_ID,year,HA_kHa_rainfed,Yield_kgHa_rainfed,Prod_kt_rainfed,HA_kHa_irrigated,Yield_kgHa_irrigated,Prod_kt_irrigated,HA_kHa,Yield_kgHa,Prod_kt,lookup
1,32,2005,0,0,0,0,0,0,0,0,0,1_32_2005
1,32,2030,0,0,0,0,0,0,0,0,0,1_32_2030
1,32,2050,0,0,0,0,0,0,0,0,0,1_32_2050
1,33,2005,0,0,0,0,0,0,0,0,0,1_33_2005
1,33,2030,0,0,0,0,0,0,0,0,0,1_33_2030
1,33,2050,0,0,0,0,0,0,0,0,0,1_33_2050
2,1,2005,2114,873,1845,768,2350,1805,2882,1266,3650,2_1_2005
2,1,2030,2124,960,2038,723,3375,2440,2847,1573,4478,2_1_2030
2,1,2050,2005,1065,2136,798,3702,2954,2803,1816,5090,2_1_2050
2,2,2005,0,0,0,5,6717,36,5,6717,36,2_2_2005
2,2,2030,0,0,0,6,7039,44,6,7039,44,2_2_2030
2,2,2050,0,0,0,7,7308,52,7,7308,52,2_2_2050
2,3,2005,31,355,11,219,662,145,250,624,156,2_3_2005
2,3,2030,171,727,124,184,1227,226,355,986,350,2_3_2030
2,3,2050,195,923,180,223,1435,320,418,1196,500,2_3_2050
2,4,2005,2121,692,1467,0,0,0,2121,692,1467,2_4_2005
2,4,2030,2596,919,2385,0,0,0,2596,919,2385,2_4_2030
2,4,2050,2767,1000,2767,0,0,0,2767,1000,2767,2_4_2050
2,5,2005,5,1404,7,0,0,0,5,1404,7,2_5_2005
2,5,2030,8,1466,12,0,0,0,8,1466,12,2_5_2030
2,5,2050,9,1502,14,0,0,0,9,1502,14,2_5_2050
2,6,2005,18,667,12,0,0,0,18,667,12,2_6_2005
2,6,2030,22,721,16,0,0,0,22,721,16,2_6_2030
2,6,2050,24,739,18,0,0,0,24,739,18,2_6_2050
2,7,2005,29,906,26,0,0,0,29,906,26,2_7_2005
2,7,2030,40,1029,41,0,0,0,40,1029,41,2_7_2030
2,7,2050,43,1063,46,0,0,0,43,1063,46,2_7_2050
2,8,2005,0,0,0,61,24739,1499,61,24739,1499,2_8_2005
2,8,2030,0,0,0,75,26214,1965,75,26214,1965,2_8_2030
2,8,2050,0,0,0,87,27424,2379,87,27424,2379,2_8_2050
2,9,2005,1,14833,9,0,0,0,1,14833,9,2_9_2005
2,9,2030,1,15545,13,0,0,0,1,15545,13,2_9_2030
2,9,2050,1,16139,15,0,0,0,1,16139,15,2_9_2050
2,10,2005,0,0,0,0,0,0,0,0,0,2_10_2005
2,10,2030,0,0,0,0,0,0,0,0,0,2_10_2030
2,10,2050,0,0,0,0,0,0,0,0,0,2_10_2050
2,11,2005,0,0,0,0,0,0,0,0,0,2_11_2005
2,11,2030,0,0,0,0,0,0,0,0,0,2_11_2030
2,11,2050,0,0,0,0,0,0,0,0,0,2_11_2050
2,12,2005,0,0,0,0,0,0,0,0,0,2_12_2005
2,12,2030,0,0,0,0,0,0,0,0,0,2_12_2030
2,12,2050,0,0,0,0,0,0,0,0,0,2_12_2050
2,13,2005,22,49065,1097,36,51585,1855,58,50619,2951,2_13_2005
2,13,2030,18,58848,1087,60,71759,4281,78,68707,5367,2_13_2030
2,13,2050,17,62174,1057,68,78790,5358,85,75467,6414,2_13_2050
2,14,2005,0,0,0,14,65190,893,14,65190,893,2_14_2005
2,14,2030,0,0,0,18,94045,1706,18,94045,1706,2_14_2030
2,14,2050,0,0,0,20,106112,2122,20,106112,2122,2_14_2050
2,15,2005,416,651,271,0,0,0,416,651,271,2_15_2005
2,15,2030,399,789,314,0,0,0,399,789,314,2_15_2030
2,15,2050,384,901,346,0,0,0,384,901,346,2_15_2050
2,16,2005,0,0,0,145,21698,3155,145,21698,3155,2_16_2005
2,16,2030,0,0,0,209,24194,5051,209,24194,5051,2_16_2030
2,16,2050,0,0,0,242,25522,6189,242,25522,6189,2_16_2050
2,17,2005,5,36038,191,0,0,0,5,36038,191,2_17_2005
2,17,2030,6,43758,260,0,0,0,6,43758,260,2_17_2030
2,17,2050,7,51173,355,0,0,0,7,51173,355,2_17_2050
2,18,2005,0,0,0,80,16071,1284,80,16071,1284,2_18_2005
2,18,2030,0,0,0,97,22137,2139,97,22137,2139,2_18_2030
2,18,2050,0,0,0,103,24529,2532,103,24529,2532,2_18_2050
2,19,2005,100,7710,771,141,11986,1690,241,10212,2461,2_19_2005
2,19,2030,144,9908,1424,125,12659,1580,269,11186,3004,2_19_2030
2,19,2050,138,10743,1484,157,13142,2063,295,12019,3547,2_19_2050
2,20,2005,558,1218,680,0,0,0,558,1218,680,2_20_2005
2,20,2030,490,1323,648,0,0,0,490,1323,648,2_20_2030
2,20,2050,561,1331,746,0,0,0,561,1331,746,2_20_2050
2,21,2005,1,1000,1,0,0,0,1,1000,1,2_21_2005
2,21,2030,2,1097,2,0,0,0,2,1097,2,2_21_2030
2,21,2050,2,1236,3,0,0,0,2,1236,3,2_21_2050
2,22,2005,0,0,0,0,0,0,0,0,0,2_22_2005
2,22,2030,0,0,0,0,0,0,0,0,0,2_22_2030
2,22,2050,0,0,0,0,0,0,0,0,0,2_22_2050
2,23,2005,1,1000,1,0,0,0,1,1000,1,2_23_2005
2,23,2030,2,1210,2,0,0,0,2,1210,2,2_23_2030
2,23,2050,2,1472,3,0,0,0,2,1472,3,2_23_2050
2,24,2005,12,1472,17,6,3348,21,18,2122,38,2_24_2005
2,24,2030,14,1624,23,8,3509,29,22,2324,52,2_24_2030
2,24,2050,18,1893,34,12,3755,45,30,2639,79,2_24_2050
2,25,2005,38,472,18,0,0,0,38,472,18,2_25_2005
2,25,2030,86,693,60,0,0,0,86,693,60,2_25_2030
2,25,2050,133,910,121,0,0,0,133,910,121,2_25_2050
2,26,2005,2,667,1,0,0,0,2,667,1,2_26_2005
2,26,2030,3,699,2,0,0,0,3,699,2,2_26_2030
2,26,2050,4,725,3,0,0,0,4,725,3,2_26_2050
2,27,2005,0,0,0,0,0,0,0,0,0,2_27_2005
2,27,2030,0,0,0,0,0,0,0,0,0,2_27_2030
2,27,2050,0,0,0,0,0,0,0,0,0,2_27_2050
2,28,2005,0,0,0,0,0,0,0,0,0,2_28_2005
2,28,2030,0,0,0,0,0,0,0,0,0,2_28_2030
2,28,2050,0,0,0,0,0,0,0,0,0,2_28_2050
2,29,2005,0,0,0,0,0,0,0,0,0,2_29_2005
2,29,2030,0,0,0,0,0,0,0,0,0,2_29_2030
2,29,2050,0,0,0,0,0,0,0,0,0,2_29_2050
2,30,2005,0,0,0,0,0,0,0,0,0,2_30_2005
2,30,2030,0,0,0,0,0,0,0,0,0,2_30_2030
2,30,2050,0,0,0,0,0,0,0,0,0,2_30_2050
2,31,2005,0,0,0,2,1619,3,2,1619,3,2_31_2005
2,31,2030,0,0,0,6,1710,10,6,1710,10,2_31_2030
2,31,2050,0,0,0,7,1762,12,7,1762,12,2_31_2050
2,32,2005,0,0,0,0,1000,0,0,1000,0,2_32_2005
2,32,2030,0,0,0,0,0,0,0,0,0,2_32_2030
2,32,2050,0,0,0,0,0,0,0,0,0,2_32_2050
2,33,2005,3,880,2,0,0,0,3,880,2,2_33_2005
2,33,2030,2,1967,4,0,0,0,2,1967,4,2_33_2030
2,33,2050,2,1761,3,0,0,0,2,1761,3,2_33_2050
3,1,2005,795,1107,880,144,3889,560,939,1534,1440,3_1_2005
3,1,2030,644,1336,860,174,5392,940,818,2200,1800,3_1_2030
3,1,2050,493,1854,913,181,5991,1087,674,2967,2000,3_1_2050
3,2,2005,0,0,0,0,0,0,0,0,0,3_2_2005
3,2,2030,0,0,0,0,0,0,0,0,0,3_2_2030
3,2,2050,0,0,0,0,0,0,0,0,0,3_2_2050
3,3,2005,0,0,0,0,0,0,0,0,0,3_3_2005
3,3,2030,0,0,0,0,0,0,0,0,0,3_3_2030
3,3,2050,0,0,0,0,0,0,0,0,0,3_3_2050
3,4,2005,487,926,451,0,0,0,487,926,451,3_4_2005
3,4,2030,480,956,459,0,0,0,480,956,459,3_4_2030
3,4,2050,440,1301,572,0,0,0,440,1301,572,3_4_2050
3,5,2005,0,0,0,0,0,0,0,0,0,3_5_2005
3,5,2030,0,0,0,0,0,0,0,0,0,3_5_2030
3,5,2050,0,0,0,0,0,0,0,0,0,3_5_2050
3,6,2005,3,333,1,0,0,0,3,333,1,3_6_2005
3,6,2030,4,379,1,0,0,0,4,379,1,3_6_2030
3,6,2050,4,396,2,0,0,0,4,396,2,3_6_2050
3,7,2005,56,750,42,0,0,0,56,750,42,3_7_2005
3,7,2030,55,785,43,0,0,0,55,785,43,3_7_2030
3,7,2050,43,1212,52,0,0,0,43,1212,52,3_7_2050
3,8,2005,14,5357,75,11,24273,267,25,13680,342,3_8_2005
3,8,2030,5,5614,30,13,32908,431,18,24967,461,3_8_2030
3,8,2050,0,0,0,14,36623,508,14,36623,508,3_8_2050
3,9,2005,0,0,0,0,0,0,0,0,0,3_9_2005
3,9,2030,0,0,0,0,0,0,0,0,0,3_9_2030
3,9,2050,0,0,0,0,0,0,0,0,0,3_9_2050
3,10,2005,0,0,0,0,0,0,0,0,0,3_10_2005
3,10,2030,0,0,0,0,0,0,0,0,0,3_10_2030
3,10,2050,0,0,0,0,0,0,0,0,0,3_10_2050
3,11,2005,0,0,0,0,0,0,0,0,0,3_11_2005
3,11,2030,0,0,0,0,0,0,0,0,0,3_11_2030
3,11,2050,0,0,0,0,0,0,0,0,0,3_11_2050
3,12,2005,0,0,0,0,0,0,0,0,0,3_12_2005
3,12,2030,0,0,0,0,0,0,0,0,0,3_12_2030
3,12,2050,0,0,0,0,0,0,0,0,0,3_12_2050
3,13,2005,0,0,0,0,0,0,0,0,0,3_13_2005
3,13,2030,1,11063,11,4,19109,77,5,17500,88,3_13_2030
3,13,2050,1,11043,11,4,19074,77,5,17468,88,3_13_2050
3,14,2005,0,0,0,0,0,0,0,0,0,3_14_2005
3,14,2030,0,0,0,0,0,0,0,0,0,3_14_2030
3,14,2050,0,0,0,0,0,0,0,0,0,3_14_2050
3,15,2005,75,773,58,23,1652,38,98,980,96,3_15_2005
3,15,2030,94,732,69,26,1810,48,120,968,116,3_15_2030
3,15,2050,113,759,86,29,1926,56,142,997,142,3_15_2050
3,16,2005,0,0,0,93,18409,1712,93,18409,1712,3_16_2005
3,16,2030,0,0,0,105,26388,2781,105,26388,2781,3_16_2030
3,16,2050,0,0,0,110,29372,3231,110,29372,3231,3_16_2050
3,17,2005,0,0,0,0,0,0,0,0,0,3_17_2005
3,17,2030,0,0,0,0,0,0,0,0,0,3_17_2030
3,17,2050,0,0,0,0,0,0,0,0,0,3_17_2050
3,18,2005,0,0,0,28,11857,332,28,11857,332,3_18_2005
3,18,2030,0,0,0,25,16385,412,25,16385,412,3_18_2030
3,18,2050,0,0,0,23,20005,458,23,20005,458,3_18_2050
3,19,2005,202,5282,1067,18,12333,222,220,5859,1289,3_19_2005
3,19,2030,185,6838,1265,24,19224,456,209,8247,1722,3_19_2030
3,19,2050,179,7291,1305,27,23000,621,206,9350,1926,3_19_2050
3,20,2005,686,1246,855,0,0,0,686,1246,855,3_20_2005
3,20,2030,983,1295,1274,0,0,0,983,1295,1274,3_20_2030
3,20,2050,1051,1389,1459,0,0,0,1051,1389,1459,3_20_2050
3,21,2005,4,750,3,0,0,0,4,750,3,3_21_2005
3,21,2030,4,373,2,0,0,0,4,373,2,3_21_2030
3,21,2050,0,0,0,0,0,0,0,0,0,3_21_2050
3,22,2005,0,0,0,0,0,0,0,0,0,3_22_2005
3,22,2030,0,0,0,0,0,0,0,0,0,3_22_2030
3,22,2050,0,0,0,0,0,0,0,0,0,3_22_2050
3,23,2005,0,0,0,0,0,0,0,0,0,3_23_2005
3,23,2030,0,0,0,0,0,0,0,0,0,3_23_2030
3,23,2050,0,0,0,0,0,0,0,0,0,3_23_2050
3,24,2005,0,0,0,0,0,0,0,0,0,3_24_2005
3,24,2030,0,0,0,0,0,0,0,0,0,3_24_2030
3,24,2050,0,0,0,0,0,0,0,0,0,3_24_2050
3,25,2005,16,1063,17,0,0,0,16,1063,17,3_25_2005
3,25,2030,7,937,7,0,0,0,7,937,7,3_25_2030
3,25,2050,0,0,0,0,0,0,0,0,0,3_25_2050
3,26,2005,0,0,0,0,0,0,0,0,0,3_26_2005
3,26,2030,0,0,0,0,0,0,0,0,0,3_26_2030
3,26,2050,0,0,0,0,0,0,0,0,0,3_26_2050
3,27,2005,0,0,0,0,0,0,0,0,0,3_27_2005
3,27,2030,0,0,0,0,0,0,0,0,0,3_27_2030
3,27,2050,0,0,0,0,0,0,0,0,0,3_27_2050
3,28,2005,0,0,0,0,0,0,0,0,0,3_28_2005
3,28,2030,0,0,0,0,0,0,0,0,0,3_28_2030
3,28,2050,0,0,0,0,0,0,0,0,0,3_28_2050
3,29,2005,0,0,0,0,0,0,0,0,0,3_29_2005
3,29,2030,0,0,0,0,0,0,0,0,0,3_29_2030
3,29,2050,0,0,0,0,0,0,0,0,0,3_29_2050
3,30,2005,0,0,0,0,0,0,0,0,0,3_30_2005
3,30,2030,0,0,0,0,0,0,0,0,0,3_30_2030
3,30,2050,0,0,0,0,0,0,0,0,0,3_30_2050
3,31,2005,0,0,0,0,0,0,0,0,0,3_31_2005
3,31,2030,0,0,0,5,1330,7,5,1330,7,3_31_2030
3,31,2050,0,0,0,6,1381,8,6,1381,8,3_31_2050
3,32,2005,2,2000,4,0,0,0,2,2000,4,3_32_2005
3,32,2030,8,497,4,0,0,0,8,497,4,3_32_2030
3,32,2050,6,664,4,0,0,0,6,664,4,3_32_2050
3,33,2005,0,0,0,0,0,0,0,0,0,3_33_2005
3,33,2030,0,0,0,0,0,0,0,0,0,3_33_2030
3,33,2050,0,0,0,0,0,0,0,0,0,3_33_2050
4,1,2005,0,0,0,0,0,0,0,0,0,4_1_2005
4,1,2030,0,0,0,0,0,0,0,0,0,4_1_2030
4,1,2050,0,0,0,0,0,0,0,0,0,4_1_2050
4,2,2005,27,2708,73,1,4312,3,28,2754,76,4_2_2005
4,2,2030,52,3005,157,2,5763,10,54,3096,167,4_2_2030
4,2,2050,96,3521,338,3,8285,29,99,3688,367,4_2_2050
4,3,2005,683,1189,812,0,0,0,683,1189,812,4_3_2005
4,3,2030,800,1659,1327,0,0,0,800,1659,1327,4_3_2030
4,3,2050,872,1938,1690,0,0,0,872,1938,1690,4_3_2050
4,4,2005,0,0,0,0,0,0,0,0,0,4_4_2005
4,4,2030,0,0,0,0,0,0,0,0,0,4_4_2030
4,4,2050,0,0,0,0,0,0,0,0,0,4_4_2050
4,5,2005,42,882,37,0,0,0,42,882,37,4_5_2005
4,5,2030,77,1052,81,0,0,0,77,1052,81,4_5_2030
4,5,2050,107,1197,128,0,0,0,107,1197,128,4_5_2050
4,6,2005,183,960,175,0,0,0,183,960,175,4_6_2005
4,6,2030,213,1490,318,0,0,0,213,1490,318,4_6_2030
4,6,2050,234,1907,446,0,0,0,234,1907,446,4_6_2050
4,7,2005,3,588,2,0,0,0,3,588,2,4_7_2005
4,7,2030,2,1029,2,0,0,0,2,1029,2,4_7_2030
4,7,2050,1,1392,2,0,0,0,1,1392,2,4_7_2050
4,8,2005,0,0,0,0,0,0,0,0,0,4_8_2005
4,8,2030,0,0,0,0,0,0,0,0,0,4_8_2030
4,8,2050,0,0,0,0,0,0,0,0,0,4_8_2050
4,9,2005,202,11142,2245,0,0,0,202,11142,2245,4_9_2005
4,9,2030,195,13873,2708,0,0,0,195,13873,2708,4_9_2030
4,9,2050,180,20654,3718,0,0,0,180,20654,3718,4_9_2050
4,10,2005,190,13878,2637,0,0,0,190,13878,2637,4_10_2005
4,10,2030,245,16207,3970,0,0,0,245,16207,3970,4_10_2030
4,10,2050,298,18070,5391,0,0,0,298,18070,5391,4_10_2050
4,11,2005,1,2750,2,0,0,0,1,2750,2,4_11_2005
4,11,2030,1,6184,7,0,0,0,1,6184,7,4_11_2030
4,11,2050,1,8041,11,0,0,0,1,8041,11,4_11_2050
4,12,2005,0,0,0,0,0,0,0,0,0,4_12_2005
4,12,2030,0,0,0,0,0,0,0,0,0,4_12_2030
4,12,2050,0,0,0,0,0,0,0,0,0,4_12_2050
4,13,2005,0,0,0,0,0,0,0,0,0,4_13_2005
4,13,2030,0,0,0,0,0,0,0,0,0,4_13_2030
4,13,2050,0,0,0,0,0,0,0,0,0,4_13_2050
4,14,2005,0,0,0,2,31133,47,2,31133,47,4_14_2005
4,14,2030,0,0,0,3,48004,127,3,48004,127,4_14_2030
4,14,2050,0,0,0,4,63862,237,4,63862,237,4_14_2050
4,15,2005,122,833,101,0,0,0,122,833,101,4_15_2005
4,15,2030,193,1044,201,0,0,0,193,1044,201,4_15_2030
4,15,2050,233,1152,268,0,0,0,233,1152,268,4_15_2050
4,16,2005,75,4735,355,0,0,0,75,4735,355,4_16_2005
4,16,2030,122,7956,967,0,0,0,122,7956,967,4_16_2030
4,16,2050,145,9553,1385,0,0,0,145,9553,1385,4_16_2050
4,17,2005,3,5269,14,0,0,0,3,5269,14,4_17_2005
4,17,2030,4,6453,25,0,0,0,4,6453,25,4_17_2030
4,17,2050,5,7070,33,0,0,0,5,7070,33,4_17_2050
4,18,2005,3,4880,12,0,0,0,3,4880,12,4_18_2005
4,18,2030,4,7035,26,0,0,0,4,7035,26,4_18_2030
4,18,2050,4,8145,34,0,0,0,4,8145,34,4_18_2050
4,19,2005,28,7498,212,0,0,0,28,7498,212,4_19_2005
4,19,2030,32,12808,406,0,0,0,32,12808,406,4_19_2030
4,19,2050,34,16524,562,0,0,0,34,16524,562,4_19_2050
4,20,2005,7,2178,16,0,0,0,7,2178,16,4_20_2005
4,20,2030,9,2731,26,0,0,0,9,2731,26,4_20_2030
4,20,2050,15,4157,63,0,0,0,15,4157,63,4_20_2050
4,21,2005,0,0,0,0,0,0,0,0,0,4_21_2005
4,21,2030,0,0,0,0,0,0,0,0,0,4_21_2030
4,21,2050,0,0,0,0,0,0,0,0,0,4_21_2050
4,22,2005,22,2166,48,0,0,0,22,2166,48,4_22_2005
4,22,2030,17,2456,41,0,0,0,17,2456,41,4_22_2030
4,22,2050,11,2697,30,0,0,0,11,2697,30,4_22_2050
4,23,2005,8,800,6,0,0,0,8,800,6,4_23_2005
4,23,2030,14,1002,14,0,0,0,14,1002,14,4_23_2030
4,23,2050,24,1276,30,0,0,0,24,1276,30,4_23_2050
4,24,2005,137,903,123,0,0,0,137,903,123,4_24_2005
4,24,2030,217,1047,227,0,0,0,217,1047,227,4_24_2030
4,24,2050,338,1262,426,0,0,0,338,1262,426,4_24_2050
4,25,2005,0,0,0,0,0,0,0,0,0,4_25_2005
4,25,2030,0,0,0,0,0,0,0,0,0,4_25_2030
4,25,2050,0,0,0,0,0,0,0,0,0,4_25_2050
4,26,2005,11,709,8,0,0,0,11,709,8,4_26_2005
4,26,2030,20,911,19,0,0,0,20,911,19,4_26_2030
4,26,2050,33,1182,39,0,0,0,33,1182,39,4_26_2050
4,27,2005,12,1675,20,0,0,0,12,1675,20,4_27_2005
4,27,2030,9,2125,20,0,0,0,9,2125,20,4_27_2030
4,27,2050,8,2500,20,0,0,0,8,2500,20,4_27_2050
4,28,2005,0,0,0,0,0,0,0,0,0,4_28_2005
4,28,2030,0,0,0,0,0,0,0,0,0,4_28_2030
4,28,2050,0,0,0,0,0,0,0,0,0,4_28_2050
4,29,2005,0,333,0,0,0,0,0,333,0,4_29_2005
4,29,2030,1,503,1,0,0,0,1,503,1,4_29_2030
4,29,2050,2,534,1,0,0,0,2,534,1,4_29_2050
4,30,2005,0,0,0,0,0,0,0,0,0,4_30_2005
4,30,2030,0,0,0,0,0,0,0,0,0,4_30_2030
4,30,2050,0,0,0,0,0,0,0,0,0,4_30_2050
4,31,2005,1,786,1,0,0,0,1,786,1,4_31_2005
4,31,2030,2,1086,2,0,0,0,2,1086,2,4_31_2030
4,31,2050,2,1402,4,0,0,0,2,1402,4,4_31_2050
4,32,2005,265,1100,292,0,0,0,265,1100,292,4_32_2005
4,32,2030,544,1911,1040,0,0,0,544,1911,1040,4_32_2030
4,32,2050,623,2140,1334,0,0,0,623,2140,1334,4_32_2050
4,33,2005,0,0,0,0,0,0,0,0,0,4_33_2005
4,33,2030,0,0,0,0,0,0,0,0,0,4_33_2030
4,33,2050,0,0,0,0,0,0,0,0,0,4_33_2050
5,1,2005,0,0,0,0,0,0,0,0,0,5_1_2005
5,1,2030,0,0,0,0,0,0,0,0,0,5_1_2030
5,1,2050,0,0,0,0,0,0,0,0,0,5_1_2050
5,2,2005,16,1485,24,2,2520,6,18,1614,30,5_2_2005
5,2,2030,23,2046,46,2,4030,9,25,2214,55,5_2_2030
5,2,2050,27,2407,65,2,5000,10,29,2586,75,5_2_2050
5,3,2005,30,1095,32,0,0,0,30,1095,32,5_3_2005
5,3,2030,35,1709,60,0,0,0,35,1709,60,5_3_2030
5,3,2050,42,2505,105,0,0,0,42,2505,105,5_3_2050
5,4,2005,0,0,0,0,0,0,0,0,0,5_4_2005
5,4,2030,0,0,0,0,0,0,0,0,0,5_4_2030
5,4,2050,0,0,0,0,0,0,0,0,0,5_4_2050
5,5,2005,134,1026,138,0,0,0,134,1026,138,5_5_2005
5,5,2030,128,1421,182,0,0,0,128,1421,182,5_5_2030
5,5,2050,118,2104,248,0,0,0,118,2104,248,5_5_2050
5,6,2005,24,1418,34,0,0,0,24,1418,34,5_6_2005
