; historical inputs for Hector v 3.1 coupled with GCAM,,,,,,,,,,,,,,,,,,,,,,,
; there should be no emissions after the 2005 (def_switch_year),,,,,,,,,,,,,,,,,,,,,,,
; date March Tues 21 2023,,,,,,,,,,,,,,,,,,,,,,,
; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  Tg CH4 year-1,  Tg CO year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  Gg S year-1
1869,0.133291522,0.519770898,0,0,2.785004317,2.81E-04,0.010810735,55.83359728,426.4036167,0,0,0,5.12E-06,0,0,4.51E-04,0.443908266,10.31106127,67.92949559,4.245329954,18.88882504,0,3791.462745
1870,0.136674384,0.51867186,0,0,2.831200782,2.84E-04,0.01081075,56.99659231,433.2287624,0,0,0,5.15E-06,0,0,4.55E-04,0.446639961,10.44102397,69.12187694,4.32346865,19.25812075,0,3887.529335
1871,0.145249161,0.538815215,0,0,2.797830347,2.88E-04,0.010071314,57.57401422,425.1606513,0,0,0,5.19E-06,0,0,4.59E-04,0.454335934,10.3694977,67.42862358,4.269404037,18.76177377,0,4016.032279
1872,0.160346513,0.624237802,0,0,2.771292694,2.92E-04,0.010810765,58.18710545,417.7442734,0,0,0,5.23E-06,0,0,4.63E-04,0.470862622,10.33038424,65.84553711,4.178709817,18.36534165,0,4250.256916
1873,0.170095482,0.635197776,0,0,2.841633848,2.96E-04,0.01081078,59.62016165,429.280289,0,0,0,5.26E-06,0,0,4.67E-04,0.49389425,10.56453512,67.99437045,4.309987324,18.9372989,0,4473.449628
1874,0.161012643,0.642458922,0,0,2.86805891,3.00E-04,0.010810794,60.88850035,435.80418,0,0,0,5.30E-06,0,0,4.71E-04,0.521735812,10.75161101,69.34908007,4.369596918,19.30481072,0,4382.176552
1875,0.173259068,0.650321509,0,0,2.833489105,3.05E-04,0.010810809,61.4471703,426.8934955,0,0,0,5.33E-06,0,0,4.75E-04,0.552163614,10.66354523,67.4820886,4.311546236,18.75387609,0,4552.510356
1876,0.175938232,0.65804039,0,0,2.843125267,3.09E-04,0.010810824,62.60294811,429.4805477,0,0,0,5.37E-06,0,0,4.79E-04,0.58288316,10.83189303,68.07266489,4.273649915,19.00214066,0,4640.322706
1877,0.179825348,0.664694086,0,0,2.881579173,3.14E-04,0.010810839,63.64524259,434.060346,0,0,0,5.41E-06,0,0,4.83E-04,0.612226706,10.8970216,68.77838073,4.413505724,19.0890591,0,4762.604755
1878,0.180776983,0.671585762,0,0,2.905036494,3.19E-04,0.010810853,64.71120383,437.9599498,0,0,0,5.44E-06,0,0,4.87E-04,0.637718424,10.99894534,69.46979574,4.503130841,19.22817131,0,4806.316495
1879,0.193175438,0.678615294,0,0,2.92925864,3.23E-04,0.010810868,65.90279841,440.8517591,0,0,0,5.47E-06,0,0,4.91E-04,0.658926777,11.18150569,70.08572002,4.447158396,19.48731539,0,5054.634873
1880,0.219340005,0.684857424,0,0,2.921172062,3.29E-04,0.010810144,66.6649843,437.3657275,0,0,0,5.51E-06,0,0,4.95E-04,0.672777776,11.21057035,69.18788119,4.386751757,19.32682128,0,5476.691841
1881,0.22522318,0.722626203,0,0,2.962877226,3.34E-04,0.011551088,67.70670095,440.9737248,0,0,0,5.55E-06,0,0,4.99E-04,0.680636704,11.27474846,69.70896889,4.531822011,19.32716624,0,5655.562653
1882,0.236948997,0.674378608,0,0,2.944345851,3.39E-04,0.011550379,68.57787524,436.0786301,0,0,0,5.59E-06,0,0,5.04E-04,0.689255681,11.34322096,68.75016749,4.409841205,19.15816229,0,5878.580768
1883,0.250894677,0.681454028,0,0,2.918084088,3.45E-04,0.010810957,69.1859791,428.2212034,0,0,0,5.62E-06,0,0,5.08E-04,0.695872552,11.30107278,67.06254476,4.344707595,18.70936137,0,6136.750815
1884,0.252849902,0.684683542,0,0,2.97815874,3.50E-04,0.010810972,70.48060515,436.5183492,0,0,0,5.66E-06,0,0,5.12E-04,0.70169045,11.46377857,68.59402326,4.507763748,19.00988998,0,6243.347605
1885,0.254442991,0.690863781,0,0,2.987658653,3.56E-04,0.011550438,71.60546241,438.1415385,0,0,0,5.69E-06,0,0,5.16E-04,0.707890871,11.60315357,68.94977818,4.492846371,19.20686906,0,6294.938313
1886,0.258326127,0.691934912,0,0,3.000148376,3.62E-04,0.011550467,72.58254388,437.7333269,0,0,0,5.73E-06,0,0,5.20E-04,0.712632779,11.67579747,68.86926284,4.534738954,19.06781958,0,6353.027294
1887,0.270973326,0.691885463,0,0,3.044590075,3.68E-04,0.011550497,73.77743063,443.1077381,0,0,0,5.77E-06,0,0,5.24E-04,0.71821666,11.82565523,69.79403942,4.618994874,19.32845364,0,6605.766965
1888,0.299024069,0.691539784,0,0,3.123484052,3.74E-04,0.011550526,75.11035553,452.502308,0,0,0,5.80E-06,0,0,5.28E-04,0.724224235,12.04162329,71.42723744,4.741896917,19.78574643,0,7182.264809
1889,0.29939589,0.691049208,0,0,3.104668338,3.81E-04,0.011550556,75.92960019,448.6908696,0,0,0,5.84E-06,0,0,5.32E-04,0.730764112,12.07532791,70.65718772,4.727164288,19.55277705,0,7178.592239
1890,0.32528597,0.68776294,0,0,3.159194949,3.87E-04,0.011550586,77.07862319,453.8990323,0,0,0,5.87E-06,0,0,5.36E-04,0.755661554,12.22188071,71.47659717,4.807916688,19.77806486,0,7728.431301
1891,0.340453909,0.684411407,0,0,3.125180696,3.94E-04,0.011550615,77.68229292,444.3827318,0,0,0,5.91E-06,0,0,5.40E-04,0.766996007,12.1596402,69.53172191,4.743306066,19.19967303,0,8025.900173
1892,0.342946092,0.69893132,0,0,3.110528365,4.01E-04,0.011550645,78.54558089,439.808659,0,0,0,5.95E-06,0,0,5.45E-04,0.778272468,12.19914652,68.66391959,4.695682305,18.94952176,0,8166.143155
1893,0.33787039,0.699713125,0,0,3.125430895,4.08E-04,0.012290126,79.81501329,443.3506558,0,0,0,5.99E-06,0,0,5.49E-04,0.789729823,12.37945386,69.48705802,4.715239733,19.1784562,0,8120.644735
1894,0.351124504,0.715581396,0,0,3.205110618,4.15E-04,0.01229017,81.38345626,456.6960325,0,0,0,6.02E-06,0,0,5.52E-04,0.802004637,12.66238559,71.90804381,4.888948538,19.83612848,0,8411.388473
1895,0.371712037,0.720945096,0,0,3.216163845,4.22E-04,0.011550763,82.23116014,453.551885,0,0,0,6.06E-06,0,0,5.57E-04,0.812887633,12.67244423,71.15178658,4.919171254,19.52250048,0,8846.66701
1896,0.383674818,0.723440788,0,0,3.170768747,4.30E-04,0.012290244,83.00005426,444.0944278,0,0,0,6.09E-06,0,0,5.61E-04,0.824102858,12.72059369,69.42267706,4.733994615,19.17728772,0,9089.598433
1897,0.401981164,0.725878271,0,0,3.268702112,4.37E-04,0.012290288,84.39253635,456.4122055,0,0,0,6.13E-06,0,0,5.65E-04,0.834637127,12.8902171,71.5467325,5.026760132,19.58218288,0,9520.393854
1898,0.42330421,0.72837657,0,0,3.296870259,4.45E-04,0.012290333,85.36127162,456.6037674,0,0,0,6.17E-06,0,0,5.69E-04,0.844305316,12.95906823,71.45665952,5.098029535,19.50168111,0,10010.09583
1899,0.463317192,0.728556158,0,0,3.355831345,4.86E-04,0.012290377,86.70543387,462.1035994,0,0,0,6.20E-06,0,0,5.73E-04,0.853783366,13.20706844,72.46072256,5.094979384,19.86870993,0,10838.11345
1900,0.488155862,0.73057236,0,0,3.361821037,0.002392668,0.028558348,87.61328845,459.5444669,0,0,0,6.24E-06,0,0,5.77E-04,0.863169654,13.27666955,71.90656631,5.089168388,19.75078793,0,11348.7275
1901,0.504485719,0.796906313,0,0,3.382952935,0.004820097,0.047784449,88.39116711,457.6168305,0,0,0,6.28E-06,0,0,5.82E-04,0.871405959,13.3014099,71.63263161,5.202144138,19.48762217,0,11775.2552
1902,0.519345117,0.800278636,0,0,3.38154147,0.005778122,0.050743008,89.26282464,455.0261768,0,0,0,6.32E-06,0,0,5.86E-04,0.881215447,13.41248803,71.24149846,5.179688037,19.3580615,0,12100.54877
1903,0.566454621,0.829571146,0,0,3.389386332,0.006957613,0.05591998,89.89074057,449.9625304,0,0,0,6.36E-06,0,0,5.90E-04,0.890660734,13.43752052,70.25376393,5.190103458,19.03059788,0,13044.15816
1904,0.575152133,0.856100074,0,0,3.4640583,0.009436339,0.068491568,91.35674943,462.621765,0,0,0,6.39E-06,0,0,5.94E-04,0.900998672,13.7314717,72.88437625,5.400226563,19.65611973,0,13274.43719
1905,0.612296247,0.883090418,0,0,3.525334738,0.013412831,0.087718467,92.40132432,467.4401288,0,0,0,6.43E-06,0,0,5.99E-04,0.911796751,13.85510547,73.70973522,5.570897784,19.75296716,0,14100.97838
1906,0.644276357,0.913945895,0,0,3.54932448,0.018196454,0.11138246,93.24998316,466.4356479,0,0,0,6.47E-06,0,0,6.03E-04,0.922864309,13.95964537,73.46173851,5.607842107,19.60693136,0,14766.45012
1907,0.726915977,0.922997028,0,0,3.674457368,0.016966195,0.10398923,94.56080194,480.3174564,0,0,0,6.51E-06,0,0,6.07E-04,0.933557019,14.21677499,76.00444514,5.92575152,20.14449075,0,16264.98721
1908,0.703232591,0.932378464,0,0,3.67587664,0.021404879,0.12765503,95.71237193,482.582634,0,0,0,6.54E-06,0,0,6.11E-04,0.943978146,14.40742286,76.856238,5.975251674,20.34218955,0,15590.71312
1909,0.7293531,0.939463987,0,0,3.690048662,0.036714367,0.21121463,96.4666946,480.6894688,0,0,0,6.58E-06,0,0,6.16E-04,0.954146693,14.46573428,76.4408771,6.041715332,20.10967131,0,16371.00547
1910,0.765726395,0.945592087,0,0,3.767608107,0.042342327,0.24301505,97.77187103,491.4713622,0,0,0,6.62E-06,0,0,6.20E-04,0.964867509,14.73060447,78.48124343,6.225241543,20.6023284,0,17123.07052
1911,0.781014654,0.887403675,0,0,3.725917532,0.047217079,0.27037941,98.42938116,482.3736484,0,0,0,6.66E-06,0,0,6.24E-04,0.976172007,14.67937454,76.73370569,6.205453711,20.00760743,0,17244.18549
1912,0.819966191,0.85083987,0,0,3.709100468,0.055977137,0.31844894,99.26614632,477.9889215,0,0,0,6.70E-06,0,0,6.29E-04,0.99242033,14.7136648,75.83160819,6.219463911,19.68089243,0,17989.19691
1913,0.88953397,0.82034848,0,0,3.787939036,0.05934571,0.33694139,100.6125584,488.2676035,0,0,0,6.74E-06,0,0,6.33E-04,1.011440097,14.92180765,77.5799616,6.45387962,20.00732869,0,19072.75319
1914,0.811491369,0.809204505,0,0,3.764418792,0.064801984,0.36726542,102.2840587,494.4978826,0,0,0,6.77E-06,0,0,6.36E-04,1.032129514,15.24149746,79.77807343,6.499176733,20.59248109,0,17594.43406
1915,0.802991659,0.797401958,0,0,3.722337783,0.084000629,0.47153519,103.0579197,484.2476849,0,0,0,6.81E-06,0,0,6.41E-04,1.054619583,15.23213103,78.35040062,6.482772073,20.06142458,0,17573.11604
1916,0.86533079,0.799710226,0,0,3.744207069,0.10465075,0.58467971,104.0889435,482.954266,0,0,0,6.85E-06,0,0,6.46E-04,1.077791382,15.34284718,78.27985155,6.601680858,19.90829861,0,19065.48428
1917,0.896621585,0.802745574,0,0,3.826396856,0.11034348,0.61870744,105.4397415,492.9600448,0,0,0,6.89E-06,0,0,6.51E-04,1.100255613,15.500365,80.45481807,7.003710361,20.17756104,0,19906.99893
1918,0.887395559,0.80603585,0,0,3.83059738,0.10461425,0.58914082,106.7459316,496.2420731,0,0,0,6.93E-06,0,0,6.55E-04,1.121226709,15.70439103,81.61294814,7.118191256,20.36895158,0,19743.24497
1919,0.780860402,0.811159148,0,0,3.722641135,0.10155164,0.57214502,108.095107,490.9794171,0,0,0,6.96E-06,0,0,6.59E-04,1.140233478,15.91565271,81.67724386,6.926922673,20.36863821,0,16994.78687
1920,0.903060101,0.813518455,0,0,3.813010121,0.071874804,0.41169313,109.1336385,498.8745999,0,0,0,7.01E-06,0,0,6.64E-04,1.157633765,16.03665614,82.96992111,7.318815146,20.4023951,0,18802.69892
1921,0.793835864,0.861299333,0,0,3.661222702,0.05599481,0.32444592,109.809348,486.6136242,0,0,0,7.05E-06,0,0,6.68E-04,1.173417685,16.0101613,81.18725519,7.146950074,19.84610877,0,16049.70593
1922,0.843896663,0.853369204,0,0,3.658333723,0.10093674,0.56921203,110.4858104,484.8273418,0,0,0,7.09E-06,0,0,6.73E-04,1.188779372,16.07300912,80.53069431,7.252038815,19.4742784,0,16950.896
1923,0.959559001,0.86148441,0,0,3.88124621,0.13753371,0.77479139,112.2535641,514.2343951,0,0,0,7.13E-06,0,0,6.78E-04,1.205120978,16.4693053,86.27583424,8.013836332,20.41782521,0,19723.67202
1924,0.970359441,0.867663331,0,0,3.774809016,0.14595489,0.82730698,112.633506,499.0974144,0,0,0,7.17E-06,0,0,6.82E-04,1.222219042,16.41564777,83.21123114,7.790296572,19.77882376,0,19521.89407
1925,0.983699121,0.870847171,0,0,3.790606982,0.15281139,0.86947278,113.6704269,502.6957688,0,0,0,7.21E-06,0,0,6.87E-04,1.237791101,16.84168156,84.06174423,7.983263812,19.75345484,0,19738.88984
1926,0.971193664,0.875288161,0,0,3.724383638,0.16877181,0.96266008,114.5456303,499.0418204,0,0,0,7.25E-06,0,0,6.92E-04,1.252612106,17.14732508,84.16877083,8.057166102,19.57302011,0,19808.91323
1927,1.071982298,0.914815243,0,0,3.850357382,0.19366311,1.1076116,115.74748,515.0910884,0,0,0,7.29E-06,0.004945027,0,6.96E-04,1.266765284,17.43232174,86.52753525,8.499773807,19.87550986,0,21139.78229
1928,1.076174298,0.918261907,0,0,3.828134932,0.2132805,1.2252077,116.7958666,515.8400889,0,0,0,7.32E-06,0.030139896,0,6.99E-04,1.279785085,17.62700285,87.11586337,8.569023695,19.91593076,0,21065.04746
1929,1.156951387,0.945536477,0,0,3.890215994,0.20802541,1.2037865,118.0199977,527.0535755,0,0,0,7.35E-06,0.003329301,0,7.02E-04,1.290827582,17.86727278,89.37670247,8.894481948,20.27497394,0,22402.21952
1930,1.072886478,1.022800884,0,0,3.907622806,0.17035764,0.99750344,119.6701788,535.0349028,0,0,0,7.36E-06,-0.026051043,0,7.03E-04,1.300370355,18.10997615,91.59573863,8.841770878,20.95238859,0,20792.33986
1931,0.968671726,1.033130291,0,0,3.699193086,0.11326202,0.6766021,119.9075078,504.8981345,0,0,0,7.38E-06,-0.003829208,0,7.06E-04,1.307318192,17.9582942,86.48531867,8.206316153,19.78298346,0,18348.146
1932,0.880274393,0.934985061,0,0,3.701120519,0.085847633,0.51911084,121.4219873,510.1823315,0,0,0,7.40E-06,7.43E-04,0,7.08E-04,1.314106352,18.10001304,87.90725373,8.142484302,20.16181555,0,16151.1052
1933,0.923452608,0.931801343,0,0,3.673991696,0.1016274,0.61081444,122.3437659,508.1160121,0,0,0,7.43E-06,8.08E-04,0,7.11E-04,1.319777787,18.14058312,87.73926442,8.102332977,20.01961331,0,16995.04081
1934,1.000687974,0.920029755,0,0,3.817622407,0.15202423,0.91252255,123.9532999,528.033166,0,0,0,7.47E-06,8.78E-04,0,7.15E-04,1.326062979,18.32411359,91.49703968,8.603675585,20.70261784,0,18679.91277
1935,1.050596869,0.918684315,0,0,3.826763235,0.22028466,1.3303298,124.8946044,529.4409406,0,0,0,7.50E-06,9.54E-04,0,7.19E-04,1.33245233,18.31731965,91.90214074,8.779424673,20.54319704,0,20077.94332
1936,1.150366722,0.927069389,0,0,3.972008023,0.28820401,1.7570203,126.4647048,550.0398549,0,0,0,7.55E-06,0.001037276,0,7.24E-04,1.338689989,18.65286964,95.83484543,9.362043925,21.16418654,0,21597.57179
1937,1.231103105,0.904516492,0,0,3.977215074,0.34372195,2.1186454,127.1823371,550.6109419,0,0,0,7.58E-06,0.001127477,0,7.28E-04,1.346525353,18.735883,95.84567433,9.575630542,20.85060471,0,23231.71203
1938,1.161421971,0.907321542,0,0,3.879546431,0.39883954,2.4891541,127.905393,535.4268485,0,0,0,7.61E-06,0.001225424,0,7.31E-04,1.355126677,18.72062801,93.23706062,9.133612085,20.283818,0,21542.97587
1939,1.232613704,0.905880028,0,0,4.010820601,0.43390074,2.745053,129.5013568,554.5379171,0,0,0,7.64E-06,0.001332062,0,7.35E-04,1.366829172,18.98792969,97.34535423,9.632984019,21.02085333,0,23010.26881
1940,1.332494478,0.893463629,0,0,4.026253626,0.50172554,3.2190952,130.1349943,550.4654056,0,0,0,7.69E-06,0.001448183,0,7.41E-04,1.379589207,18.93380648,96.49612887,9.961368881,20.56627575,0,25159.07412
1941,1.35733239,0.876081403,0,0,4.050294267,0.64957282,4.2240743,132.2180939,552.9500651,0,0,0,7.73E-06,0.00157415,0,7.45E-04,1.427063176,19.03403078,97.09407345,10.19371174,20.46203137,0,26113.9497
1942,1.359049319,0.897314522,0,0,4.114193284,0.84353078,5.585489,134.7060241,560.1841861,0,0,0,7.76E-06,0.001710955,0,7.48E-04,1.529818545,19.21018323,98.65719695,10.34548378,21.01419377,0,26702.04279
1943,1.402945825,0.892124843,0,0,4.114085782,0.80476688,5.4576739,136.6296869,561.0185503,0,0,0,7.79E-06,0.001859737,0,7.52E-04,1.677793207,19.22648995,99.48634644,10.64406286,20.76469901,0,27110.34859
1944,1.387913119,0.898318952,0,0,4.111269896,0.41764093,2.9606569,138.9310562,569.4275578,0,0,0,7.83E-06,0.002021507,0,7.56E-04,1.853743997,19.45467137,102.0083052,10.97214997,20.91812228,0,26578.15151
1945,1.180916482,0.898822172,0,0,3.970406317,0.20111842,1.5076942,141.022964,562.3881403,0,0,0,7.86E-06,0.002197258,0,7.60E-04,2.046836624,19.53099873,102.3868629,10.81105837,20.63041519,0,23414.92286
1946,1.294211066,0.982947007,0,0,3.971696435,0.27970458,2.0726649,142.7064022,555.289963,0,0,0,7.89E-06,0.002388349,0,7.64E-04,2.242235208,19.68948842,102.6581835,10.80993836,20.3059335,0,23137.29124
1947,1.449894938,1.013635265,0,0,4.004289599,0.34838359,2.6369074,144.7944965,563.4037754,0,0,0,7.94E-06,0.002596315,0,7.69E-04,2.428654505,19.91609513,104.1573676,11.48967842,20.19099947,0.003372839,25978.58013
1948,1.541746758,1.021788966,0,0,4.123520873,0.33316898,2.6243892,147.2720295,586.53608,0,0,0,7.98E-06,0.003327672,0,7.73E-04,2.589644896,20.34906056,108.0964174,12.19576499,20.65035706,0.023611977,27162.31675
1949,1.51503408,1.032229109,0,0,4.095746551,0.31424196,2.5926444,150.2157149,588.4410387,0,0,0,7.99E-06,0.02463759,0,7.75E-04,2.714013981,20.9091959,109.1544258,11.86397123,21.08117938,0.063741035,26198.85137
1950,1.695680787,1.04543439,0,0,4.331260791,0.32876887,2.8441101,152.2010084,619.9439709,0,0,0,8.05E-06,0.10531435,0,7.81E-04,2.786823806,21.60140457,113.8598472,13.13214183,22.10581056,0.16053368,29148.54682
1951,1.817356704,1.263788462,0,0,4.212336067,0.33222262,3.0430784,155.2719352,593.1994506,0,0,0,8.09E-06,0.2343219,0,7.85E-04,2.830792646,21.71096706,109.0909544,13.15219389,20.39818818,0.23983988,30378.93497
1952,1.85187593,1.291508658,0,0,4.278249967,0.32854487,3.2228257,160.5733576,606.95634,0,0,0,8.10E-06,0.3628351,0,7.87E-04,2.873469224,22.39378605,112.6182109,13.48661504,20.95793435,0.24565292,30772.87938
1953,1.905887196,1.288662579,0,0,4.400134891,0.31999622,3.3863087,165.6818323,623.9750548,0,0,0,8.12E-06,0.48047903,0,7.90E-04,2.918473221,23.08627653,116.7765378,14.05062035,21.60093971,0.24572915,31392.44296
1954,1.955325831,1.342683244,0,0,4.475107773,0.29457384,3.4048632,170.3710079,628.9096635,0,0,0,8.14E-06,0.59576061,0,7.91E-04,2.965305231,23.5182693,118.7896929,14.35262782,21.65473895,0.24580572,31601.64062
1955,2.138786817,1.387820683,0,0,4.585745112,0.26311875,3.3346824,174.7404471,641.3267253,0,0,0,8.18E-06,0.70910415,0,7.96E-04,3.016004168,23.78869162,122.5425815,15.35988489,21.61194057,0.24588273,34555.40272
1956,2.291039468,1.446283643,0,0,4.844401489,0.22075982,3.0796375,180.6711175,673.806229,0,0,0,8.21E-06,0.82044371,0,8.00E-04,3.06769313,24.39548109,129.82302,16.40773077,22.72448276,0.24595899,37118.77109
1957,2.384773,1.477494579,0,0,5.084522572,0.18587639,2.8571248,186.0555677,695.9496131,0,0,0,8.25E-06,0.92977447,0,8.03E-04,3.122765936,25.10938271,135.5915206,17.20228851,23.82634945,0.24603635,38873.75431
1958,2.467095469,1.528597347,0,0,5.060488043,0.17928487,2.9954591,188.3855399,661.2854858,0,0,0,8.29E-06,1.0371306,0,8.08E-04,3.184188319,25.26871426,129.2085836,17.04310474,22.2466504,0.2461131,39341.99136
1959,2.603672914,1.473668289,0,0,5.186762349,0.18081021,3.2476716,192.6867573,665.4367222,0,0,0,8.33E-06,1.1424694,0,8.12E-04,3.250322629,25.78456832,131.2104974,17.51526633,22.13695045,0.30755864,41319.47351
1960,2.728446849,1.461519532,0,0,5.288213084,0.17259465,3.3209398,197.2611005,668.565663,0,0,0,8.37E-06,1.2458107,0,8.17E-04,3.323928526,26.12794679,133.3368149,18.13798676,22.06866314,0.4304021,42970.73471
1961,2.75210185,1.531158202,0,0,5.280187775,0.16861102,3.4304351,205.1383413,701.0053453,0,0,0,8.37E-06,1.346892,0,8.17E-04,3.545375735,26.8897385,143.5652635,18.73899699,23.37357314,0.55328481,48370.7476
1962,2.868392579,1.520724684,0,0,5.268371109,0.17112099,3.6249821,207.2122992,678.8492234,0,0,0,8.41E-06,1.4460951,0,8.21E-04,3.678783292,27.3913443,140.105892,19.33292939,22.55009464,0.61483924,49373.46267
1963,3.036186161,1.527209311,0,0,5.437875743,0.18314033,3.9881367,216.1922656,741.3196016,0,0,0,8.39E-06,1.5429261,0,8.19E-04,3.803776307,28.74464761,156.130954,20.52084737,24.60921093,0.55366285,50918.54792
1964,3.193585727,1.518253087,0,0,5.259909465,0.20130699,4.4326257,216.556163,689.11146,0,0,0,8.44E-06,1.6379776,0,8.24E-04,3.945754292,28.60741633,146.4547756,21.25062666,22.37762398,0.49245891,52831.63767
1965,3.342046615,1.549410355,0,0,5.270010253,0.2250418,4.9089192,222.6664157,709.3122963,0,0,0,8.46E-06,1.7308461,0,8.27E-04,4.115195266,29.97215368,153.4053912,22.08301054,22.64997293,0.4926084,54063.80178
1966,3.50172055,1.551765281,0,0,5.285174796,0.26721734,5.6248074,226.3106958,710.9414665,0,0,0,8.51E-06,1.8217969,0,8.32E-04,4.311197356,31.55306755,156.4949809,22.8477914,22.43429714,0.61550021,55269.31676
1967,3.625966014,1.595865386,0,0,5.390458849,0.32052973,6.3547572,232.3331465,746.2098209,1.25E-05,0,6.90E-05,8.54E-06,1.9105949,0,8.37E-04,4.481777635,33.16777605,164.7753162,24.19623738,23.58529354,0.7384486,54762.8971
1968,3.834595266,1.546993091,0,0,5.370373092,0.40423022,7.3324415,235.3354027,740.4824182,8.80E-05,0,4.86E-04,8.63E-06,1.9976935,0,8.46E-04,4.618299686,34.38157284,165.0957088,25.41081254,22.82579691,0.67731523,56868.37887
1969,4.061567727,1.543708902,0,0,5.404091613,0.5206411,8.4831718,239.1848516,747.0297315,9.37E-05,0,5.04E-04,0.009824818,2.0817369,0,8.45E-04,4.732615323,34.96181251,169.6815713,26.06506901,22.10048951,0.67751619,58467.8108
1970,4.323514044,1.531929069,0,0,5.549708797,0.6581692,9.5318801,244.4183955,781.0375523,2.47E-05,0,1.09E-04,0.036330653,2.1644992,0,8.52E-04,4.714190308,37.46957853,179.6859547,27.82408407,22.78022432,0.80047128,61529.77979
1971,4.510244869,1.405554242,0,0,5.703748992,0.82992065,10.711494,249.2895331,796.2029425,1.33E-05,0,4.26E-05,0.064586906,2.2451174,0,8.59E-04,4.663522046,38.13342516,183.5355579,28.61726398,23.19511601,0.86210262,61716.79563
1972,4.706494312,1.326937135,0,0,5.971153375,1.0559029,12.24311,257.2102054,868.4735708,1.35E-05,0,4.30E-05,0.082580189,2.3233295,0,8.64E-04,4.93074212,39.56446297,196.6655247,30.23622151,25.52743454,0.86237286,63465.10424
1973,4.975651786,1.318385656,0,0,5.895831576,1.330787,14.085332,260.294725,826.0293132,1.38E-05,0,5.50E-05,0.090214925,2.4006492,0,8.77E-04,5.050826137,39.95714271,186.5259319,31.24009688,23.45564811,0.92401065,66317.71189
1974,4.948149198,1.290549,0,0,5.971643938,1.4191691,14.311146,261.8082771,824.6214022,1.40E-05,0,0.052416219,0.087063163,2.474116,0,8.78E-04,5.034419125,40.69211664,183.6005251,31.07740605,23.59962462,1.0394718,65371.62667
1975,4.9286224,1.303204964,0,0,5.998431374,1.4004084,14.321042,263.0585486,816.9194859,1.42E-05,0,0.19213674,0.072875586,2.545125,0,8.78E-04,5.206812767,41.4767259,177.5130673,30.76637271,23.12965379,1.1646458,64182.76882
1976,5.194661022,1.320205358,0,0,6.237496532,1.5554771,16.011714,269.9482097,856.0634915,1.44E-05,0,0.33759564,0.047412585,2.614347,0,8.80E-04,5.352361697,42.52135697,186.2474273,32.28663209,24.40571792,1.4235416,67153.40876
1977,5.36442864,1.352097971,0,0,6.353178768,1.692355,16.762577,274.0301524,868.4313097,2.14E-06,0,0.42456315,0.022180513,3.5323931,0,8.87E-04,5.499463795,43.27485688,189.2255323,33.05929028,24.38724427,2.1583469,67777.19082
1978,5.581802903,1.2993019,0,0,6.579044818,1.7691766,16.898235,276.3333545,897.4051484,-6.25E-05,0,0.45249588,-0.059867027,4.661461,0,8.95E-04,5.625120896,44.24089207,192.9347955,34.2691933,25.01974419,2.8286901,68023.04188
1979,5.73073214,1.252317648,0,0,6.677231649,1.9203395,17.898313,281.6000656,900.4664227,-2.04E-06,0,0.42017076,-0.17766763,5.0937882,0,9.00E-04,5.807081799,45.13478108,196.0169029,35.01398718,25.21247986,2.8296177,69119.86371
1980,5.650947967,1.244135794,0,0,6.618387125,1.9633226,17.664267,283.3464702,890.5114952,7.94E-05,0,0.35605477,-0.12485274,5.1732709,0,9.02E-04,5.872959052,45.97852705,194.391242,34.76440147,25.23254566,2.8304823,68783.84557
1981,5.539335981,1.252813549,0,0,6.57778223,1.7391266,16.187192,279.7894207,875.7816094,1.71E-05,0,0.32601335,0.11779446,4.4274361,0,9.03E-04,5.805407446,46.37436562,189.1686139,34.11541673,24.87329597,2.9541119,66688.82722
1982,5.477249508,1.258145478,0,0,6.915258578,1.6205522,15.97381,287.6693154,967.4292983,-8.23E-05,0,0.33083911,0.22216908,3.5575865,0,8.94E-04,6.043062728,47.66689068,206.8844648,34.15609141,28.27220571,2.9550432,65532.30175
1983,5.483062193,1.433024176,0,0,6.625402214,1.8456854,16.384525,281.6176584,862.0214943,-2.71E-05,0,0.33559498,0.09748991,3.8040369,0,8.87E-04,6.06583408,47.6454021,183.8358223,33.28512898,24.45951343,3.2014371,64552.41617
1984,5.619005091,1.461224853,0,0,6.815018955,1.954181,14.927399,285.0030452,889.7020107,8.66E-05,0,0.48356263,0.027417786,4.8805395,0,8.93E-04,5.996375963,48.69349353,189.3335257,34.32486538,25.32627636,3.570683,65309.89915
1985,5.678895003,1.499743779,0,0,6.922761989,1.930951,13.863624,285.6752697,906.9368199,2.16E-04,0,0.56320674,0.085787554,5.2553933,0,9.02E-04,5.996554239,49.41563613,190.4568857,34.8615092,25.83243998,3.6945657,65474.08715
1986,5.784334368,1.530113569,0,0,7.013703662,2.0447892,14.595216,290.8084488,914.5218093,2.16E-04,6.84E-04,0.57273931,0.044305139,5.6896951,0,9.08E-04,6.123193923,50.21167874,195.6652235,35.24652923,25.91211685,3.9411958,65479.27148
