; default inputs for the emissions & RF implemented in Hector v 3.1 but not in GCAM,,,,,,,,,,,,,,,,,,
; date March Tues 21 2023,,,,,,,,,,,,,,,,,,
; UNITS:,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,Gg  year-1,  W m-2 year-1,  W m-2 year-1,Gg year-1,Gg  year-1,Gg   year-1
1952,76.508762,2.4120426,7.6734014,0,16.078842,40.441283,123.26435,0.21725302,4558.7052,0,0,1.4414744,0,-0.149759207,0.180814011,-0.002030065,0,0
1953,81.681224,2.8478934,7.7034458,0,20.201055,45.581432,124.06078,1.3575508,4600.7084,0,0,2.100408,0,-0.152410725,0.180487675,-2.28E-04,0,0
1954,86.86347,3.2763156,7.760213,0,25.212381,51.892411,124.75392,3.6198833,4629.2231,0,0,2.8888848,0,-0.155062243,0.180158046,-0.004070821,0,0
1955,91.980019,3.6788015,7.6370702,0,30.727319,59.871881,125.74327,6.4848679,4666.3367,0,0,3.5564777,0,-0.157713761,0.179825169,0.001049355,0,0
1956,97.008491,4.2759912,7.5430316,0,33.546756,66.950489,126.58168,9.1561662,4699.2729,0,0,4.5322658,0,-0.160365279,0.179489006,0.006640162,0,0
1957,102.11597,4.9612019,7.3765313,0,32.871446,72.204141,127.41838,11.488509,4733.2024,0,0,5.9875108,0,-0.163016797,0.179149521,0.004342369,0,0
1958,107.206,5.6330503,6.9087313,0,34.746284,80.925329,128.42262,14.781202,4771.3965,0,0,7.120204,0,-0.165668315,0.178806754,0.002605294,1.55E-04,1.53E-05
1959,112.29185,6.3880226,6.8760458,0,43.506257,93.983467,129.47587,18.063698,4808.726,0,0,8.0253807,0,-0.168319833,0.178460757,8.68E-04,0.001246036,1.22E-04
1960,117.2597,7.3201718,7.2392631,0,56.281481,107.5417,130.53321,21.750437,4847.0424,0,0,9.5885732,0,-0.169716988,0.178111464,-8.68E-04,0.002375087,2.31E-04
1961,121.58986,8.4287849,7.4514735,0.001861801,70.618557,123.80387,131.26152,27.278298,4864.0212,0,0,11.884386,0,-0.170424058,0.174842591,-0.002605324,0.003546415,2.49E-04
1962,125.71015,9.6127678,7.5805279,0.045181371,86.214551,144.89716,132.4011,32.049021,4895.6486,0,0,14.500089,0,-0.171131128,0.018878478,-0.004342521,0.004920676,2.53E-04
1963,128.88013,10.949721,7.9110854,0.24720738,101.83231,167.67883,132.99126,37.52532,4904.2354,0,0,17.280228,0,-0.171838199,-0.715813972,-0.007869931,0.005972759,3.52E-04
1964,129.76929,12.657214,8.4778946,0.46848862,116.30072,189.8766,134.07707,49.914046,4933.087,0,0,20.771971,0,-0.172545269,-0.620300396,-7.60E-04,0.033580017,0.001030371
1965,129.69213,14.528257,9.0358315,0.58010695,130.83984,213.3919,135.19804,70.507935,4953.0596,0,0,25.0603,0,-0.173252339,-0.29272932,0.015948649,0.11324642,0.002140689
1966,129.70542,16.547774,9.5008952,0.77191369,147.99606,240.15802,136.46754,94.258765,4976.4474,0,0,30.477075,0,-0.173959409,0.116909652,0.069786165,0.20275693,0.003103097
1967,129.68847,18.918172,9.9208119,1.0373,169.42177,269.58286,137.66763,116.32544,4995.4184,0,0,36.036945,0,-0.174666479,-0.076337447,0.24404072,0.26151045,0.003754249
1968,129.73308,21.713594,10.295172,1.3673824,195.13757,299.71437,139.24379,133.08156,5029.5667,0,0.009237978,40.359034,0,-0.175373549,0.001120993,0.44305972,0.29037411,0.005543179
1969,129.76058,24.938178,10.638634,1.7120901,220.72612,327.55328,140.05867,146.61896,5026.2804,0,0.18322115,44.144508,0,-0.176080619,0.074859218,0.55613635,0.30862539,0.03648951
1970,129.69302,28.576904,11.00827,1.8909658,245.38621,354.60102,141.52757,173.56366,5048.3132,0,0.60795801,49.037394,0,-0.176787689,0.078910079,0.64373178,0.34789664,0.11813403
1971,129.60227,32.729139,11.452529,2.1402118,276.44309,387.53989,143.1196,217.72405,5067.5026,0,0.8564576,55.790888,0,-0.177492633,-0.03213341,0.78786166,0.40686343,0.2232129
1972,129.65777,37.465523,11.97792,2.5517628,314.22879,427.68026,144.52172,267.60333,5079.1924,0,0.87667663,61.456633,0,-0.178133664,0.049119654,1.0951867,0.4721474,0.31882408
1973,129.79157,42.979262,12.585161,2.92937,338.0693,454.71123,146.54158,301.85553,5118.3195,0,0.82240702,65.420113,0,-0.178774696,0.155228831,1.5930673,0.54390644,0.39726303
1974,129.76026,49.247959,13.447442,3.5184015,340.6055,453.22872,147.80664,327.35544,5113.8208,0,0.76119143,71.666995,0,-0.179415727,0.102790661,2.1806547,0.65809554,0.67241083
1975,129.65616,57.565811,14.538442,4.2176868,337.71465,440.16522,148.91662,384.99818,5104.4298,0,0.80304672,79.153904,0,-0.180056758,-0.204969017,2.8018363,0.8287437,1.2682709
1976,129.63321,57.24638,15.386466,4.743647,329.27602,426.10768,150.23158,475.43135,5104.2152,0,0.82394648,92.664426,0,-0.18069779,0.042795931,3.4107057,0.98712807,1.8435573
1977,129.63647,55.875241,15.71703,5.1782548,306.11158,404.2283,152.04264,533.0325,5117.6518,0,0.93269902,109.06413,0,-0.181338821,0.128454013,3.8826089,1.0852977,2.1420878
1978,130.48849,72.245349,15.529417,5.5214166,278.45958,383.9896,153.91731,529.79652,5132.0601,0,1.277913,112.78031,0,-0.181979852,0.150663548,4.2701212,1.1209157,2.1599238
1979,128.37989,94.634628,14.991238,6.1020639,271.13342,394.80033,155.58904,518.50501,5138.651,0,1.7595655,113.22088,0,-0.182620884,0.14731143,4.6513697,1.1328091,2.0579417
1980,125.08456,120.23426,14.760861,7.2362595,276.09356,398.43779,157.04196,513.02719,5131.8984,0,2.0330453,118.29604,8.17E-05,-0.183261915,0.109190157,5.1129913,1.1562096,2.1545661
1981,126.52811,128.45086,13.920115,8.6372447,271.00597,403.07178,158.51506,516.86109,5123.4643,0,1.96562,122.37567,6.97E-04,-0.183902946,0.075737275,6.0090215,1.1742814,2.4863888
1982,129.38621,128.57689,13.885459,9.2748324,277.72577,391.79861,159.18065,532.93449,5083.3728,0,1.6573364,125.26367,0.001578501,-0.184563462,-0.15641584,6.4693449,1.352411,3.0131287
1983,130.75989,150.74703,15.564841,9.057039,353.29433,385.70972,160.09109,547.19948,5047.3484,0,1.3378778,129.4055,0.002017846,-0.185305135,-0.677594526,6.0034055,1.378774,3.8198142
1984,134.9934,167.86607,17.177696,10.537606,352.61795,438.30954,162.15076,546.6524,5054.1956,0,1.2391705,137.14097,0.004307161,-0.186046808,-0.228907835,6.3412338,1.1329507,4.7987259
1985,138.44665,191.20489,18.042992,12.093107,321.80334,487.46531,164.43684,559.24581,5072.7864,0,1.4290266,148.48134,0.012966035,-0.186788481,-0.011715701,7.6862714,1.1864916,5.5359652
1986,134.66824,226.48099,17.343175,11.156209,363.19165,561.19711,166.53505,605.54478,5079.9439,0,2.1480617,163.26271,0.028102657,-0.187530153,-1.47E-04,8.6199267,1.453026,5.6626388
1987,140.05915,234.71551,15.986362,11.176584,377.17492,543.59326,168.70781,636.85035,5087.8651,0.001157823,3.2631248,177.25124,0.044783508,-0.188271826,0.062169756,9.1692428,1.7364871,5.2412687
1988,134.89421,225.34631,14.052169,12.063592,324.40759,433.01446,171.54521,645.54402,5119.7697,0.34924766,5.2661192,185.3279,0.060567348,-0.189013499,0.110247934,10.094657,1.770198,4.7030971
1989,105.50252,212.83728,10.119863,11.292045,246.46809,357.7641,174.22363,713.52261,5139.3872,0.72136249,10.730464,189.56819,0.076147787,-0.189755172,0.142615462,10.904862,1.6702493,4.3864096
1990,86.426532,176.8456,7.0905085,10.591201,208.25652,333.97703,176.36773,658.40311,5137.248,1.5203264,17.768055,192.30881,0.091767095,-0.190496845,0.140795312,10.051338,1.7373255,4.2741531
1991,85.142226,120.64491,6.9542228,10.775591,159.81289,286.27307,177.30503,474.47964,5089.9323,6.9394223,22.06288,185.52075,0.10715402,-0.190962841,-0.414818578,9.6580528,1.6735462,4.1585749
1992,85.437279,74.361852,5.3089984,10.120439,106.91739,227.43518,179.3441,361.04368,5056.1355,22.26499,24.233416,194.061,0.12273589,-0.191297551,-1.683576748,10.784362,1.4631107,3.8127392
1993,84.458339,50.567396,3.463778,8.6771649,84.3251,231.9618,179.76429,256.33383,5078.4684,34.33223,22.551362,208.33854,0.13825367,-0.19163226,-0.817084404,11.612337,1.2514505,3.3180441
1994,86.05046,37.565451,4.6095776,8.163643,85.893495,238.58315,178.03958,159.08791,5003.2837,45.287421,24.423112,237.88968,0.15358509,-0.19196697,-0.081385008,11.303115,1.1962062,2.9604627
1995,80.480245,23.473127,5.7076242,7.6747577,86.264975,210.72453,180.13151,95.783763,5016.3948,51.095458,27.59918,230.3453,0.16982122,-0.192301679,0.085307721,11.011358,1.0842597,2.8923304
1996,75.256035,13.005309,4.6522227,5.5242189,85.278741,170.78176,183.444,59.514335,5297.7083,53.568363,26.00128,224.86947,0.23841137,-0.192636389,0.145692226,10.510994,0.84755661,2.8654227
1997,75.489912,10.398164,3.7691062,3.4559389,86.341446,160.63531,180.149,29.550907,5288.9251,55.763481,29.370536,240.5221,0.31501343,-0.192971099,0.166902489,9.8242768,0.76826308,2.8566852
1998,72.916263,12.992477,3.9615346,2.9318362,86.348141,156.67666,176.1082,23.412636,5175.5355,55.956781,28.471196,234.46613,0.38665542,-0.193305808,0.171092583,10.323837,0.76943857,2.701239
1999,72.96355,14.054175,3.9749853,3.1538842,82.703538,140.42544,168.37661,18.420173,5112.4264,58.338707,25.741051,252.31636,0.49435229,-0.193640518,0.17324185,10.262658,0.7706312,2.1509855
2000,72.651408,9.4043884,3.9867142,2.3476518,76.330076,122.76605,165.25876,19.471227,5074.2696,56.341686,25.730152,263.60627,0.57423278,-0.193975227,0.174582417,9.4801348,0.77151922,1.9694412
2001,70.656969,5.9590471,3.2771364,1.1600545,68.271466,111.64066,165.599,19.806901,5094.2258,56.368781,24.490463,261.60586,0.63867332,-0.194309937,0.170843036,8.8337936,0.74608572,2.3248261
2002,70.456674,3.1513602,2.420559,0.95011524,63.484809,101.90454,161.14055,12.302716,5096.5932,50.843174,25.156097,270.32175,0.73327062,-0.194644646,0.176522258,8.3685909,0.67660085,2.2797577
2003,69.839024,5.7693016,1.7336337,0.74505988,62.277955,97.844828,158.92828,10.122917,5113.7538,44.441172,25.070909,287.30923,0.85366012,-0.194979356,0.165150043,8.0831154,0.60195554,2.0262772
2004,66.998563,9.216749,1.4729969,0.75667708,60.966802,87.654103,156.21655,9.7469995,5141.4447,49.135801,28.554887,307.57676,0.97410928,-0.195314066,0.171903289,7.5267646,0.55294607,2.1192661
2005,63.195607,4.6297025,1.8139658,0.58070615,60.331179,71.956593,154.12291,7.5405195,5209.9819,53.955471,33.447493,329.52471,1.0845927,-0.195648775,0.149807853,6.9433284,0.46971744,1.8947828
2006,60.048081,0.6450641,1.7510311,0.58710647,63.037203,65.575271,152.41471,9.3190485,5272.2746,51.911598,36.489809,346.30497,1.1852524,-0.195983485,0.124554113,6.3118449,0.43579597,1.5902358
2007,57.257154,4.5089203,1.5545493,0.78280059,64.737513,61.623755,147.28895,9.6981304,5250.6823,49.953532,37.109679,357.26506,1.2649376,-0.196318194,0.121419389,5.7707437,0.59162888,1.7021554
2008,56.837697,8.3395339,1.9164483,0.45696793,63.060877,57.108479,144.47281,6.337645,5191.6855,54.881457,33.091627,362.72449,1.3164863,-0.196652904,0.133277034,5.5737514,0.63840472,1.6171325
2009,55.355253,5.7877004,1.6755174,0.3835494,60.065148,54.788238,144.24254,3.7694324,5145.2658,61.506343,32.081369,366.5558,1.4335012,-0.196987614,0.106684212,5.2570896,0.47723148,1.7272846
2010,56.090865,4.4070317,1.4644148,0.65896445,58.86009,52.271203,142.6745,2.4614781,5179.9719,65.209531,29.851794,361.74691,1.3375544,-0.197322323,0.137987555,4.8975548,0.39655186,1.8511656
2011,57.565927,4.6237938,2.0468287,0.85601742,62.415615,52.120722,140.42156,3.0036158,5252.9333,67.690592,28.645628,366.94427,1.1291345,-0.197657033,0.109056913,4.3361773,0.39105944,2.096153
2012,59.464919,5.4529267,2.0520518,0.7168607,70.235225,53.35878,136.71475,3.0096674,5232.3317,63.311547,25.468261,356.29002,0.98551995,-0.197991742,0.138675181,3.8379813,0.41594871,1.7328717
2013,62.512861,6.5167934,1.9408617,0.61330322,75.740842,54.819887,133.39273,1.8384424,5231.2321,59.817791,19.467118,342.89828,0.87225171,-0.198326452,0.157671543,3.5745493,0.44442215,0.96258078
2014,53.5475,2.8024,1.6696,1.114899,54.9365,28.9612,133.6791,1.2625,5358.4982,59.82,22.47,358.8813,1.1516,-0.198661162,0.139778363,3.481,0.3854,1.2299
2015,47.5476,0.8742,1.6696,1.6714,43.5734,14.6096,133.823,0,5404.8069,59.82,22.47,358.8813,1.1516,-0.198995871,0.125800527,3.2933,0.3481,1.3378
2016,45.01716,0.78156,1.515231454,1.61422146,41.88082,12.88774,133.77542,0,5402.94348,60.8428786,21.9901556,351.625206,1.1829135,-0.199330581,0.111822691,3.07158,0.33428,1.29166
2017,42.48672,0.68892,1.360862908,1.55704292,40.18824,11.16588,133.72784,0,5401.08006,61.8657572,21.5103112,344.369112,1.214227,-0.19966529,0.097844854,2.84986,0.32046,1.24552
2018,39.95628,0.59628,1.206494362,1.49986438,38.49566,9.44402,133.68026,0,5399.21664,62.8886358,21.0304668,337.113018,1.2455405,-0.2,0.083867018,2.62814,0.30664,1.19938
2019,37.42584,0.50364,1.052125816,1.44268584,36.80308,7.72216,133.63268,0,5397.35322,63.9115144,20.5506224,329.856924,1.276854,-0.200955883,0.069889182,2.40642,0.29282,1.15324
2020,34.8954,0.411,0.89775727,1.3855073,35.1105,6.0003,133.5851,0,5395.4898,64.934393,20.070778,322.60083,1.3081675,-0.201896862,0.055911345,2.1847,0.279,1.1071
2021,33.28538,0.37899,0.833926213,1.342148655,33.87909,5.50149,133.57155,0,5394.95176,63.8401921,19.2265454,304.67177,1.254602996,-0.202826926,0.041933509,2.06237,0.26903,1.07222
2022,31.67536,0.34698,0.770095156,1.29879001,32.64768,5.00268,133.558,0,5394.41372,62.7459912,18.3823128,286.74271,1.201038492,-0.203746076,0.027955673,1.94004,0.25906,1.03734
2023,30.06534,0.31497,0.706264099,1.255431365,31.41627,4.50387,133.54445,0,5393.87568,61.6517903,17.5380802,268.81365,1.147473988,-0.204654312,0.013977836,1.81771,0.24909,1.00246
2024,28.45532,0.28296,0.642433042,1.21207272,30.18486,4.00506,133.5309,0,5393.33764,60.5575894,16.6938476,250.88459,1.093909484,-0.205551635,0,1.69538,0.23912,0.96758
2025,26.8453,0.25095,0.578601985,1.168714075,28.95345,3.50625,133.51735,0,5392.7996,59.4633885,15.849615,232.95553,1.04034498,-0.206438043,0,1.57305,0.22915,0.9327
2026,25.23528,0.21894,0.514770928,1.12535543,27.72204,3.00744,133.5038,0,5392.26156,58.3691876,15.0053824,215.02647,0.986780476,-0.207313537,0,1.45072,0.21918,0.89782
2027,23.62526,0.18693,0.450939871,1.081996785,26.49063,2.50863,133.49025,0,5391.72352,57.2749867,14.1611498,197.09741,0.933215972,-0.208178117,0,1.32839,0.20921,0.86294
2028,22.01524,0.15492,0.387108814,1.03863814,25.25922,2.00982,133.4767,0,5391.18548,56.1807858,13.3169172,179.16835,0.879651468,-0.209031783,0,1.20606,0.19924,0.82806
2029,20.40522,0.12291,0.323277757,0.995279495,24.02781,1.51101,133.46315,0,5390.64744,55.0865849,12.4726846,161.23929,0.826086964,-0.209874535,0,1.08373,0.18927,0.79318
2030,18.7952,0.0909,0.2594467,0.95192085,22.7964,1.0122,133.4496,0,5390.1094,53.992384,11.628452,143.31023,0.77252246,-0.210706373,0,0.9614,0.1793,0.7583
2031,17.92802,0.08382,0.241007612,0.922171126,21.99688,0.92805,133.29531,0,5384.05172,51.7698,10.82562094,131.008084,0.744561346,-0.211517516,0,0.90757,0.1729,0.7344
2032,17.06084,0.07674,0.222568525,0.892421402,21.19736,0.8439,133.14102,0,5377.99404,49.547216,10.02278988,118.705938,0.716600232,-0.212307963,0,0.85374,0.1665,0.7105
2033,16.19366,0.06966,0.204129437,0.862671678,20.39784,0.75975,132.98673,0,5371.93636,47.324632,9.21995882,106.403792,0.688639118,-0.213077715,0,0.79991,0.1601,0.6866
2034,15.32648,0.06258,0.18569035,0.832921954,19.59832,0.6756,132.83244,0,5365.87868,45.102048,8.41712776,94.101646,0.660678004,-0.213826771,0,0.74608,0.1537,0.6627
2035,14.4593,0.0555,0.167251262,0.80317223,18.7988,0.59145,132.67815,0,5359.821,42.879464,7.6142967,81.7995,0.63271689,-0.214555132,0,0.69225,0.1473,0.6388
2036,13.59212,0.04842,0.148812174,0.773422506,17.99928,0.5073,132.52386,0,5353.76332,40.65688,6.81146564,69.497354,0.604755776,-0.215262798,0,0.63842,0.1409,0.6149
2037,12.72494,0.04134,0.130373087,0.743672782,17.19976,0.42315,132.36957,0,5347.70564,38.434296,6.00863458,57.195208,0.576794662,-0.215949768,0,0.58459,0.1345,0.591
2038,11.85776,0.03426,0.111933999,0.713923058,16.40024,0.339,132.21528,0,5341.64796,36.211712,5.20580352,44.893062,0.548833548,-0.216616043,0,0.53076,0.1281,0.5671
2039,10.99058,0.02718,0.093494912,0.684173334,15.60072,0.25485,132.06099,0,5335.59028,33.989128,4.40297246,32.590916,0.520872434,-0.217261623,0,0.47693,0.1217,0.5432
2040,10.1234,0.0201,0.075055824,0.65442361,14.8012,0.1707,131.9067,0,5329.5326,31.766544,3.6001414,20.28877,0.49291132,-0.217886507,0,0.4231,0.1153,0.5193
2041,9.65632,0.01853,0.0697235,0.633957487,14.28209,0.15651,131.72605,0,5322.43208,30.4061322,3.34120265,18.44822429,0.479428096,-0.218463363,0,0.39941,0.11118,0.50294
2042,9.18924,0.01696,0.064391176,0.613491364,13.76298,0.14232,131.5454,0,5315.33156,29.0457204,3.0822639,16.60767858,0.465944872,-0.218992191,0,0.37572,0.10706,0.48658
2043,8.72216,0.01539,0.059058851,0.593025241,13.24387,0.12813,131.36475,0,5308.23104,27.6853086,2.82332515,14.76713287,0.452461648,-0.219472991,0,0.35203,0.10294,0.47022
2044,8.25508,0.01382,0.053726527,0.572559118,12.72476,0.11394,131.1841,0,5301.13052,26.3248968,2.5643864,12.92658716,0.438978424,-0.219905762,0,0.32834,0.09882,0.45386
2045,7.788,0.01225,0.048394203,0.552092995,12.20565,0.09975,131.00345,0,5294.03,24.964485,2.30544765,11.08604145,0.4254952,-0.220290506,0,0.30465,0.0947,0.4375
2046,7.32092,0.01068,0.043061879,0.531626872,11.68654,0.08556,130.8228,0,5286.92948,23.6040732,2.0465089,9.24549574,0.412011976,-0.220627222,0,0.28096,0.09058,0.42114
2047,6.85384,0.00911,0.037729555,0.511160749,11.16743,0.07137,130.64215,0,5279.82896,22.2436614,1.78757015,7.40495003,0.398528752,-0.220915909,0,0.25727,0.08646,0.40478
2048,6.38676,0.00754,0.03239723,0.490694626,10.64832,0.05718,130.4615,0,5272.72844,20.8832496,1.5286314,5.56440432,0.385045528,-0.221156568,0,0.23358,0.08234,0.38842
2049,5.91968,0.00597,0.027064906,0.470228503,10.12921,0.04299,130.28085,0,5265.62792,19.5228378,1.26969265,3.72385861,0.371562304,-0.221349199,0,0.20989,0.07822,0.37206
2050,5.4526,0.0044,0.021732582,0.44976238,9.6101,0.0288,130.1002,0,5258.5274,18.162426,1.0107539,1.8833129,0.35807908,-0.221493802,0,0.1862,0.0741,0.3557
2051,5.20103,0.00406,0.020186656,0.435696317,9.27305,0.02641,129.60438,0,5239.04874,17.3846094,0.938056143,1.712466056,0.355389803,-0.221579484,0,0.17577,0.07145,0.34449
2052,4.94946,0.00372,0.01864073,0.421630254,8.936,0.02402,129.10856,0,5219.57008,16.6067928,0.865358386,1.541619212,0.352700526,-0.221606245,0,0.16534,0.0688,0.33328
2053,4.69789,0.00338,0.017094804,0.407564191,8.59895,0.02163,128.61274,0,5200.09142,15.8289762,0.792660629,1.370772368,0.350011249,-0.221574086,0,0.15491,0.06615,0.32207
2054,4.44632,0.00304,0.015548878,0.393498128,8.2619,0.01924,128.11692,0,5180.61276,15.0511596,0.719962872,1.199925524,0.347321972,-0.221483005,0,0.14448,0.0635,0.31086
2055,4.19475,0.0027,0.014002952,0.379432065,7.92485,0.01685,127.6211,0,5161.1341,14.273343,0.647265115,1.02907868,0.344632695,-0.221333003,0,0.13405,0.06085,0.29965
2056,3.94318,0.00236,0.012457026,0.365366002,7.5878,0.01446,127.12528,0,5141.65544,13.4955264,0.574567358,0.858231836,0.341943418,-0.22112408,0,0.12362,0.0582,0.28844
2057,3.69161,0.00202,0.0109111,0.351299939,7.25075,0.01207,126.62946,0,5122.17678,12.7177098,0.501869601,0.687384992,0.339254141,-0.220856236,0,0.11319,0.05555,0.27723
2058,3.44004,0.00168,0.009365174,0.337233876,6.9137,0.00968,126.13364,0,5102.69812,11.9398932,0.429171844,0.516538148,0.336564864,-0.220529472,0,0.10276,0.0529,0.26602
2059,3.18847,0.00134,0.007819249,0.323167813,6.57665,0.00729,125.63782,0,5083.21946,11.1620766,0.356474087,0.345691304,0.333875587,-0.220143786,0,0.09233,0.05025,0.25481
2060,2.9369,0.001,0.006273323,0.30910175,6.2396,0.0049,125.142,0,5063.7408,10.38426,0.28377633,0.17484446,0.33118631,-0.219699179,0,0.0819,0.0476,0.2436
2061,2.80139,9.20E-04,0.005825228,0.299431331,6.02076,0.00449,124.79645,0,5050.16298,9.93955833,0.263361767,0.158985329,0.328902266,-0.21923519,0,0.07732,0.0459,0.23592
2062,2.66588,8.40E-04,0.005377134,0.289760912,5.80192,0.00408,124.4509,0,5036.58516,9.49485666,0.242947203,0.143126197,0.326618222,-0.218751817,0,0.07274,0.0442,0.22824
2063,2.53037,7.60E-04,0.004929039,0.280090493,5.58308,0.00367,124.10535,0,5023.00734,9.05015499,0.22253264,0.127267066,0.324334178,-0.218249063,0,0.06816,0.0425,0.22056
2064,2.39486,6.80E-04,0.004480945,0.270420074,5.36424,0.00326,123.7598,0,5009.42952,8.60545332,0.202118076,0.111407935,0.322050134,-0.217726925,0,0.06358,0.0408,0.21288
2065,2.25935,6.00E-04,0.00403285,0.260749655,5.1454,0.00285,123.41425,0,4995.8517,8.16075165,0.181703513,0.095548804,0.31976609,-0.217185404,0,0.059,0.0391,0.2052
2066,2.12384,5.20E-04,0.003584756,0.251079236,4.92656,0.00244,123.0687,0,4982.27388,7.71604998,0.16128895,0.079689672,0.317482046,-0.216624501,0,0.05442,0.0374,0.19752
2067,1.98833,4.40E-04,0.003136661,0.241408817,4.70772,0.00203,122.72315,0,4968.69606,7.27134831,0.140874386,0.063830541,0.315198002,-0.216044216,0,0.04984,0.0357,0.18984
2068,1.85282,3.60E-04,0.002688567,0.231738398,4.48888,0.00162,122.3776,0,4955.11824,6.82664664,0.120459823,0.04797141,0.312913958,-0.215444547,0,0.04526,0.034,0.18216
2069,1.71731,2.80E-04,0.002240472,0.222067979,4.27004,0.00121,122.03205,0,4941.54042,6.38194497,0.100045259,0.032112278,0.310629914,-0.214825496,0,0.04068,0.0323,0.17448
2070,1.5818,2.00E-04,0.001792378,0.21239756,4.0512,8.00E-04,121.6865,0,4927.9626,5.9372433,0.079630696,0.016253147,0.30834587,-0.214187062,0,0.0361,0.0306,0.1668
2071,1.50882,1.80E-04,0.00165795,0.205751345,3.90912,7.30E-04,121.05505,0,4903.14712,5.68298413,0.073907751,0.014775588,0.306884574,-0.213514393,0,0.03408,0.02951,0.16155
2072,1.43584,1.60E-04,0.001523521,0.19910513,3.76704,6.60E-04,120.4236,0,4878.33164,5.42872496,0.068184805,0.013298029,0.305423278,-0.212807489,0,0.03206,0.02842,0.1563
2073,1.36286,1.40E-04,0.001389093,0.192458915,3.62496,5.90E-04,119.79215,0,4853.51616,5.17446579,0.06246186,0.011820471,0.303961982,-0.212066351,0,0.03004,0.02733,0.15105
2074,1.28988,1.20E-04,0.001254665,0.1858127,3.48288,5.20E-04,119.1607,0,4828.70068,4.92020662,0.056738915,0.010342912,0.302500686,-0.211290978,0,0.02802,0.02624,0.1458
2075,1.2169,1.00E-04,0.001120236,0.179166485,3.3408,4.50E-04,118.52925,0,4803.8852,4.66594745,0.05101597,0.008865353,0.30103939,-0.21048137,0,0.026,0.02515,0.14055
2076,1.14392,8.00E-05,9.86E-04,0.17252027,3.19872,3.80E-04,117.8978,0,4779.06972,4.41168828,0.045293024,0.007387794,0.299578094,-0.209637528,0,0.02398,0.02406,0.1353
2077,1.07094,6.00E-05,8.51E-04,0.165874055,3.05664,3.10E-04,117.26635,0,4754.25424,4.15742911,0.039570079,0.005910235,0.298116798,-0.208759451,0,0.02196,0.02297,0.13005
2078,0.99796,4.00E-05,7.17E-04,0.15922784,2.91456,2.40E-04,116.6349,0,4729.43876,3.90316994,0.033847134,0.004432676,0.296655502,-0.207847139,0,0.01994,0.02188,0.1248
2079,0.92498,2.00E-05,5.83E-04,0.152581625,2.77248,1.70E-04,116.00345,0,4704.62328,3.64891077,0.028124188,0.002955118,0.295194206,-0.206900593,0,0.01792,0.02079,0.11955
2080,0.852,0,4.48E-04,0.14593541,2.6304,1.00E-04,115.372,0,4679.8078,3.3946516,0.022401243,0.001477559,0.29373291,-0.205919811,0,0.0159,0.0197,0.1143
2081,0.81269,0,4.26E-04,0.141363939,2.53814,9.00E-05,115.2556,0,4675.23754,3.24927085,0.020790643,0.00134622,0.293536433,-0.20491247,0,0.01501,0.01899,0.1107
2082,0.77338,0,4.03E-04,0.136792468,2.44588,8.00E-05,115.1392,0,4670.66728,3.1038901,0.019180042,0.001214882,0.293339956,-0.203878569,0,0.01412,0.01828,0.1071
2083,0.73407,0,3.81E-04,0.132220997,2.35362,7.00E-05,115.0228,0,4666.09702,2.95850935,0.017569442,0.001083543,0.293143479,-0.202818108,0,0.01323,0.01757,0.1035
2084,0.69476,0,3.58E-04,0.127649526,2.26136,6.00E-05,114.9064,0,4661.52676,2.8131286,0.015958842,9.52E-04,0.292947002,-0.201731087,0,0.01234,0.01686,0.0999
2085,0.65545,0,3.36E-04,0.123078055,2.1691,5.00E-05,114.79,0,4656.9565,2.66774785,0.014348241,8.21E-04,0.292750525,-0.200617506,0,0.01145,0.01615,0.0963
2086,0.61614,0,3.14E-04,0.118506584,2.07684,4.00E-05,114.6736,0,4652.38624,2.5223671,0.012737641,6.90E-04,0.292554048,-0.199477365,0,0.01056,0.01544,0.0927
2087,0.57683,0,2.91E-04,0.113935113,1.98458,3.00E-05,114.5572,0,4647.81598,2.37698635,0.011127041,5.58E-04,0.292357571,-0.198310664,0,0.00967,0.01473,0.0891
2088,0.53752,0,2.69E-04,0.109363642,1.89232,2.00E-05,114.4408,0,4643.24572,2.2316056,0.00951644,4.27E-04,0.292161094,-0.197117403,0,0.00878,0.01402,0.0855
2089,0.49821,0,2.46E-04,0.104792171,1.80006,1.00E-05,114.3244,0,4638.67546,2.08622485,0.00790584,2.96E-04,0.291964617,-0.195897582,0,0.00789,0.01331,0.0819
2090,0.4589,0,2.24E-04,0.1002207,1.7078,0,114.208,0,4634.1052,1.9408441,0.00629524,1.64E-04,0.29176814,-0.194651201,0,0.007,0.0126,0.0783
2091,0.43762,0,2.02E-04,0.097055836,1.64769,0.0012,114.15364,0,4631.96653,1.86679494,0.007758679,0.001050708,0.289520936,-0.193390879,0,0.0071,0.01215,0.07583
2092,0.41634,0,1.79E-04,0.093890972,1.58758,0.0024,114.09928,0,4629.82786,1.79274578,0.009222117,0.001937244,0.287273732,-0.192116615,0,0.0072,0.0117,0.07336
