# File: reeds_wind_curve_CF_avg.csv
# Title: REEDS Wind Curve Capacity Factor average
# Units: Unitless
# Comments: Capacity factor by resource group and resource region
# Source: NREL
# Column types: icn
#  ----------
Wind_Resource_Region,TRG,CF
303,class8,0.223893891
303,class9,0.163665615
304,class10,0.131051415
304,class7,0.300010481
304,class8,0.234319898
304,class9,0.161770943
305,class10,0.137947692
305,class7,0.294570581
305,class8,0.230667121
305,class9,0.171586537
306,class10,0.139651708
306,class9,0.163576145
307,class7,0.292654369
307,class8,0.228029016
307,class9,0.181513423
308,class10,0.109343694
308,class3,0.450793231
308,class4,0.448416862
308,class5,0.446376026
308,class6,0.388922896
308,class7,0.316235146
308,class8,0.239326186
308,class9,0.171044127
309,class10,0.136146256
309,class7,0.295360565
309,class8,0.205201594
309,class9,0.17106247
31,class1,0.478499888
31,class10,0.112962776
31,class3,0.461260884
31,class4,0.447593271
31,class5,0.444290954
31,class6,0.431639683
31,class7,0.346550497
31,class8,0.259350924
31,class9,0.20733982
310,class8,0.210102428
310,class9,0.187385472
311,class8,0.216442944
311,class9,0.188495554
312,class8,0.219069689
312,class9,0.199840104
313,class7,0.27981344
313,class8,0.244573855
313,class9,0.202278448
314,class6,0.376605716
314,class7,0.315037976
314,class8,0.281664137
315,class7,0.303901662
315,class8,0.236882113
315,class9,0.207908338
316,class7,0.320090588
316,class8,0.242967074
316,class9,0.206566573
317,class10,0.137041528
317,class7,0.290612699
317,class8,0.231177328
317,class9,0.183105727
318,class7,0.29471827
318,class8,0.229892048
318,class9,0.203738724
319,class8,0.230799807
319,class9,0.205147781
32,class1,0.49978422
32,class10,0.101603468
32,class2,0.468043309
32,class3,0.456330345
32,class4,0.452150888
32,class5,0.445695376
32,class6,0.416879267
32,class7,0.34002843
32,class8,0.261383025
32,class9,0.191989022
320,class10,0.148637456
320,class6,0.448527839
320,class7,0.36034494
320,class8,0.274852448
320,class9,0.215481361
321,class10,0.154517549
321,class6,0.426683145
321,class7,0.35580729
321,class8,0.271523218
321,class9,0.216209024
322,class10,0.124456204
322,class5,0.458422572
322,class6,0.440828404
322,class7,0.365841444
322,class8,0.284044417
322,class9,0.206093865
323,class10,0.137271953
323,class6,0.436361538
323,class7,0.352410883
323,class8,0.278805053
323,class9,0.210542914
324,class10,0.135739585
324,class6,0.411597616
324,class7,0.342616581
324,class8,0.281922651
324,class9,0.203691609
325,class10,0.141713009
325,class7,0.359743198
325,class8,0.281510088
325,class9,0.214362789
326,class10,0.14525176
326,class6,0.443985185
326,class7,0.361661114
326,class8,0.274557571
326,class9,0.208776751
327,class10,0.159173876
327,class8,0.257973475
327,class9,0.212822588
328,class10,0.161064793
328,class7,0.356878668
328,class8,0.28620732
328,class9,0.216826814
329,class10,0.175359361
329,class8,0.283986735
329,class9,0.229130927
33,class1,0.508864564
33,class10,0.135471675
33,class2,0.465049356
33,class3,0.478636828
33,class4,0.451833135
33,class5,0.444075659
33,class6,0.405773423
33,class7,0.337619081
33,class8,0.263497627
33,class9,0.196568003
330,class8,0.268314796
330,class9,0.233494023
331,class8,0.265398089
331,class9,0.208564388
332,class8,0.269407746
332,class9,0.209265834
333,class10,0.160148648
333,class6,0.437701452
333,class7,0.365741648
333,class8,0.292181324
333,class9,0.217454865
334,class10,0.154328468
334,class6,0.427524085
334,class7,0.356541277
334,class8,0.291494261
334,class9,0.212616137
335,class10,0.149206297
335,class5,0.45868288
335,class6,0.439205482
335,class7,0.355955027
335,class8,0.286487584
335,class9,0.21383558
336,class6,0.445321246
336,class7,0.366037381
336,class8,0.300124764
336,class9,0.226251156
337,class10,0.16365278
337,class6,0.431417613
337,class7,0.362464792
337,class8,0.282413115
337,class9,0.224422852
338,class1,0.523020489
338,class10,0.135796344
338,class2,0.498751094
338,class3,0.491081687
338,class4,0.477859131
338,class5,0.460640986
338,class6,0.442616249
338,class7,0.363650138
338,class8,0.281568363
338,class9,0.211985316
339,class1,0.51950027
339,class10,0.143987692
339,class2,0.50348869
339,class3,0.497403083
339,class4,0.482277538
339,class5,0.465784965
339,class6,0.450309837
339,class7,0.369124849
339,class8,0.284364206
339,class9,0.213637851
34,class10,0.120770326
34,class2,0.446491134
34,class3,0.44312495
34,class4,0.423623058
34,class5,0.412726849
34,class6,0.397497872
34,class7,0.329452784
34,class8,0.255149044
34,class9,0.193039495
340,class10,0.1502471
340,class6,0.443809825
340,class7,0.359659316
340,class8,0.283038059
340,class9,0.215722672
341,class10,0.155147949
341,class7,0.364929954
341,class8,0.303213052
341,class9,0.232138095
342,class6,0.455369393
342,class7,0.403304549
342,class8,0.345812215
343,class10,0.152920196
343,class7,0.35919508
343,class8,0.279047684
343,class9,0.219002297
344,class10,0.167704593
344,class7,0.365108562
344,class8,0.273954045
344,class9,0.226356496
345,class8,0.275431426
345,class9,0.233260546
346,class6,0.426670968
346,class7,0.349935801
346,class8,0.28960809
347,class10,0.146797777
347,class6,0.44593098
347,class7,0.367773395
347,class8,0.28513478
347,class9,0.215049986
348,class7,0.396175703
348,class8,0.265728915
348,class9,0.214931422
349,class5,0.462536349
349,class6,0.455382871
349,class7,0.400146428
35,class1,0.443205709
35,class10,0.112207179
35,class4,0.413075955
35,class5,0.401336505
35,class6,0.388216254
35,class7,0.315003283
35,class8,0.247395395
35,class9,0.182134527
350,class10,0.138191304
350,class2,0.493580688
350,class5,0.451671845
350,class6,0.435341042
350,class7,0.355294972
350,class8,0.278440143
350,class9,0.213612485
351,class10,0.130890302
351,class2,0.495151487
351,class3,0.493868756
351,class4,0.476650192
351,class5,0.459456891
351,class6,0.441678353
351,class7,0.365225997
351,class8,0.279965007
351,class9,0.208623135
352,class1,0.518125304
352,class10,0.135919029
352,class2,0.496817051
352,class3,0.495918722
352,class4,0.480676449
352,class5,0.462304494
352,class6,0.446683905
352,class7,0.370700404
352,class8,0.284633675
352,class9,0.211925815
353,class10,0.125354294
353,class3,0.493481633
353,class4,0.478584175
353,class5,0.462635596
353,class6,0.444684421
353,class7,0.368917505
353,class8,0.284885187
353,class9,0.211838521
354,class10,0.150371295
354,class4,0.486236822
354,class5,0.469699037
354,class6,0.448602936
354,class7,0.370007644
354,class8,0.281944186
354,class9,0.215001523
355,class1,0.518736254
355,class10,0.137017278
355,class2,0.508366289
355,class3,0.494616826
355,class4,0.481109654
355,class5,0.465617336
355,class6,0.447452651
355,class7,0.364658473
355,class8,0.283758107
355,class9,0.218221491
356,class10,0.15827096
356,class3,0.499776654
356,class4,0.492595008
356,class5,0.471779806
356,class6,0.446449018
356,class7,0.366916414
356,class8,0.283258087
356,class9,0.228037503
36,class1,0.443101485
36,class10,0.123644461
36,class2,0.442466937
36,class3,0.428278746
36,class4,0.419435161
36,class5,0.407403942
36,class6,0.390869075
36,class7,0.317466454
36,class8,0.246297056
36,class9,0.181092822
37,class10,0.123624061
37,class4,0.409405168
37,class5,0.392939725
37,class6,0.392136333
37,class7,0.324775343
37,class8,0.255465478
37,class9,0.198369155
38,class10,0.133568396
38,class4,0.425450083
38,class5,0.426895941
38,class6,0.398171072
38,class7,0.326610212
38,class8,0.252879056
38,class9,0.187729307
39,class10,0.131432827
39,class3,0.422129649
39,class5,0.416461519
39,class6,0.397244114
39,class7,0.322768808
39,class8,0.249681956
39,class9,0.189324776
4,class1,0.456799834
4,class10,0.084307471
4,class2,0.442507012
4,class3,0.447095531
4,class4,0.436169271
4,class5,0.442896776
4,class6,0.398253564
4,class7,0.3317714
4,class8,0.254124591
4,class9,0.183938556
40,class10,0.10494291
40,class6,0.397311799
40,class7,0.325537253
40,class8,0.257369262
40,class9,0.186092088
41,class1,0.47291281
41,class10,0.093054666
41,class2,0.451705544
41,class3,0.443250184
41,class4,0.443374864
41,class5,0.439591538
41,class6,0.393381981
41,class7,0.323488719
41,class8,0.243291731
41,class9,0.180804631
42,class1,0.474280753
42,class10,0.082852329
42,class2,0.446049557
42,class3,0.437137881
42,class4,0.436968182
42,class5,0.428779538
42,class6,0.392356668
42,class7,0.313996755
42,class8,0.239087322
42,class9,0.180646822
43,class1,0.44966208
43,class10,0.0822092
43,class2,0.430332285
43,class4,0.41228592
43,class5,0.404342593
43,class6,0.388321044
43,class7,0.305766943
43,class8,0.257679125
43,class9,0.196195724
44,class1,0.451262069
44,class10,0.119038192
44,class2,0.438686297
44,class3,0.433134326
44,class4,0.418350126
44,class5,0.410157438
44,class6,0.383754721
44,class7,0.315514824
44,class8,0.253966746
44,class9,0.190406434
45,class10,0.09468014
45,class4,0.417191033
45,class5,0.399376539
45,class6,0.377369377
45,class7,0.303714123
45,class8,0.259366329
45,class9,0.184579918
46,class1,0.470454711
46,class10,0.11436018
46,class2,0.445280911
46,class3,0.430387662
46,class4,0.420246153
46,class5,0.41601065
46,class6,0.386864348
46,class7,0.317890326
46,class8,0.25937157
46,class9,0.187625666
47,class1,0.467849833
47,class10,0.113880089
47,class2,0.434946485
47,class3,0.435333826
47,class4,0.418940978
47,class5,0.416596006
47,class6,0.386710903
47,class7,0.315818151
47,class8,0.250463174
47,class9,0.186540377
48,class1,0.454363842
48,class10,0.117428717
48,class3,0.433230282
48,class4,0.420676985
48,class5,0.41377416
48,class6,0.389997189
48,class7,0.320280017
48,class8,0.255671028
48,class9,0.184570584
49,class10,0.09194181
49,class6,0.373185047
49,class7,0.312709864
49,class8,0.24634626
49,class9,0.178063773
5,class1,0.47139488
5,class10,0.107507291
5,class2,0.445946683
5,class3,0.444832228
5,class4,0.432774855
5,class5,0.434926357
5,class6,0.397082438
5,class7,0.332688746
5,class8,0.258698019
5,class9,0.194161383
50,class10,0.108804142
50,class4,0.417698616
50,class5,0.404673668
50,class6,0.381405098
50,class7,0.316296012
50,class8,0.248413364
50,class9,0.182125427
51,class10,0.110444239
51,class5,0.399461037
51,class6,0.371414838
51,class7,0.309435331
51,class8,0.243288416
51,class9,0.183500889
52,class10,0.11659963
52,class6,0.371482193
52,class7,0.293148032
52,class8,0.241666268
52,class9,0.182389503
53,class10,0.11782613
53,class5,0.427123933
53,class6,0.382890461
53,class7,0.315122396
53,class8,0.254492951
53,class9,0.18676219
54,class10,0.118386097
54,class4,0.422502795
54,class5,0.415925695
54,class6,0.381349357
54,class7,0.315471399
54,class8,0.245019803
54,class9,0.18737216
55,class10,0.13029426
55,class4,0.406458948
55,class5,0.402667894
55,class6,0.379500485
55,class7,0.317354611
55,class8,0.237295843
55,class9,0.183367981
56,class10,0.120372428
56,class6,0.373060771
56,class7,0.300253555
56,class8,0.243391983
56,class9,0.178198604
57,class10,0.125082612
57,class5,0.416955856
57,class6,0.358808521
57,class7,0.292544504
57,class8,0.235453823
57,class9,0.18076224
58,class10,0.124437631
58,class6,0.37140909
58,class7,0.306758584
58,class8,0.233212875
58,class9,0.180045034
59,class10,0.111995329
59,class3,0.426636444
59,class5,0.420429025
59,class6,0.374432898
59,class7,0.304547651
59,class8,0.243437789
59,class9,0.183126797
6,class1,0.452698938
6,class10,0.073305526
6,class2,0.44016563
6,class4,0.4263574
6,class5,0.428756212
6,class6,0.391884474
6,class7,0.317187462
6,class8,0.240061342
6,class9,0.178317673
60,class1,0.48269569
60,class10,0.058643967
60,class2,0.450707323
60,class3,0.441038952
60,class4,0.443735449
60,class5,0.437615216
60,class6,0.395263477
60,class7,0.320227862
60,class8,0.242282522
60,class9,0.173821837
61,class1,0.482149506
61,class10,0.057945855
61,class2,0.449004388
61,class3,0.441431845
61,class4,0.441749585
61,class5,0.433801692
61,class6,0.392858612
61,class7,0.317516426
61,class8,0.243358811
61,class9,0.179473631
62,class1,0.468718916
62,class10,0.080186852
62,class2,0.444367892
62,class3,0.440366578
62,class4,0.429526402
62,class5,0.42749704
62,class6,0.396344366
62,class7,0.319385829
62,class8,0.24436286
62,class9,0.179291402
63,class1,0.467935642
63,class10,0.103690939
63,class2,0.44036514
63,class3,0.431915832
63,class4,0.424314388
63,class5,0.415059028
63,class6,0.397292915
63,class7,0.328128756
63,class8,0.252001236
63,class9,0.185305691
64,class1,0.478392408
64,class10,0.122039445
64,class2,0.451263743
64,class3,0.442227233
64,class4,0.435455086
64,class5,0.433084464
64,class6,0.397718996
64,class7,0.33813753
64,class8,0.267377132
64,class9,0.181360583
65,class1,0.481612501
65,class10,0.126271479
65,class2,0.456001851
65,class3,0.446374043
65,class4,0.448430596
65,class5,0.445448506
65,class6,0.401956889
65,class7,0.341666407
65,class8,0.263889719
65,class9,0.189754067
66,class1,0.473141336
66,class10,0.126635925
66,class2,0.450656376
66,class3,0.443933853
66,class4,0.441257876
66,class5,0.436998694
66,class6,0.396056658
66,class7,0.334782154
66,class8,0.267379045
66,class9,0.193082295
67,class1,0.466917438
67,class10,0.112562069
67,class2,0.448500356
67,class3,0.4329773
67,class4,0.432578798
67,class5,0.424945019
67,class6,0.395723244
67,class7,0.331535286
67,class8,0.258678974
67,class9,0.188101175
68,class1,0.46531118
68,class2,0.459233535
68,class3,0.456403259
68,class4,0.454617507
68,class5,0.448379099
68,class6,0.413286
68,class7,0.337921854
68,class8,0.275138115
69,class1,0.458914055
69,class10,0.129259962
69,class2,0.453743177
69,class3,0.446385455
69,class4,0.448582073
69,class5,0.44126249
69,class6,0.402873051
69,class7,0.333289141
69,class8,0.253632157
69,class9,0.187442887
7,class10,0.10709147
7,class3,0.448987631
7,class5,0.436818812
7,class6,0.397414067
7,class7,0.32066056
7,class8,0.244280241
7,class9,0.191229023
70,class1,0.473864985
70,class10,0.128644824
70,class2,0.439627625
70,class3,0.437048962
70,class4,0.425841732
70,class5,0.421956069
70,class6,0.398224519
70,class7,0.325426427
70,class8,0.249920188
70,class9,0.184361147
71,class1,0.474106504
71,class10,0.12203799
71,class2,0.44462872
71,class3,0.437227515
71,class4,0.426939589
71,class5,0.421923049
71,class6,0.399773644
71,class7,0.329591819
71,class8,0.251866316
71,class9,0.184380469
72,class1,0.454739023
72,class10,0.143427132
72,class2,0.435366916
72,class3,0.428946882
72,class4,0.414279488
72,class5,0.412055998
72,class6,0.389437109
72,class7,0.321900086
72,class8,0.264950027
72,class9,0.189727407
73,class1,0.455153095
73,class10,0.140305153
73,class2,0.441482132
73,class3,0.439576
73,class4,0.436824211
73,class5,0.434205673
73,class6,0.397047167
73,class7,0.336960536
73,class8,0.254836446
73,class9,0.192934781
74,class1,0.471722979
74,class10,0.127451448
74,class2,0.443858625
74,class3,0.43771123
74,class4,0.426358968
74,class5,0.421559267
74,class6,0.402673321
74,class7,0.337951717
74,class8,0.253067273
74,class9,0.190210817
75,class10,0.104584631
75,class5,0.402919298
75,class6,0.379166071
75,class7,0.311104167
75,class8,0.242087342
75,class9,0.178615612
76,class10,0.08929613
76,class6,0.375471017
76,class7,0.307607934
76,class8,0.238873833
76,class9,0.17930495
77,class10,0.10848164
77,class6,0.36137312
77,class7,0.295368005
77,class8,0.24294448
77,class9,0.179287693
78,class1,0.478368854
78,class10,0.102902256
78,class2,0.438104312
78,class3,0.423531899
78,class4,0.413969901
78,class5,0.405819305
78,class6,0.384340393
78,class7,0.316755636
78,class8,0.24809815
78,class9,0.183229829
79,class1,0.468256618
79,class10,0.146059711
79,class2,0.434409076
79,class4,0.417470129
79,class5,0.403418975
79,class6,0.382181754
79,class7,0.323000853
79,class8,0.258084065
79,class9,0.191842647
8,class1,0.470968593
8,class10,0.080983709
8,class2,0.450682738
8,class3,0.444184554
8,class4,0.445975293
8,class5,0.438538571
8,class6,0.394008601
8,class7,0.305202892
8,class8,0.255085816
8,class9,0.185962518
80,class1,0.472179442
80,class10,0.089900173
80,class2,0.428611433
80,class3,0.42519812
80,class4,0.402582958
80,class5,0.399254051
80,class6,0.380415413
80,class7,0.322449786
80,class8,0.250704613
80,class9,0.182690841
81,class1,0.452611896
81,class10,0.083999182
81,class2,0.423822611
81,class3,0.406837289
81,class4,0.416929114
81,class5,0.395204546
81,class6,0.377729098
81,class7,0.316519038
81,class8,0.246772898
81,class9,0.179126183
82,class10,0.126348754
82,class5,0.402638001
82,class6,0.382430084
82,class7,0.339823623
82,class8,0.258207458
82,class9,0.179962514
83,class10,0.120544722
83,class6,0.386203903
83,class7,0.322382018
83,class8,0.242928579
83,class9,0.204376214
84,class1,0.444182334
84,class10,0.137402106
84,class4,0.41467412
84,class5,0.401461961
84,class6,0.382392804
84,class7,0.316569943
84,class8,0.255744717
84,class9,0.18935478
85,class4,0.447876972
85,class5,0.438704516
85,class6,0.404924443
85,class7,0.334767897
85,class8,0.252563812
85,class9,0.193361622
86,class4,0.444365184
86,class5,0.435626947
86,class6,0.394824511
86,class7,0.335050045
86,class8,0.283087554
87,class1,0.467760647
87,class10,0.131805107
87,class2,0.449637102
87,class3,0.442680936
87,class4,0.441972585
87,class5,0.435620725
87,class6,0.395672027
87,class7,0.329918838
87,class8,0.257441035
87,class9,0.1897208
88,class10,0.131185525
88,class5,0.407466103
88,class6,0.380382574
88,class7,0.311362993
88,class8,0.242800468
88,class9,0.185250718
89,class10,0.120265949
89,class4,0.414167643
89,class5,0.408759857
89,class6,0.385353513
89,class7,0.310127651
89,class8,0.243799307
89,class9,0.18273917
9,class10,0.118218743
9,class3,0.444252122
9,class5,0.43756725
9,class6,0.394452529
9,class7,0.332305603
9,class8,0.254153109
9,class9,0.192411743
90,class1,0.442629873
90,class10,0.120002603
90,class2,0.442030014
90,class3,0.427152616
90,class4,0.43176386
90,class5,0.425344945
90,class6,0.380272596
90,class7,0.3161393
90,class8,0.250469679
90,class9,0.191003406
91,class1,0.453885748
91,class10,0.111431565
91,class2,0.439437813
91,class3,0.416733469
91,class4,0.412942529
91,class5,0.401355173
91,class6,0.383896265
91,class7,0.310141015
91,class8,0.249667514
91,class9,0.180636457
92,class1,0.460030379
92,class10,0.12361454
92,class2,0.447921594
92,class3,0.441027324
92,class4,0.428521262
92,class5,0.425419258
92,class6,0.396540304
92,class7,0.327717508
92,class8,0.249123482
92,class9,0.190230758
93,class1,0.463794969
93,class10,0.122893086
93,class2,0.449239182
93,class3,0.442330306
93,class4,0.437000719
93,class5,0.431952315
93,class6,0.399418573
93,class7,0.335349434
93,class8,0.257511778
93,class9,0.191005058
94,class1,0.469240472
94,class5,0.419299394
94,class6,0.390733502
94,class7,0.325511157
94,class8,0.269631219
95,class1,0.461483238
95,class10,0.135813202
95,class2,0.450955938
95,class3,0.449695223
95,class4,0.448558307
95,class5,0.439786158
95,class6,0.396473311
95,class7,0.325565601
95,class8,0.259883132
95,class9,0.184710802
96,class1,0.465968411
96,class2,0.458586257
96,class3,0.456937327
96,class4,0.455531932
96,class5,0.447075524
96,class6,0.405785499
96,class7,0.343806419
96,class8,0.267776703
97,class1,0.462301664
97,class2,0.462994674
97,class3,0.460424483
97,class4,0.460590872
97,class5,0.453315843
97,class6,0.407069682
97,class7,0.35479424
98,class1,0.466800609
98,class2,0.458939421
98,class3,0.45855382
98,class4,0.457944311
98,class5,0.452355898
98,class6,0.406983225
98,class7,0.358904476
99,class1,0.465605085
99,class2,0.460219172
99,class3,0.460904913
99,class4,0.461278548
99,class5,0.452538546
99,class6,0.417283789
99,class7,0.35848133
