# File: UCD_trn_data_SSP3.csv
# Title: SSP3 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP3
# Source: Mishra et al. 2013
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Japan,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Japan,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Japan,Passenger,LDV_2W,Moped,All,All,speed,km/hr,35,35,35,35,35,35,35
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,LDV_2W,Motorcycle (>250cc),All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,Rail,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Japan,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Korea,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197
Korea,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450
Korea,Passenger,Bus,All,All,All,speed,km/hr,36,36,36,36,36,36,36
Korea,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Korea,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,35,35,35,35,35,35,35
Korea,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Korea,Passenger,Rail,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Korea,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Latin America,Passenger,Air Domestic,All,All,All,speed,km/hr,182,182,182,182,182,182,182
Latin America,Passenger,Air International,All,All,All,speed,km/hr,315,315,315,315,315,315,315
Latin America,Passenger,Bus,All,All,All,speed,km/hr,21,21,21,21,21,21,21
Latin America,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Latin America,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Latin America,Passenger,LDV_2W,Moped,All,All,speed,km/hr,25,25,25,25,25,25,25
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,33,33,33,33,33,33,33
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),All,All,speed,km/hr,33,33,33,33,33,33,33
Latin America,Passenger,LDV_4W,All,All,All,speed,km/hr,33,33,33,33,33,33,33
Latin America,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42
Latin America,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Middle East,Passenger,Air Domestic,All,All,All,speed,km/hr,197,197,197,197,197,197,197
Middle East,Passenger,Air International,All,All,All,speed,km/hr,337,337,337,337,337,337,337
Middle East,Passenger,Bus,All,All,All,speed,km/hr,21,21,21,21,21,21,21
Middle East,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Middle East,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,33,33,33,33,33,33,33
Middle East,Passenger,LDV_4W,All,All,All,speed,km/hr,33,33,33,33,33,33,33
Middle East,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42
Middle East,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Southeast Asia,Passenger,Air Domestic,All,All,All,speed,km/hr,227,227,227,227,227,227,227
Southeast Asia,Passenger,Air International,All,All,All,speed,km/hr,382,382,382,382,382,382,382
Southeast Asia,Passenger,Bus,All,All,All,speed,km/hr,21,21,21,21,21,21,21
Southeast Asia,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Southeast Asia,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Southeast Asia,Passenger,LDV_2W,Moped,All,All,speed,km/hr,27,27,27,27,27,27,27
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,36,36,36,36,36,36,36
Southeast Asia,Passenger,LDV_2W,Motorcycle (>250cc),All,All,speed,km/hr,27,27,27,27,27,27,27
Southeast Asia,Passenger,LDV_3W,All,All,All,speed,km/hr,36,36,36,36,36,36,36
Southeast Asia,Passenger,LDV_4W,All,All,All,speed,km/hr,36,36,36,36,36,36,36
Southeast Asia,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42
Southeast Asia,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
USA,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303
USA,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450
USA,Passenger,Bus,All,All,All,speed,km/hr,42,42,42,42,42,42,42
USA,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
USA,Passenger,HSR,All,All,All,speed,km/hr,121,170,170,170,170,170,170
USA,Passenger,LDV_2W,Motorcycle (>250cc),All,All,speed,km/hr,55,55,55,55,55,55,55
USA,Passenger,LDV_4W,All,All,All,speed,km/hr,55,55,55,55,55,55,55
USA,Passenger,Rail,All,All,All,speed,km/hr,42,42,42,42,42,42,42
USA,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Western Europe,Passenger,Air Domestic,All,All,All,speed,km/hr,303,303,303,303,303,303,303
Western Europe,Passenger,Air International,All,All,All,speed,km/hr,450,450,450,450,450,450,450
Western Europe,Passenger,Bus,All,All,All,speed,km/hr,36,36,36,36,36,36,36
Western Europe,Passenger,Cycle,All,All,All,speed,km/hr,12,12,12,12,12,12,12
Western Europe,Passenger,HSR,All,All,All,speed,km/hr,170,170,170,170,170,170,170
Western Europe,Passenger,LDV_2W,Moped,All,All,speed,km/hr,35,35,35,35,35,35,35
Western Europe,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,speed,km/hr,47,47,47,47,47,47,47
Western Europe,Passenger,LDV_2W,Motorcycle (>250cc),All,All,speed,km/hr,47,47,47,47,47,47,47
Western Europe,Passenger,LDV_4W,All,All,All,speed,km/hr,47,47,47,47,47,47,47
Western Europe,Passenger,Rail,All,All,All,speed,km/hr,51,51,51,51,51,51,51
Western Europe,Passenger,Walk,All,All,All,speed,km/hr,4,4,4,4,4,4,4
Africa,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Africa,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Africa,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Australia_NZ,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Australia_NZ,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Australia_NZ,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Canada,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Canada,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Canada,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Eastern Europe,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Eastern Europe,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Eastern Europe,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Former Soviet Union,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Former Soviet Union,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Former Soviet Union,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
India,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
India,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
India,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Japan,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Japan,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Japan,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Korea,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Korea,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Korea,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Latin America,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Latin America,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Latin America,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Middle East,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Middle East,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Middle East,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Southeast Asia,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Southeast Asia,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Southeast Asia,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
USA,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
USA,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
USA,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
Western Europe,Freight,Rail,All,Coal,Coal,energy,PJ/yr,1,,,,,,
Western Europe,Freight,Rail,All,Coal,Coal,intensity,MJ/vkm,2528.0424,2518.5788,2509.1506,2499.7578,2490.4001,2481.0774,2471.7896
Western Europe,Freight,Rail,All,Coal,Coal,load factor,tonnes/veh,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95,2108.95
India,Passenger,LDV_2W,Scooter,All,All,speed,km/hr,36,36,36,36,36,36,36
Southeast Asia,Passenger,LDV_2W,Scooter,All,All,speed,km/hr,36,36,36,36,36,36,36
Brazil,Passenger,LDV_2W,Moped,All,All,annual travel per vehicle,vkt/veh/yr,6793.775974,6793.775974,6793.775974,6793.775974,6793.775974,6793.775974,6793.775974
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),All,All,annual travel per vehicle,vkt/veh/yr,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),All,All,annual travel per vehicle,vkt/veh/yr,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965,9058.367965
Brazil,Passenger,LDV_4W,Mini Car,All,All,annual travel per vehicle,vkt/veh/yr,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028
Brazil,Passenger,LDV_4W,Subcompact Car,All,All,annual travel per vehicle,vkt/veh/yr,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028
Brazil,Passenger,LDV_4W,Compact Car,All,All,annual travel per vehicle,vkt/veh/yr,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028,15213.76028
Brazil,Passenger,LDV_4W,Large Car and SUV,All,All,annual travel per vehicle,vkt/veh/yr,34089.58789,34089.58789,34089.58789,34089.58789,34089.58789,34089.58789,34089.58789
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,5.018754063,4.65173279,4.478898058,4.615162539,4.615162539,4.615162539,4.615162539
Brazil,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,9.375366414,8.689746263,8.366879489,8.621430602,8.621430602,8.621430602,8.621430602
Brazil,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972,1.631913972
Brazil,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099,1.760917099
Brazil,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,187.0522267,187.0522267,187.0560879,155.8832788,155.8864725,155.8896541,155.8928239
Brazil,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,157.3042078,157.3055678,157.3069227,157.3082725,157.3096173,157.310957,157.3122918
Brazil,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,124.6989006,124.7014845,124.7040586,124.7066231,124.709178,124.7117233,124.7142591
Brazil,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,121.9128651,121.9139112,121.9149534,121.9159917,121.9170261
Brazil,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,96.6456454,96.64763288,96.64961293,96.65158556,96.6535508
Brazil,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,27.47278669,27.47745025,27.48209635,27.48672506,27.49133644,27.49593056,27.50050748
Brazil,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789,17.23114789
Brazil,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,25.96294512,25.96733514,25.97170872,25.97606593,25.98040683,25.98473147
Brazil,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,15.47286749,15.47286749,15.47286749,15.47286749,15.47286749,15.47286749
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199,0.913738199
Brazil,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652,22.83811652
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.409517748,0.382216565,0.354915381,0.327614198,0.316693725,0.305773252,0.294852778
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.538604162,0.492657163,0.448144458,0.405066046,0.391563845,0.378061643,0.364559442
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.456622181,0.426180702,0.395739224,0.365297745,0.353121153,0.340944562,0.32876797
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.600556651,0.549324637,0.499691896,0.451658427,0.436603146,0.421547865,0.406492584
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.477475836,0.445644114,0.413812391,0.381980669,0.36924798,0.356515291,0.343782602
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.627983704,0.574411957,0.522512518,0.47228539,0.456542544,0.440799697,0.425056851
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,6750,6750,6750,6750,6750,6750,6750
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,6750,6750,6750,6750,6750,6750,6750
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,6750,6750,6750,6750,6750,6750,6750
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,6750,6750,6750,6750,6750,6750,6750
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,0,0,0,0,0,0,0
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (purchase),2005$/veh,1695.641026,1695.641026,1695.641026,1695.641026,1695.641026,1695.641026,1695.641026
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (purchase),2005$/veh,2344.139898,1710.349972,1642.443909,1583.591987,1576.348674,1569.467526,1562.930436
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (purchase),2005$/veh,2349.487179,2349.487179,2349.487179,2349.487179,2349.487179,2349.487179,2349.487179
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (purchase),2005$/veh,2898.918453,2265.128527,2197.222464,2138.370542,2131.127229,2124.246081,2117.708991
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Capital costs (purchase),2005$/veh,5226.410256,5226.410256,5226.410256,5226.410256,5226.410256,5226.410256,5226.410256
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Capital costs (purchase),2005$/veh,5339.944094,4706.154168,4638.248105,4579.396183,4572.15287,4565.271722,4558.734632
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (purchase),2005$/veh,12170.25641,12170.25641,12170.25641,12170.25641,12170.25641,12170.25641,12170.25641
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,14386.0044,13499.7052,12945.76821,12890.37451,12854.3686,12820.16299,12787.66766
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (purchase),2005$/veh,13866.71639,13866.71639,13866.71639,13866.71639,13866.71639,13866.71639,13866.71639
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (purchase),2005$/veh,31694.42799,16736.72311,15134.11188,13745.18214,13574.23694,13411.839,13257.56096
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,60025.08937,14785.93269,13976.96596,13398.72313,13245.10088,13099.15974,12960.51566
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (purchase),2005$/veh,21324.10256,21324.10256,21324.10256,21324.10256,21324.10256,21324.10256,21324.10256
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,24108.85656,22994.95496,22298.76646,22229.14761,22183.89536,22140.90572,22100.06556
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (purchase),2005$/veh,24296.55322,24296.55322,24296.55322,24296.55322,24296.55322,24296.55322,24296.55322
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (purchase),2005$/veh,49187.88755,27421.59082,25089.4876,23068.33147,22819.57379,22583.254,22358.7502
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,89752.8934,24303.50297,23214.60991,22406.37527,22190.71541,21985.83853,21791.2055
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (purchase),2005$/veh,29157.17949,29157.17949,29157.17949,29157.17949,29157.17949,29157.17949,29157.17949
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,32277.06838,30828.03189,30131.84339,30062.22454,30016.97228,29973.98264,29933.14249
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (purchase),2005$/veh,33221.5136,33221.5136,33221.5136,33221.5136,33221.5136,33221.5136,33221.5136
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (purchase),2005$/veh,65786.05622,37053.41438,33974.91704,31306.88601,30978.51296,30666.55857,30370.20189
