# File: L1011.en_bal_EJ_R_Si_Fi_Yh.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: Energy balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: EJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Comments: Written by LA11011.en_bal_adj.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAM_region_ID,sector,fuel,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010
1,in_industry_ctl,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_energy distribution,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_energy distribution,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_energy distribution,gasified biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_energy distribution,heat,0,0,0,0,0,0,0,0,0,0,0,0,0.01691144,0.0144417,0.0259532,0.01540448,0.01544634,0.01293474,0.01519518,0.01121848,0.0414414,0.04135768,0.07103642,0.05877144,0.06145048,0.06224582,0.06279,0.05990166,0.05701332,0.0485576,0.04529252,0.04449718,0.04399486,0.02833922,0.02997176,0.06496672,0.06618066,0.06400394,0.06245512,0.06099002
1,in_industry_energy distribution,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_feedstocks,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_feedstocks,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58126796,0.54497534,0.53953354,0.57021692,0.57867264,0.59298876,0.60357934,0.66021592,0.65669968,0.62710466,0.72936864,0.6517602,0.6653647,0.67181114,0.67013674,0.6019468,0.40327924,0.41550236,0.41458144,0.37581908,0.39582816
1,in_industry_feedstocks,refined liquids,3.10483992,3.33381412,3.71377734,3.59468564,3.5022169,3.8358411,4.22049264,4.64943206,4.54373556,4.26716654,4.25197136,3.7763999,3.79490202,4.05003872,3.59761584,3.72277724,3.90938912,4.00277878,3.84873398,4.40191388,4.44172274,4.50593598,4.4917873,4.82089062,5.29876438,5.60250054,5.71351326,5.55695686,5.96931972,5.6764253,5.76081506,5.87915328,5.78626594,6.2794186,6.09029512,6.16694078,6.00506816,5.4131259,4.98565158,5.24011852
1,in_industry_general,biomass,1.06793232,1.14252684,1.19610764,1.19020538,1.09183438,1.25261864,1.3156598,1.43801658,1.44257932,1.42068654,1.42704926,1.42545858,1.56464308,1.83371916,1.75305494,1.84196558,2.06805144,2.0789769,0.44409274,0.3790423,0.38758174,0.4998084,0.4035304,0.38565618,0.48017606,0.4539717,0.54133352,0.60793278,1.40624484,1.44341652,1.19644252,1.03955124,1.1268712,1.19983318,1.25856276,1.43571428,1.34701294,1.24780474,1.13708504,1.23980948
1,in_industry_general,coal,2.56543196,2.5683203,2.51800458,2.35952262,2.11091608,2.03954478,2.16466432,2.22397994,2.22824966,2.01966128,2.15549698,1.76079904,1.83196104,2.00212194,1.99354064,1.92422048,1.86532346,1.95368992,1.82651924,1.92631348,1.89822542,1.32038998,1.20393546,1.21887948,1.15458252,1.11439692,1.17609856,1.2009634,1.25554884,1.27078588,1.283009,1.2187539,1.26274876,1.32105974,1.20573544,1.26279062,1.22520034,1.18656356,0.91886886,1.0609417
1,in_industry_general,electricity,2.06122826,2.17847812,2.32486254,2.3330671,2.2899513,2.51365114,2.60720824,2.67970976,2.76995992,2.68607248,2.71432798,2.4082058,2.5132744,2.7640158,2.74505322,2.63538002,2.76518788,2.95255324,3.03832438,3.11953278,3.44700356,3.54524898,3.55939766,3.70678672,3.74893974,3.8178413,3.84145034,3.89352418,4.01705304,4.11157292,3.7810045,3.59229962,3.30392608,3.32025148,3.32573514,3.30011682,3.34373494,3.29358666,2.8766192,3.1658718
1,in_industry_general,gas,6.94725304,6.91012322,7.421778,7.05140072,5.83457238,5.8388421,5.71481092,5.75206632,5.87270684,6.34300394,6.36518974,5.12391516,4.9555961,5.538078,5.20503984,4.8806667,5.17607272,5.64184894,5.18155638,4.59982796,4.31250092,4.2695107,4.51246614,4.57919098,4.69242228,4.77639344,5.22450474,5.19687714,4.962503,5.77169866,5.15761246,5.26548568,4.99741424,4.98506554,4.4777642,4.74725888,4.89100612,4.87999694,4.42414154,4.6596459
1,in_industry_general,gasified biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06358534,0.05739006,0.06279,0.0786968,0.0738829,0.07459452,0.08032934,0.08112468,0.09309664,0.09284548,0.10427326,0.10682672
1,in_industry_general,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18594212,0.23512762,0.23659272,0.21009534,0.22303008,0.22303008,0.22600214,0.22683934,0.2116023,0.17468178,0.16505398,0.1601145,0.15831452,0.10188724,0.1077895,0.23382996,0.23809968,0.23031372,0.22466262,0.21947198
1,in_industry_general,refined biofuels_ethanol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_general,refined biofuels_FT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_general,refined liquids,2.78385744,3.0312919,3.02350594,2.76397394,2.37999216,2.8052479,3.71574476,3.13665352,4.1389075,3.74617698,3.17964374,3.16285788,2.2390914,2.4222289,2.67447726,2.72269998,2.66514248,2.50419078,2.41854522,1.85243058,1.64966074,1.77205938,1.80027302,1.81571936,1.12029918,1.15504298,1.01673754,0.97914726,0.83837208,1.0741276,1.31997138,1.19652624,1.195103,1.4324492,1.47133714,1.48573698,1.30305994,1.32666898,1.1584755,1.26191156
1,in_industry_gtl,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_ownuse,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_ownuse,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_ownuse,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_ownuse,gasified biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_ownuse,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07417592,0.07333872,0.04721808,0.04993898,0.10829182,0.1103011,0.10670114,0.10406396,0.10142678
1,in_industry_ownuse,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_pipeline,electricity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_industry_pipeline,refined liquids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,in_trn_domestic air,refined liquids,1.91283456,1.94318306,1.96189448,1.86117932,1.923467,1.87650008,1.91894612,1.9603038,2.06361428,2.0622329,1.9286995,1.93522966,1.99768478,2.24989128,2.35906216,2.36316444,2.4322753,2.53248814,2.59640836,2.66078904,2.55961342,2.4827166,2.50816748,2.62173366,2.54973446,2.67263542,2.63818464,2.67439354,2.71792794,2.850666,2.7412021,2.49092116,2.45450296,2.54140432,2.58251084,2.4483914,2.41481968,2.20815686,2.01120556,2.05921898
1,in_trn_domestic ship,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
