GCAM_country_ID,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
116,6636.930777333333,7066.294497999999,7459.860014,7802.086899333333,8079.073690666666,8303.801875333333,8485.806365333334,8631.146126,8728.845001333333,8764.674781333333,8751.125385333333,8697.94681,8624.073656666667,8540.264369333334,8449.111949333332,8352.095602666666,8246.183791333333,8133.725595999999
117,4387.067374,4540.2714086666665,4681.800777333334,4799.788234666666,4885.270139333334,4941.133470000001,4969.160929333333,4972.673176666666,4955.015469333333,4915.872183333334,4851.287991333333,4765.745903333333,4664.266009999999,4553.998052666667,4438.094421333333,4320.138430666667,4201.973291333333,4085.775059333334
118,4857.085537999999,5751.979141333333,6670.166563999999,7585.227844666667,8496.192483333332,9393.251636666668,10267.746780000001,11093.696106666666,11851.2647,12548.049586666666,13166.0878,13691.985693333332,14135.0986,14480.034946666667,14715.241933333333,14854.17762,14893.697933333333,14859.7291
119,6937.196438,7461.31164,7906.175273333333,8304.699445999999,8686.014881333334,9060.700579333334,9410.879657333333,9702.769576666666,9909.147146000001,10035.904433333333,10109.979753333333,10141.87188,10147.717593333333,10129.051833333333,10081.100400000001,10003.011526666667,9903.324589333333,9783.081286
120,182.743564,190.1209,196.7843586666667,202.09272266666667,206.68489533333334,209.93184333333332,212.04611466666668,212.99296666666666,212.92392933333332,211.89548533333334,209.89655266666668,206.99487666666667,203.25457666666665,199.125582,194.73346333333333,189.882372,184.99976733333332,180.13007866666666
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,21734.825513333333,22438.28051333333,22990.8755,23435.78580666667,23804.324086666667,24075.679533333332,24199.252620000003,24188.0334,24068.325366666668,23869.91232666667,23620.832113333334,23320.990286666667,22988.729620000002,22630.121493333336,22257.92424,21873.306066666668,21470.98173333333,21044.830373333334
123,2273.122391333334,2369.150404,2452.710706,2520.7821366666667,2571.8613133333333,2611.9493206666666,2644.0122306666667,2666.302169333333,2677.2904106666665,2678.984990666667,2671.2006506666667,2657.716439333333,2634.1642333333334,2605.037776,2570.9943160000003,2531.7545466666666,2489.1729646666663,2445.313542
124,3254.9429253333333,3189.705218,3124.6926780000003,3050.8037480000003,2966.198826,2879.3082406666667,2795.74615,2712.820423333333,2626.9115166666666,2536.981350666667,2447.1589413333336,2360.73331,2280.832076666667,2208.8043693333334,2144.740752,2088.7581026666667,2040.8638806666665,2000.1481893333332
125,553.0320373333333,593.0278266666667,634.2003373333333,675.927344,716.92075,756.7699693333334,794.8440066666667,830.8378813333334,864.1011946666666,894.8101126666667,920.0830973333334,940.1348233333333,954.910252,964.113946,968.270102,967.9685426666666,962.9219573333334,952.04811
126,2184.0532746666668,2123.855402,2070.98247,2019.9440833333333,1970.312902,1925.0108033333333,1880.3149986666667,1835.2130053333333,1789.3231713333332,1743.2321686666667,1694.1821906666667,1643.0556946666668,1590.7406706666668,1538.1973706666668,1488.1138620000002,1441.9350846666666,1399.6963886666667,1359.1767006666666
127,587.9359880000001,615.0826539999999,645.7888473333333,677.6753306666667,707.89546,735.0629526666667,758.826854,778.8684186666667,794.9191126666667,807.1211173333334,813.8780933333334,815.1564013333333,811.8514386666668,803.6921466666666,790.94877,774.7233673333334,754.8172686666667,730.1529226666667
128,33354.819853333334,34600.68259333333,35620.87850666667,36366.810053333335,36856.26234666667,37131.89312666667,37198.773413333336,37076.24278,36772.19198666667,36290.68910666667,35693.849553333326,35014.09276,34274.17186666667,33512.33304666667,32788.95896666667,32109.235760000003,31475.11322,30878.919833333333
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3375.2040759999995,3196.977726,3021.7268160000003,2849.6920066666667,2679.21276,2510.7308846666665,2343.9578186666668,2181.136894666667,2025.177981333333,1876.8749373333333,1741.0197173333336,1615.8867546666665,1499.8527399999998,1394.1788073333332,1301.7519533333332,1223.304392,1159.1711726666667,1106.2827193333333
131,23727.712926666667,26868.697506666667,30054.85500666667,33269.93292,36426.75953333333,39502.31879333333,42410.87499333333,45111.32117333333,47645.8067,49985.908573333334,52086.224460000005,53956.270266666674,55584.96732,56895.93007333333,57876.020866666666,58533.08534666667,58929.823646666664,59053.92734
132,338.8460946666667,362.2187373333333,384.08035533333333,402.970082,418.94663266666663,433.19393733333334,446.19776866666666,457.2589566666667,465.86808333333335,470.9658753333333,472.90209866666663,471.8887013333333,467.9682353333333,461.05169133333334,451.3243473333333,439.13621333333333,425.78191999999996,412.21854533333334
133,119972.70673333333,126182.83600000001,131811.74873333334,136747.17613333333,140908.12413333333,144298.08,146898.24633333334,148719.02286666667,149772.24326666666,150033.03066666666,149955.177,149685.05333333334,149195.9398,148420.75066666666,147340.70246666667,145998.3256,144559.15826666667,143065.86579999997
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2092.887796,2126.8272733333333,2161.8637240000003,2196.035712,2228.667896,2258.7509686666667,2286.7218673333336,2310.795865333333,2329.325820666667,2341.8464493333336,2336.3195786666665,2314.921746666667,2279.78939,2233.2801366666667,2178.8277446666666,2117.7610346666665,2051.241313333333,1980.2499706666665
136,17773.67418,20344.05954,23035.26808666667,25780.876666666667,28494.96166,31117.740066666665,33612.95112666667,35910.13411333333,38008.290706666674,39878.724266666664,41577.743786666666,43121.84905333334,44443.767453333334,45539.80839333333,46458.68752000001,47212.84088,47754.67030666667,48140.72654666667
137,425.0377053333333,433.12289266666664,439.93469,444.2592953333333,446.22762666666665,446.0961646666667,444.8719466666667,443.05034466666666,441.1108213333333,438.926684,434.99656333333337,429.12677066666663,421.307696,412.160804,402.1567853333334,392.01660266666664,382.04908266666666,372.2917
138,49193.84105333334,50163.276986666664,50772.73834,51096.20129333333,50974.764006666664,50515.222799999996,49694.9171,48628.18431333334,47390.851526666665,46031.29069333333,44633.81431333333,43242.104633333336,41890.99748,40599.02539333334,39413.26182666666,38334.30529333334,37360.21823333333,36467.056026666665
139,641.1324153333334,651.7661586666667,661.1593713333334,669.24094,676.0543633333333,681.715302,685.75423,688.2314213333333,689.881142,689.9544533333334,685.855812,677.6835246666667,665.7477746666667,650.864962,633.902646,615.2668553333334,595.87668,575.1571793333334
140,2958.714192666667,3142.2389353333333,3293.052162666667,3410.7089146666663,3512.92038,3611.8447586666666,3699.112261333333,3764.874614,3801.0344953333333,3811.8062426666665,3811.1139326666666,3803.110208666667,3791.0791886666666,3770.991898666666,3741.745066,3703.9741593333333,3662.098825333333,3615.0426333333335
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,25990.73092,28638.201993333332,31263.296400000003,33801.32844,36212.08714,38469.23875999999,40491.91877333333,42293.092326666665,43910.9029,45386.68894666667,46689.846913333335,47773.75336,48672.11712,49385.09616666667,49881.224853333326,50161.25856666667,50244.677626666664,50194.06756
143,3870.255614,4269.284822666667,4651.854753333334,5026.245234,5387.940288000001,5721.698771333333,6013.890358000001,6271.065553333333,6498.297774666667,6701.101227333333,6872.919755333333,7015.114014,7131.1162460000005,7219.231236666667,7280.024667333333,7318.998498666667,7331.891545333333,7322.230365333334
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,413.587372,420.334847,426.560964,431.959908,435.97029399999997,438.358083,439.090941,438.398845,436.795828,434.725598,432.37002,430.112989,427.979172,425.702285,423.026133,419.884377,416.43079900000004,412.413381
146,1333.0361666666665,1366.6949886666666,1398.3143466666666,1426.0326706666667,1446.9736626666668,1460.6721286666666,1467.7583953333333,1469.2597013333332,1466.9285946666666,1461.14349,1451.1330526666668,1437.0669286666666,1419.2114286666665,1398.7271573333333,1375.9521666666667,1351.8960326666668,1327.101514,1302.2271
147,17309.042253333333,20019.717633333334,22991.066913333336,26227.800733333337,29669.745520000004,33268.905406666665,36916.03968666666,40541.02226666667,44027.32055333333,47382.72606666666,50586.16707333334,53576.92418666666,56368.70786666667,58948.014233333335,61288.73557333333,63344.29780666667,65162.16065333335,66731.17989333333
148,30693.843926666665,32945.07569333334,35109.674993333334,37160.94216,39036.76688,40657.73268,42057.77184,43265.01264,44287.77394666667,45126.75063333333,45765.08549333334,46216.00652,46459.30734,46483.76819333333,46311.25752,45959.952966666664,45492.775433333336,44935.76810666666
149,233.705896,262.068577,291.481178,322.967385,355.593755,387.141267,416.43960400000003,443.73462800000004,468.925168,492.247192,513.805339,533.094442,549.785894,563.9443309999999,575.9703059999999,585.935862,593.3245539999999,597.608575
150,2470.026512666667,2640.8114826666665,2801.800342,2946.244032666667,3073.9020433333335,3181.322714,3269.1522386666666,3342.8117233333332,3401.274175333333,3448.121595333333,3478.777335333333,3493.867703333334,3494.8734933333335,3481.265365333333,3453.298084,3414.6682680000004,3364.141583333333,3308.9017033333334
151,270.83168,290.22908133333334,309.103762,326.76472533333333,342.99174200000004,358.3047013333333,372.96448466666664,386.18355933333333,398.19156733333335,408.9403033333333,417.15689733333335,423.224082,427.260792,429.6986073333333,429.935958,428.73938266666664,425.870598,421.7611093333333
152,18450.6901,21816.09094,25593.20634,29816.14302,34526.7628,39680.79608,45193.950906666665,50943.23911333334,56567.99830666667,62026.97269333334,67452.71882,72789.18454666666,77923.02064666667,82672.10558,87045.74334666667,91055.02693333334,94681.8324,97906.29149999999
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,178837.11880000003,201529.04693333333,226154.0851333333,252724.1157333333,281017.86853333336,310621.7938,340947.7489333333,371695,400339.2154666667,427389.14573333337,453406.26986666664,477965.2401333333,500558.10706666665,521278.1741333333,539735.8883333334,555753.283,569894.8382,582380.0194666667
155,6101.747439333333,6365.693137333334,6580.739638000001,6754.033685333333,6884.88793,6969.012544,7011.199193333333,7013.778781333333,6976.246932666667,6902.988506,6827.007985333334,6750.2791879999995,6671.157893333334,6588.107001333334,6500.281465333333,6410.857048666666,6322.160888,6243.825442666666
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,16937.090846666666,17263.71729333333,17588.919746666666,17884.167386666664,18123.74653333333,18309.701986666667,18452.896646666664,18575.07977333333,18692.06144,18812.99786666667,18925.789206666665,19029.81698,19121.844313333335,19188.961746666668,19223.14114,19219.6966,19179.115253333333,19065.14076
158,5152.0470626666665,5425.925311999999,5715.192406666667,6003.679709333333,6278.956232666666,6542.829145333333,6802.797644,7063.204684,7323.3278906666665,7577.033870666667,7805.130183333334,8007.705461999999,8186.9712346666665,8343.861780666666,8474.979732,8577.763203333334,8646.128142,8669.957219333333
159,32808.26637333333,35755.95096,38621.182206666665,41272.27538,43763.68738,46104.79455333333,48252.291353333334,50141.88846666667,51742.762533333334,53000.00368,53899.833933333335,54485.178439999996,54777.78941333334,54756.754173333335,54454.10951333334,53901.77594666667,53206.156513333335,52406.97961999999
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,4611.280295333334,4851.686574666666,5077.928774,5279.7127586666675,5461.815508,5632.852608666667,5793.259119333334,5939.729244,6070.004957333334,6185.913662,6284.183671333333,6369.174535333334,6441.300805333333,6496.8503906666665,6531.0275,6543.302581333333,6537.323986,6509.1787620000005
162,3088.2132586666667,3382.830432,3689.1892519999997,3988.3224393333335,4272.005165333334,4543.8191099999995,4792.000206666667,5011.244192666666,5201.094866,5365.322690666667,5491.896656,5583.279135333334,5641.2474999999995,5674.940294666667,5689.258253333333,5690.924311333333,5677.776518666667,5650.871064666666
163,190015.1122,207340.75773333333,224143.7040666667,239684.17386666668,254203.14693333334,267978.8468666667,280898.02613333333,292576.83146666666,302301.2463333333,310047.83693333337,316183.99980000005,320896.8092,324545.11713333335,326985.2846666667,328462.25946666667,328659.7147333333,327939.0688666667,326373.97973333334
164,3775.726094,4021.985983333333,4257.045186666667,4476.817232666667,4672.275691333332,4845.756766,4991.06312,5108.111463333334,5198.812494,5263.096251999999,5305.074084666667,5324.1053286666665,5319.014688,5293.8611980000005,5247.722394666667,5186.717523333334,5111.840797333333,5024.798203333334
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,30364.825133333332,31438.979460000002,32328.956213333335,33041.26832,33541.05206666666,33849.03378666667,33956.83468,33862.22082,33572.694293333334,33116.17243333333,32622.820033333333,32106.063013333332,31563.779773333332,30993.700733333335,30400.998146666665,29802.862546666667,29236.87457333333,28713.006466666666
168,101324.73233333333,109705.07313333332,117823.09566666666,125355.70766666665,132321.16086666667,138617.31019999998,144217.82933333333,149040.03873333335,153214.83080000003,156742.07106666666,159522.82753333333,161592.3296,162874.9118,163485.2164,163465.93746666668,162875.94933333332,161763.8318,160178.72826666667
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,7568.276698,8239.900131999999,8899.687152666667,9542.735824,10138.961526666666,10661.223339999999,11117.847786666667,11504.268206666666,11830.908946666666,12086.815793333333,12276.794593333334,12390.905966666667,12438.80688,12433.217546666667,12374.219000000001,12265.17932,12108.131986666667,11917.101419999999
171,38394.867646666666,38409.68803333333,38258.7737,37888.795913333335,37291.67310666667,36585.812313333336,35866.95657333333,35162.92274,34435.96721333334,33637.18978,32715.774826666668,31685.750306666665,30614.166060000003,29576.682473333334,28618.68882,27751.829479999997,26964.809193333334,26229.256713333332
172,3702.8535106666664,3642.933852,3567.187148,3474.9161633333333,3366.727872,3245.3069406666664,3110.865114,2968.967551333333,2822.2854,2674.0619506666667,2533.159188,2401.224663333333,2279.115992,2167.1806466666667,2065.709377333333,1973.2596466666669,1889.8103173333332,1810.2907986666667
173,24908.98823,25396.019330000003,25760.35645,25902.2886,25846.6046,25664.097550000002,25371.853170000002,24969.900859999998,24452.86836,23840.544009999998,23163.948340000003,22458.92128,21727.47029,20955.55052,20143.326299999997,19307.97821,18481.07272,17687.258700000002
174,10804.998113333333,10909.9916,10999.134666666667,11082.24054,11163.140746666666,11233.848006666665,11283.851926666668,11309.78144,11305.702193333333,11276.952673333333,11210.851466666667,11114.929346666668,10995.894260000001,10862.912526666667,10721.986366666666,10572.227553333332,10409.926386666668,10216.861606666667
175,6985.975084,7501.862217999999,7985.110710666667,8426.857165333333,8829.954961333333,9189.718948666667,9499.177420666667,9756.861762,9966.869048666666,10122.282653333334,10232.24278,10300.736813333333,10330.200980000001,10320.90062,10275.04192,10194.750913333333,10085.790386666666,9953.678739333332
176,4479.862316,4856.710627333333,5157.7424513333335,5398.044698,5582.033037333334,5712.185112666666,5790.887119999999,5829.898536666667,5827.173302666666,5790.254481333333,5753.2686699999995,5718.222237333333,5690.725489333334,5669.313730666667,5655.1710366666675,5652.836253333334,5659.849652666667,5678.238794666667
177,285.9051973333333,300.7498593333333,314.135692,325.96186066666667,335.90663066666673,344.2532186666666,351.7471386666667,357.307088,361.9915966666666,365.16345466666667,367.704614,369.0799793333333,370.004466,370.13563,369.87132,369.03862399999997,368.1017146666667,367.13752866666664
178,2306.304212666667,2562.246768,2808.6756586666665,3044.782485333333,3270.7017299999998,3474.986422,3652.679576,3797.211448,3910.779982,3993.737298666667,4038.8627479999996,4044.133237333333,4012.995914,3954.0098906666667,3879.72736,3796.803594666667,3706.7103886666664,3606.0329973333332
179,894.706314,940.947957,984.443957,1024.540271,1061.878691,1095.862392,1125.816094,1151.264401,1172.984169,1191.629064,1207.949351,1222.5035500000001,1235.321028,1246.0907699999998,1254.547036,1261.1053080000002,1266.194625,1270.041434
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,142670.95033333334,141968.70646666666,140909.92906666666,139632.13126666666,138488.90306666665,137792.17966666666,137238.282,136714.81253333334,136087.18353333333,135423.7612,134503.79233333335,133427.25206666667,132157.85273333333,130636.14153333333,128882.21966666666,126967.6882,124905.1012,122622.14146666668
182,12167.238686666667,13749.272773333334,15292.775993333333,16826.759586666667,18394.045346666666,19980.32932,21518.694753333333,22953.2315,24219.289953333333,25345.161486666664,26395.019706666666,27374.248600000003,28260.312980000002,29026.859913333337,29671.161293333334,30186.238800000003,30596.02058666667,30884.167846666667
183,31078.083786666666,34746.273133333336,38338.11536666667,41861.19990666667,45307.74559333334,48610.801799999994,51651.330766666666,54414.16522,56895.75262666667,59026.01014,60755.97299333334,62069.12529333334,63012.164679999994,63607.668633333335,63857.76072,63753.14464666666,63357.155139999995,62663.69904000001
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,48975.249780000006,54506.83588,59934.89344,65283.36738,70502.37640000001,75581.07957333332,80388.88359333333,84823.41821999999,88881.44860666667,92482.35346666667,95593.38960666666,98254.57997333334,100438.35516666666,102047.97392666667,103059.79422666667,103575.8778,103733.39729333334,103517.99405333334
186,14042.975666666667,15651.194186666666,17236.33292,18790.876193333334,20320.29618,21759.97446666667,23080.280533333334,24251.982526666667,25279.81106,26194.070066666667,27063.7881,27868.752813333333,28594.944646666667,29263.845413333336,29852.236853333336,30361.13280666667,30787.321646666667,31150.00916
187,5523.0160000000005,5719.183190666667,5906.9968733333335,6087.758353333334,6246.771216,6373.219066,6466.698372,6529.700899333333,6569.007823333333,6590.95734,6571.197154666666,6509.899683333333,6409.19446,6275.976952,6117.704762666666,5940.765184666667,5748.784185333333,5537.998502666666
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,602.8145939999999,663.8843906666667,722.9365333333333,780.2982820000001,836.092666,887.2072166666667,932.0002766666667,971.1889013333333,1005.7163753333333,1034.17249,1058.0303793333333,1076.1896593333333,1088.3302213333332,1095.048176,1096.227842,1093.2732973333332,1086.9717433333333,1077.0082846666667
191,6588.091294666667,7323.281503333333,8049.675688,8754.982736666667,9449.869429333334,10117.767913333333,10733.119513333333,11279.021560000001,11763.755466666666,12197.124600000001,12555.8716,12832.990106666668,13038.669506666667,13174.2525,13240.173840000001,13248.23946,13213.764026666666,13145.234820000001
192,6303.9023179999995,6383.088926,6412.073256000001,6395.728864000001,6352.976138,6290.728796666666,6200.026874666666,6080.6739173333335,5934.690985333333,5770.132975333334,5613.833400666666,5464.951484666667,5320.891746,5187.218076666667,5063.059573333334,4948.126180666667,4845.1244639999995,4757.016079999999
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,10288.764813333333,11234.701366666666,12201.035193333335,13184.27866,14124.140239999999,14933.89484,15598.178493333335,16162.308453333335,16649.714333333333,17051.74522,17421.750193333333,17764.797626666666,18076.23763333333,18357.864380000003,18619.01384,18841.818733333334,19047.309686666664,19228.891093333335
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,9779.713866666667,9731.843099333333,9720.874696,9730.1696,9734.796964666666,9726.747559333333,9703.045868666666,9668.893897333333,9627.851584,9573.231426,9464.167604,9299.797141333334,9089.133762666666,8846.206157333332,8584.159144,8310.694270666667,8024.790671333333,7727.678912666666
197,175.957272,184.86687466666666,192.69557400000002,199.17598066666667,204.2857493333333,208.02444733333334,210.21435,211.154876,210.94400933333336,209.73583866666667,208.27593866666666,207.07826866666667,205.87067466666667,204.31694466666667,203.24291666666667,202.24035533333335,201.3287926666667,200.83422933333333
198,548.7130626666667,571.944062,593.309274,612.7715053333334,628.9082453333333,641.830144,651.855284,659.2610906666666,664.6843773333334,667.2202026666668,667.936744,666.1032700000001,662.8155286666668,658.0711100000001,652.1863519999999,644.8890666666666,635.9013126666666,625.7726333333334
199,5538.729189333333,5606.863889333333,5653.726550666666,5668.816422666667,5648.984423333333,5612.822409333333,5572.871407333333,5529.713131333334,5475.970404666667,5404.148458666667,5302.812611333334,5177.92737,5042.874079333333,4909.087866666667,4781.897469333333,4661.056173999999,4543.948794666667,4427.111610666667
200,2065.2831,2094.0414886666663,2116.8105793333334,2134.7747593333333,2150.3220499999998,2167.1405866666664,2184.066115333333,2199.036306666667,2210.905508,2220.0243213333333,2223.1195526666666,2222.1264273333336,2217.6814753333333,2208.9285026666666,2195.7065986666667,2177.690888,2155.1934013333334,2128.2965773333335
201,9775.689642666666,10185.695426666667,10603.86026,10986.185066666665,11340.917393333333,11705.067846666667,12097.262106666665,12511.8106,12926.747726666666,13323.902166666667,13675.0044,13994.11448,14290.768013333332,14558.77292,14784.228533333333,14958.239906666666,15078.893013333334,15133.145266666666
202,1263.0474086666668,1325.2106993333332,1380.1448386666666,1426.8382093333335,1463.9616153333332,1495.8417686666667,1523.0727399999998,1546.0126513333332,1565.0347006666668,1578.7252366666667,1586.7073766666665,1590.2786193333334,1588.2325146666667,1581.2785593333333,1571.0648386666667,1556.7524886666665,1538.1859319999999,1516.3275473333333
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,22268.140506666667,24177.15465333333,26089.05441333333,27930.114,29633.11793333333,31134.141566666665,32430.721873333332,33570.32754666667,34582.13607333333,35421.79688666666,36082.82698666667,36563.31803333334,36879.80240666667,37031.795313333336,37019.00955333334,36841.32953333334,36523.08452,36105.2544
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,12811.117213333335,14532.107026666667,16369.257346666667,18254.748886666668,20125.270826666667,21911.83426,23619.11073333333,25238.28016,26757.88792,28118.2399,29316.869886666667,30396.280600000002,31378.26310666667,32206.03716,32917.19128000001,33481.16736666667,33901.239473333335,34197.1891
207,6652.043674,7277.130744,7888.172952,8469.875417333335,9022.724735333331,9523.041967333333,9960.970842,10349.232833333333,10682.770466666665,10956.853333333333,11173.090873333333,11337.12084,11447.165506666666,11506.28578,11530.3208,11522.78886,11484.270233333333,11416.175753333333
208,71113.79006,72845.82915333332,74140.80047333334,75017.81377333333,75384.13903333333,75219.18838,74567.91268666666,73551.78096,72289.75835333332,70862.94297333334,69192.70739333333,67347.81666000001,65349.93357333333,63271.03233333333,61133.9327,58972.00084,56811.13481333333,54662.33308
209,7237.867736666667,7543.843616666667,7781.321387333333,7943.047038000001,8043.820604666667,8098.031588666668,8097.872102,8044.847216000001,7952.888987333333,7828.8665286666665,7711.0387359999995,7600.204152666666,7491.251172,7387.283935999999,7293.006355333334,7207.9833340000005,7136.985109333333,7077.960809333334
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,5329.050664666667,5594.747813999999,5824.816709333334,6008.859226666667,6150.184899333333,6259.756857333334,6334.711256666667,6373.950535999999,6374.777557333333,6340.713738666666,6281.967919333334,6203.3017279999995,6106.855996666667,6001.8483946666665,5891.05648,5777.675106666667,5662.747331333334,5546.707597333333
212,1244.7834786666667,1376.7656653333333,1514.7460346666667,1650.868656,1774.676502,1882.73898,1975.8799980000001,2059.1074106666665,2129.1559273333337,2182.083517333333,2231.035291333333,2279.862424666667,2330.714573333333,2383.0209886666667,2437.1084866666665,2491.9279813333333,2549.143462666667,2608.2771273333333
213,106.311026,108.24395733333334,109.68557666666668,110.16307733333333,110.23667466666667,109.79201933333334,108.19463066666667,106.1289,103.67823266666666,100.738538,98.130196,96.13119133333333,94.70336133333333,93.09441533333333,91.98239,91.00872333333334,90.20578933333333,89.92663399999999
214,1360.7906433333335,1371.6800613333332,1370.9507586666666,1360.249618,1343.197922,1318.999624,1286.8206559999999,1246.7006253333332,1200.7020366666668,1151.031208,1100.2918493333334,1049.1719953333334,998.020124,948.0634873333333,901.2454193333333,858.8967399999999,820.329064,785.1306713333333
215,10998.278646666666,11474.707906666667,11887.3135,12205.710966666667,12432.9577,12595.894760000001,12700.252353333333,12742.771993333334,12717.870373333333,12616.064373333335,12438.94336,12204.096146666667,11937.905806666666,11662.74014,11393.68174,11137.912166666667,10891.674126666667,10644.731979999999
216,77041.84657333333,81012.12789999999,84610.27362,87768.73056000001,90480.04766666667,92749.27824666667,94552.89734,95879.93372,96684.19537999999,97027.91982,97024.78247333333,96681.78894,96004.25186,95029.86382,93827.17255999999,92526.99045333333,91149.01560666667,89679.28578666667
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,23470,23614,23656,23569,23269,22712,21937,21006,19985,19193,19334,19350,19250,19043,18729,18270,17694,17026
219,51352.11124666667,58362.05408666667,65593.12550666666,73026.15252,80562.22781333333,88102.93319333333,95348.28662,102253.957,108600.94026666667,114340.676,119703.0858,124680.97146666666,129115.08840000002,133084.1086,136633.0478,139635.9462,142024.16546666666,143787.2482
220,39119.17836666667,45461.21364,52403.677553333335,59961.02045333333,68013.7279,76344.72012666667,84803.85700666666,93253.23404666666,101455.12693333333,109339.0244,116918.74773333334,124039.05380000001,130731.18713333335,136961.90606666668,142603.203,147606.01066666667,151912.8560666667,155660.91913333334
221,44123.05119333333,42939.11184,41948.16652,41093.959546666665,40382.091413333335,39814.22035333333,39326.802800000005,38882.022079999995,38477.8058,38118.77503999999,37671.11548,37152.75914666667,36562.81812,35905.962439999996,35197.96558666667,34453.86891333334,33672.29122,32835.96079333333
222,3401.8915953333335,3426.012634,3443.0436846666666,3449.215404,3440.929754,3418.1338053333334,3382.122536,3332.2947406666667,3270.9877953333335,3202.1720426666666,3131.2052606666666,3058.88689,2985.2589373333335,2912.0998146666666,2839.2482306666666,2767.2891113333335,2697.168771333333,2629.9547406666666
223,323788.641325,336690.19485,349609.6867,361927.5527,373425.341975,384074.4004,393833.91897500004,403076.77920000005,412298.45334999997,421627.889575,430419.4092,438266.9278,444889.783625,450114.917175,453997.132675,456732.6038,458440.94265,459038.435625
224,28866.847193333335,30163.292946666665,31255.751033333334,32083.93348,32662.16423333333,33089.29776666667,33381.89442,33475.16462,33355.17735333333,33039.05356,32636.746000000003,32156.76020666667,31620.884213333335,31023.199513333333,30382.9031,29754.998566666665,29159.811813333334,28603.874146666665
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,109.81543066666666,110.01074533333333,110.02864933333333,109.828038,109.00182799999999,107.84747466666667,106.082252,104.13084466666666,102.02023066666666,99.79864933333333,97.179926,94.85493333333334,92.17776066666666,89.90849599999999,87.716768,85.27032133333334,83.24369000000002,81.326594
227,31163.96898,33203.20887333333,35109.03944666667,36864.09439333333,38405.26444666667,39728.79084,40834.97472,41713.89841333333,42377.79865333334,42832.836853333334,43069.32577333333,43080.91354,42879.92159333333,42519.848393333334,42013.69110666667,41380.817213333336,40641.004766666665,39817.18460666666
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,111.668881,114.19399600000001,116.448587,118.03663999999999,118.746768,118.70660600000001,118.182316,117.485448,116.768929,116.091961,115.346756,114.4495,113.34734,111.960311,110.24273699999999,108.212689,105.90388300000001,103.267888
230,92375.106,96408.28532000001,99606.22624666666,101957.86306666666,103622.8652,104650.25673333334,104955.80153333333,104375.90693333333,103131.188,101328.86793333333,99102.74566666667,96536.70838666667,93662.76448666668,90540.19416666667,87306.22713333333,84127.79979333334,81111.05613333333,78266.86746
231,267.16856133333334,293.8515826666667,319.9927533333333,345.9356026666667,370.764642,393.24970600000006,414.03513000000004,432.72701866666665,448.94768933333336,463.03937333333334,474.32330733333333,483.19232800000003,489.07250200000004,492.2337553333333,493.057722,491.2594046666667,487.3309893333334,482.073514
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,185.011008,186.76662,187.04383199999998,186.28005266666668,184.290956,180.984722,176.27362,171.01573533333334,164.980458,158.730646,153.183274,148.90466666666666,145.14770266666665,142.115826,139.783386,137.77342133333335,136.07202066666665,135.05300400000002
234,27896.144486666668,31975.811566666667,36110.75916666667,40189.28252,44323.68342666667,48512.049580000006,52648.13895333333,56603.82084000001,60189.73903333333,63355.889886666664,66222.69013999999,68828.20318,71115.26544666667,73037.71890666668,74613.21331333333,75813.03411333333,76684.92156666666,77280.98659333333
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
