# File: LDS_ag_HA_ha.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: ha
# Author: moirai
# Description: Initialization of harvested area (ha) by country/GLU/crop
# Original source: many, including HYDE and SAGE
# Source: https://github.com/JGCRI/moirai
# Column types: cici 
# ----------
ctry_iso,glu_code,SAGE_crop,value
arg,169,Peach_Nctrn,19
arg,169,Pears,22
arg,169,Plums,22
arg,169,Quinces,8
arg,169,Linseed,13
arg,169,Olives,6
arg,169,TungNuts,5
arg,169,BeansDry,37
arg,169,Potatoes,190
arg,169,Artichokes,1
arg,169,Cntlp_othMln,3
arg,169,Carrots,18
arg,169,Chll_PpprGrn,1
arg,169,Garlic,25
arg,169,OnionDry,21
arg,169,PeasGreen,2
arg,169,PmpknSqshGrd,4
arg,169,StringBeans,1
arg,169,Tomatoes,18
arg,169,VgtbFrshNES,106
arg,169,Watermelons,3
arg,200,Oats,13
arg,200,Alff4FrgSlg,5
arg,200,Clovr4FrgSlg,5
arg,200,GrsNESFrgSlg,614
arg,200,Olives,1
arg,200,PeasDry,20
arg,200,Potatoes,7
arg,200,SweetPotato,12
arg,200,Carrots,142
arg,200,Garlic,71
arg,200,PmpknSqshGrd,1
arg,203,Barley,730
arg,203,CanarySeed,1214
arg,203,Cerealsnes,1376
arg,203,Maize,198951
arg,203,Millet,1922
arg,203,Oats,21507
arg,203,PaddyRice,41
arg,203,Rye,4709
arg,203,Sorghum,80710
arg,203,Wheat,407982
arg,203,FibreCropNES,108
arg,203,FlaxFibr_Tow,196
arg,203,SeedCotton,35013
arg,203,Alff4FrgSlg,102914
arg,203,Clovr4FrgSlg,8777
arg,203,GrsNESFrgSlg,149874
arg,203,Maize4FrgSlg,51111
arg,203,Srgm4FrgSlg,104047
arg,203,Apples,46
arg,203,Apricots,182
arg,203,Avocados,36
arg,203,Bananas,24
arg,203,Cherries,3
arg,203,Figs,19
arg,203,Grpfrt_Pmlos,928
arg,203,Grapes,1921
arg,203,Lmn_Lme,14186
arg,203,Mangoes,62
arg,203,Oranges,1195
arg,203,Papayas,5
arg,203,Peach_Nctrn,1128
arg,203,Pears,60
arg,203,Plums,251
arg,203,Quinces,577
arg,203,Strawberries,65
arg,203,TngMndClmnt,548
arg,203,GrndntWShll,4481
arg,203,Linseed,4378
arg,203,Olives,2163
arg,203,SfflwrSeed,8
arg,203,Soybeans,839595
arg,203,SnflwrSeed,10378
arg,203,TungNuts,1897
arg,203,Ans_bdn_fnnl,240
arg,203,Hops,18
arg,203,Pimento,216
arg,203,spicesnes,111
arg,203,TbccLeaves,7215
arg,203,BeansDry,29321
arg,203,BrdBeansDry,108
arg,203,ChickPeas,5
arg,203,Lentils,292
arg,203,Lupins,5
arg,203,PeasDry,1584
arg,203,Potatoes,23083
arg,203,SweetPotato,4167
arg,203,SugarCane,143237
arg,203,Almonds,17
arg,203,Walnuts,250
arg,203,Artichokes,316
arg,203,Asparagus,112
arg,203,BeanGreen,41
arg,203,Cntlp_othMln,1302
arg,203,Carrots,2248
arg,203,Chll_PpprGrn,458
arg,203,Garlic,71
arg,203,OnionDry,4463
arg,203,PeasGreen,852
arg,203,PmpknSqshGrd,1375
arg,203,StringBeans,369
arg,203,Tomatoes,1464
arg,203,VgtbFrshNES,8853
arg,203,Watermelons,2287
arg,205,Barley,52
arg,205,Cerealsnes,144
arg,205,Maize,28215
arg,205,Millet,202
arg,205,Oats,2257
arg,205,PaddyRice,9
arg,205,Rye,494
arg,205,Sorghum,3219
arg,205,Wheat,7456
arg,205,FibreCropNES,11
arg,205,FlaxFibr_Tow,21
arg,205,SeedCotton,555
arg,205,Alff4FrgSlg,4969
arg,205,Clovr4FrgSlg,921
arg,205,GrsNESFrgSlg,55479
arg,205,Maize4FrgSlg,11246
arg,205,Srgm4FrgSlg,19361
arg,205,Apples,27
arg,205,Apricots,19
arg,205,Avocados,4
arg,205,Bananas,4
arg,205,Figs,2
arg,205,Grpfrt_Pmlos,141
arg,205,Grapes,1998
arg,205,Lmn_Lme,170
arg,205,Mangoes,2
arg,205,Oranges,273
arg,205,Papayas,2
arg,205,Peach_Nctrn,103
arg,205,Pears,14
arg,205,Plums,93
arg,205,Quinces,244
arg,205,Strawberries,7
arg,205,TngMndClmnt,353
arg,205,GrndntWShll,5280
arg,205,Linseed,459
arg,205,Olives,227
arg,205,Soybeans,17336
arg,205,SnflwrSeed,5358
arg,205,TungNuts,199
arg,205,Ans_bdn_fnnl,25
arg,205,Hops,2
arg,205,Pimento,23
arg,205,spicesnes,12
arg,205,TbccLeaves,647
arg,205,BeansDry,3826
arg,205,BrdBeansDry,11
arg,205,ChickPeas,6
arg,205,Lentils,31
arg,205,PeasDry,11
arg,205,Potatoes,14945
arg,205,SweetPotato,369
arg,205,SugarCane,2078
arg,205,Almonds,2
arg,205,Walnuts,26
arg,205,Artichokes,33
arg,205,Asparagus,3
arg,205,BeanGreen,4
arg,205,Cntlp_othMln,163
arg,205,Carrots,180
arg,205,Chll_PpprGrn,48
arg,205,Garlic,241
arg,205,OnionDry,350
arg,205,PeasGreen,89
arg,205,PmpknSqshGrd,144
arg,205,StringBeans,39
arg,205,Tomatoes,684
arg,205,VgtbFrshNES,2943
arg,205,Watermelons,156
arg,206,Barley,31591
arg,206,CanarySeed,3628
arg,206,Cerealsnes,7047
arg,206,Maize,1213914
arg,206,Millet,9842
arg,206,Oats,110225
arg,206,PaddyRice,316675
arg,206,Rye,24118
arg,206,Sorghum,487057
arg,206,Wheat,2027511
arg,206,FibreCropNES,552
arg,206,FlaxFibr_Tow,1003
arg,206,SeedCotton,412133
arg,206,Alff4FrgSlg,457541
arg,206,Clovr4FrgSlg,44954
arg,206,GrsNESFrgSlg,679466
arg,206,Maize4FrgSlg,179223
arg,206,Srgm4FrgSlg,299770
arg,206,Apples,859
arg,206,Apricots,932
arg,206,Avocados,183
arg,206,Bananas,12085
arg,206,Cherries,41
arg,206,Figs,96
arg,206,Grpfrt_Pmlos,11954
arg,206,Grapes,7873
arg,206,Lmn_Lme,16566
arg,206,Mangoes,130
arg,206,Oranges,50080
arg,206,Papayas,124
arg,206,Peach_Nctrn,7528
arg,206,Pears,221
arg,206,Pineapples,76
arg,206,Plums,1380
arg,206,Quinces,169
arg,206,Strawberries,330
arg,206,TngMndClmnt,30018
arg,206,GrndntWShll,110917
arg,206,Linseed,22425
arg,206,Olives,11078
arg,206,Rapeseed,134
arg,206,SfflwrSeed,22115
arg,206,Soybeans,4961253
arg,206,SnflwrSeed,488423
arg,206,TungNuts,9714
arg,206,Ans_bdn_fnnl,1230
arg,206,Hops,94
arg,206,Mate,56965
arg,206,Pimento,1104
arg,206,spicesnes,567
arg,206,Tea,13020
arg,206,TbccLeaves,39436
arg,206,BeansDry,284810
arg,206,BrdBeansDry,552
arg,206,ChickPeas,861
arg,206,Lentils,1497
arg,206,Lupins,26
arg,206,PeasDry,12157
arg,206,Cassava,12219
arg,206,Potatoes,9120
arg,206,SweetPotato,16578
arg,206,SugarCane,84091
arg,206,Almonds,87
arg,206,Walnuts,1280
arg,206,Artichokes,1619
arg,206,Asparagus,591
arg,206,BeanGreen,211
arg,206,Cntlp_othMln,3090
arg,206,Carrots,5800
arg,206,Chll_PpprGrn,2346
arg,206,Garlic,397
arg,206,OnionDry,4512
arg,206,PeasGreen,4362
arg,206,PmpknSqshGrd,7041
arg,206,StringBeans,1888
arg,206,Tomatoes,13476
arg,206,VgtbFrshNES,80152
arg,206,Watermelons,14224
arg,207,Alff4FrgSlg,1
arg,207,Apples,3
arg,207,Grapes,1
arg,207,Garlic,1
arg,209,Barley,44139
arg,209,CanarySeed,2706
arg,209,Cerealsnes,3103
arg,209,Maize,460775
arg,209,Millet,4333
arg,209,Oats,48497
arg,209,PaddyRice,461
arg,209,Rye,10618
arg,209,Sorghum,36532
arg,209,Wheat,780215
arg,209,FibreCropNES,243
arg,209,FlaxFibr_Tow,442
arg,209,Alff4FrgSlg,469638
arg,209,Clovr4FrgSlg,19791
arg,209,GrsNESFrgSlg,376774
arg,209,Maize4FrgSlg,210339
arg,209,Srgm4FrgSlg,79475
arg,209,Apples,45
arg,209,Apricots,411
arg,209,Avocados,80
arg,209,Cherries,7
arg,209,Figs,42
arg,209,Grpfrt_Pmlos,13
arg,209,Grapes,9
arg,209,Lmn_Lme,2
arg,209,Oranges,7
arg,209,Peach_Nctrn,128
arg,209,Pears,14
arg,209,Plums,15
arg,209,Quinces,7
arg,209,Strawberries,146
arg,209,TngMndClmnt,1
arg,209,GrndntWShll,70532
arg,209,Linseed,9873
arg,209,Olives,4877
arg,209,Rapeseed,1051
arg,209,Soybeans,858401
arg,209,SnflwrSeed,779634
arg,209,TungNuts,4277
arg,209,Ans_bdn_fnnl,542
arg,209,Hops,41
arg,209,Pimento,486
arg,209,spicesnes,250
arg,209,BeansDry,16
arg,209,BrdBeansDry,243
arg,209,ChickPeas,71
arg,209,Lentils,659
arg,209,Lupins,11
arg,209,PeasDry,1024
arg,209,Potatoes,910
arg,209,SweetPotato,34
arg,209,Almonds,38
arg,209,Walnuts,564
arg,209,Artichokes,713
arg,209,Asparagus,6
arg,209,BeanGreen,93
arg,209,Cntlp_othMln,7
arg,209,Carrots,36
arg,209,Chll_PpprGrn,1033
arg,209,Garlic,69
arg,209,OnionDry,47
arg,209,PeasGreen,1921
arg,209,PmpknSqshGrd,3100
arg,209,StringBeans,831
arg,209,Tomatoes,32
arg,209,VgtbFrshNES,172
arg,209,Watermelons,6
arg,210,Barley,112165
arg,210,CanarySeed,11055
arg,210,Cerealsnes,4389
arg,210,Maize,641706
arg,210,Millet,6129
arg,210,Oats,68594
arg,210,PaddyRice,54
arg,210,Rye,15018
arg,210,Sorghum,23330
arg,210,Wheat,1546612
arg,210,FibreCropNES,344
arg,210,FlaxFibr_Tow,625
arg,210,Alff4FrgSlg,133175
arg,210,Clovr4FrgSlg,27992
arg,210,GrsNESFrgSlg,1314083
arg,210,Maize4FrgSlg,89155
arg,210,Srgm4FrgSlg,70780
arg,210,Apples,596
arg,210,Apricots,581
arg,210,Avocados,114
arg,210,Cherries,187
arg,210,Figs,59
arg,210,Grpfrt_Pmlos,240
arg,210,Grapes,270
arg,210,Lmn_Lme,214
arg,210,Oranges,1131
arg,210,Peach_Nctrn,1497
arg,210,Pears,168
arg,210,Plums,535
arg,210,Quinces,16
arg,210,Strawberries,206
arg,210,TngMndClmnt,322
arg,210,GrndntWShll,897
arg,210,Linseed,13964
arg,210,Olives,6898
arg,210,Rapeseed,2173
arg,210,Soybeans,1292897
arg,210,SnflwrSeed,811017
arg,210,TungNuts,6049
arg,210,Ans_bdn_fnnl,766
arg,210,Hops,59
arg,210,Pimento,688
arg,210,spicesnes,353
arg,210,BeansDry,5
arg,210,BrdBeansDry,344
arg,210,ChickPeas,74
arg,210,Lentils,932
arg,210,Lupins,16
arg,210,PeasDry,1903
arg,210,Potatoes,30328
arg,210,SweetPotato,2023
arg,210,Almonds,54
arg,210,Walnuts,797
arg,210,Artichokes,1008
arg,210,Asparagus,558
arg,210,BeanGreen,131
arg,210,Cntlp_othMln,59
arg,210,Carrots,1919
arg,210,Chll_PpprGrn,1461
arg,210,Garlic,183
arg,210,OnionDry,2869
arg,210,PeasGreen,2717
arg,210,PmpknSqshGrd,4385
arg,210,StringBeans,1176
arg,210,Tomatoes,353
arg,210,VgtbFrshNES,3694
arg,210,Watermelons,745
arg,212,Barley,68
arg,212,CanarySeed,3
arg,212,Cerealsnes,130
arg,212,Maize,3714
arg,212,Millet,181
arg,212,Oats,2039
arg,212,PaddyRice,4
arg,212,Rye,446
arg,212,Sorghum,531
arg,212,Wheat,16396
arg,212,FibreCropNES,10
arg,212,FlaxFibr_Tow,18
arg,212,Alff4FrgSlg,5219
arg,212,Clovr4FrgSlg,832
arg,212,GrsNESFrgSlg,12395
arg,212,Maize4FrgSlg,2503
arg,212,Srgm4FrgSlg,2186
arg,212,Apples,7206
arg,212,Apricots,17
arg,212,Avocados,3
arg,212,Cherries,378
arg,212,Figs,2
arg,212,Grpfrt_Pmlos,12
arg,212,Grapes,83141
arg,212,Lmn_Lme,1
arg,212,Oranges,1
arg,212,Peach_Nctrn,5096
arg,212,Pears,3326
arg,212,Plums,4979
arg,212,Quinces,818
arg,212,Strawberries,6
arg,212,GrndntWShll,16
arg,212,Linseed,415
arg,212,Olives,204
arg,212,Rapeseed,2
arg,212,Soybeans,834
arg,212,SnflwrSeed,2186
arg,212,TungNuts,179
arg,212,Ans_bdn_fnnl,23
arg,212,Hops,2
arg,212,Pimento,20
arg,212,spicesnes,10
arg,212,BeansDry,718
arg,212,BrdBeansDry,10
arg,212,Lentils,28
arg,212,PeasDry,15
arg,212,Potatoes,4671
arg,212,SweetPotato,309
arg,212,Almonds,2
arg,212,Walnuts,24
arg,212,Artichokes,30
arg,212,Asparagus,255
arg,212,BeanGreen,4
arg,212,Cntlp_othMln,782
arg,212,Carrots,1660
arg,212,Chll_PpprGrn,43
arg,212,Garlic,7124
arg,212,OnionDry,4690
arg,212,PeasGreen,80
arg,212,PmpknSqshGrd,130
arg,212,StringBeans,35
arg,212,Tomatoes,4238
arg,212,VgtbFrshNES,3538
arg,212,Watermelons,143
arg,213,Barley,42
arg,213,Cerealsnes,139
arg,213,Maize,867
arg,213,Millet,194
arg,213,Oats,2171
arg,213,PaddyRice,6
arg,213,Rye,475
arg,213,Sorghum,104
arg,213,Wheat,63823
arg,213,FibreCropNES,11
arg,213,FlaxFibr_Tow,20
arg,213,Alff4FrgSlg,6687
arg,213,Clovr4FrgSlg,886
arg,213,GrsNESFrgSlg,15631
arg,213,Maize4FrgSlg,297
arg,213,Srgm4FrgSlg,1302
arg,213,Apples,29232
arg,213,Apricots,18
arg,213,Avocados,4
arg,213,Cherries,153
arg,213,Figs,2
arg,213,Grapes,2024
arg,213,Peach_Nctrn,1344
arg,213,Pears,12318
arg,213,Plums,690
arg,213,Quinces,64
arg,213,Strawberries,7
arg,213,Linseed,442
arg,213,Olives,218
arg,213,Rapeseed,4
arg,213,Soybeans,22
arg,213,SnflwrSeed,2170
arg,213,TungNuts,191
arg,213,Ans_bdn_fnnl,24
arg,213,Hops,2
arg,213,Pimento,22
arg,213,spicesnes,11
arg,213,BeansDry,17
arg,213,BrdBeansDry,11
arg,213,Lentils,30
arg,213,Potatoes,1133
arg,213,SweetPotato,1
arg,213,Almonds,2
arg,213,Walnuts,25
arg,213,Artichokes,32
arg,213,Asparagus,3
arg,213,BeanGreen,4
arg,213,Cntlp_othMln,88
arg,213,Carrots,143
arg,213,Chll_PpprGrn,46
arg,213,Garlic,34
arg,213,OnionDry,2643
arg,213,PeasGreen,86
arg,213,PmpknSqshGrd,139
arg,213,StringBeans,37
arg,213,Tomatoes,1489
arg,213,VgtbFrshNES,1159
arg,213,Watermelons,17
arg,214,Millet,1
arg,214,Oats,7
arg,214,Rye,1
arg,214,Alff4FrgSlg,17
arg,214,Clovr4FrgSlg,3
arg,214,GrsNESFrgSlg,26
arg,214,Apples,440
arg,214,Grapes,24
arg,214,Peach_Nctrn,15
arg,214,Pears,214
arg,214,Plums,7
arg,214,Quinces,1
arg,214,Linseed,1
arg,214,Olives,1
arg,214,TungNuts,1
arg,214,OnionDry,2
arg,214,Tomatoes,3
arg,214,VgtbFrshNES,3
arg,215,Barley,282
arg,215,Cerealsnes,14
arg,215,Maize,67
arg,215,Millet,20
arg,215,Oats,222
arg,215,Rye,49
arg,215,Sorghum,20
arg,215,Wheat,7164
arg,215,FibreCropNES,1
arg,215,FlaxFibr_Tow,2
arg,215,Alff4FrgSlg,2507
arg,215,Clovr4FrgSlg,91
arg,215,GrsNESFrgSlg,5557
arg,215,Maize4FrgSlg,88
arg,215,Srgm4FrgSlg,23
arg,215,Apples,188
arg,215,Apricots,2
arg,215,Cherries,56
arg,215,Grapes,47
arg,215,Peach_Nctrn,28
arg,215,Pears,26
arg,215,Plums,15
arg,215,Quinces,5
arg,215,Strawberries,1
arg,215,Linseed,45
arg,215,Olives,22
arg,215,Rapeseed,2
arg,215,Soybeans,1
arg,215,SnflwrSeed,92
arg,215,TungNuts,20
arg,215,Ans_bdn_fnnl,2
arg,215,Pimento,2
arg,215,spicesnes,1
arg,215,BrdBeansDry,1
arg,215,Lentils,3
arg,215,Potatoes,1650
arg,215,Walnuts,3
arg,215,Artichokes,3
arg,215,Cntlp_othMln,45
arg,215,Carrots,66
arg,215,Chll_PpprGrn,5
arg,215,Garlic,13
arg,215,OnionDry,193
arg,215,PeasGreen,9
arg,215,PmpknSqshGrd,14
arg,215,StringBeans,4
arg,215,Tomatoes,133
arg,215,VgtbFrshNES,498
arg,215,Watermelons,5
arm,72,Barley,53245
arm,72,Cerealsnes,3169
arm,72,Maize,1748
arm,72,Oats,651
arm,72,PaddyRice,2
arm,72,Rye,119
arm,72,Wheat,95157
arm,72,SeedCotton,71
arm,72,FrgProdNES,162695
arm,72,Maize4FrgSlg,219
arm,72,MxGrss_Lgm,180
arm,72,Vgt_RootFddr,231
arm,72,Apples,5837
arm,72,Apricots,3058
arm,72,Berriesnes,148
arm,72,Cherries,724
arm,72,FrtFrshNES,614
arm,72,FrtTrpFrNES,216
arm,72,Grapes,12082
arm,72,Oranges,2
arm,72,Peach_Nctrn,2695
arm,72,Pears,3198
arm,72,Plums,1476
arm,72,StnFrtNESFrh,510
arm,72,TngMndClmnt,1
arm,72,Oilseedsnes,2
arm,72,SnflwrSeed,3
arm,72,TbccLeaves,705
arm,72,BeansDry,1513
arm,72,BrdBeansDry,1
arm,72,Lentils,9
arm,72,PeasDry,36
arm,72,Pulsesnes,33
arm,72,Vetches,62
arm,72,Potatoes,27709
arm,72,SugarBeets,9
arm,72,Almonds,68
arm,72,HzlntFlbrt,11
arm,72,Nutsnes,2
arm,72,Walnuts,1
arm,72,Cabbages,3101
arm,72,Carrots,673
arm,72,Cauliflower,168
arm,72,Chll_PpprGrn,1
