# File: Mueller_yield_levels.csv
# Title: Attainable yield levels by country and basin
# Units: tons/ha
# Description: Min, average, and max refer to the respective yields observed in grid cells within country, basin, and crop; count is the number of grid cells with harvested area for the given crop, country, and basin.
# Source: Mueller, N. D., Gerber, J. S., Johnston, M., Ray, D. K., Ramankutty, N. and Foley, J. A.: Closing yield gaps through nutrient and water management, Nature, 490(7419), 254–257, doi:10.1038/nature11420, 2012. Geospatial data processed by Yannick Le Page.
# https://github.com/JGCRI/lds
Country,Basin,crop,yield_level,min,average,max,Count
mng,42,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mng,43,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mng,48,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mng,56,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mnp,121,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
moz,171,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
moz,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
moz,190,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
moz,198,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
moz,199,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mrt,86,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mrt,144,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mrt,149,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mrt,152,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
msr,101,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mtq,143,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mus,177,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mwi,171,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mwi,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mys,139,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mys,159,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
mys,165,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
myt,177,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nam,182,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nam,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nam,194,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nam,196,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nam,197,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ncl,185,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ner,144,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ner,149,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ner,151,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nfk,189,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nga,142,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nga,149,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nga,151,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nga,162,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nic,135,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
niu,201,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nld,28,sugarbeet,_95thpercentileyield,67.5,68.6,68.82,18
nld,32,sugarbeet,_95thpercentileyield,62.41,71.45,75.3,568
nld,36,sugarbeet,_95thpercentileyield,66.07,75.12,75.3,51
nor,8,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nor,12,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
npl,110,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nzl,201,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
nzl,216,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
omn,94,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pak,58,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pak,85,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pak,89,sugarbeet,_95thpercentileyield,42.12,68.72,78.75,1138
pak,97,sugarbeet,_95thpercentileyield,71.24,77.12,78.75,37
pak,102,sugarbeet,_95thpercentileyield,66.66,74.39,78.75,179
pak,104,sugarbeet,_95thpercentileyield,75.55,75.55,75.55,34
pak,107,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pan,135,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pan,143,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pan,157,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pcn,26,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
per,156,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
per,157,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
per,180,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
per,200,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
per,207,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
phl,119,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
plw,158,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,167,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,173,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,176,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,178,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,181,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
png,185,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pol,21,sugarbeet,_95thpercentileyield,47.52,47.52,47.52,1
pol,29,sugarbeet,_95thpercentileyield,42.76,53.28,75.3,1981
pol,30,sugarbeet,_95thpercentileyield,42.12,51.95,75.3,2949
pol,31,sugarbeet,_95thpercentileyield,46.68,56.05,63.1,23
pol,33,sugarbeet,_95thpercentileyield,42.12,58.43,75.3,592
pol,35,sugarbeet,_95thpercentileyield,46.41,48.22,55.9,46
pol,49,sugarbeet,_95thpercentileyield,55.9,61.78,63.1,6
pol,54,sugarbeet,_95thpercentileyield,63.1,63.1,63.1,8
pri,101,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
prk,37,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
prk,65,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
prk,66,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
prt,60,sugarbeet,_95thpercentileyield,64.46,67.07,76.89,156
prt,71,sugarbeet,_95thpercentileyield,64.46,65.24,67.47,143
prt,74,sugarbeet,_95thpercentileyield,64.46,69.21,76.89,47
prt,81,sugarbeet,_95thpercentileyield,64.46,67.31,67.47,202
prt,86,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pry,206,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
pse,75,sugarbeet,_95thpercentileyield,67.47,71.84,78.75,12
pse,95,sugarbeet,_95thpercentileyield,67.47,71.45,78.75,8
pyf,41,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
qat,94,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
reu,41,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rom,54,sugarbeet,_95thpercentileyield,42.76,64.88,76.89,3125
rom,55,sugarbeet,_95thpercentileyield,51.55,69.38,71.07,81
rus,1,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,3,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,4,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,5,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,6,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,8,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,9,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,13,sugarbeet,_95thpercentileyield,55.9,55.9,55.9,2
rus,14,sugarbeet,_95thpercentileyield,46.41,47.39,55.9,61
rus,17,sugarbeet,_95thpercentileyield,55.9,55.9,55.9,4
rus,18,sugarbeet,_95thpercentileyield,42.12,48.37,71.24,12891
rus,20,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,22,sugarbeet,_95thpercentileyield,51.71,52.24,55.9,79
rus,25,sugarbeet,_95thpercentileyield,55.9,55.9,55.9,2
rus,33,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,35,sugarbeet,_95thpercentileyield,55.9,55.9,55.9,1
rus,37,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,38,sugarbeet,_95thpercentileyield,42.12,58.82,61.21,1928
rus,39,sugarbeet,_95thpercentileyield,46.68,49.82,62.41,775
rus,42,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,43,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,45,sugarbeet,_95thpercentileyield,42.12,66.15,78.75,1848
rus,47,sugarbeet,_95thpercentileyield,55.9,69.24,76.89,1319
rus,48,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,53,sugarbeet,_95thpercentileyield,42.12,54.03,71.07,6548
rus,56,sugarbeet,_95thpercentileyield,42.12,54.9,60.04,8430
rus,70,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rus,72,sugarbeet,_95thpercentileyield,78.75,78.75,78.75,1
rus,76,sugarbeet,_95thpercentileyield,58.15,58.73,61.21,90
rwa,87,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
rwa,183,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sau,84,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sau,93,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sau,94,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sau,98,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sau,99,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,87,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,100,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,144,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,151,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,179,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sdn,183,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sen,142,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sen,152,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sgp,139,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sgp,163,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
shn,182,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sjm,1,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
slb,173,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
slb,176,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
slb,185,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sle,142,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sle,149,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
slv,135,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
smr,50,sugarbeet,_95thpercentileyield,64.46,64.46,64.46,1
som,100,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
som,170,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
som,171,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
som,179,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
spm,19,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
srb,54,sugarbeet,_95thpercentileyield,46.89,70.69,76.89,1263
srb,55,sugarbeet,_95thpercentileyield,46.45,68.23,76.89,101
stp,162,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sur,156,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
sur,161,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
svk,29,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
svk,30,sugarbeet,_95thpercentileyield,55.9,61.3,63.1,28
svk,54,sugarbeet,_95thpercentileyield,54.87,66.72,76.89,598
svn,54,sugarbeet,_95thpercentileyield,63.1,71.86,76.89,154
svn,55,sugarbeet,_95thpercentileyield,66.07,70.51,75.3,15
swe,8,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
swe,12,sugarbeet,_95thpercentileyield,42.12,51.78,63.1,628
swe,21,sugarbeet,_95thpercentileyield,62.41,62.41,62.41,1
swz,198,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
syc,177,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
syr,75,sugarbeet,_95thpercentileyield,42.76,71.98,78.75,153
syr,84,sugarbeet,_95thpercentileyield,71.24,77.73,78.75,95
syr,95,sugarbeet,_95thpercentileyield,64.46,74.03,78.75,66
syr,99,sugarbeet,_95thpercentileyield,64.46,75.81,78.75,190
tca,101,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tcd,144,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tcd,149,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tcd,151,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tgo,142,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tgo,160,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tha,125,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tha,127,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tha,139,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tha,146,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tha,148,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tjk,58,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tjk,76,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tjk,85,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tkm,52,sugarbeet,_95thpercentileyield,71.24,75.64,78.75,1406
tkm,58,sugarbeet,_95thpercentileyield,60.04,75.23,78.75,341
tls,158,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tls,175,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ton,176,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tto,143,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tun,80,sugarbeet,_95thpercentileyield,64.46,71.9,78.75,353
tun,144,sugarbeet,_95thpercentileyield,76.76,76.76,76.76,1
tur,55,sugarbeet,_95thpercentileyield,64.46,67.1,76.89,323
tur,70,sugarbeet,_95thpercentileyield,42.12,61.5,78.75,3549
tur,72,sugarbeet,_95thpercentileyield,42.12,52.38,78.75,502
tur,75,sugarbeet,_95thpercentileyield,42.12,64.87,76.89,2531
tur,84,sugarbeet,_95thpercentileyield,42.12,63.48,78.75,1881
tur,99,sugarbeet,_95thpercentileyield,67.47,73.67,76.76,9
twn,78,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
twn,103,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tza,87,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tza,171,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tza,179,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tza,183,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
tza,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
uga,87,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
uga,179,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
uga,183,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ukr,30,sugarbeet,_95thpercentileyield,46.45,53.66,62.41,227
ukr,39,sugarbeet,_95thpercentileyield,42.76,56.2,75.3,5166
ukr,47,sugarbeet,_95thpercentileyield,42.76,58.29,71.07,2098
ukr,49,sugarbeet,_95thpercentileyield,48.68,61.7,75.3,915
ukr,53,sugarbeet,_95thpercentileyield,42.76,47.44,71.07,972
ukr,54,sugarbeet,_95thpercentileyield,51.55,67.31,75.3,252
ury,195,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ury,206,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,7,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,23,sugarbeet,_95thpercentileyield,42.12,50.12,62.41,1013
usa,27,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,96,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,101,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,150,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,217,sugarbeet,_95thpercentileyield,42.12,73.22,78.75,943
usa,218,sugarbeet,_95thpercentileyield,42.76,68.34,75.3,551
usa,219,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,220,sugarbeet,_95thpercentileyield,60.04,60.04,60.04,12
usa,221,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,222,sugarbeet,_95thpercentileyield,51.55,59.1,61.21,43
usa,223,sugarbeet,_95thpercentileyield,42.12,59.23,71.07,3751
usa,224,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,225,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,226,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,227,sugarbeet,_95thpercentileyield,62.41,73.03,76.89,659
usa,228,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,229,sugarbeet,_95thpercentileyield,42.12,60.93,75.55,1638
usa,230,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,231,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,232,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,233,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
usa,234,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
uzb,45,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
uzb,52,sugarbeet,_95thpercentileyield,75.55,75.55,75.55,52
uzb,58,sugarbeet,_95thpercentileyield,42.12,73.23,78.75,1510
uzb,76,sugarbeet,_95thpercentileyield,42.76,73.4,78.75,805
vct,143,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ven,143,sugarbeet,_95thpercentileyield,63.1,70.23,76.89,37
ven,156,sugarbeet,_95thpercentileyield,63.1,69.44,76.89,30
ven,161,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
ven,166,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vir,101,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,108,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,109,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,112,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,125,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,126,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vnm,148,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
vut,185,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
wlf,176,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
wsm,176,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
yem,93,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
yem,94,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
yem,100,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zaf,194,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zaf,196,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zaf,198,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zaf,199,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zaf,204,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zmb,179,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zmb,183,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zmb,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zwe,188,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zwe,190,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zwe,197,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
zwe,199,sugarbeet,_95thpercentileyield,NA,NA,NA,NA
abw,143,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,52,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,58,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,89,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,90,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,97,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
afg,102,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ago,162,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ago,182,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ago,183,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ago,188,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ago,197,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aia,101,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
alb,54,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
alb,55,sugarbeet,_rainfedyieldceilings,44.15,62.53,76.89,117
and,64,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
and,73,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ant,143,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
are,94,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,169,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,200,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,203,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,205,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,206,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,207,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,209,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,210,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,212,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,213,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,214,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arg,215,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
arm,72,sugarbeet,_rainfedyieldceilings,29.15,42.49,76.76,384
asm,176,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
atg,101,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,184,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,189,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,191,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,193,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,202,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,208,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,211,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aus,216,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aut,31,sugarbeet,_rainfedyieldceilings,56.7,62.64,63.1,14
aut,32,sugarbeet,_rainfedyieldceilings,56.7,62.72,75.3,11
aut,54,sugarbeet,_rainfedyieldceilings,45.93,64.49,76.89,570
aut,57,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
aze,45,sugarbeet,_rainfedyieldceilings,33.56,43.81,71.07,6
aze,72,sugarbeet,_rainfedyieldceilings,29.15,52.93,76.89,1229
bdi,87,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bdi,183,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bel,32,sugarbeet,_rainfedyieldceilings,56.7,63.22,75.3,253
bel,36,sugarbeet,_rainfedyieldceilings,51.68,63.59,75.3,285
bel,41,sugarbeet,_rainfedyieldceilings,75.3,75.3,75.3,1
bel,46,sugarbeet,_rainfedyieldceilings,56.73,56.73,56.73,1
ben,142,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ben,149,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
ben,160,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bfa,142,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bfa,149,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bfa,160,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bgd,110,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bgd,116,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bgr,54,sugarbeet,_rainfedyieldceilings,35.52,65.75,76.89,489
bgr,55,sugarbeet,_rainfedyieldceilings,45.93,66.65,76.89,556
bhr,94,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bhs,101,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bih,54,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bih,55,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
blr,17,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
blr,25,sugarbeet,_rainfedyieldceilings,35.52,35.6,36.19,17
blr,30,sugarbeet,_rainfedyieldceilings,39.59,45.36,61.21,178
blr,35,sugarbeet,_rainfedyieldceilings,35.52,42.52,62.41,835
blr,39,sugarbeet,_rainfedyieldceilings,35.52,44.73,62.41,840
blz,111,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
blz,133,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bol,156,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bol,200,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bol,206,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bol,207,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,156,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,161,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,168,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,172,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,174,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,186,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,187,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,192,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,195,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bra,206,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
brb,143,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
brn,159,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
btn,110,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bwa,188,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bwa,194,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bwa,197,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
bwa,199,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
caf,87,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
caf,151,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
caf,162,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
caf,183,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,2,sugarbeet,_rainfedyieldceilings,42.13,42.13,42.13,201
can,7,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,10,sugarbeet,_rainfedyieldceilings,33.56,44.55,60.04,1948
can,15,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,19,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,23,sugarbeet,_rainfedyieldceilings,33.56,50.18,60.04,4176
can,27,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,34,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
can,40,sugarbeet,_rainfedyieldceilings,NA,NA,NA,NA
