# File: LDS_ag_prod_t.csv
# Title: Initialization of production (t) by country/GLU/crop
# Units: tons
# Author: moirai
# Description: Initialization of production (t) by country/GLU/crop
# Original source: many, including HYDE and SAGE
# Source: https://github.com/JGCRI/moirai
# Column types: cici 
# ----------
ctry_iso,glu_code,SAGE_crop,value
bfa,142,SeedCotton,9563
bfa,142,FrtFrshNES,1129
bfa,142,FrtTrpFrNES,142
bfa,142,Grpfrt_Pmlos,3
bfa,142,Lmn_Lme,4
bfa,142,Mangoes,109
bfa,142,Oranges,9
bfa,142,TngMndClmnt,5
bfa,142,GrndntWShll,15118
bfa,142,KrtNtSheant,1009
bfa,142,SesameSeed,2514
bfa,142,Soybeans,51
bfa,142,spicesnes,81
bfa,142,TbccLeaves,1
bfa,142,BambaraBeans,1572
bfa,142,CowPeasDry,4288
bfa,142,Pulsesnes,367
bfa,142,Cassava,22
bfa,142,Potatoes,21
bfa,142,SweetPotato,1699
bfa,142,Yams,8524
bfa,142,SugarCane,132437
bfa,142,Almonds,17
bfa,142,CashewNuts,45
bfa,142,BeanGreen,89
bfa,142,Chll_PpprGrn,109
bfa,142,Okra,374
bfa,142,OnionShlltGn,248
bfa,142,Tomatoes,139
bfa,142,VgtbFrshNES,2363
bfa,149,Fonio,1345
bfa,149,Maize,53520
bfa,149,Millet,121480
bfa,149,PaddyRice,12144
bfa,149,Sorghum,158013
bfa,149,SeedCotton,23138
bfa,149,FrtFrshNES,7343
bfa,149,FrtTrpFrNES,926
bfa,149,Grpfrt_Pmlos,18
bfa,149,Lmn_Lme,24
bfa,149,Mangoes,721
bfa,149,Oranges,58
bfa,149,TngMndClmnt,31
bfa,149,GrndntWShll,38293
bfa,149,KrtNtSheant,13233
bfa,149,SesameSeed,702
bfa,149,Soybeans,766
bfa,149,spicesnes,1059
bfa,149,BambaraBeans,4092
bfa,149,CowPeasDry,56720
bfa,149,Pulsesnes,2717
bfa,149,Cassava,337
bfa,149,Potatoes,282
bfa,149,SweetPotato,2470
bfa,149,Yams,1779
bfa,149,SugarCane,42531
bfa,149,Almonds,217
bfa,149,CashewNuts,586
bfa,149,BeanGreen,1162
bfa,149,Chll_PpprGrn,1385
bfa,149,Okra,4904
bfa,149,OnionShlltGn,3246
bfa,149,Tomatoes,1347
bfa,149,VgtbFrshNES,30989
bfa,160,Fonio,4202
bfa,160,Maize,187346
bfa,160,Millet,471328
bfa,160,PaddyRice,38670
bfa,160,Sorghum,661137
bfa,160,SeedCotton,144079
bfa,160,FrtFrshNES,29697
bfa,160,FrtTrpFrNES,3736
bfa,160,Grpfrt_Pmlos,75
bfa,160,Lmn_Lme,99
bfa,160,Mangoes,2871
bfa,160,Oranges,237
bfa,160,TngMndClmnt,124
bfa,160,GrndntWShll,118351
bfa,160,KrtNtSheant,30370
bfa,160,SesameSeed,4217
bfa,160,Soybeans,1691
bfa,160,spicesnes,2430
bfa,160,TbccLeaves,286
bfa,160,BambaraBeans,17366
bfa,160,CowPeasDry,128546
bfa,160,Pulsesnes,12771
bfa,160,Cassava,703
bfa,160,Potatoes,704
bfa,160,SweetPotato,12451
bfa,160,Yams,13584
bfa,160,SugarCane,65588
bfa,160,Almonds,499
bfa,160,CashewNuts,1345
bfa,160,BeanGreen,2667
bfa,160,Chll_PpprGrn,3431
bfa,160,Okra,11255
bfa,160,OnionShlltGn,7448
bfa,160,Tomatoes,3583
bfa,160,VgtbFrshNES,71119
bgd,110,Barley,4388
bgd,110,Maize,5059
bgd,110,Millet,33166
bgd,110,PaddyRice,31712196
bgd,110,Sorghum,701
bgd,110,Wheat,1633252
bgd,110,FibreCropNES,476
bgd,110,Jute,773587
bgd,110,JuteLikeFibr,1090
bgd,110,SeedCotton,29923
bgd,110,FrgProdNES,24526
bgd,110,Bananas,593285
bgd,110,Berriesnes,5957
bgd,110,FrtFrshNES,95273
bgd,110,FrtTrpFrNES,255780
bgd,110,Grpfrt_Pmlos,15138
bgd,110,Lmn_Lme,13775
bgd,110,Mangoes,189436
bgd,110,Oranges,8634
bgd,110,Papayas,41087
bgd,110,Pineapples,141652
bgd,110,TngMndClmnt,945
bgd,110,CastorBeans,246
bgd,110,Coconuts,83863
bgd,110,GrndntWShll,29445
bgd,110,Linseed,44984
bgd,110,Oilseedsnes,758
bgd,110,Rapeseed,223681
bgd,110,SesameSeed,44710
bgd,110,ArcNtBtl,40192
bgd,110,ginger,36200
bgd,110,NatRubber,3671
bgd,110,Pimento,107698
bgd,110,spicesnes,43522
bgd,110,Tea,49486
bgd,110,TbccLeaves,33373
bgd,110,BeansDry,52049
bgd,110,ChickPeas,23349
bgd,110,Lentils,120384
bgd,110,PeasDry,17498
bgd,110,PigeonPeas,2317
bgd,110,Pulsesnes,155310
bgd,110,Potatoes,2445360
bgd,110,SweetPotato,348052
bgd,110,SugarCane,7129506
bgd,110,SugarCrpNES,290171
bgd,110,BeanGreen,46895
bgd,110,Cabbages,105679
bgd,110,Cntlp_othMln,85367
bgd,110,Cauliflower,74560
bgd,110,Ccmbr_Ghrkn,19220
bgd,110,Garlic,38071
bgd,110,Lettuce,40537
bgd,110,OnionDry,153334
bgd,110,PmpknSqshGrd,186565
bgd,110,Spinach,24696
bgd,110,Tomatoes,92165
bgd,110,VgtbFrshNES,802096
bgd,116,Barley,147
bgd,116,Maize,231
bgd,116,Millet,1337
bgd,116,PaddyRice,1712368
bgd,116,Sorghum,28
bgd,116,Wheat,37972
bgd,116,FibreCropNES,17
bgd,116,Jute,20810
bgd,116,JuteLikeFibr,21
bgd,116,SeedCotton,881
bgd,116,FrgProdNES,851
bgd,116,Bananas,5479
bgd,116,Berriesnes,207
bgd,116,FrtFrshNES,1622
bgd,116,FrtTrpFrNES,8824
bgd,116,Grpfrt_Pmlos,525
bgd,116,Lmn_Lme,427
bgd,116,Mangoes,6299
bgd,116,Oranges,262
bgd,116,Papayas,1016
bgd,116,Pineapples,4016
bgd,116,TngMndClmnt,33
bgd,116,CastorBeans,9
bgd,116,Coconuts,2573
bgd,116,GrndntWShll,4006
bgd,116,Linseed,1797
bgd,116,Oilseedsnes,20
bgd,116,Rapeseed,6940
bgd,116,SesameSeed,1455
bgd,116,ArcNtBtl,1734
bgd,116,ginger,2214
bgd,116,NatRubber,127
bgd,116,Pimento,3737
bgd,116,spicesnes,1510
bgd,116,Tea,1717
bgd,116,TbccLeaves,1680
bgd,116,BeansDry,1773
bgd,116,ChickPeas,810
bgd,116,Lentils,4390
bgd,116,PeasDry,553
bgd,116,PigeonPeas,83
bgd,116,Pulsesnes,5418
bgd,116,Potatoes,59069
bgd,116,SweetPotato,10960
bgd,116,SugarCane,161034
bgd,116,SugarCrpNES,10069
bgd,116,BeanGreen,752
bgd,116,Cabbages,3008
bgd,116,Cntlp_othMln,1397
bgd,116,Cauliflower,1757
bgd,116,Ccmbr_Ghrkn,314
bgd,116,Garlic,533
bgd,116,Lettuce,653
bgd,116,OnionDry,4524
bgd,116,PmpknSqshGrd,3002
bgd,116,Spinach,857
bgd,116,Tomatoes,3768
bgd,116,VgtbFrshNES,12980
bgr,54,Barley,329195
bgr,54,Cerealsnes,12579
bgr,54,Maize,855650
bgr,54,Millet,1964
bgr,54,Oats,31935
bgr,54,PaddyRice,717
bgr,54,Rye,4732
bgr,54,Sorghum,4099
bgr,54,Triticale,10170
bgr,54,Wheat,1643244
bgr,54,FlaxFibr_Tow,1
bgr,54,SeedCotton,115
bgr,54,Alff4FrgSlg,908106
bgr,54,Beets4Fodder,20169
bgr,54,GrsNESFrgSlg,158368
bgr,54,Maize4FrgSlg,283005
bgr,54,Vgt_RootFddr,66
bgr,54,Apples,38552
bgr,54,Apricots,5575
bgr,54,Berriesnes,165
bgr,54,Cherries,14475
bgr,54,Currants,55
bgr,54,FrtFrshNES,7016
bgr,54,Grapes,117259
bgr,54,Peach_Nctrn,14444
bgr,54,Pears,4338
bgr,54,Plums,35741
bgr,54,Quinces,3042
bgr,54,Raspberries,1729
bgr,54,SourCherries,4614
bgr,54,Strawberries,5372
bgr,54,GrndntWShll,4250
bgr,54,Linseed,25
bgr,54,MustardSeed,505
bgr,54,Oilseedsnes,3338
bgr,54,Rapeseed,6543
bgr,54,Soybeans,3014
bgr,54,SnflwrSeed,326427
bgr,54,Ans_bdn_fnnl,11142
bgr,54,Hops,163
bgr,54,Pimento,215
bgr,54,spicesnes,369
bgr,54,TbccLeaves,6977
bgr,54,BeansDry,11014
bgr,54,ChickPeas,2203
bgr,54,Lentils,1227
bgr,54,PeasDry,3498
bgr,54,Vetches,172
bgr,54,Potatoes,152962
bgr,54,SugarBeets,26833
bgr,54,Almonds,412
bgr,54,Nutsnes,769
bgr,54,Walnuts,3091
bgr,54,Asparagus,5634
bgr,54,BeanGreen,9314
bgr,54,BrdBeanGreen,1589
bgr,54,Cabbages,64298
bgr,54,Carrots,8756
bgr,54,Cauliflower,1020
bgr,54,Chll_PpprGrn,88557
bgr,54,Ccmbr_Ghrkn,55466
bgr,54,Eggplants,11277
bgr,54,Garlic,11095
bgr,54,Lettuce,4881
bgr,54,OnionDry,38673
bgr,54,OnionShlltGn,4979
bgr,54,PeasGreen,2435
bgr,54,PmpknSqshGrd,17436
bgr,54,Spinach,1940
bgr,54,Tomatoes,178928
bgr,54,VgtbFrshNES,66908
bgr,54,Watermelons,112320
bgr,55,Barley,441469
bgr,55,Cerealsnes,11726
bgr,55,Maize,384197
bgr,55,Millet,1831
bgr,55,Oats,30373
bgr,55,PaddyRice,14152
bgr,55,Rye,20915
bgr,55,Sorghum,3821
bgr,55,Triticale,9480
bgr,55,Wheat,1456786
bgr,55,FlaxFibr_Tow,3
bgr,55,SeedCotton,8322
bgr,55,Alff4FrgSlg,846522
bgr,55,Beets4Fodder,18801
bgr,55,GrsNESFrgSlg,147628
bgr,55,Maize4FrgSlg,263813
bgr,55,Vgt_RootFddr,61
bgr,55,Apples,35938
bgr,55,Apricots,5196
bgr,55,Berriesnes,154
bgr,55,Cherries,13494
bgr,55,Currants,52
bgr,55,FrtFrshNES,6540
bgr,55,Grapes,335164
bgr,55,Peach_Nctrn,13464
bgr,55,Pears,4043
bgr,55,Plums,33317
bgr,55,Quinces,2836
bgr,55,Raspberries,1611
bgr,55,SourCherries,4301
bgr,55,Strawberries,5007
bgr,55,GrndntWShll,3962
bgr,55,Linseed,23
bgr,55,MustardSeed,470
bgr,55,Oilseedsnes,3111
bgr,55,Rapeseed,4982
bgr,55,Soybeans,907
bgr,55,SnflwrSeed,205803
bgr,55,Ans_bdn_fnnl,10387
bgr,55,Hops,152
bgr,55,Pimento,200
bgr,55,spicesnes,344
bgr,55,TbccLeaves,41580
bgr,55,BeansDry,9545
bgr,55,ChickPeas,2053
bgr,55,Lentils,1144
bgr,55,PeasDry,3448
bgr,55,Vetches,141
bgr,55,Potatoes,363208
bgr,55,SugarBeets,11446
bgr,55,Almonds,384
bgr,55,Nutsnes,717
bgr,55,Walnuts,2882
bgr,55,Asparagus,5252
bgr,55,BeanGreen,8546
bgr,55,BrdBeanGreen,1481
bgr,55,Cabbages,63455
bgr,55,Carrots,8543
bgr,55,Cauliflower,1083
bgr,55,Chll_PpprGrn,88545
bgr,55,Ccmbr_Ghrkn,57435
bgr,55,Eggplants,12326
bgr,55,Garlic,10247
bgr,55,Lettuce,4550
bgr,55,OnionDry,35314
bgr,55,OnionShlltGn,4641
bgr,55,PeasGreen,2242
bgr,55,PmpknSqshGrd,15469
bgr,55,Spinach,1808
bgr,55,Tomatoes,176616
bgr,55,VgtbFrshNES,51145
bgr,55,Watermelons,119545
bhr,94,Alff4FrgSlg,20831
bhr,94,Bananas,702
bhr,94,Dates,17459
bhr,94,FrtFrshNES,3073
bhr,94,Grapes,125
bhr,94,Lmn_Lme,912
bhr,94,Pulsesnes,12
bhr,94,Nutsnes,330
bhr,94,Cabbages,823
bhr,94,Cntlp_othMln,230
bhr,94,Carrots,68
bhr,94,Cauliflower,402
bhr,94,Chll_PpprGrn,133
bhr,94,Ccmbr_Ghrkn,366
bhr,94,Eggplants,478
bhr,94,Lettuce,665
bhr,94,OnionDry,1372
bhr,94,PmpknSqshGrd,705
bhr,94,Tomatoes,3493
bhr,94,VgtbFrshNES,1560
bhr,94,Watermelons,56
bih,54,Barley,40058
bih,54,Maize,521354
bih,54,Oats,35990
bih,54,Rye,7195
bih,54,Wheat,198879
bih,54,Alff4FrgSlg,334868
bih,54,Beets4Fodder,26430
bih,54,Clovr4FrgSlg,309451
bih,54,Maize4FrgSlg,41646
bih,54,Apples,14025
bih,54,Cherries,3692
bih,54,FrtFrshNES,242
bih,54,Grapes,6150
bih,54,Peach_Nctrn,1673
bih,54,Pears,6591
bih,54,Plums,31551
bih,54,Raspberries,1178
bih,54,SourCherries,1048
bih,54,Strawberries,3440
bih,54,Rapeseed,1157
bih,54,Soybeans,4116
bih,54,SnflwrSeed,17
bih,54,Pimento,21771
bih,54,TbccLeaves,2451
bih,54,BeansDry,6979
bih,54,ChickPeas,1550
bih,54,CowPeasDry,1053
bih,54,PeasDry,1905
bih,54,Vetches,493
bih,54,Potatoes,264162
bih,54,Almonds,44
bih,54,Walnuts,2348
bih,54,BeanGreen,1083
bih,54,Cabbages,56669
bih,54,Carrots,7027
bih,54,Chll_PpprGrn,20349
bih,54,Ccmbr_Ghrkn,1061
bih,54,Garlic,4774
bih,54,GrnCornMaize,588
bih,54,OnionDry,20933
bih,54,Tomatoes,23078
bih,54,VgtbFrshNES,297125
bih,54,Watermelons,22571
bih,55,Barley,15414
bih,55,Maize,236289
bih,55,Oats,20539
bih,55,Rye,2199
bih,55,Wheat,67951
bih,55,Alff4FrgSlg,191109
bih,55,Beets4Fodder,15084
bih,55,Clovr4FrgSlg,176603
bih,55,Maize4FrgSlg,23767
bih,55,Apples,8004
bih,55,Cherries,2107
bih,55,FrtFrshNES,138
bih,55,Grapes,6973
bih,55,Peach_Nctrn,955
bih,55,Pears,3761
bih,55,Plums,18006
bih,55,Raspberries,672
bih,55,SourCherries,598
bih,55,Strawberries,1963
bih,55,Rapeseed,369
bih,55,Soybeans,1363
bih,55,SnflwrSeed,8
bih,55,Pimento,12425
bih,55,TbccLeaves,1601
bih,55,BeansDry,3839
bih,55,ChickPeas,885
bih,55,CowPeasDry,601
bih,55,PeasDry,1087
bih,55,Vetches,281
bih,55,Potatoes,106122
bih,55,Almonds,25
bih,55,Walnuts,1340
bih,55,BeanGreen,618
bih,55,Cabbages,32341
bih,55,Carrots,4010
bih,55,Chll_PpprGrn,11613
bih,55,Ccmbr_Ghrkn,605
bih,55,Garlic,2725
bih,55,GrnCornMaize,336
bih,55,OnionDry,11946
bih,55,Tomatoes,13170
bih,55,VgtbFrshNES,169568
bih,55,Watermelons,12881
blr,17,Barley,780
blr,17,Buckwheat,12
blr,17,Cerealsnes,2
blr,17,Maize,10
blr,17,Oats,262
blr,17,Rye,535
blr,17,Triticale,200
blr,17,Wheat,259
blr,17,FlaxFibr_Tow,7
blr,17,FrgProdNES,290
blr,17,Maize4FrgSlg,3063
blr,17,MxGrss_Lgm,930
blr,17,Vgt_RootFddr,1362
blr,17,Apples,29
blr,17,Cherries,1
blr,17,Cranberries,7
blr,17,Pears,26
blr,17,Plums,4
blr,17,SourCherries,3
blr,17,Strawberries,4
blr,17,Linseed,7
blr,17,Rapeseed,29
blr,17,SnflwrSeed,8
blr,17,BeansDry,85
blr,17,PeasDry,70
blr,17,Potatoes,1627
blr,17,Walnuts,6
blr,17,Cabbages,345
blr,17,Carrots,169
blr,17,Ccmbr_Ghrkn,95
blr,17,OnionDry,44
blr,17,Tomatoes,76
blr,17,VgtbFrshNES,147
blr,25,Barley,215012
blr,25,Buckwheat,2911
blr,25,Cerealsnes,707
blr,25,Maize,3244
blr,25,Oats,83645
blr,25,Rye,186363
blr,25,Triticale,63749
blr,25,Wheat,107029
blr,25,FlaxFibr_Tow,3344
blr,25,FrgProdNES,92431
blr,25,Maize4FrgSlg,977742
blr,25,MxGrss_Lgm,238113
blr,25,Vgt_RootFddr,434587
blr,25,Apples,19508
blr,25,Cherries,843
blr,25,Cranberries,2139
blr,25,Pears,8346
blr,25,Plums,1791
blr,25,Quinces,94
blr,25,SourCherries,1702
blr,25,Strawberries,964
blr,25,Linseed,2167
blr,25,Rapeseed,9492
blr,25,SnflwrSeed,2708
blr,25,TbccLeaves,224
blr,25,BeansDry,27262
blr,25,PeasDry,22216
blr,25,Potatoes,555380
blr,25,SugarBeets,8125
blr,25,HzlntFlbrt,252
blr,25,Nutsnes,197
blr,25,Walnuts,1769
blr,25,Cabbages,93783
blr,25,Carrots,43054
blr,25,Ccmbr_Ghrkn,28373
blr,25,OnionDry,12173
blr,25,Tomatoes,20706
blr,25,VgtbFrshNES,50640
blr,30,Barley,105779
blr,30,Buckwheat,642
blr,30,Cerealsnes,226
blr,30,Maize,1150
blr,30,Oats,26948
blr,30,Rye,83211
blr,30,Triticale,20409
blr,30,Wheat,65966
blr,30,FlaxFibr_Tow,1493
blr,30,FrgProdNES,29591
blr,30,Maize4FrgSlg,313019
blr,30,MxGrss_Lgm,79858
blr,30,Vgt_RootFddr,139131
blr,30,Apples,6328
blr,30,Cherries,266
blr,30,Cranberries,685
blr,30,Pears,2672
blr,30,Plums,608
blr,30,Quinces,29
blr,30,SourCherries,548
blr,30,Strawberries,256
blr,30,Linseed,694
blr,30,Rapeseed,5764
blr,30,SnflwrSeed,1029
blr,30,TbccLeaves,44
blr,30,BeansDry,12055
blr,30,PeasDry,8685
blr,30,Potatoes,592762
blr,30,SugarBeets,176590
blr,30,HzlntFlbrt,81
blr,30,Nutsnes,63
blr,30,Walnuts,566
blr,30,Cabbages,20528
blr,30,Carrots,7768
blr,30,Ccmbr_Ghrkn,6896
blr,30,OnionDry,3373
blr,30,Tomatoes,5492
blr,30,VgtbFrshNES,24520
blr,35,Barley,388243
blr,35,Buckwheat,3274
blr,35,Cerealsnes,1155
blr,35,Maize,5782
blr,35,Oats,135178
blr,35,Rye,363290
blr,35,Triticale,104081
blr,35,Wheat,263495
blr,35,FlaxFibr_Tow,8441
blr,35,FrgProdNES,150910
blr,35,Maize4FrgSlg,1596331
blr,35,MxGrss_Lgm,366379
blr,35,Vgt_RootFddr,709538
blr,35,Apples,37028
blr,35,Cherries,1540
blr,35,Cranberries,3493
blr,35,Pears,13626
blr,35,Plums,3508
blr,35,Quinces,165
blr,35,SourCherries,3194
blr,35,Strawberries,1365
blr,35,Linseed,3538
blr,35,Rapeseed,18465
blr,35,SnflwrSeed,4662
blr,35,TbccLeaves,320
blr,35,BeansDry,49819
blr,35,PeasDry,37418
blr,35,Potatoes,2393042
blr,35,SugarBeets,725165
blr,35,HzlntFlbrt,412
blr,35,Nutsnes,321
blr,35,Walnuts,2888
blr,35,Cabbages,113357
blr,35,Carrots,45928
blr,35,Ccmbr_Ghrkn,37397
blr,35,OnionDry,16612
blr,35,Tomatoes,27404
blr,35,VgtbFrshNES,102837
blr,39,Barley,887504
blr,39,Buckwheat,10896
blr,39,Cerealsnes,2514
blr,39,Maize,12563
blr,39,Oats,283439
blr,39,Rye,699960
blr,39,Triticale,226660
blr,39,Wheat,392319
blr,39,FlaxFibr_Tow,11785
blr,39,FrgProdNES,328641
blr,39,Maize4FrgSlg,3476378
blr,39,MxGrss_Lgm,885238
blr,39,Vgt_RootFddr,1545183
blr,39,Apples,60627
blr,39,Cherries,2680
blr,39,Cranberries,7606
blr,39,Pears,29592
blr,39,Plums,6301
blr,39,Quinces,339
blr,39,SourCherries,5326
blr,39,Strawberries,3665
blr,39,Linseed,7705
blr,39,Rapeseed,35452
blr,39,SnflwrSeed,6290
blr,39,TbccLeaves,775
blr,39,BeansDry,100985
blr,39,PeasDry,74443
blr,39,Potatoes,4217202
blr,39,SugarBeets,505874
blr,39,HzlntFlbrt,896
blr,39,Nutsnes,699
blr,39,Walnuts,6290
blr,39,Cabbages,274330
blr,39,Carrots,119726
blr,39,Ccmbr_Ghrkn,83945
blr,39,OnionDry,39632
blr,39,Tomatoes,66245
blr,39,VgtbFrshNES,213131
blz,111,Maize,29484
blz,111,PaddyRice,9619
blz,111,Sorghum,8010
blz,111,Bananas,46409
blz,111,FrtFrshNES,2839
blz,111,Grpfrt_Pmlos,45753
blz,111,Mangoes,1138
blz,111,Oranges,181818
blz,111,Papayas,5678
blz,111,Pineapples,1149
blz,111,Plantains,16122
blz,111,Coconuts,1135
blz,111,GrndntWShll,114
blz,111,Soybeans,750
blz,111,CocoaBeans,123
blz,111,CoffeeGreen,91
blz,111,BeansDry,4337
blz,111,Cassava,883
blz,111,Potatoes,376
blz,111,Root_TbrNES,15
blz,111,SweetPotato,167
blz,111,Yams,63
blz,111,YautiaCcYam,817
blz,111,SugarCane,1162905
blz,111,CashewNuts,480
blz,111,Cabbages,969
blz,111,Cntlp_othMln,130
blz,111,Carrots,82
blz,111,Chll_PpprGrn,210
blz,111,Ccmbr_Ghrkn,143
blz,111,Okra,119
blz,111,OnionShlltGn,109
blz,111,PmpknSqshGrd,208
blz,111,Tomatoes,1026
blz,111,VgtbFrshNES,2839
blz,111,Watermelons,1493
bol,168,Barley,23615
bol,168,Cerealsnes,287
bol,168,Maize,213753
bol,168,Oats,1730
bol,168,Quinoa,8960
bol,168,PaddyRice,124366
bol,168,Rye,75
bol,168,Sorghum,53011
bol,168,Wheat,50181
bol,168,SeedCotton,26914
bol,168,Alff4FrgSlg,56236
bol,168,GrsNESFrgSlg,104703
bol,168,Apples,3695
bol,168,Avocados,2778
bol,168,Bananas,322945
bol,168,Cherries,263
bol,168,Figs,1355
bol,168,FrtFrshNES,2677
bol,168,Grpfrt_Pmlos,11173
bol,168,Grapes,5308
bol,168,Lmn_Lme,21251
bol,168,Mangoes,3254
bol,168,Oranges,41146
bol,168,Papayas,8856
bol,168,Peach_Nctrn,13938
bol,168,Pears,1721
bol,168,Pineapples,21045
bol,168,Plantains,74852
bol,168,Plums,1550
bol,168,Quinces,1383
bol,168,Strawberries,667
bol,168,TngMndClmnt,22075
bol,168,GrndntWShll,5134
bol,168,Soybeans,451737
bol,168,SnflwrSeed,53415
bol,168,CocoaBeans,1602
bol,168,CoffeeGreen,6822
bol,168,Tea,310
bol,168,TbccLeaves,367
bol,168,BeansDry,5908
bol,168,BrdBeansDry,4919
bol,168,ChickPeas,121
bol,168,PeasDry,1772
bol,168,Cassava,183604
bol,168,Potatoes,269335
bol,168,Root_TbrNES,37794
bol,168,SweetPotato,5247
bol,168,SugarCane,1331938
bol,168,Chestnuts,13470
bol,168,BrdBeanGreen,16370
bol,168,Cabbages,5342
bol,168,Carrots,13510
bol,168,Cauliflower,1144
bol,168,Chll_PpprGrn,2230
bol,168,Ccmbr_Ghrkn,1411
bol,168,Garlic,3015
bol,168,GrnCornMaize,23310
bol,168,Lettuce,5883
bol,168,OnionDry,18896
bol,168,PeasGreen,8476
bol,168,PmpknSqshGrd,41969
bol,168,Tomatoes,42525
bol,168,VgtbFrshNES,8173
bol,168,Watermelons,8983
bol,200,Barley,3261
bol,200,Cerealsnes,38
bol,200,Maize,13034
bol,200,Oats,229
bol,200,Quinoa,1188
bol,200,PaddyRice,7922
bol,200,Rye,10
bol,200,Sorghum,3
bol,200,Wheat,4193
bol,200,SeedCotton,1329
bol,200,Alff4FrgSlg,7453
bol,200,GrsNESFrgSlg,13877
bol,200,Apples,490
bol,200,Avocados,365
bol,200,Bananas,17277
bol,200,Cherries,35
bol,200,Figs,180
bol,200,FrtFrshNES,355
bol,200,Grpfrt_Pmlos,1481
bol,200,Grapes,1395
bol,200,Lmn_Lme,3227
bol,200,Mangoes,377
bol,200,Oranges,5345
bol,200,Papayas,1140
bol,200,Peach_Nctrn,1847
bol,200,Pears,228
bol,200,Pineapples,2758
bol,200,Plantains,30206
bol,200,Plums,205
bol,200,Quinces,183
bol,200,Strawberries,88
bol,200,TngMndClmnt,2960
bol,200,GrndntWShll,668
bol,200,Soybeans,52
bol,200,SnflwrSeed,3
bol,200,CocoaBeans,214
bol,200,CoffeeGreen,9364
bol,200,Tea,41
bol,200,TbccLeaves,49
bol,200,BeansDry,834
bol,200,BrdBeansDry,652
bol,200,ChickPeas,16
bol,200,PeasDry,235
bol,200,Cassava,16116
bol,200,Potatoes,112975
bol,200,Root_TbrNES,5009
bol,200,SweetPotato,693
bol,200,SugarCane,5843
bol,200,Chestnuts,1785
bol,200,BrdBeanGreen,10520
bol,200,Cabbages,708
bol,200,Carrots,1791
bol,200,Cauliflower,152
bol,200,Chll_PpprGrn,296
bol,200,Ccmbr_Ghrkn,187
bol,200,Garlic,400
bol,200,GrnCornMaize,3090
bol,200,Lettuce,780
bol,200,OnionDry,2504
bol,200,PeasGreen,1123
bol,200,PmpknSqshGrd,5563
bol,200,Tomatoes,3525
bol,200,VgtbFrshNES,1244
bol,200,Watermelons,1121
bol,206,Barley,10555
bol,206,Cerealsnes,128
bol,206,Maize,138930
bol,206,Oats,758
bol,206,Quinoa,4005
bol,206,PaddyRice,38889
bol,206,Rye,33
bol,206,Sorghum,19492
bol,206,Wheat,19280
bol,206,SeedCotton,10236
bol,206,Alff4FrgSlg,25135
bol,206,GrsNESFrgSlg,46797
bol,206,Apples,1652
bol,206,Avocados,1230
bol,206,Bananas,13031
bol,206,Cherries,117
bol,206,Figs,598
bol,206,FrtFrshNES,1197
bol,206,Grpfrt_Pmlos,4994
bol,206,Grapes,12524
bol,206,Lmn_Lme,8278
bol,206,Mangoes,1230
bol,206,Oranges,19046
bol,206,Papayas,4022
bol,206,Peach_Nctrn,6229
bol,206,Pears,769
bol,206,Pineapples,9987
bol,206,Plantains,11755
bol,206,Plums,693
bol,206,Quinces,618
bol,206,Strawberries,298
bol,206,TngMndClmnt,10246
bol,206,GrndntWShll,2478
bol,206,Soybeans,195969
bol,206,SnflwrSeed,19494
bol,206,CocoaBeans,716
bol,206,CoffeeGreen,339
bol,206,Tea,138
bol,206,TbccLeaves,165
bol,206,BeansDry,2895
bol,206,BrdBeansDry,2199
bol,206,ChickPeas,54
bol,206,PeasDry,792
bol,206,Cassava,41477
bol,206,Potatoes,121945
bol,206,Root_TbrNES,16892
bol,206,SweetPotato,2338
bol,206,SugarCane,1055561
bol,206,Chestnuts,6020
bol,206,BrdBeanGreen,5147
bol,206,Cabbages,2388
bol,206,Carrots,6045
bol,206,Cauliflower,511
bol,206,Chll_PpprGrn,997
bol,206,Ccmbr_Ghrkn,631
bol,206,Garlic,1348
bol,206,GrnCornMaize,10419
bol,206,Lettuce,2630
bol,206,OnionDry,8446
bol,206,PeasGreen,3788
bol,206,PmpknSqshGrd,18758
bol,206,Tomatoes,16377
bol,206,VgtbFrshNES,3688
bol,206,Watermelons,4429
bra,161,Maize,404
bra,161,PaddyRice,712
bra,161,Bananas,695
bra,161,Cashewapple,219
bra,161,Oranges,3796
bra,161,Papayas,130
bra,161,Pineapples,156
bra,161,BeansDry,121
bra,161,Cassava,28590
bra,168,Barley,1604
bra,168,Buckwheat,2931
bra,168,Maize,1298462
bra,168,Oats,35
bra,168,Quinoa,4
bra,168,PaddyRice,1069927
bra,168,Rye,2
bra,168,Sorghum,61466
bra,168,Wheat,287
bra,168,Jute,970
bra,168,JuteLikeFibr,4293
bra,168,SeedCotton,164669
bra,168,Alff4FrgSlg,26
bra,168,GrsNESFrgSlg,49
bra,168,Apples,219
bra,168,Avocados,1240
bra,168,Bananas,644562
bra,168,Cashewapple,92632
bra,168,Figs,11
bra,168,FrtTrpFrNES,27279
bra,168,Grpfrt_Pmlos,3880
bra,168,Grapes,1696
bra,168,Lmn_Lme,5244
bra,168,Mangoes,2983
bra,168,Oranges,73470
bra,168,Papayas,46546
bra,168,Peach_Nctrn,297
bra,168,Pears,21
bra,168,Pineapples,30817
bra,168,Plantains,247
bra,168,Quinces,270
bra,168,Strawberries,151
