# File: MIRCA_rfdHA_ha.csv
# Title: MIRCA rainfed havested area
# Units: ha
# Author: moirai
# Description: mirca rainfed havested area (ha) for sage land cells in country X glu
# Original source: MIRCA2000; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# ----------
iso,glu_code,mirca_crop,value
chl,169,13,5420
chl,169,15,12425
chl,169,17,50592
chl,169,18,997
chl,169,20,77191
chl,169,25,322271
chl,180,1,4
chl,180,2,30
chl,180,10,22
chl,180,13,2
chl,180,15,1
chl,180,17,4
chl,180,20,14
chl,180,25,38
chl,200,1,71
chl,200,2,262
chl,200,4,9
chl,200,9,9
chl,200,10,330
chl,200,13,52
chl,200,15,50
chl,200,17,77
chl,200,18,6
chl,200,20,473
chl,200,25,1302
chl,207,1,16185
chl,207,2,10668
chl,207,4,45
chl,207,5,114
chl,207,9,615
chl,207,10,7147
chl,207,13,1614
chl,207,15,3540
chl,207,17,8283
chl,207,18,838
chl,207,20,24594
chl,207,25,91767
chl,212,1,167
chl,212,2,101
chl,212,4,1
chl,212,5,2
chl,212,9,2
chl,212,10,32
chl,212,13,13
chl,212,15,13
chl,212,17,35
chl,212,18,24
chl,212,20,248
chl,212,25,329
chl,213,1,53
chl,213,2,5
chl,213,4,1
chl,213,9,1
chl,213,10,8
chl,213,13,3
chl,213,15,3
chl,213,17,8
chl,213,20,24
chl,213,25,215
chl,215,1,4340
chl,215,2,17
chl,215,4,27
chl,215,5,12
chl,215,10,531
chl,215,13,3
chl,215,15,3
chl,215,17,4
chl,215,20,28
chl,215,25,81
chn,37,2,26444
chn,37,3,7949
chn,37,4,265
chn,37,5,151
chn,37,6,141
chn,37,7,841
chn,37,8,36157
chn,37,9,2386
chn,37,10,1458
chn,37,11,514
chn,37,13,1131
chn,37,14,97
chn,37,15,213
chn,37,17,1355
chn,37,18,2566
chn,37,19,1
chn,37,20,573
chn,37,23,21
chn,37,24,4718
chn,37,25,149
chn,37,26,838
chn,42,1,57783
chn,42,2,10053
chn,42,4,15968
chn,42,5,7180
chn,42,6,15987
chn,42,7,8704
chn,42,8,56510
chn,42,9,82743
chn,42,10,43159
chn,42,11,6295
chn,42,13,37204
chn,42,14,1190
chn,42,15,75524
chn,42,16,2351
chn,42,17,67923
chn,42,18,25986
chn,42,19,2
chn,42,20,17905
chn,42,21,99703
chn,42,23,251
chn,42,24,36948
chn,42,25,43417
chn,42,26,30936
chn,43,1,145
chn,43,2,3288639
chn,43,3,247751
chn,43,4,91902
chn,43,5,41138
chn,43,6,77693
chn,43,7,205167
chn,43,8,1917616
chn,43,9,236815
chn,43,10,136264
chn,43,11,36928
chn,43,13,210877
chn,43,14,6986
chn,43,15,49420
chn,43,16,23
chn,43,17,320741
chn,43,18,186849
chn,43,19,69
chn,43,20,16200
chn,43,23,1475
chn,43,24,316510
chn,43,25,36716
chn,43,26,122369
chn,56,1,4
chn,56,2,784
chn,56,8,2
chn,56,9,4908
chn,56,11,670
chn,56,13,4314
chn,56,14,127
chn,56,15,3531
chn,56,17,473
chn,56,18,2771
chn,56,20,4335
chn,56,21,43
chn,56,23,27
chn,56,24,928
chn,56,25,5977
chn,66,1,2
chn,66,2,1500206
chn,66,3,63594
chn,66,4,133662
chn,66,5,60106
chn,66,6,156067
chn,66,7,244905
chn,66,8,286368
chn,66,9,77643
chn,66,10,55012
chn,66,11,15510
chn,66,13,41926
chn,66,14,2930
chn,66,15,21843
chn,66,16,36066
chn,66,17,444122
chn,66,18,69389
chn,66,19,281
chn,66,20,26587
chn,66,21,486
chn,66,23,619
chn,66,24,549471
chn,66,25,17323
chn,66,26,140
chn,68,2,4293
chn,68,9,29936
chn,68,11,1228
chn,68,13,16607
chn,68,14,232
chn,68,15,23533
chn,68,17,3036
chn,68,18,3689
chn,68,19,1
chn,68,20,7941
chn,68,21,3352
chn,68,23,49
chn,68,24,2346
chn,68,25,10950
chn,76,2,1
chn,76,9,2
chn,76,15,2
chn,76,17,4
chn,76,18,2
chn,76,20,1
chn,76,21,3
chn,76,24,1
chn,76,25,2
chn,77,1,198319
chn,77,2,1037843
chn,77,3,56
chn,77,4,159833
chn,77,5,71410
chn,77,6,424653
chn,77,7,116459
chn,77,8,486664
chn,77,9,196426
chn,77,10,269045
chn,77,11,21639
chn,77,13,24203
chn,77,14,4098
chn,77,15,95389
chn,77,16,442780
chn,77,17,581046
chn,77,18,66981
chn,77,19,668
chn,77,20,63777
chn,77,21,291418
chn,77,23,865
chn,77,24,1185265
chn,77,25,24354
chn,77,26,324110
chn,78,1,1264789
chn,78,2,680694
chn,78,3,642301
chn,78,4,67536
chn,78,5,29580
chn,78,6,22237
chn,78,8,275159
chn,78,10,455635
chn,78,11,22874
chn,78,12,51844
chn,78,13,1695
chn,78,14,4328
chn,78,15,848695
chn,78,16,812385
chn,78,17,323584
chn,78,18,66077
chn,78,19,1645
chn,78,20,38619
chn,78,21,438881
chn,78,23,914
chn,78,24,1482568
chn,78,25,57845
chn,78,26,2084236
chn,79,1,1572661
chn,79,2,737607
chn,79,4,235465
chn,79,5,105763
chn,79,6,304156
chn,79,7,87213
chn,79,8,817777
chn,79,9,249838
chn,79,10,463854
chn,79,11,32490
chn,79,13,44186
chn,79,14,6147
chn,79,15,398818
chn,79,16,161884
chn,79,17,789457
chn,79,18,140395
chn,79,19,361
chn,79,20,29786
chn,79,21,115516
chn,79,23,1298
chn,79,24,1123236
chn,79,25,115843
chn,79,26,1475217
chn,85,1,13991
chn,85,2,11773
chn,85,4,2288
chn,85,5,1034
chn,85,6,14
chn,85,7,4
chn,85,8,2134
chn,85,9,17625
chn,85,10,296
chn,85,11,3800
chn,85,13,12887
chn,85,14,719
chn,85,15,38718
chn,85,17,10671
chn,85,18,6710
chn,85,19,5
chn,85,20,23017
chn,85,21,309483
chn,85,23,151
chn,85,24,3733
chn,85,25,34118
chn,85,26,1343
chn,89,1,1
chn,89,2,28
chn,89,4,91
chn,89,5,41
chn,89,8,19
chn,89,9,1
chn,89,11,4
chn,89,14,1
chn,89,15,6
chn,89,17,278
chn,89,18,23
chn,89,20,12
chn,89,21,119
chn,89,24,11
chn,89,25,22
chn,92,1,93
chn,92,4,90
chn,92,5,41
chn,92,8,37
chn,92,11,5
chn,92,14,1
chn,92,15,92
chn,92,17,271
chn,92,18,28
chn,92,24,16
chn,92,25,20
chn,106,1,5780754
chn,106,2,3291058
chn,106,3,2512218
chn,106,4,146720
chn,106,5,65370
chn,106,6,39025
chn,106,7,30654
chn,106,8,1554907
chn,106,9,22007
chn,106,10,2102247
chn,106,11,77335
chn,106,12,48164
chn,106,13,643
chn,106,14,14630
chn,106,15,5218517
chn,106,16,1076171
chn,106,17,659706
chn,106,18,296611
chn,106,19,2173
chn,106,20,57159
chn,106,21,1663143
chn,106,23,3088
chn,106,24,2044269
chn,106,25,446665
chn,106,26,7600356
chn,108,1,185054
chn,108,2,850403
chn,108,3,726084
chn,108,4,13703
chn,108,5,5305
chn,108,6,86
chn,108,7,1150
chn,108,8,321337
chn,108,9,1274
chn,108,10,221217
chn,108,11,11352
chn,108,12,503248
chn,108,13,2229
chn,108,14,2132
chn,108,15,235393
chn,108,16,320011
chn,108,17,76547
chn,108,18,47003
chn,108,19,208
chn,108,20,1719
chn,108,21,77
chn,108,23,450
chn,108,24,276566
chn,108,25,130818
chn,108,26,1818086
chn,109,1,64154
chn,109,2,194308
chn,109,3,1742
chn,109,4,5800
chn,109,5,2590
chn,109,8,84212
chn,109,10,11636
chn,109,11,1738
chn,109,12,29669
chn,109,13,18
chn,109,14,329
chn,109,15,21697
chn,109,16,101
chn,109,17,19766
chn,109,18,7891
chn,109,19,18
chn,109,20,440
chn,109,23,70
chn,109,24,32987
chn,109,25,11765
chn,109,26,33399
chn,110,1,1
chn,110,2,2
chn,110,3,20
chn,110,4,12934
chn,110,5,5833
chn,110,8,3028
chn,110,11,628
chn,110,14,119
chn,110,15,17228
chn,110,17,41076
chn,110,18,2437
chn,110,23,25
chn,110,24,1375
chn,110,25,1473
chn,110,26,343
chn,112,2,17053
chn,112,3,210644
chn,112,4,20
chn,112,5,4
chn,112,8,21712
chn,112,10,95875
chn,112,11,2528
chn,112,12,228103
chn,112,13,8656
chn,112,14,478
chn,112,15,15953
chn,112,16,126927
chn,112,17,5925
chn,112,18,9112
chn,112,19,214
chn,112,23,101
chn,112,24,171722
chn,112,25,29161
chn,112,26,364661
chn,124,2,3585
chn,124,3,126433
chn,124,8,3946
chn,124,10,60298
chn,124,11,1136
chn,124,12,75255
chn,124,14,215
chn,124,16,49424
chn,124,17,991
chn,124,18,5150
chn,124,19,320
chn,124,23,45
chn,124,24,229188
chn,124,25,332
chn,124,26,195951
chn,125,1,52789
chn,125,2,158488
chn,125,3,123
chn,125,4,9208
chn,125,5,4120
chn,125,8,66209
chn,125,10,7695
chn,125,11,1657
chn,125,12,62739
chn,125,13,38
chn,125,14,313
chn,125,15,13883
chn,125,16,1
chn,125,17,30936
chn,125,18,8098
chn,125,19,30
chn,125,20,404
chn,125,23,66
chn,125,24,45445
chn,125,25,10766
chn,125,26,15257
chn,127,1,33273
chn,127,2,90433
chn,127,4,5292
chn,127,5,2376
chn,127,8,38708
chn,127,10,5167
chn,127,11,773
chn,127,12,47034
chn,127,13,29
chn,127,14,148
chn,127,15,6140
chn,127,17,17485
chn,127,18,3622
chn,127,19,18
chn,127,20,181
chn,127,23,31
chn,127,24,25124
chn,127,25,4828
chn,127,26,8735
chn,137,1,8940
chn,137,2,23645
chn,137,3,139
chn,137,4,1244
chn,137,5,559
chn,137,6,4
chn,137,8,10729
chn,137,9,11
chn,137,10,4031
chn,137,11,422
chn,137,12,28836
chn,137,13,20
chn,137,14,81
chn,137,15,12838
chn,137,16,19
chn,137,17,5438
chn,137,18,1586
chn,137,19,13
chn,137,20,108
chn,137,21,6
chn,137,23,17
chn,137,24,13843
chn,137,25,2800
chn,137,26,3795
civ,142,2,668438
civ,142,3,424887
civ,142,6,70333
civ,142,7,37967
civ,142,8,2212
civ,142,11,275831
civ,142,12,248
civ,142,14,120865
civ,142,16,131643
civ,142,17,10698
civ,142,18,4611
civ,142,21,256326
civ,142,22,1615390
civ,142,23,696297
civ,142,24,718099
civ,142,26,641487
civ,149,2,60768
civ,149,3,39070
civ,149,6,7923
civ,149,7,8479
civ,149,8,200
civ,149,11,25016
civ,149,12,20
civ,149,14,10983
civ,149,16,12004
civ,149,17,1193
civ,149,18,468
civ,149,21,23334
civ,149,22,146870
civ,149,23,283
civ,149,24,29412
civ,149,26,77375
civ,160,2,29576
civ,160,3,18878
civ,160,6,8019
civ,160,7,11644
civ,160,8,98
civ,160,11,12209
civ,160,12,10
civ,160,14,5341
civ,160,16,5830
civ,160,17,491
civ,160,18,204
civ,160,21,11380
civ,160,22,71712
civ,160,23,460
civ,160,24,15994
civ,160,26,33178
cmr,149,1,128
cmr,149,2,88236
cmr,149,3,239
cmr,149,6,22581
cmr,149,7,163938
cmr,149,8,3764
cmr,149,10,8975
cmr,149,11,23998
cmr,149,12,35605
cmr,149,14,5223
cmr,149,16,75603
cmr,149,17,61255
cmr,149,19,18
cmr,149,21,75749
cmr,149,22,21498
cmr,149,23,18937
cmr,149,24,140126
cmr,149,26,223939
cmr,151,1,42
cmr,151,2,38183
cmr,151,3,16
cmr,151,6,10829
cmr,151,7,73989
cmr,151,8,1646
cmr,151,10,4170
cmr,151,11,11646
cmr,151,12,6641
cmr,151,14,151
cmr,151,16,78807
cmr,151,17,33572
cmr,151,19,34
cmr,151,21,35119
cmr,151,23,610
cmr,151,24,64269
cmr,151,26,94645
cmr,162,1,80
cmr,162,2,181331
cmr,162,3,1
cmr,162,6,20984
cmr,162,7,155751
cmr,162,8,3486
cmr,162,10,8837
cmr,162,11,78398
cmr,162,12,84336
cmr,162,14,29008
cmr,162,16,70943
cmr,162,17,118783
cmr,162,19,32
cmr,162,21,74420
cmr,162,22,247947
cmr,162,23,173428
cmr,162,24,201740
cmr,162,26,275317
cmr,183,1,1
cmr,183,2,6695
cmr,183,6,275
cmr,183,7,2082
cmr,183,8,47
cmr,183,10,118
cmr,183,11,20176
cmr,183,12,5781
cmr,183,14,2398
cmr,183,16,5805
cmr,183,17,103
cmr,183,19,2
cmr,183,21,973
cmr,183,22,22077
cmr,183,23,6663
cmr,183,24,3583
cmr,183,26,261
cod,87,1,133
cod,87,2,38066
cod,87,3,47059
cod,87,4,13
cod,87,6,507
cod,87,7,1764
cod,87,8,416
cod,87,10,2855
cod,87,11,87801
cod,87,12,629
cod,87,14,4425
cod,87,16,17295
cod,87,17,26105
cod,87,18,262
cod,87,21,1293
cod,87,22,427
cod,87,23,2386
cod,87,24,40138
cod,87,26,388
cod,162,1,8
cod,162,2,1369
cod,162,3,1242
cod,162,4,1
cod,162,7,95
cod,162,8,51
cod,162,10,6
cod,162,11,8853
cod,162,12,37
cod,162,14,257
cod,162,16,1632
cod,162,17,2567
cod,162,18,15
cod,162,21,78
cod,162,22,25
cod,162,23,139
cod,162,24,2123
cod,183,1,7167
cod,183,2,1429653
cod,183,3,383076
cod,183,4,714
cod,183,6,50769
cod,183,7,81808
cod,183,8,22933
cod,183,10,16584
cod,183,11,1851273
cod,183,12,31307
cod,183,14,220787
cod,183,16,468501
cod,183,17,306002
cod,183,18,13062
cod,183,21,66857
cod,183,22,21280
cod,183,23,119040
cod,183,24,382992
cod,183,26,257275
cod,188,1,7
cod,188,2,588
cod,188,3,22
cod,188,4,1
cod,188,6,5
cod,188,7,86
cod,188,8,6
cod,188,10,1
cod,188,11,573
cod,188,12,32
cod,188,14,246
cod,188,16,200
cod,188,17,151
cod,188,18,13
cod,188,21,70
cod,188,22,24
cod,188,23,121
cod,188,24,112
cod,188,26,364
cog,162,2,1401
cog,162,3,364
cog,162,10,73
cog,162,11,27323
cog,162,12,1568
cog,162,14,1139
cog,162,16,14069
cog,162,17,1756
cog,162,18,292
cog,162,22,696
cog,162,23,2486
cog,162,24,8643
cog,162,26,3531
cog,183,2,6911
cog,183,3,1468
cog,183,10,386
cog,183,11,55643
cog,183,12,8288
cog,183,14,6005
cog,183,16,11058
cog,183,17,9251
cog,183,18,1547
cog,183,22,3670
cog,183,23,2065
cog,183,24,20742
cog,183,26,18592
col,143,1,9
col,143,2,58012
col,143,3,7317
col,143,7,13505
col,143,8,802
col,143,10,5017
col,143,11,29869
col,143,12,23433
col,143,14,12786
col,143,16,239
col,143,17,12774
col,143,18,1339
col,143,20,115
col,143,21,2360
col,143,22,8517
col,143,23,67200
col,143,24,36398
col,143,26,9443
col,156,1,2626
col,156,2,58370
col,156,3,42991
col,156,4,847
col,156,7,2429
col,156,8,17816
col,156,10,43718
col,156,11,14094
col,156,12,25754
col,156,14,25199
col,156,16,468
col,156,17,10651
col,156,18,3866
col,156,20,227
col,156,21,6726
col,156,22,10500
col,156,23,131974
col,156,24,61775
col,156,26,27364
col,157,1,3888
col,157,2,63108
col,157,3,1825
col,157,4,385
col,157,7,377
col,157,8,760
col,157,10,32188
col,157,11,9708
col,157,12,21859
col,157,14,11571
col,157,16,215
col,157,17,19299
col,157,18,1351
col,157,20,104
col,157,21,2179
col,157,22,14126
col,157,23,60643
col,157,24,48495
col,157,26,6154
col,166,1,12042
col,166,2,288912
col,166,3,82942
col,166,4,4067
col,166,7,55216
col,166,8,6469
col,166,10,82241
col,166,11,110450
col,166,12,151107
col,166,14,80514
col,166,16,1503
col,166,17,78067
col,166,18,9293
col,166,20,726
col,166,21,15898
col,166,22,51133
col,166,23,421969
col,166,24,304965
col,166,26,72840
col,168,1,212
col,168,2,28599
col,168,3,4297
col,168,4,21
col,168,7,127
col,168,8,1949
col,168,10,953
col,168,11,8816
col,168,12,5682
col,168,14,4043
col,168,16,75
col,168,17,1062
col,168,18,654
col,168,20,36
col,168,21,892
col,168,22,1116
col,168,23,21155
col,168,24,17758
col,168,26,3048
cri,135,2,10953
cri,135,3,17117
cri,135,10,3214
cri,135,11,7509
cri,135,12,13421
cri,135,14,34292
cri,135,16,145
cri,135,17,27470
cri,135,18,18634
cri,135,21,304
cri,135,22,3214
cri,135,23,111266
cri,135,24,81876
cri,135,26,18901
cub,101,3,196797
cub,101,7,574
cub,101,11,97791
cub,101,12,629491
cub,101,16,11534
cub,101,17,103464
cub,101,22,6908
cub,101,23,76412
cub,101,24,190659
cub,101,26,110150
cyp,75,2,56
cyp,75,25,5202
cze,29,1,25065
cze,29,2,16475
cze,29,4,15754
cze,29,5,1859
cze,29,6,129
cze,29,8,1
cze,29,9,38
cze,29,10,2555
cze,29,13,3212
cze,29,15,8326
cze,29,17,2763
cze,29,24,2922
cze,29,25,31617
cze,29,26,14547
cze,31,1,550560
cze,31,2,150067
cze,31,4,341925
cze,31,5,33400
cze,31,6,1024
cze,31,8,1356
cze,31,9,18754
cze,31,10,35120
cze,31,13,46058
cze,31,15,190033
cze,31,17,21907
cze,31,20,4946
cze,31,24,22286
cze,31,25,250721
cze,31,26,108635
cze,54,1,147544
cze,54,2,94372
cze,54,4,90568
cze,54,5,5494
cze,54,6,693
cze,54,8,256
cze,54,9,2044
cze,54,10,9333
cze,54,13,21065
cze,54,15,48198
cze,54,17,14826
cze,54,20,981
cze,54,24,13949
cze,54,25,169684
cze,54,26,73245
deu,21,1,345501
deu,21,2,121771
deu,21,4,161271
deu,21,5,105771
deu,21,8,55
deu,21,9,786
deu,21,10,12851
deu,21,13,27170
deu,21,15,188726
deu,21,17,17348
deu,21,24,28554
deu,21,25,34882
deu,21,26,379554
deu,28,1,431675
deu,28,2,296477
deu,28,4,403287
deu,28,5,110162
deu,28,8,90
deu,28,9,323
deu,28,10,74148
deu,28,13,75388
deu,28,15,131110
deu,28,17,28277
deu,28,24,45714
deu,28,25,56858
deu,28,26,620935
deu,29,1,31973
deu,29,2,26296
deu,29,4,21777
deu,29,5,54437
deu,29,8,11
deu,29,9,2093
deu,29,10,1788
deu,29,13,1784
deu,29,15,20428
deu,29,17,3542
deu,29,20,1
deu,29,24,5565
deu,29,25,7112
deu,29,26,75744
deu,31,1,747424
deu,31,2,342847
deu,31,4,477841
deu,31,5,352085
deu,31,8,144
deu,31,9,11174
deu,31,10,31077
deu,31,13,69606
deu,31,15,356801
deu,31,17,45213
deu,31,20,677
deu,31,24,72514
deu,31,25,90912
deu,31,26,938078
deu,32,1,569866
deu,32,2,357205
deu,32,4,527724
deu,32,5,64783
deu,32,8,115
deu,32,9,11190
deu,32,10,34877
deu,32,13,96187
deu,32,15,178868
deu,32,17,35539
deu,32,20,82565
deu,32,24,56926
deu,32,25,71361
deu,32,26,767710
deu,54,1,346078
deu,54,2,240731
deu,54,4,283388
deu,54,5,21955
deu,54,8,71
deu,54,9,2091
deu,54,10,37170
deu,54,13,38128
deu,54,15,110994
deu,54,17,21591
deu,54,20,3108
deu,54,24,35227
deu,54,25,43413
deu,54,26,480604
dji,100,24,17
dji,100,26,690
dnk,12,1,7273
dnk,12,2,782
dnk,12,4,8318
dnk,12,5,1954
dnk,12,10,409
dnk,12,13,680
dnk,12,15,1194
dnk,12,17,660
dnk,12,24,80
dnk,12,25,4944
dnk,12,26,1366
dnk,21,1,598712
dnk,21,2,46365
dnk,21,4,683178
dnk,21,5,126566
dnk,21,10,14700
dnk,21,13,59913
dnk,21,15,105297
dnk,21,17,58160
dnk,21,24,6295
dnk,21,25,427252
dnk,21,26,97502
dom,101,2,24403
dom,101,3,16542
dom,101,7,3747
dom,101,10,2641
dom,101,11,17627
dom,101,12,46114
dom,101,14,9769
dom,101,16,2862
dom,101,17,63663
dom,101,18,8703
dom,101,22,134079
dom,101,23,137499
dom,101,24,152130
dom,101,26,63124
dza,80,1,1294913
dza,80,2,3392
dza,80,3,185
dza,80,4,349712
dza,80,5,59448
dza,80,7,78
dza,80,9,62
dza,80,10,12208
dza,80,16,2768
dza,80,17,65603
dza,80,18,3568
dza,80,20,1381
dza,80,21,86
dza,80,24,181693
dza,80,25,270331
dza,80,26,368934
dza,144,1,143406
dza,144,2,335
dza,144,3,11
dza,144,4,83645
dza,144,5,3568
dza,144,7,7
dza,144,9,4
dza,144,10,594
dza,144,16,398
dza,144,17,3922
dza,144,18,101
dza,144,20,43
dza,144,21,5
dza,144,24,9386
dza,144,25,16226
dza,144,26,22948
ecu,157,1,3979
ecu,157,2,158186
ecu,157,3,98361
ecu,157,4,20663
ecu,157,5,60
ecu,157,7,3704
ecu,157,8,39957
ecu,157,10,6880
ecu,157,11,9061
ecu,157,12,52
ecu,157,13,342
ecu,157,14,70017
ecu,157,16,7199
ecu,157,17,48890
ecu,157,18,8376
ecu,157,20,50
ecu,157,21,4620
ecu,157,22,315339
ecu,157,23,277923
ecu,157,24,201937
ecu,157,26,29983
ecu,168,1,1425
ecu,168,2,126182
ecu,168,3,36984
ecu,168,4,9774
ecu,168,5,35
ecu,168,7,216
ecu,168,8,756
ecu,168,10,5681
ecu,168,11,8387
ecu,168,13,197
ecu,168,14,40526
ecu,168,16,4142
ecu,168,17,18623
ecu,168,18,10487
ecu,168,20,29
ecu,168,21,462
ecu,168,22,25454
ecu,168,23,33130
ecu,168,24,48553
ecu,168,26,16678
ecu,180,1,54
ecu,180,2,5077
ecu,180,3,2780
ecu,180,4,26
ecu,180,5,4
ecu,180,7,4
ecu,180,8,6
ecu,180,10,25
ecu,180,11,3731
ecu,180,13,21
ecu,180,14,4323
ecu,180,16,443
ecu,180,17,4125
ecu,180,18,271
ecu,180,20,3
ecu,180,21,256
ecu,180,22,6039
ecu,180,23,14279
ecu,180,24,16576
ecu,180,26,941
egy,75,5,50
egy,75,8,16
egy,75,17,6
egy,75,19,339
egy,75,20,278
egy,75,25,59091
egy,80,5,3
egy,80,8,2
egy,80,17,2
egy,80,19,417
egy,80,20,199
egy,80,25,82846
egy,87,5,13355
egy,87,7,6817
egy,87,8,2829
egy,87,17,4329
egy,87,19,24073
egy,87,20,51941
egy,87,25,676413
egy,98,19,1
egy,98,20,2
egy,98,25,5413
egy,100,7,21
egy,100,17,1
egy,100,19,45
egy,100,20,3
egy,100,25,11188
egy,144,5,63
egy,144,7,91
egy,144,8,39
egy,144,17,438
egy,144,19,1185
egy,144,20,610
egy,144,25,196756
eri,87,1,15802
eri,87,2,13101
eri,87,3,1
eri,87,4,21734
eri,87,6,36636
eri,87,7,126227
eri,87,8,2
eri,87,10,2816
eri,87,12,4
eri,87,16,1078
eri,87,17,51937
eri,87,18,1
eri,87,23,53
eri,87,24,3
eri,87,26,84905
eri,100,1,6125
eri,100,2,5086
eri,100,4,10941
eri,100,6,14133
eri,100,7,48560
eri,100,10,1101
eri,100,16,417
eri,100,17,20157
eri,100,26,31936
eri,179,1,489
eri,179,2,406
eri,179,4,1593
eri,179,6,1129
eri,179,7,3879
eri,179,10,88
eri,179,16,33
eri,179,17,1610
eri,179,26,2589
esp,41,1,179
esp,41,2,168
esp,41,4,149
esp,41,5,3
esp,41,7,1
esp,41,9,43
esp,41,10,2
esp,41,15,5
esp,41,17,35
esp,41,18,5
esp,41,20,124
esp,41,24,87
esp,41,25,55
esp,41,26,77
esp,60,1,27011
esp,60,2,13649
esp,60,4,9598
esp,60,5,11316
esp,60,6,5
esp,60,7,166
esp,60,9,745
esp,60,10,18836
esp,60,13,123
esp,60,15,23
esp,60,16,1
esp,60,17,5447
esp,60,18,136
esp,60,19,7
esp,60,20,25015
esp,60,24,5701
esp,60,25,7810
esp,60,26,6723
esp,61,1,1903
esp,61,2,112
esp,61,4,4763
esp,61,5,80
esp,61,6,1
esp,61,7,22
esp,61,9,270
esp,61,10,84
esp,61,15,55
esp,61,17,667
esp,61,19,1
esp,61,20,1249
esp,61,24,1416
esp,61,25,997
esp,61,26,426
esp,63,1,6745
esp,63,2,412
esp,63,4,14963
esp,63,5,433
esp,63,6,5
esp,63,7,164
esp,63,9,125
esp,63,10,1631
esp,63,15,21
esp,63,16,1
esp,63,17,5305
esp,63,18,53
esp,63,19,7
esp,63,20,1445
esp,63,24,12711
esp,63,25,8040
esp,63,26,3938
esp,64,1,103
esp,64,2,29
esp,64,4,243
esp,64,5,4
esp,64,7,1
esp,64,9,21
esp,64,10,6
esp,64,15,3
esp,64,17,34
esp,64,18,4
esp,64,20,80
esp,64,24,200
esp,64,25,52
esp,64,26,37
esp,67,1,259130
esp,67,2,18684
esp,67,4,358591
esp,67,5,11139
esp,67,6,99
esp,67,7,2985
esp,67,9,128843
esp,67,10,9411
esp,67,12,9
esp,67,13,2765
esp,67,15,5308
esp,67,16,12
esp,67,17,93257
esp,67,18,3507
esp,67,19,132
esp,67,20,248224
esp,67,21,1901
esp,67,24,529577
esp,67,25,142740
esp,67,26,78045
esp,71,1,154035
esp,71,2,20738
esp,71,4,317573
esp,71,5,9314
esp,71,6,51
esp,71,7,1533
esp,71,9,80405
esp,71,10,3188
esp,71,12,7
esp,71,13,782
esp,71,15,4221
esp,71,16,6
esp,71,17,49239
esp,71,18,2988
esp,71,19,68
esp,71,20,194067
esp,71,21,2
esp,71,24,215205
esp,71,25,76449
esp,71,26,45106
esp,73,1,464301
esp,73,2,53175
esp,73,4,709889
esp,73,5,17724
esp,73,6,93
esp,73,7,2825
esp,73,9,58344
esp,73,10,9026
esp,73,12,12
esp,73,13,1875
esp,73,15,6954
esp,73,16,11
esp,73,17,87027
esp,73,18,5119
esp,73,19,125
esp,73,20,141969
esp,73,21,1
esp,73,24,237424
esp,73,25,136419
esp,73,26,71750
esp,74,1,562990
esp,74,2,44083
esp,74,4,1183680
esp,74,5,87460
esp,74,6,98
esp,74,7,2978
esp,74,9,131412
esp,74,10,14545
esp,74,12,12
esp,74,13,12870
esp,74,15,1265
esp,74,16,12
esp,74,17,94600
esp,74,18,4431
esp,74,19,132
esp,74,20,55419
esp,74,24,140813
esp,74,25,145016
esp,74,26,88350
esp,81,1,231512
esp,81,2,32327
esp,81,4,354596
esp,81,5,11815
esp,81,6,79
esp,81,7,2404
esp,81,9,130169
esp,81,10,3691
esp,81,12,9
esp,81,13,1340
esp,81,15,8005
esp,81,16,10
esp,81,17,74690
esp,81,18,2976
esp,81,19,106
esp,81,20,247595
esp,81,21,259
esp,81,24,392410
esp,81,25,118150
esp,81,26,67788
esp,83,1,366477
esp,83,2,13660
esp,83,4,105845
esp,83,5,7964
esp,83,6,86
esp,83,7,2604
esp,83,9,195751
esp,83,10,10095
esp,83,12,6
esp,83,13,6186
esp,83,15,5201
esp,83,16,11
esp,83,17,79211
esp,83,18,2178
esp,83,19,115
esp,83,20,45243
esp,83,21,4655
esp,83,24,882626
esp,83,25,124663
esp,83,26,90539
est,20,1,33623
est,20,2,167
est,20,4,79331
est,20,5,13633
est,20,10,13955
est,20,15,14057
est,20,17,2453
est,20,24,7308
est,20,25,191151
est,20,26,38889
est,22,1,30224
est,22,2,131
est,22,4,71311
est,22,5,12255
est,22,10,12536
est,22,15,12636
est,22,17,2205
est,22,24,6562
est,22,25,171798
est,22,26,34926
est,25,1,134
est,25,2,1
est,25,4,315
est,25,5,54
est,25,10,56
est,25,15,56
est,25,17,10
est,25,24,29
est,25,25,760
est,25,26,155
eth,87,1,183213
eth,87,2,631617
eth,87,3,34
eth,87,4,159558
eth,87,6,106610
eth,87,7,462392
eth,87,8,1710
eth,87,15,2481
eth,87,16,5530
eth,87,17,365540
eth,87,20,575
eth,87,23,100423
eth,87,24,152511
eth,87,26,1076665
eth,100,1,77
eth,100,2,5277
eth,100,3,1
eth,100,7,6262
eth,100,8,30
eth,100,16,91
eth,100,17,1115
eth,100,20,9
eth,100,23,1661
eth,100,24,2547
eth,100,26,7223
eth,170,1,193540
eth,170,2,117693
eth,170,3,17
eth,170,4,185749
eth,170,6,28015
eth,170,7,127909
eth,170,8,843
eth,170,15,4504
eth,170,16,2637
eth,170,17,185880
eth,170,20,274
eth,170,23,48094
eth,170,24,73869
