Emissions coefficients by region,,,,,,,,,,,,,
INPUT_TABLE,,,,Indicates reference to another worksheet,,,,Generic input parameters,,,,,
Variable ID,,,,Do not adjust parameters of this color in this worksheet,,,,Affected tables have this color,,,,,
1,,,,,,,,adjust parameters here or below (and unhighlight),,,,,
,name=limestone,,,,,,,-20,cement subsector logit exponent,,,,
USA,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Canada,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Western Europe,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Japan,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Australia_NZ,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Former Soviet Union,process heat cement,coal,1,1,1,1,1,1,1,1,,,
China,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Africa,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Latin America,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Southeast Asia,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Eastern Europe,process heat cement,coal,1,1,1,1,1,1,1,1,,,
Korea,process heat cement,coal,1,1,1,1,1,1,1,1,,,
India,process heat cement,coal,1,1,1,1,1,1,1,1,,,
USA,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Canada,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Western Europe,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Japan,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Former Soviet Union,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
China,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Middle East,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Africa,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Latin America,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Southeast Asia,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Eastern Europe,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
Korea,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
India,process heat cement,refined liquids,1,1,1,1,1,1,1,1,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Cement mfg non-energy costs,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1001,,,,minicam-non-energy-input,,,,,,,,,
,,,,input-cost,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
all,cement,cement (conv),cement (conv),5,5,5,5,5,5,5,5,5,
all,cement,cement_CCS,cement_CCS,5,5,5,5,5,5,5,5,5,
all,process heat cement,biomass,biomass,0,0,0,0,0,0,0,0,0,
all,process heat cement,gas,gas,0,0,0,0,0,0,0,0,0,
all,process heat cement,coal,coal,0,0,0,0,0,0,0,0,0,
all,process heat cement,refined liquids,refined liquids,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Process heat efficiencies,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1002,,,,,,,,,,,,,
,,,,,efficiency,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095
USA,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Canada,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Western Europe,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Japan,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Australia_NZ,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Former Soviet Union,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
China,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Middle East,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Africa,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Latin America,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Southeast Asia,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Eastern Europe,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
Korea,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
India,process heat cement,biomass,biomass,delivered biomass,1,1,1,1,1,1,1,1,1
USA,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Canada,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Western Europe,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Japan,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Australia_NZ,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Former Soviet Union,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
China,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Middle East,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Africa,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Latin America,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Southeast Asia,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Eastern Europe,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
Korea,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
India,process heat cement,gas,gas,wholesale gas,1,1,1,1,1,1,1,1,1
USA,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Canada,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Western Europe,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Japan,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Australia_NZ,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Former Soviet Union,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
China,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Middle East,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Africa,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Latin America,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Southeast Asia,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Eastern Europe,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
Korea,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
India,process heat cement,coal,coal,delivered coal,1,1,1,1,1,1,1,1,1
USA,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Canada,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Western Europe,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Japan,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Australia_NZ,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Former Soviet Union,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
China,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Middle East,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Africa,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Latin America,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Southeast Asia,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Eastern Europe,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
Korea,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
India,process heat cement,refined liquids,refined liquids,refined liquids industrial,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,
fuel inputs to Process Heat Cement,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1003,,,,minicam-energy-input,,,,,,,,,
,,,,calibrated-value,,,,,,,,,
region,supplysector,subsector,technology,1990,2005,minicam-energy-input,,,,,,,
USA,process heat cement,biomass,biomass,0.096717209,0.135848505,delivered biomass,,,,,,,
Canada,process heat cement,biomass,biomass,0.012763625,0.012518008,delivered biomass,,,,,,,
Western Europe,process heat cement,biomass,biomass,0.272766365,0.270079282,delivered biomass,,,,,,,
Japan,process heat cement,biomass,biomass,0.049537379,0.037962988,delivered biomass,,,,,,,
Australia_NZ,process heat cement,biomass,biomass,0.001199291,0.001392562,delivered biomass,,,,,,,
Former Soviet Union,process heat cement,biomass,biomass,0.00710469,0.003767992,delivered biomass,,,,,,,
China,process heat cement,biomass,biomass,0,0,delivered biomass,,,,,,,
Middle East,process heat cement,biomass,biomass,0.009578617,0.017453316,delivered biomass,,,,,,,
Africa,process heat cement,biomass,biomass,0.010608429,0.018837508,delivered biomass,,,,,,,
Latin America,process heat cement,biomass,biomass,0.039939307,0.047636598,delivered biomass,,,,,,,
Southeast Asia,process heat cement,biomass,biomass,0.003298324,0.006311448,delivered biomass,,,,,,,
Eastern Europe,process heat cement,biomass,biomass,0.001801761,0.001762342,delivered biomass,,,,,,,
Korea,process heat cement,biomass,biomass,0.013017576,0.016984773,delivered biomass,,,,,,,
India,process heat cement,biomass,biomass,0.004657084,0.007778736,delivered biomass,,,,,,,
USA,process heat cement,gas,gas,0.009671721,0.013584851,wholesale gas,,,,,,,
Canada,process heat cement,gas,gas,0.00918981,0.009012966,wholesale gas,,,,,,,
Western Europe,process heat cement,gas,gas,0.007947738,0.007869443,wholesale gas,,,,,,,
Japan,process heat cement,gas,gas,0,0,wholesale gas,,,,,,,
Australia_NZ,process heat cement,gas,gas,0.011393267,0.013229337,wholesale gas,,,,,,,
Former Soviet Union,process heat cement,gas,gas,0.483118938,0.256223449,wholesale gas,,,,,,,
China,process heat cement,gas,gas,0,0,wholesale gas,,,,,,,
Middle East,process heat cement,gas,gas,0.071839627,0.130899873,wholesale gas,,,,,,,
Africa,process heat cement,gas,gas,0.06152889,0.109257545,wholesale gas,,,,,,,
Latin America,process heat cement,gas,gas,0.079878614,0.095273196,wholesale gas,,,,,,,
Southeast Asia,process heat cement,gas,gas,0.026386592,0.050491585,wholesale gas,,,,,,,
Eastern Europe,process heat cement,gas,gas,0.122519731,0.119839245,wholesale gas,,,,,,,
Korea,process heat cement,gas,gas,0,0,wholesale gas,,,,,,,
India,process heat cement,gas,gas,0.002328542,0.003889368,wholesale gas,,,,,,,
USA,process heat cement,coal,coal,0.212777861,0.298866711,delivered coal,,,,,,,
Canada,process heat cement,coal,coal,0.02654834,0.026037457,delivered coal,,,,,,,
Western Europe,process heat cement,coal,coal,0.230484399,0.228213846,delivered coal,,,,,,,
Japan,process heat cement,coal,coal,0.217414051,0.166615335,delivered coal,,,,,,,
Australia_NZ,process heat cement,coal,coal,0.017389724,0.020192146,delivered coal,,,,,,,
Former Soviet Union,process heat cement,coal,coal,0.049732832,0.026375943,delivered coal,,,,,,,
China,process heat cement,coal,coal,1.003618567,3.404667508,delivered coal,,,,,,,
Middle East,process heat cement,coal,coal,0,0,delivered coal,,,,,,,
Africa,process heat cement,coal,coal,0.06152889,0.109257545,delivered coal,,,,,,,
Latin America,process heat cement,coal,coal,0.066565512,0.07939433,delivered coal,,,,,,,
Southeast Asia,process heat cement,coal,coal,0.270462571,0.517538745,delivered coal,,,,,,,
Eastern Europe,process heat cement,coal,coal,0.012612325,0.012336393,delivered coal,,,,,,,
Korea,process heat cement,coal,coal,0.125836566,0.164186139,delivered coal,,,,,,,
India,process heat cement,coal,coal,0.223540055,0.373379333,delivered coal,,,,,,,
USA,process heat cement,refined liquids,refined liquids,0.003223907,0.004528284,refined liquids industrial,,,,,,,
Canada,process heat cement,refined liquids,refined liquids,0.002552725,0.002503602,refined liquids industrial,,,,,,,
Western Europe,process heat cement,refined liquids,refined liquids,0.283575289,0.280781725,refined liquids industrial,,,,,,,
Japan,process heat cement,refined liquids,refined liquids,0.005504153,0.00421811,refined liquids industrial,,,,,,,
Australia_NZ,process heat cement,refined liquids,refined liquids,0,0,refined liquids industrial,,,,,,,
Former Soviet Union,process heat cement,refined liquids,refined liquids,0.170512566,0.090431806,refined liquids industrial,,,,,,,
China,process heat cement,refined liquids,refined liquids,0.06406076,0.217319203,refined liquids industrial,,,,,,,
Middle East,process heat cement,refined liquids,refined liquids,0.12452202,0.226893113,refined liquids industrial,,,,,,,
Africa,process heat cement,refined liquids,refined liquids,0.076380691,0.135630056,refined liquids industrial,,,,,,,
Latin America,process heat cement,refined liquids,refined liquids,0.119817922,0.142909794,refined liquids industrial,,,,,,,
Southeast Asia,process heat cement,refined liquids,refined liquids,0.029684916,0.056803033,refined liquids industrial,,,,,,,
Eastern Europe,process heat cement,refined liquids,refined liquids,0.043242258,0.042296204,refined liquids industrial,,,,,,,
Korea,process heat cement,refined liquids,refined liquids,0.005785589,0.007548788,refined liquids industrial,,,,,,,
India,process heat cement,refined liquids,refined liquids,0.002328542,0.003889368,refined liquids industrial,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
set technology shareweights - cement production techs,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1004,,,,,,,,,,,,,
,,,,sharewt,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Canada,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Western Europe,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Japan,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Australia_NZ,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Former Soviet Union,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
China,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Middle East,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Africa,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Latin America,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Southeast Asia,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Eastern Europe,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
Korea,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
India,cement,cement (conv),cement (conv),1,1,1,1,1,1,1,1,1,
USA,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Canada,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Western Europe,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Japan,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Australia_NZ,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Former Soviet Union,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
China,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Middle East,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Africa,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Latin America,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Southeast Asia,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Eastern Europe,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
Korea,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
India,cement,cement_CCS,cement_CCS,0,0,0,1,1,1,1,1,1,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
technology shareweights - process heating techs,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,
1004,,,,,,,,,,,,,
,,,,sharewt,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,
USA,process heat cement,biomass,biomass,1,1,1,1,1,1,1,1,1,
