SO2 region 4,refined liquids industrial,unconventional oil refining,unconventional oil refining,ALL,SO2_4,,,,
SO2 region 4,refined liquids industrial,coal to liquids,coal to liquids,ALL,SO2_4,,,,
SO2 region 4,refined liquids industrial,gas to liquids,gas to liquids,ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,biomass liquids,biomass liquids-ethanol,ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,biomass liquids,biomass liquids-FT,ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,unconventional oil refining,unconventional oil refining,ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,coal to liquids,coal to liquids,ALL,SO2_4,,,,
SO2 region 4,refined liquids enduse,gas to liquids,gas to liquids,ALL,SO2_4,,,,
SO2 region 4,electricity,coal,Coal (existing),ALL,SO2_4,,,,
SO2 region 4,electricity,coal,Coal (conv pul),ALL,SO2_4,,,,
SO2 region 4,electricity,coal,Coal (IGCC),ALL,SO2_4,,,,
SO2 region 4,electricity,coal,Coal (IGCC)_CCS,ALL,SO2_4,,,,
SO2 region 4,electricity,gas,Gas (existing),ALL,SO2_4,,,,
SO2 region 4,electricity,gas,Gas (peak load conv),ALL,SO2_4,,,,
SO2 region 4,electricity,gas,Gas (CC),ALL,SO2_4,,,,
SO2 region 4,electricity,gas,Gas (CC)_CCS,ALL,SO2_4,,,,
SO2 region 4,electricity,oil,Oil (existing),ALL,SO2_4,,,,
SO2 region 4,electricity,oil,Oil (peak load conv),ALL,SO2_4,,,,
SO2 region 4,electricity,oil,Oil (IGCC),ALL,SO2_4,,,,
SO2 region 4,electricity,oil,Oil (IGCC)_CCS,ALL,SO2_4,,,,
SO2 region 4,electricity,biomass,Biomass (existing),ALL,SO2_4,,,,
SO2 region 4,electricity,biomass,Biomass (conv),ALL,SO2_4,,,,
SO2 region 4,electricity,biomass,Biomass (IGCC),ALL,SO2_4,,,,
SO2 region 4,electricity,biomass,Biomass (IGCC)_CCS,ALL,SO2_4,,,,
SO2 region 4,H2 Central Production,coal chemical,coal chemical,ALL,SO2_4,,,,
SO2 region 4,H2 Central Production,coal chemical,coal chemical CCS,ALL,SO2_4,,,,
SO2 region 4,H2 Central Production,biomass to H2,biomass to H2,ALL,SO2_4,,,,
SO2 region 4,H2 Central Production,biomass to H2,biomass to H2 CCS,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,biomass,biomass,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,gas,gas,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,coal,coal,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,refined liquids,refined liquids,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,biomass,biomass cogen,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,gas,gas cogen,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,coal,coal cogen,ALL,SO2_4,,,,
SO2 region 4,industrial energy use,refined liquids,refined liquids cogen,ALL,SO2_4,,,,
SO2 region 4,process heat cement,biomass,biomass,ALL,SO2_4,,,,
SO2 region 4,process heat cement,gas,gas,ALL,SO2_4,,,,
SO2 region 4,process heat cement,coal,coal,ALL,SO2_4,,,,
SO2 region 4,process heat cement,refined liquids,refined liquids,ALL,SO2_4,,,,
,,,,,,,,,
Output drivers: SO2 regions,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100011,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,output-driver,,,
SO2 region 1,urban processes,landfills,landfills,ALL,SO2_1,,,,
SO2 region 1,industrial processes,other industrial processes,other industrial processes,ALL,SO2_1,,,,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100012,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,output-driver,,,
SO2 region 2,urban processes,landfills,landfills,ALL,SO2_2,,,,
SO2 region 2,industrial processes,other industrial processes,other industrial processes,ALL,SO2_2,,,,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100013,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,output-driver,,,
SO2 region 3,urban processes,landfills,landfills,ALL,SO2_3,,,,
SO2 region 3,industrial processes,other industrial processes,other industrial processes,ALL,SO2_3,,,,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100014,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,period,generic-ghg,output-driver,,,
SO2 region 4,urban processes,landfills,landfills,ALL,SO2_4,,,,
SO2 region 4,industrial processes,other industrial processes,other industrial processes,ALL,SO2_4,,,,
,,,,,,,,,
,,,,,,,,,
"Uncontrolled emissions coefficients, by SO2 region",,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100151,,,,,,,,,
,,,,,uncontrolled-emiss-coef,,,,
supplysector,subsector,technology,period,generic-ghg,USA,Canada,Western Europe,Eastern Europe,
regional crude oil,regional crude oil,regional crude oil,1990,SO2_1,0.001045492,0.007414505,0.059880322,0.052117762,
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_1,0.01,0.01,0.01,0.01,
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_1,0.01,0.01,0.01,0.01,
electricity,coal,Coal (existing),1990,SO2_1,0.894053037,1.46201814,0.937759454,1.785203494,
electricity,coal,Coal (conv pul),1990,SO2_1,0.894053037,1.46201814,0.937759454,1.785203494,
electricity,coal,Coal (IGCC),1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,coal,Coal (IGCC)_CCS,1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,gas,Gas (existing),1990,SO2_1,0.002467484,0.004035003,0.002588109,0.005359152,
electricity,gas,Gas (peak load conv),1990,SO2_1,0.002467484,0.004035003,0.002588109,0.005359152,
electricity,gas,Gas (CC),1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,gas,Gas (CC)_CCS,1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,oil,Oil (existing),1990,SO2_1,0.605072708,0.989457267,0.634652116,1.314163046,
electricity,oil,Oil (peak load conv),1990,SO2_1,0.605072708,0.989457267,0.634652116,1.314163046,
electricity,oil,Oil (IGCC),1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,oil,Oil (IGCC)_CCS,1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,biomass,Biomass (existing),1990,SO2_1,0.001035532,3.87173E-05,0.005646268,0.000528259,
electricity,biomass,Biomass (conv),1990,SO2_1,0.001035532,0.001035532,0.001035532,0.001035532,
electricity,biomass,Biomass (IGCC),1990,SO2_1,0.001,0.001,0.001,0.001,
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_1,0.001,0.001,0.001,0.001,
H2 Central Production,coal chemical,coal chemical,1990,SO2_1,0.01,0.01,0.01,0.01,
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_1,0.01,0.01,0.01,0.01,
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_1,0.01,0.01,0.01,0.01,
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_1,0.01,0.01,0.01,0.01,
industrial energy use,biomass,biomass,1990,SO2_1,0.000973188,0.00012489,0.00133776,0.000366786,
industrial energy use,gas,gas,1990,SO2_1,0.003393876,0.007483055,0.000772157,0.001175657,
industrial energy use,coal,coal,1990,SO2_1,1.19282486,2.630023126,0.271385276,0.413200911,
industrial energy use,refined liquids,refined liquids,1990,SO2_1,0.780930372,1.721849541,0.177673196,0.270518458,
industrial energy use,biomass,biomass cogen,1990,SO2_1,0.000973188,0.00012489,0.00133776,0.000366786,
industrial energy use,gas,gas cogen,1990,SO2_1,0.003393876,0.007483055,0.000772157,0.001175657,
industrial energy use,coal,coal cogen,1990,SO2_1,1.19282486,2.630023126,0.271385276,0.413200911,
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_1,0.780930372,1.721849541,0.177673196,0.270518458,
process heat cement,biomass,biomass,1990,SO2_1,0.000973188,0.00012489,0.00133776,0.000366786,
process heat cement,gas,gas,1990,SO2_1,0.003393876,0.007483055,0.000772157,0.001175657,
process heat cement,coal,coal,1990,SO2_1,1.19282486,2.630023126,0.271385276,0.413200911,
process heat cement,refined liquids,refined liquids,1990,SO2_1,0.780930372,1.721849541,0.177673196,0.270518458,
urban processes,landfills,landfills,1990,SO2_1,0.081366998,0.004162968,0.020298688,0.101160779,
industrial processes,other industrial processes,other industrial processes,1990,SO2_1,331.5355325,378.7734281,1445.363003,524.6795131,
,,,,,,,,,
INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
100152,,,,,,,,,
,,,,,uncontrolled-emiss-coef,,,,
supplysector,subsector,technology,period,generic-ghg,Japan,China,Southeast Asia,Korea,India
regional crude oil,regional crude oil,regional crude oil,1990,SO2_2,0.000171432,0.002336034,0.027474632,0.000579521,0.01173431
refined liquids industrial,biomass liquids,biomass liquids-ethanol,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,biomass liquids,biomass liquids-FT,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,unconventional oil refining,unconventional oil refining,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,coal to liquids,coal to liquids,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids industrial,gas to liquids,gas to liquids,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,biomass liquids,biomass liquids-ethanol,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,biomass liquids,biomass liquids-FT,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,unconventional oil refining,unconventional oil refining,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,coal to liquids,coal to liquids,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
refined liquids enduse,gas to liquids,gas to liquids,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
electricity,coal,Coal (existing),1990,SO2_2,0.117206875,0.928518901,0.723813224,0.542228449,0.642307216
electricity,coal,Coal (conv pul),1990,SO2_2,0.117206875,0.928518901,0.723813224,0.542228449,0.642307216
electricity,coal,Coal (IGCC),1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,coal,Coal (IGCC)_CCS,1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,gas,Gas (existing),1990,SO2_2,0.000323478,0.003428935,0.002583734,0.001496489,0.002333987
electricity,gas,Gas (peak load conv),1990,SO2_2,0.000323478,0.003428935,0.002583734,0.001496489,0.002333987
electricity,gas,Gas (CC),1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,gas,Gas (CC)_CCS,1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,oil,Oil (existing),1990,SO2_2,0.079322678,0.840838074,0.633579307,0.366966636,0.572336703
electricity,oil,Oil (peak load conv),1990,SO2_2,0.079322678,0.840838074,0.633579307,0.366966636,0.572336703
electricity,oil,Oil (IGCC),1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,oil,Oil (IGCC)_CCS,1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,biomass,Biomass (existing),1990,SO2_2,0.004756239,0.022383455,0.010627463,0.012188899,0.021380963
electricity,biomass,Biomass (conv),1990,SO2_2,0.001035532,0.001035532,0.001035532,0.001035532,0.001035532
electricity,biomass,Biomass (IGCC),1990,SO2_2,0.001,0.001,0.001,0.001,0.001
electricity,biomass,Biomass (IGCC)_CCS,1990,SO2_2,0.001,0.001,0.001,0.001,0.001
H2 Central Production,coal chemical,coal chemical,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
H2 Central Production,coal chemical,coal chemical CCS,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
H2 Central Production,biomass to H2,biomass to H2,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
H2 Central Production,biomass to H2,biomass to H2 CCS,1990,SO2_2,0.01,0.01,0.01,0.01,0.01
industrial energy use,biomass,biomass,1990,SO2_2,0.001162536,0.007056723,0.01166907,0.007696713,0.010302514
industrial energy use,gas,gas,1990,SO2_2,0.000284819,0.000640515,0.002968304,0.000532492,0.001261297
industrial energy use,coal,coal,1990,SO2_2,0.100103423,0.227813161,1.071581128,0.221179326,0.451213097
industrial energy use,refined liquids,refined liquids,1990,SO2_2,0.065536698,0.147382421,0.683006243,0.12252635,0.290224122
industrial energy use,biomass,biomass cogen,1990,SO2_2,0.001162536,0.007056723,0.01166907,0.007696713,0.010302514
industrial energy use,gas,gas cogen,1990,SO2_2,0.000284819,0.000640515,0.002968304,0.000532492,0.001261297
industrial energy use,coal,coal cogen,1990,SO2_2,0.100103423,0.227813161,1.071581128,0.221179326,0.451213097
industrial energy use,refined liquids,refined liquids cogen,1990,SO2_2,0.065536698,0.147382421,0.683006243,0.12252635,0.290224122
process heat cement,biomass,biomass,1990,SO2_2,0.001162536,0.007056723,0.01166907,0.007696713,0.010302514
