BLDGID6  ,REGION6  ,CENDIV6  ,SQFT6    ,SQFTC6   ,YRCONC6  ,VACP6    ,OFCP6    ,LABP6    ,WRHSNP6  ,FDSLSP6  ,PORDP6   ,HCOUTP6  ,INDUSP6  ,AGRICP6  ,WRHSRP6  ,WORSHP6  ,PUBLCP6  ,EDUCP6   ,FDSVCP6  ,HCINP6   ,NURSEP6  ,LODGEP6  ,RESP6    ,PARKP6   ,STRIPP6  ,MALLP6   ,RETLP6   ,SERVP6   ,OTACTP6  ,PBA6     ,VACBA16  ,VACBA26  ,RWSEAT6  ,PBSEAT6  ,EDSEAT6  ,FDSEAT6  ,HCBED6   ,NRSBED6  ,LODGRM6  ,ELUSED6  ,NGUSED6  ,FKUSED6  ,STUSED6  ,HWUSED6  ,ADJWT6   ,PAIR6    ,STRATUM6
00177,2,3,    85000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  800,99999,99999,99999,99999,1,2,1,2,2,  233.72,1,16
00179,4,8,     4000,02,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17,99,99,99999,99999,99999,99999,99999,   11,99999,1,1,2,2,2, 3003.97,2,10
00180,4,9,     7000,03,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  474.50,2,35
00181,4,8,    17500,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  469.96,1,30
00183,2,3,   250000,08,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  119.21,2,32
00184,1,1,   225000,08,07,999, 20,999, 73,999,999,999,999,999,  7,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  100.52,1,25
00185,3,6,     2000,02,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,15,99,99,99999,99999,99999,  100,99999,99999,99999,1,2,2,2,2, 3003.97,2,39
00186,3,5,  1000000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,    6.67,1,38
00188,3,7,    32500,05,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  123.98,2,27
00189,4,9,   100001,07,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  100,99999,99999,1,1,1,1,2,  114.76,2,08
00190,3,5,    47500,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   60,1,2,1,2,2,   29.49,2,01
00192,2,4,    60000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,09,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  100.36,1,41
00196,2,3,    15000,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,02,93,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  546.18,1,25
00197,3,7,     1750,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 3003.97,1,15
00198,4,8,     5000,02,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  469.96,2,10
00199,1,1,    12500,04,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  432.00,1,10
00201,1,2,   375000,08,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,2,   19.06,1,44
00204,4,8,     2000,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  370.61,2,30
00205,4,9,    95000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  500,99999,99999,99999,99999,1,1,2,2,2,  197.70,2,43
00206,3,6,     6500,03,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  474.50,1,12
00208,3,7,    47500,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  600,99999,99999,99999,99999,1,1,2,2,2,  162.42,1,04
00209,3,6,     1250,02,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2, 5742.51,2,01
00210,1,2,     7000,03,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  189.21,2,17
00211,4,8,    25001,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,99,99, 1250,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  189.21,1,30
00212,1,2,   225000,08,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,1,2,   31.54,1,34
00213,2,4,     8000,03,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99996,99999,99999,99999,99999,99999,1,1,2,2,2,  363.67,2,13
00214,3,5,   150000,07,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,   92.00,2,38
00216,1,2,     3000,02,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,  189.21,2,17
00217,3,7,     4500,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,   30,99999,99999,99999,99999,1,1,2,2,2,  189.21,1,42
00218,2,3,    30000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,24,93,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  189.21,1,26
00219,2,3,    30000,05,04,999, 20,999,999, 80,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,06,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,1,32
00220,4,9,    27500,05,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,02,05,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  189.21,1,21
00221,2,4,     7500,03,04,999,999,999, 70,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999, 30,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  363.67,1,31
00222,4,8,    10000,03,08,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  569.41,2,19
00224,2,4,  1200000,10,05,999, 35,999,999,999,999,999,999,999,999,999,999,  1,  2,999,999,999,999,  1,999,999,999,999, 61,91,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   50.26,1,08
00225,4,9,     4000,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  114.43,2,38
00227,1,2,   275000,08,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   19.06,2,05
00228,1,2,    20000,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  250,99999,99999,99999,99999,1,1,1,2,2,  151.31,2,05
00229,3,5,     5000,02,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  598.31,1,38
00230,3,5,    45000,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,   90.82,1,14
00231,3,6,   750000,09,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  123.48,2,02
00232,3,7,    17500,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,2,03
00233,2,4,     3500,02,05,999, 32,999,999,999,999,999,999,999,999,999,999,999,999,999,999, 63,  5,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,    5,1,2,2,2,2, 6044.75,1,41
00234,4,8,    40000,05,02,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  100,99999,99999,99999,99999,99999,1,1,2,2,2,  367.06,2,10
00236,4,9,     6000,03,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,   16,1,1,2,2,2, 3003.97,2,29
00237,4,9,    16250,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  159.06,1,11
00238,1,1,    17500,04,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,2,10
00240,4,9,     3500,02,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  370.61,2,41
00241,3,7,    30000,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  100,99999,99999,99999,99999,1,1,2,2,2,  162.42,1,33
00242,3,5,    80000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999, 1250,99999,99999,99999,99999,1,2,1,2,2,   93.41,2,31
00243,1,2,   650000,09,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,99998,99999,99999,99999,99999,1,1,1,1,2,    6.92,1,15
00245,4,8,    10001,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  200,99999,99999,99999,99999,99999,1,1,2,2,2,  189.21,1,30
00246,1,1,    11250,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,2,42
00249,1,1,    80000,06,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,   10.11,1,19
00250,3,5,    45000,05,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,44
00252,2,4,    40000,05,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  225,99999,99999,99999,99999,1,2,2,1,2,  237.54,1,23
00254,4,9,    11250,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  208.22,2,41
00255,3,5,    50001,06,06,999, 70,999,999,999, 25,999,999,999,999,999,  5,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,   33.17,2,44
00256,3,6,    20000,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,99996,99999,99999,99999,99999,1,1,2,2,2, 3003.97,2,02
00257,2,3,   160000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,1,  119.21,1,26
00258,3,7,    23750,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  300,99999,99999,99999,99999,1,1,2,2,2,   88.46,2,33
00259,3,5,    55000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  400,99999,99999,99999,99999,1,1,1,2,2,  121.19,2,27
00263,4,9,     4000,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  114.43,2,38
00264,2,3,    17500,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  414.10,2,14
00265,1,2,   650000,09,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,07,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,1,2,  100.52,2,28
00266,3,7,    16250,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,2,04
00267,1,2,   110000,07,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17,99,99,99999,99999,99999,99999,99999,   80,99999,1,1,1,2,2,  178.91,1,33
00269,4,9,   700000,09,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   15.28,2,16
00270,2,4,    85000,06,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,09,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  100.36,1,41
00271,2,3,     1500,02,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,18,99,99,99999,99999,99999,99999,99999,99999,99996,1,2,2,2,2,  487.36,1,26
00272,3,5,   900000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   19.06,1,08
00273,2,4,    12500,04,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  363.67,2,31
00274,4,9,     8000,03,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  701.93,2,16
00276,4,8,     7000,03,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  100.52,2,30
00277,3,7,    13750,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,99996,99999,99999,99999,99999,99999,1,1,2,2,2, 3003.97,2,03
00278,3,6,     2000,02,01,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,05,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  488.82,1,12
00280,3,5,    35000,05,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,18,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,  151.31,1,40
00282,3,6,    25000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  393.07,2,39
00284,4,9,   110000,07,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   19.15,1,43
00287,2,4,    55000,06,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,   94.39,1,24
00289,4,8,    30000,05,06,999, 33,999,999,999,999,999,999,999,999,999, 67,999,999,999,999,999,999,999,999,999,999,999,999,13,99,99,99999,  125,99999,99999,99999,99999,99999,1,1,2,2,2,  151.31,1,10
00291,2,3,    10001,04,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  105.20,1,23
00293,4,8,    15000,04,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  196.88,2,30
00294,3,6,    85000,06,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  100.36,2,39
00295,1,2,  1500000,10,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,    6.67,2,37
00296,2,3,    95000,06,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  700,99999,99999,99999,99999,1,1,2,2,2,   93.41,1,32
00297,3,6,     4000,02,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,05,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  488.82,2,39
00298,3,7,    18750,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,05,09,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  469.39,1,04
00299,4,9,   750000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,    8.15,2,39
00300,2,4,  1200000,10,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,1,2,    4.15,1,05
00304,2,3,  1000000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,1,2,2,    8.15,2,33
00306,2,3,     9000,03,03, 20,  5,999, 25,999,999,999,999,999,999,999, 25,999,999,999,999,999, 25,999,999,999,999,999,999,91,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,  151.31,2,02
00307,2,3,   100001,07,09,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,25,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  134.32,2,13
00308,3,5,    12500,04,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  370.61,2,29
00312,4,9,    13750,04,07,999, 80,999,999,999,999,999,999,999,999,999, 10,999,999,999,999,999,999,999,999,999,999, 10,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  114.43,2,41
00313,1,1,    30000,05,03,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,01,09,93,99999,99999,99999,99999,99999,99999,99999,2,2,2,2,2,   19.15,2,20
00314,4,9,     1500,02,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,15,99,99,99999,99999,99999,99996,99999,99999,99999,1,1,2,2,2, 3003.97,1,21
00315,2,4,     1001,02,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2, 6044.75,2,13
00317,4,9,   140000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,  107.43,2,38
00318,2,3,   200000,07,05,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,16,99,99,99999,99999,99999,99999,  300,99999,99999,1,2,1,1,2,   27.75,1,07
00320,3,5,    42500,05,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,15,99,99,99999,99999,99999, 1000,99999,99999,99999,1,1,1,2,2,  187.22,2,29
00321,4,9,    12500,04,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,23,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,2,2,2,  107.43,2,10
00323,4,9,   950000,09,07,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,1,1,2,2,   15.28,1,29
00324,4,9,    50001,06,04,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,14,99,99,99999,99999,  225,99999,99999,99999,99999,1,1,2,2,2,  121.19,2,16
00328,3,5,   375000,08,06,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,02,99,99,99999,99999,99999,99999,99999,99999,99999,1,2,2,2,2,   19.06,1,27
