BLDGID4,REGION4,CENDIV4,MSA4,CLIMATE4,SQFT4,SQFTC4,PBA4,HT14,HT24,COOL4,WATR4,COOK4,MANU4,GENR4,HEATP4,COOLP4,WKHRS4,WKHRSC4,NWKER4,NWKERC4,YRCON4,YRCONC4,NFLOOR4,LTOHRP4,ADJWT4,STRATUM4,PAIR4,ELSUPL4,NGSUPL4,FKSUPL4,STSUPL4,HWSUPL4,ELBTU4,NGBTU4,FKBTU4,STBTU4,HWBTU4,MFBTU4
2452,3,6,2,4,15000,4,13,1,1,1,1,2,1,2,100,100,48,2,6,2,1987,9,1,100,626.89,10,2,1,1,2,2,2,640434,424756,0,0,0,1065190
2453,3,5,2,5,60000,6,3,1,2,1,1,2,2,2,30,5,63,4,20,4,1984,8,1,95,156.48,4,1,1,2,2,2,2,1684118,0,0,0,0,1684118
2454,4,9,2,5,350000,8,17,1,2,1,1,1,2,2,100,100,168,7,550,8,1987,9,5,80,21.38,15,2,1,1,2,2,2,21763030,19741775,0,0,0,41504805
2455,3,5,2,5,2000,2,1,2,2,2,2,2,2,2,0,0,0,,0,,1925,3,1,997,1597.65,4,1,2,2,2,2,2,0,0,0,0,0,0
2456,3,5,2,3,120000,7,3,1,2,1,1,1,2,2,75,75,77,4,100,6,1962,5,1,85,597.74,3,2,1,1,2,2,2,5262993,7503571,0,0,0,12766564
2457,3,7,2,5,3000,2,14,1,2,1,1,1,2,2,100,100,91,5,5,2,1988,9,1,80,1377.41,13,2,1,1,2,2,2,340490,708981,0,0,0,1049471
2458,2,3,2,2,140000,7,12,1,2,2,1,2,2,2,100,0,48,2,3,1,1962,5,1,100,5.78,19,1,1,1,2,2,2,1652699,6373488,0,0,0,8026187
2459,4,8,2,2,10001,4,2,1,2,1,1,2,2,2,100,100,43,2,50,5,1957,4,1,100,323.85,19,1,1,1,2,2,2,311616,873937,0,0,0,1185553
2460,4,9,2,3,600000,9,3,1,2,1,1,1,2,1,100,100,86,5,550,8,1978,6,2,100,14.38,7,2,1,1,1,2,2,30301527,5182253,0,0,0,35483780
2461,4,9,2,4,180000,7,19,2,2,2,2,2,2,2,0,0,130,5,4,1,1963,5,2,100,1.07,,0,1,2,2,2,2,293437,0,0,0,0,293437
2462,4,9,2,4,2500,2,2,1,2,1,1,2,2,2,100,100,86,5,4,1,1976,6,1,100,1.07,,0,1,1,2,2,2,129424,188298,0,0,0,317722
2463,3,7,2,5,1001,2,1,1,2,1,1,2,2,2,40,40,35,1,1,1,1957,4,1,25,1895.05,10,1,1,2,2,2,2,35061,0,0,0,0,35061
2464,4,9,2,4,20000,4,12,2,2,2,2,2,2,2,0,0,85,5,3,1,1986,8,2,12,268.52,19,2,1,2,2,2,2,191352,0,0,0,0,191352
2465,4,8,2,5,10000,3,12,2,2,2,1,2,1,2,0,0,40,2,3,1,1955,4,1,20,502.74,7,2,1,2,2,2,2,33633,0,0,0,0,33633
2466,3,5,2,5,600000,9,15,1,1,1,1,1,2,1,100,100,168,7,500,8,1986,8,9,100,20.84,4,2,1,1,1,2,2,14262225,59138083,813556,0,0,74213864
2467,2,3,2,3,9000,3,2,1,2,1,1,2,2,2,100,100,45,2,19,3,1969,5,2,100,513.05,1,1,1,1,2,2,2,18232,336111,0,0,0,354343
2468,4,9,2,4,500000,8,2,1,2,1,1,1,2,2,95,95,64,4,200,6,1986,8,994,100,10.27,5,2,1,1,2,2,2,17486568,3469934,0,0,0,20956502
2469,3,7,2,5,1300000,10,3,1,2,1,1,1,2,1,100,100,71,4,1500,9,1982,7,2,75,5.74,10,1,1,1,1,2,2,58944706,3160479,0,0,0,62105185
2470,2,4,1,1,5000,2,3,1,1,2,1,2,2,2,100,0,50,3,6,2,1982,7,1,100,652.96,12,2,1,1,2,2,2,92106,33545,0,0,0,125651
2471,1,2,2,3,1500,2,3,1,2,1,1,2,2,2,100,20,48,2,4,1,1971,6,1,20,2039.07,5,2,1,2,2,2,2,24580,0,0,0,0,24580
2472,2,3,1,1,25000,4,17,1,2,1,1,2,2,2,100,75,168,7,10,3,1970,6,2,33,584.61,13,2,1,2,2,2,2,3480346,0,0,0,0,3480346
2473,1,2,2,3,90000,6,2,1,1,1,1,2,2,1,100,100,57,3,50,5,1905,2,4,80,317.29,18,1,1,1,1,2,2,2670634,1715809,244510,0,0,4630953
2474,3,5,2,4,140000,7,12,1,1,1,1,2,2,2,100,10,55,3,85,5,1978,6,1,100,22.3,16,1,1,1,2,2,2,1547741,2988677,0,0,0,4536418
2475,4,8,1,4,100000,6,13,1,2,1,1,1,2,2,100,100,43,2,45,4,1959,4,1,100,25.96,2,2,1,1,2,2,2,2291016,970335,0,0,0,3261351
2476,3,5,1,4,12500,4,1,2,2,2,2,2,2,2,0,0,0,,0,,1945,3,1,997,652.28,6,2,2,2,2,2,2,0,0,0,0,0,0
2477,4,8,1,4,5000,2,1,2,2,2,2,2,2,2,0,0,18,1,1,1,1969,5,1,10,703.83,2,2,1,2,2,2,2,962,0,0,0,0,962
2478,4,9,2,3,12500,4,17,1,2,2,1,1,2,2,100,0,168,7,3,1,1963,5,3,80,1.72,7,1,1,2,2,1,1,519928,0,0,1784922,0,2304850
2479,3,7,1,4,3500,2,3,1,2,2,2,2,2,2,25,0,48,2,1,1,1925,3,2,50,2650.99,9,1,1,1,2,2,2,29343,47366,0,0,0,76709
2480,3,5,2,5,6000,3,4,1,2,1,1,1,2,2,100,100,20,1,20,4,1977,6,1,100,1597.65,4,1,1,2,2,2,2,219004,0,0,0,0,219004
2481,1,2,2,2,2000,2,12,2,2,2,2,2,2,2,0,0,105,5,0,0,1950,4,1,1,1638.2,1,1,1,2,2,2,2,19691,0,0,0,0,19691
2482,3,5,2,5,3000,2,13,1,2,1,2,2,2,2,100,100,38,1,4,1,1962,5,1,100,8.22,4,2,1,2,1,1,2,125265,0,259574,208969,0,593808
2483,1,1,2,2,12500,4,4,1,2,2,1,1,2,2,100,0,30,1,4,1,1896,1,5,100,490.89,9,2,1,1,1,2,2,158377,36327,1231983,0,0,1426687
2484,1,2,2,2,20000,4,3,1,1,2,1,2,2,2,33,0,47,2,1,1,1976,6,2,50,1627.29,20,2,1,2,1,2,2,38446,0,58805,0,0,97251
2485,4,9,2,4,900000,9,2,1,2,1,1,1,2,2,75,75,68,4,2000,9,1971,6,995,100,10.27,11,2,1,1,2,2,1,54423623,278062,0,0,63592882,118294567
2486,3,6,2,3,22500,4,3,1,2,1,1,2,2,2,75,33,45,2,18,3,1953,4,1,75,1895.05,1,1,1,1,2,2,2,348641,2007511,0,0,0,2356152
2487,2,4,1,1,6000,3,3,1,1,1,1,2,2,2,100,100,57,3,6,2,1984,8,1,100,2392.14,12,2,1,1,2,2,2,164192,144369,0,0,0,308561
2488,1,2,2,2,2000,2,3,1,2,1,1,2,2,2,90,30,85,5,3,1,1967,5,3,30,1468.67,1,1,1,2,1,2,2,374498,0,209566,0,0,584064
2489,4,8,1,4,2000,2,19,2,2,2,2,2,2,2,0,0,45,2,1,1,1958,4,1,50,2112.93,2,2,1,2,2,2,2,75777,0,0,0,0,75777
2490,3,6,1,5,45000,5,4,1,2,1,1,2,2,2,100,100,40,2,4,1,1979,6,1,100,208.64,2,1,1,1,2,2,2,1613666,1157442,0,0,0,2771108
2491,2,3,2,2,15000,4,4,1,1,1,1,2,2,2,100,100,44,2,3,1,1982,7,1,10,487.36,19,2,1,1,2,2,2,220523,1419017,0,0,0,1639540
2492,3,5,2,3,20000,4,19,2,2,2,2,2,2,2,0,0,168,7,0,0,1985,8,4,100,498.98,12,2,1,2,2,2,2,128649,0,0,0,0,128649
2493,2,3,2,2,2500,2,12,2,2,2,2,2,2,2,0,0,43,2,0,0,1975,6,1,0,1636.49,14,2,2,2,2,2,2,0,0,0,0,0,0
2494,4,8,2,2,250000,8,17,1,1,1,1,1,2,1,100,98,168,7,185,6,1989,9,9,60,3.62,19,1,1,1,1,2,2,17981447,26120809,14008,0,0,44116264
2495,1,1,2,2,120000,7,1,1,2,2,1,1,2,2,50,0,45,2,10,3,1969,5,2,10,476.91,4,2,1,1,2,2,2,3274358,13375,0,0,0,3287733
2496,3,7,2,5,1001,2,13,1,2,1,2,2,2,2,100,100,40,2,1,1,1988,9,1,100,320.86,13,2,1,2,2,2,2,39436,0,0,0,0,39436
2497,2,3,2,2,180000,7,19,2,2,2,2,2,2,2,0,0,96,5,1,1,1980,7,10,50,10.74,2,2,1,2,2,2,2,1325132,0,0,0,0,1325132
2498,2,3,1,3,5001,3,12,1,2,1,1,1,2,2,100,75,88,5,5,2,1971,6,2,50,412.5,9,2,1,2,2,2,2,230535,0,0,0,0,230535
2499,1,1,2,2,6000,3,6,1,2,2,1,1,2,2,100,0,168,7,22,4,1926,3,3,33,1638.2,3,2,1,2,1,2,2,79557,0,800657,0,0,880214
2500,4,9,2,4,10000,3,3,1,1,1,1,2,1,2,70,85,94,5,8,2,1969,5,1,80,497.58,14,2,1,1,2,2,2,781454,316758,0,0,0,1098212
2501,3,7,2,5,8000,3,17,1,2,1,1,2,2,2,100,100,168,7,4,1,1984,8,1,50,496.13,17,1,1,1,2,2,2,753067,552805,0,0,0,1305872
2502,2,3,2,2,100001,7,3,1,2,2,1,2,2,2,100,0,73,4,45,4,1987,9,1,100,248.34,19,2,1,1,2,2,2,5221089,3161363,0,0,0,8382452
2503,2,3,2,2,3500,2,7,1,2,1,1,1,2,2,100,100,63,4,4,1,1916,2,3,90,1636.1,19,1,1,1,2,2,2,39783,211826,0,0,0,251609
2504,3,7,2,5,1001,2,12,2,2,2,2,2,2,2,0,0,30,1,0,0,1926,3,1,0,1595.2,10,2,2,2,2,2,2,0,0,0,0,0,0
2505,1,2,2,3,60000,6,3,1,2,1,1,1,2,2,100,100,81,4,100,6,1961,5,2,100,242.96,10,1,1,1,2,2,2,14739950,3203945,0,0,0,17943895
2506,4,9,2,3,9000,3,13,1,2,2,1,2,2,2,100,0,50,3,2,1,1977,6,1,100,1.7,7,1,1,2,2,2,1,104522,0,0,0,85575,190097
2507,4,9,2,3,25001,5,4,1,2,1,1,1,2,2,100,5,57,3,4,1,1974,6,2,5,268.52,7,1,1,1,2,2,2,233269,165985,0,0,0,399254
2508,2,3,1,1,12500,4,4,1,2,2,1,2,2,2,100,0,80,4,8,2,1946,4,2,100,370.39,6,1,1,1,2,2,2,43278,391553,0,0,0,434831
2509,2,3,2,2,600000,9,2,1,1,1,1,1,2,1,100,100,108,5,1600,9,1974,6,994,100,10.74,5,1,1,2,1,1,2,89808701,0,0,3085193,0,92893894
2510,3,6,1,3,20000,4,17,1,2,1,1,2,2,2,100,100,168,7,3,1,1971,6,2,100,640.89,11,1,1,3,2,2,2,1585590,0,0,0,0,1585590
2511,1,2,2,3,500001,9,3,1,2,1,1,1,2,1,50,95,168,7,150,6,1970,6,12,90,20.83,14,1,1,1,1,2,2,35318294,285033,31294755,0,0,66898082
2512,2,3,1,1,4000,2,1,2,2,2,2,2,2,2,0,0,0,,0,,1939,3,2,997,584.61,13,2,2,2,2,2,2,0,0,0,0,0,0
2513,2,3,2,2,12500,4,14,1,1,1,1,1,2,2,90,90,131,5,18,3,1975,6,2,90,509.17,5,1,1,1,2,2,2,1948943,871446,0,0,0,2820389
2514,3,7,2,5,1001,2,14,1,2,1,1,1,2,2,100,100,78,4,3,1,1954,4,1,100,1472.34,11,1,1,1,2,2,2,223949,325708,0,0,0,549657
2515,1,2,2,2,70000,6,12,1,2,1,1,1,2,2,24,14,126,5,75,5,1972,6,3,100,250.94,20,2,1,1,2,2,2,3975515,2028985,0,0,0,6004500
2516,2,3,2,2,8000,3,4,1,2,1,1,1,2,2,100,20,55,3,2,1,1956,4,2,20,487.36,14,2,1,1,2,2,2,177041,878921,0,0,0,1055962
2517,2,4,2,1,30000,5,12,1,2,1,1,2,2,2,95,30,25,1,8,2,1950,4,1,50,263.93,17,1,1,1,2,2,2,362430,453420,0,0,0,815850
2518,3,7,1,5,60000,6,3,1,2,1,2,2,2,2,75,75,51,3,2,1,1908,2,2,75,477.47,9,2,1,1,2,2,2,34490,134041,0,0,0,168531
2519,1,2,2,3,6000,3,3,1,2,1,1,2,2,2,70,70,51,3,4,1,1979,6,2,70,2039.07,14,2,1,2,2,2,2,142769,0,0,0,0,142769
2520,3,7,2,5,30000,5,2,1,2,1,1,2,2,2,100,100,55,3,65,5,1978,6,1,100,1597.65,10,2,1,1,2,2,2,839887,522352,0,0,0,1362239
2521,4,9,2,4,10001,4,3,1,2,1,1,1,1,2,100,100,66,4,15,3,1971,6,1,70,497.58,18,1,1,1,2,2,2,868681,1373504,0,0,0,2242185
2522,1,2,2,3,1000000,9,4,1,2,1,1,1,2,2,100,60,81,4,39,4,1958,4,5,80,327.35,10,1,1,1,2,2,2,322994,2164128,0,0,0,2487122
2523,1,2,2,2,3000,2,2,1,1,1,1,2,2,2,85,85,54,3,7,2,1981,7,2,100,1468.67,1,2,1,1,2,2,2,131709,65943,0,0,0,197652
2524,2,3,1,3,3000,2,4,1,2,1,1,2,2,2,50,33,19,1,8,2,1872,1,1,100,584.61,9,2,1,1,2,2,2,11422,216629,0,0,0,228051
2525,3,7,1,5,180000,7,13,1,2,1,1,1,1,2,100,100,43,2,61,5,1989,9,2,100,103.77,20,2,1,1,2,2,2,7683061,7667301,0,0,0,15350362
2526,4,9,2,4,17500,4,2,1,2,1,1,2,2,2,100,100,103,5,75,5,1974,6,1,100,492.68,15,1,1,1,2,2,2,2025436,1328778,0,0,0,3354214
2527,3,7,1,5,2000,2,5,2,2,1,2,1,2,2,0,65,119,5,1,1,1987,9,1,100,1932.25,20,2,1,1,2,2,2,495048,3281,0,0,0,498329
2528,1,2,2,3,3000,2,3,1,2,1,1,2,2,2,90,90,133,5,8,2,1978,6,1,100,1468.67,14,2,1,2,2,2,2,613136,0,0,0,0,613136
2529,1,2,1,2,20000,4,12,1,1,1,1,2,1,2,100,15,168,7,6,2,1971,6,2,100,2184.21,16,2,1,2,2,1,2,2237058,0,0,4219000,0,6456058
2530,1,2,2,3,900000,9,2,1,2,1,1,1,2,2,100,85,55,3,1800,9,1986,8,995,100,7.37,1,1,1,1,1,2,2,57823819,3684263,59772415,0,0,121280497
2531,3,7,2,5,450000,8,2,1,2,1,1,1,2,1,65,65,50,3,700,8,1981,7,994,65,10.39,4,2,1,1,1,2,2,23926099,1592275,0,0,0,25518374
2532,1,2,2,3,15000,4,2,1,2,1,1,2,2,2,100,67,94,5,32,4,1987,9,1,100,421.59,5,1,1,1,2,2,2,712415,471440,0,0,0,1183855
2533,2,3,2,2,20000,4,12,1,1,2,1,2,2,2,100,0,129,5,1,1,1955,4,1,100,21.19,5,2,1,1,2,2,2,16106,123778,0,0,0,139884
2534,4,9,2,4,10000,3,11,1,2,2,1,2,1,2,10,0,50,3,15,3,1953,4,1,90,1654.84,7,1,1,1,2,2,2,929373,269544,0,0,0,1198917
2535,1,2,2,3,100001,7,2,1,1,1,1,2,2,2,100,90,90,5,300,7,1921,3,994,100,242.96,2,1,1,1,1,1,2,4918229,3576,4452679,6481216,0,15855700
2536,3,6,2,3,4000,2,2,1,2,1,1,2,2,2,100,100,62,4,25,4,1986,8,2,100,1597.65,1,1,1,1,2,2,2,116044,116483,0,0,0,232527
2537,3,7,1,5,9000,3,1,2,2,1,1,1,2,2,0,25,91,5,1,1,1981,7,1,100,2170.72,20,1,1,2,2,2,2,317444,0,0,0,0,317444
2538,3,5,2,4,2500,2,2,1,1,1,1,2,2,2,100,100,50,3,5,2,1901,2,2,100,1597.65,16,2,1,1,2,2,2,157225,22226,0,0,0,179451
2539,4,9,2,4,1001,2,19,2,2,2,2,2,2,2,0,0,40,2,1,1,1982,7,1,50,1654.84,7,1,1,2,2,2,2,6571,0,0,0,0,6571
2540,4,9,2,4,15000,4,4,1,2,2,1,2,2,2,35,0,60,3,7,2,1958,4,1,100,462.64,15,1,1,1,2,2,2,273203,651285,0,0,0,924488
2541,3,5,1,4,25001,5,3,1,2,1,2,2,1,2,100,16,80,4,94,5,1959,4,2,90,477.47,6,2,1,1,1,2,2,2169111,24649137,477579,0,0,27295827
2542,3,7,2,5,3000,2,5,1,2,1,1,2,2,2,75,75,114,5,2,1,1925,3,1,100,1472.34,10,2,1,1,2,2,2,472739,84343,0,0,0,557082
2543,2,3,1,1,1500,2,3,1,2,1,1,2,2,2,100,100,54,3,3,1,1890,1,2,100,584.61,6,2,1,1,2,2,2,34821,44659,0,0,0,79480
2544,3,5,1,3,30000,5,3,1,1,1,1,2,2,2,100,5,45,2,5,2,1910,2,1,33,2124.65,2,2,1,2,2,2,2,128999,0,0,0,0,128999
2545,2,4,2,1,700000,9,15,1,1,1,1,1,2,1,100,100,168,7,2500,10,1979,6,10,100,10.04,18,1,1,1,1,2,2,74941415,54428235,0,0,0,129369650
2546,4,9,2,4,1500,2,3,1,2,1,1,2,2,2,30,30,50,3,2,1,1948,4,1,100,2004.53,15,1,1,1,2,2,2,63052,17886,0,0,0,80938
2547,3,5,2,5,30000,5,4,1,2,1,1,2,2,2,10,100,73,4,25,4,1982,7,2,100,498.98,4,1,1,2,2,2,2,438226,0,0,0,0,438226
2548,3,7,2,4,250000,8,19,1,2,1,1,2,2,2,1,996,70,4,5,2,1983,7,6,50,156.48,3,1,1,2,2,2,2,1628805,0,0,0,0,1628805
2549,2,3,2,2,350000,8,13,1,1,1,1,1,2,2,100,43,95,5,252,7,1959,4,2,83,20.14,12,1,1,1,2,2,2,18437057,17079550,0,0,0,35516607
2550,3,5,2,3,1300000,10,2,1,2,1,1,1,2,2,44,44,55,3,4500,10,1977,6,9,65,5,14,2,1,2,2,1,2,104873076,0,0,30422806,0,135295882
2551,4,8,1,2,30000,5,2,1,2,1,1,1,2,2,100,100,168,7,12,3,1959,4,2,100,103.28,2,1,1,2,2,2,2,2190030,0,0,0,0,2190030
2552,2,3,2,2,3000,2,3,1,2,1,1,2,1,2,100,50,86,5,12,3,1972,6,1,100,10.74,19,2,1,1,2,2,2,204455,103727,0,0,0,308182
2553,4,9,2,4,5001,3,12,2,2,2,2,2,2,2,0,0,86,5,0,0,1977,6,1,100,1654.84,7,2,1,2,2,2,2,5790,0,0,0,0,5790
2554,1,2,2,3,80000,6,2,1,2,1,1,2,2,2,100,50,60,3,110,6,1930,3,2,100,490.89,16,2,1,2,1,2,2,1376877,0,2072306,0,0,3449183
2555,3,5,2,4,15000,4,2,1,2,1,1,2,2,2,100,100,45,2,20,4,1960,5,2,100,22.3,4,1,1,1,2,2,2,1038669,412075,0,0,0,1450744
2556,4,9,2,4,3000,2,2,1,2,1,2,2,2,2,100,100,49,3,5,2,1964,5,1,99,1735.25,14,2,1,1,2,2,2,61239,219048,0,0,0,280287
2557,2,3,2,2,450000,8,10,1,2,1,1,1,2,2,100,70,80,4,327,7,1957,4,2,100,21.19,19,1,1,1,2,1,2,28498953,29587531,0,163017000,0,221103484
2558,3,7,2,5,1500,2,2,1,2,1,1,2,2,2,100,100,45,2,11,3,1987,9,1,95,3.92,13,1,1,1,2,2,2,74532,52786,0,0,0,127318
2559,4,9,2,3,120000,7,2,1,2,1,1,2,2,2,100,100,55,3,180,6,1914,2,11,88,163.32,10,1,1,2,2,1,2,7813004,0,0,4936363,0,12749367
2560,1,1,2,2,120000,7,6,1,2,1,1,1,2,1,100,100,168,7,400,7,1910,2,10,100,10,6,2,1,1,1,1,2,10576242,212271,1925650,4040000,0,16754163
2561,4,9,2,5,4500,2,13,1,2,1,2,2,2,2,100,100,43,2,5,2,1985,8,1,100,307.35,18,2,1,1,2,2,2,163139,222736,0,0,0,385875
2562,1,2,2,2,6000,3,12,1,1,2,1,2,2,2,100,0,43,2,5,2,1966,5,1,90,1638.2,20,2,1,2,1,2,2,18817,0,178910,0,0,197727
2563,4,9,2,4,70000,6,2,1,2,1,1,1,2,2,70,70,45,2,325,7,1988,9,3,70,10.27,11,1,1,1,2,2,2,3444864,71119,0,0,0,3515983
2564,1,2,2,2,10000,3,4,1,1,2,1,1,2,2,100,0,42,2,3,1,1958,4,3,25,1638.2,20,2,1,1,2,2,2,125871,1077794,0,0,0,1203665
2565,3,7,2,5,2500,2,13,1,2,1,1,2,2,2,100,100,45,2,7,2,1951,4,1,100,11.57,13,2,1,1,2,2,2,90689,170143,0,0,0,260832
2566,2,4,1,3,3000,2,5,1,2,1,1,1,2,2,100,100,91,5,3,1,1979,6,1,67,1893.87,18,1,1,1,2,2,2,193937,244387,0,0,0,438324
2567,2,3,2,3,100001,7,13,1,1,1,1,2,1,2,83,83,102,5,200,6,1965,5,6,80,306.28,8,2,1,1,1,2,2,8280431,8421778,1822941,0,0,18525150
2568,3,5,1,4,9000,3,2,1,2,1,1,2,2,2,100,100,45,2,18,3,1984,8,2,98,2146.52,6,2,1,1,2,2,2,753238,233968,0,0,0,987206
2569,3,7,1,5,3000,2,3,1,2,1,2,2,2,2,100,100,47,2,2,1,1950,4,1,100,2650.99,20,2,1,1,2,2,2,75443,15347,0,0,0,90790
2570,1,2,2,2,2500,2,19,2,2,2,2,2,2,2,0,0,48,2,0,0,1922,3,1,100,20.83,1,2,1,2,2,2,2,287709,0,0,0,0,287709
2571,3,7,2,5,2500,2,12,2,2,2,2,2,2,2,0,0,48,2,2,1,1981,7,1,997,1595.2,10,2,2,2,2,2,2,0,0,0,0,0,0
2572,3,5,2,5,90000,6,1,1,2,1,2,2,2,2,6,6,45,2,7,2,1986,8,1,6,316.94,4,2,1,2,2,2,2,608355,0,0,0,0,608355
2573,4,8,2,2,60000,6,5,1,1,1,1,1,2,1,100,100,168,7,106,6,1985,8,2,100,20.41,19,2,1,1,2,2,2,7053614,1219071,0,0,0,8272685
2574,4,9,2,4,1001,2,4,2,2,2,1,2,2,2,0,0,78,4,3,1,1953,4,1,50,1654.84,5,2,1,1,2,2,2,12342,704280,0,0,0,716622
2575,4,9,2,4,35000,5,3,1,1,1,1,2,2,2,100,35,90,5,40,4,1969,5,2,100,20.41,7,2,1,1,2,2,2,1462716,1310065,0,0,0,2772781
2576,2,3,1,3,10001,4,17,1,2,1,1,2,2,2,95,95,168,7,2,1,1977,6,1,95,584.61,9,2,1,2,2,2,2,406437,0,0,0,0,406437
2577,3,7,2,5,1001,2,1,2,2,2,2,2,2,2,0,0,0,,0,,1970,6,1,997,1472.34,8,2,2,2,2,2,2,0,0,0,0,0,0
2578,2,3,1,1,30000,5,2,1,2,1,1,2,2,2,100,100,60,3,40,4,1971,6,2,100,389.8,4,2,1,1,2,2,2,1135753,1256424,0,0,0,2392177
2579,2,3,2,2,12500,4,12,1,2,1,1,2,2,2,50,10,44,2,2,1,1946,4,2,10,610.82,19,2,1,1,2,2,2,79040,376160,0,0,0,455200
2580,4,9,2,4,12500,4,3,1,1,1,1,2,2,2,100,100,111,5,11,3,1965,5,1,50,576.6,11,2,1,1,2,2,2,33735,19767,0,0,0,53502
2581,2,3,2,2,22500,4,3,1,2,1,1,1,2,2,100,100,89,5,30,4,1989,9,1,80,610.82,9,2,1,2,2,2,2,1833664,0,0,0,0,1833664
2582,3,5,2,5,160000,7,12,1,2,1,1,2,2,2,1,1,85,5,12,3,1980,7,1,100,156.48,8,1,1,2,2,2,2,407704,0,0,0,0,407704
2583,1,2,2,3,350000,8,2,1,2,1,1,2,2,2,100,95,55,3,1600,9,1928,3,995,95,20.83,11,2,1,2,2,1,2,22527482,0,0,24636242,0,47163724
2584,2,4,2,1,4000,2,2,1,2,1,1,2,2,2,100,100,59,3,12,3,1984,8,2,100,513.05,17,1,1,1,2,2,2,33172,114695,0,0,0,147867
2585,4,8,2,5,700000,9,15,1,1,1,1,1,2,2,100,100,168,7,1200,9,1978,6,2,100,10.04,20,2,1,1,1,1,1,58546994,917250,2139740,85425487,0,147029471
2586,1,2,2,2,4500,2,6,1,2,1,2,2,2,2,100,25,11,1,12,3,1976,6,1,50,1638.2,1,1,1,2,1,2,2,39424,0,405147,0,0,444571
2587,3,6,1,5,100001,7,13,1,2,1,1,1,2,2,100,75,47,2,98,5,1959,4,2,100,96,2,1,1,1,2,2,2,3296597,9450535,0,0,0,12747132
2588,2,3,2,3,160000,7,1,1,2,2,2,2,2,2,100,0,0,0,0,0,1905,2,5,100,21.19,1,2,1,2,2,1,2,364766,0,0,2311142,0,2675908
2589,1,1,1,1,30000,5,6,1,2,1,1,2,2,1,100,25,79,4,30,4,1901,2,3,65,654.5,12,1,1,2,1,2,2,3396905,0,1360271,0,0,4757176
2590,1,2,2,2,20000,4,13,1,1,2,1,2,2,2,100,0,81,4,0,0,1974,6,1,100,476.92,1,2,1,2,2,2,2,288472,0,0,0,0,288472
2591,1,2,1,2,20000,4,3,1,1,2,1,2,2,2,25,0,144,5,2,1,1959,4,1,100,654.5,16,2,1,1,2,2,2,116727,549519,0,0,0,666246
2592,2,4,2,1,100000,6,2,1,2,1,1,2,2,2,100,75,49,3,350,7,1976,6,7,80,21.19,18,2,1,1,2,2,2,6140235,5391188,0,0,0,11531423
2593,3,5,2,5,9000,3,11,2,2,1,2,2,2,2,0,40,43,2,11,3,1986,8,2,100,1895.05,15,1,1,2,2,2,2,225122,0,0,0,0,225122
2594,2,3,2,2,20000,4,2,1,2,1,1,2,2,2,100,66,45,2,40,4,1985,8,2,100,513.05,14,2,1,1,2,2,2,1511663,2911520,0,0,0,4423183
2595,3,5,2,3,140000,7,2,1,2,1,1,1,1,2,100,100,90,5,230,6,1957,4,1,100,10.39,8,1,1,1,2,2,2,8142204,6017174,0,0,0,14159378
2596,3,5,2,3,900000,9,2,1,2,1,1,1,2,1,50,50,86,5,1800,9,1986,8,994,100,10.39,20,1,1,2,1,2,2,51626415,0,0,0,0,51626415
2597,1,2,2,3,60000,6,13,1,2,1,1,2,2,1,100,100,87,5,35,4,1985,8,3,95,3.48,14,1,1,2,2,2,2,5014741,0,0,0,0,5014741
2598,4,9,2,4,3000,2,17,1,1,2,1,1,2,2,100,0,168,7,2,1,1870,1,2,25,1509.24,7,1,1,2,2,2,2,31943,0,0,0,0,31943
2599,3,5,1,3,8000,3,4,1,1,1,2,2,2,2,100,100,12,1,12,3,1848,1,2,75,2124.65,6,1,1,2,2,2,2,27001,0,0,0,0,27001
2600,3,7,2,4,5000,2,2,1,2,1,1,2,2,2,100,100,45,2,6,2,1982,7,1,100,1472.34,3,2,1,1,2,2,2,195682,129148,0,0,0,324830
2601,3,7,2,5,1500,2,3,1,2,1,1,2,2,2,100,100,56,3,6,2,1968,5,1,100,1895.05,10,2,1,1,2,2,2,53807,47015,0,0,0,100822
2602,2,3,2,1,90000,6,3,1,1,1,1,1,2,2,100,85,85,5,35,4,1963,5,1,85,610.82,17,2,1,1,1,2,2,5657851,3373060,0,0,0,9030911
2603,1,2,1,2,250000,8,13,1,2,1,1,1,2,2,100,20,87,5,300,7,1956,4,3,100,20.65,16,1,1,1,2,2,2,10856594,14420234,0,0,0,25276828
2604,1,2,2,2,4500,2,3,1,1,1,1,2,2,2,100,50,76,4,10,3,1939,3,2,60,490.89,1,1,1,1,1,2,2,85027,315478,25935,0,0,426440
2605,2,3,2,2,160000,7,19,2,2,2,2,2,2,2,0,0,168,7,2,1,1982,7,5,100,21.19,19,2,1,2,2,2,2,1108786,0,0,0,0,1108786
2606,3,6,2,4,250000,8,1,1,2,1,1,2,2,2,100,100,0,,0,,1974,6,2,997,10.39,10,2,1,2,2,2,2,18770163,0,0,0,0,18770163
2607,1,1,2,2,140000,7,2,1,2,1,1,1,2,2,100,100,52,3,600,8,1955,4,4,100,20.83,8,1,1,1,2,2,2,10682285,18110,0,0,0,10700395
2608,3,7,2,5,6000,3,12,1,2,1,2,2,2,2,100,100,168,7,1,1,1974,6,1,5,1595.2,17,2,1,2,2,2,2,77774,0,0,0,0,77774
