# File: GFED_ForestFire_BC.csv
# Title: OC Emissions from forest fires by country 
# Units: unknown
# Comments: Data processed by Yannick Le Page from gridded data, years 1996 to 2013  
# Source:  GFED v3 (https://daac.ornl.gov/VEGETATION/guides/global_fire_emissions_v3.1.html)
Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
LCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN,0,48.08925029,7.339600134,23.58175446,9.199577236,15.76365745,4.951686547,22.92292632,10.60616862,9.406163633,73.54741089,14.94852936,48.10614461,52.99937526,54.29501488,47.65238397,40.73121731,63.6992555,35.68795655
SWE,0,19.85728825,21.05768548,31.91449631,58.70310381,26.78455358,16.26427695,9.478093488,11.78042084,11.10321494,8.742251717,104.0492446,14.56470402,36.54023915,6.474400959,12.47745498,4.902849304,0.700841094,18.27084047
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHE,0,0.56480956,1.689240943,0.82933035,0.344176918,0.43592676,0.118904562,1.00283843,0.248128721,0.251181563,0.122250913,1.114909043,0.836072775,0.708087641,0.497241241,0.035993373,0.496670949,0.360463093,0.644473942
TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,0,377.3630095,98.94383152,432.3189581,149.456083,132.4035577,14.87548124,267.0515827,84.17915854,832.4165872,353.3046812,300.0598778,1295.709582,120.7144241,167.681669,608.1316217,10.03136306,149.7518996,199.5754604
TJK,0,0.640671758,0.929055743,0.448359365,0.310348772,0.022911051,0.372602211,0.147808919,0.028509273,0,0.384637417,0.97781522,0.857591021,0.230584602,0.355458341,0.030081574,1.901408407,0.00020133,5.444586289
TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,0,6.35227543,3.797916859,12.47399084,5.349924831,2.805028397,9.283806084,3.292105127,12.35588057,5.042280387,4.470394074,3.551489111,26.79158561,7.830767542,3.065684256,10.85166541,7.066566379,2.93844937,11.12538522
TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,0,5.918553949,9.379329292,12.9939838,15.14008894,19.70849092,21.03270205,54.01312525,57.68110404,53.08576184,40.57570669,21.77910518,28.29032778,16.44461052,89.24814779,30.70600658,19.07186503,46.44775692,9.612225245
UGA,0,74.3027018,29.43404474,15.91684208,28.83040653,5.910421121,122.4302431,78.73075726,110.4194269,122.1899201,325.6810561,6.452074956,21.30842574,1.875397434,29.44692653,0.285997075,57.10862754,139.2582855,43.80736451
GBR,0,3.367132993,7.072803641,6.015849527,7.664184744,2.99671803,1.402605728,1.411039062,8.613043793,2.835596636,3.953371491,3.290311671,7.005960003,3.617558198,1.626994896,2.930080066,2.109182573,0.815905325,0.528947678
UKR,0,32.0167335,54.78758249,44.79200219,114.8756411,59.27846952,11.60018961,243.7169966,49.10074214,15.1466947,53.82245401,26.73806051,49.74758869,29.95540732,66.62286284,11.67370022,44.47330606,54.54765864,15.94984251
USA,0,11823.07019,5175.772633,9544.053691,11995.25479,7858.592366,3334.227633,24687.04528,11319.30361,71477.82889,49071.78484,9343.457067,17848.63179,9768.178428,39708.93526,8722.043391,8364.306522,13633.1129,18032.4601
BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,0,0.071592482,0.010819447,0.015051948,0.011686756,0.248587974,0,0,0.003870551,0,0.061677917,0.045892117,0.003075933,0.004362418,0,0,0,0,0
UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,0,323.3709446,207.7161279,170.622221,145.6068318,190.865827,542.000283,43.20304299,846.3331408,122.6862283,147.2900201,126.8931526,417.4036107,220.2261531,83.58499036,377.2467036,15.57493019,8.713923621,161.9363979
VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNM,0,115.1291784,39.33073283,157.9383938,64.10871472,39.63649172,2.283777447,11.37865874,51.6142743,163.7178665,73.01076962,35.63072445,370.1692474,4.043381679,107.3287954,245.6107866,71.83026763,130.4085473,43.2007935
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,0,4.302967415,20.65110139,28.10042595,27.3082246,20.66336701,27.82074232,0,0,0,0,81.0326898,10.8025631,22.24325328,15.00543678,26.44648134,49.40208542,0,33.19469694
ZWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDN,0,6.254029506,1070.028892,34.69381303,99.42948263,23.78198479,68.39221122,239.4386008,31.24212872,115.7307604,70.43301748,161.4778814,8.812019755,1.132767176,173.9771808,1.139798889,33.45178068,50.42990447,6.188663154
GLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,0,5.144992947,10.12240803,8.677497021,5.298757584,28.72576763,3.147818614,5.514820917,5.786378271,1.743571612,5.859119516,1.616543371,33.76321293,5.00931769,3.99402726,6.274418463,10.92068087,21.41406743,4.748038786
SJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWN,0,14.23038101,13.63613257,12.25236585,7.599884468,5.30757955,13.35472024,6.808602739,13.37035956,12.21831227,5.711427669,20.99047779,28.12624271,18.97369766,13.12355527,9.544043916,10.71860233,8.627335485,16.30859187
