"x","y","region_name","GLU_name","Weight"
4,134,"EU-15","FranceCstS",0.25
4,134,"EU-15","RhoneR",0.75
4,135,"EU-15","LoireR",0.75
4,135,"EU-15","RhoneR",0.25
4,136,"EU-15","LoireR",1
4,137,"EU-15","LoireR",0.75
4,137,"EU-15","SeineR",0.25
4,138,"EU-15","SeineR",1
4,139,"EU-15","SeineR",1
4,140,"EU-15","RhineR",0.25
4,140,"EU-15","ScheldtR",0.25
4,140,"EU-15","SeineR",0.5
4,141,"EU-15","ScheldtR",1
4,142,"EU-15","RhineR",0.5
4,142,"EU-15","ScheldtR",0.25
5,95,"Africa_Western","AfrCstW",0.5
5,96,"Africa_Western","AfrCstW",1
5,97,"Africa_Western","AfrCstW",1
5,98,"Africa_Western","AfrCstW",0.25
5,98,"Africa_Western","NigerR",0.75
5,99,"Africa_Western","NigerR",1
5,100,"Africa_Western","NigerR",1
5,101,"Africa_Western","NigerR",1
5,102,"Africa_Western","NigerR",1
5,103,"Africa_Western","NigerR",1
5,104,"Africa_Western","NigerR",1
5,105,"Africa_Western","NigerR",1
5,106,"Africa_Western","NigerR",1
5,107,"Africa_Western","NigerR",1
5,108,"Africa_Western","NigerR",1
5,109,"Africa_Northern","NigerR",0.25
5,109,"Africa_Western","NigerR",0.75
5,110,"Africa_Northern","NigerR",1
5,111,"Africa_Northern","NigerR",1
5,112,"Africa_Northern","AfrIntN",0.75
5,112,"Africa_Northern","NigerR",0.25
5,113,"Africa_Northern","AfrIntN",1
5,114,"Africa_Northern","AfrIntN",1
5,115,"Africa_Northern","AfrIntN",1
5,116,"Africa_Northern","AfrIntN",1
5,117,"Africa_Northern","AfrIntN",1
5,118,"Africa_Northern","AfrIntN",1
5,119,"Africa_Northern","AfrIntN",1
5,120,"Africa_Northern","AfrIntN",1
5,121,"Africa_Northern","AfrIntN",1
5,122,"Africa_Northern","AfrIntN",1
5,123,"Africa_Northern","AfrIntN",1
5,124,"Africa_Northern","AfrIntN",1
5,125,"Africa_Northern","AfrIntN",1
5,126,"Africa_Northern","MeditS",0.5
5,126,"Africa_Northern","AfrIntN",0.5
5,127,"Africa_Northern","MeditS",0.5
5,133,"EU-15","FranceCstS",0.25
5,133,"EU-15","RhoneR",0.25
5,134,"EU-15","RhoneR",1
5,135,"EU-15","RhoneR",1
5,136,"EU-15","RhoneR",1
5,137,"EU-15","RhoneR",1
5,138,"EU-15","SeineR",0.75
5,138,"EU-15","RhoneR",0.25
5,139,"EU-15","RhineR",0.25
5,139,"EU-15","SeineR",0.75
5,140,"EU-15","RhineR",1
5,141,"EU-15","RhineR",0.25
5,141,"EU-15","ScheldtR",0.75
5,142,"EU-15","RhineR",1
5,143,"EU-15","RhineR",0.75
5,149,"European Free Trade Association","ScndnvN",0.25
5,150,"European Free Trade Association","ScndnvN",0.5
5,151,"European Free Trade Association","ScndnvN",1
5,152,"European Free Trade Association","ScndnvN",0.75
6,90,"Africa_Western","GuineaGulf",0.25
6,94,"Africa_Western","NigerR",0.5
6,95,"Africa_Western","AfrCstW",0.25
6,95,"Africa_Western","NigerR",0.75
6,96,"Africa_Western","AfrCstW",0.75
6,96,"Africa_Western","NigerR",0.25
6,97,"Africa_Western","AfrCstW",0.5
6,97,"Africa_Western","NigerR",0.5
6,98,"Africa_Western","NigerR",1
6,99,"Africa_Western","NigerR",1
6,100,"Africa_Western","NigerR",1
6,101,"Africa_Western","NigerR",1
6,102,"Africa_Western","NigerR",1
6,103,"Africa_Western","NigerR",1
6,104,"Africa_Western","NigerR",1
6,105,"Africa_Western","NigerR",1
6,106,"Africa_Western","NigerR",1
6,107,"Africa_Western","NigerR",1
6,108,"Africa_Western","NigerR",1
6,109,"Africa_Western","NigerR",1
6,110,"Africa_Northern","NigerR",0.75
6,110,"Africa_Western","NigerR",0.25
6,111,"Africa_Northern","NigerR",1
6,112,"Africa_Northern","NigerR",1
6,113,"Africa_Northern","NigerR",1
6,114,"Africa_Northern","AfrIntN",1
6,115,"Africa_Northern","AfrIntN",1
6,116,"Africa_Northern","AfrIntN",1
6,117,"Africa_Northern","AfrIntN",1
6,118,"Africa_Northern","AfrIntN",1
6,119,"Africa_Northern","AfrIntN",1
6,120,"Africa_Northern","AfrIntN",1
6,121,"Africa_Northern","AfrIntN",1
6,122,"Africa_Northern","AfrIntN",1
6,123,"Africa_Northern","AfrIntN",1
6,124,"Africa_Northern","AfrIntN",1
6,125,"Africa_Northern","AfrIntN",1
6,126,"Africa_Northern","MeditS",0.75
6,126,"Africa_Northern","AfrIntN",0.25
6,127,"Africa_Northern","MeditS",0.75
6,133,"EU-15","FranceCstS",0.5
6,134,"EU-15","RhoneR",1
6,135,"EU-15","RhoneR",1
6,136,"EU-15","RhoneR",1
6,137,"EU-15","RhineR",0.25
6,137,"EU-15","RhoneR",0.75
6,138,"EU-15","RhineR",0.5
6,138,"EU-15","RhoneR",0.5
6,139,"EU-15","RhineR",1
6,140,"EU-15","RhineR",1
6,141,"EU-15","RhineR",1
6,142,"EU-15","RhineR",1
6,143,"EU-15","RhineR",1
6,148,"European Free Trade Association","ScndnvN",0.5
6,149,"European Free Trade Association","ScndnvN",1
6,150,"European Free Trade Association","ScndnvN",1
6,151,"European Free Trade Association","ScndnvN",1
6,152,"European Free Trade Association","ScndnvN",1
6,153,"European Free Trade Association","ScndnvN",0.25
7,90,"Africa_Western","GuineaGulf",0.25
7,92,"Africa_Western","GuineaGulf",0.25
7,94,"Africa_Western","NigerR",0.25
7,94,"Africa_Western","GuineaGulf",0.25
7,95,"Africa_Western","NigerR",0.5
7,95,"Africa_Western","GuineaGulf",0.5
7,96,"Africa_Western","NigerR",0.75
7,96,"Africa_Western","GuineaGulf",0.25
7,97,"Africa_Western","NigerR",1
7,98,"Africa_Western","NigerR",1
7,99,"Africa_Western","NigerR",1
7,100,"Africa_Western","NigerR",1
7,101,"Africa_Western","NigerR",1
7,102,"Africa_Western","NigerR",1
7,103,"Africa_Western","NigerR",1
7,104,"Africa_Western","NigerR",1
7,105,"Africa_Western","NigerR",1
7,106,"Africa_Western","NigerR",1
7,107,"Africa_Western","NigerR",1
7,108,"Africa_Western","NigerR",1
7,109,"Africa_Western","NigerR",1
7,110,"Africa_Northern","NigerR",0.25
7,110,"Africa_Western","NigerR",0.75
7,111,"Africa_Northern","NigerR",1
7,112,"Africa_Northern","NigerR",1
7,113,"Africa_Northern","NigerR",1
7,114,"Africa_Northern","AfrIntN",0.25
7,114,"Africa_Northern","NigerR",0.5
7,114,"Africa_Northern","LChad",0.25
7,115,"Africa_Northern","AfrIntN",0.75
7,115,"Africa_Northern","LChad",0.25
7,116,"Africa_Northern","AfrIntN",1
7,117,"Africa_Northern","AfrIntN",1
7,118,"Africa_Northern","AfrIntN",1
7,119,"Africa_Northern","AfrIntN",1
7,120,"Africa_Northern","AfrIntN",1
7,121,"Africa_Northern","AfrIntN",1
7,122,"Africa_Northern","AfrIntN",1
7,123,"Africa_Northern","AfrIntN",1
7,124,"Africa_Northern","AfrIntN",1
7,125,"Africa_Northern","MeditS",0.25
7,125,"Africa_Northern","AfrIntN",0.75
7,126,"Africa_Northern","MeditS",1
7,127,"Africa_Northern","MeditS",1
7,133,"EU-15","FranceCstS",0.25
7,134,"EU-15","PoR",0.25
7,134,"EU-15","FranceCstS",0.5
7,134,"EU-15","RhoneR",0.25
7,135,"EU-15","PoR",0.5
7,135,"EU-15","RhoneR",0.5
7,136,"EU-15","PoR",0.25
7,136,"EU-15","RhoneR",0.5
7,136,"European Free Trade Association","RhoneR",0.25
7,137,"EU-15","RhoneR",0.25
7,137,"European Free Trade Association","RhineR",0.75
7,138,"EU-15","RhineR",1
7,139,"EU-15","RhineR",1
7,140,"EU-15","RhineR",1
7,141,"EU-15","RhineR",1
7,142,"EU-15","EmsWeserR",0.25
7,142,"EU-15","RhineR",0.75
7,143,"EU-15","EmsWeserR",0.5
7,143,"EU-15","RhineR",0.5
7,144,"EU-15","EmsWeserR",0.25
7,148,"European Free Trade Association","ScndnvN",0.5
7,149,"European Free Trade Association","ScndnvN",1
7,150,"European Free Trade Association","ScndnvN",1
7,151,"European Free Trade Association","ScndnvN",1
7,152,"European Free Trade Association","ScndnvN",1
7,153,"European Free Trade Association","ScndnvN",0.75
8,93,"Africa_Western","GuineaGulf",0.25
8,95,"Africa_Western","GuineaGulf",1
8,96,"Africa_Western","GuineaGulf",1
8,97,"Africa_Western","NigerR",0.5
8,97,"Africa_Western","GuineaGulf",0.5
8,98,"Africa_Western","NigerR",1
8,99,"Africa_Western","NigerR",1
8,100,"Africa_Western","NigerR",1
8,101,"Africa_Western","NigerR",1
8,102,"Africa_Western","NigerR",0.25
8,102,"Africa_Western","LChad",0.75
8,103,"Africa_Western","NigerR",1
8,104,"Africa_Western","NigerR",1
8,105,"Africa_Western","NigerR",1
8,106,"Africa_Western","NigerR",1
8,107,"Africa_Western","NigerR",1
8,108,"Africa_Western","NigerR",1
8,109,"Africa_Western","NigerR",1
8,110,"Africa_Western","NigerR",1
8,111,"Africa_Northern","NigerR",0.25
8,111,"Africa_Western","NigerR",0.75
8,112,"Africa_Northern","NigerR",1
8,113,"Africa_Northern","NigerR",0.5
8,113,"Africa_Northern","LChad",0.5
8,114,"Africa_Northern","LChad",1
8,115,"Africa_Northern","AfrIntN",0.5
8,115,"Africa_Northern","LChad",0.5
8,116,"Africa_Northern","AfrIntN",1
8,117,"Africa_Northern","AfrIntN",1
8,118,"Africa_Northern","AfrIntN",1
8,119,"Africa_Northern","AfrIntN",1
8,120,"Africa_Northern","AfrIntN",1
8,121,"Africa_Northern","AfrIntN",1
8,122,"Africa_Northern","AfrIntN",1
8,123,"Africa_Northern","AfrIntN",1
8,124,"Africa_Northern","AfrIntN",1
8,125,"Africa_Northern","MeditS",0.25
8,125,"Africa_Northern","AfrIntN",0.75
8,126,"Africa_Northern","MeditS",1
8,127,"Africa_Northern","MeditS",0.75
8,129,"EU-15","MeditIsl",0.5
8,130,"EU-15","MeditIsl",0.5
8,131,"EU-15","MeditIsl",0.5
8,134,"EU-15","PoR",0.5
8,134,"EU-15","ItalyCstW",0.5
8,135,"EU-15","PoR",1
8,136,"EU-15","PoR",0.5
8,136,"EU-15","RhoneR",0.25
8,136,"European Free Trade Association","RhoneR",0.25
8,137,"European Free Trade Association","RhineR",1
8,138,"EU-15","RhineR",0.75
8,138,"EU-15","DanubeR",0.25
8,139,"EU-15","RhineR",1
8,140,"EU-15","RhineR",1
8,141,"EU-15","RhineR",1
8,142,"EU-15","EmsWeserR",0.5
8,142,"EU-15","RhineR",0.5
8,143,"EU-15","EmsWeserR",1
8,144,"EU-15","EmsWeserR",0.5
8,145,"EU-15","DnkGrmCst",0.5
8,146,"EU-15","DnkGrmCst",0.5
8,147,"EU-15","DnkGrmCst",0.25
8,148,"European Free Trade Association","ScndnvN",0.5
8,149,"European Free Trade Association","ScndnvN",1
8,150,"European Free Trade Association","ScndnvN",1
8,151,"European Free Trade Association","ScndnvN",1
8,152,"European Free Trade Association","ScndnvN",1
8,153,"European Free Trade Association","ScndnvN",1
8,154,"European Free Trade Association","ScndnvN",0.25
9,88,"Africa_Western","GuineaGulf",0.25
9,89,"Africa_Western","GuineaGulf",1
9,90,"Africa_Western","GuineaGulf",0.5
9,91,"Africa_Western","GuineaGulf",0.5
9,93,"Africa_Western","GuineaGulf",0.25
9,94,"Africa_Western","GuineaGulf",1
9,95,"Africa_Western","GuineaGulf",1
9,96,"Africa_Western","GuineaGulf",1
9,97,"Africa_Western","NigerR",0.75
9,97,"Africa_Western","GuineaGulf",0.25
9,98,"Africa_Western","NigerR",1
9,99,"Africa_Western","NigerR",1
9,100,"Africa_Western","NigerR",0.75
9,100,"Africa_Western","LChad",0.25
9,101,"Africa_Western","LChad",1
9,102,"Africa_Western","LChad",1
9,103,"Africa_Western","LChad",1
9,104,"Africa_Western","NigerR",0.5
9,104,"Africa_Western","LChad",0.5
9,105,"Africa_Western","NigerR",0.75
9,105,"Africa_Western","LChad",0.25
9,106,"Africa_Western","NigerR",0.25
9,106,"Africa_Western","LChad",0.75
9,107,"Africa_Western","NigerR",0.25
9,107,"Africa_Western","LChad",0.75
9,108,"Africa_Western","NigerR",0.5
9,108,"Africa_Western","LChad",0.5
9,109,"Africa_Western","NigerR",0.5
9,109,"Africa_Western","LChad",0.5
9,110,"Africa_Western","NigerR",0.25
9,110,"Africa_Western","LChad",0.75
9,111,"Africa_Western","NigerR",0.5
9,111,"Africa_Western","LChad",0.5
9,112,"Africa_Northern","NigerR",0.25
9,112,"Africa_Northern","LChad",0.5
9,112,"Africa_Western","LChad",0.25
9,113,"Africa_Northern","LChad",1
9,114,"Africa_Northern","LChad",1
9,115,"Africa_Northern","AfrIntN",0.5
9,115,"Africa_Northern","LChad",0.5
9,116,"Africa_Northern","AfrIntN",1
9,117,"Africa_Northern","AfrIntN",1
9,118,"Africa_Northern","AfrIntN",1
9,119,"Africa_Northern","AfrIntN",1
9,120,"Africa_Northern","AfrIntN",1
9,121,"Africa_Northern","AfrIntN",1
9,122,"Africa_Northern","AfrIntN",1
9,123,"Africa_Northern","AfrIntN",1
9,124,"Africa_Northern","MeditS",0.25
9,124,"Africa_Northern","AfrIntN",0.75
9,125,"Africa_Northern","MeditS",0.75
9,125,"Africa_Northern","AfrIntN",0.25
9,126,"Africa_Northern","MeditS",1
9,127,"Africa_Northern","MeditS",1
9,128,"Africa_Northern","MeditS",0.25
9,129,"EU-15","MeditIsl",1
9,130,"EU-15","MeditIsl",1
9,131,"EU-15","MeditIsl",1
9,132,"EU-15","MeditIsl",1
9,133,"EU-15","MeditIsl",0.5
9,134,"EU-15","PoR",0.25
9,134,"EU-15","ItalyCstW",0.25
9,135,"EU-15","PoR",1
9,136,"EU-15","PoR",0.75
9,136,"European Free Trade Association","PoR",0.25
9,137,"European Free Trade Association","RhineR",0.5
9,137,"European Free Trade Association","DanubeR",0.5
9,138,"EU-15","DanubeR",1
9,139,"EU-15","RhineR",1
9,140,"EU-15","RhineR",1
9,141,"EU-15","EmsWeserR",0.5
9,141,"EU-15","RhineR",0.5
9,142,"EU-15","EmsWeserR",0.75
9,142,"EU-15","RhineR",0.25
9,143,"EU-15","EmsWeserR",1
9,144,"EU-15","DnkGrmCst",0.5
9,144,"EU-15","EmsWeserR",0.5
9,145,"EU-15","DnkGrmCst",1
9,146,"EU-15","DnkGrmCst",1
9,147,"EU-15","DnkGrmCst",1
9,148,"European Free Trade Association","ScndnvN",0.25
9,149,"European Free Trade Association","ScndnvN",1
9,150,"European Free Trade Association","ScndnvN",1
9,151,"European Free Trade Association","ScndnvN",1
9,152,"European Free Trade Association","ScndnvN",1
9,153,"European Free Trade Association","ScndnvN",1
9,154,"European Free Trade Association","ScndnvN",0.5
10,87,"Africa_Western","GuineaGulf",0.75
10,88,"Africa_Western","GuineaGulf",1
10,89,"Africa_Western","GuineaGulf",1
10,90,"Africa_Western","GuineaGulf",1
10,91,"Africa_Western","GuineaGulf",1
10,92,"Africa_Western","GuineaGulf",1
10,93,"Africa_Western","GuineaGulf",1
10,94,"Africa_Western","GuineaGulf",1
10,95,"Africa_Western","GuineaGulf",1
10,96,"Africa_Western","NigerR",0.5
10,96,"Africa_Western","GuineaGulf",0.5
10,97,"Africa_Western","NigerR",1
10,98,"Africa_Western","NigerR",1
10,99,"Africa_Western","NigerR",1
10,100,"Africa_Western","NigerR",1
10,101,"Africa_Western","NigerR",0.25
10,101,"Africa_Western","LChad",0.75
10,102,"Africa_Western","LChad",1
10,103,"Africa_Western","LChad",1
10,104,"Africa_Western","LChad",1
10,105,"Africa_Western","LChad",1
10,106,"Africa_Western","LChad",1
10,107,"Africa_Western","LChad",1
10,108,"Africa_Western","LChad",1
10,109,"Africa_Western","LChad",1
10,110,"Africa_Western","LChad",1
10,111,"Africa_Western","LChad",1
10,112,"Africa_Northern","LChad",0.25
10,112,"Africa_Western","LChad",0.75
10,113,"Africa_Northern","LChad",1
10,114,"Africa_Northern","AfrIntN",0.25
10,114,"Africa_Northern","LChad",0.75
10,115,"Africa_Northern","AfrIntN",1
10,116,"Africa_Northern","AfrIntN",1
10,117,"Africa_Northern","AfrIntN",1
10,118,"Africa_Northern","AfrIntN",1
10,119,"Africa_Northern","AfrIntN",1
10,120,"Africa_Northern","AfrIntN",1
10,121,"Africa_Northern","AfrIntN",1
10,122,"Africa_Northern","MeditS",0.25
10,122,"Africa_Northern","AfrIntN",0.75
10,123,"Africa_Northern","MeditS",0.5
10,123,"Africa_Northern","AfrIntN",0.5
10,124,"Africa_Northern","MeditS",0.75
10,124,"Africa_Northern","AfrIntN",0.25
10,125,"Africa_Northern","MeditS",1
10,126,"Africa_Northern","MeditS",1
10,127,"Africa_Northern","MeditS",1
10,129,"EU-15","MeditIsl",0.25
10,130,"EU-15","MeditIsl",0.5
10,131,"EU-15","MeditIsl",0.5
10,132,"EU-15","MeditIsl",0.5
