out_reg_code,out_lu_code,center_lon,center_lat,gcam_reg_name,basin_abr,weight
6,62,173.25,-40.75,Australia_NZ,NewZealand,1
6,62,173.25,-35.75,Australia_NZ,NewZealand,1
6,62,173.25,-35.25,Australia_NZ,NewZealand,1
6,62,173.25,-34.75,Australia_NZ,NewZealand,1
6,62,173.75,-42.25,Australia_NZ,NewZealand,1
6,62,173.75,-41.75,Australia_NZ,NewZealand,1
6,62,173.75,-41.25,Australia_NZ,NewZealand,1
6,62,173.75,-40.75,Australia_NZ,NewZealand,1
6,62,173.75,-39.25,Australia_NZ,NewZealand,1
6,62,173.75,-36.25,Australia_NZ,NewZealand,1
6,62,173.75,-35.75,Australia_NZ,NewZealand,1
6,62,173.75,-35.25,Australia_NZ,NewZealand,1
6,62,173.75,-34.75,Australia_NZ,NewZealand,1
6,62,174.25,-41.75,Australia_NZ,NewZealand,1
6,62,174.25,-41.25,Australia_NZ,NewZealand,1
6,62,174.25,-39.75,Australia_NZ,NewZealand,1
6,62,174.25,-39.25,Australia_NZ,NewZealand,1
6,62,174.25,-38.75,Australia_NZ,NewZealand,1
6,62,174.25,-36.75,Australia_NZ,NewZealand,1
6,62,174.25,-36.25,Australia_NZ,NewZealand,1
6,62,174.25,-35.75,Australia_NZ,NewZealand,1
6,62,174.25,-35.25,Australia_NZ,NewZealand,1
6,62,174.75,-41.25,Australia_NZ,NewZealand,1
6,62,174.75,-39.75,Australia_NZ,NewZealand,1
6,62,174.75,-39.25,Australia_NZ,NewZealand,1
6,62,174.75,-38.75,Australia_NZ,NewZealand,1
6,62,174.75,-38.25,Australia_NZ,NewZealand,1
6,62,174.75,-37.75,Australia_NZ,NewZealand,1
6,62,174.75,-37.25,Australia_NZ,NewZealand,1
6,62,174.75,-36.75,Australia_NZ,NewZealand,1
6,62,174.75,-36.25,Australia_NZ,NewZealand,1
6,62,174.75,-35.75,Australia_NZ,NewZealand,1
6,62,175.25,-41.75,Australia_NZ,NewZealand,1
6,62,175.25,-41.25,Australia_NZ,NewZealand,1
6,62,175.25,-40.75,Australia_NZ,NewZealand,1
6,62,175.25,-40.25,Australia_NZ,NewZealand,1
6,62,175.25,-39.75,Australia_NZ,NewZealand,1
6,62,175.25,-39.25,Australia_NZ,NewZealand,1
6,62,175.25,-38.75,Australia_NZ,NewZealand,1
6,62,175.25,-38.25,Australia_NZ,NewZealand,1
6,62,175.25,-37.75,Australia_NZ,NewZealand,1
6,62,175.25,-37.25,Australia_NZ,NewZealand,1
6,62,175.25,-36.75,Australia_NZ,NewZealand,1
6,62,175.25,-36.25,Australia_NZ,NewZealand,1
6,62,175.75,-41.25,Australia_NZ,NewZealand,1
6,62,175.75,-40.75,Australia_NZ,NewZealand,1
6,62,175.75,-40.25,Australia_NZ,NewZealand,1
6,62,175.75,-39.75,Australia_NZ,NewZealand,1
6,62,175.75,-39.25,Australia_NZ,NewZealand,1
6,62,175.75,-38.75,Australia_NZ,NewZealand,1
6,62,175.75,-38.25,Australia_NZ,NewZealand,1
6,62,175.75,-37.75,Australia_NZ,NewZealand,1
6,62,175.75,-37.25,Australia_NZ,NewZealand,1
6,62,175.75,-36.75,Australia_NZ,NewZealand,1
6,62,175.75,-36.25,Australia_NZ,NewZealand,1
6,62,176.25,-41.25,Australia_NZ,NewZealand,1
6,62,176.25,-40.75,Australia_NZ,NewZealand,1
6,62,176.25,-40.25,Australia_NZ,NewZealand,1
6,62,176.25,-39.75,Australia_NZ,NewZealand,1
6,62,176.25,-39.25,Australia_NZ,NewZealand,1
6,62,176.25,-38.75,Australia_NZ,NewZealand,1
6,62,176.25,-38.25,Australia_NZ,NewZealand,1
6,62,176.25,-37.75,Australia_NZ,NewZealand,1
6,62,176.75,-40.25,Australia_NZ,NewZealand,1
6,62,176.75,-39.75,Australia_NZ,NewZealand,1
6,62,176.75,-39.25,Australia_NZ,NewZealand,1
6,62,176.75,-38.75,Australia_NZ,NewZealand,1
6,62,176.75,-38.25,Australia_NZ,NewZealand,1
6,62,176.75,-37.75,Australia_NZ,NewZealand,1
6,62,177.25,-39.75,Australia_NZ,NewZealand,1
6,62,177.25,-39.25,Australia_NZ,NewZealand,1
6,62,177.25,-38.75,Australia_NZ,NewZealand,1
6,62,177.25,-38.25,Australia_NZ,NewZealand,1
6,62,177.25,-37.75,Australia_NZ,NewZealand,1
6,62,177.75,-39.25,Australia_NZ,NewZealand,1
6,62,177.75,-38.75,Australia_NZ,NewZealand,1
6,62,177.75,-38.25,Australia_NZ,NewZealand,1
6,62,177.75,-37.75,Australia_NZ,NewZealand,1
6,62,178.25,-38.75,Australia_NZ,NewZealand,1
6,62,178.25,-38.25,Australia_NZ,NewZealand,1
6,62,178.25,-37.75,Australia_NZ,NewZealand,1
6,63,143.75,-40.25,Australia_NZ,Tasmania,1
6,63,143.75,-39.75,Australia_NZ,Tasmania,1
6,63,144.25,-40.25,Australia_NZ,Tasmania,1
6,63,144.25,-39.75,Australia_NZ,Tasmania,1
6,63,144.75,-41.75,Australia_NZ,Tasmania,1
6,63,144.75,-41.25,Australia_NZ,Tasmania,1
6,63,144.75,-40.75,Australia_NZ,Tasmania,1
6,63,145.25,-42.75,Australia_NZ,Tasmania,1
6,63,145.25,-42.25,Australia_NZ,Tasmania,1
6,63,145.25,-41.75,Australia_NZ,Tasmania,1
6,63,145.25,-41.25,Australia_NZ,Tasmania,1
6,63,145.25,-40.75,Australia_NZ,Tasmania,1
6,63,145.75,-43.25,Australia_NZ,Tasmania,1
6,63,145.75,-42.75,Australia_NZ,Tasmania,1
6,63,145.75,-42.25,Australia_NZ,Tasmania,1
6,63,145.75,-41.75,Australia_NZ,Tasmania,1
6,63,145.75,-41.25,Australia_NZ,Tasmania,1
6,63,145.75,-40.75,Australia_NZ,Tasmania,1
6,63,146.25,-43.75,Australia_NZ,Tasmania,1
6,63,146.25,-43.25,Australia_NZ,Tasmania,1
6,63,146.25,-42.75,Australia_NZ,Tasmania,1
6,63,146.25,-42.25,Australia_NZ,Tasmania,1
6,63,146.25,-41.75,Australia_NZ,Tasmania,1
6,63,146.25,-41.25,Australia_NZ,Tasmania,1
6,63,146.75,-43.75,Australia_NZ,Tasmania,1
6,63,146.75,-43.25,Australia_NZ,Tasmania,1
6,63,146.75,-42.75,Australia_NZ,Tasmania,1
6,63,146.75,-42.25,Australia_NZ,Tasmania,1
6,63,146.75,-41.75,Australia_NZ,Tasmania,1
6,63,146.75,-41.25,Australia_NZ,Tasmania,1
6,63,147.25,-43.25,Australia_NZ,Tasmania,1
6,63,147.25,-42.75,Australia_NZ,Tasmania,1
6,63,147.25,-42.25,Australia_NZ,Tasmania,1
6,63,147.25,-41.75,Australia_NZ,Tasmania,1
6,63,147.25,-41.25,Australia_NZ,Tasmania,1
6,63,147.25,-40.75,Australia_NZ,Tasmania,1
6,63,147.75,-43.25,Australia_NZ,Tasmania,1
6,63,147.75,-42.75,Australia_NZ,Tasmania,1
6,63,147.75,-42.25,Australia_NZ,Tasmania,1
6,63,147.75,-41.75,Australia_NZ,Tasmania,1
6,63,147.75,-41.25,Australia_NZ,Tasmania,1
6,63,147.75,-40.75,Australia_NZ,Tasmania,1
6,63,147.75,-40.25,Australia_NZ,Tasmania,1
6,63,147.75,-39.75,Australia_NZ,Tasmania,1
6,63,148.25,-42.75,Australia_NZ,Tasmania,1
6,63,148.25,-42.25,Australia_NZ,Tasmania,1
6,63,148.25,-41.75,Australia_NZ,Tasmania,1
6,63,148.25,-41.25,Australia_NZ,Tasmania,1
6,63,148.25,-40.75,Australia_NZ,Tasmania,1
6,63,148.25,-40.25,Australia_NZ,Tasmania,1
6,63,148.25,-39.75,Australia_NZ,Tasmania,1
7,64,-73.75,-8.25,Brazil,AmazonR,0.138926960864709
7,64,-73.75,-7.75,Brazil,AmazonR,0.638951847458741
7,64,-73.75,-7.25,Brazil,AmazonR,0.638855343512484
7,64,-73.75,-6.75,Brazil,AmazonR,0.249940257632096
7,64,-73.25,-9.25,Brazil,AmazonR,0.083310389188709
7,64,-73.25,-8.75,Brazil,AmazonR,0.361201320434851
7,64,-73.25,-8.25,Brazil,AmazonR,0.972236955202297
7,64,-73.25,-7.75,Brazil,AmazonR,1
7,64,-73.25,-7.25,Brazil,AmazonR,1
7,64,-73.25,-6.75,Brazil,AmazonR,0.861056461396692
7,64,-73.25,-6.25,Brazil,AmazonR,0.361135330354343
7,64,-73.25,-5.75,Brazil,AmazonR,0.138854228721068
7,64,-72.75,-9.25,Brazil,AmazonR,0.777850840603439
7,64,-72.75,-8.75,Brazil,AmazonR,1
7,64,-72.75,-8.25,Brazil,AmazonR,1
7,64,-72.75,-7.75,Brazil,AmazonR,1
7,64,-72.75,-7.25,Brazil,AmazonR,1
7,64,-72.75,-6.75,Brazil,AmazonR,1
7,64,-72.75,-6.25,Brazil,AmazonR,1
7,64,-72.75,-5.75,Brazil,AmazonR,0.944428252996165
7,64,-72.75,-5.25,Brazil,AmazonR,0.749957508059341
7,64,-72.25,-9.75,Brazil,AmazonR,0.444492915024953
7,64,-72.25,-9.25,Brazil,AmazonR,1
7,64,-72.25,-8.75,Brazil,AmazonR,1
7,64,-72.25,-8.25,Brazil,AmazonR,1
7,64,-72.25,-7.75,Brazil,AmazonR,1
7,64,-72.25,-7.25,Brazil,AmazonR,1
7,64,-72.25,-6.75,Brazil,AmazonR,1
7,64,-72.25,-6.25,Brazil,AmazonR,1
7,64,-72.25,-5.75,Brazil,AmazonR,1
7,64,-72.25,-5.25,Brazil,AmazonR,1
7,64,-72.25,-4.75,Brazil,AmazonR,0.527702356116974
7,64,-71.75,-9.75,Brazil,AmazonR,1
7,64,-71.75,-9.25,Brazil,AmazonR,1
7,64,-71.75,-8.75,Brazil,AmazonR,1
7,64,-71.75,-8.25,Brazil,AmazonR,1
7,64,-71.75,-7.75,Brazil,AmazonR,1
7,64,-71.75,-7.25,Brazil,AmazonR,1
7,64,-71.75,-6.75,Brazil,AmazonR,1
7,64,-71.75,-6.25,Brazil,AmazonR,1
7,64,-71.75,-5.75,Brazil,AmazonR,1
7,64,-71.75,-5.25,Brazil,AmazonR,1
7,64,-71.75,-4.75,Brazil,AmazonR,0.972213923585726
7,64,-71.25,-9.75,Brazil,AmazonR,0.86118420098661
7,64,-71.25,-9.25,Brazil,AmazonR,1
7,64,-71.25,-8.75,Brazil,AmazonR,1
7,64,-71.25,-8.25,Brazil,AmazonR,1
7,64,-71.25,-7.75,Brazil,AmazonR,1
7,64,-71.25,-7.25,Brazil,AmazonR,1
7,64,-71.25,-6.75,Brazil,AmazonR,1
7,64,-71.25,-6.25,Brazil,AmazonR,1
7,64,-71.25,-5.75,Brazil,AmazonR,1
7,64,-71.25,-5.25,Brazil,AmazonR,1
7,64,-71.25,-4.75,Brazil,AmazonR,1
7,64,-71.25,-4.25,Brazil,AmazonR,0.222167682861966
7,64,-70.75,-10.75,Brazil,AmazonR,0.30557484077422
7,64,-70.75,-10.25,Brazil,AmazonR,0.333333333333333
7,64,-70.75,-9.75,Brazil,AmazonR,0.416732250084354
7,64,-70.75,-9.25,Brazil,AmazonR,0.972238775349341
7,64,-70.75,-8.75,Brazil,AmazonR,1
7,64,-70.75,-8.25,Brazil,AmazonR,1
7,64,-70.75,-7.75,Brazil,AmazonR,1
7,64,-70.75,-7.25,Brazil,AmazonR,1
7,64,-70.75,-6.75,Brazil,AmazonR,1
7,64,-70.75,-6.25,Brazil,AmazonR,1
7,64,-70.75,-5.75,Brazil,AmazonR,1
7,64,-70.75,-5.25,Brazil,AmazonR,1
7,64,-70.75,-4.75,Brazil,AmazonR,1
7,64,-70.75,-4.25,Brazil,AmazonR,0.555486740327176
7,64,-70.25,-11.25,Brazil,AmazonR,0.0833933193425621
7,64,-70.25,-10.75,Brazil,AmazonR,1
7,64,-70.25,-10.25,Brazil,AmazonR,1
7,64,-70.25,-9.75,Brazil,AmazonR,1
7,64,-70.25,-9.25,Brazil,AmazonR,1
7,64,-70.25,-8.75,Brazil,AmazonR,1
7,64,-70.25,-8.25,Brazil,AmazonR,1
7,64,-70.25,-7.75,Brazil,AmazonR,1
7,64,-70.25,-7.25,Brazil,AmazonR,1
7,64,-70.25,-6.75,Brazil,AmazonR,1
7,64,-70.25,-6.25,Brazil,AmazonR,1
7,64,-70.25,-5.75,Brazil,AmazonR,1
7,64,-70.25,-5.25,Brazil,AmazonR,1
7,64,-70.25,-4.75,Brazil,AmazonR,1
7,64,-70.25,-4.25,Brazil,AmazonR,0.482146944726097
7,64,-70.25,-0.25,Brazil,AmazonR,0.0555561907131969
7,64,-70.25,0.25,Brazil,AmazonR,0.166666666666667
7,64,-70.25,0.75,Brazil,AmazonR,0.0277790115748564
7,64,-69.75,-10.75,Brazil,AmazonR,0.861207537204435
7,64,-69.75,-10.25,Brazil,AmazonR,1
7,64,-69.75,-9.75,Brazil,AmazonR,1
7,64,-69.75,-9.25,Brazil,AmazonR,1
7,64,-69.75,-8.75,Brazil,AmazonR,1
7,64,-69.75,-8.25,Brazil,AmazonR,1
7,64,-69.75,-7.75,Brazil,AmazonR,1
7,64,-69.75,-7.25,Brazil,AmazonR,1
7,64,-69.75,-6.75,Brazil,AmazonR,1
7,64,-69.75,-6.25,Brazil,AmazonR,1
7,64,-69.75,-5.75,Brazil,AmazonR,1
7,64,-69.75,-5.25,Brazil,AmazonR,1
7,64,-69.75,-4.75,Brazil,AmazonR,1
7,64,-69.75,-4.25,Brazil,AmazonR,0.921539285462385
7,64,-69.75,-3.75,Brazil,AmazonR,0.694437738780744
7,64,-69.75,-3.25,Brazil,AmazonR,0.527771939719276
7,64,-69.75,-2.75,Brazil,AmazonR,0.359403989757243
7,64,-69.75,-2.25,Brazil,AmazonR,0.166666666666667
7,64,-69.75,-0.75,Brazil,AmazonR,0.138890306171628
7,64,-69.75,-0.25,Brazil,AmazonR,0.833335468351571
7,64,-69.75,0.25,Brazil,AmazonR,1
7,64,-69.75,0.75,Brazil,AmazonR,0.277787950946887
7,64,-69.75,1.25,Brazil,AmazonR,0.555547145200155
7,64,-69.75,1.75,Brazil,AmazonR,0.305577132393951
7,64,-69.25,-10.75,Brazil,AmazonR,0.888966029763548
7,64,-69.25,-10.25,Brazil,AmazonR,1
7,64,-69.25,-9.75,Brazil,AmazonR,1
7,64,-69.25,-9.25,Brazil,AmazonR,1
7,64,-69.25,-8.75,Brazil,AmazonR,1
7,64,-69.25,-8.25,Brazil,AmazonR,1
7,64,-69.25,-7.75,Brazil,AmazonR,1
7,64,-69.25,-7.25,Brazil,AmazonR,1
7,64,-69.25,-6.75,Brazil,AmazonR,1
7,64,-69.25,-6.25,Brazil,AmazonR,1
7,64,-69.25,-5.75,Brazil,AmazonR,1
7,64,-69.25,-5.25,Brazil,AmazonR,1
7,64,-69.25,-4.75,Brazil,AmazonR,1
7,64,-69.25,-4.25,Brazil,AmazonR,1
7,64,-69.25,-3.75,Brazil,AmazonR,1
7,64,-69.25,-3.25,Brazil,AmazonR,1
7,64,-69.25,-2.75,Brazil,AmazonR,1
7,64,-69.25,-2.25,Brazil,AmazonR,1
7,64,-69.25,-1.75,Brazil,AmazonR,0.973021925478023
7,64,-69.25,-1.25,Brazil,AmazonR,0.840207392149847
7,64,-69.25,-0.75,Brazil,AmazonR,1
7,64,-69.25,-0.25,Brazil,AmazonR,1
7,64,-69.25,0.25,Brazil,AmazonR,1
7,64,-69.25,0.75,Brazil,AmazonR,0.555563261130508
7,64,-69.25,1.25,Brazil,AmazonR,0.916660358900116
7,64,-69.25,1.75,Brazil,AmazonR,0.500033403005281
7,64,-68.75,-11.25,Brazil,AmazonR,0.138980948469641
7,64,-68.75,-10.75,Brazil,AmazonR,1
7,64,-68.75,-10.25,Brazil,AmazonR,1
7,64,-68.75,-9.75,Brazil,AmazonR,1
7,64,-68.75,-9.25,Brazil,AmazonR,1
7,64,-68.75,-8.75,Brazil,AmazonR,1
7,64,-68.75,-8.25,Brazil,AmazonR,1
7,64,-68.75,-7.75,Brazil,AmazonR,1
7,64,-68.75,-7.25,Brazil,AmazonR,1
7,64,-68.75,-6.75,Brazil,AmazonR,1
7,64,-68.75,-6.25,Brazil,AmazonR,1
7,64,-68.75,-5.75,Brazil,AmazonR,1
7,64,-68.75,-5.25,Brazil,AmazonR,1
7,64,-68.75,-4.75,Brazil,AmazonR,1
7,64,-68.75,-4.25,Brazil,AmazonR,1
7,64,-68.75,-3.75,Brazil,AmazonR,1
7,64,-68.75,-3.25,Brazil,AmazonR,1
7,64,-68.75,-2.75,Brazil,AmazonR,1
7,64,-68.75,-2.25,Brazil,AmazonR,1
7,64,-68.75,-1.75,Brazil,AmazonR,1
7,64,-68.75,-1.25,Brazil,AmazonR,1
7,64,-68.75,-0.75,Brazil,AmazonR,1
7,64,-68.75,-0.25,Brazil,AmazonR,1
7,64,-68.75,0.25,Brazil,AmazonR,1
7,64,-68.75,0.75,Brazil,AmazonR,1
7,64,-68.75,1.25,Brazil,AmazonR,1
7,64,-68.75,1.75,Brazil,AmazonR,0.500033403005281
7,64,-68.25,-10.75,Brazil,AmazonR,0.777862185048822
7,64,-68.25,-10.25,Brazil,AmazonR,1
7,64,-68.25,-9.75,Brazil,AmazonR,1
7,64,-68.25,-9.25,Brazil,AmazonR,1
7,64,-68.25,-8.75,Brazil,AmazonR,1
7,64,-68.25,-8.25,Brazil,AmazonR,1
7,64,-68.25,-7.75,Brazil,AmazonR,1
7,64,-68.25,-7.25,Brazil,AmazonR,1
7,64,-68.25,-6.75,Brazil,AmazonR,1
7,64,-68.25,-6.25,Brazil,AmazonR,1
7,64,-68.25,-5.75,Brazil,AmazonR,1
7,64,-68.25,-5.25,Brazil,AmazonR,1
7,64,-68.25,-4.75,Brazil,AmazonR,1
7,64,-68.25,-4.25,Brazil,AmazonR,1
7,64,-68.25,-3.75,Brazil,AmazonR,1
7,64,-68.25,-3.25,Brazil,AmazonR,1
7,64,-68.25,-2.75,Brazil,AmazonR,1
7,64,-68.25,-2.25,Brazil,AmazonR,1
7,64,-68.25,-1.75,Brazil,AmazonR,1
7,64,-68.25,-1.25,Brazil,AmazonR,1
7,64,-68.25,-0.75,Brazil,AmazonR,1
7,64,-68.25,-0.25,Brazil,AmazonR,1
7,64,-68.25,0.25,Brazil,AmazonR,1
7,64,-68.25,0.75,Brazil,AmazonR,1
7,64,-68.25,1.25,Brazil,AmazonR,1
7,64,-68.25,1.75,Brazil,AmazonR,0.694466172736796
7,64,-67.75,-10.75,Brazil,AmazonR,0.250141530174148
7,64,-67.75,-10.25,Brazil,AmazonR,1
7,64,-67.75,-9.75,Brazil,AmazonR,1
7,64,-67.75,-9.25,Brazil,AmazonR,1
7,64,-67.75,-8.75,Brazil,AmazonR,1
7,64,-67.75,-8.25,Brazil,AmazonR,1
7,64,-67.75,-7.75,Brazil,AmazonR,1
7,64,-67.75,-7.25,Brazil,AmazonR,1
7,64,-67.75,-6.75,Brazil,AmazonR,1
7,64,-67.75,-6.25,Brazil,AmazonR,1
7,64,-67.75,-5.75,Brazil,AmazonR,1
7,64,-67.75,-5.25,Brazil,AmazonR,1
7,64,-67.75,-4.75,Brazil,AmazonR,1
7,64,-67.75,-4.25,Brazil,AmazonR,1
7,64,-67.75,-3.75,Brazil,AmazonR,1
7,64,-67.75,-3.25,Brazil,AmazonR,1
7,64,-67.75,-2.75,Brazil,AmazonR,1
7,64,-67.75,-2.25,Brazil,AmazonR,1
7,64,-67.75,-1.75,Brazil,AmazonR,1
7,64,-67.75,-1.25,Brazil,AmazonR,1
7,64,-67.75,-0.75,Brazil,AmazonR,1
7,64,-67.75,-0.25,Brazil,AmazonR,1
7,64,-67.75,0.25,Brazil,AmazonR,1
7,64,-67.75,0.75,Brazil,AmazonR,1
7,64,-67.75,1.25,Brazil,AmazonR,1
7,64,-67.75,1.75,Brazil,AmazonR,0.750019353593102
7,64,-67.75,2.25,Brazil,AmazonR,0.0277816574981595
7,64,-67.25,-10.25,Brazil,AmazonR,0.694601949093635
7,64,-67.25,-9.75,Brazil,AmazonR,1
7,64,-67.25,-9.25,Brazil,AmazonR,1
7,64,-67.25,-8.75,Brazil,AmazonR,1
7,64,-67.25,-8.25,Brazil,AmazonR,1
7,64,-67.25,-7.75,Brazil,AmazonR,1
7,64,-67.25,-7.25,Brazil,AmazonR,1
7,64,-67.25,-6.75,Brazil,AmazonR,1
7,64,-67.25,-6.25,Brazil,AmazonR,1
7,64,-67.25,-5.75,Brazil,AmazonR,1
7,64,-67.25,-5.25,Brazil,AmazonR,1
7,64,-67.25,-4.75,Brazil,AmazonR,1
7,64,-67.25,-4.25,Brazil,AmazonR,1
7,64,-67.25,-3.75,Brazil,AmazonR,1
7,64,-67.25,-3.25,Brazil,AmazonR,1
7,64,-67.25,-2.75,Brazil,AmazonR,1
7,64,-67.25,-2.25,Brazil,AmazonR,1
7,64,-67.25,-1.75,Brazil,AmazonR,1
7,64,-67.25,-1.25,Brazil,AmazonR,1
7,64,-67.25,-0.75,Brazil,AmazonR,1
7,64,-67.25,-0.25,Brazil,AmazonR,1
7,64,-67.25,0.25,Brazil,AmazonR,1
7,64,-67.25,0.75,Brazil,AmazonR,1
7,64,-67.25,1.25,Brazil,AmazonR,0.888892318865534
7,64,-67.25,1.75,Brazil,AmazonR,0.722230981858067
7,64,-67.25,2.25,Brazil,AmazonR,0.111980375786329
7,64,-66.75,-10.25,Brazil,AmazonR,0.0833806587210381
7,64,-66.75,-9.75,Brazil,AmazonR,0.944479326266027
7,64,-66.75,-9.25,Brazil,AmazonR,1
7,64,-66.75,-8.75,Brazil,AmazonR,1
7,64,-66.75,-8.25,Brazil,AmazonR,1
7,64,-66.75,-7.75,Brazil,AmazonR,1
7,64,-66.75,-7.25,Brazil,AmazonR,1
7,64,-66.75,-6.75,Brazil,AmazonR,1
7,64,-66.75,-6.25,Brazil,AmazonR,1
7,64,-66.75,-5.75,Brazil,AmazonR,1
7,64,-66.75,-5.25,Brazil,AmazonR,1
7,64,-66.75,-4.75,Brazil,AmazonR,1
7,64,-66.75,-4.25,Brazil,AmazonR,1
7,64,-66.75,-3.75,Brazil,AmazonR,1
7,64,-66.75,-3.25,Brazil,AmazonR,1
7,64,-66.75,-2.75,Brazil,AmazonR,1
7,64,-66.75,-2.25,Brazil,AmazonR,1
7,64,-66.75,-1.75,Brazil,AmazonR,1
7,64,-66.75,-1.25,Brazil,AmazonR,1
7,64,-66.75,-0.75,Brazil,AmazonR,1
7,64,-66.75,-0.25,Brazil,AmazonR,1
7,64,-66.75,0.25,Brazil,AmazonR,1
7,64,-66.75,0.75,Brazil,AmazonR,0.972200473870331
7,64,-66.75,1.25,Brazil,AmazonR,0.222235132364642
7,64,-66.25,-9.75,Brazil,AmazonR,0.639052234903812
7,64,-66.25,-9.25,Brazil,AmazonR,1
7,64,-66.25,-8.75,Brazil,AmazonR,1
7,64,-66.25,-8.25,Brazil,AmazonR,1
7,64,-66.25,-7.75,Brazil,AmazonR,1
7,64,-66.25,-7.25,Brazil,AmazonR,1
7,64,-66.25,-6.75,Brazil,AmazonR,1
7,64,-66.25,-6.25,Brazil,AmazonR,1
7,64,-66.25,-5.75,Brazil,AmazonR,1
7,64,-66.25,-5.25,Brazil,AmazonR,1
7,64,-66.25,-4.75,Brazil,AmazonR,1
7,64,-66.25,-4.25,Brazil,AmazonR,1
7,64,-66.25,-3.75,Brazil,AmazonR,1
7,64,-66.25,-3.25,Brazil,AmazonR,1
7,64,-66.25,-2.75,Brazil,AmazonR,1
7,64,-66.25,-2.25,Brazil,AmazonR,1
7,64,-66.25,-1.75,Brazil,AmazonR,1
7,64,-66.25,-1.25,Brazil,AmazonR,1
7,64,-66.25,-0.75,Brazil,AmazonR,1
7,64,-66.25,-0.25,Brazil,AmazonR,1
7,64,-66.25,0.25,Brazil,AmazonR,1
7,64,-66.25,0.75,Brazil,AmazonR,0.555569434641332
7,64,-65.75,-9.75,Brazil,AmazonR,0.555736067834403
7,64,-65.75,-9.25,Brazil,AmazonR,1
7,64,-65.75,-8.75,Brazil,AmazonR,1
7,64,-65.75,-8.25,Brazil,AmazonR,1
7,64,-65.75,-7.75,Brazil,AmazonR,1
7,64,-65.75,-7.25,Brazil,AmazonR,1
7,64,-65.75,-6.75,Brazil,AmazonR,1
7,64,-65.75,-6.25,Brazil,AmazonR,1
7,64,-65.75,-5.75,Brazil,AmazonR,1
7,64,-65.75,-5.25,Brazil,AmazonR,1
7,64,-65.75,-4.75,Brazil,AmazonR,1
7,64,-65.75,-4.25,Brazil,AmazonR,1
7,64,-65.75,-3.75,Brazil,AmazonR,1
7,64,-65.75,-3.25,Brazil,AmazonR,1
7,64,-65.75,-2.75,Brazil,AmazonR,1
7,64,-65.75,-2.25,Brazil,AmazonR,1
7,64,-65.75,-1.75,Brazil,AmazonR,1
7,64,-65.75,-1.25,Brazil,AmazonR,1
7,64,-65.75,-0.75,Brazil,AmazonR,1
7,64,-65.75,-0.25,Brazil,AmazonR,1
7,64,-65.75,0.25,Brazil,AmazonR,1
7,64,-65.75,0.75,Brazil,AmazonR,0.805561855367048
7,64,-65.25,-11.75,Brazil,AmazonR,0.221443592463137
7,64,-65.25,-11.25,Brazil,AmazonR,0.747812773258076
7,64,-65.25,-10.75,Brazil,AmazonR,0.74946624493848
7,64,-65.25,-10.25,Brazil,AmazonR,0.695865096483482
7,64,-65.25,-9.75,Brazil,AmazonR,0.777208261143971
7,64,-65.25,-9.25,Brazil,AmazonR,1
7,64,-65.25,-8.75,Brazil,AmazonR,1
7,64,-65.25,-8.25,Brazil,AmazonR,1
7,64,-65.25,-7.75,Brazil,AmazonR,1
7,64,-65.25,-7.25,Brazil,AmazonR,1
7,64,-65.25,-6.75,Brazil,AmazonR,1
7,64,-65.25,-6.25,Brazil,AmazonR,1
7,64,-65.25,-5.75,Brazil,AmazonR,1
7,64,-65.25,-5.25,Brazil,AmazonR,1
7,64,-65.25,-4.75,Brazil,AmazonR,1
7,64,-65.25,-4.25,Brazil,AmazonR,1
7,64,-65.25,-3.75,Brazil,AmazonR,1
7,64,-65.25,-3.25,Brazil,AmazonR,1
7,64,-65.25,-2.75,Brazil,AmazonR,1
7,64,-65.25,-2.25,Brazil,AmazonR,1
7,64,-65.25,-1.75,Brazil,AmazonR,1
7,64,-65.25,-1.25,Brazil,AmazonR,1
7,64,-65.25,-0.75,Brazil,AmazonR,1
7,64,-65.25,-0.25,Brazil,AmazonR,1
7,64,-65.25,0.25,Brazil,AmazonR,1
7,64,-65.25,0.75,Brazil,AmazonR,0.777784848146765
7,64,-65.25,1.25,Brazil,AmazonR,0.111117971064401
7,64,-64.75,-12.25,Brazil,AmazonR,0.193923445448574
7,64,-64.75,-11.75,Brazil,AmazonR,1
7,64,-64.75,-11.25,Brazil,AmazonR,1
7,64,-64.75,-10.75,Brazil,AmazonR,1
7,64,-64.75,-10.25,Brazil,AmazonR,1
7,64,-64.75,-9.75,Brazil,AmazonR,1
7,64,-64.75,-9.25,Brazil,AmazonR,1
7,64,-64.75,-8.75,Brazil,AmazonR,1
7,64,-64.75,-8.25,Brazil,AmazonR,1
7,64,-64.75,-7.75,Brazil,AmazonR,1
7,64,-64.75,-7.25,Brazil,AmazonR,1
7,64,-64.75,-6.75,Brazil,AmazonR,1
7,64,-64.75,-6.25,Brazil,AmazonR,1
7,64,-64.75,-5.75,Brazil,AmazonR,1
7,64,-64.75,-5.25,Brazil,AmazonR,1
7,64,-64.75,-4.75,Brazil,AmazonR,1
7,64,-64.75,-4.25,Brazil,AmazonR,1
7,64,-64.75,-3.75,Brazil,AmazonR,1
7,64,-64.75,-3.25,Brazil,AmazonR,1
7,64,-64.75,-2.75,Brazil,AmazonR,1
7,64,-64.75,-2.25,Brazil,AmazonR,1
7,64,-64.75,-1.75,Brazil,AmazonR,1
