# File: FAO_an_Imp_t_SUA.csv
# Title: FAO animal imports by country, item, year
# Units: tons
# Column types: cicicinnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
countries,country codes,item,item codes,element,element codes,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Cyprus,50,"Aquatic Animals, Others",2769,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,32,46,140,98,76,83,40,112,216,216
Cyprus,50,Aquatic Plants,2775,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,5,9,5,15,6,10,7,8,3,31,114,98,82,76,109,109
Cyprus,50,Bovine Meat,2731,Import Quantity,5610,4805,3959,3754,4564,4608,5344,4895,5172,5097,5282,4050,4096,5229,3699,4859,3002,4033,3444,4324,4149,4579,3622,6303,5189,5432,6158,9043,5863,7730,4498,4985,5560,4092,3658,2823,1970,2251,2428,2692,2835,2363,2464,2579,2442,2948,2447,3124,2966,3578,3721,3866,3312
Cyprus,50,"Butter, Ghee",2740,Import Quantity,5610,407,274,388,322,382,284,344,381,470,513,520,469,402,523,243,313,420,504,494,469,573,745,572,535,555,740,683,784,767,897,803,1143,2426,1125,961,1050,1027,1137,1237,1455,1449,1516,1370,1335,1161,1114,993,1160,1179,1295,1320,1322
Cyprus,50,Cephalopods,2766,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,1645,1535,1955,1342,1816,1690,2039,1842,2236,2358,2259,2237,2539,2687,2876,2568,3119,3333,3815,3560,3254,3455,3455
Cyprus,50,Cheese,2741,Import Quantity,5610,569,355,767,870,864,730,1148,1745,1221,1433,1505,1764,1319,1465,1497,1577,1673,1943,2106,1931,2628,2678,2695,2847,2803,1647,2113,2671,2880,2638,2464,3154,3257,3287,3355,2902,2986,2792,3174,3612,3337,3820,3510,5498,6676,7291,8046,8430,8462,10263,9814,9779
Cyprus,50,Cream,2743,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,226,119,82,124,240,331,289,203,208,232,265,320,235,278,260,377,401,404,1673,498,331,317,560,466
Cyprus,50,Crustaceans,2765,Import Quantity,5610,0,0,0,0,0,0,0,0,0,30,45,40,189,190,33,115,125,311,359,549,495,164,140,313,239,243,303,360,449,515,567,790,710,756,866,728,715,832,854,856,1334,863,1146,1426,1726,2079,2376,3113,3026,3196,3203,3203
Cyprus,50,Demersal Fish,2762,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,33,24,0,0,0,0,0,39,0,2732,2453,2560,3529,3021,3245,3716,3445,3127,3182,2709,2913,3089,3108,3339,3928,4351,3970,3716,3786,2892,2839,2655,2655
Cyprus,50,Eggs,2744,Import Quantity,5610,249,143,35,76,66,8,0,2,50,80,30,40,85,350,661,19,10,20,120,142,33,9,18,12,16,205,21,30,104,59,38,444,31,18,33,43,35,66,26,51,201,179,342,254,619,674,1679,1323,1058,1479,1695,1308
Cyprus,50,"Fats, Animals, Raw",2737,Import Quantity,5610,0,0,0,0,0,1,1,254,292,363,421,344,216,168,258,776,635,1720,462,506,554,361,440,321,425,552,565,915,1047,955,915,969,929,880,997,1131,1411,1480,2103,1757,2407,2514,2564,1995,1867,1729,1792,2008,1670,1614,1464,1416
Cyprus,50,Fish Meal,2855,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,1,2,4,4,7,11,10,37,30,72,99,97,35,39,70,21,168,20,22,63,35,14,5,52,122,122
Cyprus,50,"Fish, Body Oil",2781,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,22,0,1,1,0,0,0,34,1,0,39,118,222,360,193,284,381,351,206,207,317,337,292,314,314
Cyprus,50,"Fish, Liver Oil",2782,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,1
Cyprus,50,Freshwater Fish,2761,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,26,26,15,67,450,590,489,385,454,293,418,271,215,235,330,259,419,636,466,1127,1249,1892,2710,3693,4646,6046,6505,6505
Cyprus,50,Hides and skins,2748,Import Quantity,5610,253,252,155,126,125,80,42,48,16,29,18,0,8,0,0,0,0,0,0,0,1,25,24,0,0,0,0,0,9,1,0,3,0,0,50,14,61,2,0,2,0,9,3,0,1,0,4,0,0,5,2,2
Cyprus,50,Honey,2745,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,61,258,451,1048,1854,714,784,377,660,2,1,0,0,0,19,21,71,44,76,165,111,121,167,174,71,46,290,166,286,242,407,338,312,347
Cyprus,50,"Marine Fish, Other",2764,Import Quantity,5610,600,900,1200,800,1200,1100,1400,1100,1100,1200,1e3,900,1167,364,1206,2245,3077,4798,2945,3309,3402,4055,3397,3114,4093,4238,5298,5077,940,1271,1307,1227,1642,1329,1759,1373,1605,2141,1711,2012,2277,1727,1430,9419,6154,8278,13317,31715,26427,34791,37642,37642
Cyprus,50,Meat Meal,2749,Import Quantity,5610,572,293,370,478,738,1468,1009,386,379,190,275,362,250,50,62,50,25,25,204,893,1342,1746,2098,2096,2476,1183,1316,2102,1909,924,1265,1172,733,768,584,496,201,822,1482,971,87,102,215,134,21,0,0,0,126,0,0,0
Cyprus,50,"Meat, Other",2735,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,613,993,1092,1349,1290,1403,1208,1166,1307,1478,0,0,1,1,108,56,13,3,4,15,136,91,15,20,6,31,17,113,16,511,1252,904,874,1135,764,1518
Cyprus,50,Milk - Excluding Butter,2848,Import Quantity,5610,15082,13898,18946,18838,20664,19102,25251,31030,30347,29371,30922,28722,29839,27179,22761,27212,30208,29915,32068,32766,37354,40037,35837,38642,33593,28443,28935,37741,36302,35303,33168,39300,38546,36355,37145,32395,33765,32859,33697,35780,34228,39907,34574,46888,50506,58304,76117,73043,69036,81886,79116,86943
Cyprus,50,"Milk, Skimmed",2739,Import Quantity,5610,1200,2700,4100,2400,4760,3580,4860,5896,9700,5860,7200,5310,3840,2570,1170,2627,5870,6450,6175,5411,8511,8299,7464,7363,6423,7907,7381,14209,12128,11869,13617,15993,11707,10957,11655,10767,11426,11858,10371,9731,8589,11372,8558,6299,5830,5335,7162,10013,8711,9925,9059,13665
Cyprus,50,"Milk, Whole",2738,Import Quantity,5610,9956,8645,9422,10378,9851,10335,12209,13172,12093,13745,13413,11338,16979,14673,11521,13911,12827,10133,11472,14150,10801,13344,9948,11835,8071,9108,7024,4974,4274,5164,2417,1386,4429,3086,2969,2087,2270,2142,1993,1902,3058,2573,2263,4379,3906,4392,5019,3602,4665,4665,5899,8218
Cyprus,50,"Molluscs, Other",2767,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,1337,1923,2043,1990,3437,2823,270,189,308,371,373,475,590,421,736,542,660,699,677,748,570,1103,652,907,822,841,969,913,943,943
Cyprus,50,Mutton & Goat Meat,2732,Import Quantity,5610,287,304,651,754,928,911,1080,1238,1805,726,2068,2502,1070,696,1014,880,1232,1241,1403,1417,1175,1008,1698,1532,1070,1021,598,877,1390,587,815,1828,1201,1460,1539,483,966,864,926,1292,1053,1091,769,1365,1134,1950,1675,1383,1619,1932,1625,1219
Cyprus,50,"Offals, Edible",2736,Import Quantity,5610,62,28,12,112,64,32,64,125,117,83,131,183,154,183,111,148,156,230,276,345,219,146,196,201,163,616,191,306,298,367,281,230,233,239,194,65,66,113,66,47,67,72,60,68,83,93,102,153,274,234,313,566
Cyprus,50,Pelagic Fish,2763,Import Quantity,5610,2300,2100,2550,2750,1900,2100,2500,2350,2350,1700,2350,2300,2322,1475,2813,0,0,65,1305,3370,8135,20210,20630,19535,19945,25840,26803,24985,30090,35408,34746,40723,38721,41433,43989,39912,39607,39854,38910,42558,48712,44730,40555,39595,36697,23149,18538,26931,19768,12845,13995,13995
Cyprus,50,Pigmeat,2733,Import Quantity,5610,1167,773,754,859,1207,979,728,1086,894,470,380,846,605,383,86,475,323,297,353,848,381,436,240,118,89,184,130,849,1118,1371,1387,1779,1586,1405,1351,1549,1524,1635,1512,1263,1701,1326,1330,2061,3827,6334,5160,4397,4991,5607,6974,9828
Cyprus,50,Poultry Meat,2734,Import Quantity,5610,144,32,9,21,59,7,5,3,4,2,3,0,0,320,0,0,0,112,30,0,0,0,84,3,0,0,0,89,63,51,45,752,142,138,124,204,343,526,778,842,860,1049,1230,2397,3765,3525,6738,8298,8427,9423,10178,11422
Cyprus,50,Silk,2747,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,366,372,512,509,454,0
Cyprus,50,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,3405,0,14,68,135,41,459,68,189,284,432,203,0,689,535,514,243,514,243,284,95,1865,2689,3162,3149,3081,1230,486,662,405,703,541,284,243,243,653
Cyprus,50,Wool (Clean Eq.),2746,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
Cyprus,50,Animal fats,2946,Import Quantity,5610,407,274,388,322,382,285,345,635,762,876,941,813,618,691,501,1089,1055,2236,956,975,1127,1106,1012,856,980,1292,1253,1879,2040,1972,1835,2236,3595,2336,2283,2386,2646,2888,3723,3754,4451,4504,4478,4088,3780,3453,4665,3984,3518,3518,3659,3519
Cyprus,50,"Aquatic Products, Other",2961,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,4,8,5,9,5,15,6,10,39,54,143,129,190,181,122,188,325,325
Cyprus,50,"Fish, Seafood",2960,Import Quantity,5610,2900,3e3,3750,3550,3100,3200,3900,3450,3450,2930,3395,3240,3678,2029,4052,2360,3202,5201,4645,7261,12056,26113,25523,24909,26347,32337,35895,33313,36283,42070,41512,48981,46264,49348,53027,48189,47847,49022,47532,51556,58745,54351,50192,59474,53396,43394,44813,73895,61289,63883,68398,68398
Cyprus,50,Meat,2943,Import Quantity,5610,6403,5068,5168,6198,6801,7242,6708,7499,7800,6480,6501,7445,6904,5098,5959,5038,6201,6088,7201,7763,7425,6469,9534,8009,7899,8840,9771,7678,10301,6507,7341,9975,7035,6665,5841,4221,5219,5545,5922,6253,5983,5961,5925,8377,11691,14767,17950,17947,19489,21819,23407,27299
Cyprus,50,Offals,2945,Import Quantity,5610,62,28,12,112,64,32,64,125,117,83,131,183,154,183,111,148,156,230,276,345,219,146,196,201,163,616,191,306,298,367,281,230,233,239,194,65,66,113,66,47,67,72,60,68,83,93,102,153,274,234,313,566
Czechia,167,"Aquatic Animals, Others",2769,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,28,50,49,107,253,339,232,295,312,598,735,585,744,901,683,1152,127
Czechia,167,Aquatic Plants,2775,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,80,140,138,136,193,176,128,57,48,44,66,92,173,301,188,174,200,237
Czechia,167,Bovine Meat,2731,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946,9620,4013,5341,2398,7018,3961,4665,737,2235,3621,12281,22529,21235,26739,25953,32628,36368,36374,32077
Czechia,167,"Butter, Ghee",2740,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,33,193,985,1201,956,679,726,2581,4714,5008,4587,6549,10467,13111,15529,20264,19192,18824,19504
Czechia,167,Cephalopods,2766,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,21,32,34,82,99,104,90,74,77,130,125,211,242,282,279,203,245,269,826
Czechia,167,Cheese,2741,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765,7409,10886,13364,9507,9983,14005,15173,16088,18040,21155,28279,41563,54290,66256,61478,71829,74196,75866,80648
Czechia,167,Cream,2743,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,480,899,1305,1260,1332,922,915,1262,1907,3701,4505,6596,12257,11268,13081,17553,14237,16564,10431
Czechia,167,Crustaceans,2765,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,265,243,452,530,565,536,691,847,979,1363,1286,1331,1363,1800,2005,2204,2043,2375,2686
Czechia,167,Demersal Fish,2762,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,1250,1255,36877,37174,36564,34292,39073,38832,35643,35690,29541,34473,33197,28842,27882,23408,28631,26039,27552
Czechia,167,Eggs,2744,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576,2025,777,5291,4816,4546,2286,5480,4125,3786,6323,16436,27482,43527,29660,27030,34828,39019,41034,38033
Czechia,167,"Fats, Animals, Raw",2737,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16188,18464,22628,25215,13981,15641,9878,20093,20551,31963,27845,38336,35245,35696,30983,42045,47794,42615,52427,60564
Czechia,167,Fish Meal,2855,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73,946,806,213,276,250,290,237,203,213,363,655,950,1110,944,1353,1160,1688
Czechia,167,"Fish, Body Oil",2781,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,1012,689,508,225,110,121,75,80,105,43,86,44,61,47,77,205,184,227,317
Czechia,167,"Fish, Liver Oil",2782,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12,13,9,9,20,9,12,15,23,13,13,12,37,28,10,12,16,12,13
Czechia,167,Freshwater Fish,2761,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,505,839,1954,1674,1529,1822,2723,2626,3143,4644,5139,6242,8185,13655,27396,37583,33718,31893,25243
Czechia,167,Hides and skins,2748,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16945,25309,16711,28833,24418,16984,12292,11928,9149,6257,3654,4391,36200,60483,72979,62929,36843,36493,39239,43847
Czechia,167,Honey,2745,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,358,363,819,751,613,686,660,1073,1044,1757,1168,1578,2388,1723,1941,1825,2155,1756,1943
Czechia,167,"Marine Fish, Other",2764,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27336,47287,47721,19126,14478,12811,15051,19823,19722,18563,18792,20849,19121,16622,17646,14410,10893,9029,9774,9030
Czechia,167,Meat Meal,2749,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11207,13094,14155,17224,23218,30455,29052,39168,4628,6959,7299,6161,7373,4195,3650,9493,8335,16834,25676,32631
Czechia,167,"Meat, Other",2735,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,1076,1762,1633,1830,2782,2382,2283,2777,2803,4290,4144,2488,7106,23817,22507,22322,23398,24783,3644
Czechia,167,Milk - Excluding Butter,2848,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64636,83111,121960,106542,75400,95296,147584,173688,184818,220892,246883,316232,459501,536899,687452,613829,656268,646856,650162,726928
Czechia,167,"Milk, Skimmed",2739,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7196,9067,6874,6521,10319,8869,15028,24783,28263,35892,39358,28190,33538,26767,16664,21372,24555,32662,42036,61437
Czechia,167,"Milk, Whole",2738,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19548,10092,9339,10224,6095,19564,37260,38162,43241,56994,56283,76279,120692,113358,161571,137558,125666,88521,76990,101027
Czechia,167,"Molluscs, Other",2767,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,453,702,649,747,644,404,824,877,1161,1328,1323,1421,1770,2303,3016,3984,3599,4018,1471
Czechia,167,Mutton & Goat Meat,2732,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,159,346,144,232,179,190,179,177,201,302,444,456,534,452,474,312,334,350
Czechia,167,"Offals, Edible",2736,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959,6673,9570,11348,9394,14190,10796,19175,16609,14648,13725,21626,20991,17961,20544,20967,25296,24880,25908,42123
Czechia,167,Pelagic Fish,2763,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113679,115952,126318,114052,109239,93239,88584,105388,118349,96482,85123,96146,101080,82236,72343,76697,69761,64251,56614,51908
Czechia,167,Pigmeat,2733,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7340,18923,15806,16484,9284,32785,27311,24205,26858,40265,47472,94401,163116,164978,186637,214921,254006,275112,301091,302264
Czechia,167,Poultry Meat,2734,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,4791,8847,14093,18263,13725,15531,17744,17459,21677,34933,52552,57302,63686,63303,73358,88365,89868,99211,109174
Czechia,167,Silk,2747,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,3,7,5,5,3,3,6,0,0,1,6,4,47,2,8,3,7
Czechia,167,Whey,2742,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,3383,5550,11350,7043,10065,11837,6725,43912,142057,113185,58551,47216,64681,82644,70286,61588,80486,60661,72973
Czechia,167,Wool (Clean Eq.),2746,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8938,7919,9287,11350,17878,20123,19624,22063,22725,23501,21601,45285,30041,35226,28720,31787,17522,31625,29171,26598
Czechia,167,Animal fats,2946,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17894,20001,24422,28022,16676,18059,11609,21821,24489,38712,36610,47527,48446,58518,55437,70742,85828,76244,88054,90829
Czechia,167,"Aquatic Products, Other",2961,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,80,168,188,185,300,429,467,289,343,356,664,827,758,1045,1089,857,1352,364
Czechia,167,"Fish, Seafood",2960,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142416,165732,177111,173144,163923,145451,140793,168612,181327,156047,147069,154408,163878,143616,136871,151686,148037,141517,130981,118718
Czechia,167,Meat,2943,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13999,34424,30588,37897,31919,56541,49364,49087,48011,67157,90516,163680,245878,257461,301030,337192,397796,425058,461792,447508
Czechia,167,Offals,2945,Import Quantity,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959,6673,9570,11348,9394,14190,10796,19175,16609,14648,13725,21626,20991,17961,20544,20967,25296,24880,25908,42123
Czechoslovakia,51,Bovine Meat,2731,Import Quantity,5610,47511,61242,68207,34692,20626,19227,28807,28339,34474,63245,27325,28390,25708,41079,21661,20271,37556,34412,10567,29279,24222,29971,26078,28176,40600,10816,3633,7522,5444,1817,256,4522,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Butter, Ghee",2740,Import Quantity,5610,16941,14890,19912,10260,12401,11118,13199,12917,8e3,10684,11665,7762,700,300,0,0,735,734,800,800,800,750,780,800,900,0,0,2500,700,3691,808,125,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Cheese,2741,Import Quantity,5610,559,317,956,2160,1059,245,1344,1176,2470,946,315,1188,708,688,855,1687,1111,1e3,1200,1400,1600,2100,2200,1900,2500,2200,1800,1700,2e3,1165,749,2474,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Cream,2743,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Crustaceans,2765,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,80,120,200,160,0,360,0,0,60,248,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Demersal Fish,2762,Import Quantity,5610,22813,17813,26875,26688,28938,25938,27e3,32063,52e3,39500,32375,40063,41438,30375,30125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Eggs,2744,Import Quantity,5610,4648,2521,6439,4791,3592,3568,3916,3768,5856,3263,512,346,150,162,82,50,69,311,278,160,20,4120,1534,50,592,500,524,5055,2005,1002,568,861,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Fats, Animals, Raw",2737,Import Quantity,5610,48169,41839,43559,35350,16664,18165,10611,21524,15012,12535,17078,22112,20171,15410,17007,11254,17881,22528,17511,22080,15741,10103,10731,12740,6597,4731,2861,8175,6990,7135,13183,17467,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Fish, Body Oil",2781,Import Quantity,5610,6100,19e3,32600,21600,13800,12100,6600,6100,6400,5200,7200,8200,5700,6300,6200,496,3970,4e3,3600,3400,3600,3200,3300,1553,1289,1660,1730,2300,2500,2500,1396,1200,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Fish, Liver Oil",2782,Import Quantity,5610,1300,1500,500,100,100,200,0,100,0,0,0,200,200,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Freshwater Fish,2761,Import Quantity,5610,308,308,308,308,308,308,154,308,308,445,296,295,289,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Hides and skins,2748,Import Quantity,5610,51250,52500,46250,5e4,66950,72227,61750,63051,52550,66273,62500,60960,91700,67e3,45e3,57400,56800,53800,94350,67100,143700,92317,84742,94325,111400,105467,103717,121433,115973,62183,29668,14737,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Honey,2745,Import Quantity,5610,400,400,400,411,475,512,539,265,270,0,112,241,246,0,0,0,0,474,2200,1500,1900,1300,1800,0,0,0,0,0,0,0,46,1500,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Marine Fish, Other",2764,Import Quantity,5610,10556,15444,16778,16889,14222,22e3,19333,19e3,16667,18667,1333,17667,18556,20667,24222,86213,75065,71995,56896,54316,60554,57390,48106,63923,62981,80798,84920,93589,86871,78511,62323,61213,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Meat Meal,2749,Import Quantity,5610,500,180,1240,2630,1950,130,0,0,0,0,0,143,0,34,0,0,0,0,0,0,0,3400,4e3,1e3,800,1e3,1020,2e3,4e3,8e3,4081,7950,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Meat, Other",2735,Import Quantity,5610,1300,2217,3512,1429,550,400,10555,14033,13e3,16995,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,50,0,20,0,85,20,4,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Milk - Excluding Butter,2848,Import Quantity,5610,4579,3184,5282,12013,5895,1386,7590,6556,12927,4890,33889,31038,22274,11717,9104,11571,95783,5549,15868,14142,15608,16204,15278,9581,27638,28076,17155,16999,11123,10864,6635,50962,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Milk, Skimmed",2739,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82264,0,0,0,0,4545,2840,0,11458,13773,6314,6155,1250,4437,1850,8745,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Milk, Whole",2738,Import Quantity,5610,1425,1442,0,0,0,0,0,0,0,0,32254,24767,18571,8136,4653,2785,1541,340,9500,6850,7125,269,588,0,2428,1930,1250,1750,0,562,205,28780,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Mutton & Goat Meat,2732,Import Quantity,5610,300,3913,1600,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Offals, Edible",2736,Import Quantity,5610,500,784,912,121,186,357,1152,1614,1800,960,3337,1785,6054,704,1366,1500,875,0,4500,300,230,5e3,11300,13e3,11800,2e4,13e3,17e3,0,0,27,2600,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Pelagic Fish,2763,Import Quantity,5610,102222,132578,271328,351311,412622,377861,423183,422978,438689,550687,631478,536796,240393,259432,271947,315645,15e4,175e3,21e4,295e3,292500,3e5,22e4,243900,253500,241500,261500,267500,383550,22e4,179545,135200,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Pigmeat,2733,Import Quantity,5610,55471,45179,54533,63565,63662,111157,84311,82981,83704,45373,63469,18392,26699,3524,3185,7005,5654,6117,29767,24258,14798,31482,46255,37647,42941,17767,13824,15794,8427,9853,8100,4764,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Poultry Meat,2734,Import Quantity,5610,5921,9176,8435,9621,7764,8666,7610,5820,6988,12059,6630,5397,4266,5366,4530,209,7522,501,0,0,0,0,150,0,0,1200,1100,3e3,504,500,557,1300,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Whey,2742,Import Quantity,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12162,0,0,41,4054,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Wool (Clean Eq.),2746,Import Quantity,5610,22e3,2e4,2e4,21e3,23e3,19838,17915,18066,22e3,19702,19664,18676,15902,17713,15428,17929,17663,20893,21e3,26e3,19400,20230,20747,18e3,18900,18800,18400,22100,2e4,17314,11892,7230,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,Animal fats,2946,Import Quantity,5610,72510,77229,96571,67310,42965,41583,30410,40641,29412,28419,35943,38274,26771,22110,23307,11750,22586,27262,21911,26280,20141,14053,14811,15093,8786,6391,4591,12975,10190,13326,15387,18792,,,,,,,,,,,,,,,,,,,,
Czechoslovakia,51,"Fish, Seafood",2960,Import Quantity,5610,135899,166143,315289,395196,456090,426107,469670,474349,507664,609299,665482,594821,300676,310621,326294,401858,225065,246995,266896,349316,353054,357550,268186,307943,316681,322458,346420,361449,470421,298511,241928,196661,,,,,,,,,,,,,,,,,,,,
