"","UCD_region","Subsector","UCD_sector","mode","size.class","variable","unit","UCD_technology","UCD_fuel","Year","Value","ratio","Value_diff"
"3056","China","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.366440624895988,7952.54092093138
"3057","China","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.417607585952263,633.574289693339
"3058","China","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.372398710914233,564.985543095883
"3059","China","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.369013248099368,559.849280560517
"3060","China","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.382083733822821,579.679197417273
"3061","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3062","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3063","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3064","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3065","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.00861796949543,21889.1551073953
"3066","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.727853788477655,15795.9752387347
"3067","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.54619751019058,11853.6476460118
"3068","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.528016400252956,11459.0788920481
"3069","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.34545124574229,2041.25438812223
"3070","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.19979695380738,1820.27465102522
"3071","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.18888964437408,1803.72660194965
"3072","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.23100023309573,1867.61477648329
"3073","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3074","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3075","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3076","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3077","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.92418503932929,41758.9077877311
"3078","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.38855881311382,30134.679487412
"3079","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.04200510938089,22613.7270520244
"3080","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.00732020310476,21860.9908165758
"3081","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.41272389424516,2143.31723833078
"3082","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.25978687838006,1911.28850021866
"3083","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.24833420277616,1893.91304762892
"3084","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.29255032363232,1960.99563498316
"3085","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3086","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3087","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3088","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3089","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.83264495698786,18070.1664694863
"3090","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.600865545458809,13040.0602815129
"3091","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.450902736352222,9785.5483769541
"3092","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.435893674487523,9459.81981261248
"3093","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.27817881277881,1939.19186491977
"3094","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.13980722144048,1729.26109343722
"3095","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.12944527643044,1713.54044522485
"3096","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.16945033976365,1774.23421717268
"3097","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3098","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3099","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3100","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3101","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.06912601478604,23202.3083811507
"3102","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.771518497346744,16743.5922890564
"3103","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.578964469221425,12564.7603470701
"3104","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.559692655512095,12146.5210015076
"3105","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.730648818854869,1108.50550132049
"3106","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.651551091084977,988.502205465857
"3107","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.645627864376061,979.51576872229
"3108","Eastern Europe","Light Duty Cars","Passenger","LDV_4W","Van","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.668496067150501,1014.21031407242
"3109","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3110","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3111","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3112","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3113","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.15925888947392,25158.3834601078
"3114","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.836561512930504,18155.1640633307
"3115","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.627774180360584,13624.0348892505
"3116","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.606877652682977,13170.5357950693
"3117","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.34545124574229,2041.25438812223
"3118","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.19979695380738,1820.27465102522
"3119","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.18888964437408,1803.72660194965
"3120","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.23100023309573,1867.61477648329
"3121","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3122","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3123","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3124","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3125","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,2.44608812284716,53085.3147045793
"3126","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.76518222063321,38308.2084484235
"3127","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.32463160761873,28747.3231652116
"3128","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.28053899929365,27790.419786621
"3129","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.41272389424516,2143.31723833078
"3130","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.25978687838006,1911.28850021866
"3131","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.24833420277616,1893.91304762892
"3132","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Large Car and SUV","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.29255032363232,1960.99563498316
"3133","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3134","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3135","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3136","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3137","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.60287545081979,34785.8063428934
"3138","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.15669064464581,25102.6470850912
"3139","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.868006130032902,18837.5791321316
"3140","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.839113074714592,18210.5383808099
"3141","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.37908767776343,2092.28597672955
"3142","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.22979201219661,1865.78172142466
"3143","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.21861201880434,1848.81996926652
"3144","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Midsize Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.26177537696628,1914.30535532785
"3145","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3146","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3147","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3148","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3149","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.97620980769104,21185.8290692554
"3150","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.704466932343491,15288.4307205152
"3151","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.528647498369686,11472.775063426
"3152","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.511050570322988,11090.8842989569
"3153","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.27817881277881,1939.19186491977
"3154","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.13980722144048,1729.26109343722
"3155","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.12944527643044,1713.54044522485
"3156","Former Soviet Union","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,1.16945033976365,1774.23421717268
"3157","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3158","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3159","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3160","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3161","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.96773971744702,21002.0100964309
"3162","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.69835462078519,15155.7805597895
"3163","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.524060685183433,11373.2314618652
"3164","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.50661643698834,10994.6541749016
"3165","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.511734934819808,776.379809050665
"3166","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.45633613101669,692.331389074325
"3167","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.452187596241036,686.03743019482
"3168","India","Light Duty Cars","Passenger","LDV_4W","Compact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.468204125597185,710.336943784916
"3169","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3170","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3171","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3172","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3173","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.354272062030165,7688.45722615314
"3174","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.255655035205691,5548.25800139516
"3175","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.19184916793398,4163.53497670918
"3176","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.185463143192798,4024.94465777075
"3177","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.204482443561547,310.230999848444
"3178","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.182345821648022,276.646374049346
"3179","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.180688122572964,274.131392163635
"3180","India","Light Duty Cars","Passenger","LDV_4W","Mini Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.187088113734939,283.841153171079
"3181","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3182","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3183","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3184","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3185","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.40132545020755,30411.7426649442
"3186","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,1.01124515790053,21946.1706833961
"3187","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.758860634074322,16468.8897347911
"3188","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.733600671591838,15920.694825015
"3189","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.558875125740297,847.898655889504
"3190","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.498373074122047,756.107831995313
"3191","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.493842383061844,749.234083847893
"3192","India","Light Duty Cars","Passenger","LDV_4W","Multipurpose Vehicle","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.511334329084628,775.772029157168
"3193","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3194","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3195","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3196","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
"3197","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.650078602060702,14108.088278086
"3198","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.469119317351488,10180.8869283967
"3199","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.352037465732795,7639.96173387073
"3200","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Capital costs (purchase)","2005$/veh","BEV","Electricity","X2065",21702.1268402996,0.34031930197841,7385.65265773767
"3201","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.34085314373913,517.126114799426
"3202","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.30395346159738,461.143678921114
"3203","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.301190231995534,456.951438906467
"3204","India","Light Duty Cars","Passenger","LDV_4W","Subcompact Car","Operating costs (maintenance)","2005$/veh","BEV","Electricity","X2065",1517.15225251144,0.311858419784503,473.136704040716
"3205","Japan","Light Duty Cars","Passenger","LDV_4W","Compact Car","Capital costs (infrastructure)","2005$/veh","BEV","Electricity","X2065",1735.4230313639,1,1735.4230313639
