base load generation,wind,wind_base_storage,2005,916,60,8.63,3.909,0.13,0.40,0.40,,,,,
base load generation,wind,wind_base_storage,2020,748,60,8.63,3.127,0.13,0.45,0.45,,,,,
base load generation,wind,wind_base_storage,2035,619,60,8.36,3.019,0.13,0.47,0.47,,,,,
base load generation,wind,wind_base_storage,2050,555,60,8.11,2.918,0.13,0.49,0.49,,,,,
base load generation,wind,wind_base_storage,2065,506,60,7.88,2.825,0.13,0.51,0.51,,,,,
base load generation,wind,wind_base_storage,2080,469,60,7.66,2.738,0.13,0.52,0.52,,,,,
base load generation,wind,wind_base_storage,2095,443,60,7.46,2.658,0.13,0.52,0.52,,,,,
base load generation,solar,pv_base_storage,1975,3552,-1,17.42,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,1990,3552,-1,17.42,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2005,3552,-1,17.42,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2020,1850,30,14.13,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2035,1112,30,11.06,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2050,790,30,9.70,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2065,638,30,8.91,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2080,563,30,8.30,0,0.13,0.50,0.50,,,,,
base load generation,solar,pv_base_storage,2095,529,30,7.46,0,0.13,0.50,0.50,,,,,
base load generation,solar,csp_base_storage,1975,1804,-1,16.62,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,1990,1804,-1,16.62,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2005,1804,-1,16.62,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2020,1333,30,12.28,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2035,1146,30,10.56,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2050,1063,30,9.79,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2065,986,30,9.08,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2080,915,30,8.43,0,0.13,0.73,0.73,,,,,
base load generation,solar,csp_base_storage,2095,848,30,7.82,0,0.13,0.73,0.73,,,,,
,,,,,,,,,,,,,,,
non-energy costs: intermittent technologies,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,
,,,,,,,,,,,,capacity-limit-backup-calculator,,,
supplysector,subsector,intermittent-electricity-technology,period,capital-cost,lifetime,fixed-om,variable-om,fcr,capacity factor,capacity factor (OM),capacity-limit,trial-market-name,electricity-sector,backup-capital-cost,backup-capacity-factor
base load generation,wind,wind_base,1975,380,-1,3.75,2.280,0.13,0.40,0.40,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,1990,380,-1,3.75,2.280,0.13,0.40,0.40,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2005,380,60,3.75,2.280,0.13,0.40,0.40,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2020,353,60,3.75,1.498,0.13,0.45,0.45,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2035,327,60,3.47,1.390,0.13,0.47,0.47,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2050,303,60,3.22,1.289,0.13,0.49,0.49,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2065,281,60,2.99,1.196,0.13,0.51,0.51,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2080,261,60,2.77,1.109,0.13,0.52,0.52,0.25,renewable,electricity,30,0.05
base load generation,wind,wind_base,2095,242,60,2.57,1.029,0.13,0.52,0.52,0.25,renewable,electricity,30,0.05
,,,,,,,,,,,,,,,
PEAK GENERATION,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
solar,tech specifications,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,
,,,,,phased-shutdown-decider,,,,,,,,,,
supplysector,subsector,intermittent-electricity-technology,period,sharewt,shutdown-rate,minicam-energy-input,efficiency,,,,,,,,
peak generation,solar,pv_peak,1975,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,1990,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2005,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2020,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2035,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2050,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2065,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2080,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,2095,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,pv_peak,1975,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,1990,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2005,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2020,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2035,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2050,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2065,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2080,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,pv_peak,2095,0,0.0075,backup_electricity,1,,,,,,,,
peak generation,solar,csp_peak,1975,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,1990,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2005,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2020,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2035,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2050,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2065,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2080,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,2095,0,0.0075,global solar resource,1,,,,,,,,
peak generation,solar,csp_peak,1975,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,1990,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2005,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2020,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2035,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2050,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2065,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2080,0,0.0075,csp_backup,1,,,,,,,,
peak generation,solar,csp_peak,2095,0,0.0075,csp_backup,1,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
non-energy costs: new technologies,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,
,,,,,,,,,,,,capacity-limit-backup-calculator,,,
supplysector,subsector,technology,period,capital-cost,lifetime,fixed-om,variable-om,fcr,capacity factor,capacity factor (OM),capacity-limit,trial-market-name,electricity-sector,backup-capital-cost,backup-capacity-factor
peak generation,solar,pv_peak,1975,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,1990,3016,-1,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2005,3016,30,8.93,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2020,1454,30,7.86,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2035,819,30,6.43,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2050,539,30,5.71,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2065,413,30,5.36,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2080,355,30,5.00,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,pv_peak,2095,329,30,4.29,0,0.13,0.25,0.25,0.25,renewable,electricity,30,0.05
peak generation,solar,csp_peak,1975,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,1990,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2005,1073,-1,16.62,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2020,792,30,12.28,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2035,682,30,10.56,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2050,632,30,9.79,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2065,586,30,9.08,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2080,544,30,8.43,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
peak generation,solar,csp_peak,2095,505,30,7.82,0,0.13,0.31,0.31,0.25,renewable,electricity,0,0.05
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
storage,tech specifications,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,
,,,,,phased-shutdown-decider,,,,,,,,,,
supplysector,subsector,technology,period,sharewt,shutdown-rate,minicam-energy-input,efficiency,,,,,,,,
peak generation,grid_storage,battery,1975,0,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,1990,0,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2005,0,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2020,0.333,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2035,1,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2050,1,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2065,1,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2080,1,0.0075,off peak electricity,0.89,,,,,,,,
peak generation,grid_storage,battery,2095,1,0.0075,off peak electricity,0.89,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
non-energy costs: new technologies,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,capital-cost,lifetime,fixed-om,variable-om,fcr,capacity factor,capacity factor (OM),,,,,
peak generation,grid_storage,battery,1975,546,-1,10.92,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,1990,546,-1,10.92,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2005,546,-1,10.92,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2020,403,15,8.06,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2035,298,15,5.96,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2050,256,15,5.12,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2065,229,15,4.57,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2080,212,15,4.24,0.00,0.15,0.06,0.06,,,,,
peak generation,grid_storage,battery,2095,204,15,4.09,0.00,0.15,0.06,0.06,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
INTERMEDIATE GENERATION,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
solar,tech specifications,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,
,,,,,phased-shutdown-decider,,,,,,,,,,
supplysector,subsector,intermittent-electricity-technology,period,sharewt,shutdown-rate,minicam-energy-input,efficiency,,,,,,,,
intermediate generation,solar,pv_int,1975,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,1990,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2005,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2020,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2035,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2050,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2065,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2080,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,2095,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,pv_int,1975,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,1990,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2005,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2020,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2035,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2050,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2065,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2080,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,pv_int,2095,0,0.0075,backup_electricity,1,,,,,,,,
intermediate generation,solar,csp_int,1975,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,1990,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2005,0,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2020,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2035,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2050,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2065,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2080,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,2095,1,0.0075,global solar resource,1,,,,,,,,
intermediate generation,solar,csp_int,1975,0,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,1990,0,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2005,0,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2020,1,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2035,1,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2050,1,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2065,1,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2080,1,0.0075,csp_backup,1,,,,,,,,
intermediate generation,solar,csp_int,2095,1,0.0075,csp_backup,1,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
non-energy costs: new technologies,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,
