trn_passenger,air,air,1990,NOx,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NOx
trn_passenger,rail,rail ICE,1990,NOx,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NOx
trn_shipping_intl,international ship,international ship ICE,1990,NOx,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NOx
trn_pass_road,LDV,LDV ICE,1990,NOx,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NOx
trn_pass_road,bus,bus ICE,1990,NOx,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NOx
trn_freight,air,air,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_freight,rail,rail ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_freight,road,truck ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_freight,domestic ship,domestic ship ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_passenger,air,air,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_passenger,rail,rail ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_shipping_intl,international ship,international ship ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_pass_road,LDV,LDV ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_pass_road,bus,bus ICE,1990,CO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,CO
trn_freight,air,air,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_freight,rail,rail coal,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_freight,rail,rail ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_freight,road,truck ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_freight,domestic ship,domestic ship ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_passenger,air,air,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_passenger,rail,rail coal,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_passenger,rail,rail ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_shipping_intl,international ship,international ship ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_pass_road,LDV,LDV ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_pass_road,bus,bus ICE,1990,BC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,BC
trn_freight,air,air,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_freight,rail,rail coal,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_freight,rail,rail ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_freight,road,truck ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_freight,domestic ship,domestic ship ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_passenger,air,air,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_passenger,rail,rail coal,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_passenger,rail,rail ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_shipping_intl,international ship,international ship ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_pass_road,LDV,LDV ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_pass_road,bus,bus ICE,1990,OC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,OC
trn_freight,air,air,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_freight,rail,rail coal,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_freight,rail,rail ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_freight,road,truck ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_freight,domestic ship,domestic ship ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_passenger,air,air,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_passenger,rail,rail coal,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_passenger,rail,rail ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_shipping_intl,international ship,international ship ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_pass_road,LDV,LDV ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_pass_road,LDV,LDV gas,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_pass_road,bus,bus ICE,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_pass_road,bus,bus gas,1990,NMVOC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,NMVOC
trn_freight,road,truck ICE,1990,NH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NH3
trn_pass_road,LDV,LDV ICE,1990,NH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NH3
trn_pass_road,bus,bus ICE,1990,NH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NH3
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130411,,,,,,,,,,,,,,,,,,,,
,,,,,techDiff,,,,,,,,,,,,,,,
supplysector,tranSubsector,tranTechnology,period,generic-ghg,USA,Canada,Western Europe,Eastern Europe,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,rail,rail coal,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,rail,rail ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,road,truck ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,domestic ship,domestic ship ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,air,air,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,rail,rail coal,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,rail,rail ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_shipping_intl,international ship,international ship ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV gas,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,bus,bus ICE,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,bus,bus gas,1990,SO2_1,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130412,,,,,,,,,,,,,,,,,,,,
,,,,,techDiff,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Japan,China,Southeast Asia,Korea,India,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_freight,rail,rail coal,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_freight,rail,rail ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_freight,road,truck ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_freight,domestic ship,domestic ship ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_passenger,air,air,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_passenger,rail,rail coal,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_passenger,rail,rail ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_shipping_intl,international ship,international ship ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV gas,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_pass_road,bus,bus ICE,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
trn_pass_road,bus,bus gas,1990,SO2_2,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,SO2,
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130413,,,,,,,,,,,,,,,,,,,,
,,,,,techDiff,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Australia_NZ,Middle East,Africa,Latin America,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,rail,rail coal,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,rail,rail ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,road,truck ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_freight,domestic ship,domestic ship ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,air,air,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,rail,rail coal,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_passenger,rail,rail ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_shipping_intl,international ship,international ship ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV gas,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,bus,bus ICE,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
trn_pass_road,bus,bus gas,1990,SO2_3,0.5,0.5,0.5,0.5,,,,,,,,,,,SO2,
,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
130414,,,,,,,,,,,,,,,,,,,,
,,,,,techDiff,,,,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,Former Soviet Union,,,,,,,,,,,,,,ghg,
trn_freight,air,air,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_freight,rail,rail coal,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_freight,rail,rail ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_freight,road,truck ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_freight,domestic ship,domestic ship ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_passenger,air,air,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_passenger,rail,rail coal,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_passenger,rail,rail ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_shipping_intl,international ship,international ship ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_pass_road,LDV,LDV gas,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_pass_road,bus,bus ICE,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
trn_pass_road,bus,bus gas,1990,SO2_4,0.5,,,,,,,,,,,,,,SO2,
,,,,,,,,,,,,,,,,,,,,
Final emissions coefficient,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
13050,,,,,,,,,,,,,,,,,,,,
,,,,,final-emiss-coef,,,,,,,,,,,,,,,
supplysector,tranSubsector,tranTechnology,period,generic-ghg,USA,Canada,Western Europe,Japan,Australia_NZ,Former Soviet Union,China,Middle East,Africa,Latin America,Southeast Asia,Eastern Europe,Korea,India,,lookup
trn_freight,air,air,1990,CH4,0.000518597,0.000518614,0.000495968,0.000536726,0.000544935,0.000482902,0.000772636,0.000415784,0.000342784,0.000439067,0.000269734,0.000401548,0.0008109,0.00070141,,CH4trn_airrefined liquids
trn_freight,rail,rail ICE,1990,CH4,0.000328426,0.001821896,0.001147822,0.000483705,0.003994526,0.006942646,0.007293317,-1,0.000550936,0.003684915,0.000937492,0.000724588,0.002482511,0.001028995,,CH4trn_railrefined liquids
trn_freight,road,truck ICE,1990,CH4,0.003096255,0.008634378,0.005870659,0.001768439,0.010578216,0.0062874,0.025643145,0.006258442,0.006098892,0.007647032,0.010221013,0.005928252,0.009190492,0.010341436,,CH4trn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,CH4,0.000328426,0.001821896,0.001147822,0.000483705,0.003994526,0.006942646,0.007293317,-1,0.000550936,0.003684915,0.000937492,0.000724588,0.002482511,0.001028995,,CH4trn_domestic shiprefined liquids
trn_passenger,air,air,1990,CH4,0.000518597,0.000518614,0.000495968,0.000536726,0.000544935,0.000482902,0.000772636,0.000415784,0.000342784,0.000439067,0.000269734,0.000401548,0.0008109,0.00070141,,CH4trn_airrefined liquids
trn_passenger,rail,rail ICE,1990,CH4,0.000328426,0.001821896,0.001147822,0.000483705,0.003994526,0.006942646,0.007293317,-1,0.000550936,0.003684915,0.000937492,0.000724588,0.002482511,0.001028995,,CH4trn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,CH4,0.052170728,0.052170728,0.052170728,0.052170728,0.052170728,0.049650274,0.049601837,0.049910914,0.049532106,0.050045166,0.049614004,0.050099936,0.052058317,0.049505524,,CH4trn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,CH4,0.003096255,0.008634378,0.005870659,0.001768439,0.010578216,0.0062874,0.025643145,0.006258442,0.006098892,0.007647032,0.010221013,0.005928252,0.009190492,0.010341436,,CH4trn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,CH4,0.003096255,0.008634378,0.005870659,0.001768439,0.010578216,0.0062874,0.025643145,0.006258442,0.006098892,0.007647032,0.010221013,0.005928252,0.009190492,0.010341436,,CH4trn_roadrefined liquids
trn_freight,air,air,1990,N2O,0.002050438,0.002053127,0.001580472,0.002103847,0.001805916,0.001502552,0.002342807,0.001283547,0.001321415,0.001423054,0.000824615,0.001453355,0.002407924,0.002233833,,N2Otrn_airrefined liquids
trn_freight,rail,rail ICE,1990,N2O,0.000709235,0.000775511,0.000538795,0.000575448,0.001532645,0.002061786,0.000612019,-1,0.000286651,0.002382162,0.000305743,0.000721579,0.000491507,0.000629768,,N2Otrn_railrefined liquids
trn_freight,road,truck ICE,1990,N2O,0.002713696,0.002764095,0.001176523,0.002558791,0.002922949,0.000203382,0.000532564,0.000388534,0.000399731,0.000627887,0.000292417,0.000593185,0.000427698,0.000729522,,N2Otrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,N2O,0.000709235,0.000775511,0.000538795,0.000575448,0.001532645,0.002061786,0.000612019,-1,0.000286651,0.002382162,0.000305743,0.000721579,0.000491507,0.000629768,,N2Otrn_domestic shiprefined liquids
trn_passenger,air,air,1990,N2O,0.002050438,0.002053127,0.001580472,0.002103847,0.001805916,0.001502552,0.002342807,0.001283547,0.001321415,0.001423054,0.000824615,0.001453355,0.002407924,0.002233833,,N2Otrn_airrefined liquids
trn_passenger,rail,rail ICE,1990,N2O,0.000709235,0.000775511,0.000538795,0.000575448,0.001532645,0.002061786,0.000612019,-1,0.000286651,0.002382162,0.000305743,0.000721579,0.000491507,0.000629768,,N2Otrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,N2O,0.000553076,0.00043583,0.000373653,0.000684621,0.000547094,0.011397716,0.000508594,0.000482948,0.000388557,0.000379471,0.000189843,0.000455969,0.00052273,0.003933846,,N2Otrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,N2O,0.002713696,0.002764095,0.001176523,0.002558791,0.002922949,0.000203382,0.000532564,0.000388534,0.000399731,0.000627887,0.000292417,0.000593185,0.000427698,0.000729522,,N2Otrn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,N2O,0.002713696,0.002764095,0.001176523,0.002558791,0.002922949,0.000203382,0.000532564,0.000388534,0.000399731,0.000627887,0.000292417,0.000593185,0.000427698,0.000729522,,N2Otrn_roadrefined liquids
trn_freight,air,air,1990,NOx,0.234757464,0.237778663,0.232386502,0.224526957,0.240661826,0.221035537,0.219421041,0.222599496,0.220390471,0.22345934,0.220832333,0.243730424,0.231000587,0.220252783,,NOxtrn_airrefined liquids
trn_freight,rail,rail ICE,1990,NOx,0.32400544,0.32549539,0.323159517,0.336019245,0.358844581,0.350531955,0.125097302,-1,0.080075548,0.318401406,0.409142091,0.27036573,0.291389794,0.142020012,,NOxtrn_railrefined liquids
trn_freight,road,truck ICE,1990,NOx,0.063336265,0.059673335,0.06138405,0.060057944,0.058278461,0.061696066,0.042062778,0.065858352,0.076764209,0.067717766,0.071334119,0.069543836,0.060191282,0.02751134,,NOxtrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,NOx,0.125571682,0.123950173,0.139994668,0.156146246,0.148415007,0.134132499,0.062817729,-1,0.03435021,0.136915136,0.160710373,0.139609616,0.116075189,0.085275793,,NOxtrn_domestic shiprefined liquids
trn_passenger,air,air,1990,NOx,0.234757464,0.237778663,0.232386502,0.224526957,0.240661826,0.221035537,0.219421041,0.222599496,0.220390471,0.22345934,0.220832333,0.243730424,0.231000587,0.220252783,,NOxtrn_airrefined liquids
trn_passenger,rail,rail ICE,1990,NOx,0.32400544,0.32549539,0.323159517,0.336019245,0.358844581,0.350531955,0.125097302,-1,0.080075548,0.318401406,0.409142091,0.27036573,0.291389794,0.142020012,,NOxtrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,NOx,0.737884565,0.775272322,0.710375831,0.629089361,0.813650185,0.597175067,0.524914395,0.61118425,0.591526674,0.61908225,0.536187994,0.857737633,0.694984512,0.531517929,,NOxtrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,NOx,0.063336265,0.059673335,0.06138405,0.060057944,0.058278461,0.061696066,0.042062778,0.065858352,0.076764209,0.067717766,0.071334119,0.069543836,0.060191282,0.02751134,,NOxtrn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,NOx,0.063336265,0.059673335,0.06138405,0.060057944,0.058278461,0.061696066,0.042062778,0.065858352,0.076764209,0.067717766,0.071334119,0.069543836,0.060191282,0.02751134,,NOxtrn_roadrefined liquids
trn_freight,air,air,1990,CO,0.048048568,0.05053225,0.044289459,0.041948995,0.053113337,0.039266974,0.059541131,0.039357451,0.03505313,0.039560476,0.021091725,0.041122595,0.070956556,0.059524259,,COtrn_airrefined liquids
trn_freight,rail,rail ICE,1990,CO,1.668337412,0.085729265,0.631774566,0.0245421,0.241645349,8.700531318,0.365506929,-1,0.230906852,0.281880437,0.034080699,0.045274537,0.072551599,0.084962009,,COtrn_railrefined liquids
trn_freight,road,truck ICE,1990,CO,0.253092963,0.376981666,0.108353406,0.080483366,0.232723466,0.151169654,0.268976469,0.259936852,0.250296565,0.203979333,0.190449216,0.138331414,0.092310211,0.298087324,,COtrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,CO,1.668337412,0.085729265,0.631774566,0.0245421,0.241645349,8.700531318,0.365506929,-1,0.230906852,0.281880437,0.034080699,0.045274537,0.072551599,0.084962009,,COtrn_domestic shiprefined liquids
trn_passenger,air,air,1990,CO,0.048048568,0.05053225,0.044289459,0.041948995,0.053113337,0.039266974,0.059541131,0.039357451,0.03505313,0.039560476,0.021091725,0.041122595,0.070956556,0.059524259,,COtrn_airrefined liquids
trn_passenger,rail,rail ICE,1990,CO,1.668337412,0.085729265,0.631774566,0.0245421,0.241645349,8.700531318,0.365506929,-1,0.230906852,0.281880437,0.034080699,0.045274537,0.072551599,0.084962009,,COtrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,CO,0.048988701,0.051470902,0.047162376,0.041765707,0.054018837,0.039646894,0.038717489,0.040576974,0.039271893,0.041101328,0.039528231,0.038810621,0.046140535,0.039192486,,COtrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,CO,0.253092963,0.376981666,0.108353406,0.080483366,0.232723466,0.151169654,0.268976469,0.259936852,0.250296565,0.203979333,0.190449216,0.138331414,0.092310211,0.298087324,,COtrn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,CO,0.253092963,0.376981666,0.108353406,0.080483366,0.232723466,0.151169654,0.268976469,0.259936852,0.250296565,0.203979333,0.190449216,0.138331414,0.092310211,0.298087324,,COtrn_roadrefined liquids
trn_freight,air,air,1990,BC,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,,BCtrn_airrefined liquids
trn_freight,rail,rail coal,1990,BC,-1,-1,0.190813808,-1,-1,7.769443573,0.036442409,-1,0.256531445,0.121157611,-1,3.940171531,-1,-1,,BCtrn_railcoal
trn_freight,rail,rail ICE,1990,BC,0.013393312,0.013061532,0.012750834,0.007169488,0.007328845,0.012636592,0.002594106,-1,0.004996927,0.014066514,0.015285083,0.012297285,0.011796846,0.007668348,,BCtrn_railrefined liquids
trn_freight,road,truck ICE,1990,BC,0.00798986,0.007323324,0.008557814,0.009180038,0.007782878,0.008832651,0.008711936,0.009247682,0.009198187,0.010124232,0.010501065,0.010517219,0.009797369,0.009387106,,BCtrn_roadrefined liquids
trn_freight,domestic ship,domestic ship ICE,1990,BC,0.0037355,0.024907834,0.029585247,0.010672102,0.027983374,0.046659077,0.007852804,-1,0.002000526,0.022240993,0.017040906,0.061221914,0.010434883,0.01816498,,BCtrn_domestic shiprefined liquids
trn_passenger,air,air,1990,BC,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,0.000527651,,BCtrn_airrefined liquids
trn_passenger,rail,rail coal,1990,BC,-1,-1,0.190813808,-1,-1,7.769443573,0.036442409,-1,0.256531445,0.121157611,-1,3.940171531,-1,-1,,BCtrn_railcoal
trn_passenger,rail,rail ICE,1990,BC,0.013393312,0.013061532,0.012750834,0.007169488,0.007328845,0.012636592,0.002594106,-1,0.004996927,0.014066514,0.015285083,0.012297285,0.011796846,0.007668348,,BCtrn_railrefined liquids
trn_shipping_intl,international ship,international ship ICE,1990,BC,0.012296659,0.012642602,0.012032282,0.011197842,0.012982604,0.011423972,0.01090937,0.011999842,0.011173343,0.012298642,0.011345883,0.013355546,0.011880545,0.011118797,,BCtrn_international shiprefined liquids
trn_pass_road,LDV,LDV ICE,1990,BC,0.00798986,0.007323324,0.008557814,0.009180038,0.007782878,0.008832651,0.008711936,0.009247682,0.009198187,0.010124232,0.010501065,0.010517219,0.009797369,0.009387106,,BCtrn_roadrefined liquids
trn_pass_road,bus,bus ICE,1990,BC,0.00798986,0.007323324,0.008557814,0.009180038,0.007782878,0.008832651,0.008711936,0.009247682,0.009198187,0.010124232,0.010501065,0.010517219,0.009797369,0.009387106,,BCtrn_roadrefined liquids
trn_freight,air,air,1990,OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OCtrn_airrefined liquids
trn_freight,rail,rail coal,1990,OC,-1,-1,0.022678514,-1,-1,1.812319105,0.018234278,-1,0.096464848,0,-1,1.290625068,-1,-1,,OCtrn_railcoal
