filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1990_PM2_5.nc;1990;grassfire;1.106;0.0972;0;0.002586;0;0;5.97E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01303;3.665;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;PM2;5;
RETRO_FIRES_V2_1990_PM2_5.nc;1990;woodedfire;0.5141;1.944;0;0.00792;0;0;0.2022;0;0;0;0;0;0.0007584;0;0;0;0.0003747;0;0;0.128;0.07218;16.92;m^2;RETRO;FIRES;V2;1994;PM2;5;
RETRO_FIRES_V2_1991_PM2_5.nc;1991;forestfire;0.3687;3.139;0.6705;0.3884;0.002758;0.0005087;0.1074;7.793;0;0.01049;0;0;2.08;0.0009906;0;0.03623;0.1377;0.0009851;0.0004142;0.5613;1.368;21.74;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1991_PM2_5.nc;1991;grassfire;1.52;0.08039;0;0.001151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0262;3.195;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;PM2;5;
RETRO_FIRES_V2_1991_PM2_5.nc;1991;woodedfire;0.7311;1.608;0;0.01181;0;0;0.2461;0;0;0;0;0;0;0;0;0;2.53E-05;0;0;0.06018;0.1119;12.49;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;PM2;5;
RETRO_FIRES_V2_1992_PM2_5.nc;1992;forestfire;0.2506;3.024;0.4204;0.2057;0.003082;0.002541;0.07021;6.302;0;0.01179;0.0007443;0;1.239;0.01587;0;0.0152;0.409;0.001525;0.0004172;0.141;1.113;18.81;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;PM2;5;
RETRO_FIRES_V2_1992_PM2_5.nc;1992;grassfire;1.117;0.09868;0;0.001869;0;0;1.11E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03412;4.059;m^2;RETRO;FIRES;V2;1995;PM2;5;
RETRO_FIRES_V2_1992_PM2_5.nc;1992;woodedfire;0.5145;2.225;0;0.006222;0;0;0.1552;0;0;0;0;0;0.001773;0;0;0;9.77E-05;0;0;0.0302;0.1176;19.05;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1993_PM2_5.nc;1993;forestfire;0.1972;3.029;1.118;0.2278;0.003887;0.001046;0.1293;2.742;0;0.02132;0;0;1.919;0.002032;0;0.01286;0.3311;0.001738;0.0003567;0.2386;1.41;16.71;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;PM2;5;
RETRO_FIRES_V2_1993_PM2_5.nc;1993;grassfire;0.8783;0.1211;0;0.003621;0;0;1.28E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0236;2.538;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;PM2;5;
RETRO_FIRES_V2_1993_PM2_5.nc;1993;woodedfire;0.3958;2.71;0;0.006673;0;0;0.2226;0;0;0;0;0;0.001888;0;0;0;7.72E-05;0;0;0.03888;0.118;13.76;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;PM2;5;
RETRO_FIRES_V2_1994_PM2_5.nc;1994;forestfire;0.4294;2.949;3.523;0.3873;0.004547;0.0006337;0.07246;6.766;0;0.01508;0;0;1.678;0.00121;0;0.05987;0.1321;0.00273;0.0007051;0.2107;0.9378;22.22;m^2;RETRO;FIRES;V2;1996;PM2;5;
RETRO_FIRES_V2_1994_PM2_5.nc;1994;grassfire;1.822;0.03828;0;0.001715;0;0;1.32E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01168;3.569;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1994_PM2_5.nc;1994;woodedfire;0.8561;0.8466;0;0.006078;0;0;0.1925;0;0;0;0;0;0.01657;0;0;0;4.73E-05;0;0;0.04598;0.04945;10.9;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;PM2;5;
RETRO_FIRES_V2_1995_PM2_5.nc;1995;forestfire;0.1938;2.871;3.286;0.2146;0.002772;0.0005255;0.1408;1.538;0;0.005524;0;0;1.707;0.003991;0;0.02333;0.2488;0.0005967;0.0005245;0.1126;0.7996;15.7;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;PM2;5;
RETRO_FIRES_V2_1995_PM2_5.nc;1995;grassfire;0.8702;0.06256;0;0.001157;0;0;5.34E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006257;2.905;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;PM2;5;
RETRO_FIRES_V2_1995_PM2_5.nc;1995;woodedfire;0.3899;1.279;0;0.005137;0;0;0.2244;0;0;0;0;0;0.002729;0;0;0;8.54E-05;0;0;0.02663;0.02637;12.72;m^2;RETRO;FIRES;V2;1997;PM2;5;
RETRO_FIRES_V2_1996_PM2_5.nc;1996;forestfire;0.1978;2.792;0.5996;1.104;0.002059;0.001363;0.07582;1.389;0;0.006594;0.001101;0;1.907;0.005967;0;0.009773;0.0959;0.001939;0.0005614;0.295;4.509;17.62;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1996_PM2_5.nc;1996;grassfire;0.8889;0.07669;0;0.003736;0;0;1.13E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02701;2.699;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;PM2;5;
RETRO_FIRES_V2_1996_PM2_5.nc;1996;woodedfire;0.3894;1.479;0;0.01264;0;0;0.2169;0;0;0;0;0;0.03633;0;0;0;9.91E-05;0;0;0.05547;0.124;12.21;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;PM2;5;
RETRO_FIRES_V2_1997_PM2_5.nc;1997;forestfire;0.2554;2.749;0.2024;0.9061;0.004087;0.0007631;0.09303;21.9;0;0.0121;0;0;1.184;0.00125;0;0.01384;0.07447;0.0008058;0.0004338;0.5967;1.008;34.9;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;PM2;5;
RETRO_FIRES_V2_1997_PM2_5.nc;1997;grassfire;1.13;0.07425;0;0.006334;0;0;5.29E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009348;2.847;m^2;RETRO;FIRES;V2;1998;PM2;5;
RETRO_FIRES_V2_1997_PM2_5.nc;1997;woodedfire;0.5093;1.554;0;0.007576;0;0;0.2341;0;0;0;0;0;0.01304;0;0;0;4.73E-05;0;0;0.06561;0.06369;12.04;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1998_PM2_5.nc;1998;forestfire;0.2669;2.674;2.322;2.76;0.004184;0.0005655;0.1936;4.801;0;0.01678;0.005394;0;2.55;0.02682;0;0.02095;0.3677;0.0008943;0.0002783;0.125;5.454;28.7;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;PM2;5;
RETRO_FIRES_V2_1998_PM2_5.nc;1998;grassfire;1.172;0.124;0;0.02549;0;0;1.45E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02002;3.26;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;PM2;5;
RETRO_FIRES_V2_1998_PM2_5.nc;1998;woodedfire;0.5338;2.485;0;0.0143;0;0;0.2253;0;0;0;0;0;0.003849;0;0;0;0.000119;0;0;0.02701;0.1949;15.96;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;PM2;5;
RETRO_FIRES_V2_1999_PM2_5.nc;1999;forestfire;0.2702;2.606;0.7476;0.9978;0.002935;0.0003079;0.1964;1.374;0;0.01001;0.00959;0.00301;1.468;0.02057;0;0.01213;0.2835;0.0007431;0.0003433;0.2069;1.176;14.67;m^2;RETRO;FIRES;V2;1999;PM2;5;
RETRO_FIRES_V2_1999_PM2_5.nc;1999;grassfire;1.161;0.03829;0;0.001535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01393;3.276;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1999_PM2_5.nc;1999;woodedfire;0.5354;0.831;0;0.008852;0;0;0.2376;0;0;0;0;0;0.01415;0;0;0;0;0;0;0.05757;0.05531;12.3;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;PM2;5;
RETRO_FIRES_V2_2000_PM2_5.nc;2000;forestfire;0.2895;2.518;0.2337;0.5381;0.003811;0.0003119;0.2307;1.12;0;0.01572;0;0;1.169;0.03434;0;0.02844;0.4166;0.003461;0.0003982;0.5904;2.32;15.38;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;PM2;5;
RETRO_FIRES_V2_2000_PM2_5.nc;2000;grassfire;1.273;0.06417;0;0.003572;0;0;3.45E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01637;3.348;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;PM2;5;
RETRO_FIRES_V2_2000_PM2_5.nc;2000;woodedfire;0.5917;1.34;0;0.01103;0;0;0.2433;0;0;0;0;0;0.003186;0;0;0;0.0002087;0;0;0.1194;0.08291;13.12;m^2;RETRO;FIRES;V2;2000;PM2;5;
