RETRO_FIRES_V2_1991_CO2.nc;1991;forestfire;45.28;534.3;73.51;44.48;0.3329;0.06141;15.57;1181;0;1.266;0;0;279.4;0.1196;0;4.374;22.59;0.1189;0.04999;42.43;144.4;3228;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1991_CO2.nc;1991;grassfire;516.2;26.49;0;0.2598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.301;1082;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1991_CO2.nc;1991;woodedfire;248;534;0;1.811;0;0;83.54;0;0;0;0;0;0;0;0;0;0.008592;0;0;7.45;29.51;4196;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;CO2
RETRO_FIRES_V2_1992_CO2.nc;1992;forestfire;30.73;513.3;38.41;21.21;0.372;0.3067;10.15;1058;0;1.423;0.08984;0;167.7;1.915;0;1.835;69.39;0.1841;0.05036;14.85;119.4;2967;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;CO2
RETRO_FIRES_V2_1992_CO2.nc;1992;grassfire;379.3;32.75;0;0.3313;0;0;0.003771;0;0;0;0;0;0;0;0;0;0;0;0;0;7.365;1372;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;CO2
RETRO_FIRES_V2_1992_CO2.nc;1992;woodedfire;173.9;725;0;1.609;0;0;52.68;0;0;0;0;0;0.6021;0;0;0;0.03318;0;0;8.867;28.8;6418;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;CO2
RETRO_FIRES_V2_1993_CO2.nc;1993;forestfire;24.21;513.4;97.13;24.47;0.4692;0.1263;18.15;383.2;0;2.573;0;0;258.4;0.2453;0;1.553;55.48;0.2097;0.04306;21.1;146.6;2382;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;CO2
RETRO_FIRES_V2_1993_CO2.nc;1993;grassfire;298.2;40.26;0;0.7012;0;0;0.004337;0;0;0;0;0;0;0;0;0;0;0;0;0;5.539;854.4;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;CO2
RETRO_FIRES_V2_1993_CO2.nc;1993;woodedfire;134.1;873.2;0;1.785;0;0;75.58;0;0;0;0;0;0.6412;0;0;0;0.02622;0;0;8.286;27.28;4599;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;CO2
RETRO_FIRES_V2_1994_CO2.nc;1994;forestfire;52.68;501.6;293.1;42.13;0.5489;0.0765;10.82;1012;0;1.82;0;0;221.7;0.1461;0;7.227;21.84;0.3296;0.08512;20.57;97.57;3095;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;CO2
RETRO_FIRES_V2_1994_CO2.nc;1994;grassfire;618.9;12.84;0;0.4273;0;0;0.004484;0;0;0;0;0;0;0;0;0;0;0;0;0;2.727;1210;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;CO2
RETRO_FIRES_V2_1994_CO2.nc;1994;woodedfire;290.3;275.7;0;1.436;0;0;65.36;0;0;0;0;0;5.626;0;0;0;0.01605;0;0;13.55;11.6;3680;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;CO2
RETRO_FIRES_V2_1995_CO2.nc;1995;forestfire;23.83;487.6;304.9;23.16;0.3346;0.06344;19.36;209.4;0;0.6668;0;0;229.2;0.4817;0;2.816;42.3;0.07203;0.06332;12.58;84.39;2198;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CO2
RETRO_FIRES_V2_1995_CO2.nc;1995;grassfire;295.5;20.48;0;0.2564;0;0;0.001812;0;0;0;0;0;0;0;0;0;0;0;0;0;1.669;985;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CO2
RETRO_FIRES_V2_1995_CO2.nc;1995;woodedfire;131.8;419.1;0;1.483;0;0;76.22;0;0;0;0;0;0.9268;0;0;0;0.029;0;0;8.339;6.267;4299;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CO2
RETRO_FIRES_V2_1996_CO2.nc;1996;forestfire;24.3;475.3;61.39;120;0.2486;0.1645;11.42;157;0;0.796;0.1328;0;260.6;0.7203;0;1.18;16.54;0.234;0.06776;28.98;492.5;2398;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CO2
RETRO_FIRES_V2_1996_CO2.nc;1996;grassfire;301.9;25.13;0;0.556;0;0;0.003833;0;0;0;0;0;0;0;0;0;0;0;0;0;7.228;911.6;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CO2
RETRO_FIRES_V2_1996_CO2.nc;1996;woodedfire;131.9;485.7;0;2.466;0;0;73.64;0;0;0;0;0;12.34;0;0;0;0.03365;0;0;14.81;31.08;4106;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CO2
RETRO_FIRES_V2_1997_CO2.nc;1997;forestfire;31.42;465.9;21.92;106.5;0.4934;0.09211;13.72;3502;0;1.46;0;0;155.9;0.1508;0;1.67;12.68;0.09727;0.05237;47.02;108.4;5443;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CO2
RETRO_FIRES_V2_1997_CO2.nc;1997;grassfire;383.8;24.85;0;1.376;0;0;0.001795;0;0;0;0;0;0;0;0;0;0;0;0;0;2.851;964.9;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CO2
RETRO_FIRES_V2_1997_CO2.nc;1997;woodedfire;172.6;497.6;0;1.558;0;0;79.51;0;0;0;0;0;4.43;0;0;0;0.01605;0;0;8.823;15.7;4032;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CO2
RETRO_FIRES_V2_1998_CO2.nc;1998;forestfire;32.73;452.6;212.2;323.7;0.505;0.06826;26.01;795.6;0;2.025;0.6511;0;344.3;3.238;0;2.529;61.83;0.1079;0.03359;13.86;544.6;3916;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CO2
RETRO_FIRES_V2_1998_CO2.nc;1998;grassfire;397.9;40.79;0;5.974;0;0;0.004938;0;0;0;0;0;0;0;0;0;0;0;0;0;5.485;1098;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CO2
RETRO_FIRES_V2_1998_CO2.nc;1998;woodedfire;180.8;794.5;0;2.554;0;0;76.51;0;0;0;0;0;1.307;0;0;0;0.0404;0;0;7.809;46.53;5335;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CO2
RETRO_FIRES_V2_1999_CO2.nc;1999;forestfire;33.18;443.1;73.83;113.4;0.3542;0.03716;26.22;179.6;0;1.208;1.158;0.3633;192;2.483;0;1.464;48.84;0.0897;0.04144;19.17;121.2;2098;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CO2
RETRO_FIRES_V2_1999_CO2.nc;1999;grassfire;394.4;12.65;0;0.3739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.213;1110;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CO2
RETRO_FIRES_V2_1999_CO2.nc;1999;woodedfire;181.5;271.8;0;1.969;0;0;80.68;0;0;0;0;0;4.804;0;0;0;0;0;0;17.93;13.01;4156;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CO2
RETRO_FIRES_V2_2000_CO2.nc;2000;forestfire;35.48;427.8;26.47;59.52;0.4601;0.03765;30.31;128.9;0;1.898;0;0;153.3;4.145;0;3.432;71.83;0.4178;0.04806;59.82;247.6;2172;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CO2
RETRO_FIRES_V2_2000_CO2.nc;2000;grassfire;432.5;21.04;0;0.9592;0;0;0.001171;0;0;0;0;0;0;0;0;0;0;0;0;0;4.652;1134;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CO2
RETRO_FIRES_V2_2000_CO2.nc;2000;woodedfire;200.4;443.1;0;3.514;0;0;82.63;0;0;0;0;0;1.082;0;0;0;0.07087;0;0;32.03;21.53;4423;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CO2
