RETRO_FIRES_V2_1977_OC.nc;1977;woodedfire;0.5103;0.6905;0;0.002695;0;0;0.1219;0;0;0;0;0;0.001675;0;0;0;1.12E-05;0;0;0.02289;0.0219;7.597;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;OC
RETRO_FIRES_V2_1978_OC.nc;1978;forestfire;0.161;1.584;0.07541;0.1261;0.002603;0.0005599;0.06661;0.4912;0;0.00855;0;0;0.8061;0.01034;0;0.01612;0.12;0.0009819;0.0004565;0.1096;0.1728;5.913;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;OC
RETRO_FIRES_V2_1978_OC.nc;1978;grassfire;0.6657;0.05512;0;0.0005305;0;0;5.01E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003092;1.731;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;OC
RETRO_FIRES_V2_1978_OC.nc;1978;woodedfire;0.3053;1.057;0;0.001968;0;0;0.1325;0;0;0;0;0;0.002016;0;0;0;4.38E-05;0;0;0.02771;0.01292;7.974;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;OC
RETRO_FIRES_V2_1979_OC.nc;1979;forestfire;0.2622;1.635;0.8211;0.1529;0.001984;0.001097;0.04937;0.9229;0;0.005925;0;0;1.148;0.006819;0;0.01093;0.06352;0.000717;0.0001885;0.1273;0.2687;7.619;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;OC
RETRO_FIRES_V2_1979_OC.nc;1979;grassfire;1.08;0.06024;0;0.0007376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004118;2.553;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;OC
RETRO_FIRES_V2_1979_OC.nc;1979;woodedfire;0.5035;1.26;0;0.002297;0;0;0.1473;0;0;0;0;0;0.008717;0;0;0;8.57E-05;0;0;0.01458;0.01969;10.4;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;OC
RETRO_FIRES_V2_1980_OC.nc;1980;forestfire;0.3046;1.672;1.208;0.19;0.002527;0.0004898;0.04419;0.9214;0;0.007232;0;0;0.8641;0.006141;0;0.0138;0.1357;0.0007796;0.0005194;0.1484;0.2042;7.949;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;OC
RETRO_FIRES_V2_1980_OC.nc;1980;grassfire;1.267;0.06644;0;0.0005743;0;0;4.57E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002198;2.79;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;OC
RETRO_FIRES_V2_1980_OC.nc;1980;woodedfire;0.5848;1.272;0;0.002308;0;0;0.1417;0;0;0;0;0;0.02292;0;0;0;5.94E-06;0;0;0.01876;0.01034;10.77;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;OC
RETRO_FIRES_V2_1981_OC.nc;1981;forestfire;0.1244;1.737;1.28;0.2348;0.004002;0.0004469;0.05227;0.6801;0;0.01331;0;0;0.4682;0.006706;0;0.02453;0.07371;0.001492;0.0003164;0.1727;0.2869;7.281;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;OC
RETRO_FIRES_V2_1981_OC.nc;1981;grassfire;0.5185;0.0497;0;0.00149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00666;1.61;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;OC
RETRO_FIRES_V2_1981_OC.nc;1981;woodedfire;0.2309;1.094;0;0.003284;0;0;0.1033;0;0;0;0;0;0.008757;0;0;0;9.21E-05;0;0;0.02912;0.03093;7.632;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;OC
RETRO_FIRES_V2_1982_OC.nc;1982;forestfire;0.2511;1.81;0.4124;0.3068;0.001699;0.0006185;0.06697;6.26;0;0.004745;0;0;1.219;0.003037;0;0.008824;0.03916;0.0005724;0.0003929;0.07117;0.4118;13.63;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;OC
RETRO_FIRES_V2_1982_OC.nc;1982;grassfire;1.054;0.0559;0;0.0006642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00482;2.438;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;OC
RETRO_FIRES_V2_1982_OC.nc;1982;woodedfire;0.4698;1.117;0;0.00262;0;0;0.1366;0;0;0;0;0;0.005924;0;0;0;9.53E-05;0;0;0.01284;0.02142;9.473;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;OC
RETRO_FIRES_V2_1983_OC.nc;1983;forestfire;0.1483;1.826;0.4316;0.1517;0.00377;0.0003455;0.1119;1.827;0;0.01129;0.001894;0;0.7312;0.007136;0;0.02184;0.279;0.001337;0.0002187;0.1499;0.1377;8.979;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;OC
RETRO_FIRES_V2_1983_OC.nc;1983;grassfire;0.6271;0.05815;0;0.0006464;0;0;3.47E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002818;1.884;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;OC
RETRO_FIRES_V2_1983_OC.nc;1983;woodedfire;0.2846;1.181;0;0.002929;0;0;0.1335;0;0;0;0;0;0.004709;0;0;0;2.45E-05;0;0;0.03406;0.01249;8.842;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;OC
RETRO_FIRES_V2_1984_OC.nc;1984;forestfire;0.1523;1.911;0.1684;0.1369;0.001456;0.0007678;0.08307;0.6299;0;0.005589;0.001667;0;0.8283;0.00484;0;0.01011;0.08741;0.0006494;0.0003666;0.05125;0.397;6.837;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;OC
RETRO_FIRES_V2_1984_OC.nc;1984;grassfire;0.6334;0.02231;0;0.0008485;0;0;2.58E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005631;1.579;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;OC
RETRO_FIRES_V2_1984_OC.nc;1984;woodedfire;0.283;0.445;0;0.003045;0;0;0.1603;0;0;0;0;0;0.008339;0;0;0;4.37E-05;0;0;0.009678;0.02757;5.735;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;OC
RETRO_FIRES_V2_1985_OC.nc;1985;forestfire;0.2979;1.918;0.1863;0.1341;0.003073;0.0004121;0.04447;0.5385;0;0.008111;0;0;0.9677;0.006593;0;0.01577;0.05188;0.0009727;0.0004873;0.1568;0.7247;7.23;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;OC
RETRO_FIRES_V2_1985_OC.nc;1985;grassfire;1.242;0.02963;0;0.0006238;0;0;2.08E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007383;2.083;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;OC
RETRO_FIRES_V2_1985_OC.nc;1985;woodedfire;0.5784;0.5366;0;0.003605;0;0;0.1166;0;0;0;0;0;0.002934;0;0;0;4.84E-05;0;0;0.0308;0.03071;5.922;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;OC
RETRO_FIRES_V2_1986_OC.nc;1986;forestfire;0.2097;1.915;0.226;0.2287;0.001864;0.0006062;0.06431;1.614;0;0.006258;0.001999;0;1.043;0.00503;0;0.01185;0.05621;0.0007353;0.0003984;0.09118;0.8291;8.926;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;OC
RETRO_FIRES_V2_1986_OC.nc;1986;grassfire;0.8612;0.04053;0;0.0008967;0;0;7.01E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01579;1.718;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;OC
RETRO_FIRES_V2_1986_OC.nc;1986;woodedfire;0.3971;0.8066;0;0.004401;0;0;0.1417;0;0;0;0;0;0.01341;0;0;0;0;0;0;0.01306;0.06571;6.354;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;OC
RETRO_FIRES_V2_1987_OC.nc;1987;forestfire;0.124;1.905;0.2428;0.4054;0.002269;0.00032;0.03634;3.517;0;0.009042;0.0004736;0;1.256;0.00245;0;0.01467;0.1553;0.0009977;0.0003332;0.08583;0.6579;11.34;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;OC
RETRO_FIRES_V2_1987_OC.nc;1987;grassfire;0.5131;0.06805;0;0.001617;0;0;6.05E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02257;1.777;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;OC
RETRO_FIRES_V2_1987_OC.nc;1987;woodedfire;0.233;1.416;0;0.007418;0;0;0.1149;0;0;0;0;0;0.01772;0;0;0;2.35E-05;0;0;0.01536;0.1047;9.393;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;OC
RETRO_FIRES_V2_1988_OC.nc;1988;forestfire;0.1313;1.873;0.3466;0.284;0.001927;0.000349;0.0524;0.4257;0;0.01438;0.0009228;0;1.365;0.0007156;0;0.01244;0.08157;0.0015;0.0003645;0.3075;1.005;8.414;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;OC
RETRO_FIRES_V2_1988_OC.nc;1988;grassfire;0.5409;0.0417;0;0.0005731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008294;1.314;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;OC
RETRO_FIRES_V2_1988_OC.nc;1988;woodedfire;0.2469;0.9;0;0.002702;0;0;0.1187;0;0;0;0;0;0.01414;0;0;0;8.87E-05;0;0;0.0444;0.03366;5.856;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;OC
RETRO_FIRES_V2_1989_OC.nc;1989;forestfire;0.1355;1.805;1.592;0.2079;0.007267;0.0003815;0.03606;0.5559;0;0.007543;0.002664;0;0.9435;0.001631;0;0.0403;0.0331;0.001139;0.0004438;0.05116;0.6919;8.667;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;OC
RETRO_FIRES_V2_1989_OC.nc;1989;grassfire;0.5593;0.0422;0;0.0036;0;0;3.61E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006792;1.559;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;OC
