filename; year; sector; australia;brazil;canada;china;france;germany;india;indonesia;iran;italy;japan;korea;mexico;poland;saudi_arabia;spain;thailand;turkey;uk;usa;ussr;global;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1990_CH4.nc;1990;woodedfire;0.2309;0.8828;0;0.004142;0;0;0.09077;0;0;0;0;0;0.0003405;0;0;0;0.0001682;0;0;0.06906;0.03574;7.626;m^2;RETRO;FIRES;V2;1994;CH4;;
RETRO_FIRES_V2_1991_CH4.nc;1991;forestfire;0.1418;2.332;0.2699;0.157;0.001019;0.000188;0.05831;5.603;0;0.003877;0;0;0.9709;0.000366;0;0.01339;0.1005;0.000364;0.000153;0.2827;0.5673;14.13;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1991_CH4.nc;1991;grassfire;0.6825;0.03647;0;0.0005783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01251;1.436;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CH4;;
RETRO_FIRES_V2_1991_CH4.nc;1991;woodedfire;0.3284;0.7277;0;0.006332;0;0;0.1105;0;0;0;0;0;0;0;0;0;1.14E-05;0;0;0.03312;0.05425;5.627;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CH4;;
RETRO_FIRES_V2_1992_CH4.nc;1992;forestfire;0.09607;2.245;0.192;0.09226;0.001139;0.000939;0.0379;4.662;0;0.004357;0.000275;0;0.5874;0.005864;0;0.005618;0.3015;0.0005636;0.0001542;0.05857;0.4555;12.69;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;CH4;;
RETRO_FIRES_V2_1992_CH4.nc;1992;grassfire;0.5015;0.04466;0;0.0009817;0;0;4.99E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0173;1.825;m^2;RETRO;FIRES;V2;1995;CH4;;
RETRO_FIRES_V2_1992_CH4.nc;1992;woodedfire;0.2314;1.013;0;0.00303;0;0;0.06971;0;0;0;0;0;0.000796;0;0;0;4.39E-05;0;0;0.01421;0.05802;8.577;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1993_CH4.nc;1993;forestfire;0.07576;2.247;0.5253;0.09824;0.001436;0.0003866;0.06592;1.93;0;0.007878;0;0;0.9003;0.0007508;0;0.004753;0.2385;0.0006421;0.0001318;0.1111;0.5915;10.49;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CH4;;
RETRO_FIRES_V2_1993_CH4.nc;1993;grassfire;0.3943;0.05481;0;0.001874;0;0;5.73E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01176;1.143;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CH4;;
RETRO_FIRES_V2_1993_CH4.nc;1993;woodedfire;0.1778;1.239;0;0.003222;0;0;0.09997;0;0;0;0;0;0.0008477;0;0;0;3.47E-05;0;0;0.01977;0.059;6.209;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;CH4;;
RETRO_FIRES_V2_1994_CH4.nc;1994;forestfire;0.1648;2.19;1.695;0.1583;0.00168;0.0002342;0.04156;4.847;0;0.005571;0;0;0.7571;0.0004472;0;0.02212;0.09374;0.001009;0.0002606;0.09229;0.393;13.96;m^2;RETRO;FIRES;V2;1996;CH4;;
RETRO_FIRES_V2_1994_CH4.nc;1994;grassfire;0.8182;0.01726;0;0.000843;0;0;5.93E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005826;1.603;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1994_CH4.nc;1994;woodedfire;0.3845;0.3857;0;0.003024;0;0;0.08641;0;0;0;0;0;0.007439;0;0;0;2.12E-05;0;0;0.02162;0.02464;4.906;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CH4;;
RETRO_FIRES_V2_1995_CH4.nc;1995;forestfire;0.07472;2.132;1.487;0.08766;0.001024;0.0001942;0.06895;1.075;0;0.002041;0;0;0.7958;0.001475;0;0.00862;0.1845;0.0002205;0.0001938;0.04463;0.3315;9.512;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CH4;;
RETRO_FIRES_V2_1995_CH4.nc;1995;grassfire;0.3907;0.02845;0;0.0005835;0;0;2.40E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003023;1.305;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;CH4;;
RETRO_FIRES_V2_1995_CH4.nc;1995;woodedfire;0.1753;0.5811;0;0.002429;0;0;0.1008;0;0;0;0;0;0.001225;0;0;0;3.84E-05;0;0;0.01229;0.0131;5.722;m^2;RETRO;FIRES;V2;1997;CH4;;
RETRO_FIRES_V2_1996_CH4.nc;1996;forestfire;0.07608;2.074;0.2542;0.4474;0.000761;0.0005037;0.04423;0.9298;0;0.002437;0.0004067;0;0.922;0.002205;0;0.003611;0.07087;0.0007164;0.0002074;0.1287;1.82;10;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1996_CH4.nc;1996;grassfire;0.3991;0.03486;0;0.002012;0;0;5.07E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01304;1.214;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CH4;;
RETRO_FIRES_V2_1996_CH4.nc;1996;woodedfire;0.175;0.672;0;0.006534;0;0;0.09737;0;0;0;0;0;0.01631;0;0;0;4.45E-05;0;0;0.02679;0.06082;5.503;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CH4;;
RETRO_FIRES_V2_1997_CH4.nc;1997;forestfire;0.09861;2.04;0.08225;0.344;0.00151;0.000282;0.05218;15.98;0;0.00447;0;0;0.5302;0.0004618;0;0.005112;0.05388;0.0002978;0.0001603;0.2949;0.412;24.12;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;CH4;;
RETRO_FIRES_V2_1997_CH4.nc;1997;grassfire;0.5075;0.03351;0;0.003208;0;0;2.37E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004349;1.279;m^2;RETRO;FIRES;V2;1998;CH4;;
RETRO_FIRES_V2_1997_CH4.nc;1997;woodedfire;0.2288;0.712;0;0.003878;0;0;0.1051;0;0;0;0;0;0.005857;0;0;0;2.12E-05;0;0;0.03578;0.03138;5.431;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1998_CH4.nc;1998;forestfire;0.1022;1.983;1.061;1.053;0.001546;0.000209;0.0904;3.539;0;0.006199;0.001993;0;1.203;0.009911;0;0.007741;0.268;0.0003304;0.0001028;0.04984;2.353;16.49;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CH4;;
RETRO_FIRES_V2_1998_CH4.nc;1998;grassfire;0.5261;0.0563;0;0.0127;0;0;6.53E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009608;1.468;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CH4;;
RETRO_FIRES_V2_1998_CH4.nc;1998;woodedfire;0.2399;1.139;0;0.007499;0;0;0.1012;0;0;0;0;0;0.001728;0;0;0;5.34E-05;0;0;0.01277;0.09671;7.207;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;CH4;;
RETRO_FIRES_V2_1999_CH4.nc;1999;forestfire;0.1039;1.935;0.3251;0.3896;0.001084;0.0001138;0.09048;0.9511;0;0.003698;0.003544;0.001112;0.6479;0.007602;0;0.004482;0.2097;0.0002746;0.0001269;0.09374;0.4962;8.892;m^2;RETRO;FIRES;V2;1999;CH4;;
RETRO_FIRES_V2_1999_CH4.nc;1999;grassfire;0.5215;0.01736;0;0.0007582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006969;1.472;;field1;field2;field3;field4;field5;field6;field7
RETRO_FIRES_V2_1999_CH4.nc;1999;woodedfire;0.2405;0.378;0;0.004461;0;0;0.1067;0;0;0;0;0;0.006352;0;0;0;0;0;0;0.02661;0.02754;5.535;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CH4;;
RETRO_FIRES_V2_2000_CH4.nc;2000;forestfire;0.1108;1.87;0.09153;0.215;0.001408;0.0001152;0.1028;0.7524;0;0.00581;0;0;0.5187;0.01269;0;0.01051;0.3077;0.001279;0.0001471;0.2522;0.9536;9.177;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CH4;;
RETRO_FIRES_V2_2000_CH4.nc;2000;grassfire;0.5718;0.02916;0;0.001723;0;0;1.55E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007773;1.505;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;CH4;;
RETRO_FIRES_V2_2000_CH4.nc;2000;woodedfire;0.2659;0.6073;0;0.005064;0;0;0.1092;0;0;0;0;0;0.001431;0;0;0;9.37E-05;0;0;0.05763;0.04034;5.905;m^2;RETRO;FIRES;V2;2000;CH4;;
