# File: RECS_1990.csv
# Title: Residential Energy Consumption Survey 1990
# Source: Fill in
# Units: Fill in
HHID,NWEIGHT,DIVISION,HEATED,HOMEAREA,CDD65,HDD65,BTUEL,BTUNG,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUKER,BTUFO,BTULP,BTUFOEST,BTULPEST,BTUKREST,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUFOAPL,BTULPAPL,BTUKRAPL 
1107,24999,3,595,595,847,4812,24696,9999999,19733,9999999,8065,9999999,6861,9999999,5387,9999999,1025,9999999,3358,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1108,27122,6,4258,4786,1644,3466,74068,128330,67062,111260,9999999,89175,9999999,39155,38322,9999999,21590,9999999,14156,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1109,7862,1,1920,1920,722,5193,38044,9999999,26832,9999999,9999999,9999999,9999999,9999999,34286,9999999,9999999,9999999,3758,9999999,9999999,116916,9999999,82405,9999999,9999999,81299,9999999,9999999,35617,9999999,9999999,9999999,9999999,9999999
1110,10870,8,1230,1530,1953,2576,16599,68501,15416,63040,9999999,53042,9999999,15459,9951,9999999,9999999,9999999,6648,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1111,16681,9,1940,2640,141,5620,121024,9999999,84767,9999999,45456,9999999,35374,9999999,36576,9999999,9999999,9999999,3618,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1112,10726,1,770,770,656,5331,6657,95047,8843,72360,9999999,73354,9999999,17567,2987,4126,562,9999999,3108,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1113,21252,9,1242,1658,121,2535,12659,49874,12446,56755,9999999,29841,9999999,14930,11114,5103,9999999,9999999,1545,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1114,13160,6,1026,1296,1820,2598,51398,9999999,48829,9999999,9112,9999999,10400,9999999,14633,9999999,11121,9999999,6132,9999999,675,9999999,9999999,9999999,9999999,2038,9999999,9999999,675,9999999,9999999,9999999,9999999,9999999,9999999
1115,21327,7,1375,1375,2842,1181,33441,75350,27645,62579,9999999,45368,9999999,18579,9143,11403,13001,9999999,11297,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1116,20037,2,3799,3799,1105,4378,38921,9999999,50838,9999999,9999999,9999999,12545,9999999,21679,9999999,833,9999999,3864,2065,9999999,137580,9999999,97488,9999999,9999999,137580,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1117,10870,8,1860,2635,107,8253,15555,180159,20280,191092,9999999,161358,9999999,18801,11419,9999999,9999999,9999999,4136,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1118,19424,3,2560,3520,618,5131,33919,132678,46529,133371,9999999,63571,9999999,25566,24777,43541,5883,9999999,3259,2648,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1119,37301,5,2184,2548,729,4172,24031,9999999,57981,9999999,9407,9999999,4932,9999999,7699,9999999,9999999,9999999,1993,1587,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1120,12449,1,2428,2572,687,5128,12297,9999999,19688,9999999,638,9999999,9999999,9999999,7868,9999999,9999999,9999999,3791,9999999,9999999,81134,9999999,81273,9999999,9999999,68547,9999999,9999999,12587,9999999,9999999,9999999,9999999,9999999
1121,23565,9,1236,1397,172,2455,10256,60298,14014,65678,9999999,32548,9999999,22193,8946,5557,9999999,9999999,1310,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1122,14642,2,2488,2488,881,4764,31650,22092,45691,29269,4938,18666,9999999,9999999,17668,3426,4142,9999999,4902,2339,9999999,168092,9999999,92589,9999999,9999999,132218,9999999,9999999,35874,9999999,9999999,9999999,9999999,9999999
1123,15638,9,1066,1484,707,2453,4681,53553,6991,45582,9999999,35058,9999999,14390,3009,4105,9999999,9999999,1672,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1124,22470,5,2032,2231,979,4067,28862,83059,28441,101820,1759,59741,9999999,18556,14242,4762,4641,9999999,8220,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1125,44940,5,1185,1370,1231,3364,50627,9999999,34519,9999999,9999999,9999999,17913,9999999,24552,9999999,2352,9999999,5810,4515,9999999,65592,9999999,42263,9999999,9999999,65592,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1126,19178,9,664,664,684,3044,7005,57487,5674,66405,9999999,38474,9999999,14909,3362,4104,9999999,9999999,3643,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1127,12657,6,3474,3474,1578,2884,47297,87231,30390,92593,9999999,68717,9999999,18389,37583,125,9999999,9999999,9714,7821,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1128,19776,5,612,612,2579,1523,44554,9999999,31006,9999999,6735,9999999,8243,9999999,14862,9999999,8495,9999999,6219,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1129,24564,3,2156,2442,674,6484,26150,128854,19064,128130,9999999,87132,9999999,30401,17040,11321,5130,9999999,3980,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1130,12926,1,1575,2250,450,6045,46485,9999999,55306,9999999,21538,9999999,7986,9999999,14528,9999999,9999999,9999999,2433,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1131,25721,7,926,926,2433,2364,47840,38393,24212,54889,9999999,28826,9999999,9567,19011,9999999,15927,9999999,12902,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1132,31921,3,2147,2147,827,5514,38313,66410,17026,56239,9999999,38660,9999999,17014,29086,10736,1955,9999999,7272,8647,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1133,8006,4,3632,3776,1150,4901,47772,283645,44939,250408,9999999,222378,9999999,46658,26725,14609,9477,9999999,11570,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1134,8621,4,572,572,1587,4025,13436,4499,15779,9748,5195,9999999,9999999,4499,4432,9999999,856,9999999,2953,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1135,17920,3,2837,2837,763,5543,19865,107688,19592,97277,9999999,102228,10250,9999999,4848,5460,9999999,9999999,4767,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1136,22470,5,2304,2304,1881,3140,77128,9999999,69838,9999999,15472,9999999,13767,9999999,23382,9999999,14239,9999999,10268,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1137,13089,1,1434,1549,782,4993,17026,240972,23050,105525,9999999,165087,9999999,61021,10944,14864,2714,9999999,3368,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1138,33220,2,1952,2240,650,5401,19148,179838,17036,153654,9999999,139184,9999999,32797,15109,7857,1099,9999999,2940,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1139,15710,9,783,1266,1378,1127,18739,49343,28579,43374,9999999,23482,9999999,21501,12658,4360,4127,9999999,1954,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1140,35804,2,2880,2880,528,5418,17739,69010,22430,112654,9999999,51547,9999999,14489,9380,2974,9999999,9999999,8359,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1141,9613,8,2228,2372,1899,2645,52166,94443,50106,68284,9999999,67744,9999999,26699,26854,9999999,11705,9999999,13607,5496,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1142,18542,5,1150,1150,1782,2550,26450,9999999,32493,9999999,1700,9999999,9800,9999999,9875,9999999,9999999,9999999,5075,9999999,94500,9999999,9999999,9999999,9999999,27163,9999999,9999999,94500,9999999,9999999,9999999,9999999,9999999,9999999
1143,22108,3,1736,2195,725,6194,41514,119396,30181,136523,9999999,99600,9999999,11721,21840,8075,6319,9999999,13355,9504,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1144,16293,1,2016,2016,595,5163,16589,80987,34358,80792,9999999,52617,9999999,28370,10459,9999999,9999999,9999999,6130,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1145,17194,7,558,558,2410,2444,9179,35937,13948,55671,1181,17653,9999999,14400,4123,3884,9999999,9999999,3875,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1146,14596,9,1218,1698,1674,2294,51624,9999999,41947,9999999,12078,9999999,9998,9999999,15987,9999999,6881,9999999,6680,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1147,22470,5,1743,1743,1953,3070,55148,9999999,52807,9999999,10615,9999999,9554,9999999,19534,9999999,10352,9999999,5093,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1148,11211,8,819,819,1282,5222,8728,36623,13804,37451,639,27582,9999999,9041,3494,9999999,2481,9999999,2114,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1149,11246,4,1152,1920,1206,5132,12341,104831,12924,98161,9999999,82605,9999999,18414,7304,3812,9999999,9999999,5037,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1150,13358,2,1792,2304,637,5436,46987,9999999,40825,9999999,9999999,9999999,19361,9999999,24375,9999999,9999999,9999999,3251,3747,9999999,36753,9999999,47591,9999999,9999999,36753,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1151,21815,1,624,624,760,5063,8639,93126,15811,25588,3332,9999999,9999999,93126,3650,9999999,9999999,9999999,1657,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1152,17884,8,4104,5184,456,5948,35560,264969,29388,181228,9999999,224070,9999999,40899,31804,9999999,9999999,9999999,3756,6557,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1153,17022,9,441,441,232,4876,16281,9999999,22316,9999999,5346,9999999,5736,9999999,3166,9999999,9999999,9999999,2033,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1154,18731,3,644,735,676,5801,9618,72853,9470,87019,9999999,48684,9999999,17572,7952,6597,9999999,9999999,1666,9999999,10125,9999999,9999999,9999999,9999999,3783,9999999,9999999,10125,9999999,9999999,9999999,9999999,9999999,9999999
1155,35678,3,1171,1171,797,5514,4644,137059,11245,106713,9999999,86297,9999999,36548,3496,14214,355,9999999,793,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1156,17410,2,1200,1200,986,4289,12966,276904,7104,96094,9999999,213166,9999999,52307,7743,11431,9999999,9999999,5223,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1157,26823,7,732,732,2271,2525,5944,9999999,9924,9999999,9999999,9999999,9999999,9999999,2097,9999999,973,9999999,2874,9999999,9999999,9999999,13517,9999999,40759,9999999,9999999,9289,9999999,9999999,3242,9999999,9999999,986,9999999
1158,21463,9,1030,1030,951,1283,6121,38205,6993,39120,9999999,13303,9999999,17052,4603,7850,9999999,9999999,1518,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1159,12807,6,2582,3047,1222,3629,63624,9999999,59847,9999999,13495,9999999,14244,9999999,22515,9999999,7286,9999999,6084,3250,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1160,17810,2,2628,3486,461,5630,40644,9999999,41798,9999999,9999999,9999999,9999999,9999999,24408,9999999,7522,9999999,8714,2474,9999999,131617,9999999,141364,9999999,9999999,104409,9999999,9999999,27208,9999999,9999999,9999999,9999999,9999999
1161,13831,9,1230,1714,660,2578,16927,69087,15537,59229,9999999,43262,9999999,19411,12797,6414,9999999,9999999,4130,3235,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1162,14146,6,1987,1987,1684,3143,65732,9999999,69654,9999999,17552,9999999,11130,9999999,22722,9999999,10414,9999999,3914,3088,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1163,11459,6,874,874,1633,3292,55930,52890,58413,62679,9999999,52890,14636,9999999,24988,9999999,9507,9999999,6799,5474,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1164,19831,2,1097,1097,1031,4349,8772,9999999,10763,9999999,9999999,9999999,9999999,9999999,5437,9999999,9999999,9999999,3335,9999999,9999999,56863,5571,69896,2974,9999999,50114,9999999,9999999,6749,9999999,9999999,9999999,5571,9999999
1165,16597,9,1870,2552,1430,2843,37576,42515,53937,55963,9999999,35026,8748,9999999,20204,7489,5534,9999999,3090,3744,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1166,16612,6,532,1444,1991,2203,17657,9999999,29319,9999999,9999999,9999999,2206,9999999,6610,9999999,2466,9999999,6375,9999999,9999999,9999999,30961,9999999,36827,9999999,9999999,30961,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1167,12991,4,2006,2006,1082,5835,48085,37076,26670,58867,9999999,25912,9999999,11164,25779,9999999,13550,9999999,8756,7049,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1168,17419,5,1915,3047,2027,2998,32854,179366,26076,142398,2048,148463,9999999,25033,19895,5870,3235,9999999,7676,4101,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1169,30515,9,1948,1948,4772,889,35092,31334,33656,35059,9999999,16290,9999999,14919,12242,125,19271,9999999,3579,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1170,26570,7,1920,1932,2993,1855,42015,68185,36249,84159,9999999,45382,9999999,15276,21289,7527,12903,9999999,7823,6298,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1171,19178,9,1584,1744,501,2653,28214,57232,34829,103917,9999999,27320,9999999,21158,23013,8754,9999999,9999999,5201,3723,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1172,15294,2,3948,3980,1076,4404,14286,8875,16598,3954,9999999,9999999,9999999,9999999,10158,8875,9999999,9999999,4128,9999999,9999999,308447,9999999,202245,9999999,9999999,291401,9999999,9999999,17046,9999999,9999999,9999999,9999999,9999999
1173,7726,4,1152,1152,601,7295,41002,68000,43672,78826,2105,62074,13038,9999999,18863,5926,4113,9999999,2883,3376,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1174,21315,5,1120,1120,1113,3529,27723,9999999,41229,9999999,11943,9999999,9999999,9999999,13191,9999999,908,9999999,1681,9999999,9999999,9999999,35801,9999999,28241,9999999,9999999,9999999,9999999,9999999,27370,9999999,9999999,8431,9999999
1175,19637,9,700,1100,1620,1028,23635,56630,19776,64032,9999999,21810,9999999,24036,16903,10784,1224,9999999,5508,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1176,14635,9,2442,2442,1653,1337,21912,65804,27456,78368,9999999,47509,9999999,9151,14096,9144,2829,9999999,4987,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1177,12657,6,1260,2142,1411,3142,79783,134621,59416,67650,2660,87461,9999999,46844,43091,316,14703,9999999,19329,11089,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1178,8661,4,500,920,621,7837,12309,72803,12456,54475,9999999,47034,9999999,25769,8538,9999999,962,9999999,2809,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1179,19891,2,2250,2250,504,5472,39320,173721,33217,135251,9999999,137825,9999999,35896,34359,9999999,9999999,9999999,4961,3994,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1180,19871,8,1051,1349,4147,1074,49784,9999999,57379,9999999,7042,9999999,8129,9999999,17729,9999999,11153,9999999,5731,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1181,9613,8,1912,1912,1986,2534,13017,68501,23578,73758,9999999,52949,9999999,10218,7050,5334,2558,9999999,3409,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1182,14130,6,2352,2352,1263,3413,38440,9999999,49349,9999999,1744,9999999,11213,9999999,17715,9999999,4946,9999999,2822,9999999,2025,9999999,9999999,9999999,9999999,4075,9999999,9999999,2025,9999999,9999999,9999999,9999999,9999999,9999999
1183,17136,3,1479,1920,730,5509,104629,9999999,70481,9999999,51560,9999999,16050,9999999,29742,9999999,1118,9999999,6159,7853,9999999,9999999,12662,9999999,10805,9999999,9999999,12662,9999999,9999999,9999999,9999999,9999999,9999999,9999999
1184,17997,2,775,775,543,5813,10553,63571,12809,82181,9999999,48458,9999999,12568,5439,2545,9999999,9999999,5114,9999999,1717,9999999,9999999,9999999,9999999,1019,9999999,9999999,1717,9999999,9999999,9999999,9999999,9999999,9999999
1185,24114,7,3649,3649,2377,2992,26897,143553,38963,128900,9999999,131596,9999999,10349,11207,1608,11318,9999999,4372,2336,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
