# File: RECS_2005.csv
# Title: Residential Energy Consumption Survey 2005
# Source: Fill in
# Units: Fill in
DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,NWEIGHT,HD65,CD65,YEARMADE,OVENA,FUELFOOD,NUMFRIG,AGERFRI1,AGERFRI2,AGERFRI3,NUMFREEZ,AGEFRZR,DISHWASH,AGEDW,CWASHER,AGECWASH,DRYER,DRYRFUEL,AGECDRYER,FUELHEAT,EQUIPM,NUMH2OHTRS,WHEATAGE,AIRCOND,COOLTYPE,AGECENAC,NUMBERAC,WWACAGE,LGT12,LGT12EE,LGT4,LGT4EE,LGT1,LGT1EE,NOUTLGTNT,FUELH2O,ELWARM,ELFOOD,ELWATER,ELCOOL,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,LPWARM,LPWATER,LPCOOK,LPGRILL,LPOTHER,FOWARM,FOWATER,FOOTHER,KRWARM,KRWATER,KROTHER,WDWARM,SOLWATER,TOTSQFT,TOTHSQFT,BTUEL,BTUNG,BTUFO,BTULP,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD
3364,3,7,3,2,25500.61351,1272,3188,9,1,1,2,3,4,9,1,4,0,99,1,3,1,5,3,1,3,0,3,1,1,3,99,9,0,0,1,1,5,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5051,3051,131922,41263,9999999,9999999,9999999,5954,0,6807,15521,55584,0,0,60817,7506,24743,9014,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3365,4,9,2,5,19288.00011,2382,77,4,5,5,1,1,99,9,0,9,0,99,0,9,0,99,9,1,7,0,0,0,9,9,99,9,0,0,1,1,2,0,99,8,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,617,0,10519,5191,9999999,9999999,9999999,0,0,0,2586,0,0,0,7933,0,0,5191,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3366,3,5,0,2,32210.77975,4584,1417,5,1,1,1,4,99,9,1,3,1,4,0,9,0,99,9,1,3,0,5,1,1,5,99,9,1,1,3,3,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2736,1824,37019,93433,9999999,9999999,9999999,0,596,5174,3494,11452,0,0,22073,7219,17793,68421,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3367,4,9,2,2,31512.8299,2599,8,1,5,5,1,3,99,9,0,9,1,3,1,1,1,5,3,5,3,0,3,0,9,9,99,9,0,0,0,0,3,3,0,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2456,2206,13187,53302,9999999,9999999,9999999,1932,323,0,1766,0,0,4569,6852,0,53302,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3368,1,1,0,2,17425.94925,7369,586,1,5,5,1,5,99,9,1,4,1,5,1,2,1,5,3,3,2,0,6,1,2,9,1,3,3,0,3,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4337,3937,38931,9999999,538811,9999999,9999999,3900,651,4459,6797,666,5898,0,25570,9999999,9999999,9999999,0,538811,0,9999999,9999999,9999999,9999999
3369,3,5,0,3,32103.47257,4940,1025,5,5,5,1,2,99,9,0,9,1,1,1,3,1,5,3,5,4,0,2,1,1,2,99,9,0,0,0,0,5,0,0,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2048,2048,67329,9999999,9999999,9999999,9999999,4702,785,0,4006,10539,10247,13168,29369,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3370,1,2,1,2,24411.01937,5607,1033,7,5,5,2,2,2,9,0,9,1,2,1,2,1,5,2,3,3,0,4,1,1,2,99,9,0,0,1,1,2,2,0,3,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2016,1514,37699,9999999,83214,9999999,9999999,3286,549,0,4201,7040,0,0,26458,9999999,9999999,9999999,0,56250,26964,9999999,9999999,9999999,9999999
3371,3,5,0,2,30441.52868,6775,210,5,5,5,1,2,99,9,0,9,0,99,1,4,1,5,4,2,21,0,1,0,9,9,99,9,1,0,4,0,1,0,0,5,1,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3008,1504,71782,9999999,9999999,57880,9999999,8920,0,0,6718,0,15058,7996,42010,9999999,9999999,9999999,9999999,9999999,9999999,0,57880,0,9999999
3372,3,6,0,1,28978.03812,2997,2237,7,5,5,1,4,99,9,0,9,0,99,1,4,1,5,4,5,3,0,2,1,1,2,99,9,0,0,3,0,2,0,99,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1092,1092,68380,9999999,9999999,9999999,9999999,6064,0,0,5937,20338,9345,12399,20361,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3373,2,3,0,5,27114.99644,5285,1533,4,5,5,1,1,99,9,0,9,0,99,0,9,0,99,9,9,2,0,0,1,2,9,1,1,1,0,1,0,1,0,99,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,534,534,17684,19127,9999999,9999999,9999999,0,0,0,1340,4765,0,4566,7013,0,19127,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3374,3,5,4,2,34586.19274,491,2931,4,5,5,1,2,99,9,1,2,0,99,1,1,1,5,1,5,3,0,4,1,1,1,99,9,0,0,0,0,2,1,0,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3128,1314,47178,9999999,9999999,9999999,9999999,2973,0,3399,2411,17714,5896,2484,18673,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3375,3,5,0,2,36589.09479,4648,1367,6,5,5,1,3,99,9,0,9,1,3,1,2,1,5,1,1,3,0,2,1,1,2,99,9,0,0,6,0,6,0,2,1,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7072,4904,51132,61740,9999999,9999999,9999999,3429,573,0,3136,15657,0,0,32339,0,25188,36552,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3376,2,3,0,2,30280.66002,7544,719,9,5,5,2,3,3,9,0,9,1,2,1,2,1,5,2,1,3,0,3,1,1,3,99,9,2,0,3,0,4,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2367,1721,53353,138503,9999999,9999999,9999999,4988,833,0,12291,5862,0,3393,31807,0,43890,94613,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3377,1,2,0,5,29902.39565,5085,1289,7,1,1,1,4,99,9,0,9,0,99,1,4,1,5,4,1,3,0,4,1,1,4,99,9,2,0,2,0,1,0,99,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,687,687,30674,57985,9999999,9999999,9999999,3880,0,0,3118,8860,0,0,18696,7019,24295,26671,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3378,3,5,0,2,4762.185145,2786,1777,6,1,1,1,6,99,9,0,9,0,99,1,1,1,5,1,5,3,0,6,1,1,6,99,9,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,897,897,28927,40173,9999999,9999999,9999999,2641,0,0,2715,7789,0,4896,13527,8543,31630,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3379,2,3,0,2,26278.73227,6009,888,9,5,5,1,1,99,9,1,3,0,99,1,4,1,5,4,5,5,0,3,0,9,9,99,9,0,0,2,0,2,0,3,5,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1500,1250,53824,9999999,9999999,9999999,9999999,3524,0,5108,3002,0,13997,10469,26356,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3380,1,2,0,3,25721.82241,4777,1364,7,5,5,2,4,4,9,0,9,0,99,1,4,1,5,4,1,3,0,4,1,1,2,99,9,0,0,1,0,1,0,0,5,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2714,2464,42599,36244,9999999,9999999,9999999,3203,0,0,6271,8733,8548,0,19047,0,0,36244,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3381,2,3,0,4,7032.299362,7893,602,5,5,5,1,4,99,9,0,9,1,1,1,3,1,5,3,1,3,0,3,1,1,3,99,9,0,0,0,0,2,1,99,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660,660,24597,49804,9999999,9999999,9999999,2086,610,0,3757,1628,0,0,19212,0,12048,37756,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3382,4,9,2,2,24273.85086,1010,1125,3,1,1,1,1,99,9,0,9,0,99,1,3,1,1,3,5,10,0,6,1,1,6,99,9,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2351,700,14648,42806,9999999,9999999,9999999,0,0,0,819,2543,0,2014,9272,11553,27382,3871,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3383,1,2,0,2,29237.97095,4491,1597,1,5,5,1,2,99,9,0,9,1,2,1,2,1,5,2,3,2,0,4,1,2,9,6,3,0,0,2,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2517,1827,50160,9999999,66192,9999999,9999999,3587,599,0,2910,14146,10602,0,22502,9999999,9999999,9999999,0,66192,0,9999999,9999999,9999999,9999999
3384,3,5,0,2,35682.87783,4537,1320,5,5,5,1,6,99,9,1,6,0,99,0,9,0,99,9,7,8,0,6,1,2,9,1,3,0,0,2,0,2,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,480,480,32366,9999999,9999999,9999999,9999999,0,0,3916,2752,3350,9142,1796,15326,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,80000
3385,1,2,0,3,42788.83068,4623,1209,1,99,99,1,2,99,9,0,9,0,99,0,9,0,99,9,5,5,0,2,0,9,9,99,9,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1634,1634,14764,9999999,9999999,9999999,9999999,0,0,0,989,0,5060,5804,2911,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3386,2,3,0,2,22831.14704,6993,855,8,5,5,1,4,99,9,2,2,0,99,1,4,1,5,3,2,3,0,2,1,1,4,99,9,0,0,4,4,4,4,0,5,0,1,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2184,2184,63671,9999999,9999999,57812,9999999,7165,0,11378,3842,6011,14835,0,38983,9999999,9999999,9999999,9999999,9999999,9999999,0,57812,0,9999999
3387,3,5,0,3,29887.0675,4166,1786,5,5,5,1,6,99,9,1,4,1,6,1,6,1,5,5,1,3,0,6,1,1,6,99,9,2,0,2,2,1,0,0,5,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1730,1031,85846,53058,9999999,9999999,9999999,6447,1077,7371,6312,7257,17209,0,55068,0,0,53058,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3388,2,3,0,3,30983.23242,7316,731,5,5,5,1,4,99,9,0,9,1,4,1,4,1,1,4,1,3,0,2,1,1,2,99,9,0,0,0,0,0,0,3,5,0,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1820,1420,24273,121422,9999999,9999999,9999999,0,593,0,5891,1938,7042,0,9402,10016,0,111406,9999999,9999999,9999999,9999999,9999999,9999999,5000
3389,2,3,0,4,30278.89352,5970,1189,4,5,5,1,4,99,9,0,9,0,99,0,9,0,99,9,5,3,0,6,1,1,6,99,9,2,2,0,0,0,0,99,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,773,773,65388,9999999,9999999,9999999,9999999,0,0,0,7048,14218,11095,18912,14115,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3390,3,7,3,2,25677.96525,1008,3798,7,5,5,1,3,99,9,0,9,1,2,1,4,1,5,1,5,3,0,2,1,1,2,99,9,0,0,4,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3950,3950,103138,83555,9999999,9999999,9999999,4628,773,0,7533,49638,0,9283,36684,17408,66147,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3391,2,4,0,2,23022.8644,4943,1546,4,5,5,1,6,99,9,0,9,0,99,1,4,1,5,4,1,3,0,6,1,2,9,2,1,0,0,0,0,3,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,975,975,23816,141590,9999999,9999999,9999999,2907,0,0,2989,5874,0,0,14953,0,49317,92273,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3392,3,5,0,5,26234.66934,2914,2518,5,5,5,1,2,99,9,0,9,1,3,1,2,1,5,2,5,3,0,2,1,1,2,99,9,1,0,1,0,1,0,99,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1448,1448,67912,9999999,9999999,9999999,9999999,3901,652,0,3165,16123,11530,8682,28412,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3393,2,3,0,5,26642.60706,5197,1656,3,5,5,1,4,99,9,0,9,0,99,0,9,0,99,9,1,3,0,3,0,9,9,99,9,1,0,2,2,1,0,99,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1440,1440,27743,52528,9999999,9999999,9999999,0,0,0,5736,0,0,3370,18637,0,13319,39209,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3394,1,1,0,4,20839.39387,6399,772,9,5,5,1,3,99,9,0,9,0,99,0,9,0,99,9,1,2,0,6,0,9,9,99,9,0,0,0,0,1,0,99,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,401,401,4763,55463,9999999,9999999,9999999,0,0,0,2192,0,0,0,2571,0,4570,50893,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3395,1,1,0,5,17345.74433,6785,712,1,1,1,1,3,99,9,0,9,0,99,0,9,0,99,9,3,2,0,6,1,2,9,1,4,0,0,0,0,1,0,99,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,434,434,3903,5318,99955,9999999,9999999,0,0,0,1842,543,0,0,1518,5318,0,0,0,80988,18967,9999999,9999999,9999999,9999999
3396,3,6,0,2,22136.3433,3672,1665,4,5,5,2,3,4,9,0,9,1,3,1,3,1,5,3,1,3,0,4,1,1,2,99,9,0,0,1,1,2,2,0,5,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2976,2726,54370,79542,9999999,9999999,9999999,6080,556,0,10687,11797,8889,0,22997,0,0,79542,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3397,4,9,2,5,8604.882778,2543,41,1,99,99,1,4,99,9,0,9,0,99,0,9,0,99,9,1,2,0,5,0,9,9,99,9,0,0,3,0,0,0,99,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,239,239,8585,18414,9999999,9999999,9999999,0,0,0,4660,0,0,0,3925,0,3388,15026,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3398,3,6,0,2,19922.76669,3129,2109,7,5,5,1,4,99,9,0,9,1,4,1,3,1,5,3,2,7,0,4,1,2,9,5,3,0,0,3,3,4,4,0,5,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3078,0,74931,9999999,9999999,18905,9999999,5318,888,0,5206,25776,15716,0,28233,9999999,9999999,9999999,9999999,9999999,9999999,0,18905,0,9999999
3399,3,5,0,2,30696.51627,3101,1895,12,5,5,2,2,2,9,1,1,0,99,1,1,1,5,1,5,3,0,1,1,1,1,99,9,0,0,2,0,4,0,0,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5090,3040,84781,9999999,9999999,9999999,9999999,4239,0,4846,5510,7986,15119,12703,43463,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3400,4,8,0,2,54113.25798,4051,697,9,5,5,2,3,3,9,1,3,1,3,1,3,1,5,3,2,3,1,3,0,9,9,99,9,2,1,3,0,2,0,0,2,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2880,2880,30319,0,9999999,121195,9999999,2807,469,3210,7137,0,0,1430,21752,0,0,0,9999999,9999999,9999999,0,85017,36178,15000
3401,3,5,0,2,30696.51627,2688,1933,13,5,5,1,3,99,9,1,1,1,1,1,1,1,5,1,5,3,0,1,1,1,1,99,9,0,0,1,1,3,1,0,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2100,1700,59707,9999999,9999999,9999999,9999999,4935,451,3090,2471,10795,13635,6008,26798,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3402,1,2,0,2,31999.11357,5449,1067,2,1,1,1,4,99,9,1,1,1,2,1,3,1,1,3,1,3,0,3,1,1,1,99,9,0,0,4,2,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3320,1410,31329,105575,9999999,9999999,9999999,0,392,2685,2299,4879,0,0,24151,27547,21080,56948,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3403,3,5,0,2,4662.840328,3537,2274,2,5,5,1,4,99,9,1,3,0,99,1,3,1,5,3,2,3,0,3,1,2,9,2,3,4,0,3,2,1,1,2,5,0,1,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2294,2294,48676,2953,9999999,13838,9999999,2995,0,3424,2932,7987,9605,0,28152,2953,0,0,9999999,9999999,9999999,0,13838,0,9999999
3404,4,8,0,2,20537.72788,5454,1095,13,5,5,1,3,99,9,0,9,1,3,1,1,1,1,1,1,3,0,1,1,1,1,99,9,0,0,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4561,1921,30879,77690,9999999,9999999,9999999,0,760,0,7053,2194,0,0,21632,7334,28519,41837,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3405,3,5,0,2,30681.48053,5384,720,5,5,5,1,2,99,9,1,3,1,1,1,1,1,5,1,1,3,0,1,1,1,1,99,9,0,0,3,3,3,3,0,1,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2726,1886,43237,89626,9999999,9999999,9999999,4882,782,5355,1998,6796,0,0,34443,0,32966,56660,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3406,3,6,0,5,17459.30146,2785,2423,6,5,5,1,3,99,9,0,9,0,99,0,9,0,99,9,1,3,0,6,1,1,6,99,9,0,0,0,0,2,0,99,5,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,811,811,98992,15407,9999999,9999999,9999999,0,0,0,6654,38513,27470,0,26355,0,0,15407,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3407,1,1,0,4,14421.85772,7776,606,1,5,5,1,4,99,9,0,9,1,4,1,4,1,5,4,3,2,0,1,1,2,9,2,3,0,0,2,0,3,0,99,5,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1260,1008,26624,9999999,96112,9999999,9999999,3061,511,0,2996,2338,9447,0,11843,9999999,9999999,9999999,0,96112,0,9999999,9999999,9999999,9999999
3408,4,8,0,3,19569.96458,7094,353,3,5,5,1,3,99,9,1,1,1,1,1,1,1,5,1,1,3,0,4,1,1,3,99,9,0,0,3,0,6,0,0,5,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3024,794,17620,45055,9999999,9999999,9999999,1641,274,2379,2543,252,3576,0,11249,0,0,45055,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3409,4,8,0,4,25292.66418,1210,4160,5,1,1,1,2,99,9,0,9,1,2,1,3,1,1,3,5,3,0,3,1,1,3,99,9,0,0,0,0,2,0,99,1,1,0,0,1,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,636,636,38668,22638,9999999,9999999,9999999,0,629,0,3053,23316,0,4331,7968,7735,14903,0,9999999,9999999,9999999,9999999,9999999,9999999,5000
3410,3,7,3,2,34233.33164,1799,3420,6,5,5,1,3,99,9,0,9,1,6,1,1,1,5,1,1,3,0,6,1,1,6,99,9,0,0,2,1,2,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7308,3254,30595,56698,9999999,9999999,9999999,2495,417,0,2281,14775,0,838,12701,0,24965,31733,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3411,3,7,3,2,25840.2378,1021,3205,6,5,5,1,2,99,9,0,9,0,99,0,9,1,5,3,5,3,0,3,1,1,2,99,9,0,0,0,0,2,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,990,990,32492,18791,9999999,9999999,9999999,0,0,0,3041,12857,0,4155,12439,0,18791,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3412,2,4,0,5,45481.93095,4537,1628,5,5,5,1,6,99,9,0,9,0,99,1,3,1,5,3,1,6,0,5,1,2,9,1,6,0,0,0,0,1,0,99,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,936,936,10164,36735,9999999,9999999,9999999,2781,0,0,2234,1212,0,0,6718,0,12391,24344,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3413,3,6,0,3,23152.95577,4346,1306,8,5,5,1,3,99,9,0,9,1,3,1,5,1,5,1,5,3,0,3,1,1,4,99,9,0,0,0,0,2,0,0,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2224,1974,32110,9999999,9999999,9999999,9999999,3299,551,0,3016,0,7200,9786,12108,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3414,4,8,0,1,4336.517608,673,4142,5,2,2,1,3,99,9,0,9,0,99,1,1,0,99,9,2,21,3,95,1,2,9,2,1,0,0,0,0,0,0,99,95,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,500,0,16062,9999999,9999999,14936,9999999,0,0,0,2273,8683,0,0,5106,9999999,9999999,9999999,9999999,9999999,9999999,10048,4888,0,9999999
3415,1,2,1,5,30842.50113,4788,1434,7,1,1,1,2,99,9,0,9,1,3,0,9,0,99,9,3,2,1,0,1,2,9,3,4,0,0,1,1,1,1,99,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1181,1181,7224,11061,99300,9999999,0,0,298,0,800,1757,0,0,4667,11061,0,0,0,66585,32715,9999999,9999999,9999999,9999999
3416,4,8,0,5,20342.11239,4962,1190,5,5,5,1,4,99,9,0,9,1,3,1,2,1,5,2,5,3,0,2,1,1,3,99,9,2,0,2,0,1,0,99,5,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,994,994,35823,9999999,9999999,9999999,9999999,2900,484,0,2839,2307,10963,7558,12156,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3417,3,6,0,2,20428.68253,3002,2214,7,5,5,1,3,99,9,0,9,1,5,1,4,1,5,4,1,3,0,4,1,1,4,99,9,4,0,3,2,5,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4190,2822,91059,46820,9999999,9999999,9999999,5554,928,0,5078,32602,0,0,53379,0,25760,21060,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3418,4,8,0,2,22796.9892,3660,1568,5,5,5,1,3,99,9,0,9,1,6,1,3,1,5,3,1,3,0,6,0,9,9,99,9,0,0,2,2,4,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1400,1150,19257,35398,9999999,9999999,9999999,2595,433,0,2373,0,0,0,16884,0,12190,23208,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3419,3,7,3,2,25714.90438,2673,2215,3,1,1,1,2,99,9,0,9,0,99,1,2,0,99,9,1,21,0,2,1,2,9,2,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1200,1200,30340,46614,9999999,9999999,9999999,0,0,0,2598,9553,0,0,18189,4548,16840,25226,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3420,4,9,2,5,29397.3853,1211,1895,5,99,5,1,6,99,9,0,9,0,99,0,9,0,99,9,5,3,0,6,1,1,5,99,9,0,0,1,1,1,1,99,1,1,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,716,0,5603,13806,9999999,9999999,9999999,0,0,0,2207,0,0,0,3396,0,13806,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3421,3,7,0,2,48885.26229,1319,3079,13,5,5,1,3,99,9,0,9,1,2,1,3,1,5,6,5,3,0,6,1,1,4,99,9,0,0,1,1,2,2,0,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,812,63117,9999999,9999999,9999999,9999999,3356,561,0,3069,19125,10358,4223,26342,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3422,2,3,0,2,31498.27201,4450,2072,3,1,1,1,3,99,9,0,9,0,99,1,3,1,5,3,1,3,0,2,1,1,5,99,9,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1312,912,24979,64313,9999999,9999999,9999999,2383,0,0,2179,8307,0,1264,13229,5514,19083,39716,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3423,2,4,0,5,25294.61028,4889,1522,5,5,5,1,3,99,9,0,9,0,99,0,9,0,99,9,5,5,0,6,1,2,9,1,1,0,0,0,0,1,0,99,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,650,650,22172,13806,9999999,9999999,9999999,0,0,0,3721,4353,0,9438,4660,0,13806,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3424,4,9,0,2,22807.33834,6257,25,11,1,1,1,1,99,9,0,9,1,1,1,1,1,1,1,1,3,0,1,0,9,9,99,9,0,0,1,0,2,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2739,2339,20694,99917,9999999,9999999,9999999,0,587,0,2849,0,0,0,17845,15166,29166,55585,9999999,9999999,9999999,9999999,9999999,9999999,9999999
3425,2,4,0,5,24058.54213,5782,1336,3,5,5,1,4,99,9,0,9,1,3,0,9,0,99,9,5,3,0,6,1,2,9,1,5,1,1,3,3,2,1,99,1,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,513,513,8854,13892,9999999,9999999,9999999,0,205,0,988,1543,0,2977,3346,0,13892,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999
