# File: EIA_923_generator_gen_fuel_2015.csv
# Title: EIA Form 923 generation data for year 2015
# Unit: MWh
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip; Page 4 Generator Data from file
# Column types: cici 
# ----------
State,Plant.Id,Generator.Id,Net.Generation.Year.To.Date
TX,50150,GEN6,153974
TX,50150,GEN7,9118
TX,50150,GEN8,178802
TX,50150,GEN9,60286
LA,50152,CGN1,885653
LA,50152,CGN2,752336
LA,50152,CSTG,185369
LA,50152,STG,141414
MS,50184,TG1,384108
MS,50184,TG2,76907
MS,50184,TG3,76563
MS,50184,TG4,56
WA,50185,TG1,48805
WA,50185,TG2,64880
WA,50187,TG1,34507
WA,50187,TG2,37038
WA,50187,TG4,91559
WA,50187,TG5,129652
NC,50188,TG2,219780
NC,50189,TG10,208090
NC,50189,TG7,3347
NC,50189,TG8,9
NC,50189,TG9,260561
OR,50191,TG4,59168
OK,50192,TG1,446086
GA,50201,ST2,102492
NY,50202,GEN1,0
NH,50208,GEN1,100255
PA,50215,GEN1,222261
CA,50216,GN91,650417
CA,50216,GN92,666640
CA,50216,GN93,722202
CA,50216,GN94,694461
CA,50216,GN95,134832
CA,50216,GN96,156222
ME,50225,TG1,78226
TX,50229,TG2,211005
WA,50231,TG2,0
WA,50231,TG3,8089
IN,50240,GEN1,95882
IN,50240,GEN2,42473
ME,50243,GEN2,0
ME,50243,GEN3,78767
ME,50243,GEN5,8779
NC,50244,GEN8,51688
NC,50244,GEN9,51640
NC,50244,GN10,50867
NC,50244,GN11,45430
NC,50244,GN12,62506
NC,50244,GN13,80149
FL,50250,GEN1,242998
FL,50250,GEN2,271108
NC,50254,GEN1,187125
CA,50270,GTG1,129635
CA,50270,STG1,20525
MA,50273,DLV1,42229
VA,50275,TG3,31877
NY,50277,GEN1,0
PA,50279,GEN1,134369
MD,50282,GEN1,97358
MD,50282,GEN2,98176
PA,50284,TG3,0
PA,50284,TG4,0
PA,50284,TG5,0
PA,50284,TG6,34350
MA,50290,GEN1,394000
MA,50290,GEN2,193583
NY,50292,GEN1,136829
NY,50292,GEN2,122348
NY,50292,GEN3,68198
NY,50292,GEN6,221624
NY,50292,GEN7,109937
CA,50293,GEN1,154009
TN,50296,GEN1,357075
TN,50296,GEN2,59404
MI,50305,GE10,0
MI,50305,GEN6,73350
MI,50305,GEN7,41116
MI,50305,GEN8,25769
MI,50305,GEN9,54313
OK,50307,GEN1,12
OK,50307,GEN2,0
OK,50307,GEN3,0
OK,50307,GEN4,0
AK,50308,GEN1,0
AK,50308,GEN3,39288
AK,50308,GEN4,37544
AK,50308,GEN5,42402
IN,50316,3516,9000
IL,50326,AT1,12890
IL,50326,DPOX,820
AL,50359,10,14140
AL,50359,9,0
IN,50366,GEN1,4613
IN,50366,GEN2,746
IN,50366,GEN5,12623
IN,50366,GEN6,28752
IN,50366,GEN7,18831
NY,50368,CT1,115972
NY,50368,CT2,114799
NY,50368,TG1,2393
NY,50368,TG2,24983
NJ,50385,GEN1,175926
NJ,50385,GEN2,174985
NJ,50385,GEN3,141779
AK,50392,TG1,241
AK,50392,TG2,1615
AK,50392,TG3,7868
AK,50392,TG4,12850
AK,50392,TG5,44712
WI,50395,TG14,47643
WI,50395,TG6,42409
WI,50395,TG8,72579
OR,50396,GEN1,29558
OR,50396,GEN2,28259
OR,50396,GEN3,22427
OR,50396,GEN4,28525
OR,50396,GEN5,35334
PA,50397,GEN1,33362
PA,50397,GEN2,0
PA,50397,GEN3,28524
PA,50397,GEN4,64733
PA,50397,GEN5,152235
PA,50397,GEN6,195297
GA,50398,GE10,381305
GA,50398,GEN9,272539
ME,50406,GEN1,267689
ME,50406,GEN2,242593
AL,50407,GEN5,376327
PA,50410,5,279604
MN,50413,TG2,4920
MN,50413,TG3,19423
MN,50413,TGI,7984
OR,50426,GEN1,0
OR,50426,GEN2,512
OR,50426,GEN3,512
MI,50431,TG1,58096
MI,50431,TG10,30712
MI,50431,TG7,0
MI,50431,TG8,46434
MI,50431,TG9,31143
ME,50447,GEN9,88214
ME,50447,GN10,21052
NY,50449,GEN1,83898
NY,50449,GEN2,28180
NY,50450,GEN1,60814
NY,50450,GEN2,27967
NY,50451,GEN1,90720
NY,50451,GEN2,30540
OH,50456,GEN1,28939
NY,50458,GEN1,484377
NY,50458,GEN2,277630
PA,50463,GEN2,3918
GA,50465,GEN1,316695
GA,50465,GEN2,110672
FL,50466,GEN2,52679
FL,50466,GEN3,70571
FL,50466,GEN4,93306
FL,50466,GEN5,71627
FL,50466,GEN6,44848
NY,50472,GEN1,80765
NY,50472,GEN2,88174
FL,50474,SCC,74330
WI,50476,GEN1,43545
WI,50476,GEN2,54336
VA,50479,GEN1,50266
TN,50481,TG10,32821
TN,50481,TG11,38763
TN,50481,TG12,41382
TN,50481,TG13,31458
TN,50481,TG14,70471
TN,50481,TG15,33071
TN,50481,TG16,71153
TN,50481,TG17,64952
TN,50481,TG18,58165
TN,50481,TG19,63547
TN,50481,TG20,65381
TN,50481,TG21,85172
TN,50481,TG22,85437
TN,50481,TG24,101305
TN,50481,TG25,133301
TN,50481,TG26,97415
TN,50481,TGO7,20691
TN,50481,TGO8,24095
TN,50481,TGO9,14297
FL,50482,TG6,86213
FL,50482,TG7,75788
FL,50482,TG8,73425
LA,50489,C3,321711
LA,50490,TE,8965
WV,50491,GEN3,0
WV,50491,GEN4,34740
WV,50491,GEN6,186977
WV,50491,GEN7,334349
NJ,50497,GTG1,90643
NJ,50497,GTG2,76691
NJ,50497,GTG3,103430
NJ,50497,STG1,124999
CT,50498,GTG,56830
CT,50498,STG,27754
CA,50530,GEN3,66872
CA,50541,GEN1,26396
CA,50541,ST1,685
CA,50541,ST2,990
WA,50544,GEN6,24797
NC,50555,GEN1,112852
NC,50555,GEN2,0
NC,50555,GEN3,0
OK,50558,GT01,46742
OK,50558,ST01,11561
CA,50560,GEN1,133799
NJ,50561,GTG1,294071
NJ,50561,GTG2,122793
NJ,50561,STG1,137908
FL,50572,GEN1,15947
FL,50572,GEN2,15431
FL,50572,GEN3,12855
FL,50572,GEN4,0
PA,50611,GEN1,202843
WI,50614,GEN1,82318
WI,50614,WEST,30825
WI,50620,GEN1,25289
TX,50625,TG22,121625
TX,50625,TG23,214749
TX,50625,TG32,87327
TX,50625,TG33,111046
TX,50625,TG34,195658
IL,50627,MG,12222
NJ,50628,GEN2,111583
NJ,50628,GEN3,111685
FL,50629,GEN1,80616
OR,50630,GEN1,86318
CA,50632,GEN1,151767
ID,50637,GEN1,0
ID,50637,GEN2,0
ID,50637,GEN3,215693
ID,50637,GEN4,189194
AR,50638,GEN1,109626
MN,50639,GEN3,118125
MN,50639,GEN4,185494
MN,50639,GEN5,116415
AR,50640,GEN6,0
IN,50647,GEN1,41024
CT,50648,GEN1,108604
NY,50649,GEN1,110455
ME,50650,UNI1,278755
NY,50656,GEN1,188468
MD,50657,GEN1,329219
VA,50658,GEN1,256709
VA,50658,GEN2,264724
OK,50660,GEN1,23688
MA,50661,GEN1,328714
NY,50662,GEN1,190569
VA,50663,GEN1,107720
VA,50663,GEN2,52599
CT,50664,GEN1,7048
FL,50666,GEN1,186312
CO,50707,LMA,585699
CO,50707,LMB,0
CO,50707,LMC,0
CO,50707,LMD,0
CO,50707,LME,0
CO,50707,STA,70919
CO,50707,STB,45959
AK,50711,GEN1,14
AK,50711,GEN2,446
AK,50711,GEN3,46547
PA,50729,GEN1,127305
PA,50729,GEN3,23103
AL,50730,GEN1,2474
AL,50730,GEN2,2464
AL,50730,GEN3,0
AL,50730,GEN4,0
PA,50732,GEN1,0
PA,50732,GEN2,225380
PA,50732,GEN3,0
IN,50733,STG1,707468
NH,50739,GEN1,154444
NY,50743,GEN1,33281
NY,50743,GEN2,21602
NY,50744,GEN1,15472
NY,50744,GEN2,6193
CA,50748,GEN1,24390
CA,50748,GEN2,7459
MI,50770,GEN1,144911
PA,50771,GEN1,0
MI,50772,GEN1,143935
FL,50774,GEN1,91969
PA,50776,GEN1,471192
NJ,50799,GEN1,16377
NJ,50799,GEN2,16772
NJ,50799,GEN3,5886
NJ,50799,GEN4,6588
CT,50801,GEN1,8011
FL,50803,GEN3,85802
GA,50804,GEN4,181785
GA,50804,GEN5,123874
SC,50806,GEN1,27533
SC,50806,GEN2,89715
SC,50806,GEN3,323907
FL,50807,GEN3,28115
FL,50807,GEN4,78182
FL,50807,GEN6,146800
LA,50810,NO 7,120700
LA,50810,NO 8,199785
LA,50810,NO 9,132263
OH,50811,GEN1,100671
VA,50813,GEN1,289895
TX,50815,GEN1,381658
TX,50815,GEN2,437720
TX,50815,GEN3,428643
TX,50815,GEN4,434136
TX,50815,GEN5,397287
TX,50815,GEN6,569083
TX,50815,GEN7,442827
MI,50835,GEN1,505019
CA,50837,GEN1,205008
LA,50846,ST1,44962
LA,50846,ST2,27031
LA,50846,ST3,27969
CA,50849,GEN1,194477
CA,50849,GEN2,16938
CA,50850,GEN1,173256
CA,50850,GEN2,51041
CA,50851,GEN1,126308
CA,50851,GEN2,34522
NJ,50852,GEN1,22403
NJ,50852,GEN2,8155
FL,50858,GEN1,170918
FL,50858,GEN2,102350
PA,50859,GEN1,221544
MI,50860,GEN1,100008
NH,50872,GEN1,0
NH,50873,GEN1,101472
FL,50875,GEN1,141185
CA,50876,GEN1,29075
CA,50876,GEN2,5538
MA,50877,GEN1,249564
MA,50878,GEN1,325167
PA,50879,GEN1,263697
MA,50880,GEN1,245370
CA,50881,GEN1,128799
CA,50881,GEN2,135346
CA,50881,GEN3,134057
NY,50882,GEN1,396744
CT,50883,GEN1,477123
FL,50884,GEN1,246444
FL,50884,GEN2,111202
NJ,50885,GEN1,76040
WA,50886,GEN1,110118
FL,50887,GEN1,411437
PA,50888,GEN1,452512
VA,50900,GEN3,69217
VA,50900,GEN4,206502
VA,50900,GEN5,236374
VA,50900,GEN7,498269
IN,50903,GEN1,20985
NM,50906,4,2131
NY,50907,UNT1,4191
NY,50907,UNT2,4192
PA,50920,1,5069
OR,50921,GEN1,0
MT,50931,GEN1,500087
WI,50933,GEN5,0
WI,50933,GEN6,45612
OR,50945,ST1,3274
FL,50949,GEN1,236871
FL,50949,GEN2,303123
FL,50949,GEN3,243431
UT,50951,GEN1,418198
MA,50955,GEN1,0
MA,50955,GEN2,0
MA,50955,GEN3,15874
TN,50956,GEN1,119600
TN,50956,GEN2,102524
TN,50956,GEN3,132116
NJ,50960,GEN1,294968
VA,50966,1,1243668
VA,50966,2,0
VA,50966,3,0
MO,50969,GEN1,11179
MO,50969,GEN2,22182
MO,50969,GEN3,56275
MO,50969,GEN4,17202
TX,50973,GN31,66736
TX,50973,GN32,54936
TX,50973,GN33,183258
TX,50973,GN35,213062
TX,50973,GN41,275177
TX,50973,GN42,262267
TX,50973,GN43,296528
TX,50973,GN44,307019
PA,50974,GEN1,259422
FL,50976,GEN1,681233
NY,50978,GEN1,115175
NY,50978,GEN2,118389
NY,50978,GEN3,73756
OR,50993,GEN1,0
LA,51008,1000,0
LA,51008,2000,0
VT,51026,GEN1,154634
RI,51030,GEN1,229015
RI,51030,GEN2,221404
RI,51030,GEN3,252404
NY,51038,GEN1,54626
LA,52006,GEN1,-1940
LA,52006,GEN2,393318
LA,52006,GEN3,390367
LA,52006,GEN4,252816
LA,52006,GEN5,169811
LA,52006,GEN6,339673
LA,52006,GEN7,706967
VA,52007,GEN1,169130
VA,52007,GEN2,166789
FL,52010,GEN1,219183
FL,52010,GEN2,109894
VA,52019,GEN1,713575
VA,52019,GEN2,770028
VA,52019,GEN3,859323
VA,52019,GEN4,660875
VA,52019,GEN5,685166
VA,52019,GEN6,811301
RI,52024,GEN2,2018
RI,52024,GEN4,3219
RI,52024,NEW1,8497
RI,52024,NEW3,11015
MA,52026,GEN1,105483
LA,52031,GEN2,12354
NY,52056,GT1,260649
NY,52056,ST1,64997
CT,52061,GEN2,3031
CT,52061,GEN3,38449
TX,52069,GEN1,45045
TX,52069,GEN2,97141
TX,52069,GEN3,65991
TX,52069,GEN4,80811
TX,52071,5,3405817
VA,52072,GEN1,20478
VA,52072,GEN2,6218
VA,52072,GEN3,0
VA,52072,GEN4,2908
CA,52073,GEN1,112920
CA,52073,GEN2,109314
CA,52073,GEN3,27800
TX,52088,GEN1,80767
TX,52088,GEN2,60053
TX,52088,GEN3,493860
TX,52088,GEN4,325337
VA,52089,GEN1,37513
VA,52089,GEN2,41561
VA,52089,GEN3,37380
VA,52089,GEN4,32135
CA,52099,GEN6,1606
PA,52106,GEN1,23500
PA,52106,GEN3,43727
CA,52109,GEN1,415989
CA,52109,GEN2,420252
CA,52109,GEN5,102595
VA,52118,GEN1,267414
VA,52118,GEN2,0
TX,52120,G-61,432186
TX,52120,G-63,495412
TX,52120,G-64,25532
TX,52120,G-65,573771
TX,52120,G-66,337026
TX,52120,G-67,629895
WY,52127,GEN1,5
WY,52127,GEN2,7
IN,52130,31TG,14769
IN,52130,32TG,63231
IN,52130,33TG,43256
IN,52130,34TG,59293
IN,52130,35TG,220550
TX,52132,GEN1,129873
TX,52132,GEN2,164574
TX,52132,GEN3,0
ND,52133,GEN1,20347
ND,52133,GEN2,20347
ND,52133,GEN3,20348
AL,52140,GEN1,241851
AL,52140,GEN2,336417
VA,52148,GEN1,14075
SC,52151,GEN1,282596
SC,52151,GEN2,295393
VA,52152,GEN9,253516
LA,52175,GEN2,43570
LA,52175,GEN3,184306
TX,52176,GEN1,48960
TX,52176,GEN2,70778
TX,52176,GEN3,51855
DE,52193,G1,131159
DE,52193,G2,131337
DE,52193,G3,5954
DE,52193,G4,59714
GA,54004,GEN1,121059
CA,54015,GEN2,44184
FL,54033,GEN1,71946
NY,54034,GEN1,29497
NY,54034,GEN2,14847
NC,54035,GEN1,186061
NY,54041,GEN1,64974
NY,54041,GEN2,79694
NY,54041,GEN3,55223
NY,54041,GEN4,89214
RI,54056,GEN1,10500
RI,54056,GEN2,6012
NY,54076,GEN1,207141
NY,54076,GEN2,179378
VA,54081,GEN1,53538
VA,54081,GEN2,52387
VA,54081,GEN3,41272
VA,54081,GEN4,43237
ME,54085,GEN1,133583
ME,54085,GEN2,125401
ME,54085,GEN3,149197
SC,54087,GEN1,163776
SC,54087,GEN2,161771
SC,54087,GEN3,160250
LA,54091,GEN1,205108
LA,54091,GEN2,211970
LA,54091,GEN3,208789
AL,54096,GEN1,66913
AL,54096,GEN2,214793
AL,54096,GEN3,51637
AL,54096,GEN4,220100
TX,54097,GEN1,115852
TX,54097,GEN2,307389
WI,54098,GEN1,28013
WI,54098,GEN2,58111
WI,54098,GEN3,61482
WI,54098,GEN4,48740
NY,54099,GEN1,209138
MS,54100,GEN1,258206
MS,54100,GEN2,0
GA,54101,GEN1,282237
GA,54101,GEN2,295079
AR,54104,GEN1,117286
AR,54104,GEN2,251759
AR,54104,GEN3,221484
AR,54104,GEN4,170716
NY,54114,GEN1,247838
NY,54114,GEN2,321725
NY,54114,GEN3,143313
NY,54131,GEN1,30548
NY,54131,GEN2,11838
IA,54201,GEN3,57271
IA,54201,GEN4,0
IA,54201,GEN5,25827
IA,54201,GEN6,30969
OH,54207,GEN1,0
OH,54207,GEN2,1808
OH,54207,GEN3,31310
ND,54210,G1,65340
MN,54211,G1,21031
MN,54211,G2,21031
MN,54212,G1,16418
MN,54212,G2,16418
ND,54213,G1,37267
MN,54214,G1,19717
MN,54214,G2,19717
AL,54216,AOW6,15780
AL,54216,GEN7,114015
MN,54224,GEN1,8333
MN,54224,GEN2,6748
MN,54224,GEN3,32854
MA,54225,TG2,19448
MA,54228,2,2042
CT,54236,TG 2,0
CT,54236,TG 3,14871
CT,54236,TG 4,16423
CT,54236,TG5,8734
CA,54238,STG,337436
PA,54250,1,11850
MN,54262,1,32948
MN,54262,4,17362
WA,54268,STG1,0
NV,54271,CTG1,280475
NV,54271,CTG2,269202
NV,54271,STG,205907
NC,54276,TG3,63591
GA,54281,577A,109750
VA,54304,1,560883
WY,54318,TG1,101195
WY,54318,TG2,107224
TX,54321,3N80,86949
RI,54324,GEN1,187469
RI,54324,GEN2,193367
RI,54324,GEN3,207440
PA,54333,G001,31977
PA,54333,G502,1273
OH,54335,GEN1,0
OH,54335,GEN2,8305
TX,54338,GENA,99
TX,54338,GENB,92
TX,54338,GENC,62
TX,54338,GEND,165
,54349,,
,54349,,
,54349,,
,54349,,
,54350,,
,54350,,
,54350,,
,54350,,
GA,54358,1,200143
GA,54358,2,146405
GA,54358,3,64542
FL,54365,APC1,148884
FL,54365,APC2,148110
FL,54365,APC3,79998
CO,54372,GT1,0
CO,54372,GT2,459
CO,54372,ST1,0
WY,54374,NO2,0
WY,54374,NO3,4357
WI,54407,1,3740
WI,54407,2,0
WI,54408,1,0
NH,54409,GEN1,3608
NH,54409,GEN2,877
NH,54409,GEN3,8649
CA,54410,STG,0
MI,54415,GEN1,129380
FL,54423,GT1,0
FL,54423,GT2,0
FL,54423,ST1,0
FL,54424,GT1,120578
FL,54424,GT2,121892
FL,54424,ST1,49520
FL,54426,GT1,255348
FL,54426,ST1,135365
LA,54427,NO10,140190
LA,54427,NO8,114583
LA,54427,NO9,226588
AL,54429,GEN2,438733
GA,54464,1,46507
GA,54464,2,30710
GA,54464,3,20378
GA,54464,4,146564
GA,54464,5,259787
FL,54466,GEN1,987513
WY,54472,GEN1,82971
WA,54476,GEN1,421465
WA,54476,GEN2,180628
LA,54512,TG1,20239
LA,54512,TG2,9506
LA,54512,TG3,13011
CA,54517,GEN2,31574
LA,54518,ST1,32012
LA,54518,ST2,43018
NY,54526,STG,132140
FL,54529,1,191014
MN,54533,1,10878
WA,54537,CT1A,288984
WA,54537,CT1B,288983
WA,54537,ST1,290881
NY,54547,1,939769
NY,54547,2,1014338
NY,54547,3,986242
NY,54547,4,991372
NY,54547,5,1252674
NY,54547,6,1267537
AL,54550,901,4001
AL,54550,901A,27342
AL,54550,901B,27137
AL,54550,901C,25501
IL,54556,TGO1,151394
IL,54556,TGO2,138188
CA,54561,GT-G,183974
CA,54561,ST-G,15779
WA,54562,4,0
WA,54562,6,143377
WA,54562,7,157521
NY,54574,GEN1,90838
NY,54574,GEN2,29332
NY,54574,GEN3,65107
ID,54579,1002,76677
MA,54586,TRENT,101295
MA,54586,VAX,39199
NY,54592,GEN1,1949
NY,54592,GEN2,1208
NY,54593,GEN1,24396
NY,54593,GEN2,9814
NC,54618,7500,51815
NC,54618,900,3794
MA,54620,NO-1,118634
PA,54625,TGI,210085
CA,54626,TG01,249143
FL,54627,GEN1,110999
FL,54627,GEN2,112799
PA,54634,SNCP,660243
PA,54638,PT1,244687
NJ,54640,GEN1,356539
NJ,54640,GEN2,405559
NJ,54640,GEN3,345890
HI,54646,CT1,540156
HI,54646,CT2,518539
HI,54646,ST,309105
NC,54656,NO 1,39953
NC,54656,NO 2,51388
NC,54656,NO3,289549
NM,54667,7,0
NM,54667,9,856
TX,54676,G81,568033
TX,54676,G82,561735
TX,54676,G83,538268
TX,54676,G84,514610
ID,54690,2250,14914
ID,54690,500,0
ID,54690,6500,34802
PA,54693,GT,
PA,54693,GT,
PA,54693,GT,
PA,54693,GT,
PA,54693,ST,
PA,54693,ST,
AZ,54694,GEN1,19507
AZ,54694,GEN2,7664
PA,54746,WFI1,321533
CA,54749,CTG,18713
CA,54749,STG,4084
MI,54751,GEN1,70919
AL,54752,NO1,165510
AL,54752,NO2,211063
NC,54755,GEN2,23793
CT,54758,GEN1,107327
OR,54761,GEN1,419406
OR,54761,GEN2,766141
OR,54761,GEN3,428210
OR,54761,GEN4,773486
AL,54763,2TG,75170
AL,54763,4TG,126017
IA,54775,GEN1,13093
IA,54775,GEN2,9349
IA,54775,GEN6,45870
OK,54779,GEN1,0
OK,54779,GEN2,0
OK,54779,GEN4,0
IL,54780,T1,0
IL,54780,T10,12796
IL,54780,T11,14201
IL,54780,T12,14490
IL,54780,T2,13291
IL,54780,T3,4971
IL,54780,T4,0
IL,54780,T6,0
IL,54780,T7,17343
PA,54785,GEN1,310555
PA,54785,GEN2,744201
AL,54789,1TG,83717
AL,54789,2TG,89969
AL,54789,3TG,100519
MD,54795,GEN1,1169
MD,54795,GEN2,5838
MD,54795,GEN4,44261
AL,54802,GEN1,233251
AL,54802,GEN2,380780
MA,54805,GT-1,345762
MA,54805,ST-1,138462
NY,54808,GT1,43876
NY,54808,GT2,43420
NY,54808,T1,11988
WA,54809,TG2,18067
TX,54817,GT-1,393275
TX,54817,ST-1,209155
NJ,54829,GEN2,51
MD,54832,1,407588
MD,54832,2,400485
MD,54832,3,486211
VA,54844,GOR1,1141090
VA,54844,GOR2,8934
VA,54844,GOR3,0
VA,54844,GOR4,0
KY,54850,1,10802
KY,54850,2,1562
MI,54867,M387,34016
ND,54908,GEN1,3594
ND,54908,GEN2,0
CA,54912,GTG1,340358
CA,54912,GTG2,330239
CA,54912,STG1,160007
NY,54914,1,765564
NY,54914,2,836083
NY,54914,3,158389
NY,54914,4,195896
MI,54915,G001,323141
MI,54915,G101,714264
MD,54935,1,0
CT,54945,NO 5,125325
CT,54945,NO 6,184254
OR,54950,CTG1,9240
OR,54950,STG1,803
MI,54965,ACTG,0
OH,54974,UNT1,15302
OH,54974,UNT2,15302
IN,54995,17TG,545453
VA,54998,1410,80603
VA,54998,1420,85307
VA,54998,1430,99766
MN,55010,CTG1,148096
MN,55010,STG1,71637
WI,55011,CTG1,410317
WI,55011,STG1,212057
MA,55026,UNT1,864063
GA,55040,CT1,80512
GA,55040,CT2,85047
GA,55040,ST1,76213
MA,55041,GEN2,1108977
CT,55042,GEN1,1076356
CT,55042,GEN2,1031839
CT,55042,GEN3,1042853
SC,55043,GT1,332819
SC,55043,ST1,178202
AL,55044,STG1,119825
TX,55047,CTG1,1030547
TX,55047,CTG2,1093606
TX,55047,CTG3,1002076
TX,55047,STG1,448475
TX,55047,STG2,1156443
RI,55048,UNT1,864106
RI,55048,UNT2,490014
CA,55049,GEN1,12973
TX,55062,GTG1,739813
TX,55062,GTG2,730861
TX,55062,GTG3,663893
TX,55062,STG1,1443449
MS,55063,CTG1,1034212
MS,55063,CTG2,763081
MS,55063,CTG3,596330
MS,55063,STG1,599536
MS,55063,STG2,442468
MS,55063,STG3,326012
TX,55065,GEN1,278249
TX,55065,GEN2,139711
TX,55065,GEN3,3266
ME,55068,GEN1,101397
ME,55068,GEN2,105761
ME,55068,GEN3,123200
AR,55075,CT01,1060291
AR,55075,ST01,244681
MS,55076,RHGF,3033410
NV,55077,ED01,712662
NV,55077,ED02,655869
NV,55077,ED03,815957
MA,55079,CT01,1358825
MA,55079,ST01,742616
CA,55084,GE1,1671479
TX,55086,GT1A,1058397
TX,55086,GT1B,1171902
TX,55086,STG,432723
MI,55087,2A,1061672
MI,55087,2B,1069349
MI,55087,2C,1127702
MI,55088,ST1,1174891
LA,55089,CT1,987275
LA,55089,CT2,1201183
LA,55089,CT3,1028376
LA,55089,ST1,1630172
ID,55090,GEN1,29412
TX,55091,STK1,842727
TX,55091,STK2,659011
TX,55091,STK3,782051
TX,55091,STK4,1035038
TX,55091,STK5,1188808
TX,55091,STK6,1166162
IN,55096,GT,246343
IN,55096,ST,40578
TX,55097,CTG1,1015383
TX,55097,CTG2,959795
TX,55097,CTG3,855444
TX,55097,CTG4,924189
TX,55097,STG1,1163252
TX,55097,STG2,1081058
TX,55098,GEN1,941911
TX,55098,GEN2,1115165
TX,55098,GEN3,1217395
ME,55100,UNT1,181293
ME,55100,UNT2,101873
OR,55103,CT1,871451
OR,55103,CT2,902275
OR,55103,ST1,923789
TX,55104,CTG1,249373
TX,55104,CTG2,261097
TX,55104,STG,102901
RI,55107,CTG1,586014
RI,55107,CTG2,584454
RI,55107,STG1,641200
CA,55112,CT01,380194
CA,55112,CT02,437682
CA,55112,ST01,435670
LA,55117,RS-4,617773
LA,55117,RS-5,1238746
LA,55117,RS-6,1237468
TX,55123,CTG1,1008444
TX,55123,CTG2,1041731
TX,55123,STG,1167513
AZ,55124,CTG1,514057
AZ,55124,CTG2,719809
AZ,55124,STG,854728
CT,55126,CA01,1839329
CT,55126,CA02,1649117
AZ,55129,CTG1,583311
AZ,55129,CTG2,562270
AZ,55129,STG,808212
IL,55131,CTG1,1067274
IL,55131,CTG2,1015437
IL,55131,CTG3,1029078
IL,55131,CTG4,999467
IL,55131,STG1,521030
IL,55131,STG2,507250
IL,55131,STG3,500249
IL,55131,STG4,534009
TX,55132,GTG1,885594
TX,55132,GTG2,785784
TX,55132,GTG3,749600
TX,55132,STG1,1609210
TX,55137,CTG1,675622
TX,55137,CTG2,689758
TX,55137,CTG3,748544
TX,55137,STG1,1238944
TX,55139,CTG1,967817
TX,55139,CTG2,913701
TX,55139,ST,1094245
TX,55144,U1,1071682
TX,55144,U2,1119245
TX,55144,U3,1159148
TX,55144,U4,1193642
OK,55146,CTG1,770066
OK,55146,CTG2,786434
OK,55146,CTG3,782793
OK,55146,STG1,462095
OK,55146,STG2,468850
OK,55146,STG3,464266
CT,55149,U1,1309100
CT,55149,U2,1681079
CT,55149,U3,1742365
CA,55151,GEN1,1235226
CA,55151,GEN2,1432650
CA,55151,GEN3,1473225
CA,55151,GEN4,1201122
TX,55153,CTG1,951426
TX,55153,CTG2,869410
TX,55153,CTG3,930384
TX,55153,CTG4,975155
TX,55153,STG1,1120075
TX,55153,STG2,1160766
TX,55154,CTA,950129
TX,55154,CTB,863591
TX,55154,ST,1014489
TX,55168,1,1300301
TX,55168,2,977105
TX,55168,3,1119885
NH,55170,CT11,1502756
NH,55170,CT12,1502305
NH,55170,STG,1681726
TX,55172,GT-1,1003729
TX,55172,GT-2,952680
TX,55172,GT-3,1036458
TX,55172,ST-4,585731
TX,55172,ST-5,1096593
LA,55173,CT11,935349
LA,55173,CT12,954850
LA,55173,CT24,1199471
LA,55173,CT25,1033711
LA,55173,ST13,1120004
LA,55173,ST26,1342512
TX,55176,GEN1,736870
TX,55176,GEN2,996705
TX,55176,GEN3,518096
AZ,55177,A,751158
AZ,55177,B,434863
AZ,55177,ST1,564631
MO,55178,CT-1,434057
MO,55178,CT-2,449210
MO,55178,ST-1,526196
ID,55179,CTG1,979428
ID,55179,STG1,549555
CA,55182,STG,1081184
CA,55182,X718,824740
CA,55182,X719,823662
IL,55183,CT1,146344
IL,55183,CT2,180288
IL,55183,ST1,0
IL,55183,ST2,0
TX,55187,GT1,1016930
TX,55187,GT2,968614
TX,55187,GT3,970909
TX,55187,GT4,1066904
TX,55187,ST1,510851
IL,55188,PT11,3204
IL,55188,PT21,4608
IL,55188,PT31,3313
PA,55193,CTG1,1283702
PA,55193,CTG2,1289024
PA,55193,STG,1515653
MS,55197,CTG1,772249
MS,55197,CTG2,639711
MS,55197,CTG3,785776
MS,55197,STG1,426256
MS,55197,STG2,353691
MS,55197,STG3,435826
CO,55200,UN5,45767
CO,55200,UN6,44909
CO,55200,UN7,27626
TX,55206,CT1,998434
TX,55206,CT2,759841
TX,55206,ST1,540926
NM,55210,1,645712
NM,55210,2,0
MA,55211,U1,1303928
MA,55211,U2,1206597
MA,55212,U1,1118625
MA,55212,U2,976788
TX,55215,CTG1,894552
TX,55215,CTG2,936559
TX,55215,CTG3,881692
TX,55215,CTG4,882097
TX,55215,STG1,1128519
TX,55215,STG2,1085937
IL,55216,STG1,80520
IL,55216,UNT1,191213
IL,55216,UNT2,185739
IL,55216,UNT3,195085
CA,55217,CTG1,968702
CA,55217,CTG2,753772
CA,55217,STG3,881093
MS,55218,H01,754118
MS,55218,H02,756702
MS,55218,H03,813064
MS,55220,A01,1061249
MS,55220,A02,1074315
MS,55220,A03,1162181
AR,55221,G1,39897
AR,55221,G2,42636
AR,55221,G3,38496
AR,55221,G4,37309
AR,55221,G5,28599
AR,55221,G6,27382
