# File: USDA_an_Stocks.csv
# Title: USDA NASS livestock animal inventories
# Units: Inventory (heads)
# Source: United States Department of Agriculture National Agriculture Statistics Service: https://quickstats.nass.usda.gov/
# Comments: Includes some missing values for states not reporting inventories
# Column types: ciccciiccccn
# ----------
Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2012,END OF DEC,STATE,HAWAII,15,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,447
CENSUS,2012,END OF DEC,STATE,HAWAII,15,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"21,921"
CENSUS,2012,END OF DEC,STATE,HAWAII,15,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,117
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,333,755"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"485,025"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"578,761"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"9,639"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"655,346"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"18,104"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"61,439"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"3,876"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,587
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"18,139"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,876"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,554
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"1,963"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"231,078"
CENSUS,2012,END OF DEC,STATE,IDAHO,16,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"6,696"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"684,809"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"343,972"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"98,849"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"115,927"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"4,327,311"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"8,348"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"62,714"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"3,786"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,341"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"31,546"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"7,367"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"4,044"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"4,630,796"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"9,492"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"54,675"
CENSUS,2012,END OF DEC,STATE,ILLINOIS,17,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"739,660"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"464,497"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"182,627"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"174,141"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"6,238,623"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"25,587,222"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"2,278,228"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"97,383"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"5,101"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,401"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"38,632"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"10,946"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"2,901"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"3,747,352"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"14,414"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"52,169"
CENSUS,2012,END OF DEC,STATE,INDIANA,18,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"5,084,794"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"2,803,358"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"885,568"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"204,757"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,948,950"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"52,218,870"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,495"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"62,206"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"4,312"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"2,637"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"56,239"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"30,546"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"1,961"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"20,455,666"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"6,234"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"165,815"
CENSUS,2012,END OF DEC,STATE,IOWA,19,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"4,383,172"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"4,519,961"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"1,270,538"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"131,688"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"17,851"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"4,032"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"74,873"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"3,914"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,434"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"42,315"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,921"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"5,052"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"1,886,197"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"13,973"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"62,541"
CENSUS,2012,END OF DEC,STATE,KANSAS,20,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"131,247"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"1,214,013"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"985,075"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"71,783"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"51,189,742"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"4,308,549"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"7,107"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"141,842"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"12,641"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,781"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"64,118"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"6,807"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"6,575"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"313,360"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"7,372"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"54,612"
CENSUS,2012,END OF DEC,STATE,KENTUCKY,21,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"34,629"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"338,626"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"434,252"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"16,089"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"25,061,453"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,910,683"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"4,790"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"59,791"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"6,572"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"1,759"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"18,779"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,015"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"3,175"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"6,806"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"3,245"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"9,843"
CENSUS,2012,END OF DEC,STATE,LOUISIANA,22,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"1,400"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"43,634"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"10,505"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"32,117"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"47,252"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"3,531,186"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,313"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"11,987"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,391
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,619
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"6,449"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"4,176"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"1,468"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"8,923"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"9,748"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"11,925"
CENSUS,2012,END OF DEC,STATE,MAINE,23,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"5,554"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"104,413"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"39,188"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"50,923"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"64,192,426"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"2,364,942"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"11,816"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"28,662"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"1,180"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,309
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"10,745"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"2,592"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"1,371"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"19,869"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,946
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"19,265"
CENSUS,2012,END OF DEC,STATE,MARYLAND,24,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"77,375"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"16,963"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"6,240"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"12,500"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"18,137"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"153,925"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"3,628"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"20,337"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,667
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,750
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"8,599"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"3,094"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"1,152"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,HOGS,HOGS - INVENTORY,TOTAL,NOT SPECIFIED,"11,151"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,RABBITS,"RABBITS, LIVE - INVENTORY",TOTAL,NOT SPECIFIED,"3,116"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,SHEEP,"SHEEP, INCL LAMBS - INVENTORY",TOTAL,NOT SPECIFIED,"12,504"
CENSUS,2012,END OF DEC,STATE,MASSACHUSETTS,25,0,TURKEYS,TURKEYS - INVENTORY,TOTAL,NOT SPECIFIED,"12,142"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, (EXCL COWS) - INVENTORY",TOTAL,NOT SPECIFIED,"646,096"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, COWS, BEEF - INVENTORY",TOTAL,NOT SPECIFIED,"108,126"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"376,255"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,CHICKENS,"CHICKENS, BROILERS - INVENTORY",TOTAL,NOT SPECIFIED,"1,125,601"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,CHICKENS,"CHICKENS, LAYERS - INVENTORY",TOTAL,NOT SPECIFIED,"12,676,021"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,DUCKS,DUCKS - INVENTORY,TOTAL,NOT SPECIFIED,"23,910"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,EQUINE,"EQUINE, HORSES & PONIES - INVENTORY",TOTAL,NOT SPECIFIED,"87,998"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - INVENTORY",TOTAL,NOT SPECIFIED,"4,223"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,GEESE,GEESE - INVENTORY,TOTAL,NOT SPECIFIED,"3,382"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,GOATS,GOATS - INVENTORY,TOTAL,NOT SPECIFIED,"27,059"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,GOATS,"GOATS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,"11,884"
CENSUS,2012,END OF DEC,STATE,MICHIGAN,26,0,GUINEAS,GUINEAS - INVENTORY,TOTAL,NOT SPECIFIED,"3,125"
