# File: IMAGE_an_head_bySystem.csv
# Title: IMAGE animal production head by system
# Units: Mhead
# Author: XZ
# Source: IMAGE v3.2 (Jonathan Doelman Oct 2022)
# Column types: iccnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
year,system,commodity,Canada,USA,Mexico,Rest Central America,Brazil,Rest South America,Northern Africa,Western Africa,Eastern Africa,South Africa,OECD Europe,Eastern Europe,Turkey,Ukraine +,Asia-Stan,Russia +,Middle East,India,Korea,China +,South East Asia,Indonesia +,Japan,Oceania,Rest of S. Asia,Rest of S. Africa
2001,intensive grazing system,sheep & goats,0.36,3.59,6.11,2.81,9.57,27.25,58.62,100.42,93.05,4.39,121.25,22.24,32.77,3.10,32.23,22.84,125.33,112.53,0.46,45.39,7.06,14.85,0.04,27.89,83.52,0.00
2001,intensive grazing system,poultry,148.67,2202.01,365.81,234.34,1005.49,692.65,459.64,386.93,181.84,164.13,1536.11,463.16,148.51,137.99,33.40,353.25,694.18,585.35,149.56,5102.85,934.93,1273.31,276.88,117.71,389.05,165.37
2001,extensive grazing system,non-dairy cattle,1.84,14.05,18.64,10.86,87.73,64.49,0.27,31.59,72.46,5.07,0.00,0.00,10.61,0.00,5.33,0.00,6.64,131.56,0.95,56.37,9.40,3.34,0.00,23.60,37.68,34.79
2001,extensive grazing system,dairy cattle,0.11,0.82,0.53,0.98,5.89,4.44,0.25,7.33,21.62,0.36,0.00,0.00,0.23,0.00,0.25,0.00,0.21,4.71,0.22,4.40,0.04,0.02,0.00,4.76,1.81,8.30
2001,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2001,extensive grazing system,sheep & goats,0.56,5.66,9.09,4.19,14.25,40.56,6.50,86.00,79.69,17.04,0.00,0.00,2.59,0.00,2.55,0.00,9.92,60.55,2.60,255.64,2.50,5.27,0.00,126.18,49.98,40.86
2001,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2001,total,non-dairy cattle,12.34,88.33,28.74,16.71,160.96,118.33,6.67,53.70,85.42,8.55,63.14,8.83,11.78,7.64,7.13,17.36,8.89,220.33,2.39,113.17,37.53,13.02,3.34,31.49,60.86,35.95
2001,total,dairy cattle,1.10,9.14,2.13,3.95,18.54,13.99,6.41,11.69,34.50,0.58,22.07,9.30,5.71,7.22,6.14,14.19,5.69,67.34,0.36,12.56,2.18,0.89,1.24,5.70,25.80,8.55
2001,total,pigs,11.81,59.38,19.77,6.79,28.70,16.48,0.06,11.71,4.30,1.79,119.47,45.94,0.00,12.40,1.59,16.52,0.16,12.99,11.37,371.24,60.81,13.47,8.92,3.48,0.50,4.90
2001,total,sheep & goats,0.92,9.24,15.19,7.00,23.83,67.81,65.12,186.42,172.73,21.43,121.25,22.24,35.37,3.10,34.78,22.84,135.25,173.08,3.06,301.02,9.57,20.12,0.04,154.07,133.50,40.86
2001,total,poultry,148.67,2202.01,365.81,234.34,1005.49,692.65,459.64,386.93,181.84,164.13,1536.11,463.16,148.51,137.99,33.40,353.25,694.18,585.35,149.56,5102.85,934.93,1273.31,276.88,117.71,389.05,165.37
2002,intensive grazing system,non-dairy cattle,10.76,73.64,10.20,5.88,77.38,55.48,6.57,22.79,13.01,3.50,62.59,8.48,1.20,7.00,1.89,17.25,2.32,88.90,1.40,55.33,28.63,9.54,3.32,7.95,23.66,1.22
2002,intensive grazing system,dairy cattle,0.97,8.30,1.66,3.04,13.03,9.63,6.30,4.64,13.55,0.22,21.67,9.12,5.11,6.89,6.14,13.70,5.24,63.66,0.14,8.63,2.19,0.88,1.22,0.97,24.40,0.28
2002,intensive grazing system,pigs,12.13,59.29,19.09,6.79,29.04,16.38,0.06,11.99,4.29,1.72,117.78,43.62,0.00,11.96,1.56,16.40,0.17,12.81,11.14,374.91,63.06,11.18,8.82,3.48,0.49,4.84
2002,intensive grazing system,sheep & goats,0.38,3.53,6.19,2.93,9.76,27.03,59.42,104.17,96.45,4.39,118.57,21.81,31.80,3.02,34.24,23.58,126.19,113.87,0.49,46.20,7.27,15.00,0.04,27.32,84.79,0.00
2002,intensive grazing system,poultry,150.74,2244.69,381.31,245.93,1037.15,717.12,446.98,387.40,189.50,171.91,1495.85,463.69,147.70,142.98,36.05,354.24,734.42,599.79,161.41,5133.51,910.42,1281.03,278.16,119.89,401.32,170.09
2002,extensive grazing system,non-dairy cattle,1.88,13.85,18.68,10.92,90.87,65.13,0.27,32.34,71.78,4.94,0.00,0.00,10.76,0.00,5.49,0.00,6.75,130.44,0.92,54.53,9.59,3.31,0.00,23.71,38.02,33.71
2002,extensive grazing system,dairy cattle,0.11,0.81,0.55,1.01,6.01,4.43,0.25,7.69,22.40,0.36,0.00,0.00,0.21,0.00,0.26,0.00,0.20,4.79,0.22,4.65,0.04,0.02,0.00,4.84,1.84,8.68
2002,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,extensive grazing system,sheep & goats,0.59,5.55,9.18,4.35,14.48,40.09,6.58,88.95,82.37,16.32,0.00,0.00,2.51,0.00,2.70,0.00,9.97,60.54,2.75,258.50,2.57,5.31,0.00,122.83,50.01,41.66
2002,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2002,total,non-dairy cattle,12.63,87.49,28.88,16.80,168.25,120.62,6.84,55.13,84.79,8.44,62.59,8.48,11.95,7.00,7.38,17.25,9.06,219.34,2.32,109.86,38.22,12.85,3.32,31.66,61.68,34.93
2002,total,dairy cattle,1.08,9.11,2.20,4.04,19.04,14.07,6.55,12.33,35.96,0.58,21.67,9.12,5.32,6.89,6.40,13.70,5.44,68.46,0.35,13.27,2.24,0.89,1.22,5.81,26.24,8.96
2002,total,pigs,12.13,59.29,19.09,6.79,29.04,16.38,0.06,11.99,4.29,1.72,117.78,43.62,0.00,11.96,1.56,16.40,0.17,12.81,11.14,374.91,63.06,11.18,8.82,3.48,0.49,4.84
2002,total,sheep & goats,0.97,9.07,15.37,7.29,24.24,67.12,66.00,193.13,178.82,20.71,118.57,21.81,34.31,3.02,36.95,23.58,136.16,174.41,3.24,304.69,9.84,20.30,0.04,150.15,134.80,41.66
2002,total,poultry,150.74,2244.69,381.31,245.93,1037.15,717.12,446.98,387.40,189.50,171.91,1495.85,463.69,147.70,142.98,36.05,354.24,734.42,599.79,161.41,5133.51,910.42,1281.03,278.16,119.89,401.32,170.09
2003,intensive grazing system,non-dairy cattle,11.07,73.19,10.26,5.92,81.35,57.29,6.70,23.47,13.29,3.54,61.88,8.32,1.21,6.50,1.99,16.93,2.35,90.34,1.43,53.18,29.26,9.43,3.31,7.98,24.21,1.24
2003,intensive grazing system,dairy cattle,0.96,8.27,1.68,3.10,13.43,9.77,6.41,4.94,14.04,0.21,21.23,8.93,4.82,6.55,6.43,13.13,5.22,65.10,0.13,9.41,2.26,0.87,1.20,1.01,25.01,0.30
2003,intensive grazing system,pigs,12.32,59.53,18.37,6.86,28.36,16.52,0.06,12.30,4.46,1.68,116.89,42.12,0.00,11.40,1.58,15.89,0.18,12.50,11.02,382.74,65.34,9.74,8.73,3.48,0.50,4.81
2003,intensive grazing system,sheep & goats,0.39,3.49,6.31,2.99,9.92,27.10,60.45,107.55,100.71,4.37,115.84,21.53,30.65,2.97,36.67,24.62,127.67,116.08,0.51,47.16,7.59,15.26,0.03,26.79,86.63,0.00
2003,intensive grazing system,poultry,151.36,2260.24,393.38,254.37,1010.72,734.25,442.30,395.20,187.01,173.40,1476.76,481.03,149.52,155.78,37.30,369.94,756.52,620.75,162.26,5191.94,903.99,1327.28,278.04,122.67,403.79,169.73
2003,extensive grazing system,non-dairy cattle,1.92,13.68,18.67,11.00,93.63,65.91,0.28,33.08,72.38,4.89,0.00,0.00,10.86,0.00,5.72,0.00,6.73,128.53,0.93,52.02,9.82,3.28,0.00,23.70,38.37,33.31
2003,extensive grazing system,dairy cattle,0.11,0.80,0.55,1.02,6.13,4.44,0.26,8.08,22.87,0.34,0.00,0.00,0.20,0.00,0.27,0.00,0.20,4.90,0.21,5.07,0.04,0.02,0.00,4.91,1.88,9.11
2003,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,extensive grazing system,sheep & goats,0.62,5.48,9.33,4.41,14.66,40.04,6.68,91.57,85.75,15.68,0.00,0.00,2.42,0.00,2.89,0.00,10.06,59.66,2.86,262.27,2.68,5.39,0.00,119.61,50.34,42.31
2003,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2003,total,non-dairy cattle,12.99,86.86,28.93,16.93,174.98,123.20,6.97,56.55,85.67,8.44,61.88,8.32,12.06,6.50,7.71,16.93,9.08,218.86,2.36,105.20,39.08,12.71,3.31,31.67,62.58,34.55
2003,total,dairy cattle,1.07,9.07,2.23,4.13,19.56,14.21,6.67,13.02,36.90,0.55,21.23,8.93,5.02,6.55,6.70,13.13,5.41,70.00,0.34,14.47,2.30,0.89,1.20,5.92,26.89,9.42
2003,total,pigs,12.32,59.53,18.37,6.86,28.36,16.52,0.06,12.30,4.46,1.68,116.89,42.12,0.00,11.40,1.58,15.89,0.18,12.50,11.02,382.74,65.34,9.74,8.73,3.48,0.50,4.81
2003,total,sheep & goats,1.01,8.97,15.64,7.40,24.59,67.14,67.13,199.12,186.45,20.05,115.84,21.53,33.07,2.97,39.56,24.62,137.73,175.74,3.37,309.43,10.28,20.65,0.03,146.41,136.97,42.31
2003,total,poultry,151.36,2260.24,393.38,254.37,1010.72,734.25,442.30,395.20,187.01,173.40,1476.76,481.03,149.52,155.78,37.30,369.94,756.52,620.75,162.26,5191.94,903.99,1327.28,278.04,122.67,403.79,169.73
2004,intensive grazing system,non-dairy cattle,11.27,73.14,10.34,5.94,84.65,59.46,6.90,24.23,13.57,3.60,61.38,8.31,1.23,6.17,2.11,16.36,2.34,92.49,1.50,51.09,30.23,9.35,3.30,8.03,25.24,1.34
2004,intensive grazing system,dairy cattle,0.95,8.28,1.69,3.16,13.84,9.64,6.46,5.21,14.68,0.20,20.73,8.82,4.61,6.23,6.72,12.58,5.26,66.19,0.13,10.35,2.32,0.87,1.18,1.03,25.90,0.35
2004,intensive grazing system,pigs,12.36,59.86,17.48,6.83,27.86,16.79,0.07,12.81,4.52,1.66,115.96,41.25,0.00,11.30,1.54,15.82,0.17,12.10,11.07,389.44,68.19,8.39,8.68,3.45,0.51,4.70
2004,intensive grazing system,sheep & goats,0.39,3.48,6.43,3.05,10.12,27.26,61.91,110.54,104.08,4.40,114.86,21.44,29.94,2.91,39.54,25.72,129.99,119.02,0.53,48.11,7.61,15.70,0.03,26.24,88.54,0.00
2004,intensive grazing system,poultry,150.84,2258.79,403.47,262.02,1020.75,737.21,446.23,394.38,184.66,172.51,1441.93,467.40,155.04,168.00,39.65,387.02,768.88,630.31,171.52,5220.34,889.48,1318.03,279.96,129.63,420.84,166.29
2004,extensive grazing system,non-dairy cattle,1.94,13.58,18.68,11.03,95.50,67.06,0.29,33.91,72.92,4.76,0.00,0.00,11.10,0.00,5.98,0.00,6.61,127.45,0.97,49.60,10.16,3.28,0.00,23.78,39.20,32.55
2004,extensive grazing system,dairy cattle,0.11,0.80,0.55,1.04,6.24,4.33,0.25,8.41,23.56,0.32,0.00,0.00,0.19,0.00,0.28,0.00,0.20,4.98,0.21,5.57,0.04,0.02,0.00,4.94,1.95,9.54
2004,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004,extensive grazing system,sheep & goats,0.61,5.43,9.47,4.49,14.91,40.14,6.83,93.86,88.37,14.74,0.00,0.00,2.36,0.00,3.11,0.00,10.23,58.99,2.94,265.99,2.68,5.53,0.00,116.37,50.24,42.85
2004,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2004,total,non-dairy cattle,13.21,86.71,29.02,16.97,180.14,126.52,7.19,58.13,86.49,8.36,61.38,8.31,12.33,6.17,8.09,16.36,8.95,219.94,2.47,100.69,40.39,12.63,3.30,31.80,64.43,33.89
2004,total,dairy cattle,1.05,9.08,2.25,4.20,20.08,13.97,6.71,13.62,38.24,0.52,20.73,8.82,4.80,6.23,7.00,12.58,5.46,71.17,0.33,15.92,2.36,0.89,1.18,5.97,27.85,9.89
2004,total,pigs,12.36,59.86,17.48,6.83,27.86,16.79,0.07,12.81,4.52,1.66,115.96,41.25,0.00,11.30,1.54,15.82,0.17,12.10,11.07,389.44,68.19,8.39,8.68,3.45,0.51,4.70
2004,total,sheep & goats,1.00,8.91,15.90,7.54,25.03,67.40,68.73,204.41,192.45,19.14,114.86,21.44,32.30,2.91,42.65,25.72,140.22,178.01,3.48,314.11,10.30,21.23,0.03,142.61,138.79,42.85
2004,total,poultry,150.84,2258.79,403.47,262.02,1020.75,737.21,446.23,394.38,184.66,172.51,1441.93,467.40,155.04,168.00,39.65,387.02,768.88,630.31,171.52,5220.34,889.48,1318.03,279.96,129.63,420.84,166.29
2005,intensive grazing system,non-dairy cattle,11.36,73.16,10.37,6.00,86.62,61.51,7.15,25.00,13.93,3.67,61.07,8.39,1.25,5.85,2.25,15.74,2.39,95.23,1.59,49.15,31.12,9.33,3.29,8.05,26.32,1.49
2005,intensive grazing system,dairy cattle,0.93,8.29,1.71,3.19,14.15,9.35,6.49,5.59,15.77,0.20,20.30,8.72,4.55,5.85,7.00,12.08,5.34,67.98,0.13,11.26,2.54,0.87,1.15,1.05,26.71,0.41
2005,intensive grazing system,pigs,12.25,60.39,16.60,6.93,28.31,17.09,0.07,12.96,4.84,1.66,115.85,40.03,0.00,11.49,1.53,15.96,0.17,11.61,11.00,388.80,69.64,7.03,8.61,3.39,0.51,4.83
2005,intensive grazing system,sheep & goats,0.38,3.48,6.51,3.09,10.30,27.67,63.61,113.76,109.73,4.50,113.47,21.61,29.62,2.84,42.23,26.94,133.20,122.78,0.55,49.00,7.69,16.26,0.03,25.56,90.47,0.00
2005,intensive grazing system,poultry,151.28,2253.34,414.86,269.00,1225.67,762.20,439.14,399.82,186.41,176.72,1451.58,461.86,158.80,177.31,42.18,401.18,789.19,660.92,175.25,5278.73,872.95,1450.96,285.02,131.93,426.14,167.23
2005,extensive grazing system,non-dairy cattle,1.94,13.50,18.61,11.14,95.79,67.99,0.30,34.74,73.83,4.63,0.00,0.00,11.28,0.00,6.28,0.00,6.68,126.23,1.02,47.38,10.48,3.29,0.00,23.77,40.01,31.96
2005,extensive grazing system,dairy cattle,0.10,0.80,0.56,1.04,6.32,4.16,0.25,8.89,24.92,0.30,0.00,0.00,0.19,0.00,0.29,0.00,0.20,5.12,0.20,6.06,0.05,0.02,0.00,4.93,2.01,9.88
2005,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005,extensive grazing system,sheep & goats,0.59,5.43,9.55,4.54,15.12,40.59,7.00,96.31,92.90,14.09,0.00,0.00,2.33,0.00,3.32,0.00,10.46,58.27,3.02,269.10,2.71,5.72,0.00,112.62,50.10,43.41
2005,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2005,total,non-dairy cattle,13.30,86.66,28.98,17.14,182.41,129.50,7.44,59.74,87.76,8.30,61.07,8.39,12.53,5.85,8.53,15.74,9.07,221.46,2.62,96.54,41.60,12.62,3.29,31.82,66.34,33.45
2005,total,dairy cattle,1.04,9.09,2.27,4.24,20.47,13.51,6.74,14.48,40.69,0.51,20.30,8.72,4.74,5.85,7.29,12.08,5.53,73.09,0.33,17.33,2.59,0.89,1.15,5.98,28.72,10.29
2005,total,pigs,12.25,60.39,16.60,6.93,28.31,17.09,0.07,12.96,4.84,1.66,115.85,40.03,0.00,11.49,1.53,15.96,0.17,11.61,11.00,388.80,69.64,7.03,8.61,3.39,0.51,4.83
2005,total,sheep & goats,0.97,8.91,16.06,7.63,25.42,68.26,70.61,210.07,202.63,18.59,113.47,21.61,31.95,2.84,45.54,26.94,143.66,181.04,3.57,318.10,10.40,21.99,0.03,138.18,140.57,43.41
2005,total,poultry,151.28,2253.34,414.86,269.00,1225.67,762.20,439.14,399.82,186.41,176.72,1451.58,461.86,158.80,177.31,42.18,401.18,789.19,660.92,175.25,5278.73,872.95,1450.96,285.02,131.93,426.14,167.23
2006,intensive grazing system,non-dairy cattle,11.44,73.21,10.55,6.14,90.06,63.98,7.40,26.12,14.98,3.74,60.94,8.46,1.34,5.47,2.55,15.13,2.54,98.07,1.72,48.51,32.10,9.58,3.29,8.34,27.46,1.65
2006,intensive grazing system,dairy cattle,0.92,8.34,1.74,3.26,14.52,9.15,6.55,6.14,16.73,0.22,20.05,8.58,4.32,5.47,7.37,11.66,5.36,69.79,0.13,11.99,2.78,0.89,1.12,1.12,27.66,0.48
2006,intensive grazing system,pigs,12.09,61.57,16.80,7.29,27.80,18.06,0.07,13.18,5.02,1.70,116.09,37.43,0.00,11.51,1.53,16.29,0.17,10.84,10.61,389.79,72.42,5.69,8.51,3.26,0.50,5.07
2006,intensive grazing system,sheep & goats,0.38,3.53,6.67,3.20,10.93,28.63,65.22,120.00,118.57,4.64,111.43,21.77,29.61,2.75,45.11,28.22,134.36,126.12,0.59,54.05,7.81,17.06,0.03,25.52,92.81,0.00
2006,intensive grazing system,poultry,153.57,2267.82,429.21,275.11,1235.15,796.56,461.49,408.71,190.25,187.73,1432.04,467.04,158.16,194.73,45.65,421.71,819.10,688.48,181.00,5423.15,885.18,1389.89,290.53,130.22,425.68,170.83
2006,extensive grazing system,non-dairy cattle,1.93,13.34,18.41,11.07,92.56,67.28,0.30,34.09,74.08,4.45,0.00,0.00,12.09,0.00,6.44,0.00,6.40,124.89,1.08,44.39,10.41,3.23,0.00,23.54,40.86,31.40
2006,extensive grazing system,dairy cattle,0.10,0.79,0.56,1.04,6.37,3.98,0.25,8.91,25.05,0.30,0.00,0.00,0.18,0.00,0.29,0.00,0.19,5.09,0.19,6.33,0.05,0.02,0.00,4.84,2.02,10.23
2006,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,extensive grazing system,sheep & goats,0.57,5.40,9.55,4.52,14.75,39.87,6.92,95.14,94.35,13.40,0.00,0.00,2.29,0.00,3.40,0.00,10.12,57.31,3.06,263.36,2.64,5.73,0.00,106.63,50.14,44.27
2006,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2006,total,non-dairy cattle,13.37,86.55,28.96,17.21,182.62,131.26,7.69,60.22,89.06,8.19,60.94,8.46,13.44,5.47,8.98,15.13,8.94,222.96,2.80,92.90,42.51,12.82,3.29,31.88,68.32,33.05
2006,total,dairy cattle,1.02,9.13,2.30,4.31,20.89,13.13,6.79,15.05,41.78,0.52,20.05,8.58,4.50,5.47,7.66,11.66,5.55,74.88,0.32,18.32,2.83,0.91,1.12,5.97,29.68,10.71
2006,total,pigs,12.09,61.57,16.80,7.29,27.80,18.06,0.07,13.18,5.02,1.70,116.09,37.43,0.00,11.51,1.53,16.29,0.17,10.84,10.61,389.79,72.42,5.69,8.51,3.26,0.50,5.07
2006,total,sheep & goats,0.95,8.93,16.21,7.72,25.68,68.50,72.13,215.14,212.93,18.04,111.43,21.77,31.90,2.75,48.51,28.22,144.48,183.43,3.65,317.41,10.45,22.79,0.03,132.15,142.95,44.27
2006,total,poultry,153.57,2267.82,429.21,275.11,1235.15,796.56,461.49,408.71,190.25,187.73,1432.04,467.04,158.16,194.73,45.65,421.71,819.10,688.48,181.00,5423.15,885.18,1389.89,290.53,130.22,425.68,170.83
2007,intensive grazing system,non-dairy cattle,11.21,73.25,10.78,6.29,92.68,65.98,7.50,27.23,16.01,3.79,60.85,8.49,1.38,5.29,2.86,14.66,2.72,100.61,1.85,48.12,32.86,9.91,3.31,8.62,28.70,1.89
2007,intensive grazing system,dairy cattle,0.90,8.38,1.77,3.36,14.90,9.08,6.55,6.69,17.88,0.23,19.83,8.41,4.36,5.12,7.71,11.35,5.41,71.69,0.12,12.51,3.04,0.91,1.10,1.19,28.70,0.56
2007,intensive grazing system,pigs,11.87,62.21,16.92,7.60,27.43,18.64,0.06,13.29,5.16,1.73,116.03,35.29,0.00,11.62,1.50,16.93,0.17,10.21,10.58,393.41,74.60,5.61,8.50,3.12,0.49,5.17
2007,intensive grazing system,sheep & goats,0.37,3.58,6.84,3.30,11.45,29.30,66.67,126.42,126.21,4.78,109.07,21.81,29.14,2.71,47.67,29.31,134.38,128.44,0.63,58.38,7.97,18.00,0.03,25.09,95.15,0.00
2007,intensive grazing system,poultry,156.13,2253.93,442.32,271.70,1285.50,851.42,452.76,415.50,189.68,201.57,1436.70,468.04,174.49,215.33,48.87,453.51,834.61,716.74,193.12,5586.15,938.89,1365.16,293.46,132.66,434.87,170.48
2007,extensive grazing system,non-dairy cattle,1.86,13.19,18.33,11.03,89.01,66.17,0.29,33.50,74.19,4.28,0.00,0.00,12.39,0.00,6.61,0.00,6.24,122.49,1.13,41.90,10.28,3.20,0.00,23.31,41.79,31.24
2007,extensive grazing system,dairy cattle,0.10,0.79,0.56,1.05,6.42,3.86,0.24,8.91,25.41,0.31,0.00,0.00,0.18,0.00,0.30,0.00,0.19,5.06,0.19,6.48,0.05,0.02,0.00,4.78,2.03,10.41
2007,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007,extensive grazing system,sheep & goats,0.55,5.36,9.56,4.50,14.30,38.85,6.83,94.20,94.72,12.76,0.00,0.00,2.22,0.00,3.46,0.00,9.74,55.69,3.10,255.51,2.60,5.78,0.00,99.64,50.19,45.27
2007,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2007,total,non-dairy cattle,13.07,86.44,29.11,17.33,181.69,132.15,7.79,60.73,90.20,8.08,60.85,8.49,13.77,5.29,9.47,14.66,8.96,223.10,2.98,90.02,43.15,13.11,3.31,31.94,70.48,33.12
2007,total,dairy cattle,1.00,9.17,2.32,4.41,21.32,12.94,6.79,15.60,43.29,0.54,19.83,8.41,4.53,5.12,8.01,11.35,5.60,76.75,0.31,18.99,3.10,0.93,1.10,5.98,30.72,10.97
2007,total,pigs,11.87,62.21,16.92,7.60,27.43,18.64,0.06,13.29,5.16,1.73,116.03,35.29,0.00,11.62,1.50,16.93,0.17,10.21,10.58,393.41,74.60,5.61,8.50,3.12,0.49,5.17
2007,total,sheep & goats,0.91,8.94,16.41,7.80,25.75,68.15,73.49,220.62,220.93,17.54,109.07,21.81,31.36,2.71,51.13,29.31,144.12,184.13,3.73,313.89,10.57,23.78,0.03,124.73,145.34,45.27
2007,total,poultry,156.13,2253.93,442.32,271.70,1285.50,851.42,452.76,415.50,189.68,201.57,1436.70,468.04,174.49,215.33,48.87,453.51,834.61,716.74,193.12,5586.15,938.89,1365.16,293.46,132.66,434.87,170.48
2008,intensive grazing system,non-dairy cattle,10.86,73.17,11.06,6.49,95.27,67.04,7.63,28.39,17.02,3.81,60.65,8.53,1.39,5.17,3.18,14.41,2.89,101.06,2.00,48.20,33.42,10.40,3.33,8.82,29.74,2.04
2008,intensive grazing system,dairy cattle,0.89,8.40,1.80,3.44,15.26,8.98,6.57,7.09,19.10,0.24,19.72,8.23,4.42,4.84,8.04,11.12,5.42,73.71,0.12,12.73,3.29,0.93,1.08,1.26,29.87,0.62
2008,intensive grazing system,pigs,11.66,62.41,16.96,7.72,27.75,19.13,0.05,13.42,5.15,1.78,116.55,33.47,0.00,12.15,1.47,18.07,0.17,9.65,10.74,396.22,76.52,5.67,8.49,3.01,0.48,5.22
2008,intensive grazing system,sheep & goats,0.36,3.60,7.02,3.35,11.94,29.71,68.45,133.26,133.39,4.83,106.54,21.92,28.26,2.72,49.96,30.25,133.44,129.38,0.67,61.58,7.97,19.00,0.03,24.31,97.70,0.00
2008,intensive grazing system,poultry,156.42,2240.37,454.29,271.55,1279.36,898.34,469.28,417.11,192.68,214.72,1481.44,497.00,184.22,235.35,52.28,488.49,852.79,761.82,194.68,5702.35,1001.51,1553.48,297.43,139.33,449.81,172.67
2008,extensive grazing system,non-dairy cattle,1.78,13.03,18.31,11.07,85.86,64.25,0.28,33.02,74.18,4.17,0.00,0.00,12.50,0.00,6.75,0.00,6.09,121.37,1.19,40.02,10.09,3.23,0.00,22.88,42.90,31.15
2008,extensive grazing system,dairy cattle,0.10,0.78,0.56,1.06,6.47,3.74,0.23,8.72,25.85,0.32,0.00,0.00,0.18,0.00,0.30,0.00,0.18,5.04,0.18,6.48,0.06,0.02,0.00,4.73,2.04,10.63
2008,extensive grazing system,pigs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,extensive grazing system,sheep & goats,0.52,5.28,9.58,4.42,13.88,37.58,6.77,93.70,94.75,12.35,0.00,0.00,2.12,0.00,3.50,0.00,9.31,55.30,3.11,244.70,2.51,5.85,0.00,92.02,50.97,46.29
2008,extensive grazing system,poultry,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2008,total,non-dairy cattle,12.63,86.21,29.36,17.56,181.13,131.29,7.91,61.41,91.19,7.98,60.65,8.53,13.88,5.17,9.93,14.41,8.98,222.43,3.19,88.22,43.52,13.63,3.33,31.70,72.64,33.19
2008,total,dairy cattle,0.99,9.18,2.36,4.50,21.73,12.71,6.81,15.82,44.96,0.56,19.72,8.23,4.60,4.84,8.34,11.12,5.60,78.75,0.30,19.21,3.35,0.94,1.08,5.99,31.91,11.25
