# File: IMAGE_an_feed_bySystem.csv
# Title: IMAGE animal production feed inputs by system
# Units: Gg dm
# Author: XZ
# Source: IMAGE v3.2 (Jonathan Doelman Oct 2022)
# Column types: icccnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
year,system,feed,commodity,Canada,USA,Mexico,Rest Central America,Brazil,Rest South America,Northern Africa,Western Africa,Eastern Africa,South Africa,OECD Europe,Eastern Europe,Turkey,Ukraine +,Asia-Stan,Russia +,Middle East,India,Korea,China +,South East Asia,Indonesia +,Japan,Oceania,Rest of S. Asia,Rest of S. Africa
2022,extensive grazing system,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,extensive grazing system,grass & fodder,total,5378,43589,52932,22798,201373,150170,5020,59568,125569,11189,0,0,23231,0,25477,0,13911,83793,4220,160176,10697,3958,0,119910,47858,89743
2022,extensive grazing system,total,non-dairy cattle,4545,35887,50102,21015,185936,138834,710,44478,89546,9404,0,0,23878,0,22792,0,13446,155805,3174,84179,16623,5923,0,62505,89430,67652
2022,extensive grazing system,total,dairy cattle,594,6545,2698,2336,22488,13579,4060,12547,36868,1347,0,0,325,0,3741,0,745,10868,1049,22788,155,36,0,33744,4736,23533
2022,extensive grazing system,total,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,extensive grazing system,total,sheep & goats,239,1157,2918,647,3547,5661,542,5993,6085,1382,0,0,264,0,300,0,478,913,219,61639,701,426,0,26289,1551,5996
2022,extensive grazing system,total,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,extensive grazing system,total,total,5378,43589,55718,23998,211971,158074,5312,63018,132499,12133,0,0,24467,0,26833,0,14668,167587,4443,168606,17479,6384,0,122539,95717,97181
2022,total,food crops,non-dairy cattle,7558,46368,9676,2648,50294,17326,4491,22414,4943,3000,24580,4210,1503,5385,4580,9284,4422,35637,3055,29009,19338,5606,1793,8244,16389,3598
2022,total,food crops,dairy cattle,2794,25590,4215,2414,6329,4386,7108,9353,4589,925,27050,7886,8715,9103,9308,11871,6640,18649,614,10048,3491,552,1514,3775,7635,1602
2022,total,food crops,pigs,6072,29149,4907,1749,9666,7002,3,1804,818,774,60144,11921,0,2846,617,10992,71,933,4157,114787,16146,1050,3586,1475,87,1403
2022,total,food crops,sheep & goats,15,64,116,26,111,161,1104,698,284,223,711,273,686,73,2062,709,2961,53,8,1554,87,45,1,2147,70,0
2022,total,food crops,poultry,4026,52795,12915,6142,39345,24429,11724,5901,2357,5640,35791,12060,7964,7006,2238,15803,18777,20721,3968,126684,28279,11926,8752,4666,7724,2313
2022,total,food crops,total,20466,153966,31829,12980,105744,53303,24429,40170,12991,10562,148276,36350,18868,24414,18805,48659,32871,75993,11801,282082,67342,19179,15647,20307,31905,8917
2022,total,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,animal products,pigs,76,395,58,29,0,342,0,10,8,19,2219,135,0,60,37,392,1,0,84,1748,347,15,133,42,2,0
2022,total,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,animal products,poultry,45,660,144,83,0,849,140,31,19,82,450,196,86,86,88,368,251,0,75,1298,384,93,231,90,97,0
2022,total,animal products,total,121,1055,202,111,0,1191,140,42,27,102,2669,332,86,146,126,760,252,0,159,3045,731,109,364,131,99,0
2022,total,residues,non-dairy cattle,5674,44289,2674,3433,157253,41257,9645,8209,11189,2124,54202,7485,2161,0,2945,6834,3484,47893,0,26690,11275,6113,5581,1748,13743,2176
2022,total,residues,dairy cattle,2098,24443,1450,4409,29251,15412,15095,3633,29352,610,59649,14019,19894,0,9727,8738,7723,91280,0,9985,2749,1036,4597,800,37909,1014
2022,total,residues,pigs,1437,10578,3390,1652,5620,4865,6,3232,1442,362,12410,3864,0,4949,252,3152,13,2170,1687,200611,28385,2114,853,465,111,2148
2022,total,residues,sheep & goats,12,61,22,21,133,170,2273,211,763,115,1568,486,1504,0,1839,522,3348,411,0,495,29,26,0,54,528,0
2022,total,residues,poultry,452,12553,1327,2294,8558,6809,4051,4321,2584,1037,3469,2363,550,2567,399,5255,5127,7538,402,61151,10888,23416,737,376,4967,2661
2022,total,residues,total,9672,91924,8864,11808,200815,68513,31071,19606,45331,4248,131297,28217,24108,7516,15162,24501,19696,149291,2089,298930,53327,32705,11767,3443,57258,7998
2022,total,scavenging,non-dairy cattle,0,0,5004,2281,26933,18798,1237,6687,8510,1183,0,0,1505,0,1479,0,1344,190637,361,11132,15340,5696,0,0,85382,3980
2022,total,scavenging,dairy cattle,0,0,699,796,4148,2650,1606,1921,7446,217,0,0,1824,0,837,0,945,115609,85,3134,1442,365,0,0,48014,1379
2022,total,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,scavenging,sheep & goats,0,0,285,80,421,614,898,2431,2718,476,0,0,574,0,522,0,1625,5113,14,5131,305,187,0,3485,6786,600
2022,total,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,scavenging,total,0,0,5988,3157,31502,22063,3741,11038,18674,1876,0,0,3903,0,2838,0,3914,311359,461,19398,17088,6249,0,3485,140182,5958
2022,total,grass & fodder,non-dairy cattle,23726,167301,80603,36216,296254,288459,8822,93114,142068,16819,114199,16954,24795,7806,25829,23364,17330,126969,6882,154315,56636,21416,1844,90751,62415,69361
2022,total,grass & fodder,dairy cattle,3772,39050,7513,8181,41683,30199,7989,23268,104922,2558,56327,14231,5633,8808,7000,19941,3381,29890,1511,39153,6149,1562,1508,40320,12500,23540
2022,total,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,grass & fodder,sheep & goats,459,2176,5037,1386,7340,10782,4691,19974,22266,3827,18577,6187,2964,597,4645,10037,8284,4646,295,91966,2502,1534,4,35355,6183,5397
2022,total,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,total,grass & fodder,total,27957,208528,93152,45782,345277,329440,21503,136355,269255,23204,189104,37371,33393,17211,37475,53342,28995,161505,8688,285434,65287,24512,3356,166425,81098,98298
2022,total,total,non-dairy cattle,36958,257958,97957,44578,530735,365839,24195,130423,166710,23127,192981,28650,29964,13191,34833,39482,26580,401136,10298,221145,102590,38830,9218,100743,177930,79115
2022,total,total,dairy cattle,8664,89084,13877,15800,81411,52647,31798,38175,146309,4309,143027,36135,36066,17911,26873,40550,18689,255428,2210,62319,13831,3515,7619,44894,106058,27536
2022,total,total,pigs,7584,40123,8355,3430,15286,12209,9,5046,2268,1156,74773,15920,0,7855,906,14536,85,3103,5928,317145,44878,3179,4572,1982,200,3551
2022,total,total,sheep & goats,486,2301,5460,1513,8004,11728,8967,23314,26030,4640,20856,6946,5728,670,9068,11269,16219,10223,317,99147,2924,1793,5,41040,13567,5996
2022,total,total,poultry,4523,66008,14386,8519,47903,32087,15915,10253,4961,6760,39710,14619,8600,9659,2726,21426,24155,28259,4445,189133,39551,35436,9720,5132,12787,4974
2022,total,total,total,58216,455473,140035,73839,683339,474509,80884,207211,346278,39992,471347,102270,80358,49287,74406,127262,85728,698148,23198,888889,203775,82752,31133,193791,310541,121172
2023,intensive grazing system,food crops,non-dairy cattle,7775,47763,9915,2702,52259,17798,4621,23072,5133,2929,24748,4237,1521,5394,4735,9328,4608,36672,3062,29578,19728,5700,1794,8483,16927,2943
2023,intensive grazing system,food crops,dairy cattle,2871,26349,4266,2447,6463,4448,7238,9756,4753,924,27135,7902,8889,9121,9529,11953,6803,19565,620,10062,3560,562,1526,3913,8070,1406
2023,intensive grazing system,food crops,pigs,6107,29146,5001,1785,9680,7143,3,1920,862,788,60180,11939,0,2859,639,11059,73,971,4171,117546,16634,1077,3582,1496,90,1450
2023,intensive grazing system,food crops,sheep & goats,16,67,120,27,115,167,1141,718,294,228,726,278,701,76,2125,724,3058,53,8,1603,91,47,1,2247,70,0
2023,intensive grazing system,food crops,poultry,4058,52930,13152,6250,39439,24816,11990,6215,2466,5718,35772,12089,8116,7018,2330,15930,19339,21360,3981,128521,28863,12123,8751,4735,7949,2366
2023,intensive grazing system,food crops,total,20827,156257,32454,13212,107956,54373,24993,41680,13508,10587,148559,36445,19227,24467,19358,48993,33881,78621,11841,287311,68875,19509,15653,20875,33106,8165
2023,intensive grazing system,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,animal products,pigs,76,397,59,30,0,349,0,11,9,20,2227,136,0,61,39,395,1,0,86,1786,359,16,133,43,2,0
2023,intensive grazing system,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,animal products,poultry,46,664,146,86,0,870,146,32,21,85,477,194,88,87,93,375,263,0,77,1323,399,97,234,94,101,0
2023,intensive grazing system,animal products,total,122,1060,205,116,0,1219,146,43,29,105,2704,330,88,148,132,770,264,0,164,3108,758,113,366,137,103,0
2023,intensive grazing system,residues,non-dairy cattle,5612,43528,2755,3533,160268,42561,9824,8482,11976,2030,54572,7532,2164,0,3059,6866,3673,49217,0,27163,11561,6161,5533,1792,14307,1338
2023,intensive grazing system,residues,dairy cattle,2072,24013,1468,4471,29415,15613,15205,3801,30733,603,59835,14048,20025,0,9896,8799,7915,92595,0,9968,2804,1042,4587,827,38727,745
2023,intensive grazing system,residues,pigs,1459,10742,3432,1665,5620,4911,6,3330,1474,367,12612,3889,0,4943,257,3174,13,2206,1698,202207,28600,2141,862,474,113,2169
2023,intensive grazing system,residues,sheep & goats,12,61,23,22,140,180,2324,220,814,118,1600,495,1516,0,1873,533,3459,413,0,524,30,26,0,54,539,0
2023,intensive grazing system,residues,poultry,461,12779,1350,2315,8597,6860,4121,4442,2635,1043,3542,2377,566,2565,406,5267,5194,7669,404,62062,11009,23688,749,393,5028,2679
2023,intensive grazing system,residues,total,9616,91122,9028,12007,204041,70125,31481,20276,47632,4161,132161,28340,24271,7508,15490,24638,20255,152101,2103,301923,54003,33059,11731,3539,58713,6932
2023,intensive grazing system,scavenging,non-dairy cattle,0,0,2565,1262,18075,12221,1228,4603,4277,723,0,0,313,0,338,0,704,114833,195,7052,8881,3367,0,0,41760,624
2023,intensive grazing system,scavenging,dairy cattle,0,0,571,689,3051,1997,1419,1350,5855,152,0,0,1828,0,639,0,930,111284,32,1994,1407,355,0,0,46431,214
2023,intensive grazing system,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,scavenging,sheep & goats,0,0,143,49,255,347,866,1890,2234,346,0,0,554,0,484,0,1629,4684,3,2127,242,147,0,851,6116,0
2023,intensive grazing system,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,scavenging,total,0,0,3279,2000,21381,14566,3514,7843,12366,1221,0,0,2696,0,1461,0,3264,230801,230,11173,10530,3868,0,851,94308,839
2023,intensive grazing system,grass & fodder,non-dairy cattle,19310,131690,33632,16552,122254,160223,8309,52157,59947,8198,114421,16976,2120,7781,4311,23360,4764,50181,3850,75421,47492,18003,1832,28804,18249,7076
2023,intensive grazing system,grass & fodder,dairy cattle,3199,32599,4989,6020,20425,17457,4172,11797,72564,1329,56294,14207,5375,8784,3508,19985,2736,24827,516,17429,6149,1550,1506,6772,10359,1872
2023,intensive grazing system,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,grass & fodder,sheep & goats,222,1032,2299,792,4109,5588,4311,14914,17628,2630,18703,6220,2758,608,4461,10107,8109,4214,87,34211,1911,1159,4,11981,5503,0
2023,intensive grazing system,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,intensive grazing system,grass & fodder,total,22731,165321,40920,23363,146788,183268,16792,78868,150139,12157,189418,37404,10254,17173,12280,53452,15609,79222,4454,127061,55552,20712,3341,47556,34110,8949
2023,intensive grazing system,total,non-dairy cattle,32697,222981,48868,24050,352856,232803,23983,88314,81332,13880,193740,28744,6119,13176,12444,39554,13749,250903,7107,139214,87661,33231,9159,39079,91243,11982
2023,intensive grazing system,total,dairy cattle,8141,82961,11294,13627,59354,39516,28035,26704,113905,3008,143264,36157,36117,17904,23572,40737,18385,248270,1167,39452,13919,3508,7618,11512,103587,4238
2023,intensive grazing system,total,pigs,7643,40285,8492,3480,15300,12404,9,5261,2344,1175,75019,15964,0,7862,934,14628,87,3177,5956,321539,45593,3234,4576,2013,205,3620
2023,intensive grazing system,total,sheep & goats,249,1161,2585,890,4620,6283,8642,17742,20971,3322,21028,6994,5530,683,8943,11364,16256,9364,98,38464,2273,1379,5,15132,12228,0
2023,intensive grazing system,total,poultry,4565,66373,14649,8651,48036,32546,16257,10689,5122,6846,39791,14660,8770,9670,2829,21571,24796,29029,4462,191906,40271,35909,9733,5222,13078,5045
2023,intensive grazing system,total,total,53295,413760,85886,50698,480165,323552,76926,148709,223675,28231,472842,102519,56536,49296,48722,127853,73273,540744,18791,730575,189717,77261,31091,72957,220340,24885
2023,extensive grazing system,food crops,non-dairy cattle,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
2023,extensive grazing system,food crops,dairy cattle,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
2023,extensive grazing system,food crops,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,food crops,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,food crops,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,food crops,total,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049
2023,extensive grazing system,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,animal products,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,animal products,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,animal products,total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,residues,non-dairy cattle,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914
2023,extensive grazing system,residues,dairy cattle,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
2023,extensive grazing system,residues,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,residues,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,residues,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,residues,total,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234
2023,extensive grazing system,scavenging,non-dairy cattle,0,0,2490,1044,9237,6938,35,2172,4493,464,0,0,1203,0,1142,0,671,76925,156,4191,6640,2343,0,0,44789,3386
2023,extensive grazing system,scavenging,dairy cattle,0,0,135,116,1123,676,202,624,1833,67,0,0,16,0,187,0,37,5414,52,1134,62,14,0,0,2374,1187
2023,extensive grazing system,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,scavenging,sheep & goats,0,0,145,32,178,286,54,582,611,137,0,0,26,0,30,0,48,455,11,3068,70,42,0,2636,768,608
2023,extensive grazing system,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,scavenging,total,0,0,2769,1192,10538,7899,291,3378,6937,667,0,0,1246,0,1359,0,756,82794,219,8393,6772,2400,0,2636,47931,5181
2023,extensive grazing system,grass & fodder,non-dairy cattle,4545,35814,47308,19831,175497,131814,670,41270,85373,8572,0,0,22856,0,21689,0,12748,76925,2962,79634,9959,3515,0,62529,44789,62604
2023,extensive grazing system,grass & fodder,dairy cattle,593,6535,2556,2207,21343,12849,3830,11849,34822,1231,0,0,309,0,3562,0,706,5414,993,21550,93,22,0,33822,2374,21952
2023,extensive grazing system,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,grass & fodder,sheep & goats,237,1162,2748,613,3384,5426,486,5242,5499,1231,0,0,238,0,270,0,428,455,205,58292,631,378,0,23720,768,5474
2023,extensive grazing system,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,grass & fodder,total,5375,43510,52612,22652,200224,150089,4986,58361,125694,11034,0,0,23403,0,25521,0,13883,82794,4159,159476,10684,3915,0,120070,47931,90030
2023,extensive grazing system,total,non-dairy cattle,4545,35814,49798,20875,184734,138752,705,43442,89867,9266,0,0,24059,0,22830,0,13419,153851,3118,83825,16599,5858,0,62529,89577,67680
2023,extensive grazing system,total,dairy cattle,593,6535,2691,2324,22466,13525,4032,12472,36655,1331,0,0,325,0,3750,0,744,10827,1045,22684,155,36,0,33822,4748,23732
2023,extensive grazing system,total,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,total,sheep & goats,237,1162,2892,646,3562,5712,540,5825,6109,1368,0,0,265,0,300,0,476,910,215,61360,702,420,0,26355,1536,6082
2023,extensive grazing system,total,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,extensive grazing system,total,total,5375,43510,55381,23844,210762,157989,5277,61739,132631,11966,0,0,24649,0,26880,0,14639,165588,4378,167869,17455,6315,0,122706,95861,97494
2023,total,food crops,non-dairy cattle,7775,47763,9915,2702,52259,17798,4621,23072,5133,3036,24748,4237,1521,5394,4735,9328,4608,36672,3062,29578,19728,5700,1794,8483,16927,3719
2023,total,food crops,dairy cattle,2871,26349,4266,2447,6463,4448,7238,9756,4753,939,27135,7902,8889,9121,9529,11953,6803,19565,620,10062,3560,562,1526,3913,8070,1679
2023,total,food crops,pigs,6107,29146,5001,1785,9680,7143,3,1920,862,788,60180,11939,0,2859,639,11059,73,971,4171,117546,16634,1077,3582,1496,90,1450
2023,total,food crops,sheep & goats,16,67,120,27,115,167,1141,718,294,228,726,278,701,76,2125,724,3058,53,8,1603,91,47,1,2247,70,0
2023,total,food crops,poultry,4058,52930,13152,6250,39439,24816,11990,6215,2466,5718,35772,12089,8116,7018,2330,15930,19339,21360,3981,128521,28863,12123,8751,4735,7949,2366
2023,total,food crops,total,20827,156257,32454,13212,107956,54373,24993,41680,13508,10709,148559,36445,19227,24467,19358,48993,33881,78621,11841,287311,68875,19509,15653,20875,33106,9214
2023,total,animal products,non-dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,animal products,dairy cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,animal products,pigs,76,397,59,30,0,349,0,11,9,20,2227,136,0,61,39,395,1,0,86,1786,359,16,133,43,2,0
2023,total,animal products,sheep & goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,animal products,poultry,46,664,146,86,0,870,146,32,21,85,477,194,88,87,93,375,263,0,77,1323,399,97,234,94,101,0
2023,total,animal products,total,122,1060,205,116,0,1219,146,43,29,105,2704,330,88,148,132,770,264,0,164,3108,758,113,366,137,103,0
2023,total,residues,non-dairy cattle,5612,43528,2755,3533,160268,42561,9824,8482,11976,2155,54572,7532,2164,0,3059,6866,3673,49217,0,27163,11561,6161,5533,1792,14307,2252
2023,total,residues,dairy cattle,2072,24013,1468,4471,29415,15613,15205,3801,30733,621,59835,14048,20025,0,9896,8799,7915,92595,0,9968,2804,1042,4587,827,38727,1066
2023,total,residues,pigs,1459,10742,3432,1665,5620,4911,6,3330,1474,367,12612,3889,0,4943,257,3174,13,2206,1698,202207,28600,2141,862,474,113,2169
2023,total,residues,sheep & goats,12,61,23,22,140,180,2324,220,814,118,1600,495,1516,0,1873,533,3459,413,0,524,30,26,0,54,539,0
2023,total,residues,poultry,461,12779,1350,2315,8597,6860,4121,4442,2635,1043,3542,2377,566,2565,406,5267,5194,7669,404,62062,11009,23688,749,393,5028,2679
2023,total,residues,total,9616,91122,9028,12007,204041,70125,31481,20276,47632,4304,132161,28340,24271,7508,15490,24638,20255,152101,2103,301923,54003,33059,11731,3539,58713,8167
2023,total,scavenging,non-dairy cattle,0,0,5055,2306,27311,19159,1264,6775,8770,1187,0,0,1516,0,1480,0,1375,191759,351,11243,15520,5710,0,0,86549,4010
2023,total,scavenging,dairy cattle,0,0,705,805,4175,2673,1620,1973,7687,219,0,0,1844,0,827,0,968,116697,84,3128,1469,369,0,0,48805,1401
2023,total,scavenging,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,scavenging,sheep & goats,0,0,288,81,434,633,920,2473,2845,483,0,0,581,0,514,0,1677,5139,14,5195,312,189,0,3486,6885,608
2023,total,scavenging,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,scavenging,total,0,0,6048,3193,31919,22465,3804,11221,19303,1888,0,0,3941,0,2820,0,4020,313595,449,19566,17302,6268,0,3486,142239,6020
2023,total,grass & fodder,non-dairy cattle,23855,167504,80940,36383,297751,292037,8979,93427,145320,16769,114421,16976,24976,7781,26000,23360,17512,127106,6813,155055,57451,21518,1832,91333,63037,69680
2023,total,grass & fodder,dairy cattle,3792,39133,7546,8227,41768,30305,8002,23646,107387,2560,56294,14207,5684,8784,7071,19985,3443,30241,1508,38978,6242,1571,1506,40593,12733,23825
2023,total,grass & fodder,pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,grass & fodder,sheep & goats,459,2194,5046,1405,7493,11015,4797,20156,23127,3862,18703,6220,2997,608,4731,10107,8537,4669,292,92503,2542,1537,4,35701,6271,5474
2023,total,grass & fodder,poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,total,grass & fodder,total,28106,208831,93532,46015,347011,333358,21778,137229,275833,23191,189418,37404,33657,17173,37802,53452,29492,162016,8613,286536,66235,24627,3341,167626,82041,98979
