# File: L101.in_EJ_ctry_trn_Fi_Yh.csv
# Title: Pre-built L101.in_EJ_ctry_trn_Fi_Yh.csv
# Units: NA
# Consumption of energy by the transport sector by fuel and historical year. Aggregates by fuel and country
iso,sector,fuel,year,value
gmb,in_trn_unspecified,electricity,1982,0
gnb,in_trn_domestic air,refined liquids,1982,4.677622389490332e-5
gnb,in_trn_domestic ship,refined liquids,1982,7.928173541509038e-7
gnb,in_trn_international air,refined liquids,1982,1.137692903206547e-4
gnb,in_trn_international ship,refined liquids,1982,2.1723195503734762e-4
gnb,in_trn_rail,coal,1982,2.3784520624527113e-6
gnb,in_trn_rail,refined liquids,1982,3.964086770754519e-7
gnb,in_trn_road,refined liquids,1982,3.785702866070565e-4
gnb,in_trn_unspecified,electricity,1982,0
gnq,in_trn_domestic air,refined liquids,1982,1.3413888896037838e-5
gnq,in_trn_domestic ship,refined liquids,1982,2.273540490853871e-7
gnq,in_trn_international air,refined liquids,1982,3.2625306043753044e-5
gnq,in_trn_international ship,refined liquids,1982,6.229500944939606e-5
gnq,in_trn_rail,coal,1982,6.820621472561613e-7
gnq,in_trn_rail,refined liquids,1982,1.1367702454269355e-7
gnq,in_trn_road,refined liquids,1982,1.0856155843827233e-4
gnq,in_trn_unspecified,electricity,1982,0
grc,in_trn_domestic air,refined liquids,1982,0.016032380000000002
grc,in_trn_domestic ship,refined liquids,1982,0.01586494
grc,in_trn_international air,refined liquids,1982,0.033864740000000004
grc,in_trn_international ship,refined liquids,1982,0.0345345
grc,in_trn_rail,coal,1982,4.186e-5
grc,in_trn_rail,electricity,1982,3.7674000000000003e-4
grc,in_trn_rail,refined liquids,1982,0.00213486
grc,in_trn_road,gas,1982,0
grc,in_trn_road,refined liquids,1982,0.10364536
grc,in_trn_unspecified,electricity,1982,0
grd,in_trn_domestic air,refined liquids,1982,7.118648738162695e-5
grd,in_trn_domestic ship,refined liquids,1982,9.582796378295936e-6
grd,in_trn_international air,refined liquids,1982,4.325948079345023e-4
grd,in_trn_international ship,refined liquids,1982,0.0010568455434349232
grd,in_trn_road,refined liquids,1982,4.462845170463536e-4
grd,in_trn_unspecified,refined liquids,1982,1.3689709111851339e-6
gtm,in_trn_international air,refined liquids,1982,0.00133952
gtm,in_trn_international ship,refined liquids,1982,0.006195280000000001
gtm,in_trn_road,refined liquids,1982,0.016409120000000003
gtm,in_trn_unspecified,refined liquids,1982,0
guf,in_trn_domestic air,refined liquids,1982,5.687571892977465e-5
guf,in_trn_domestic ship,refined liquids,1982,7.656346779008127e-6
guf,in_trn_international air,refined liquids,1982,3.4562936888093824e-4
guf,in_trn_international ship,refined liquids,1982,8.44385673342039e-4
guf,in_trn_road,refined liquids,1982,3.5656700713666416e-4
guf,in_trn_unspecified,refined liquids,1982,1.0937638255725894e-6
guy,in_trn_domestic air,refined liquids,1982,5.904625053073183e-4
guy,in_trn_domestic ship,refined liquids,1982,7.948533725290822e-5
guy,in_trn_international air,refined liquids,1982,0.0035881952245598566
guy,in_trn_international ship,refined liquids,1982,0.008766097194177879
guy,in_trn_road,refined liquids,1982,0.0037017457063497254
guy,in_trn_unspecified,refined liquids,1982,1.1355048178986888e-5
hkg,in_trn_domestic ship,refined liquids,1982,0
hkg,in_trn_international air,refined liquids,1982,0.03357172
hkg,in_trn_international ship,refined liquids,1982,0.039892580000000004
hkg,in_trn_road,refined liquids,1982,0.0431158
hnd,in_trn_international air,refined liquids,1982,8.372000000000001e-4
hnd,in_trn_international ship,refined liquids,1982,0
hnd,in_trn_road,refined liquids,1982,0.00895804
hrv,in_trn_domestic air,refined liquids,1982,0
hrv,in_trn_domestic ship,refined liquids,1982,0
hrv,in_trn_international air,refined liquids,1982,0.01410682
hrv,in_trn_international ship,refined liquids,1982,0
hrv,in_trn_rail,coal,1982,2.87465389876881e-5
hrv,in_trn_rail,electricity,1982,7.556658825492159e-4
hrv,in_trn_rail,refined liquids,1982,0
hrv,in_trn_road,electricity,1982,0
hrv,in_trn_road,gas,1982,0
hrv,in_trn_road,refined liquids,1982,0.05283432839423217
hrv,in_trn_unspecified,electricity,1982,0
hrv,in_trn_unspecified,refined liquids,1982,0
hti,in_trn_international air,refined liquids,1982,5.8604e-4
hti,in_trn_road,refined liquids,1982,0.00196742
hti,in_trn_unspecified,refined liquids,1982,0.00221858
hun,in_trn_domestic air,refined liquids,1982,0
hun,in_trn_domestic ship,refined liquids,1982,0.00535808
hun,in_trn_international air,refined liquids,1982,0.0060697
hun,in_trn_rail,coal,1982,0.00267904
hun,in_trn_rail,electricity,1982,0.00406042
hun,in_trn_rail,refined liquids,1982,0.01033942
hun,in_trn_road,gas,1982,0
hun,in_trn_road,refined liquids,1982,0.09225944000000001
hun,in_trn_unspecified,electricity,1982,0
idn,in_trn_domestic air,refined liquids,1982,0.013269620000000001
idn,in_trn_domestic ship,refined liquids,1982,0.00786968
idn,in_trn_international air,refined liquids,1982,0.009167340000000001
idn,in_trn_international ship,refined liquids,1982,0.008999900000000002
idn,in_trn_rail,coal,1982,3.7674000000000003e-4
idn,in_trn_road,gas,1982,0
idn,in_trn_road,refined liquids,1982,0.26840632
ind,in_trn_domestic air,refined liquids,1982,0.015320760000000001
ind,in_trn_domestic ship,refined liquids,1982,0.01481844
ind,in_trn_international air,refined liquids,1982,0.03574844
ind,in_trn_international ship,refined liquids,1982,0.00590226
ind,in_trn_rail,coal,1982,0.2122302
ind,in_trn_rail,electricity,1982,0.009460360000000001
ind,in_trn_rail,refined liquids,1982,0.04252976
ind,in_trn_road,gas,1982,0
ind,in_trn_road,refined liquids,1982,0.48712482
ind,in_trn_unspecified,refined liquids,1982,0
irl,in_trn_domestic air,refined liquids,1982,2.9302e-4
irl,in_trn_domestic ship,refined liquids,1982,1.6744e-4
irl,in_trn_international air,refined liquids,1982,0.00786968
irl,in_trn_international ship,refined liquids,1982,0.0015906800000000001
irl,in_trn_rail,refined liquids,1982,0.0016744000000000002
irl,in_trn_road,refined liquids,1982,0.059357480000000004
irl,in_trn_unspecified,electricity,1982,0
irl,in_trn_unspecified,refined liquids,1982,0
irn,in_trn_international air,refined liquids,1982,0.02126488
irn,in_trn_international ship,refined liquids,1982,0.010465
irn,in_trn_road,gas,1982,0
irn,in_trn_road,refined liquids,1982,0.326508
irn,in_trn_unspecified,electricity,1982,0
irn,in_trn_unspecified,refined liquids,1982,0
irq,in_trn_international air,refined liquids,1982,0.00929292
irq,in_trn_international ship,refined liquids,1982,0.0048139
irq,in_trn_road,refined liquids,1982,0.18619328000000002
isl,in_trn_domestic air,refined liquids,1982,7.1162e-4
isl,in_trn_domestic ship,refined liquids,1982,6.6976e-4
isl,in_trn_international air,refined liquids,1982,0.00163254
isl,in_trn_international ship,refined liquids,1982,0
isl,in_trn_road,gas,1982,0
isl,in_trn_road,refined liquids,1982,0.00548366
isr,in_trn_domestic air,refined liquids,1982,0
isr,in_trn_international air,refined liquids,1982,0.03110198
isr,in_trn_international ship,refined liquids,1982,0
isr,in_trn_rail,refined liquids,1982,6.6976e-4
isr,in_trn_road,refined liquids,1982,0.0619528
ita,in_trn_domestic air,refined liquids,1982,0.0203021
ita,in_trn_domestic ship,refined liquids,1982,0.0240695
ita,in_trn_international air,refined liquids,1982,0.0563017
ita,in_trn_international ship,refined liquids,1982,0.1686958
ita,in_trn_rail,coal,1982,0
ita,in_trn_rail,electricity,1982,0.01728818
ita,in_trn_rail,refined liquids,1982,0.007785960000000001
ita,in_trn_road,gas,1982,0.01071616
ita,in_trn_road,refined liquids,1982,0.95553822
ita,in_trn_unspecified,electricity,1982,0
ita,in_trn_unspecified,refined liquids,1982,0.0179998
jam,in_trn_domestic air,refined liquids,1982,1.2558e-4
jam,in_trn_international air,refined liquids,1982,0.00410228
jam,in_trn_international ship,refined liquids,1982,0.0016744000000000002
jam,in_trn_rail,refined liquids,1982,0
jam,in_trn_road,refined liquids,1982,0.0136045
jam,in_trn_unspecified,refined liquids,1982,0
jor,in_trn_domestic air,refined liquids,1982,7.1162e-4
jor,in_trn_international air,refined liquids,1982,0.0117208
jor,in_trn_international ship,refined liquids,1982,0
jor,in_trn_road,refined liquids,1982,0.029929900000000002
jor,in_trn_unspecified,refined liquids,1982,0
jpn,in_trn_domestic air,refined liquids,1982,0.0979524
jpn,in_trn_domestic ship,refined liquids,1982,0.17225390000000002
jpn,in_trn_international air,refined liquids,1982,0.0818363
jpn,in_trn_international ship,refined liquids,1982,0.33588464
jpn,in_trn_rail,coal,1982,0
jpn,in_trn_rail,electricity,1982,0.05634356
jpn,in_trn_rail,refined liquids,1982,0.039641420000000004
jpn,in_trn_road,refined liquids,1982,1.77369192
jpn,in_trn_unspecified,refined liquids,1982,0.0031395000000000004
kaz,in_trn_domestic air,refined liquids,1982,0
kaz,in_trn_domestic ship,refined liquids,1982,0.027794314576071594
kaz,in_trn_international air,refined liquids,1982,0.033628610601682124
kaz,in_trn_international ship,refined liquids,1982,0.0108146613173215
kaz,in_trn_rail,coal,1982,0.03487669637678078
kaz,in_trn_rail,electricity,1982,0.020543906392396186
kaz,in_trn_rail,refined liquids,1982,0.0379774995230548
kaz,in_trn_road,gas,1982,9.513366434955314e-4
kaz,in_trn_road,refined liquids,1982,0.13765798024589548
kaz,in_trn_unspecified,electricity,1982,0
kaz,in_trn_unspecified,refined liquids,1982,0.03184270103541213
ken,in_trn_domestic air,refined liquids,1982,2.5116e-4
ken,in_trn_domestic ship,refined liquids,1982,4.186e-4
ken,in_trn_international air,refined liquids,1982,0.012558000000000001
ken,in_trn_international ship,refined liquids,1982,0.00845572
ken,in_trn_rail,coal,1982,0
ken,in_trn_rail,refined liquids,1982,0.00179998
ken,in_trn_road,refined liquids,1982,0.022311380000000002
kgz,in_trn_domestic air,refined liquids,1982,0
kgz,in_trn_domestic ship,refined liquids,1982,0.005303770598585885
kgz,in_trn_international air,refined liquids,1982,0
kgz,in_trn_international ship,refined liquids,1982,0.002655426610625245
kgz,in_trn_rail,coal,1982,0.0025072816762350273
kgz,in_trn_rail,electricity,1982,0.002113285480499439
kgz,in_trn_rail,refined liquids,1982,0.007173427120611928
kgz,in_trn_road,gas,1982,1.3530714995034756e-4
kgz,in_trn_road,refined liquids,1982,0.035444115487539826
kgz,in_trn_unspecified,electricity,1982,0
kgz,in_trn_unspecified,refined liquids,1982,0.00831887782190349
khm,in_trn_domestic air,refined liquids,1982,0
khm,in_trn_domestic ship,refined liquids,1982,0
khm,in_trn_international air,refined liquids,1982,0
khm,in_trn_rail,refined liquids,1982,0
khm,in_trn_road,refined liquids,1982,0
kir,in_trn_domestic air,refined liquids,1982,1.1955644779035815e-5
kir,in_trn_domestic ship,refined liquids,1982,7.93607455160136e-6
kir,in_trn_international air,refined liquids,1982,1.576908319993517e-5
kir,in_trn_international ship,refined liquids,1982,1.2780172005176217e-5
kir,in_trn_road,refined liquids,1982,8.832747910029047e-5
kir,in_trn_unspecified,refined liquids,1982,0
kna,in_trn_domestic air,refined liquids,1982,3.2714482498683286e-5
kna,in_trn_domestic ship,refined liquids,1982,4.4038726440535195e-6
kna,in_trn_international air,refined liquids,1982,1.988033936458446e-4
kna,in_trn_international ship,refined liquids,1982,4.8568424017275956e-4
kna,in_trn_road,refined liquids,1982,2.0509464028020677e-4
kna,in_trn_unspecified,refined liquids,1982,6.29124663436217e-7
kor,in_trn_domestic air,refined liquids,1982,0.016157960000000002
kor,in_trn_domestic ship,refined liquids,1982,0.033864740000000004
kor,in_trn_international air,refined liquids,1982,0.018209100000000002
kor,in_trn_international ship,refined liquids,1982,0.0075348
kor,in_trn_rail,coal,1982,8.372e-5
kor,in_trn_rail,electricity,1982,0.0016744000000000002
kor,in_trn_rail,refined liquids,1982,0.009167340000000001
kor,in_trn_road,gas,1982,0
kor,in_trn_road,refined liquids,1982,0.11427780000000001
kor,in_trn_unspecified,refined liquids,1982,0
kwt,in_trn_international air,refined liquids,1982,0.01343706
kwt,in_trn_international ship,refined liquids,1982,0.033739160000000004
kwt,in_trn_road,refined liquids,1982,0.1228591
lao,in_trn_domestic air,refined liquids,1982,6.990973515619273e-4
lao,in_trn_domestic ship,refined liquids,1982,4.6405600060576204e-4
lao,in_trn_international air,refined liquids,1982,9.220852999049558e-4
lao,in_trn_international ship,refined liquids,1982,7.473109620144741e-4
lao,in_trn_road,refined liquids,1982,0.005164883019729066
lao,in_trn_unspecified,refined liquids,1982,0
lbn,in_trn_international air,refined liquids,1982,0.0045208800000000006
lbn,in_trn_international ship,refined liquids,1982,0
lbn,in_trn_road,refined liquids,1982,0.0223951
lbr,in_trn_domestic air,refined liquids,1982,1.1018888663198691e-4
lbr,in_trn_domestic ship,refined liquids,1982,1.867608247999778e-6
lbr,in_trn_international air,refined liquids,1982,2.6800178358796814e-4
lbr,in_trn_international ship,refined liquids,1982,5.117246599519392e-4
lbr,in_trn_rail,coal,1982,5.602824743999334e-6
lbr,in_trn_rail,refined liquids,1982,9.33804123999889e-7
lbr,in_trn_road,refined liquids,1982,8.91782938419894e-4
lbr,in_trn_unspecified,electricity,1982,0
lby,in_trn_domestic air,refined liquids,1982,8.372e-5
lby,in_trn_international air,refined liquids,1982,0.016869580000000002
lby,in_trn_international ship,refined liquids,1982,8.372e-5
lby,in_trn_road,refined liquids,1982,0.08154328
lca,in_trn_domestic air,refined liquids,1982,9.252521383622592e-5
lca,in_trn_domestic ship,refined liquids,1982,1.2455317247184259e-5
lca,in_trn_international air,refined liquids,1982,5.622686071586038e-4
lca,in_trn_international ship,refined liquids,1982,0.0013736435592608927
lca,in_trn_road,refined liquids,1982,5.800619175117241e-4
lca,in_trn_unspecified,refined liquids,1982,1.7793310353120369e-6
lka,in_trn_domestic air,refined liquids,1982,0.00535808
lka,in_trn_domestic ship,refined liquids,1982,2.0930000000000002e-4
lka,in_trn_international air,refined liquids,1982,0
lka,in_trn_international ship,refined liquids,1982,0.009418500000000002
lka,in_trn_rail,refined liquids,1982,0.00142324
lka,in_trn_road,refined liquids,1982,0.023148580000000002
lka,in_trn_unspecified,refined liquids,1982,0
lso,in_trn_domestic air,refined liquids,1982,7.391662075913969e-5
lso,in_trn_domestic ship,refined liquids,1982,1.2528240806633843e-6
lso,in_trn_international air,refined liquids,1982,1.7978025557519565e-4
lso,in_trn_international ship,refined liquids,1982,3.4327379810176735e-4
lso,in_trn_rail,coal,1982,3.7584722419901532e-6
lso,in_trn_rail,refined liquids,1982,6.264120403316922e-7
lso,in_trn_road,refined liquids,1982,5.982234985167661e-4
lso,in_trn_unspecified,electricity,1982,0
ltu,in_trn_domestic air,refined liquids,1982,0
ltu,in_trn_domestic ship,refined liquids,1982,0.00854829889328483
ltu,in_trn_international air,refined liquids,1982,0
ltu,in_trn_international ship,refined liquids,1982,0.006326163395901319
ltu,in_trn_rail,coal,1982,0.0011008951548656888
ltu,in_trn_rail,electricity,1982,0.0025562340765291807
ltu,in_trn_rail,refined liquids,1982,0.011307460244719542
ltu,in_trn_road,gas,1982,4.166106256206554e-4
ltu,in_trn_road,refined liquids,1982,0.037706811003899735
ltu,in_trn_unspecified,electricity,1982,0
ltu,in_trn_unspecified,refined liquids,1982,0.009214478787974083
lux,in_trn_domestic air,refined liquids,1982,0
lux,in_trn_domestic ship,refined liquids,1982,0
lux,in_trn_international air,refined liquids,1982,0.00217672
lux,in_trn_rail,electricity,1982,1.6744e-4
lux,in_trn_rail,refined liquids,1982,2.9302e-4
lux,in_trn_road,refined liquids,1982,0.02005094
lux,in_trn_unspecified,refined liquids,1982,0
lva,in_trn_domestic air,refined liquids,1982,0
lva,in_trn_domestic ship,refined liquids,1982,0.00449027664145114
lva,in_trn_international air,refined liquids,1982,0
lva,in_trn_international ship,refined liquids,1982,0.0014976973617021275
lva,in_trn_rail,coal,1982,8.770558586717698e-4
lva,in_trn_rail,electricity,1982,0.0017717943841189677
lva,in_trn_rail,refined liquids,1982,0.006166401297628149
lva,in_trn_road,gas,1982,2.11912909632572e-4
lva,in_trn_road,refined liquids,1982,0.023675887246970506
lva,in_trn_unspecified,electricity,1982,0
lva,in_trn_unspecified,refined liquids,1982,0.005438109865248501
mac,in_trn_domestic air,refined liquids,1982,5.409209867227183e-5
mac,in_trn_domestic ship,refined liquids,1982,3.590596204969768e-5
mac,in_trn_international air,refined liquids,1982,7.134561290394475e-5
mac,in_trn_international ship,refined liquids,1982,5.782258823587679e-5
mac,in_trn_road,refined liquids,1982,3.996286945011807e-4
mac,in_trn_unspecified,refined liquids,1982,0
mar,in_trn_domestic ship,refined liquids,1982,0.00489762
mar,in_trn_international air,refined liquids,1982,0.00849758
mar,in_trn_international ship,refined liquids,1982,0.00129766
mar,in_trn_rail,electricity,1982,3.7674000000000003e-4
mar,in_trn_rail,refined liquids,1982,9.209200000000001e-4
mar,in_trn_road,refined liquids,1982,0.03248336
mda,in_trn_domestic ship,refined liquids,1982,0.007439951461216974
mda,in_trn_international air,refined liquids,1982,0
mda,in_trn_international ship,refined liquids,1982,0.005917282827829266
mda,in_trn_rail,coal,1982,0.0028184042200014177
mda,in_trn_rail,electricity,1982,0.0021998955411756454
mda,in_trn_rail,refined liquids,1982,0.009790260605230475
mda,in_trn_road,gas,1982,2.9163634558093346e-4
mda,in_trn_road,refined liquids,1982,0.030249196677353582
mda,in_trn_unspecified,electricity,1982,0
mda,in_trn_unspecified,gas,1982,0
mda,in_trn_unspecified,refined liquids,1982,0.007488675798160175
mdg,in_trn_domestic air,refined liquids,1982,4.8471520259540696e-4
mdg,in_trn_domestic ship,refined liquids,1982,8.215511908396728e-6
mdg,in_trn_international air,refined liquids,1982,0.0011789259588549303
mdg,in_trn_international ship,refined liquids,1982,0.0022510502629007035
mdg,in_trn_rail,coal,1982,2.4646535725190183e-5
mdg,in_trn_rail,refined liquids,1982,4.107755954198364e-6
mdg,in_trn_road,refined liquids,1982,0.0039229069362594375
mdg,in_trn_unspecified,electricity,1982,0
mdv,in_trn_domestic air,refined liquids,1982,3.476897542142156e-5
mdv,in_trn_domestic ship,refined liquids,1982,2.307940609870224e-5
mdv,in_trn_international air,refined liquids,1982,4.5859079650668096e-5
mdv,in_trn_international ship,refined liquids,1982,3.71668357953127e-5
mdv,in_trn_road,refined liquids,1982,2.568707925530886e-4
mdv,in_trn_unspecified,refined liquids,1982,0
mex,in_trn_domestic air,refined liquids,1982,0
mex,in_trn_domestic ship,refined liquids,1982,0
mex,in_trn_international air,refined liquids,1982,0.060362120000000005
mex,in_trn_international ship,refined liquids,1982,0.01226498
mex,in_trn_rail,electricity,1982,0.00163254
mex,in_trn_rail,refined liquids,1982,0
mex,in_trn_road,gas,1982,0
mex,in_trn_road,refined liquids,1982,0.71928038
mex,in_trn_unspecified,refined liquids,1982,0.34316828
mkd,in_trn_international air,refined liquids,1982,0
mkd,in_trn_rail,coal,1982,1.428164705882353e-4
mkd,in_trn_rail,electricity,1982,2.680324991658325e-4
mkd,in_trn_rail,refined liquids,1982,0
mkd,in_trn_road,electricity,1982,0
mkd,in_trn_road,refined liquids,1982,0.011159610604194913
mkd,in_trn_unspecified,electricity,1982,0
mli,in_trn_domestic air,refined liquids,1982,4.0407408834568996e-4
mli,in_trn_domestic ship,refined liquids,1982,6.848713361791355e-6
mli,in_trn_international air,refined liquids,1982,9.827903674170595e-4
mli,in_trn_international ship,refined liquids,1982,0.0018765474611308311
mli,in_trn_rail,coal,1982,2.0546140085374063e-5
mli,in_trn_rail,refined liquids,1982,3.4243566808956774e-6
mli,in_trn_road,refined liquids,1982,0.003270260630255372
mli,in_trn_unspecified,electricity,1982,0
mlt,in_trn_international air,refined liquids,1982,0.00234416
mlt,in_trn_international ship,refined liquids,1982,0.0012558
mlt,in_trn_road,refined liquids,1982,0.004311580000000001
mmr,in_trn_domestic air,refined liquids,1982,0.00138138
mmr,in_trn_domestic ship,refined liquids,1982,0
mmr,in_trn_international air,refined liquids,1982,4.1860000000000004e-4
mmr,in_trn_international ship,refined liquids,1982,0
mmr,in_trn_rail,refined liquids,1982,0
mmr,in_trn_road,gas,1982,0
mmr,in_trn_road,refined liquids,1982,0.02566018
mne,in_trn_international air,refined liquids,1982,0
mne,in_trn_rail,coal,1982,0
mne,in_trn_rail,electricity,1982,0
mne,in_trn_road,refined liquids,1982,0
mne,in_trn_unspecified,refined liquids,1982,0
mng,in_trn_international air,refined liquids,1982,0
mng,in_trn_rail,coal,1982,0
mng,in_trn_rail,electricity,1982,0
mng,in_trn_rail,refined liquids,1982,0
mng,in_trn_road,refined liquids,1982,0
moz,in_trn_domestic ship,refined liquids,1982,0
moz,in_trn_international air,refined liquids,1982,0.00117208
moz,in_trn_international ship,refined liquids,1982,0.0037255400000000003
moz,in_trn_road,refined liquids,1982,0.00343252
mrt,in_trn_domestic air,refined liquids,1982,8.600919515815883e-5
mrt,in_trn_domestic ship,refined liquids,1982,1.4577829687823532e-6
mrt,in_trn_international air,refined liquids,1982,2.0919185602026767e-4
mrt,in_trn_international ship,refined liquids,1982,3.994325334463648e-4
mrt,in_trn_rail,coal,1982,4.373348906347059e-6
mrt,in_trn_rail,refined liquids,1982,7.288914843911766e-7
mrt,in_trn_road,refined liquids,1982,6.960913675935737e-4
mrt,in_trn_unspecified,electricity,1982,0
msr,in_trn_domestic air,refined liquids,1982,8.974938854209959e-6
msr,in_trn_domestic ship,refined liquids,1982,1.208164845759033e-6
msr,in_trn_international air,refined liquids,1982,5.454001303712205e-5
msr,in_trn_international ship,refined liquids,1982,1.3324332298942477e-4
msr,in_trn_road,refined liquids,1982,5.626596281677782e-5
msr,in_trn_unspecified,refined liquids,1982,1.7259497796557612e-7
mus,in_trn_domestic air,refined liquids,1982,5.278730600293905e-5
mus,in_trn_domestic ship,refined liquids,1982,8.947001017447295e-7
mus,in_trn_international air,refined liquids,1982,1.2838946460036867e-4
mus,in_trn_international ship,refined liquids,1982,2.4514782787805585e-4
mus,in_trn_rail,coal,1982,2.6841003052341885e-6
mus,in_trn_rail,refined liquids,1982,4.4735005087236475e-7
mus,in_trn_road,refined liquids,1982,4.272192985831083e-4
mus,in_trn_unspecified,electricity,1982,0
mwi,in_trn_domestic air,refined liquids,1982,3.5137286895700837e-4
mwi,in_trn_domestic ship,refined liquids,1982,5.9554723552035325e-6
mwi,in_trn_international air,refined liquids,1982,8.546102829717069e-4
mwi,in_trn_international ship,refined liquids,1982,0.0016317994253257678
mwi,in_trn_rail,coal,1982,1.7866417065610595e-5
mwi,in_trn_rail,refined liquids,1982,2.9777361776017662e-6
mwi,in_trn_road,refined liquids,1982,0.0028437380496096863
mwi,in_trn_unspecified,electricity,1982,0
mys,in_trn_domestic ship,refined liquids,1982,0
mys,in_trn_international air,refined liquids,1982,0.014651
mys,in_trn_international ship,refined liquids,1982,0.00171626
mys,in_trn_rail,electricity,1982,0
mys,in_trn_road,gas,1982,0
mys,in_trn_road,refined liquids,1982,0.10247328
nam,in_trn_domestic air,refined liquids,1982,0
nam,in_trn_domestic ship,refined liquids,1982,0
nam,in_trn_international air,refined liquids,1982,0
nam,in_trn_road,refined liquids,1982,0
ncl,in_trn_domestic air,refined liquids,1982,3.0527031053247675e-5
ncl,in_trn_domestic ship,refined liquids,1982,2.0263632681897167e-5
ncl,in_trn_international air,refined liquids,1982,4.026410130299047e-5
ncl,in_trn_international ship,refined liquids,1982,3.263234353967855e-5
ncl,in_trn_road,refined liquids,1982,2.2553160010890742e-4
ncl,in_trn_unspecified,refined liquids,1982,0
ner,in_trn_domestic air,refined liquids,1982,3.3215458073160276e-4
ner,in_trn_domestic ship,refined liquids,1982,5.6297386564678435e-6
ner,in_trn_international air,refined liquids,1982,8.078674972031355e-4
ner,in_trn_international ship,refined liquids,1982,0.001542548391872189
ner,in_trn_rail,coal,1982,1.6889215969403528e-5
ner,in_trn_rail,refined liquids,1982,2.8148693282339218e-6
ner,in_trn_road,refined liquids,1982,0.0026882002084633954
ner,in_trn_unspecified,electricity,1982,0
nga,in_trn_domestic ship,refined liquids,1982,0.00406042
nga,in_trn_international air,refined liquids,1982,0.018837
nga,in_trn_international ship,refined liquids,1982,0.0031395
nga,in_trn_rail,coal,1982,4.186e-5
nga,in_trn_rail,refined liquids,1982,9.627800000000001e-4
nga,in_trn_road,refined liquids,1982,0.2067884
nga,in_trn_unspecified,refined liquids,1982,0
nic,in_trn_domestic air,refined liquids,1982,4.1860000000000004e-4
nic,in_trn_domestic ship,refined liquids,1982,3.7674000000000003e-4
nic,in_trn_international air,refined liquids,1982,8.790600000000001e-4
nic,in_trn_road,refined liquids,1982,0.011051040000000002
nld,in_trn_domestic air,refined liquids,1982,0.00288834
nld,in_trn_domestic ship,refined liquids,1982,0.01063244
nld,in_trn_international air,refined liquids,1982,0.04035304
nld,in_trn_international ship,refined liquids,1982,0.36296806000000004
nld,in_trn_rail,coal,1982,0
nld,in_trn_rail,electricity,1982,0.0037674
nld,in_trn_rail,refined liquids,1982,0.00267904
nld,in_trn_road,gas,1982,0
nld,in_trn_road,refined liquids,1982,0.29130374000000003
nor,in_trn_domestic air,refined liquids,1982,0.006279000000000001
nor,in_trn_domestic ship,gas,1982,0
nor,in_trn_domestic ship,refined liquids,1982,0.028129920000000003
nor,in_trn_international air,refined liquids,1982,0.009837100000000001
nor,in_trn_international ship,refined liquids,1982,0.0100464
nor,in_trn_rail,electricity,1982,0.0023023
nor,in_trn_rail,refined liquids,1982,0.00100464
nor,in_trn_road,gas,1982,0
nor,in_trn_road,refined liquids,1982,0.08020376000000001
nor,in_trn_unspecified,electricity,1982,0
npl,in_trn_international air,refined liquids,1982,7.1162e-4
npl,in_trn_rail,electricity,1982,0
npl,in_trn_road,refined liquids,1982,0.0023023
nzl,in_trn_domestic air,refined liquids,1982,0.00535808
nzl,in_trn_domestic ship,coal,1982,4.186e-5
nzl,in_trn_domestic ship,refined liquids,1982,0.00288834
nzl,in_trn_international air,refined liquids,1982,0.007785960000000001
nzl,in_trn_international ship,refined liquids,1982,0.009753379999999999
nzl,in_trn_rail,coal,1982,4.186e-5
nzl,in_trn_rail,electricity,1982,8.372e-5
nzl,in_trn_rail,refined liquids,1982,0
nzl,in_trn_road,gas,1982,0.00100464
nzl,in_trn_road,refined liquids,1982,0.08501766
nzl,in_trn_unspecified,coal,1982,0
nzl,in_trn_unspecified,electricity,1982,0
nzl,in_trn_unspecified,refined liquids,1982,0.00163254
omn,in_trn_international air,refined liquids,1982,0.006404580000000001
omn,in_trn_international ship,refined liquids,1982,0.00699062
omn,in_trn_road,refined liquids,1982,0.011511500000000001
pak,in_trn_international air,refined liquids,1982,0.02189278
pak,in_trn_international ship,refined liquids,1982,0.0022604400000000003
pak,in_trn_rail,electricity,1982,1.6744e-4
pak,in_trn_rail,refined liquids,1982,0.007953400000000001
pak,in_trn_road,gas,1982,0
pak,in_trn_road,refined liquids,1982,0.10753834000000001
pak,in_trn_unspecified,refined liquids,1982,0
pan,in_trn_international air,refined liquids,1982,0.00414414
pan,in_trn_international ship,refined liquids,1982,0.0485576
pan,in_trn_road,refined liquids,1982,0.01439984
pan,in_trn_unspecified,refined liquids,1982,0
per,in_trn_domestic air,refined liquids,1982,2.0930000000000002e-4
per,in_trn_domestic ship,refined liquids,1982,0.00749294
per,in_trn_international air,refined liquids,1982,0.011888240000000001
per,in_trn_international ship,refined liquids,1982,0.006488300000000001
per,in_trn_road,refined liquids,1982,0.08677578
per,in_trn_unspecified,gas,1982,0
phl,in_trn_domestic air,refined liquids,1982,2.9302e-4
phl,in_trn_domestic ship,refined liquids,1982,0.00782782
phl,in_trn_international air,refined liquids,1982,0.01825096
phl,in_trn_international ship,refined liquids,1982,0.00686504
phl,in_trn_rail,electricity,1982,0
phl,in_trn_rail,refined liquids,1982,0
phl,in_trn_road,refined liquids,1982,0.13474734
plw,in_trn_domestic air,refined liquids,1982,2.62610377360142e-6
