# File: L101.in_EJ_ctry_bld_Fi_Yh.csv
# Title: Pre-built L101.in_EJ_ctry_bld_Fi_Yh.csv
# Units: NA
# Consumption of energy by the building sector by fuel and historical year. Aggregates by fuel and country
iso,sector,fuel,year,value
geo,in_bld_resid,refined liquids,1975,0.0021699071059987068
gha,in_bld_comm,biomass,1975,0
gha,in_bld_comm,electricity,1975,0
gha,in_bld_comm,refined liquids,1975,4.1860000000000004e-4
gha,in_bld_resid,biomass,1975,0.0065720200000000005
gha,in_bld_resid,electricity,1975,0.0014651
gha,in_bld_resid,refined liquids,1975,0.00456274
gha,in_bld_resid,traditional biomass,1975,0.06915272
gib,in_bld_comm,electricity,1975,8.372e-5
gib,in_bld_resid,electricity,1975,8.372e-5
gin,in_bld_comm,biomass,1975,9.02343891111235e-4
gin,in_bld_comm,coal,1975,3.0314965370666167e-4
gin,in_bld_comm,electricity,1975,5.613005306912408e-4
gin,in_bld_comm,refined liquids,1975,0.003805949168020354
gin,in_bld_resid,biomass,1975,8.69186897737069e-4
gin,in_bld_resid,coal,1975,0
gin,in_bld_resid,electricity,1975,5.684056006999906e-5
gin,in_bld_resid,refined liquids,1975,2.3446731028874612e-4
gin,in_bld_resid,traditional biomass,1975,0.05074204164582207
glp,in_bld_comm,biomass,1975,1.320267940968163e-4
glp,in_bld_comm,coal,1975,1.1679293323949136e-4
glp,in_bld_comm,electricity,1975,0.0012644104511579713
glp,in_bld_comm,gas,1975,1.5233860857324957e-5
glp,in_bld_comm,refined liquids,1975,0.00939421419535039
glp,in_bld_resid,biomass,1975,1.0155907238216639e-5
glp,in_bld_resid,electricity,1975,1.320267940968163e-4
glp,in_bld_resid,gas,1975,0
glp,in_bld_resid,refined liquids,1975,4.0623628952866556e-4
glp,in_bld_resid,traditional biomass,1975,3.8084652143312395e-4
gmb,in_bld_comm,biomass,1975,1.1326703728247596e-4
gmb,in_bld_comm,coal,1975,3.805296790592368e-5
gmb,in_bld_comm,electricity,1975,7.045744838831181e-5
gmb,in_bld_comm,refined liquids,1975,4.777431205064012e-4
gmb,in_bld_resid,biomass,1975,1.0910499391776555e-4
gmb,in_bld_resid,coal,1975,0
gmb,in_bld_resid,electricity,1975,7.134931482360689e-6
gmb,in_bld_resid,refined liquids,1975,2.9431592364737848e-5
gmb,in_bld_resid,traditional biomass,1975,0.006369412792065741
gnb,in_bld_comm,biomass,1975,1.4610418510945945e-4
gnb,in_bld_comm,coal,1975,4.908487058795488e-5
gnb,in_bld_comm,electricity,1975,9.08837056980102e-5
gnb,in_bld_comm,refined liquids,1975,6.162452112097147e-4
gnb,in_bld_resid,biomass,1975,1.407355273889019e-4
gnb,in_bld_resid,coal,1975,0
gnb,in_bld_resid,electricity,1975,9.20341323524154e-6
gnb,in_bld_resid,refined liquids,1975,3.7964079595371355e-5
gnb,in_bld_resid,traditional biomass,1975,0.008215963690210416
gnq,in_bld_comm,biomass,1975,5.014725420857644e-5
gnq,in_bld_comm,coal,1975,1.6847371492645104e-5
gnq,in_bld_comm,electricity,1975,3.11939612793507e-5
gnq,in_bld_comm,refined liquids,1975,2.1151348428656783e-4
gnq,in_bld_resid,biomass,1975,4.830457295156839e-5
gnq,in_bld_resid,coal,1975,0
gnq,in_bld_resid,electricity,1975,3.1588821548709568e-6
gnq,in_bld_resid,refined liquids,1975,1.3030388888842699e-5
gnq,in_bld_resid,traditional biomass,1975,0.0028199604236712607
grc,in_bld_comm,coal,1975,0
grc,in_bld_comm,electricity,1975,0.00719992
grc,in_bld_comm,gas,1975,4.186e-5
grc,in_bld_comm,refined liquids,1975,0.008162700000000002
grc,in_bld_resid,biomass,1975,0.018837
grc,in_bld_resid,coal,1975,0.00163254
grc,in_bld_resid,electricity,1975,0.012013820000000001
grc,in_bld_resid,gas,1975,4.186e-5
grc,in_bld_resid,heat,1975,0
grc,in_bld_resid,refined liquids,1975,0.0477204
grd,in_bld_comm,biomass,1975,3.713793624898361e-5
grd,in_bld_comm,coal,1975,3.2852789758716266e-5
grd,in_bld_comm,electricity,1975,3.5566715869218916e-4
grd,in_bld_comm,gas,1975,4.285146490267339e-6
grd,in_bld_comm,refined liquids,1975,0.0026425070023315257
grd,in_bld_resid,biomass,1975,2.856764326844893e-6
grd,in_bld_resid,electricity,1975,3.713793624898361e-5
grd,in_bld_resid,gas,1975,0
grd,in_bld_resid,refined liquids,1975,1.1427057307379571e-4
grd,in_bld_resid,traditional biomass,1975,1.0712866225668349e-4
gtm,in_bld_comm,biomass,1975,0
gtm,in_bld_comm,electricity,1975,0.00108836
gtm,in_bld_comm,refined liquids,1975,2.0930000000000002e-4
gtm,in_bld_resid,biomass,1975,0.0020930000000000002
gtm,in_bld_resid,electricity,1975,0.0010465000000000001
gtm,in_bld_resid,refined liquids,1975,0.0030976400000000005
gtm,in_bld_resid,traditional biomass,1975,0.08041306000000001
guf,in_bld_comm,biomass,1975,2.2887286073103706e-5
guf,in_bld_comm,coal,1975,2.024644537236097e-5
guf,in_bld_comm,electricity,1975,2.1918977816164702e-4
guf,in_bld_comm,gas,1975,2.6408407007427353e-6
guf,in_bld_comm,refined liquids,1975,0.0016285184321246868
guf,in_bld_resid,biomass,1975,1.7605604671618235e-6
guf,in_bld_resid,electricity,1975,2.2887286073103706e-5
guf,in_bld_resid,gas,1975,0
guf,in_bld_resid,refined liquids,1975,7.042241868647294e-5
guf,in_bld_resid,traditional biomass,1975,6.602101751856838e-5
guy,in_bld_comm,biomass,1975,3.009395388350052e-4
guy,in_bld_comm,coal,1975,2.662157458925046e-4
guy,in_bld_comm,electricity,1975,0.00288207481422755
guy,in_bld_comm,gas,1975,3.47237929425006e-5
guy,in_bld_comm,refined liquids,1975,0.02141300564787537
guy,in_bld_resid,biomass,1975,2.31491952950004e-5
guy,in_bld_resid,electricity,1975,3.009395388350052e-4
guy,in_bld_resid,gas,1975,0
guy,in_bld_resid,refined liquids,1975,9.25967811800016e-4
guy,in_bld_resid,traditional biomass,1975,8.680948235625151e-4
hkg,in_bld_comm,biomass,1975,2.5116e-4
hkg,in_bld_comm,electricity,1975,0.0087906
hkg,in_bld_comm,gas,1975,5.8604e-4
hkg,in_bld_comm,refined liquids,1975,0.00364182
hkg,in_bld_resid,electricity,1975,0.0054836600000000004
hkg,in_bld_resid,gas,1975,7.534800000000001e-4
hkg,in_bld_resid,refined liquids,1975,0.007785960000000001
hkg,in_bld_resid,traditional biomass,1975,0.00142324
hnd,in_bld_comm,electricity,1975,0
hnd,in_bld_comm,refined liquids,1975,5.4418e-4
hnd,in_bld_resid,biomass,1975,1.6744e-4
hnd,in_bld_resid,electricity,1975,7.1162e-4
hnd,in_bld_resid,refined liquids,1975,0.00171626
hnd,in_bld_resid,traditional biomass,1975,0.0383019
hrv,in_bld_comm,biomass,1975,0.005774971428571428
hrv,in_bld_comm,coal,1975,0.008254193981311879
hrv,in_bld_comm,electricity,1975,0.002163590737404071
hrv,in_bld_comm,gas,1975,6.183527352297593e-4
hrv,in_bld_comm,heat,1975,0
hrv,in_bld_comm,refined liquids,1975,0.009428221051412475
hrv,in_bld_resid,biomass,1975,0
hrv,in_bld_resid,coal,1975,0.0016084089468030019
hrv,in_bld_resid,electricity,1975,0.007079396162829496
hrv,in_bld_resid,gas,1975,0.00182414056892779
hrv,in_bld_resid,heat,1975,0
hrv,in_bld_resid,refined liquids,1975,0.001682475884244373
hti,in_bld_comm,biomass,1975,0
hti,in_bld_comm,electricity,1975,0
hti,in_bld_comm,refined liquids,1975,0
hti,in_bld_resid,biomass,1975,0.00820456
hti,in_bld_resid,electricity,1975,2.9302e-4
hti,in_bld_resid,refined liquids,1975,2.0930000000000002e-4
hti,in_bld_resid,traditional biomass,1975,0.040394900000000004
hun,in_bld_comm,biomass,1975,1.6744e-4
hun,in_bld_comm,coal,1975,0.01561378
hun,in_bld_comm,electricity,1975,0.00870688
hun,in_bld_comm,gas,1975,0.01766492
hun,in_bld_comm,heat,1975,0.01306032
hun,in_bld_comm,refined liquids,1975,0.024990420000000003
hun,in_bld_resid,biomass,1975,0.01749748
hun,in_bld_resid,coal,1975,0.054711020000000006
hun,in_bld_resid,electricity,1975,0.011469640000000001
hun,in_bld_resid,gas,1975,0.01703702
hun,in_bld_resid,heat,1975,0.01599052
hun,in_bld_resid,refined liquids,1975,0.04098094000000001
idn,in_bld_comm,biomass,1975,0.00100464
idn,in_bld_comm,coal,1975,0
idn,in_bld_comm,electricity,1975,0.0022604400000000003
idn,in_bld_comm,gas,1975,0
idn,in_bld_comm,refined liquids,1975,0.0026371800000000003
idn,in_bld_resid,biomass,1975,0.018585840000000003
idn,in_bld_resid,coal,1975,0
idn,in_bld_resid,electricity,1975,0.004646460000000001
idn,in_bld_resid,gas,1975,0
idn,in_bld_resid,refined liquids,1975,0.13956124
idn,in_bld_resid,traditional biomass,1975,1.1065691
ind,in_bld_comm,biomass,1975,0.15500758
ind,in_bld_comm,coal,1975,0.18163054
ind,in_bld_comm,electricity,1975,0.02264626
ind,in_bld_comm,refined liquids,1975,8.372e-5
ind,in_bld_resid,coal,1975,0.07769216000000001
ind,in_bld_resid,electricity,1975,0.020971860000000002
ind,in_bld_resid,gas,1975,4.6046000000000005e-4
ind,in_bld_resid,refined liquids,1975,0.14973322
ind,in_bld_resid,traditional biomass,1975,3.4946821000000003
irl,in_bld_comm,biomass,1975,0
irl,in_bld_comm,coal,1975,0
irl,in_bld_comm,electricity,1975,0.00456274
irl,in_bld_comm,gas,1975,0
irl,in_bld_comm,refined liquids,1975,0.00498134
irl,in_bld_resid,biomass,1975,0
irl,in_bld_resid,coal,1975,0.0412321
irl,in_bld_resid,electricity,1975,0.0094185
irl,in_bld_resid,gas,1975,0.00267904
irl,in_bld_resid,refined liquids,1975,0.02226952
irn,in_bld_comm,biomass,1975,0.00447902
irn,in_bld_comm,electricity,1975,0.0100464
irn,in_bld_comm,gas,1975,0
irn,in_bld_comm,refined liquids,1975,0.0724178
irn,in_bld_resid,biomass,1975,0
irn,in_bld_resid,coal,1975,0
irn,in_bld_resid,electricity,1975,0.0073255
irn,in_bld_resid,gas,1975,0.0010465000000000001
irn,in_bld_resid,refined liquids,1975,0.16660280000000002
irq,in_bld_comm,biomass,1975,6.279e-4
irq,in_bld_comm,electricity,1975,0.0012139400000000002
irq,in_bld_resid,electricity,1975,0.007827820000000001
irq,in_bld_resid,refined liquids,1975,0.04432974
isl,in_bld_comm,electricity,1975,7.1162e-4
isl,in_bld_comm,heat,1975,0
isl,in_bld_comm,refined liquids,1975,1.6744e-4
isl,in_bld_resid,coal,1975,0
isl,in_bld_resid,electricity,1975,0.00171626
isl,in_bld_resid,heat,1975,0
isl,in_bld_resid,refined liquids,1975,0.0060278400000000005
isr,in_bld_comm,biomass,1975,0
isr,in_bld_comm,electricity,1975,0.011469640000000001
isr,in_bld_comm,gas,1975,0
isr,in_bld_comm,refined liquids,1975,0.02231138
isr,in_bld_resid,biomass,1975,1.2558e-4
isr,in_bld_resid,electricity,1975,0.00841386
isr,in_bld_resid,gas,1975,0
isr,in_bld_resid,refined liquids,1975,0.0045208800000000006
ita,in_bld_comm,biomass,1975,0
ita,in_bld_comm,coal,1975,0
ita,in_bld_comm,electricity,1975,0.0470925
ita,in_bld_comm,gas,1975,0
ita,in_bld_comm,heat,1975,0
ita,in_bld_comm,refined liquids,1975,0.01703702
ita,in_bld_resid,biomass,1975,0.026539240000000002
ita,in_bld_resid,coal,1975,0.015027740000000001
ita,in_bld_resid,electricity,1975,0.09971052000000001
ita,in_bld_resid,gas,1975,0.24613680000000002
ita,in_bld_resid,heat,1975,0
ita,in_bld_resid,refined liquids,1975,0.77679602
jam,in_bld_comm,electricity,1975,4.1860000000000004e-4
jam,in_bld_comm,refined liquids,1975,0.0052743600000000005
jam,in_bld_resid,biomass,1975,5.0232e-4
jam,in_bld_resid,electricity,1975,0.00117208
jam,in_bld_resid,refined liquids,1975,0.00422786
jam,in_bld_resid,traditional biomass,1975,2.5116e-4
jor,in_bld_comm,biomass,1975,0
jor,in_bld_comm,electricity,1975,2.5116e-4
jor,in_bld_comm,refined liquids,1975,0
jor,in_bld_resid,biomass,1975,4.186e-5
jor,in_bld_resid,electricity,1975,3.3488e-4
jor,in_bld_resid,refined liquids,1975,0.00611156
jpn,in_bld_comm,coal,1975,0
jpn,in_bld_comm,electricity,1975,0.13864032
jpn,in_bld_comm,gas,1975,0.06580392
jpn,in_bld_comm,heat,1975,0.00234416
jpn,in_bld_comm,refined liquids,1975,0.95470102
jpn,in_bld_resid,biomass,1975,0
jpn,in_bld_resid,coal,1975,0.0477204
jpn,in_bld_resid,electricity,1975,0.31683834
jpn,in_bld_resid,gas,1975,0.17112368
jpn,in_bld_resid,heat,1975,0
jpn,in_bld_resid,refined liquids,1975,0.38000508
kaz,in_bld_comm,biomass,1975,0
kaz,in_bld_comm,coal,1975,0.3449877362187257
kaz,in_bld_comm,electricity,1975,0.02227468936938833
kaz,in_bld_comm,gas,1975,0.007925427020854022
kaz,in_bld_comm,heat,1975,0.007890342219417375
kaz,in_bld_comm,refined liquids,1975,0.004177690290040465
kaz,in_bld_resid,biomass,1975,0
kaz,in_bld_resid,coal,1975,0
kaz,in_bld_resid,electricity,1975,0.014413034297839506
kaz,in_bld_resid,gas,1975,0.020289632264150946
kaz,in_bld_resid,heat,1975,0.04103214723555983
kaz,in_bld_resid,refined liquids,1975,0.019705260135730207
ken,in_bld_comm,electricity,1975,0.00100464
ken,in_bld_comm,refined liquids,1975,0.005190640000000001
ken,in_bld_resid,biomass,1975,0.03164616
ken,in_bld_resid,coal,1975,0
ken,in_bld_resid,electricity,1975,8.372000000000001e-4
ken,in_bld_resid,refined liquids,1975,0.00242788
ken,in_bld_resid,traditional biomass,1975,0.10222212
kgz,in_bld_comm,biomass,1975,0
kgz,in_bld_comm,coal,1975,0.024801128530134428
kgz,in_bld_comm,electricity,1975,0.002291325550645342
kgz,in_bld_comm,gas,1975,0.0011272213150446873
kgz,in_bld_comm,heat,1975,2.545473930141799e-4
kgz,in_bld_comm,refined liquids,1975,0.0010257880151416266
kgz,in_bld_resid,electricity,1975,0.0014826224151234567
kgz,in_bld_resid,gas,1975,0.0028857632405660375
kgz,in_bld_resid,heat,1975,0.0013237228269874681
kgz,in_bld_resid,refined liquids,1975,0.0024781430865630076
khm,in_bld_comm,electricity,1975,0
khm,in_bld_resid,biomass,1975,0
khm,in_bld_resid,electricity,1975,0
khm,in_bld_resid,refined liquids,1975,0
khm,in_bld_resid,traditional biomass,1975,0
kir,in_bld_comm,biomass,1975,0
kir,in_bld_comm,coal,1975,1.554690850205262e-5
kir,in_bld_comm,electricity,1975,1.4718966629162244e-5
kir,in_bld_comm,gas,1975,1.9042663076478654e-5
kir,in_bld_comm,refined liquids,1975,7.276689127292084e-5
kir,in_bld_resid,biomass,1975,0
kir,in_bld_resid,coal,1975,3.1277804086969773e-6
kir,in_bld_resid,electricity,1975,1.4718966629162245e-6
kir,in_bld_resid,refined liquids,1975,4.875657695909993e-6
kir,in_bld_resid,traditional biomass,1975,9.972099891257421e-5
kna,in_bld_comm,biomass,1975,1.7799347010337145e-5
kna,in_bld_comm,coal,1975,1.574557620145209e-5
kna,in_bld_comm,electricity,1975,1.704629771374596e-4
kna,in_bld_comm,gas,1975,2.0537708088850555e-6
kna,in_bld_comm,refined liquids,1975,0.001266491998812451
kna,in_bld_resid,biomass,1975,1.3691805392567037e-6
kna,in_bld_resid,electricity,1975,1.779934701033715e-5
kna,in_bld_resid,gas,1975,0
kna,in_bld_resid,refined liquids,1975,5.4767221570268154e-5
kna,in_bld_resid,traditional biomass,1975,5.134427022212639e-5
kor,in_bld_comm,biomass,1975,0
kor,in_bld_comm,coal,1975,0.00611156
kor,in_bld_comm,electricity,1975,0.009041760000000001
kor,in_bld_comm,gas,1975,0
kor,in_bld_comm,heat,1975,0
kor,in_bld_comm,refined liquids,1975,0.04700878000000001
kor,in_bld_resid,biomass,1975,0
kor,in_bld_resid,coal,1975,0.26212732
kor,in_bld_resid,electricity,1975,0.00728364
kor,in_bld_resid,gas,1975,0
kor,in_bld_resid,heat,1975,0
kor,in_bld_resid,refined liquids,1975,0.0035162400000000003
kwt,in_bld_comm,electricity,1975,2.9302e-4
kwt,in_bld_comm,gas,1975,0.05596682
kwt,in_bld_resid,biomass,1975,3.3488e-4
kwt,in_bld_resid,electricity,1975,0.00887432
kwt,in_bld_resid,refined liquids,1975,0.0029720600000000003
lao,in_bld_comm,biomass,1975,0
lao,in_bld_comm,coal,1975,9.752596767697772e-4
lao,in_bld_comm,electricity,1975,9.23322770906298e-4
lao,in_bld_comm,gas,1975,0.001194548834860023
lao,in_bld_comm,refined liquids,1975,0.004564676948668011
lao,in_bld_resid,biomass,1975,0
lao,in_bld_resid,coal,1975,1.962060888175883e-4
lao,in_bld_resid,electricity,1975,9.23322770906298e-5
lao,in_bld_resid,refined liquids,1975,3.058506678627112e-4
lao,in_bld_resid,traditional biomass,1975,0.006255511772890169
lbn,in_bld_comm,biomass,1975,0
lbn,in_bld_comm,electricity,1975,0.005609240000000001
lbn,in_bld_resid,biomass,1975,0.00456274
lbn,in_bld_resid,electricity,1975,0
lbn,in_bld_resid,refined liquids,1975,0.02059512
lbr,in_bld_comm,biomass,1975,3.489871272978832e-4
lbr,in_bld_comm,coal,1975,1.1724501914469567e-4
lbr,in_bld_comm,electricity,1975,2.1708648076010058e-4
lbr,in_bld_comm,refined liquids,1975,0.0014719745762931714
lbr,in_bld_resid,biomass,1975,3.3616345332893206e-4
lbr,in_bld_resid,coal,1975,0
lbr,in_bld_resid,electricity,1975,2.1983441089630437e-5
lbr,in_bld_resid,refined liquids,1975,9.068169449472556e-5
lbr,in_bld_resid,traditional biomass,1975,0.019624801056055505
lby,in_bld_comm,electricity,1975,0
lby,in_bld_resid,electricity,1975,0.0026371800000000003
lby,in_bld_resid,refined liquids,1975,0.00611156
lby,in_bld_resid,traditional biomass,1975,0.00477204
lca,in_bld_comm,biomass,1975,4.382138226903163e-5
lca,in_bld_comm,coal,1975,3.8765068930297206e-5
lca,in_bld_comm,electricity,1975,4.1967400711495677e-4
lca,in_bld_comm,gas,1975,5.056313338734418e-6
lca,in_bld_comm,refined liquids,1975,0.0031180598922195585
lca,in_bld_resid,biomass,1975,3.370875559156279e-6
lca,in_bld_resid,electricity,1975,4.3821382269031634e-5
lca,in_bld_resid,gas,1975,0
lca,in_bld_resid,refined liquids,1975,1.3483502236625116e-4
lca,in_bld_resid,traditional biomass,1975,1.2640783346836045e-4
lka,in_bld_comm,biomass,1975,4.186e-5
lka,in_bld_comm,electricity,1975,5.0232e-4
lka,in_bld_comm,refined liquids,1975,0.00895804
lka,in_bld_resid,biomass,1975,0
lka,in_bld_resid,electricity,1975,9.627800000000001e-4
lka,in_bld_resid,refined liquids,1975,4.186e-5
lka,in_bld_resid,traditional biomass,1975,0.10841740000000001
lso,in_bld_comm,biomass,1975,2.4202133330783482e-4
lso,in_bld_comm,coal,1975,8.130900436588677e-5
lso,in_bld_comm,electricity,1975,1.505487033962122e-4
lso,in_bld_comm,refined liquids,1975,0.001020809140749844
lso,in_bld_resid,biomass,1975,2.3312816095531595e-4
lso,in_bld_resid,coal,1975,0
lso,in_bld_resid,electricity,1975,1.524543831860377e-5
lso,in_bld_resid,refined liquids,1975,6.288743306424054e-5
lso,in_bld_resid,traditional biomass,1975,0.013609729832336905
ltu,in_bld_comm,biomass,1975,0
ltu,in_bld_comm,coal,1975,0.010889658905426796
ltu,in_bld_comm,electricity,1975,0.0027715916789421997
ltu,in_bld_comm,gas,1975,0.0034707136869414103
ltu,in_bld_comm,heat,1975,0.001302204274114413
ltu,in_bld_comm,refined liquids,1975,0.002443789094896228
ltu,in_bld_resid,biomass,1975,0
ltu,in_bld_resid,coal,1975,0
ltu,in_bld_resid,electricity,1975,0.0017933828510802471
ltu,in_bld_resid,gas,1975,0.008885263117924529
ltu,in_bld_resid,heat,1975,0.006771852984366924
ltu,in_bld_resid,refined liquids,1975,0.003464811167324205
lux,in_bld_comm,electricity,1975,0.00154882
lux,in_bld_comm,gas,1975,0
lux,in_bld_comm,heat,1975,0
lux,in_bld_comm,refined liquids,1975,2.5116e-4
lux,in_bld_resid,biomass,1975,0
lux,in_bld_resid,coal,1975,0.0011302200000000001
lux,in_bld_resid,electricity,1975,0.0010465000000000001
lux,in_bld_resid,gas,1975,0.00234416
lux,in_bld_resid,refined liquids,1975,0.014651
lva,in_bld_comm,biomass,1975,0
lva,in_bld_comm,coal,1975,0.008675521097290147
lva,in_bld_comm,electricity,1975,0.00192106451318743
lva,in_bld_comm,gas,1975,0.0017654111313306852
lva,in_bld_comm,heat,1975,0.001261451612671256
lva,in_bld_comm,refined liquids,1975,5.785586382978724e-4
lva,in_bld_resid,biomass,1975,0
lva,in_bld_resid,coal,1975,0
lva,in_bld_resid,electricity,1975,0.0012430417438271605
lva,in_bld_resid,gas,1975,0.0045195725801886796
lva,in_bld_resid,heat,1975,0.006559926916006861
lva,in_bld_resid,refined liquids,1975,0.0020829491650920027
mac,in_bld_comm,biomass,1975,0
mac,in_bld_comm,coal,1975,7.957999847812962e-5
mac,in_bld_comm,electricity,1975,7.53420103934955e-5
mac,in_bld_comm,gas,1975,9.747372594658481e-5
mac,in_bld_comm,refined liquids,1975,3.724720638828434e-4
mac,in_bld_resid,biomass,1975,0
mac,in_bld_resid,coal,1975,1.6010177208617793e-5
mac,in_bld_resid,electricity,1975,7.53420103934955e-6
mac,in_bld_resid,refined liquids,1975,2.4957040942845385e-5
mac,in_bld_resid,traditional biomass,1975,5.10442120415932e-4
mar,in_bld_comm,electricity,1975,0.0016744000000000002
mar,in_bld_comm,refined liquids,1975,0
mar,in_bld_resid,coal,1975,1.2558e-4
mar,in_bld_resid,electricity,1975,0.0022604400000000003
mar,in_bld_resid,refined liquids,1975,0.012976600000000001
mar,in_bld_resid,traditional biomass,1975,0.00719992
mda,in_bld_comm,biomass,1975,0
mda,in_bld_comm,coal,1975,0.027878640829494178
mda,in_bld_comm,electricity,1975,0.0023852323355078565
mda,in_bld_comm,gas,1975,0.00242957378897716
mda,in_bld_comm,heat,1975,1.7304207012786615e-4
mda,in_bld_comm,refined liquids,1975,0.00228583903720141
mda,in_bld_resid,coal,1975,0
mda,in_bld_resid,electricity,1975,0.0015433856288580249
mda,in_bld_resid,gas,1975,0.006219874160377359
mda,in_bld_resid,heat,1975,8.99870690267343e-4
mda,in_bld_resid,refined liquids,1975,0.003602485783244373
mdg,in_bld_comm,biomass,1975,0.001579120069494622
mdg,in_bld_comm,coal,1975,5.305180285966184e-4
mdg,in_bld_comm,electricity,1975,9.822872873234262e-4
mdg,in_bld_comm,refined liquids,1975,0.006660488062146607
mdg,in_bld_resid,biomass,1975,0.0015210946601168667
mdg,in_bld_resid,coal,1975,0
mdg,in_bld_resid,electricity,1975,9.947213036186594e-5
mdg,in_bld_resid,refined liquids,1975,4.1032253774269696e-4
mdg,in_bld_resid,traditional biomass,1975,0.08879959970845741
mdv,in_bld_comm,biomass,1975,0
mdv,in_bld_comm,coal,1975,4.356988164579904e-5
mdv,in_bld_comm,electricity,1975,4.124959209069732e-5
mdv,in_bld_comm,gas,1975,5.336665976733965e-5
mdv,in_bld_comm,refined liquids,1975,2.0392767089838482e-4
mdv,in_bld_resid,biomass,1975,0
mdv,in_bld_resid,coal,1975,8.765538319273179e-6
mdv,in_bld_resid,electricity,1975,4.124959209069731e-6
mdv,in_bld_resid,refined liquids,1975,1.3663927380043484e-5
mdv,in_bld_resid,traditional biomass,1975,2.794659864144743e-4
mex,in_bld_comm,electricity,1975,0.03022292
mex,in_bld_comm,gas,1975,0
mex,in_bld_comm,refined liquids,1975,0.0383019
mex,in_bld_resid,electricity,1975,0.02180906
mex,in_bld_resid,gas,1975,0.015655640000000002
mex,in_bld_resid,refined liquids,1975,0.13106366
mex,in_bld_resid,traditional biomass,1975,0.2099279
mkd,in_bld_comm,biomass,1975,0
mkd,in_bld_comm,coal,1975,0.001171038444666002
mkd,in_bld_comm,electricity,1975,7.674193660326994e-4
mkd,in_bld_comm,gas,1975,0
mkd,in_bld_comm,heat,1975,0
mkd,in_bld_comm,refined liquids,1975,0.005433546321566952
mkd,in_bld_resid,biomass,1975,0
mkd,in_bld_resid,coal,1975,0.003321259873712197
mkd,in_bld_resid,electricity,1975,0.0025110413079746413
mkd,in_bld_resid,heat,1975,0
mkd,in_bld_resid,refined liquids,1975,6.191511254019293e-4
mli,in_bld_comm,biomass,1975,0.0013901337094202437
mli,in_bld_comm,coal,1975,4.670265480466961e-4
mli,in_bld_comm,electricity,1975,8.647288428677107e-4
mli,in_bld_comm,refined liquids,1975,0.005863372364930005
mli,in_bld_resid,biomass,1975,0.0013390526807276362
mli,in_bld_resid,coal,1975,0
mli,in_bld_resid,electricity,1975,8.75674777587555e-5
mli,in_bld_resid,refined liquids,1975,3.612158457548665e-4
mli,in_bld_resid,traditional biomass,1975,0.07817221712422237
mlt,in_bld_comm,electricity,1975,0.0011302200000000001
mlt,in_bld_comm,refined liquids,1975,0
mlt,in_bld_resid,electricity,1975,0
mlt,in_bld_resid,refined liquids,1975,0.00138138
mmr,in_bld_comm,coal,1975,0
mmr,in_bld_comm,electricity,1975,3.3488e-4
mmr,in_bld_comm,gas,1975,0
mmr,in_bld_comm,refined liquids,1975,0
mmr,in_bld_resid,biomass,1975,0.01289288
mmr,in_bld_resid,electricity,1975,5.4418e-4
mmr,in_bld_resid,gas,1975,0
mmr,in_bld_resid,refined liquids,1975,0.008455720000000002
mmr,in_bld_resid,traditional biomass,1975,0.25212278
mne,in_bld_comm,biomass,1975,0
mne,in_bld_comm,electricity,1975,0
mne,in_bld_resid,biomass,1975,0
mne,in_bld_resid,coal,1975,0
mne,in_bld_resid,electricity,1975,0
mne,in_bld_resid,refined liquids,1975,0
mng,in_bld_comm,biomass,1975,0
mng,in_bld_comm,coal,1975,0
mng,in_bld_comm,electricity,1975,0
mng,in_bld_comm,heat,1975,0
mng,in_bld_resid,biomass,1975,0
mng,in_bld_resid,coal,1975,0
mng,in_bld_resid,electricity,1975,0
mng,in_bld_resid,heat,1975,0
moz,in_bld_comm,electricity,1975,3.3488e-4
moz,in_bld_comm,gas,1975,0
moz,in_bld_comm,refined liquids,1975,0.005651100000000001
moz,in_bld_resid,biomass,1975,0.00992082
moz,in_bld_resid,electricity,1975,7.534800000000001e-4
moz,in_bld_resid,refined liquids,1975,0.00217672
moz,in_bld_resid,traditional biomass,1975,0.16270982
mrt,in_bld_comm,biomass,1975,2.7619130691406915e-4
mrt,in_bld_comm,coal,1975,9.278868053805997e-5
mrt,in_bld_comm,electricity,1975,1.7180404130875165e-4
mrt,in_bld_comm,refined liquids,1975,0.0011649328876926748
mrt,in_bld_resid,biomass,1975,2.6604254498021886e-4
mrt,in_bld_resid,coal,1975,0
mrt,in_bld_resid,electricity,1975,1.7397877600886245e-5
mrt,in_bld_resid,refined liquids,1975,7.176624510365576e-5
mrt,in_bld_resid,traditional biomass,1975,0.01553123031662449
msr,in_bld_comm,biomass,1975,4.730256142872231e-6
msr,in_bld_comm,coal,1975,4.184457357156204e-6
msr,in_bld_comm,electricity,1975,4.53012992144302e-5
msr,in_bld_comm,gas,1975,5.457987857160266e-7
msr,in_bld_comm,refined liquids,1975,3.365759178582164e-4
msr,in_bld_resid,biomass,1975,3.638658571440177e-7
msr,in_bld_resid,electricity,1975,4.73025614287223e-6
msr,in_bld_resid,gas,1975,0
msr,in_bld_resid,refined liquids,1975,1.455463428576071e-5
msr,in_bld_resid,traditional biomass,1975,1.3644969642900664e-5
mus,in_bld_comm,biomass,1975,1.8786107791773338e-4
mus,in_bld_comm,coal,1975,6.311343300123326e-5
mus,in_bld_comm,electricity,1975,1.1685846579134596e-4
